hr,hum,Predicted Y
17,0.24,0.5851569944579209
18,0.26,0.5774419879864329
19,0.28,0.5697269815149448
20,0.32,0.5620119750434569
21,0.34,0.5542969685719689
22,0.31,0.5465819621004808
23,0.33,0.5388669556289929
0,0.36,0.7163121044732169
1,0.36,0.7085970980017289
2,0.41,0.700882091530241
3,0.41,0.6931670850587529
4,0.41,0.6854520785872649
5,0.42,0.6777370721157769
6,0.44,0.6700220656442889
7,0.44,0.6623070591728009
8,0.44,0.6545920527013129
9,0.41,0.6468770462298249
10,0.35,0.6391620397583369
11,0.33,0.6314470332868489
12,0.33,0.6237320268153609
13,0.29,0.6160170203438728
14,0.27,0.6083020138723849
15,0.25,0.6005870074008969
16,0.23,0.5928720009294088
17,0.23,0.5851569944579209
18,0.21,0.5774419879864329
19,0.25,0.5697269815149448
20,0.33,0.5620119750434569
21,0.39,0.5542969685719689
22,0.44,0.5465819621004808
23,0.41,0.5388669556289929
0,0.44,0.7163121044732169
1,0.52,0.7085970980017289
3,0.6,0.6931670850587529
4,0.6,0.6854520785872649
5,0.6,0.6777370721157769
6,0.7,0.6700220656442889
7,0.69,0.6623070591728009
8,0.69,0.6545920527013129
9,0.6,0.6468770462298249
10,0.49,0.6391620397583369
11,0.43,0.6314470332868489
12,0.37,0.6237320268153609
13,0.41,0.6160170203438728
14,0.31,0.6083020138723849
15,0.29,0.6005870074008969
16,0.31,0.5928720009294088
17,0.27,0.5851569944579209
18,0.29,0.5774419879864329
19,0.31,0.5697269815149448
20,0.47,0.5620119750434569
21,0.54,0.5542969685719689
22,0.54,0.5465819621004808
23,0.5,0.5388669556289929
0,0.54,0.7163121044732169
1,0.5,0.7085970980017289
2,0.54,0.700882091530241
3,0.5,0.6931670850587529
4,0.61,0.6854520785872649
5,0.61,0.6777370721157769
6,0.57,0.6700220656442889
7,0.53,0.6623070591728009
8,0.61,0.6545920527013129
9,0.54,0.6468770462298249
10,0.5,0.6391620397583369
11,0.44,0.6314470332868489
12,0.39,0.6237320268153609
13,0.32,0.6160170203438728
14,0.32,0.6083020138723849
15,0.4,0.6005870074008969
16,0.35,0.5928720009294088
17,0.38,0.5851569944579209
18,0.43,0.5774419879864329
19,0.49,0.5697269815149448
20,0.49,0.5620119750434569
21,0.56,0.5542969685719689
22,0.56,0.5465819621004808
23,0.56,0.5388669556289929
0,0.52,0.7163121044732169
1,0.59,0.7085970980017289
2,0.72,0.700882091530241
3,0.72,0.6931670850587529
4,0.82,0.6854520785872649
5,0.82,0.6777370721157769
6,0.82,0.6700220656442889
7,0.82,0.6623070591728009
8,0.82,0.6545920527013129
9,0.82,0.6468770462298249
10,0.77,0.6391620397583369
11,0.73,0.6314470332868489
12,0.6,0.6237320268153609
13,0.6,0.6160170203438728
14,0.53,0.6083020138723849
15,0.39,0.6005870074008969
16,0.34,0.5928720009294088
17,0.37,0.5851569944579209
18,0.34,0.5774419879864329
19,0.47,0.5697269815149448
20,0.49,0.5620119750434569
21,0.56,0.5542969685719689
22,0.6,0.5465819621004808
23,0.56,0.5388669556289929
0,0.6,0.7163121044732169
1,0.63,0.7085970980017289
2,0.68,0.700882091530241
3,0.72,0.6931670850587529
4,0.67,0.6854520785872649
5,0.82,0.6777370721157769
6,0.82,0.6700220656442889
7,0.82,0.6623070591728009
8,0.82,0.6545920527013129
9,0.68,0.6468770462298249
10,0.56,0.6391620397583369
11,0.41,0.6314470332868489
12,0.29,0.6237320268153609
13,0.27,0.6160170203438728
14,0.23,0.6083020138723849
15,0.24,0.6005870074008969
16,0.25,0.5928720009294088
17,0.28,0.5851569944579209
18,0.32,0.5774419879864329
19,0.33,0.5697269815149448
20,0.35,0.5620119750434569
21,0.4,0.5542969685719689
22,0.55,0.5465819621004808
23,0.43,0.5388669556289929
0,0.49,0.7163121044732169
1,0.59,0.7085970980017289
2,0.59,0.700882091530241
3,0.63,0.6931670850587529
4,0.77,0.6854520785872649
5,0.67,0.6777370721157769
6,0.72,0.6700220656442889
7,0.72,0.6623070591728009
8,0.77,0.6545920527013129
9,0.77,0.6468770462298249
10,0.68,0.6391620397583369
11,0.6,0.6314470332868489
12,0.5,0.6237320268153609
13,0.41,0.6160170203438728
14,0.3,0.6083020138723849
15,0.32,0.6005870074008969
16,0.37,0.5928720009294088
17,0.39,0.5851569944579209
18,0.44,0.5774419879864329
19,0.5,0.5697269815149448
20,0.6,0.5620119750434569
21,0.68,0.5542969685719689
22,0.68,0.5465819621004808
23,0.72,0.5388669556289929
0,0.77,0.7163121044732169
1,0.82,0.7085970980017289
2,0.82,0.700882091530241
3,0.87,0.6931670850587529
4,0.87,0.6854520785872649
5,0.87,0.6777370721157769
6,0.87,0.6700220656442889
7,0.87,0.6623070591728009
8,0.87,0.6545920527013129
9,0.82,0.6468770462298249
10,0.87,0.6391620397583369
11,0.77,0.6314470332868489
12,0.82,0.6237320268153609
13,0.77,0.6160170203438728
14,0.72,0.6083020138723849
15,0.82,0.6005870074008969
16,0.77,0.5928720009294088
17,0.82,0.5851569944579209
18,0.82,0.5774419879864329
19,0.88,0.5697269815149448
20,0.88,0.5620119750434569
21,0.94,0.5542969685719689
22,0.94,0.5465819621004808
23,0.94,0.5388669556289929
0,0.94,0.7163121044732169
1,0.94,0.7085970980017289
2,0.88,0.700882091530241
3,0.88,0.6931670850587529
4,0.94,0.6854520785872649
5,0.94,0.6777370721157769
6,0.94,0.6700220656442889
7,1.0,0.6623070591728009
8,0.94,0.6545920527013129
9,0.88,0.6468770462298249
10,0.77,0.6391620397583369
11,0.77,0.6314470332868489
12,0.68,0.6237320268153609
13,0.6,0.6160170203438728
14,0.53,0.6083020138723849
15,0.53,0.6005870074008969
16,0.5,0.5928720009294088
17,0.5,0.5851569944579209
18,0.57,0.5774419879864329
19,0.64,0.5697269815149448
20,0.64,0.5620119750434569
21,0.68,0.5542969685719689
22,0.68,0.5465819621004808
23,0.77,0.5388669556289929
0,0.88,0.7163121044732169
1,0.82,0.7085970980017289
2,0.82,0.700882091530241
3,0.88,0.6931670850587529
4,0.94,0.6854520785872649
5,0.94,0.6777370721157769
6,0.94,0.6700220656442889
7,0.88,0.6623070591728009
8,0.88,0.6545920527013129
9,0.88,0.6468770462298249
10,0.88,0.6391620397583369
11,0.82,0.6314470332868489
12,0.88,0.6237320268153609
13,0.82,0.6160170203438728
14,0.77,0.6083020138723849
15,0.68,0.6005870074008969
16,0.73,0.5928720009294088
17,0.64,0.5851569944579209
18,0.64,0.5774419879864329
19,0.64,0.5697269815149448
20,0.77,0.5620119750434569
21,0.72,0.5542969685719689
22,0.77,0.5465819621004808
23,0.82,0.5388669556289929
0,0.82,0.7163121044732169
1,0.88,0.7085970980017289
2,0.88,0.700882091530241
3,0.88,0.6931670850587529
4,0.94,0.6854520785872649
5,0.94,0.6777370721157769
6,0.88,0.6700220656442889
7,0.88,0.6623070591728009
8,0.88,0.6545920527013129
9,0.72,0.6468770462298249
10,0.72,0.6391620397583369
11,0.68,0.6314470332868489
12,0.64,0.6237320268153609
13,0.61,0.6160170203438728
14,0.57,0.6083020138723849
15,0.57,0.6005870074008969
16,0.5,0.5928720009294088
17,0.53,0.5851569944579209
18,0.57,0.5774419879864329
19,0.61,0.5697269815149448
20,0.64,0.5620119750434569
21,0.64,0.5542969685719689
22,0.73,0.5465819621004808
23,0.78,0.5388669556289929
0,0.78,0.7163121044732169
1,0.88,0.7085970980017289
2,0.88,0.700882091530241
3,0.88,0.6931670850587529
4,0.88,0.6854520785872649
5,0.94,0.6777370721157769
6,0.94,0.6700220656442889
7,0.94,0.6623070591728009
8,0.88,0.6545920527013129
9,0.88,0.6468770462298249
10,0.88,0.6391620397583369
11,0.83,0.6314470332868489
12,0.78,0.6237320268153609
13,0.78,0.6160170203438728
14,0.73,0.6083020138723849
15,0.69,0.6005870074008969
16,0.66,0.5928720009294088
17,0.73,0.5851569944579209
18,0.69,0.5774419879864329
19,0.73,0.5697269815149448
20,0.68,0.5620119750434569
21,0.73,0.5542969685719689
22,0.77,0.5465819621004808
23,0.83,0.5388669556289929
0,0.88,0.7163121044732169
1,0.83,0.7085970980017289
2,0.88,0.700882091530241
3,0.88,0.6931670850587529
4,0.88,0.6854520785872649
5,0.88,0.6777370721157769
6,0.94,0.6700220656442889
7,0.94,0.6623070591728009
8,0.94,0.6545920527013129
9,0.88,0.6468770462298249
10,0.83,0.6391620397583369
11,0.83,0.6314470332868489
12,0.77,0.6237320268153609
13,0.83,0.6160170203438728
14,0.78,0.6083020138723849
15,0.78,0.6005870074008969
16,0.73,0.5928720009294088
17,0.69,0.5851569944579209
18,0.69,0.5774419879864329
19,0.64,0.5697269815149448
20,0.78,0.5620119750434569
21,0.83,0.5542969685719689
22,0.83,0.5465819621004808
23,0.77,0.5388669556289929
0,0.83,0.7163121044732169
1,0.83,0.7085970980017289
2,0.83,0.700882091530241
3,0.83,0.6931670850587529
4,1.0,0.6854520785872649
5,1.0,0.6777370721157769
6,1.0,0.6700220656442889
7,1.0,0.6623070591728009
8,0.94,0.6545920527013129
9,0.94,0.6468770462298249
10,1.0,0.6391620397583369
11,0.94,0.6314470332868489
12,0.88,0.6237320268153609
13,0.78,0.6160170203438728
14,0.73,0.6083020138723849
15,0.69,0.6005870074008969
16,0.65,0.5928720009294088
17,0.65,0.5851569944579209
18,0.65,0.5774419879864329
19,0.61,0.5697269815149448
20,0.73,0.5620119750434569
21,0.78,0.5542969685719689
22,0.83,0.5465819621004808
23,0.83,0.5388669556289929
0,0.83,0.7163121044732169
1,0.88,0.7085970980017289
2,0.88,0.700882091530241
3,0.88,0.6931670850587529
4,0.94,0.6854520785872649
5,0.94,0.6777370721157769
6,0.88,0.6700220656442889
7,0.93,0.6623070591728009
8,0.94,0.6545920527013129
9,0.9,0.6468770462298249
10,0.88,0.6391620397583369
11,0.73,0.6314470332868489
12,0.61,0.6237320268153609
13,0.48,0.6160170203438728
14,0.42,0.6083020138723849
15,0.42,0.6005870074008969
16,0.42,0.5928720009294088
17,0.42,0.5851569944579209
18,0.45,0.5774419879864329
19,0.5,0.5697269815149448
20,0.47,0.5620119750434569
21,0.53,0.5542969685719689
22,0.64,0.5465819621004808
23,0.69,0.5388669556289929
0,0.68,0.7163121044732169
1,0.73,0.7085970980017289
2,0.77,0.700882091530241
3,0.77,0.6931670850587529
4,0.83,0.6854520785872649
5,0.83,0.6777370721157769
6,0.83,0.6700220656442889
7,0.88,0.6623070591728009
8,0.94,0.6545920527013129
9,0.83,0.6468770462298249
10,0.88,0.6391620397583369
11,0.94,0.6314470332868489
12,0.94,0.6237320268153609
13,0.94,0.6160170203438728
14,0.88,0.6083020138723849
15,0.94,0.6005870074008969
16,0.94,0.5928720009294088
17,0.88,0.5851569944579209
18,0.94,0.5774419879864329
19,0.94,0.5697269815149448
20,1.0,0.5620119750434569
21,1.0,0.5542969685719689
22,1.0,0.5465819621004808
23,0.94,0.5388669556289929
0,0.94,0.7163121044732169
1,1.0,0.7085970980017289
2,1.0,0.700882091530241
3,0.94,0.6931670850587529
4,0.94,0.6854520785872649
5,1.0,0.6777370721157769
6,1.0,0.6700220656442889
7,0.94,0.6623070591728009
8,0.94,0.6545920527013129
9,0.94,0.6468770462298249
10,0.87,0.6391620397583369
11,0.94,0.6314470332868489
12,0.94,0.6237320268153609
13,0.88,0.6160170203438728
14,0.88,0.6083020138723849
15,0.88,0.6005870074008969
16,0.77,0.5928720009294088
17,0.72,0.5851569944579209
18,0.72,0.5774419879864329
19,0.72,0.5697269815149448
20,0.77,0.5620119750434569
21,0.77,0.5542969685719689
22,0.82,0.5465819621004808
23,0.82,0.5388669556289929
0,0.82,0.7163121044732169
1,0.82,0.7085970980017289
2,0.88,0.700882091530241
3,0.82,0.6931670850587529
4,0.82,0.6854520785872649
5,0.77,0.6777370721157769
6,0.82,0.6700220656442889
7,0.72,0.6623070591728009
8,0.62,0.6545920527013129
9,0.47,0.6468770462298249
10,0.36,0.6391620397583369
11,0.31,0.6314470332868489
12,0.33,0.6237320268153609
13,0.29,0.6160170203438728
14,0.33,0.6083020138723849
15,0.29,0.6005870074008969
16,0.25,0.5928720009294088
17,0.24,0.5851569944579209
18,0.26,0.5774419879864329
19,0.24,0.5697269815149448
20,0.26,0.5620119750434569
21,0.25,0.5542969685719689
22,0.25,0.5465819621004808
23,0.25,0.5388669556289929
0,0.26,0.7163121044732169
1,0.26,0.7085970980017289
2,0.3,0.700882091530241
3,0.3,0.6931670850587529
4,0.32,0.6854520785872649
5,0.37,0.6777370721157769
6,0.37,0.6700220656442889
7,0.37,0.6623070591728009
8,0.37,0.6545920527013129
9,0.38,0.6468770462298249
10,0.35,0.6391620397583369
11,0.31,0.6314470332868489
12,0.31,0.6237320268153609
13,0.27,0.6160170203438728
14,0.24,0.6083020138723849
15,0.2,0.6005870074008969
16,0.2,0.5928720009294088
17,0.16,0.5851569944579209
18,0.17,0.5774419879864329
19,0.17,0.5697269815149448
20,0.17,0.5620119750434569
21,0.37,0.5542969685719689
22,0.37,0.5465819621004808
23,0.37,0.5388669556289929
0,0.4,0.7163121044732169
1,0.46,0.7085970980017289
2,0.49,0.700882091530241
3,0.42,0.6931670850587529
4,0.43,0.6854520785872649
5,0.43,0.6777370721157769
6,0.46,0.6700220656442889
7,0.46,0.6623070591728009
8,0.46,0.6545920527013129
9,0.43,0.6468770462298249
10,0.41,0.6391620397583369
11,0.42,0.6314470332868489
12,0.39,0.6237320268153609
13,0.43,0.6160170203438728
14,0.38,0.6083020138723849
15,0.41,0.6005870074008969
16,0.43,0.5928720009294088
17,0.6,0.5851569944579209
18,0.6,0.5774419879864329
19,0.56,0.5697269815149448
20,0.56,0.5620119750434569
21,0.6,0.5542969685719689
22,0.64,0.5465819621004808
23,0.68,0.5388669556289929
0,0.68,0.7163121044732169
1,0.6,0.7085970980017289
2,0.28,0.700882091530241
3,0.28,0.6931670850587529
4,0.36,0.6854520785872649
5,0.45,0.6777370721157769
6,0.59,0.6700220656442889
7,0.51,0.6623070591728009
8,0.47,0.6545920527013129
9,0.48,0.6468770462298249
10,0.47,0.6391620397583369
11,0.45,0.6314470332868489
12,0.42,0.6237320268153609
13,0.44,0.6160170203438728
14,0.42,0.6083020138723849
15,0.39,0.6005870074008969
16,0.36,0.5928720009294088
17,0.38,0.5851569944579209
18,0.39,0.5774419879864329
19,0.39,0.5697269815149448
20,0.38,0.5620119750434569
21,0.44,0.5542969685719689
22,0.44,0.5465819621004808
23,0.47,0.5388669556289929
0,0.47,0.7163121044732169
1,0.5,0.7085970980017289
2,0.53,0.700882091530241
3,0.61,0.6931670850587529
4,0.53,0.6854520785872649
5,0.61,0.6777370721157769
6,0.57,0.6700220656442889
7,0.57,0.6623070591728009
8,0.66,0.6545920527013129
9,0.57,0.6468770462298249
10,0.57,0.6391620397583369
11,0.53,0.6314470332868489
12,0.54,0.6237320268153609
13,0.5,0.6160170203438728
14,0.54,0.6083020138723849
15,0.54,0.6005870074008969
16,0.62,0.5928720009294088
17,0.62,0.5851569944579209
18,0.54,0.5774419879864329
19,0.62,0.5697269815149448
20,0.62,0.5620119750434569
21,0.66,0.5542969685719689
22,0.71,0.5465819621004808
23,0.71,0.5388669556289929
0,0.82,0.7163121044732169
1,0.76,0.7085970980017289
2,0.77,0.700882091530241
3,0.82,0.6931670850587529
4,0.77,0.6854520785872649
5,0.82,0.6777370721157769
6,0.87,0.6700220656442889
7,0.87,0.6623070591728009
8,0.87,0.6545920527013129
9,0.76,0.6468770462298249
10,0.76,0.6391620397583369
11,0.72,0.6314470332868489
12,0.67,0.6237320268153609
13,0.6,0.6160170203438728
14,0.63,0.6083020138723849
15,0.59,0.6005870074008969
16,0.63,0.5928720009294088
17,0.67,0.5851569944579209
18,0.72,0.5774419879864329
19,0.71,0.5697269815149448
20,0.71,0.5620119750434569
21,0.71,0.5542969685719689
22,0.71,0.5465819621004808
23,0.76,0.5388669556289929
0,0.76,0.7163121044732169
1,0.76,0.7085970980017289
2,0.76,0.700882091530241
3,0.81,0.6931670850587529
4,0.81,0.6854520785872649
5,0.81,0.6777370721157769
6,0.76,0.6700220656442889
7,0.71,0.6623070591728009
8,0.76,0.6545920527013129
9,0.81,0.6468770462298249
10,0.71,0.6391620397583369
11,0.71,0.6314470332868489
12,0.67,0.6237320268153609
13,0.62,0.6160170203438728
14,0.55,0.6083020138723849
15,0.55,0.6005870074008969
16,0.52,0.5928720009294088
17,0.55,0.5851569944579209
18,0.52,0.5774419879864329
19,0.55,0.5697269815149448
20,0.59,0.5620119750434569
21,0.59,0.5542969685719689
22,0.63,0.5465819621004808
23,0.72,0.5388669556289929
0,0.82,0.7163121044732169
1,0.88,0.7085970980017289
2,0.94,0.700882091530241
4,0.76,0.6854520785872649
5,0.76,0.6777370721157769
6,0.71,0.6700220656442889
7,0.66,0.6623070591728009
8,0.57,0.6545920527013129
9,0.54,0.6468770462298249
10,0.5,0.6391620397583369
11,0.47,0.6314470332868489
12,0.44,0.6237320268153609
13,0.36,0.6160170203438728
14,0.31,0.6083020138723849
15,0.33,0.6005870074008969
16,0.34,0.5928720009294088
17,0.29,0.5851569944579209
18,0.27,0.5774419879864329
19,0.27,0.5697269815149448
20,0.31,0.5620119750434569
21,0.28,0.5542969685719689
22,0.44,0.5465819621004808
23,0.35,0.5388669556289929
0,0.43,0.7163121044732169
1,0.46,0.7085970980017289
2,0.53,0.700882091530241
3,0.46,0.6931670850587529
4,0.66,0.6854520785872649
5,0.66,0.6777370721157769
6,0.61,0.6700220656442889
7,0.66,0.6623070591728009
8,0.57,0.6545920527013129
9,0.38,0.6468770462298249
10,0.33,0.6391620397583369
11,0.23,0.6314470332868489
12,0.25,0.6237320268153609
13,0.19,0.6160170203438728
14,0.21,0.6083020138723849
15,0.2,0.6005870074008969
16,0.21,0.5928720009294088
17,0.17,0.5851569944579209
18,0.26,0.5774419879864329
19,0.26,0.5697269815149448
20,0.24,0.5620119750434569
21,0.45,0.5542969685719689
22,0.51,0.5465819621004808
23,0.59,0.5388669556289929
0,0.48,0.7163121044732169
1,0.59,0.7085970980017289
2,0.51,0.700882091530241
3,0.58,0.6931670850587529
4,0.67,0.6854520785872649
5,0.67,0.6777370721157769
6,0.58,0.6700220656442889
7,0.62,0.6623070591728009
8,0.72,0.6545920527013129
9,0.55,0.6468770462298249
10,0.45,0.6391620397583369
11,0.43,0.6314470332868489
12,0.46,0.6237320268153609
13,0.46,0.6160170203438728
14,0.46,0.6083020138723849
15,0.44,0.6005870074008969
16,0.44,0.5928720009294088
17,0.41,0.5851569944579209
18,0.41,0.5774419879864329
19,0.39,0.5697269815149448
20,0.27,0.5620119750434569
21,0.23,0.5542969685719689
22,0.22,0.5465819621004808
23,0.23,0.5388669556289929
0,0.23,0.7163121044732169
1,0.27,0.7085970980017289
2,0.33,0.700882091530241
3,0.41,0.6931670850587529
4,0.43,0.6854520785872649
5,0.43,0.6777370721157769
6,0.46,0.6700220656442889
7,0.49,0.6623070591728009
8,0.46,0.6545920527013129
9,0.37,0.6468770462298249
10,0.35,0.6391620397583369
11,0.38,0.6314470332868489
12,0.33,0.6237320268153609
13,0.31,0.6160170203438728
14,0.33,0.6083020138723849
15,0.31,0.6005870074008969
16,0.31,0.5928720009294088
17,0.31,0.5851569944579209
18,0.31,0.5774419879864329
19,0.31,0.5697269815149448
20,0.41,0.5620119750434569
21,0.47,0.5542969685719689
22,0.47,0.5465819621004808
23,0.5,0.5388669556289929
0,0.43,0.7163121044732169
1,0.62,0.7085970980017289
2,0.5,0.700882091530241
3,0.53,0.6931670850587529
4,0.49,0.6854520785872649
5,0.53,0.6777370721157769
6,0.49,0.6700220656442889
7,0.49,0.6623070591728009
8,0.49,0.6545920527013129
9,0.42,0.6468770462298249
10,0.4,0.6391620397583369
11,0.37,0.6314470332868489
12,0.35,0.6237320268153609
13,0.33,0.6160170203438728
14,0.29,0.6083020138723849
15,0.27,0.6005870074008969
16,0.22,0.5928720009294088
17,0.23,0.5851569944579209
18,0.22,0.5774419879864329
19,0.23,0.5697269815149448
20,0.24,0.5620119750434569
21,0.26,0.5542969685719689
22,0.35,0.5465819621004808
23,0.3,0.5388669556289929
0,0.26,0.7163121044732169
1,0.28,0.7085970980017289
2,0.29,0.700882091530241
3,0.32,0.6931670850587529
4,0.36,0.6854520785872649
5,0.33,0.6777370721157769
6,0.36,0.6700220656442889
7,0.33,0.6623070591728009
8,0.34,0.6545920527013129
9,0.3,0.6468770462298249
10,0.28,0.6391620397583369
11,0.24,0.6314470332868489
12,0.23,0.6237320268153609
13,0.22,0.6160170203438728
14,0.22,0.6083020138723849
15,0.19,0.6005870074008969
16,0.19,0.5928720009294088
17,0.19,0.5851569944579209
18,0.18,0.5774419879864329
19,0.16,0.5697269815149448
20,0.2,0.5620119750434569
21,0.2,0.5542969685719689
22,0.2,0.5465819621004808
23,0.23,0.5388669556289929
0,0.24,0.7163121044732169
1,0.24,0.7085970980017289
2,0.24,0.700882091530241
3,0.26,0.6931670850587529
4,0.4,0.6854520785872649
5,0.46,0.6777370721157769
6,0.37,0.6700220656442889
7,0.27,0.6623070591728009
8,0.3,0.6545920527013129
9,0.26,0.6468770462298249
10,0.25,0.6391620397583369
11,0.25,0.6314470332868489
12,0.24,0.6237320268153609
13,0.23,0.6160170203438728
14,0.18,0.6083020138723849
15,0.17,0.6005870074008969
16,0.19,0.5928720009294088
17,0.22,0.5851569944579209
18,0.25,0.5774419879864329
19,0.23,0.5697269815149448
20,0.28,0.5620119750434569
21,0.34,0.5542969685719689
22,0.36,0.5465819621004808
23,0.39,0.5388669556289929
0,0.39,0.7163121044732169
1,0.41,0.7085970980017289
2,0.31,0.700882091530241
3,0.3,0.6931670850587529
4,0.24,0.6854520785872649
5,0.24,0.6777370721157769
6,0.26,0.6700220656442889
7,0.28,0.6623070591728009
8,0.3,0.6545920527013129
9,0.31,0.6468770462298249
10,0.27,0.6391620397583369
11,0.27,0.6314470332868489
12,0.28,0.6237320268153609
13,0.28,0.6160170203438728
14,0.28,0.6083020138723849
15,0.28,0.6005870074008969
16,0.3,0.5928720009294088
17,0.32,0.5851569944579209
18,0.34,0.5774419879864329
19,0.34,0.5697269815149448
20,0.36,0.5620119750434569
21,0.41,0.5542969685719689
22,0.41,0.5465819621004808
23,0.44,0.5388669556289929
0,0.47,0.7163121044732169
1,0.5,0.7085970980017289
2,0.71,0.700882091530241
3,0.71,0.6931670850587529
4,0.71,0.6854520785872649
5,0.71,0.6777370721157769
6,0.71,0.6700220656442889
7,0.71,0.6623070591728009
8,0.62,0.6545920527013129
9,0.67,0.6468770462298249
10,0.47,0.6391620397583369
11,0.36,0.6314470332868489
12,0.22,0.6237320268153609
13,0.23,0.6160170203438728
14,0.24,0.6083020138723849
15,0.21,0.6005870074008969
16,0.21,0.5928720009294088
17,0.21,0.5851569944579209
18,0.22,0.5774419879864329
19,0.2,0.5697269815149448
20,0.28,0.5620119750434569
21,0.3,0.5542969685719689
22,0.37,0.5465819621004808
23,0.4,0.5388669556289929
0,0.36,0.7163121044732169
1,0.39,0.7085970980017289
2,0.45,0.700882091530241
3,0.49,0.6931670850587529
5,0.56,0.6777370721157769
6,0.56,0.6700220656442889
7,0.52,0.6623070591728009
8,0.49,0.6545920527013129
9,0.49,0.6468770462298249
10,0.49,0.6391620397583369
11,0.43,0.6314470332868489
12,0.46,0.6237320268153609
13,0.4,0.6160170203438728
14,0.57,0.6083020138723849
15,0.46,0.6005870074008969
16,0.33,0.5928720009294088
17,0.35,0.5851569944579209
18,0.43,0.5774419879864329
19,0.4,0.5697269815149448
20,0.46,0.5620119750434569
21,0.57,0.5542969685719689
22,0.57,0.5465819621004808
23,0.57,0.5388669556289929
0,0.66,0.7163121044732169
1,0.66,0.7085970980017289
2,0.61,0.700882091530241
3,0.61,0.6931670850587529
4,0.61,0.6854520785872649
5,0.61,0.6777370721157769
6,0.65,0.6700220656442889
7,0.65,0.6623070591728009
8,0.66,0.6545920527013129
9,0.57,0.6468770462298249
10,0.5,0.6391620397583369
11,0.47,0.6314470332868489
12,0.41,0.6237320268153609
13,0.36,0.6160170203438728
14,0.31,0.6083020138723849
15,0.31,0.6005870074008969
16,0.31,0.5928720009294088
17,0.27,0.5851569944579209
18,0.27,0.5774419879864329
19,0.31,0.5697269815149448
20,0.33,0.5620119750434569
21,0.35,0.5542969685719689
22,0.35,0.5465819621004808
23,0.35,0.5388669556289929
0,0.37,0.7163121044732169
1,0.46,0.7085970980017289
2,0.49,0.700882091530241
3,0.61,0.6931670850587529
4,0.53,0.6854520785872649
5,0.53,0.6777370721157769
6,0.57,0.6700220656442889
7,0.61,0.6623070591728009
8,0.46,0.6545920527013129
9,0.41,0.6468770462298249
10,0.38,0.6391620397583369
11,0.36,0.6314470332868489
12,0.31,0.6237320268153609
13,0.27,0.6160170203438728
14,0.27,0.6083020138723849
15,0.28,0.6005870074008969
16,0.26,0.5928720009294088
17,0.24,0.5851569944579209
18,0.26,0.5774419879864329
19,0.24,0.5697269815149448
20,0.29,0.5620119750434569
21,0.36,0.5542969685719689
22,0.62,0.5465819621004808
23,0.62,0.5388669556289929
0,0.58,0.7163121044732169
1,0.58,0.7085970980017289
2,0.66,0.700882091530241
3,0.66,0.6931670850587529
4,0.71,0.6854520785872649
5,0.66,0.6777370721157769
6,0.76,0.6700220656442889
7,0.71,0.6623070591728009
8,0.71,0.6545920527013129
9,0.54,0.6468770462298249
10,0.51,0.6391620397583369
11,0.45,0.6314470332868489
12,0.35,0.6237320268153609
13,0.33,0.6160170203438728
14,0.27,0.6083020138723849
15,0.27,0.6005870074008969
16,0.27,0.5928720009294088
17,0.33,0.5851569944579209
18,0.35,0.5774419879864329
19,0.4,0.5697269815149448
20,0.46,0.5620119750434569
21,0.43,0.5542969685719689
22,0.52,0.5465819621004808
23,0.56,0.5388669556289929
0,0.56,0.7163121044732169
1,0.56,0.7085970980017289
2,0.56,0.700882091530241
3,0.59,0.6931670850587529
4,0.52,0.6854520785872649
5,0.68,0.6777370721157769
6,0.63,0.6700220656442889
7,0.63,0.6623070591728009
8,0.59,0.6545920527013129
9,0.56,0.6468770462298249
10,0.53,0.6391620397583369
11,0.46,0.6314470332868489
12,0.44,0.6237320268153609
13,0.44,0.6160170203438728
14,0.39,0.6083020138723849
15,0.39,0.6005870074008969
16,0.39,0.5928720009294088
17,0.42,0.5851569944579209
18,0.42,0.5774419879864329
19,0.42,0.5697269815149448
20,0.5,0.5620119750434569
21,0.57,0.5542969685719689
22,0.44,0.5465819621004808
23,0.5,0.5388669556289929
0,0.53,0.7163121044732169
1,0.61,0.7085970980017289
2,0.64,0.700882091530241
3,0.68,0.6931670850587529
4,0.77,0.6854520785872649
5,0.77,0.6777370721157769
6,0.83,0.6700220656442889
7,0.83,0.6623070591728009
8,0.83,0.6545920527013129
9,0.69,0.6468770462298249
10,0.69,0.6391620397583369
11,0.65,0.6314470332868489
12,0.57,0.6237320268153609
13,0.45,0.6160170203438728
14,0.45,0.6083020138723849
15,0.33,0.6005870074008969
16,0.33,0.5928720009294088
17,0.33,0.5851569944579209
18,0.31,0.5774419879864329
19,0.35,0.5697269815149448
20,0.37,0.5620119750434569
21,0.51,0.5542969685719689
22,0.51,0.5465819621004808
23,0.45,0.5388669556289929
0,0.54,0.7163121044732169
1,0.57,0.7085970980017289
2,0.83,0.700882091530241
3,0.83,0.6931670850587529
4,0.44,0.6854520785872649
5,0.53,0.6777370721157769
6,0.46,0.6700220656442889
7,0.43,0.6623070591728009
8,0.43,0.6545920527013129
9,0.38,0.6468770462298249
10,0.38,0.6391620397583369
11,0.33,0.6314470332868489
12,0.33,0.6237320268153609
13,0.29,0.6160170203438728
14,0.27,0.6083020138723849
15,0.24,0.6005870074008969
16,0.22,0.5928720009294088
17,0.25,0.5851569944579209
18,0.25,0.5774419879864329
