casual,hum,Predicted Y
17,0.42,0.6525895686779802
14,0.36,0.656663315626792
17,0.34,0.6525895686779802
27,0.34,0.6390104121819408
49,0.29,0.6091362678906541
49,0.28,0.6091362678906541
50,0.24,0.6077783522410503
51,0.23,0.6064204365914463
68,0.24,0.5833358705481794
30,0.26,0.634936665233129
12,0.28,0.6593791469259999
3,0.32,0.6716003877724354
8,0.34,0.6648108095244156
7,0.31,0.6661687251740196
9,0.33,0.6634528938748117
9,0.36,0.6634528938748117
1,0.36,0.6743162190716432
12,0.41,0.6593791469259999
0,0.41,0.6756741347212472
1,0.41,0.6743162190716432
3,0.42,0.6716003877724354
1,0.44,0.6743162190716432
4,0.44,0.6702424721228314
15,0.44,0.6553053999771881
21,0.41,0.6471579060795645
47,0.35,0.611852099189862
56,0.33,0.5996308583434266
88,0.33,0.5561775575561005
89,0.29,0.5548196419064966
117,0.27,0.5167980037175863
132,0.25,0.49642926897352724
115,0.23,0.5195138350167943
104,0.23,0.5344509071624375
67,0.21,0.5846937861977832
25,0.25,0.6417262434811487
20,0.33,0.6485158217291683
16,0.39,0.6539474843275841
19,0.44,0.6498737373787723
6,0.41,0.6675266408236236
7,0.44,0.6661687251740196
4,0.52,0.6702424721228314
15,0.6,0.6553053999771881
7,0.6,0.6661687251740196
2,0.6,0.6729583034220393
2,0.7,0.6729583034220393
2,0.69,0.6729583034220393
4,0.69,0.6702424721228314
20,0.6,0.6485158217291683
71,0.49,0.5792621235993675
90,0.43,0.5534617262568927
146,0.37,0.4774184498790721
176,0.41,0.43668098039095393
212,0.31,0.38779601700521216
201,0.29,0.4027330891508555
208,0.31,0.3932276796036279
199,0.27,0.40544892045006337
133,0.29,0.49507135332392327
55,0.31,0.6009887739930305
42,0.47,0.6186416774378818
37,0.54,0.6254312556859014
13,0.54,0.658021231276396
12,0.5,0.6593791469259999
4,0.54,0.6702424721228314
1,0.5,0.6743162190716432
4,0.54,0.6702424721228314
0,0.5,0.6756741347212472
0,0.61,0.6756741347212472
1,0.61,0.6743162190716432
2,0.57,0.6729583034220393
9,0.53,0.6634528938748117
17,0.61,0.6525895686779802
21,0.54,0.6471579060795645
39,0.5,0.6227154243866936
39,0.44,0.6227154243866936
59,0.39,0.5955571113946148
74,0.32,0.5751883766505557
76,0.32,0.5724725453513478
74,0.4,0.5751883766505557
77,0.35,0.5711146297017439
87,0.38,0.5575354732057045
89,0.43,0.5548196419064966
67,0.49,0.5846937861977832
49,0.49,0.6091362678906541
22,0.56,0.6457999904299605
17,0.56,0.6525895686779802
10,0.56,0.6620949782252078
5,0.52,0.6688845564732274
2,0.59,0.6729583034220393
0,0.72,0.6756741347212472
0,0.72,0.6756741347212472
0,0.82,0.6756741347212472
0,0.82,0.6756741347212472
5,0.82,0.6688845564732274
16,0.82,0.6539474843275841
22,0.82,0.6457999904299605
18,0.82,0.6512316530283763
28,0.77,0.6376524965323369
64,0.73,0.5887675331465951
47,0.6,0.611852099189862
53,0.6,0.6037046052922383
52,0.53,0.6050625209418423
68,0.39,0.5833358705481794
53,0.34,0.6037046052922383
62,0.37,0.591483364445803
96,0.34,0.545314232359269
50,0.47,0.6077783522410503
45,0.49,0.6145679304890699
44,0.56,0.6159258461386738
24,0.6,0.6430841591307527
8,0.56,0.6648108095244156
5,0.6,0.6688845564732274
2,0.63,0.6729583034220393
0,0.68,0.6756741347212472
1,0.72,0.6743162190716432
1,0.67,0.6743162190716432
2,0.82,0.6729583034220393
1,0.82,0.6743162190716432
20,0.82,0.6485158217291683
34,0.82,0.6295050026347132
26,0.68,0.6403683278315447
38,0.56,0.6240733400362974
65,0.41,0.5874096174969912
55,0.29,0.6009887739930305
57,0.27,0.5982729426938227
61,0.23,0.5928412800954069
86,0.24,0.5588933888553085
78,0.25,0.5697567140521399
140,0.28,0.4855659437766957
102,0.32,0.5371667384616454
70,0.33,0.5806200392489714
44,0.35,0.6159258461386738
47,0.4,0.611852099189862
43,0.55,0.6172837617882778
19,0.43,0.6498737373787723
14,0.49,0.656663315626792
15,0.59,0.6553053999771881
14,0.59,0.656663315626792
0,0.63,0.6756741347212472
11,0.77,0.6607370625756038
2,0.67,0.6729583034220393
4,0.72,0.6702424721228314
14,0.72,0.656663315626792
21,0.77,0.6471579060795645
30,0.77,0.634936665233129
34,0.68,0.6295050026347132
60,0.6,0.5941991957450108
59,0.5,0.5955571113946148
62,0.41,0.591483364445803
81,0.3,0.5656829671033281
100,0.32,0.5398825697608532
95,0.37,0.546672148008873
79,0.39,0.568398798402536
98,0.44,0.5425984010600612
72,0.5,0.5779042079497636
60,0.6,0.5941991957450108
36,0.68,0.6267891713355054
32,0.68,0.6322208339339211
12,0.72,0.6593791469259999
8,0.77,0.6648108095244156
4,0.82,0.6702424721228314
0,0.82,0.6756741347212472
0,0.87,0.6756741347212472
0,0.87,0.6756741347212472
2,0.87,0.6729583034220393
3,0.87,0.6716003877724354
13,0.87,0.658021231276396
28,0.87,0.6376524965323369
35,0.82,0.6281470869851093
44,0.87,0.6159258461386738
40,0.77,0.6213575087370896
72,0.82,0.5779042079497636
52,0.77,0.6050625209418423
56,0.72,0.5996308583434266
19,0.82,0.6498737373787723
18,0.77,0.6512316530283763
23,0.82,0.6444420747803565
31,0.82,0.633578749583525
23,0.88,0.6444420747803565
31,0.88,0.633578749583525
8,0.94,0.6648108095244156
16,0.94,0.6539474843275841
22,0.94,0.6457999904299605
13,0.94,0.658021231276396
12,0.94,0.6593791469259999
10,0.88,0.6620949782252078
2,0.88,0.6729583034220393
0,0.94,0.6756741347212472
5,0.94,0.6688845564732274
1,0.94,0.6743162190716432
29,1.0,0.6362945808827329
63,0.94,0.590125448796199
104,0.88,0.5344509071624375
140,0.77,0.4855659437766957
226,0.77,0.36878519791075703
286,0.68,0.28731025893452067
286,0.6,0.28731025893452067
352,0.53,0.1976878260606607
357,0.53,0.19089824781264103
367,0.5,0.17731909131660167
291,0.5,0.280520680686501
221,0.57,0.3755747761587767
155,0.64,0.46519720903263667
89,0.64,0.5548196419064966
54,0.68,0.6023466896426345
58,0.68,0.5969150270442187
34,0.77,0.6295050026347132
27,0.88,0.6390104121819408
25,0.82,0.6417262434811487
15,0.82,0.6553053999771881
3,0.88,0.6716003877724354
6,0.94,0.6675266408236236
0,0.94,0.6756741347212472
2,0.94,0.6729583034220393
17,0.88,0.6525895686779802
25,0.88,0.6417262434811487
65,0.88,0.5874096174969912
139,0.88,0.4869238594262997
129,0.82,0.500503015922339
222,0.88,0.37421686050917274
198,0.82,0.4068068360996673
218,0.77,0.3796485231075885
240,0.68,0.34977437881630186
229,0.73,0.3647114509619452
233,0.64,0.3592797883635294
165,0.64,0.45161805253659726
118,0.64,0.5154400880679824
59,0.77,0.5955571113946148
44,0.72,0.6159258461386738
21,0.77,0.6471579060795645
7,0.82,0.6661687251740196
4,0.82,0.6702424721228314
0,0.88,0.6756741347212472
1,0.88,0.6743162190716432
0,0.88,0.6756741347212472
0,0.94,0.6756741347212472
0,0.94,0.6756741347212472
2,0.88,0.6729583034220393
25,0.88,0.6417262434811487
16,0.88,0.6539474843275841
55,0.72,0.6009887739930305
56,0.72,0.5996308583434266
56,0.68,0.5996308583434266
71,0.64,0.5792621235993675
69,0.61,0.5819779548985754
60,0.57,0.5941991957450108
97,0.57,0.543956316709665
65,0.5,0.5874096174969912
106,0.53,0.5317350758632297
120,0.57,0.5127242567687745
86,0.61,0.5588933888553085
34,0.64,0.6295050026347132
33,0.64,0.6308629182843172
17,0.73,0.6525895686779802
9,0.78,0.6634528938748117
5,0.78,0.6688845564732274
6,0.88,0.6675266408236236
2,0.88,0.6729583034220393
0,0.88,0.6756741347212472
0,0.88,0.6756741347212472
0,0.94,0.6756741347212472
6,0.94,0.6675266408236236
3,0.94,0.6716003877724354
28,0.88,0.6376524965323369
41,0.88,0.6199995930874856
44,0.88,0.6159258461386738
74,0.83,0.5751883766505557
56,0.78,0.5996308583434266
77,0.78,0.5711146297017439
66,0.73,0.5860517018473872
67,0.69,0.5846937861977832
99,0.66,0.5412404854104572
108,0.73,0.5290192445640218
136,0.69,0.4909976063751115
75,0.73,0.5738304610009517
78,0.68,0.5697567140521399
38,0.73,0.6240733400362974
32,0.77,0.6322208339339211
10,0.83,0.6620949782252078
4,0.88,0.6702424721228314
4,0.83,0.6702424721228314
2,0.88,0.6729583034220393
1,0.88,0.6743162190716432
0,0.88,0.6756741347212472
4,0.88,0.6702424721228314
10,0.94,0.6620949782252078
34,0.94,0.6295050026347132
33,0.94,0.6308629182843172
38,0.88,0.6240733400362974
30,0.83,0.634936665233129
38,0.83,0.6240733400362974
58,0.77,0.5969150270442187
81,0.83,0.5656829671033281
74,0.78,0.5751883766505557
68,0.78,0.5833358705481794
91,0.73,0.5521038106072887
113,0.69,0.5222296663160021
152,0.69,0.46927095598144847
86,0.64,0.5588933888553085
76,0.78,0.5724725453513478
47,0.83,0.611852099189862
41,0.83,0.6199995930874856
37,0.77,0.6254312556859014
9,0.83,0.6634528938748117
14,0.83,0.656663315626792
1,0.83,0.6743162190716432
0,0.83,0.6756741347212472
0,1.0,0.6756741347212472
2,1.0,0.6729583034220393
10,1.0,0.6620949782252078
29,1.0,0.6362945808827329
51,0.94,0.6064204365914463
41,0.94,0.6199995930874856
32,1.0,0.6322208339339211
53,0.94,0.6037046052922383
48,0.88,0.6104941835402581
83,0.78,0.5629671358041203
96,0.73,0.545314232359269
102,0.69,0.5371667384616454
125,0.65,0.5059346785207548
154,0.65,0.4665551246822406
147,0.65,0.47606053422946815
117,0.61,0.5167980037175863
64,0.73,0.5887675331465951
66,0.78,0.5860517018473872
56,0.83,0.5996308583434266
34,0.83,0.6295050026347132
30,0.83,0.634936665233129
18,0.88,0.6512316530283763
12,0.88,0.6593791469259999
4,0.88,0.6702424721228314
0,0.94,0.6756741347212472
5,0.94,0.6688845564732274
6,0.88,0.6675266408236236
28,0.93,0.6376524965323369
47,0.94,0.611852099189862
75,0.9,0.5738304610009517
125,0.88,0.5059346785207548
131,0.73,0.4977871846231312
199,0.61,0.40544892045006337
172,0.48,0.4421126429893697
208,0.42,0.3932276796036279
191,0.42,0.41631224564689484
219,0.42,0.3782906074579846
264,0.42,0.3171844032258073
237,0.45,0.3538481257651137
213,0.5,0.3864381013556082
117,0.47,0.5167980037175863
64,0.53,0.5887675331465951
53,0.64,0.6037046052922383
51,0.69,0.6064204365914463
45,0.68,0.6145679304890699
20,0.73,0.6485158217291683
14,0.77,0.656663315626792
10,0.77,0.6620949782252078
1,0.83,0.6743162190716432
0,0.83,0.6756741347212472
4,0.83,0.6702424721228314
25,0.88,0.6417262434811487
41,0.94,0.6199995930874856
96,0.83,0.545314232359269
148,0.88,0.47470261857986423
98,0.94,0.5425984010600612
61,0.94,0.5928412800954069
62,0.94,0.591483364445803
63,0.88,0.590125448796199
118,0.94,0.5154400880679824
49,0.94,0.6091362678906541
47,0.88,0.611852099189862
27,0.94,0.6390104121819408
28,0.94,0.6376524965323369
31,1.0,0.633578749583525
16,1.0,0.6539474843275841
12,1.0,0.6593791469259999
17,0.94,0.6525895686779802
18,0.94,0.6512316530283763
24,1.0,0.6430841591307527
6,1.0,0.6675266408236236
8,0.94,0.6648108095244156
1,0.94,0.6743162190716432
0,1.0,0.6756741347212472
5,1.0,0.6688845564732274
14,0.94,0.656663315626792
21,0.94,0.6471579060795645
26,0.94,0.6403683278315447
78,0.87,0.5697567140521399
106,0.94,0.5317350758632297
122,0.94,0.5100084254695666
110,0.88,0.5263034132648139
123,0.88,0.5086505098199627
139,0.88,0.4869238594262997
153,0.77,0.46791304033184455
146,0.72,0.4774184498790721
202,0.72,0.4013751735012515
114,0.72,0.5208717506663981
63,0.77,0.590125448796199
25,0.77,0.6417262434811487
19,0.82,0.6498737373787723
9,0.82,0.6634528938748117
10,0.82,0.6620949782252078
18,0.82,0.6512316530283763
14,0.88,0.656663315626792
0,0.82,0.6756741347212472
0,0.82,0.6756741347212472
0,0.77,0.6756741347212472
7,0.82,0.6661687251740196
15,0.72,0.6553053999771881
32,0.62,0.6322208339339211
37,0.47,0.6254312556859014
55,0.36,0.6009887739930305
47,0.31,0.611852099189862
63,0.33,0.590125448796199
79,0.29,0.568398798402536
58,0.33,0.5969150270442187
66,0.29,0.5860517018473872
60,0.25,0.5941991957450108
65,0.24,0.5874096174969912
90,0.26,0.5534617262568927
41,0.24,0.6199995930874856
12,0.26,0.6593791469259999
11,0.25,0.6607370625756038
13,0.25,0.658021231276396
2,0.25,0.6729583034220393
1,0.26,0.6743162190716432
1,0.26,0.6743162190716432
1,0.3,0.6743162190716432
0,0.3,0.6756741347212472
0,0.32,0.6756741347212472
1,0.37,0.6743162190716432
5,0.37,0.6688845564732274
9,0.37,0.6634528938748117
14,0.37,0.656663315626792
8,0.38,0.6648108095244156
20,0.35,0.6485158217291683
34,0.31,0.6295050026347132
34,0.31,0.6295050026347132
46,0.27,0.613210014839466
37,0.24,0.6254312556859014
42,0.2,0.6186416774378818
38,0.2,0.6240733400362974
72,0.16,0.5779042079497636
67,0.17,0.5846937861977832
40,0.17,0.6213575087370896
28,0.17,0.6376524965323369
21,0.37,0.6471579060795645
7,0.37,0.6661687251740196
5,0.37,0.6688845564732274
1,0.4,0.6743162190716432
0,0.46,0.6756741347212472
0,0.49,0.6756741347212472
1,0.42,0.6743162190716432
1,0.43,0.6743162190716432
2,0.43,0.6729583034220393
4,0.46,0.6702424721228314
10,0.46,0.6620949782252078
19,0.46,0.6498737373787723
16,0.43,0.6539474843275841
33,0.41,0.6308629182843172
54,0.42,0.6023466896426345
50,0.39,0.6077783522410503
60,0.43,0.5941991957450108
52,0.38,0.6050625209418423
47,0.41,0.611852099189862
51,0.43,0.6064204365914463
72,0.6,0.5779042079497636
61,0.6,0.5928412800954069
41,0.56,0.6199995930874856
38,0.56,0.6240733400362974
28,0.6,0.6376524965323369
21,0.64,0.6471579060795645
12,0.68,0.6593791469259999
10,0.68,0.6620949782252078
15,0.6,0.6553053999771881
0,0.28,0.6756741347212472
1,0.28,0.6743162190716432
1,0.36,0.6743162190716432
2,0.45,0.6729583034220393
3,0.59,0.6716003877724354
14,0.51,0.656663315626792
26,0.47,0.6403683278315447
22,0.48,0.6457999904299605
42,0.47,0.6186416774378818
54,0.45,0.6023466896426345
64,0.42,0.5887675331465951
50,0.44,0.6077783522410503
63,0.42,0.590125448796199
109,0.39,0.5276613289144179
67,0.36,0.5846937861977832
83,0.38,0.5629671358041203
83,0.39,0.5629671358041203
47,0.39,0.611852099189862
34,0.38,0.6295050026347132
10,0.44,0.6620949782252078
17,0.44,0.6525895686779802
17,0.47,0.6525895686779802
10,0.47,0.6620949782252078
6,0.5,0.6675266408236236
1,0.53,0.6743162190716432
0,0.61,0.6756741347212472
1,0.53,0.6743162190716432
0,0.61,0.6756741347212472
5,0.57,0.6688845564732274
9,0.57,0.6634528938748117
38,0.66,0.6240733400362974
29,0.57,0.6362945808827329
50,0.57,0.6077783522410503
48,0.53,0.6104941835402581
62,0.54,0.591483364445803
44,0.5,0.6159258461386738
56,0.54,0.5996308583434266
73,0.54,0.5765462923001596
75,0.62,0.5738304610009517
93,0.62,0.5493879793080809
68,0.54,0.5833358705481794
42,0.62,0.6186416774378818
17,0.62,0.6525895686779802
30,0.66,0.634936665233129
23,0.71,0.6444420747803565
16,0.71,0.6539474843275841
12,0.82,0.6593791469259999
17,0.76,0.6525895686779802
14,0.77,0.656663315626792
10,0.82,0.6620949782252078
4,0.77,0.6702424721228314
0,0.82,0.6756741347212472
7,0.87,0.6661687251740196
5,0.87,0.6688845564732274
19,0.87,0.6498737373787723
62,0.76,0.591483364445803
108,0.76,0.5290192445640218
184,0.72,0.4258176551941224
263,0.67,0.3185423188754113
265,0.6,0.3158264875762034
240,0.63,0.34977437881630186
275,0.59,0.302247331080164
243,0.63,0.34570063186749006
238,0.67,0.35249021011550974
102,0.72,0.5371667384616454
93,0.71,0.5493879793080809
52,0.71,0.6050625209418423
36,0.71,0.6267891713355054
40,0.71,0.6213575087370896
12,0.76,0.6593791469259999
8,0.76,0.6648108095244156
13,0.76,0.658021231276396
20,0.76,0.6485158217291683
4,0.81,0.6702424721228314
3,0.81,0.6716003877724354
8,0.81,0.6648108095244156
9,0.76,0.6634528938748117
29,0.71,0.6362945808827329
37,0.76,0.6254312556859014
102,0.81,0.5371667384616454
132,0.71,0.49642926897352724
180,0.71,0.43124931779253817
187,0.67,0.4217439082453106
190,0.62,0.4176701612964988
283,0.55,0.2913840058833325
295,0.55,0.2750890180880852
236,0.52,0.3552060414147176
232,0.55,0.3606377040131334
153,0.52,0.46791304033184455
110,0.55,0.5263034132648139
66,0.59,0.5860517018473872
33,0.59,0.6308629182843172
7,0.63,0.6661687251740196
10,0.72,0.6620949782252078
6,0.82,0.6675266408236236
0,0.88,0.6756741347212472
2,0.94,0.6729583034220393
2,0.76,0.6729583034220393
2,0.76,0.6729583034220393
6,0.71,0.6675266408236236
12,0.66,0.6593791469259999
36,0.57,0.6267891713355054
52,0.54,0.6050625209418423
85,0.5,0.5602513045049123
81,0.47,0.5656829671033281
100,0.44,0.5398825697608532
97,0.36,0.543956316709665
127,0.31,0.503218847221547
132,0.33,0.49642926897352724
104,0.34,0.5344509071624375
128,0.29,0.501860931571943
75,0.27,0.5738304610009517
66,0.27,0.5860517018473872
48,0.31,0.6104941835402581
24,0.28,0.6430841591307527
17,0.44,0.6525895686779802
6,0.35,0.6675266408236236
1,0.43,0.6743162190716432
0,0.46,0.6756741347212472
0,0.53,0.6756741347212472
0,0.46,0.6756741347212472
0,0.66,0.6756741347212472
2,0.66,0.6729583034220393
2,0.61,0.6729583034220393
14,0.66,0.656663315626792
27,0.57,0.6390104121819408
54,0.38,0.6023466896426345
77,0.33,0.5711146297017439
91,0.23,0.5521038106072887
101,0.25,0.5385246541112494
120,0.19,0.5127242567687745
120,0.21,0.5127242567687745
109,0.2,0.5276613289144179
145,0.21,0.4787763655286761
123,0.17,0.5086505098199627
139,0.26,0.4869238594262997
98,0.26,0.5425984010600612
54,0.24,0.6023466896426345
33,0.45,0.6308629182843172
25,0.51,0.6417262434811487
13,0.59,0.658021231276396
18,0.48,0.6512316530283763
0,0.59,0.6756741347212472
0,0.51,0.6756741347212472
0,0.58,0.6756741347212472
0,0.67,0.6756741347212472
0,0.67,0.6756741347212472
6,0.58,0.6675266408236236
12,0.62,0.6593791469259999
31,0.72,0.633578749583525
47,0.55,0.611852099189862
68,0.45,0.5833358705481794
61,0.43,0.5928412800954069
73,0.46,0.5765462923001596
70,0.46,0.5806200392489714
82,0.46,0.5643250514537241
86,0.44,0.5588933888553085
86,0.44,0.5588933888553085
99,0.41,0.5412404854104572
113,0.41,0.5222296663160021
75,0.39,0.5738304610009517
39,0.27,0.6227154243866936
43,0.23,0.6172837617882778
30,0.22,0.634936665233129
19,0.23,0.6498737373787723
12,0.23,0.6593791469259999
4,0.27,0.6702424721228314
7,0.33,0.6661687251740196
0,0.41,0.6756741347212472
0,0.43,0.6756741347212472
1,0.43,0.6743162190716432
8,0.46,0.6648108095244156
15,0.49,0.6553053999771881
28,0.46,0.6376524965323369
61,0.37,0.5928412800954069
88,0.35,0.5561775575561005
109,0.38,0.5276613289144179
66,0.33,0.5860517018473872
89,0.31,0.5548196419064966
143,0.33,0.4814921968278839
98,0.31,0.5425984010600612
84,0.31,0.5616092201545163
145,0.31,0.4787763655286761
80,0.31,0.5670408827529321
64,0.31,0.5887675331465951
33,0.41,0.6308629182843172
25,0.47,0.6417262434811487
20,0.47,0.6485158217291683
12,0.5,0.6593791469259999
12,0.43,0.6593791469259999
10,0.62,0.6620949782252078
6,0.5,0.6675266408236236
3,0.53,0.6716003877724354
2,0.49,0.6729583034220393
0,0.53,0.6756741347212472
0,0.49,0.6756741347212472
15,0.49,0.6553053999771881
19,0.49,0.6498737373787723
58,0.42,0.5969150270442187
81,0.4,0.5656829671033281
112,0.37,0.523587581965606
113,0.35,0.5222296663160021
173,0.33,0.44075472733976573
240,0.29,0.34977437881630186
218,0.27,0.3796485231075885
184,0.22,0.4258176551941224
172,0.23,0.4421126429893697
104,0.22,0.5344509071624375
115,0.23,0.5195138350167943
61,0.24,0.5928412800954069
54,0.26,0.6023466896426345
34,0.35,0.6295050026347132
21,0.3,0.6471579060795645
9,0.26,0.6634528938748117
9,0.28,0.6634528938748117
11,0.29,0.6607370625756038
7,0.32,0.6661687251740196
3,0.36,0.6716003877724354
0,0.33,0.6756741347212472
1,0.36,0.6743162190716432
14,0.33,0.656663315626792
29,0.34,0.6362945808827329
103,0.3,0.5358088228120415
187,0.28,0.4217439082453106
251,0.24,0.33483730667065853
320,0.23,0.24114112684798678
355,0.22,0.1936140791118489
326,0.22,0.23299363295036313
321,0.19,0.23978321119838286
354,0.19,0.19497199476145288
299,0.19,0.2696573554896695
227,0.18,0.36742728226115307
170,0.16,0.4448284742885776
73,0.2,0.5765462923001596
75,0.2,0.5738304610009517
76,0.2,0.5724725453513478
32,0.23,0.6322208339339211
21,0.24,0.6471579060795645
14,0.24,0.656663315626792
7,0.24,0.6661687251740196
8,0.26,0.6648108095244156
0,0.4,0.6756741347212472
4,0.46,0.6702424721228314
7,0.37,0.6661687251740196
12,0.27,0.6593791469259999
19,0.3,0.6498737373787723
71,0.26,0.5792621235993675
113,0.25,0.5222296663160021
195,0.25,0.41088058304847913
198,0.24,0.4068068360996673
229,0.23,0.3647114509619452
254,0.18,0.33076355972184673
260,0.17,0.3226160658242231
232,0.19,0.3606377040131334
185,0.22,0.4244597395445185
151,0.25,0.4706288716310524
89,0.23,0.5548196419064966
65,0.28,0.5874096174969912
53,0.34,0.6037046052922383
33,0.36,0.6308629182843172
10,0.39,0.6620949782252078
8,0.39,0.6648108095244156
4,0.41,0.6702424721228314
2,0.31,0.6729583034220393
0,0.3,0.6756741347212472
2,0.24,0.6729583034220393
2,0.24,0.6729583034220393
3,0.26,0.6716003877724354
11,0.28,0.6607370625756038
22,0.3,0.6457999904299605
50,0.31,0.6077783522410503
65,0.27,0.5874096174969912
96,0.27,0.545314232359269
94,0.28,0.548030063658477
108,0.28,0.5290192445640218
66,0.28,0.5860517018473872
82,0.28,0.5643250514537241
81,0.3,0.5656829671033281
67,0.32,0.5846937861977832
60,0.34,0.5941991957450108
35,0.34,0.6281470869851093
21,0.36,0.6471579060795645
14,0.41,0.656663315626792
6,0.41,0.6675266408236236
6,0.44,0.6675266408236236
3,0.47,0.6716003877724354
0,0.5,0.6756741347212472
0,0.71,0.6756741347212472
0,0.71,0.6756741347212472
0,0.71,0.6756741347212472
0,0.71,0.6756741347212472
3,0.71,0.6716003877724354
16,0.71,0.6539474843275841
22,0.62,0.6457999904299605
16,0.67,0.6539474843275841
49,0.47,0.6091362678906541
78,0.36,0.5697567140521399
75,0.22,0.5738304610009517
81,0.23,0.5656829671033281
75,0.24,0.5738304610009517
46,0.21,0.613210014839466
66,0.21,0.5860517018473872
88,0.21,0.5561775575561005
78,0.22,0.5697567140521399
51,0.2,0.6064204365914463
34,0.28,0.6295050026347132
15,0.3,0.6553053999771881
9,0.37,0.6634528938748117
14,0.4,0.656663315626792
8,0.36,0.6648108095244156
3,0.39,0.6716003877724354
0,0.45,0.6756741347212472
0,0.49,0.6756741347212472
1,0.56,0.6743162190716432
3,0.56,0.6716003877724354
18,0.52,0.6512316530283763
14,0.49,0.656663315626792
20,0.49,0.6485158217291683
26,0.49,0.6403683278315447
38,0.43,0.6240733400362974
35,0.46,0.6281470869851093
16,0.4,0.6539474843275841
34,0.57,0.6295050026347132
50,0.46,0.6077783522410503
51,0.33,0.6064204365914463
52,0.35,0.6050625209418423
39,0.43,0.6227154243866936
28,0.4,0.6376524965323369
22,0.46,0.6457999904299605
11,0.57,0.6607370625756038
4,0.57,0.6702424721228314
9,0.57,0.6634528938748117
1,0.66,0.6743162190716432
2,0.66,0.6729583034220393
0,0.61,0.6756741347212472
2,0.61,0.6729583034220393
0,0.61,0.6756741347212472
0,0.61,0.6756741347212472
2,0.65,0.6729583034220393
12,0.65,0.6593791469259999
20,0.66,0.6485158217291683
16,0.57,0.6539474843275841
38,0.5,0.6240733400362974
50,0.47,0.6077783522410503
60,0.41,0.5941991957450108
55,0.36,0.6009887739930305
74,0.31,0.5751883766505557
42,0.31,0.6186416774378818
54,0.31,0.6023466896426345
60,0.27,0.5941991957450108
63,0.27,0.590125448796199
50,0.31,0.6077783522410503
26,0.33,0.6403683278315447
13,0.35,0.658021231276396
15,0.35,0.6553053999771881
8,0.35,0.6648108095244156
14,0.37,0.656663315626792
2,0.46,0.6729583034220393
6,0.49,0.6675266408236236
3,0.61,0.6716003877724354
1,0.53,0.6743162190716432
2,0.53,0.6729583034220393
0,0.57,0.6756741347212472
13,0.61,0.658021231276396
24,0.46,0.6430841591307527
36,0.41,0.6267891713355054
59,0.38,0.5955571113946148
75,0.36,0.5738304610009517
104,0.31,0.5344509071624375
112,0.27,0.523587581965606
125,0.27,0.5059346785207548
115,0.28,0.5195138350167943
113,0.26,0.5222296663160021
117,0.24,0.5167980037175863
107,0.26,0.5303771602136257
75,0.24,0.5738304610009517
44,0.29,0.6159258461386738
36,0.36,0.6267891713355054
34,0.62,0.6295050026347132
35,0.62,0.6281470869851093
11,0.58,0.6607370625756038
10,0.58,0.6620949782252078
3,0.66,0.6716003877724354
6,0.66,0.6675266408236236
5,0.71,0.6688845564732274
2,0.66,0.6729583034220393
2,0.76,0.6729583034220393
8,0.71,0.6648108095244156
24,0.71,0.6430841591307527
59,0.54,0.5955571113946148
139,0.51,0.4869238594262997
207,0.45,0.39458559525323184
274,0.35,0.30360524672976796
308,0.33,0.257436114643234
288,0.27,0.28459442763531284
311,0.27,0.2533623676944222
253,0.27,0.33212147537145065
251,0.33,0.33483730667065853
197,0.35,0.40816475174927125
163,0.4,0.45433388383580514
112,0.46,0.523587581965606
53,0.43,0.6037046052922383
64,0.52,0.5887675331465951
45,0.56,0.6145679304890699
30,0.56,0.634936665233129
17,0.56,0.6525895686779802
20,0.56,0.6485158217291683
18,0.59,0.6512316530283763
2,0.52,0.6729583034220393
4,0.68,0.6702424721228314
5,0.63,0.6688845564732274
16,0.63,0.6539474843275841
33,0.59,0.6308629182843172
97,0.56,0.543956316709665
186,0.53,0.4231018238949146
227,0.46,0.36742728226115307
275,0.44,0.302247331080164
298,0.44,0.27101527113927343
282,0.39,0.29274192153293643
266,0.39,0.31446857192659944
286,0.39,0.28731025893452067
262,0.42,0.3199002345250152
184,0.42,0.4258176551941224
114,0.42,0.5208717506663981
86,0.5,0.5588933888553085
76,0.57,0.5724725453513478
37,0.44,0.6254312556859014
25,0.5,0.6417262434811487
15,0.53,0.6553053999771881
7,0.61,0.6661687251740196
5,0.64,0.6688845564732274
3,0.68,0.6716003877724354
0,0.77,0.6756741347212472
4,0.77,0.6702424721228314
10,0.83,0.6620949782252078
20,0.83,0.6485158217291683
48,0.83,0.6104941835402581
59,0.69,0.5955571113946148
75,0.69,0.5738304610009517
115,0.65,0.5195138350167943
75,0.57,0.5738304610009517
79,0.45,0.568398798402536
105,0.45,0.5330929915128336
81,0.33,0.5656829671033281
92,0.33,0.5507458949576848
111,0.33,0.5249454976152099
87,0.31,0.5575354732057045
61,0.35,0.5928412800954069
48,0.37,0.6104941835402581
39,0.51,0.6227154243866936
35,0.51,0.6281470869851093
24,0.45,0.6430841591307527
10,0.54,0.6620949782252078
6,0.57,0.6675266408236236
1,0.83,0.6743162190716432
0,0.83,0.6756741347212472
3,0.44,0.6716003877724354
1,0.53,0.6743162190716432
8,0.46,0.6648108095244156
18,0.43,0.6512316530283763
42,0.43,0.6186416774378818
71,0.38,0.5792621235993675
52,0.38,0.6050625209418423
65,0.33,0.5874096174969912
65,0.33,0.5874096174969912
