season,cnt,Predicted Y
4,283,233.18148581517823
4,404,233.18148581517823
4,190,233.18148581517823
4,87,233.18148581517823
4,123,233.18148581517823
4,154,233.18148581517823
4,171,233.18148581517823
4,133,233.18148581517823
4,148,233.18148581517823
4,248,233.18148581517823
4,446,233.18148581517823
4,399,233.18148581517823
4,308,233.18148581517823
4,205,233.18148581517823
4,176,233.18148581517823
4,106,233.18148581517823
4,62,233.18148581517823
4,28,233.18148581517823
4,16,233.18148581517823
4,3,233.18148581517823
4,3,233.18148581517823
4,7,233.18148581517823
4,20,233.18148581517823
4,86,233.18148581517823
4,234,233.18148581517823
4,414,233.18148581517823
4,204,233.18148581517823
4,50,233.18148581517823
4,32,233.18148581517823
4,55,233.18148581517823
4,71,233.18148581517823
4,75,233.18148581517823
4,45,233.18148581517823
4,88,233.18148581517823
4,262,233.18148581517823
4,304,233.18148581517823
4,233,233.18148581517823
4,110,233.18148581517823
4,114,233.18148581517823
4,87,233.18148581517823
4,53,233.18148581517823
4,33,233.18148581517823
4,13,233.18148581517823
4,6,233.18148581517823
4,3,233.18148581517823
4,1,233.18148581517823
4,3,233.18148581517823
4,18,233.18148581517823
4,46,233.18148581517823
4,86,233.18148581517823
4,64,233.18148581517823
4,33,233.18148581517823
4,50,233.18148581517823
4,33,233.18148581517823
4,33,233.18148581517823
4,25,233.18148581517823
4,30,233.18148581517823
4,31,233.18148581517823
4,52,233.18148581517823
4,51,233.18148581517823
4,33,233.18148581517823
4,26,233.18148581517823
4,6,233.18148581517823
4,13,233.18148581517823
4,16,233.18148581517823
4,21,233.18148581517823
4,7,233.18148581517823
4,4,233.18148581517823
4,1,233.18148581517823
4,2,233.18148581517823
4,12,233.18148581517823
4,71,233.18148581517823
4,244,233.18148581517823
4,429,233.18148581517823
4,225,233.18148581517823
4,110,233.18148581517823
4,106,233.18148581517823
4,156,233.18148581517823
4,124,233.18148581517823
4,137,233.18148581517823
4,117,233.18148581517823
4,208,233.18148581517823
4,331,233.18148581517823
4,318,233.18148581517823
4,232,233.18148581517823
4,175,233.18148581517823
4,139,233.18148581517823
4,92,233.18148581517823
4,61,233.18148581517823
4,34,233.18148581517823
4,14,233.18148581517823
4,12,233.18148581517823
4,6,233.18148581517823
4,2,233.18148581517823
4,20,233.18148581517823
4,63,233.18148581517823
4,199,233.18148581517823
4,385,233.18148581517823
4,264,233.18148581517823
4,126,233.18148581517823
4,136,233.18148581517823
4,173,233.18148581517823
4,168,233.18148581517823
4,187,233.18148581517823
4,189,233.18148581517823
4,250,233.18148581517823
4,362,233.18148581517823
4,318,233.18148581517823
4,199,233.18148581517823
4,150,233.18148581517823
4,140,233.18148581517823
4,129,233.18148581517823
4,94,233.18148581517823
4,77,233.18148581517823
4,66,233.18148581517823
4,60,233.18148581517823
4,25,233.18148581517823
4,3,233.18148581517823
4,6,233.18148581517823
4,11,233.18148581517823
4,11,233.18148581517823
4,73,233.18148581517823
4,149,233.18148581517823
4,192,233.18148581517823
4,236,233.18148581517823
4,283,233.18148581517823
4,286,233.18148581517823
4,293,233.18148581517823
4,299,233.18148581517823
4,241,233.18148581517823
4,185,233.18148581517823
4,172,233.18148581517823
4,154,233.18148581517823
4,124,233.18148581517823
4,83,233.18148581517823
4,95,233.18148581517823
4,66,233.18148581517823
4,74,233.18148581517823
4,62,233.18148581517823
4,52,233.18148581517823
4,19,233.18148581517823
4,5,233.18148581517823
4,6,233.18148581517823
4,10,233.18148581517823
4,31,233.18148581517823
4,72,233.18148581517823
4,107,233.18148581517823
4,194,233.18148581517823
4,197,233.18148581517823
4,288,233.18148581517823
4,268,233.18148581517823
4,242,233.18148581517823
4,266,233.18148581517823
4,206,233.18148581517823
4,163,233.18148581517823
4,163,233.18148581517823
4,105,233.18148581517823
4,72,233.18148581517823
4,63,233.18148581517823
4,43,233.18148581517823
4,35,233.18148581517823
4,20,233.18148581517823
4,9,233.18148581517823
4,4,233.18148581517823
4,2,233.18148581517823
4,3,233.18148581517823
4,21,233.18148581517823
4,64,233.18148581517823
4,235,233.18148581517823
4,385,233.18148581517823
4,220,233.18148581517823
4,105,233.18148581517823
4,115,233.18148581517823
4,145,233.18148581517823
4,166,233.18148581517823
4,111,233.18148581517823
4,132,233.18148581517823
4,214,233.18148581517823
4,359,233.18148581517823
4,357,233.18148581517823
4,241,233.18148581517823
4,165,233.18148581517823
4,121,233.18148581517823
4,71,233.18148581517823
4,45,233.18148581517823
4,17,233.18148581517823
4,4,233.18148581517823
4,2,233.18148581517823
4,3,233.18148581517823
4,4,233.18148581517823
4,20,233.18148581517823
4,92,233.18148581517823
4,223,233.18148581517823
4,400,233.18148581517823
4,233,233.18148581517823
4,102,233.18148581517823
4,124,233.18148581517823
4,167,233.18148581517823
4,127,233.18148581517823
4,134,233.18148581517823
4,151,233.18148581517823
4,207,233.18148581517823
4,398,233.18148581517823
4,382,233.18148581517823
4,267,233.18148581517823
4,161,233.18148581517823
4,139,233.18148581517823
4,107,233.18148581517823
4,59,233.18148581517823
4,22,233.18148581517823
4,8,233.18148581517823
4,2,233.18148581517823
4,3,233.18148581517823
4,4,233.18148581517823
4,26,233.18148581517823
4,87,233.18148581517823
4,247,233.18148581517823
4,467,233.18148581517823
4,239,233.18148581517823
4,142,233.18148581517823
4,115,233.18148581517823
4,144,233.18148581517823
4,133,233.18148581517823
4,151,233.18148581517823
4,167,233.18148581517823
4,245,233.18148581517823
4,396,233.18148581517823
4,390,233.18148581517823
4,268,233.18148581517823
4,175,233.18148581517823
4,154,233.18148581517823
4,104,233.18148581517823
4,51,233.18148581517823
4,50,233.18148581517823
4,20,233.18148581517823
4,7,233.18148581517823
4,3,233.18148581517823
4,6,233.18148581517823
4,24,233.18148581517823
4,92,233.18148581517823
4,258,233.18148581517823
4,457,233.18148581517823
4,280,233.18148581517823
4,109,233.18148581517823
4,135,233.18148581517823
4,157,233.18148581517823
4,164,233.18148581517823
4,132,233.18148581517823
4,82,233.18148581517823
4,131,233.18148581517823
4,324,233.18148581517823
4,377,233.18148581517823
4,287,233.18148581517823
4,221,233.18148581517823
4,155,233.18148581517823
4,124,233.18148581517823
4,114,233.18148581517823
4,72,233.18148581517823
4,31,233.18148581517823
4,23,233.18148581517823
4,5,233.18148581517823
4,5,233.18148581517823
4,26,233.18148581517823
4,82,233.18148581517823
4,231,233.18148581517823
4,459,233.18148581517823
4,243,233.18148581517823
4,132,233.18148581517823
4,144,233.18148581517823
4,173,233.18148581517823
4,137,233.18148581517823
4,128,233.18148581517823
4,153,233.18148581517823
4,224,233.18148581517823
4,365,233.18148581517823
4,295,233.18148581517823
4,214,233.18148581517823
4,152,233.18148581517823
4,102,233.18148581517823
4,106,233.18148581517823
4,75,233.18148581517823
4,62,233.18148581517823
4,43,233.18148581517823
4,58,233.18148581517823
4,26,233.18148581517823
4,9,233.18148581517823
4,9,233.18148581517823
4,17,233.18148581517823
4,20,233.18148581517823
4,59,233.18148581517823
4,100,233.18148581517823
4,181,233.18148581517823
4,209,233.18148581517823
4,244,233.18148581517823
4,236,233.18148581517823
4,237,233.18148581517823
4,228,233.18148581517823
4,222,233.18148581517823
4,165,233.18148581517823
4,157,233.18148581517823
4,106,233.18148581517823
4,106,233.18148581517823
4,96,233.18148581517823
4,80,233.18148581517823
4,69,233.18148581517823
4,71,233.18148581517823
4,46,233.18148581517823
4,41,233.18148581517823
4,18,233.18148581517823
4,1,233.18148581517823
4,5,233.18148581517823
4,3,233.18148581517823
4,12,233.18148581517823
4,32,233.18148581517823
4,81,233.18148581517823
4,129,233.18148581517823
4,188,233.18148581517823
4,228,233.18148581517823
4,228,233.18148581517823
4,219,233.18148581517823
4,207,233.18148581517823
4,234,233.18148581517823
4,136,233.18148581517823
4,138,233.18148581517823
4,135,233.18148581517823
4,104,233.18148581517823
4,89,233.18148581517823
4,49,233.18148581517823
4,37,233.18148581517823
4,17,233.18148581517823
4,11,233.18148581517823
4,3,233.18148581517823
4,3,233.18148581517823
4,4,233.18148581517823
4,21,233.18148581517823
4,68,233.18148581517823
4,191,233.18148581517823
4,397,233.18148581517823
4,183,233.18148581517823
4,108,233.18148581517823
4,127,233.18148581517823
4,141,233.18148581517823
4,142,233.18148581517823
4,137,233.18148581517823
4,159,233.18148581517823
4,208,233.18148581517823
4,378,233.18148581517823
4,354,233.18148581517823
4,251,233.18148581517823
4,206,233.18148581517823
4,127,233.18148581517823
4,107,233.18148581517823
4,60,233.18148581517823
4,21,233.18148581517823
4,6,233.18148581517823
4,11,233.18148581517823
4,2,233.18148581517823
4,4,233.18148581517823
4,15,233.18148581517823
4,72,233.18148581517823
4,268,233.18148581517823
4,432,233.18148581517823
4,259,233.18148581517823
4,129,233.18148581517823
4,129,233.18148581517823
4,175,233.18148581517823
4,181,233.18148581517823
4,138,233.18148581517823
4,154,233.18148581517823
4,238,233.18148581517823
4,431,233.18148581517823
4,411,233.18148581517823
4,224,233.18148581517823
4,147,233.18148581517823
4,143,233.18148581517823
4,107,233.18148581517823
4,53,233.18148581517823
1,25,145.64899249928163
1,11,145.64899249928163
1,4,145.64899249928163
1,2,145.64899249928163
1,2,145.64899249928163
1,28,145.64899249928163
1,76,145.64899249928163
1,229,145.64899249928163
1,405,145.64899249928163
1,234,145.64899249928163
1,89,145.64899249928163
1,56,145.64899249928163
1,61,145.64899249928163
1,58,145.64899249928163
1,51,145.64899249928163
1,61,145.64899249928163
1,101,145.64899249928163
1,229,145.64899249928163
1,280,145.64899249928163
1,209,145.64899249928163
1,167,145.64899249928163
1,123,145.64899249928163
1,105,145.64899249928163
1,54,145.64899249928163
1,27,145.64899249928163
1,15,145.64899249928163
1,11,145.64899249928163
1,6,145.64899249928163
1,3,145.64899249928163
1,16,145.64899249928163
1,64,145.64899249928163
1,186,145.64899249928163
1,343,145.64899249928163
1,228,145.64899249928163
1,141,145.64899249928163
1,145,145.64899249928163
1,202,145.64899249928163
1,188,145.64899249928163
1,159,145.64899249928163
1,214,145.64899249928163
1,256,145.64899249928163
1,356,145.64899249928163
1,288,145.64899249928163
1,142,145.64899249928163
1,33,145.64899249928163
1,17,145.64899249928163
1,17,145.64899249928163
1,11,145.64899249928163
1,9,145.64899249928163
1,12,145.64899249928163
1,13,145.64899249928163
1,4,145.64899249928163
1,2,145.64899249928163
1,8,145.64899249928163
1,40,145.64899249928163
1,92,145.64899249928163
1,182,145.64899249928163
1,156,145.64899249928163
1,104,145.64899249928163
1,174,145.64899249928163
1,170,145.64899249928163
1,194,145.64899249928163
1,200,145.64899249928163
1,203,145.64899249928163
1,181,145.64899249928163
1,140,145.64899249928163
1,95,145.64899249928163
1,76,145.64899249928163
1,50,145.64899249928163
1,32,145.64899249928163
1,47,145.64899249928163
1,25,145.64899249928163
1,23,145.64899249928163
1,16,145.64899249928163
1,26,145.64899249928163
1,5,145.64899249928163
1,3,145.64899249928163
1,4,145.64899249928163
1,10,145.64899249928163
1,10,145.64899249928163
1,27,145.64899249928163
1,56,145.64899249928163
1,56,145.64899249928163
1,71,145.64899249928163
1,94,145.64899249928163
1,121,145.64899249928163
1,85,145.64899249928163
1,97,145.64899249928163
1,99,145.64899249928163
1,68,145.64899249928163
1,35,145.64899249928163
1,25,145.64899249928163
1,24,145.64899249928163
1,19,145.64899249928163
1,20,145.64899249928163
1,17,145.64899249928163
1,6,145.64899249928163
1,4,145.64899249928163
1,2,145.64899249928163
1,4,145.64899249928163
1,1,145.64899249928163
1,1,145.64899249928163
1,4,145.64899249928163
1,5,145.64899249928163
1,23,145.64899249928163
1,43,145.64899249928163
1,85,145.64899249928163
1,66,145.64899249928163
1,79,145.64899249928163
1,86,145.64899249928163
1,91,145.64899249928163
1,86,145.64899249928163
1,44,145.64899249928163
1,30,145.64899249928163
1,16,145.64899249928163
1,26,145.64899249928163
1,19,145.64899249928163
1,17,145.64899249928163
1,16,145.64899249928163
1,11,145.64899249928163
1,10,145.64899249928163
1,7,145.64899249928163
1,2,145.64899249928163
1,4,145.64899249928163
1,4,145.64899249928163
1,19,145.64899249928163
1,18,145.64899249928163
1,62,145.64899249928163
1,70,145.64899249928163
1,91,145.64899249928163
1,100,145.64899249928163
1,140,145.64899249928163
1,153,145.64899249928163
1,131,145.64899249928163
1,97,145.64899249928163
1,97,145.64899249928163
1,75,145.64899249928163
1,65,145.64899249928163
1,56,145.64899249928163
1,49,145.64899249928163
1,27,145.64899249928163
1,29,145.64899249928163
1,12,145.64899249928163
1,6,145.64899249928163
1,4,145.64899249928163
1,3,145.64899249928163
1,3,145.64899249928163
1,8,145.64899249928163
1,35,145.64899249928163
1,80,145.64899249928163
1,164,145.64899249928163
1,104,145.64899249928163
1,60,145.64899249928163
1,30,145.64899249928163
1,24,145.64899249928163
1,20,145.64899249928163
1,14,145.64899249928163
1,19,145.64899249928163
1,46,145.64899249928163
1,115,145.64899249928163
1,135,145.64899249928163
1,90,145.64899249928163
1,69,145.64899249928163
1,63,145.64899249928163
1,32,145.64899249928163
1,26,145.64899249928163
1,10,145.64899249928163
1,12,145.64899249928163
1,7,145.64899249928163
1,4,145.64899249928163
1,9,145.64899249928163
1,43,145.64899249928163
1,110,145.64899249928163
1,217,145.64899249928163
1,189,145.64899249928163
1,96,145.64899249928163
1,111,145.64899249928163
1,140,145.64899249928163
1,159,145.64899249928163
1,120,145.64899249928163
1,117,145.64899249928163
1,167,145.64899249928163
1,250,145.64899249928163
1,169,145.64899249928163
1,151,145.64899249928163
1,79,145.64899249928163
1,70,145.64899249928163
1,33,145.64899249928163
1,39,145.64899249928163
1,28,145.64899249928163
1,15,145.64899249928163
1,3,145.64899249928163
1,2,145.64899249928163
1,3,145.64899249928163
1,10,145.64899249928163
1,41,145.64899249928163
1,106,145.64899249928163
1,210,145.64899249928163
1,170,145.64899249928163
1,110,145.64899249928163
1,122,145.64899249928163
1,130,145.64899249928163
1,131,145.64899249928163
1,142,145.64899249928163
1,177,145.64899249928163
1,177,145.64899249928163
1,240,145.64899249928163
1,207,145.64899249928163
1,135,145.64899249928163
1,96,145.64899249928163
1,68,145.64899249928163
1,55,145.64899249928163
1,45,145.64899249928163
1,30,145.64899249928163
1,20,145.64899249928163
1,12,145.64899249928163
1,6,145.64899249928163
1,2,145.64899249928163
1,10,145.64899249928163
1,32,145.64899249928163
1,95,145.64899249928163
1,205,145.64899249928163
1,194,145.64899249928163
1,118,145.64899249928163
1,171,145.64899249928163
1,197,145.64899249928163
1,207,145.64899249928163
1,245,145.64899249928163
1,292,145.64899249928163
1,283,145.64899249928163
1,242,145.64899249928163
1,182,145.64899249928163
1,112,145.64899249928163
1,91,145.64899249928163
1,95,145.64899249928163
1,85,145.64899249928163
1,73,145.64899249928163
1,44,145.64899249928163
1,35,145.64899249928163
1,28,145.64899249928163
1,18,145.64899249928163
1,10,145.64899249928163
1,1,145.64899249928163
1,6,145.64899249928163
1,19,145.64899249928163
1,49,145.64899249928163
1,90,145.64899249928163
1,128,145.64899249928163
1,217,145.64899249928163
1,273,145.64899249928163
1,313,145.64899249928163
1,300,145.64899249928163
1,253,145.64899249928163
1,195,145.64899249928163
1,129,145.64899249928163
1,93,145.64899249928163
1,92,145.64899249928163
1,71,145.64899249928163
1,52,145.64899249928163
1,38,145.64899249928163
1,31,145.64899249928163
1,48,145.64899249928163
1,93,145.64899249928163
1,75,145.64899249928163
1,52,145.64899249928163
1,8,145.64899249928163
1,5,145.64899249928163
1,2,145.64899249928163
1,7,145.64899249928163
1,14,145.64899249928163
1,40,145.64899249928163
1,70,145.64899249928163
1,138,145.64899249928163
1,201,145.64899249928163
1,223,145.64899249928163
1,267,145.64899249928163
1,265,145.64899249928163
1,215,145.64899249928163
1,111,145.64899249928163
1,106,145.64899249928163
1,105,145.64899249928163
1,83,145.64899249928163
1,71,145.64899249928163
1,66,145.64899249928163
1,29,145.64899249928163
1,39,145.64899249928163
1,12,145.64899249928163
1,7,145.64899249928163
1,4,145.64899249928163
1,4,145.64899249928163
1,14,145.64899249928163
1,16,145.64899249928163
1,53,145.64899249928163
1,68,145.64899249928163
1,109,145.64899249928163
1,175,145.64899249928163
1,202,145.64899249928163
1,176,145.64899249928163
1,151,145.64899249928163
1,168,145.64899249928163
1,154,145.64899249928163
1,153,145.64899249928163
1,126,145.64899249928163
1,93,145.64899249928163
1,88,145.64899249928163
1,66,145.64899249928163
1,39,145.64899249928163
1,34,145.64899249928163
1,13,145.64899249928163
1,6,145.64899249928163
1,3,145.64899249928163
1,2,145.64899249928163
1,5,145.64899249928163
1,12,145.64899249928163
1,85,145.64899249928163
1,170,145.64899249928163
1,354,145.64899249928163
1,153,145.64899249928163
1,60,145.64899249928163
1,75,145.64899249928163
1,74,145.64899249928163
1,73,145.64899249928163
1,79,145.64899249928163
1,77,145.64899249928163
1,136,145.64899249928163
1,245,145.64899249928163
1,224,145.64899249928163
1,156,145.64899249928163
1,115,145.64899249928163
1,68,145.64899249928163
1,33,145.64899249928163
1,18,145.64899249928163
1,9,145.64899249928163
1,3,145.64899249928163
1,1,145.64899249928163
1,1,145.64899249928163
1,2,145.64899249928163
1,14,145.64899249928163
1,59,145.64899249928163
1,152,145.64899249928163
1,315,145.64899249928163
1,180,145.64899249928163
1,64,145.64899249928163
1,46,145.64899249928163
1,84,145.64899249928163
1,91,145.64899249928163
1,75,145.64899249928163
1,90,145.64899249928163
1,131,145.64899249928163
1,281,145.64899249928163
1,289,145.64899249928163
1,184,145.64899249928163
1,123,145.64899249928163
1,90,145.64899249928163
1,52,145.64899249928163
1,32,145.64899249928163
1,14,145.64899249928163
1,5,145.64899249928163
1,4,145.64899249928163
1,4,145.64899249928163
1,5,145.64899249928163
1,26,145.64899249928163
1,78,145.64899249928163
1,215,145.64899249928163
1,388,145.64899249928163
1,227,145.64899249928163
1,86,145.64899249928163
1,84,145.64899249928163
1,120,145.64899249928163
1,118,145.64899249928163
1,117,145.64899249928163
1,119,145.64899249928163
1,197,145.64899249928163
1,412,145.64899249928163
1,383,145.64899249928163
1,265,145.64899249928163
1,177,145.64899249928163
1,97,145.64899249928163
1,71,145.64899249928163
1,60,145.64899249928163
1,25,145.64899249928163
1,8,145.64899249928163
1,5,145.64899249928163
1,4,145.64899249928163
1,3,145.64899249928163
1,13,145.64899249928163
1,70,145.64899249928163
1,205,145.64899249928163
1,447,145.64899249928163
1,241,145.64899249928163
1,116,145.64899249928163
1,138,145.64899249928163
1,191,145.64899249928163
1,204,145.64899249928163
1,178,145.64899249928163
1,222,145.64899249928163
1,294,145.64899249928163
1,476,145.64899249928163
1,419,145.64899249928163
1,272,145.64899249928163
1,177,145.64899249928163
1,154,145.64899249928163
1,135,145.64899249928163
1,101,145.64899249928163
1,79,145.64899249928163
1,62,145.64899249928163
1,38,145.64899249928163
1,20,145.64899249928163
1,10,145.64899249928163
1,9,145.64899249928163
1,7,145.64899249928163
1,20,145.64899249928163
1,64,145.64899249928163
1,130,145.64899249928163
1,203,145.64899249928163
1,324,145.64899249928163
1,376,145.64899249928163
1,445,145.64899249928163
1,512,145.64899249928163
1,449,145.64899249928163
1,401,145.64899249928163
1,322,145.64899249928163
1,297,145.64899249928163
1,215,145.64899249928163
1,170,145.64899249928163
1,140,145.64899249928163
1,109,145.64899249928163
1,119,145.64899249928163
1,91,145.64899249928163
1,72,145.64899249928163
1,67,145.64899249928163
1,32,145.64899249928163
1,6,145.64899249928163
1,2,145.64899249928163
1,2,145.64899249928163
1,24,145.64899249928163
1,57,145.64899249928163
1,125,145.64899249928163
1,208,145.64899249928163
1,256,145.64899249928163
1,351,145.64899249928163
1,343,145.64899249928163
1,328,145.64899249928163
1,330,145.64899249928163
1,314,145.64899249928163
1,219,145.64899249928163
1,181,145.64899249928163
1,112,145.64899249928163
1,126,145.64899249928163
1,91,145.64899249928163
1,58,145.64899249928163
1,30,145.64899249928163
1,15,145.64899249928163
1,5,145.64899249928163
1,5,145.64899249928163
1,3,145.64899249928163
1,4,145.64899249928163
1,21,145.64899249928163
1,88,145.64899249928163
1,240,145.64899249928163
1,420,145.64899249928163
1,197,145.64899249928163
1,108,145.64899249928163
1,88,145.64899249928163
1,103,145.64899249928163
1,80,145.64899249928163
1,50,145.64899249928163
1,69,145.64899249928163
1,49,145.64899249928163
1,152,145.64899249928163
1,164,145.64899249928163
1,190,145.64899249928163
1,132,145.64899249928163
1,79,145.64899249928163
1,62,145.64899249928163
1,52,145.64899249928163
1,14,145.64899249928163
1,5,145.64899249928163
1,4,145.64899249928163
1,4,145.64899249928163
1,23,145.64899249928163
1,79,145.64899249928163
1,222,145.64899249928163
1,471,145.64899249928163
1,195,145.64899249928163
1,83,145.64899249928163
1,101,145.64899249928163
1,140,145.64899249928163
1,178,145.64899249928163
1,106,145.64899249928163
1,136,145.64899249928163
1,240,145.64899249928163
1,460,145.64899249928163
1,385,145.64899249928163
1,281,145.64899249928163
1,200,145.64899249928163
1,116,145.64899249928163
1,114,145.64899249928163
1,41,145.64899249928163
1,28,145.64899249928163
1,7,145.64899249928163
1,5,145.64899249928163
1,4,145.64899249928163
1,2,145.64899249928163
1,22,145.64899249928163
1,74,145.64899249928163
1,256,145.64899249928163
1,499,145.64899249928163
1,225,145.64899249928163
1,97,145.64899249928163
1,99,145.64899249928163
1,55,145.64899249928163
1,65,145.64899249928163
1,73,145.64899249928163
1,79,145.64899249928163
1,118,145.64899249928163
1,134,145.64899249928163
1,98,145.64899249928163
1,93,145.64899249928163
1,57,145.64899249928163
1,29,145.64899249928163
1,49,145.64899249928163
1,9,145.64899249928163
1,3,145.64899249928163
1,3,145.64899249928163
1,2,145.64899249928163
1,3,145.64899249928163
1,2,145.64899249928163
1,16,145.64899249928163
1,89,145.64899249928163
1,220,145.64899249928163
1,508,145.64899249928163
1,230,145.64899249928163
1,90,145.64899249928163
1,119,145.64899249928163
1,144,145.64899249928163
1,183,145.64899249928163
1,156,145.64899249928163
1,188,145.64899249928163
1,281,145.64899249928163
1,495,145.64899249928163
1,421,145.64899249928163
1,330,145.64899249928163
1,240,145.64899249928163
1,174,145.64899249928163
1,133,145.64899249928163
1,67,145.64899249928163
1,42,145.64899249928163
1,12,145.64899249928163
1,14,145.64899249928163
1,7,145.64899249928163
1,3,145.64899249928163
1,21,145.64899249928163
1,73,145.64899249928163
1,177,145.64899249928163
1,419,145.64899249928163
1,214,145.64899249928163
1,103,145.64899249928163
1,114,145.64899249928163
1,154,145.64899249928163
1,154,145.64899249928163
1,129,145.64899249928163
1,138,145.64899249928163
1,233,145.64899249928163
1,332,145.64899249928163
1,301,145.64899249928163
1,206,145.64899249928163
1,136,145.64899249928163
1,102,145.64899249928163
1,65,145.64899249928163
1,65,145.64899249928163
1,44,145.64899249928163
1,50,145.64899249928163
1,38,145.64899249928163
1,20,145.64899249928163
1,3,145.64899249928163
1,4,145.64899249928163
1,5,145.64899249928163
1,24,145.64899249928163
1,92,145.64899249928163
1,81,145.64899249928163
1,149,145.64899249928163
1,178,145.64899249928163
1,219,145.64899249928163
1,220,145.64899249928163
1,231,145.64899249928163
1,226,145.64899249928163
1,206,145.64899249928163
1,144,145.64899249928163
1,143,145.64899249928163
1,102,145.64899249928163
1,103,145.64899249928163
1,69,145.64899249928163
1,66,145.64899249928163
1,76,145.64899249928163
1,59,145.64899249928163
1,42,145.64899249928163
1,43,145.64899249928163
1,25,145.64899249928163
1,6,145.64899249928163
1,5,145.64899249928163
1,8,145.64899249928163
1,17,145.64899249928163
1,36,145.64899249928163
1,90,145.64899249928163
1,126,145.64899249928163
1,165,145.64899249928163
1,234,145.64899249928163
1,224,145.64899249928163
1,188,145.64899249928163
1,206,145.64899249928163
1,205,145.64899249928163
1,146,145.64899249928163
1,120,145.64899249928163
1,110,145.64899249928163
1,95,145.64899249928163
1,72,145.64899249928163
1,60,145.64899249928163
1,29,145.64899249928163
1,25,145.64899249928163
1,20,145.64899249928163
1,17,145.64899249928163
1,3,145.64899249928163
1,8,145.64899249928163
1,6,145.64899249928163
1,13,145.64899249928163
1,33,145.64899249928163
1,78,145.64899249928163
1,96,145.64899249928163
1,126,145.64899249928163
1,179,145.64899249928163
1,185,145.64899249928163
1,228,145.64899249928163
1,181,145.64899249928163
1,192,145.64899249928163
1,180,145.64899249928163
1,193,145.64899249928163
1,181,145.64899249928163
1,144,145.64899249928163
1,90,145.64899249928163
1,49,145.64899249928163
1,43,145.64899249928163
1,28,145.64899249928163
1,12,145.64899249928163
1,2,145.64899249928163
1,12,145.64899249928163
1,2,145.64899249928163
1,13,145.64899249928163
1,57,145.64899249928163
1,126,145.64899249928163
1,93,145.64899249928163
1,68,145.64899249928163
1,62,145.64899249928163
1,75,145.64899249928163
1,86,145.64899249928163
1,103,145.64899249928163
1,132,145.64899249928163
1,129,145.64899249928163
1,219,145.64899249928163
1,462,145.64899249928163
1,463,145.64899249928163
1,308,145.64899249928163
1,180,145.64899249928163
1,180,145.64899249928163
1,90,145.64899249928163
1,61,145.64899249928163
1,17,145.64899249928163
1,10,145.64899249928163
1,2,145.64899249928163
1,4,145.64899249928163
1,1,145.64899249928163
1,29,145.64899249928163
1,88,145.64899249928163
1,263,145.64899249928163
1,489,145.64899249928163
1,202,145.64899249928163
1,93,145.64899249928163
1,114,145.64899249928163
1,161,145.64899249928163
1,130,145.64899249928163
1,105,145.64899249928163
1,130,145.64899249928163
1,176,145.64899249928163
1,346,145.64899249928163
1,355,145.64899249928163
1,256,145.64899249928163
1,165,145.64899249928163
1,124,145.64899249928163
1,78,145.64899249928163
1,38,145.64899249928163
1,16,145.64899249928163
1,5,145.64899249928163
1,3,145.64899249928163
1,4,145.64899249928163
1,1,145.64899249928163
1,19,145.64899249928163
1,86,145.64899249928163
1,206,145.64899249928163
1,423,145.64899249928163
1,210,145.64899249928163
1,108,145.64899249928163
1,99,145.64899249928163
1,111,145.64899249928163
1,124,145.64899249928163
1,119,145.64899249928163
1,127,145.64899249928163
1,193,145.64899249928163
1,385,145.64899249928163
1,361,145.64899249928163
1,234,145.64899249928163
1,191,145.64899249928163
1,121,145.64899249928163
1,90,145.64899249928163
1,56,145.64899249928163
1,27,145.64899249928163
1,15,145.64899249928163
1,11,145.64899249928163
1,4,145.64899249928163
1,3,145.64899249928163
1,19,145.64899249928163
1,68,145.64899249928163
1,185,145.64899249928163
1,425,145.64899249928163
1,263,145.64899249928163
1,97,145.64899249928163
1,123,145.64899249928163
1,124,145.64899249928163
1,156,145.64899249928163
1,115,145.64899249928163
1,156,145.64899249928163
1,174,145.64899249928163
1,349,145.64899249928163
1,301,145.64899249928163
1,192,145.64899249928163
1,142,145.64899249928163
1,104,145.64899249928163
1,72,145.64899249928163
1,38,145.64899249928163
1,24,145.64899249928163
1,23,145.64899249928163
1,26,145.64899249928163
1,13,145.64899249928163
1,1,145.64899249928163
1,2,145.64899249928163
1,1,145.64899249928163
1,13,145.64899249928163
1,25,145.64899249928163
1,42,145.64899249928163
1,45,145.64899249928163
1,63,145.64899249928163
1,67,145.64899249928163
1,76,145.64899249928163
1,95,145.64899249928163
1,119,145.64899249928163
1,118,145.64899249928163
1,106,145.64899249928163
1,110,145.64899249928163
1,85,145.64899249928163
1,67,145.64899249928163
1,69,145.64899249928163
1,59,145.64899249928163
1,52,145.64899249928163
1,52,145.64899249928163
1,50,145.64899249928163
1,47,145.64899249928163
1,21,145.64899249928163
1,2,145.64899249928163
1,3,145.64899249928163
1,4,145.64899249928163
1,13,145.64899249928163
1,32,145.64899249928163
1,63,145.64899249928163
1,129,145.64899249928163
1,133,145.64899249928163
1,185,145.64899249928163
1,199,145.64899249928163
1,182,145.64899249928163
1,176,145.64899249928163
1,155,145.64899249928163
1,108,145.64899249928163
1,121,145.64899249928163
1,89,145.64899249928163
1,74,145.64899249928163
1,44,145.64899249928163
1,58,145.64899249928163
1,37,145.64899249928163
1,19,145.64899249928163
1,4,145.64899249928163
