cnt,windspeed,Predicted Y
286,0.4179,0.19616816147119612
293,0.3284,0.19660834424804158
299,0.3582,0.19698564377105196
241,0.3881,0.1933384150486182
185,0.3284,0.1898169528338546
172,0.2239,0.18899947053399876
154,0.2836,0.18786757196496762
124,0.2239,0.18598107434991568
83,0.2239,0.18340286094267805
95,0.1343,0.1841574599886988
66,0.1642,0.18233384562748195
74,0.2239,0.18283691165816246
62,0.2239,0.1820823126121417
52,0.2537,0.18145348007379103
19,0.1343,0.1793783326972339
5,0.1642,0.17849796714354302
6,0.1045,0.17856085039737807
10,0.0,0.17881238341271832
31,0.0,0.18013293174325468
72,0.0,0.18271114515049233
107,0.0,0.18491205903471958
194,0.0,0.1903829021183702
197,0.0,0.19057155187987537
288,0.0,0.19629392797886624
268,0.0,0.19503626290216497
242,0.0,0.19340129830245328
266,0.0,0.19491049639449484
206,0.0,0.19113750116439096
163,0.0,0.1884335212494832
163,0.194,0.1884335212494832
105,0.194,0.18478629252704945
72,0.1045,0.18271114515049233
63,0.0,0.18214519586597674
43,0.0,0.18088753078927547
35,0.0,0.18038446475859493
20,0.0896,0.179441215951069
9,0.0,0.17874950015888327
4,0.0,0.17843508388970794
2,0.0,0.1783093173820378
3,0.0,0.1783722006358729
21,0.0,0.17950409920490404
64,0.1045,0.18220807911981182
235,0.1343,0.19296111552560782
385,0.1045,0.2023936036008675
220,0.0896,0.19201786671808185
105,0.1045,0.18478629252704945
115,0.0896,0.1854151250654001
145,0.1045,0.18730162268045203
166,0.1045,0.18862217101098838
111,0.1343,0.18516359205005983
132,0.1045,0.1864841403805962
214,0.0896,0.19164056719507147
359,0.0,0.20075863900115581
357,0.0896,0.2006328724934857
241,0.0896,0.1933384150486182
165,0.0896,0.18855928775715333
121,0.0,0.1857924245884105
71,0.0,0.18264826189665725
45,0.0,0.1810132972969456
17,0.0,0.17925256618956378
4,0.0,0.17843508388970794
2,0.0,0.1783093173820378
3,0.0,0.1783722006358729
4,0.0,0.17843508388970794
20,0.0,0.179441215951069
92,0.0,0.1839688102271936
223,0.1642,0.19220651647958706
400,0.1045,0.20333685240839347
233,0.1642,0.1928353490179377
102,0.1642,0.18459764276554427
124,0.2537,0.18598107434991568
167,0.3582,0.18868505426482346
127,0.3284,0.18616972411142088
134,0.2537,0.1866099068882663
151,0.2537,0.1876789222034624
207,0.2537,0.19120038441822604
398,0.194,0.20321108590072334
382,0.2239,0.20220495383936232
267,0.1642,0.1949733796483299
161,0.1642,0.18830775474181305
139,0.1642,0.18692432315744165
107,0.1642,0.18491205903471958
59,0.0,0.1818936628506365
22,0.0,0.17956698245873912
8,0.0,0.1786866169050482
2,0.0,0.1783093173820378
3,0.0,0.1783722006358729
4,0.0,0.17843508388970794
26,0.0,0.17981851547407937
87,0.0,0.1836543939580183
247,0.0,0.19371571457162862
467,0.0,0.20755003041534278
239,0.0,0.19321264854094808
142,0.0,0.18711297291894685
115,0.0,0.1854151250654001
144,0.0896,0.18723873942661698
133,0.1045,0.18654702363443126
151,0.0896,0.1876789222034624
167,0.1045,0.18868505426482346
245,0.1045,0.1935899480639585
396,0.1045,0.20308531939305322
390,0.1642,0.20270801987004283
268,0.1045,0.19503626290216497
175,0.1045,0.18918812029550397
154,0.1642,0.18786757196496762
104,0.1642,0.1847234092732144
51,0.1642,0.18139059681995598
50,0.1642,0.1813277135661209
20,0.1642,0.179441215951069
7,0.1343,0.17862373365121315
3,0.1343,0.1783722006358729
6,0.2239,0.17856085039737807
24,0.2836,0.17969274896640924
92,0.194,0.1839688102271936
258,0.194,0.1944074303638143
457,0.2239,0.20692119787699215
280,0.2836,0.19579086194818573
109,0.2985,0.1850378255423897
135,0.4179,0.1866727901421014
157,0.4925,0.1880562217264728
164,0.3582,0.18849640450331825
132,0.3284,0.1864841403805962
82,0.2239,0.18333997768884297
131,0.1642,0.18642125712676114
324,0.2836,0.19855772511692857
377,0.2985,0.201890537570187
287,0.2836,0.1962310447250312
221,0.3284,0.19208074997191693
155,0.2985,0.18793045521880267
124,0.3284,0.18598107434991568
114,0.3284,0.18535224181156504
72,0.3284,0.18271114515049233
31,0.2239,0.18013293174325468
23,0.1045,0.17962986571257417
5,0.1343,0.17849796714354302
5,0.194,0.17849796714354302
26,0.3881,0.17981851547407937
82,0.2985,0.18333997768884297
231,0.2985,0.19270958251026757
459,0.4179,0.20704696438466227
243,0.3881,0.19346418155628836
132,0.2985,0.1864841403805962
144,0.2985,0.18723873942661698
173,0.3582,0.18906235378783384
137,0.3582,0.18679855664977152
128,0.2239,0.18623260736525593
153,0.2985,0.18780468871113254
224,0.2239,0.19226939973342214
365,0.2836,0.20113593852416622
295,0.2537,0.1967341107557117
214,0.2239,0.19164056719507147
152,0.194,0.1877418054572975
102,0.1642,0.18459764276554427
106,0.1642,0.18484917578088453
75,0.1343,0.1828997949119975
62,0.2836,0.1820823126121417
43,0.2537,0.18088753078927547
58,0.2239,0.1818307795968014
26,0.194,0.17981851547407937
9,0.1642,0.17874950015888327
9,0.194,0.17874950015888327
17,0.2836,0.17925256618956378
20,0.2239,0.179441215951069
59,0.2239,0.1818936628506365
100,0.2537,0.18447187625787415
181,0.2836,0.18956541981851435
209,0.3284,0.19132615092589617
244,0.2836,0.1935270648101234
236,0.2537,0.1930239987794429
237,0.3582,0.19308688203327795
228,0.2836,0.1925209327487624
222,0.2239,0.192143633225752
165,0.2239,0.18855928775715333
157,0.3881,0.1880562217264728
106,0.3284,0.18484917578088453
106,0.2537,0.18484917578088453
96,0.1642,0.18422034324253386
80,0.1642,0.18321421118117284
69,0.0,0.18252249538898713
71,0.1343,0.18264826189665725
46,0.1045,0.18107618055078065
41,0.1045,0.18076176428160534
18,0.2239,0.17931544944339883
1,0.2239,0.17824643412820276
5,0.1045,0.17849796714354302
3,0.1343,0.1783722006358729
12,0.1642,0.17893814992038845
32,0.0,0.18019581499708975
81,0.1642,0.18327709443500792
129,0.2537,0.186295490619091
188,0.2239,0.1900056025953598
228,0.2239,0.1925209327487624
228,0.2985,0.1925209327487624
219,0.2836,0.1919549834642468
207,0.2836,0.19120038441822604
234,0.2537,0.19289823227177277
136,0.1642,0.18673567339593644
138,0.194,0.18686143990360657
135,0.1343,0.1866727901421014
104,0.1045,0.1847234092732144
89,0.0,0.18378016046568843
49,0.194,0.18126483031228585
37,0.1045,0.18051023126626506
17,0.0896,0.17925256618956378
11,0.0896,0.1788752666665534
3,0.0896,0.1783722006358729
3,0.0896,0.1783722006358729
4,0.1343,0.17843508388970794
21,0.1045,0.17950409920490404
68,0.1045,0.18245961213515208
191,0.1045,0.190194252356865
397,0.194,0.20314820264688827
183,0.2239,0.18969118632618448
108,0.194,0.18497494228855466
127,0.2537,0.18616972411142088
141,0.3284,0.18705008966511177
142,0.3284,0.18711297291894685
137,0.2239,0.18679855664977152
159,0.1642,0.18818198823414292
208,0.2537,0.1912632676720611
378,0.194,0.20195342082402204
354,0.194,0.2004442227319805
251,0.1642,0.19396724758696887
206,0.1642,0.19113750116439096
127,0.1343,0.18616972411142088
107,0.1642,0.18491205903471958
60,0.1642,0.18195654610447154
21,0.1045,0.17950409920490404
6,0.0,0.17856085039737807
11,0.0,0.1788752666665534
2,0.0,0.1783093173820378
4,0.1045,0.17843508388970794
15,0.0,0.17912679968189366
72,0.0,0.18271114515049233
268,0.0,0.19503626290216497
432,0.0896,0.20534911653111554
259,0.0,0.19447031361764938
129,0.194,0.186295490619091
129,0.1642,0.186295490619091
175,0.1343,0.18918812029550397
181,0.1343,0.18956541981851435
138,0.1045,0.18686143990360657
154,0.0,0.18786757196496762
238,0.0,0.19314976528711303
431,0.1642,0.20528623327728046
411,0.194,0.20402856820057919
224,0.0,0.19226939973342214
147,0.0,0.18742738918812216
143,0.0896,0.1871758561727819
107,0.0,0.18491205903471958
53,0.0,0.1815163633276261
25,0.1343,0.1797556322202443
11,0.1045,0.1788752666665534
4,0.0,0.17843508388970794
2,0.0,0.1783093173820378
2,0.0,0.1783093173820378
28,0.1045,0.1799442819817495
76,0.0,0.1829626781658326
229,0.1045,0.19258381600259744
405,0.0,0.2036512686775688
234,0.2239,0.19289823227177277
89,0.4179,0.18378016046568843
56,0.4179,0.18170501308913128
61,0.3881,0.18201942935830662
58,0.2985,0.1818307795968014
51,0.3582,0.18139059681995598
61,0.3881,0.18201942935830662
101,0.3284,0.1845347595117092
229,0.3284,0.19258381600259744
280,0.2985,0.19579086194818573
209,0.3284,0.19132615092589617
167,0.3582,0.18868505426482346
123,0.2836,0.18591819109608063
105,0.2537,0.18478629252704945
54,0.194,0.18157924658146116
27,0.1045,0.17988139872791442
15,0.0896,0.17912679968189366
11,0.1045,0.1788752666665534
6,0.1642,0.17856085039737807
3,0.1343,0.1783722006358729
16,0.0,0.1791896829357287
64,0.0,0.18220807911981182
186,0.0,0.18987983608768969
343,0.0,0.1997525069397948
228,0.0896,0.1925209327487624
141,0.0896,0.18705008966511177
145,0.0,0.18730162268045203
202,0.0,0.1908859681490507
188,0.0,0.1900056025953598
159,0.0,0.18818198823414292
214,0.0,0.19164056719507147
256,0.0,0.19428166385614418
356,0.1642,0.20056998923965064
288,0.0896,0.19629392797886624
142,0.0,0.18711297291894685
33,0.0,0.1802586982509248
17,0.0,0.17925256618956378
17,0.1045,0.17925256618956378
11,0.0,0.1788752666665534
9,0.194,0.17874950015888327
12,0.194,0.17893814992038845
13,0.1343,0.17900103317422353
4,0.1343,0.17843508388970794
2,0.2836,0.1783093173820378
8,0.194,0.1786866169050482
40,0.2537,0.18069888102777026
92,0.2239,0.1839688102271936
182,0.2537,0.18962830307234943
156,0.2985,0.18799333847263774
104,0.3582,0.1847234092732144
174,0.4478,0.1891252370416689
170,0.5224,0.18887370402632864
194,0.4627,0.1903829021183702
200,0.4179,0.19076020164138058
203,0.3582,0.19094885140288578
181,0.2985,0.18956541981851435
140,0.2239,0.1869872064112767
95,0.2537,0.1841574599886988
76,0.194,0.1829626781658326
50,0.3284,0.1813277135661209
32,0.2239,0.18019581499708975
47,0.194,0.18113906380461572
25,0.1343,0.1797556322202443
23,0.1642,0.17962986571257417
16,0.0,0.1791896829357287
26,0.0896,0.17981851547407937
5,0.0896,0.17849796714354302
3,0.1642,0.1783722006358729
4,0.1642,0.17843508388970794
10,0.1642,0.17881238341271832
10,0.3582,0.17881238341271832
27,0.194,0.17988139872791442
56,0.4179,0.18170501308913128
56,0.4925,0.18170501308913128
71,0.3582,0.18264826189665725
94,0.2836,0.18409457673486374
121,0.2985,0.1857924245884105
85,0.2985,0.18352862745034818
97,0.2239,0.18428322649636894
99,0.194,0.18440899300403907
68,0.1343,0.18245961213515208
35,0.0896,0.18038446475859493
25,0.0896,0.1797556322202443
24,0.1343,0.17969274896640924
19,0.1642,0.1793783326972339
20,0.0,0.179441215951069
17,0.0,0.17925256618956378
6,0.194,0.17856085039737807
4,0.1343,0.17843508388970794
2,0.0896,0.1783093173820378
4,0.0,0.17843508388970794
1,0.1045,0.17824643412820276
1,0.1045,0.17824643412820276
4,0.1045,0.17843508388970794
5,0.1642,0.17849796714354302
23,0.1642,0.17962986571257417
43,0.2537,0.18088753078927547
85,0.1642,0.18352862745034818
66,0.2985,0.18233384562748195
79,0.2537,0.18315132792733776
86,0.2537,0.18359151070418323
91,0.194,0.18390592697335856
86,0.1045,0.18359151070418323
44,0.1343,0.18095041404311052
30,0.194,0.18007004848941963
16,0.1343,0.1791896829357287
26,0.0896,0.17981851547407937
19,0.1343,0.1793783326972339
17,0.1642,0.17925256618956378
16,0.1343,0.1791896829357287
11,0.1642,0.1788752666665534
10,0.194,0.17881238341271832
7,0.2239,0.17862373365121315
2,0.2985,0.1783093173820378
4,0.3881,0.17843508388970794
4,0.2836,0.17843508388970794
19,0.194,0.1793783326972339
18,0.1343,0.17931544944339883
62,0.2985,0.1820823126121417
70,0.5224,0.1825853786428222
91,0.5821,0.18390592697335856
100,0.4627,0.18447187625787415
140,0.2985,0.1869872064112767
153,0.3284,0.18780468871113254
131,0.2537,0.18642125712676114
97,0.2836,0.18428322649636894
97,0.2239,0.18428322649636894
75,0.0896,0.1828997949119975
65,0.0896,0.18227096237364687
56,0.0896,0.18170501308913128
49,0.0,0.18126483031228585
27,0.0,0.17988139872791442
29,0.1045,0.18000716523558455
12,0.1642,0.17893814992038845
6,0.1343,0.17856085039737807
4,0.1343,0.17843508388970794
3,0.2239,0.1783722006358729
3,0.2239,0.1783722006358729
8,0.2836,0.1786866169050482
35,0.2985,0.18038446475859493
80,0.2836,0.18321421118117284
164,0.1642,0.18849640450331825
104,0.1045,0.1847234092732144
60,0.0896,0.18195654610447154
30,0.1045,0.18007004848941963
24,0.0896,0.17969274896640924
20,0.1343,0.179441215951069
14,0.3881,0.17906391642805858
19,0.3881,0.1793783326972339
46,0.3284,0.18107618055078065
115,0.1343,0.1854151250654001
135,0.2836,0.1866727901421014
90,0.1642,0.18384304371952348
69,0.0896,0.18252249538898713
63,0.0896,0.18214519586597674
32,0.0896,0.18019581499708975
26,0.1343,0.17981851547407937
10,0.1642,0.17881238341271832
12,0.1642,0.17893814992038845
7,0.2537,0.17862373365121315
4,0.2537,0.17843508388970794
9,0.3582,0.17874950015888327
43,0.2537,0.18088753078927547
110,0.2537,0.18510070879622478
217,0.3582,0.19182921695657668
189,0.3284,0.19006848584919486
96,0.2239,0.18422034324253386
111,0.3582,0.18516359205005983
140,0.5522,0.1869872064112767
159,0.4627,0.18818198823414292
120,0.3881,0.18572954133457542
117,0.4179,0.18554089157307022
167,0.4179,0.18868505426482346
250,0.2537,0.1939043643331338
169,0.3284,0.1888108207724936
151,0.2537,0.1876789222034624
79,0.2239,0.18315132792733776
70,0.1343,0.1825853786428222
33,0.1045,0.1802586982509248
39,0.2537,0.1806359977739352
28,0.194,0.1799442819817495
15,0.2239,0.17912679968189366
3,0.1045,0.1783722006358729
2,0.194,0.1783093173820378
3,0.1642,0.1783722006358729
10,0.1045,0.17881238341271832
41,0.0,0.18076176428160534
106,0.0896,0.18484917578088453
210,0.0,0.19138903417973122
170,0.1343,0.18887370402632864
110,0.1642,0.18510070879622478
122,0.0896,0.18585530784224555
130,0.1045,0.18635837387292606
131,0.1045,0.18642125712676114
142,0.0,0.18711297291894685
177,0.0896,0.1893138868031741
177,0.1642,0.1893138868031741
240,0.1642,0.19327553179478316
207,0.1343,0.19120038441822604
135,0.1045,0.1866727901421014
96,0.1045,0.18422034324253386
68,0.1343,0.18245961213515208
55,0.1343,0.18164212983529623
45,0.1642,0.1810132972969456
30,0.1343,0.18007004848941963
20,0.0896,0.179441215951069
12,0.1045,0.17893814992038845
6,0.1045,0.17856085039737807
2,0.0896,0.1783093173820378
10,0.0896,0.17881238341271832
32,0.0896,0.18019581499708975
95,0.0896,0.1841574599886988
205,0.0896,0.1910746179105559
194,0.0,0.1903829021183702
118,0.2537,0.1856037748269053
171,0.194,0.18893658728016371
197,0.1343,0.19057155187987537
207,0.1343,0.19120038441822604
245,0.0896,0.1935899480639585
292,0.0,0.1965454609942065
283,0.194,0.1959795117096909
242,0.1642,0.19340129830245328
182,0.1343,0.18962830307234943
112,0.4179,0.1852264753038949
91,0.1045,0.18390592697335856
95,0.1045,0.1841574599886988
85,0.1642,0.18352862745034818
73,0.2537,0.18277402840432738
44,0.3284,0.18095041404311052
35,0.2836,0.18038446475859493
28,0.2836,0.1799442819817495
18,0.2836,0.17931544944339883
10,0.2239,0.17881238341271832
1,0.2239,0.17824643412820276
6,0.0896,0.17856085039737807
19,0.0,0.1793783326972339
49,0.1343,0.18126483031228585
90,0.0,0.18384304371952348
128,0.1642,0.18623260736525593
217,0.1642,0.19182921695657668
273,0.2985,0.19535067917134027
313,0.4925,0.19786600932474285
300,0.3284,0.197048527024887
253,0.4925,0.194093014094639
195,0.3881,0.19044578537220525
129,0.194,0.186295490619091
93,0.1343,0.18403169348102869
92,0.2239,0.1839688102271936
71,0.2239,0.18264826189665725
52,0.194,0.18145348007379103
38,0.1343,0.18057311452010014
31,0.0,0.18013293174325468
48,0.0,0.18120194705845077
93,0.1343,0.18403169348102869
75,0.0,0.1828997949119975
52,0.0,0.18145348007379103
8,0.0896,0.1786866169050482
5,0.1045,0.17849796714354302
2,0.1343,0.1783093173820378
7,0.1642,0.17862373365121315
14,0.1045,0.17906391642805858
40,0.1045,0.18069888102777026
70,0.1045,0.1825853786428222
138,0.1343,0.18686143990360657
201,0.2836,0.19082308489521566
223,0.2836,0.19220651647958706
267,0.2985,0.1949733796483299
265,0.2985,0.19484761314065976
215,0.2985,0.19170345044890655
111,0.1642,0.18516359205005983
106,0.2537,0.18484917578088453
105,0.3881,0.18478629252704945
83,0.2985,0.18340286094267805
71,0.2537,0.18264826189665725
66,0.4179,0.18233384562748195
29,0.2985,0.18000716523558455
39,0.4627,0.1806359977739352
12,0.4179,0.17893814992038845
7,0.4478,0.17862373365121315
4,0.3284,0.17843508388970794
4,0.3284,0.17843508388970794
14,0.3881,0.17906391642805858
16,0.3881,0.1791896829357287
53,0.2537,0.1815163633276261
68,0.0,0.18245961213515208
109,0.2836,0.1850378255423897
175,0.4925,0.18918812029550397
202,0.2537,0.1908859681490507
176,0.2985,0.18925100354933902
151,0.4179,0.1876789222034624
168,0.4478,0.1887479375186585
154,0.4179,0.18786757196496762
153,0.3881,0.18780468871113254
126,0.2537,0.1861068408575858
93,0.2239,0.18403169348102869
88,0.2239,0.18371727721185335
66,0.3284,0.18233384562748195
39,0.2836,0.1806359977739352
34,0.2537,0.18032158150475988
13,0.2537,0.17900103317422353
6,0.2239,0.17856085039737807
3,0.2537,0.1783722006358729
2,0.2836,0.1783093173820378
5,0.2537,0.17849796714354302
12,0.194,0.17893814992038845
85,0.2836,0.18352862745034818
170,0.2537,0.18887370402632864
354,0.2836,0.2004442227319805
153,0.2836,0.18780468871113254
60,0.4627,0.18195654610447154
75,0.5224,0.1828997949119975
74,0.5224,0.18283691165816246
73,0.6567,0.18277402840432738
79,0.5224,0.18315132792733776
77,0.4179,0.18302556141966764
136,0.5821,0.18673567339593644
245,0.4627,0.1935899480639585
224,0.5224,0.19226939973342214
156,0.4179,0.18799333847263774
115,0.2537,0.1854151250654001
68,0.2239,0.18245961213515208
33,0.2537,0.1802586982509248
18,0.3881,0.17931544944339883
9,0.3284,0.17874950015888327
3,0.2985,0.1783722006358729
1,0.2836,0.17824643412820276
1,0.2836,0.17824643412820276
2,0.194,0.1783093173820378
14,0.194,0.17906391642805858
59,0.1642,0.1818936628506365
152,0.194,0.1877418054572975
315,0.1343,0.19799177583241298
180,0.1343,0.1895025365646793
64,0.0,0.18220807911981182
46,0.0896,0.18107618055078065
84,0.194,0.1834657441965131
91,0.2537,0.18390592697335856
75,0.2537,0.1828997949119975
90,0.3284,0.18384304371952348
131,0.2836,0.18642125712676114
281,0.194,0.1958537452020208
289,0.1343,0.19635681123270132
184,0.1045,0.18975406958001956
123,0.194,0.18591819109608063
90,0.0,0.18384304371952348
52,0.0896,0.18145348007379103
32,0.1045,0.18019581499708975
14,0.194,0.17906391642805858
5,0.0896,0.17849796714354302
4,0.0896,0.17843508388970794
4,0.0,0.17843508388970794
5,0.0896,0.17849796714354302
26,0.0896,0.17981851547407937
78,0.1343,0.18308844467350271
215,0.0896,0.19170345044890655
388,0.0,0.2025822533623727
227,0.0,0.1924580494949273
86,0.0896,0.18359151070418323
84,0.0,0.1834657441965131
120,0.2537,0.18572954133457542
118,0.2985,0.1856037748269053
117,0.2836,0.18554089157307022
119,0.2836,0.18566665808074034
197,0.2836,0.19057155187987537
412,0.194,0.20409145145441424
383,0.1642,0.20226783709319737
265,0.0896,0.19484761314065976
177,0.0,0.1893138868031741
97,0.1343,0.18428322649636894
71,0.1642,0.18264826189665725
60,0.1045,0.18195654610447154
25,0.0896,0.1797556322202443
8,0.0,0.1786866169050482
5,0.1642,0.17849796714354302
4,0.1045,0.17843508388970794
3,0.1343,0.1783722006358729
13,0.1343,0.17900103317422353
70,0.1045,0.1825853786428222
205,0.0,0.1910746179105559
447,0.1343,0.2062923653386415
241,0.1642,0.1933384150486182
116,0.194,0.18547800831923517
138,0.1642,0.18686143990360657
191,0.2537,0.190194252356865
204,0.2836,0.19101173465672083
178,0.194,0.18937677005700915
222,0.2537,0.192143633225752
294,0.2836,0.19667122750187663
476,0.2239,0.20811597969985837
419,0.2537,0.2045316342312597
272,0.2836,0.19528779591750522
177,0.194,0.1893138868031741
154,0.2239,0.18786757196496762
135,0.194,0.1866727901421014
101,0.0,0.1845347595117092
79,0.1642,0.18315132792733776
62,0.1642,0.1820823126121417
38,0.1045,0.18057311452010014
20,0.1045,0.179441215951069
10,0.0896,0.17881238341271832
9,0.1045,0.17874950015888327
7,0.1045,0.17862373365121315
20,0.194,0.179441215951069
64,0.1045,0.18220807911981182
130,0.1343,0.18635837387292606
203,0.0896,0.19094885140288578
324,0.2239,0.19855772511692857
376,0.2239,0.2018276543163519
445,0.194,0.20616659883097138
512,0.2836,0.2103797768379207
449,0.2985,0.20641813184631164
401,0.2836,0.20339973566222852
322,0.1343,0.19843195860925844
297,0.1343,0.19685987726338183
215,0.1045,0.19170345044890655
170,0.2537,0.18887370402632864
140,0.2239,0.1869872064112767
109,0.2537,0.1850378255423897
119,0.2239,0.18566665808074034
91,0.2836,0.18390592697335856
72,0.194,0.18271114515049233
67,0.2836,0.182396728881317
32,0.1343,0.18019581499708975
6,0.2537,0.17856085039737807
2,0.1045,0.1783093173820378
2,0.0,0.1783093173820378
24,0.0,0.17969274896640924
57,0.1343,0.18176789634296636
125,0.1343,0.18604395760375075
208,0.1642,0.1912632676720611
256,0.2239,0.19428166385614418
351,0.2239,0.2002555729704753
343,0.2985,0.1997525069397948
328,0.194,0.19880925813226882
330,0.2836,0.19893502463993895
314,0.2985,0.19792889257857793
219,0.2239,0.1919549834642468
181,0.2239,0.18956541981851435
112,0.194,0.1852264753038949
126,0.1642,0.1861068408575858
91,0.2239,0.18390592697335856
58,0.1045,0.1818307795968014
30,0.2537,0.18007004848941963
15,0.2239,0.17912679968189366
5,0.1343,0.17849796714354302
5,0.1343,0.17849796714354302
3,0.1642,0.1783722006358729
4,0.1045,0.17843508388970794
21,0.0896,0.17950409920490404
88,0.1343,0.18371727721185335
240,0.1045,0.19327553179478316
420,0.0896,0.20459451748509477
197,0.0,0.19057155187987537
108,0.0,0.18497494228855466
88,0.0896,0.18371727721185335
103,0.1045,0.18466052601937932
80,0.1045,0.18321421118117284
50,0.1642,0.1813277135661209
69,0.1642,0.18252249538898713
49,0.0896,0.18126483031228585
152,0.0,0.1877418054572975
164,0.0896,0.18849640450331825
190,0.0896,0.19013136910302994
132,0.0896,0.1864841403805962
79,0.0,0.18315132792733776
62,0.1045,0.1820823126121417
52,0.1045,0.18145348007379103
14,0.1045,0.17906391642805858
5,0.1045,0.17849796714354302
4,0.1642,0.17843508388970794
4,0.1642,0.17843508388970794
23,0.2239,0.17962986571257417
79,0.194,0.18315132792733776
222,0.1642,0.192143633225752
471,0.1642,0.20780156343068304
195,0.1642,0.19044578537220525
83,0.1642,0.18340286094267805
101,0.2985,0.1845347595117092
140,0.2985,0.1869872064112767
178,0.2985,0.18937677005700915
106,0.2985,0.18484917578088453
136,0.2985,0.18673567339593644
240,0.3582,0.19327553179478316
460,0.2537,0.20710984763849732
385,0.1045,0.2023936036008675
281,0.1045,0.1958537452020208
200,0.1045,0.19076020164138058
116,0.0896,0.18547800831923517
114,0.0896,0.18535224181156504
41,0.1045,0.18076176428160534
28,0.0,0.1799442819817495
7,0.0896,0.17862373365121315
5,0.1642,0.17849796714354302
4,0.0,0.17843508388970794
2,0.1343,0.1783093173820378
22,0.1343,0.17956698245873912
74,0.1343,0.18283691165816246
256,0.1343,0.19428166385614418
499,0.1045,0.20956229453806485
225,0.1343,0.19233228298725719
97,0.1343,0.18428322649636894
99,0.0896,0.18440899300403907
55,0.0,0.18164212983529623
65,0.0,0.18227096237364687
73,0.1045,0.18277402840432738
79,0.0896,0.18315132792733776
118,0.2537,0.1856037748269053
134,0.2239,0.1866099068882663
98,0.194,0.184346109750204
93,0.2239,0.18403169348102869
57,0.1642,0.18176789634296636
29,0.2239,0.18000716523558455
49,0.194,0.18126483031228585
9,0.2239,0.17874950015888327
3,0.194,0.1783722006358729
3,0.194,0.1783722006358729
2,0.2537,0.1783093173820378
3,0.2537,0.1783722006358729
2,0.194,0.1783093173820378
16,0.0896,0.1791896829357287
89,0.1343,0.18378016046568843
220,0.2836,0.19201786671808185
508,0.194,0.21012824382258044
230,0.1045,0.19264669925643252
90,0.1045,0.18384304371952348
119,0.1045,0.18566665808074034
144,0.1045,0.18723873942661698
183,0.1642,0.18969118632618448
156,0.1642,0.18799333847263774
188,0.1343,0.1900056025953598
281,0.194,0.1958537452020208
495,0.1642,0.2093107615227246
421,0.194,0.20465740073892982
330,0.1642,0.19893502463993895
240,0.194,0.19327553179478316
174,0.1343,0.1891252370416689
133,0.2985,0.18654702363443126
67,0.3284,0.182396728881317
42,0.2836,0.1808246475354404
12,0.2985,0.17893814992038845
14,0.3582,0.17906391642805858
7,0.2537,0.17862373365121315
3,0.4925,0.1783722006358729
21,0.5522,0.17950409920490404
73,0.2239,0.18277402840432738
177,0.2239,0.1893138868031741
419,0.3582,0.2045316342312597
214,0.3881,0.19164056719507147
103,0.4478,0.18466052601937932
114,0.6119,0.18535224181156504
154,0.4925,0.18786757196496762
154,0.5224,0.18786757196496762
129,0.5522,0.186295490619091
138,0.5821,0.18686143990360657
233,0.4627,0.1928353490179377
332,0.4179,0.19906079114760908
301,0.2985,0.1971114102787221
206,0.2836,0.19113750116439096
136,0.1642,0.18673567339593644
102,0.2836,0.18459764276554427
65,0.3284,0.18227096237364687
65,0.194,0.18227096237364687
44,0.1045,0.18095041404311052
50,0.194,0.1813277135661209
38,0.1642,0.18057311452010014
20,0.1045,0.179441215951069
3,0.1343,0.1783722006358729
4,0.1343,0.17843508388970794
5,0.0,0.17849796714354302
24,0.1343,0.17969274896640924
92,0.1045,0.1839688102271936
81,0.1045,0.18327709443500792
149,0.0,0.18755315569579228
178,0.194,0.18937677005700915
219,0.2537,0.1919549834642468
220,0.2836,0.19201786671808185
231,0.2985,0.19270958251026757
226,0.2985,0.19239516624109226
206,0.2239,0.19113750116439096
144,0.2537,0.18723873942661698
143,0.194,0.1871758561727819
102,0.2239,0.18459764276554427
103,0.2537,0.18466052601937932
69,0.2537,0.18252249538898713
66,0.3582,0.18233384562748195
76,0.2239,0.1829626781658326
59,0.3284,0.1818936628506365
42,0.2985,0.1808246475354404
43,0.2836,0.18088753078927547
25,0.3881,0.1797556322202443
6,0.3881,0.17856085039737807
5,0.3284,0.17849796714354302
8,0.2836,0.1786866169050482
17,0.2836,0.17925256618956378
36,0.2239,0.18044734801243
90,0.194,0.18384304371952348
126,0.2836,0.1861068408575858
165,0.2239,0.18855928775715333
234,0.2985,0.19289823227177277
224,0.2836,0.19226939973342214
188,0.3582,0.1900056025953598
206,0.194,0.19113750116439096
205,0.2985,0.1910746179105559
146,0.2537,0.1873645059342871
120,0.2239,0.18572954133457542
110,0.1642,0.18510070879622478
95,0.1045,0.1841574599886988
72,0.1642,0.18271114515049233
60,0.0896,0.18195654610447154
29,0.0896,0.18000716523558455
25,0.1343,0.1797556322202443
20,0.1045,0.179441215951069
17,0.0,0.17925256618956378
3,0.0,0.1783722006358729
8,0.1045,0.1786866169050482
6,0.0896,0.17856085039737807
13,0.0896,0.17900103317422353
33,0.1045,0.1802586982509248
78,0.1642,0.18308844467350271
96,0.1642,0.18422034324253386
126,0.194,0.1861068408575858
179,0.2537,0.18943965331084422
185,0.3284,0.1898169528338546
228,0.4179,0.1925209327487624
181,0.3881,0.18956541981851435
192,0.4478,0.19025713561070007
180,0.3582,0.1895025365646793
