casual,windspeed,Predicted Y
26,0.4627,0.18792986296435676
23,0.5522,0.18725777912529945
27,0.3284,0.18815389091070922
26,0.5522,0.18792986296435676
16,0.5821,0.18568958350083234
20,0.4925,0.1865856952862421
10,0.3881,0.18434541582271768
6,0.3582,0.1834493040373079
8,0.5224,0.18389735993001277
11,0.3881,0.1845694437690701
8,0.4179,0.18389735993001277
1,0.2836,0.1823291643055457
1,0.1642,0.1823291643055457
3,0.0,0.18277722019825057
1,0.0896,0.1823291643055457
0,0.1642,0.18210513635919323
0,0.0896,0.18210513635919323
3,0.0,0.18277722019825057
3,0.0,0.18277722019825057
9,0.0896,0.18412138787636523
13,0.0,0.185017499661775
27,0.1343,0.18815389091070922
55,0.1343,0.19442667340857764
70,0.2836,0.19778709260386432
80,0.2537,0.20002737206738874
123,0.3881,0.20966057376054384
90,0.3284,0.2022676515309132
131,0.3582,0.21145279733136338
57,0.3881,0.19487472930128252
40,0.2239,0.191066254213291
33,0.5522,0.18949805858882388
5,0.3881,0.18322527609095546
18,0.3582,0.18613763939353722
6,0.194,0.1834493040373079
6,0.194,0.1834493040373079
15,0.2239,0.18546555555447988
5,0.3582,0.18322527609095546
3,0.3284,0.18277722019825057
4,0.194,0.183001248144603
0,0.0,0.18210513635919323
1,0.1343,0.1823291643055457
1,0.1045,0.1823291643055457
0,0.1343,0.18210513635919323
9,0.1343,0.18412138787636523
13,0.1343,0.185017499661775
38,0.1343,0.1906181983205861
57,0.2239,0.19487472930128252
73,0.2239,0.19845917644292163
78,0.2239,0.19957931617468386
51,0.2537,0.19353056162316787
68,0.2836,0.19733903671115943
54,0.4179,0.1942026454622252
33,0.4179,0.18949805858882388
17,0.3582,0.18591361144718477
14,0.2537,0.18524152760812745
13,0.2239,0.185017499661775
0,0.2836,0.18210513635919323
7,0.3881,0.18367333198366034
4,0.3284,0.183001248144603
0,0.4179,0.18210513635919323
0,0.3582,0.18210513635919323
1,0.3582,0.1823291643055457
0,0.194,0.18210513635919323
0,0.1343,0.18210513635919323
0,0.1343,0.18210513635919323
0,0.2537,0.18210513635919323
4,0.2836,0.183001248144603
12,0.2239,0.18479347171542257
5,0.2239,0.18322527609095546
3,0.2836,0.18277722019825057
6,0.0,0.1834493040373079
5,0.3881,0.18322527609095546
15,0.194,0.18546555555447988
15,0.1343,0.18546555555447988
7,0.194,0.18367333198366034
11,0.194,0.1845694437690701
16,0.194,0.18568958350083234
11,0.1642,0.1845694437690701
8,0.1045,0.18389735993001277
2,0.1642,0.18255319225189812
3,0.1642,0.18277722019825057
2,0.2239,0.18255319225189812
0,0.194,0.18210513635919323
0,0.2537,0.18210513635919323
1,0.2985,0.1823291643055457
0,0.2239,0.18210513635919323
0,0.2239,0.18210513635919323
0,0.194,0.18210513635919323
0,0.194,0.18210513635919323
0,0.1642,0.18210513635919323
6,0.194,0.1834493040373079
14,0.1045,0.18524152760812745
30,0.194,0.18882597474976656
34,0.194,0.18972208653517633
14,0.2836,0.18524152760812745
13,0.2985,0.185017499661775
27,0.2239,0.18815389091070922
18,0.3284,0.18613763939353722
27,0.4478,0.18815389091070922
30,0.4478,0.18882597474976656
41,0.4179,0.19129028215964344
16,0.3582,0.18568958350083234
22,0.2836,0.187033751178947
15,0.1045,0.18546555555447988
3,0.2985,0.18277722019825057
11,0.2985,0.1845694437690701
2,0.2537,0.18255319225189812
0,0.2836,0.18210513635919323
0,0.2836,0.18210513635919323
1,0.2836,0.1823291643055457
0,0.194,0.18210513635919323
0,0.1642,0.18210513635919323
0,0.1642,0.18210513635919323
0,0.1642,0.18210513635919323
7,0.0896,0.18367333198366034
15,0.1045,0.18546555555447988
9,0.194,0.18412138787636523
9,0.1343,0.18412138787636523
27,0.1642,0.18815389091070922
26,0.1045,0.18792986296435676
12,0.2239,0.18479347171542257
33,0.2239,0.18949805858882388
25,0.2836,0.18770583501800434
22,0.2239,0.187033751178947
31,0.194,0.189050002696119
12,0.1642,0.18479347171542257
20,0.2836,0.1865856952862421
10,0.1642,0.18434541582271768
16,0.1642,0.18568958350083234
7,0.194,0.18367333198366034
22,0.0896,0.187033751178947
7,0.1343,0.18367333198366034
3,0.0,0.18277722019825057
2,0.1343,0.18255319225189812
0,0.1343,0.18210513635919323
0,0.0896,0.18210513635919323
0,0.0,0.18210513635919323
1,0.0,0.1823291643055457
4,0.0,0.183001248144603
9,0.0,0.18412138787636523
15,0.0,0.18546555555447988
6,0.1045,0.1834493040373079
6,0.2537,0.1834493040373079
8,0.0,0.18389735993001277
13,0.0,0.185017499661775
12,0.1045,0.18479347171542257
24,0.1642,0.18748180707165188
18,0.2836,0.18613763939353722
13,0.4925,0.185017499661775
17,0.4627,0.18591361144718477
16,0.5224,0.18568958350083234
9,0.5224,0.18412138787636523
4,0.4179,0.183001248144603
3,0.4179,0.18277722019825057
0,0.2537,0.18210513635919323
1,0.3881,0.1823291643055457
3,0.3284,0.18277722019825057
0,0.2239,0.18210513635919323
0,0.2985,0.18210513635919323
0,0.2239,0.18210513635919323
0,0.2239,0.18210513635919323
0,0.1642,0.18210513635919323
10,0.2239,0.18434541582271768
12,0.2239,0.18479347171542257
18,0.194,0.18613763939353722
15,0.2836,0.18546555555447988
15,0.2985,0.18546555555447988
25,0.1343,0.18770583501800434
25,0.0,0.18770583501800434
22,0.2239,0.187033751178947
48,0.0,0.19285847778411053
36,0.1045,0.19017014242788122
30,0.0896,0.18882597474976656
17,0.1343,0.18591361144718477
11,0.1045,0.1845694437690701
8,0.1045,0.18389735993001277
8,0.1045,0.18389735993001277
3,0.1045,0.18277722019825057
3,0.1045,0.18277722019825057
10,0.1045,0.18434541582271768
0,0.1045,0.18210513635919323
6,0.0896,0.1834493040373079
1,0.0,0.1823291643055457
1,0.0896,0.1823291643055457
1,0.0896,0.1823291643055457
1,0.1343,0.1823291643055457
1,0.1343,0.1823291643055457
4,0.0,0.183001248144603
16,0.1343,0.18568958350083234
31,0.1045,0.189050002696119
46,0.0,0.19241042189140564
40,0.0896,0.191066254213291
58,0.194,0.19509875724763498
47,0.2239,0.1926344498377581
61,0.2239,0.19577084108669232
20,0.1642,0.1865856952862421
13,0.194,0.185017499661775
6,0.1642,0.1834493040373079
5,0.1343,0.18322527609095546
4,0.194,0.183001248144603
4,0.1343,0.183001248144603
4,0.0896,0.183001248144603
4,0.1343,0.183001248144603
3,0.1343,0.18277722019825057
5,0.1045,0.18322527609095546
4,0.1045,0.183001248144603
4,0.0896,0.183001248144603
0,0.1343,0.18210513635919323
0,0.194,0.18210513635919323
0,0.2537,0.18210513635919323
0,0.1642,0.18210513635919323
4,0.1642,0.183001248144603
9,0.2239,0.18412138787636523
10,0.2836,0.18434541582271768
22,0.194,0.187033751178947
25,0.194,0.18770583501800434
33,0.1642,0.18949805858882388
40,0.1642,0.191066254213291
55,0.2537,0.19442667340857764
35,0.2239,0.18994611448152876
31,0.1642,0.189050002696119
10,0.2537,0.18434541582271768
6,0.2239,0.1834493040373079
3,0.194,0.18277722019825057
6,0.1045,0.1834493040373079
9,0.1045,0.18412138787636523
4,0.1343,0.183001248144603
7,0.1343,0.18367333198366034
0,0.0896,0.18210513635919323
0,0.0,0.18210513635919323
0,0.1045,0.18210513635919323
0,0.1045,0.18210513635919323
0,0.1045,0.18210513635919323
5,0.1045,0.18322527609095546
10,0.1343,0.18434541582271768
8,0.1045,0.18389735993001277
20,0.1045,0.1865856952862421
12,0.1343,0.18479347171542257
19,0.1642,0.18636166733988965
17,0.2239,0.18591361144718477
14,0.1642,0.18524152760812745
25,0.2836,0.18770583501800434
13,0.2537,0.185017499661775
13,0.2537,0.185017499661775
11,0.2239,0.1845694437690701
7,0.2537,0.18367333198366034
7,0.1642,0.18367333198366034
11,0.1642,0.1845694437690701
4,0.1343,0.183001248144603
3,0.1343,0.18277722019825057
1,0.194,0.1823291643055457
8,0.1343,0.18389735993001277
0,0.0,0.18210513635919323
1,0.0,0.1823291643055457
0,0.0,0.18210513635919323
0,0.0896,0.18210513635919323
2,0.2985,0.18255319225189812
6,0.0,0.1834493040373079
7,0.0,0.18367333198366034
11,0.0,0.1845694437690701
12,0.1642,0.18479347171542257
9,0.194,0.18412138787636523
9,0.3284,0.18412138787636523
15,0.2537,0.18546555555447988
11,0.2537,0.1845694437690701
13,0.194,0.185017499661775
19,0.2537,0.18636166733988965
15,0.194,0.18546555555447988
10,0.194,0.18434541582271768
11,0.2239,0.1845694437690701
6,0.1343,0.1834493040373079
20,0.1045,0.1865856952862421
11,0.194,0.1845694437690701
2,0.1343,0.18255319225189812
2,0.2239,0.18255319225189812
1,0.1642,0.1823291643055457
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
0,0.0896,0.18210513635919323
0,0.0896,0.18210513635919323
3,0.0,0.18277722019825057
5,0.1045,0.18322527609095546
13,0.2239,0.185017499661775
8,0.1642,0.18389735993001277
1,0.2239,0.1823291643055457
5,0.2239,0.18322527609095546
14,0.2836,0.18524152760812745
15,0.1045,0.18546555555447988
8,0.1642,0.18389735993001277
5,0.1045,0.18322527609095546
2,0.1045,0.18255319225189812
8,0.1045,0.18389735993001277
4,0.1045,0.183001248144603
3,0.1045,0.18277722019825057
3,0.1343,0.18277722019825057
3,0.194,0.18277722019825057
3,0.1343,0.18277722019825057
3,0.1642,0.18277722019825057
3,0.1642,0.18277722019825057
2,0.1343,0.18255319225189812
0,0.1343,0.18210513635919323
0,0.2836,0.18210513635919323
0,0.4478,0.18210513635919323
0,0.2836,0.18210513635919323
1,0.2836,0.1823291643055457
4,0.2537,0.183001248144603
11,0.2537,0.1845694437690701
9,0.2239,0.18412138787636523
7,0.2239,0.18367333198366034
4,0.2239,0.183001248144603
10,0.3284,0.18434541582271768
10,0.3284,0.18434541582271768
18,0.2985,0.18613763939353722
14,0.2985,0.18524152760812745
15,0.0,0.18546555555447988
12,0.1343,0.18479347171542257
13,0.1642,0.185017499661775
8,0.1045,0.18389735993001277
2,0.0,0.18255319225189812
8,0.0896,0.18389735993001277
3,0.0,0.18277722019825057
9,0.0,0.18412138787636523
4,0.0896,0.183001248144603
2,0.0896,0.18255319225189812
7,0.0896,0.18367333198366034
0,0.0896,0.18210513635919323
0,0.0896,0.18210513635919323
0,0.2239,0.18210513635919323
3,0.194,0.18277722019825057
5,0.1642,0.18322527609095546
1,0.1642,0.1823291643055457
10,0.1642,0.18434541582271768
5,0.1343,0.18322527609095546
19,0.1045,0.18636166733988965
8,0.1343,0.18389735993001277
22,0.0896,0.187033751178947
8,0.0896,0.18389735993001277
27,0.1343,0.18815389091070922
28,0.2537,0.18837791885706165
15,0.194,0.18546555555447988
14,0.1343,0.18524152760812745
16,0.0,0.18568958350083234
7,0.0,0.18367333198366034
14,0.0896,0.18524152760812745
11,0.0,0.1845694437690701
1,0.0896,0.1823291643055457
3,0.1343,0.18277722019825057
2,0.1343,0.18255319225189812
2,0.194,0.18255319225189812
0,0.2239,0.18210513635919323
0,0.2239,0.18210513635919323
0,0.1642,0.18210513635919323
1,0.1343,0.1823291643055457
0,0.1343,0.18210513635919323
1,0.1343,0.1823291643055457
5,0.1045,0.18322527609095546
23,0.1045,0.18725777912529945
26,0.1045,0.18792986296435676
25,0.1642,0.18770583501800434
18,0.2836,0.18613763939353722
38,0.2537,0.1906181983205861
12,0.2985,0.18479347171542257
12,0.4179,0.18479347171542257
13,0.4627,0.185017499661775
3,0.6567,0.18277722019825057
2,0.5522,0.18255319225189812
1,0.5522,0.1823291643055457
5,0.6418,0.18322527609095546
0,0.3881,0.18210513635919323
0,0.4925,0.18210513635919323
0,0.3881,0.18210513635919323
0,0.4627,0.18210513635919323
1,0.5821,0.1823291643055457
0,0.6866,0.18210513635919323
0,0.7164,0.18210513635919323
0,0.3881,0.18210513635919323
0,0.3881,0.18210513635919323
0,0.194,0.18210513635919323
0,0.2537,0.18210513635919323
3,0.2985,0.18277722019825057
8,0.3582,0.18389735993001277
3,0.2985,0.18277722019825057
7,0.6418,0.18367333198366034
10,0.4478,0.18434541582271768
9,0.5224,0.18412138787636523
5,0.5522,0.18322527609095546
16,0.4627,0.18568958350083234
4,0.4179,0.183001248144603
4,0.4627,0.183001248144603
2,0.2836,0.18255319225189812
1,0.3284,0.1823291643055457
0,0.2985,0.18210513635919323
0,0.1642,0.18210513635919323
0,0.2239,0.18210513635919323
0,0.2239,0.18210513635919323
0,0.2239,0.18210513635919323
0,0.194,0.18210513635919323
0,0.1045,0.18210513635919323
0,0.0896,0.18210513635919323
0,0.1343,0.18210513635919323
1,0.2239,0.1823291643055457
1,0.194,0.1823291643055457
4,0.1343,0.183001248144603
7,0.194,0.18367333198366034
1,0.1343,0.1823291643055457
5,0.194,0.18322527609095546
7,0.3284,0.18367333198366034
11,0.2239,0.1845694437690701
10,0.1045,0.18434541582271768
10,0.1343,0.18434541582271768
5,0.194,0.18322527609095546
8,0.194,0.18389735993001277
6,0.2537,0.1834493040373079
7,0.1343,0.18367333198366034
4,0.1642,0.183001248144603
2,0.1343,0.18255319225189812
3,0.1045,0.18277722019825057
2,0.0,0.18255319225189812
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
0,0.1045,0.18210513635919323
2,0.1045,0.18255319225189812
1,0.0,0.1823291643055457
4,0.0896,0.183001248144603
3,0.0,0.18277722019825057
6,0.0896,0.1834493040373079
8,0.1343,0.18389735993001277
5,0.1642,0.18322527609095546
10,0.2239,0.18434541582271768
6,0.2537,0.1834493040373079
13,0.2239,0.185017499661775
7,0.4478,0.18367333198366034
15,0.2985,0.18546555555447988
19,0.3582,0.18636166733988965
8,0.2985,0.18389735993001277
11,0.1642,0.1845694437690701
6,0.1343,0.1834493040373079
4,0.1045,0.183001248144603
5,0.1045,0.18322527609095546
2,0.0896,0.18255319225189812
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
0,0.1045,0.18210513635919323
0,0.1045,0.18210513635919323
3,0.1343,0.18277722019825057
3,0.194,0.18277722019825057
7,0.3582,0.18367333198366034
5,0.3284,0.18322527609095546
12,0.2985,0.18479347171542257
13,0.2836,0.185017499661775
11,0.3881,0.1845694437690701
11,0.2836,0.1845694437690701
6,0.3582,0.1834493040373079
7,0.2239,0.18367333198366034
9,0.194,0.18412138787636523
17,0.194,0.18591361144718477
9,0.2239,0.18412138787636523
9,0.1642,0.18412138787636523
4,0.1642,0.183001248144603
8,0.1642,0.18389735993001277
3,0.1045,0.18277722019825057
4,0.0896,0.183001248144603
1,0.1343,0.1823291643055457
0,0.0,0.18210513635919323
1,0.0896,0.1823291643055457
0,0.0,0.18210513635919323
0,0.0896,0.18210513635919323
0,0.0,0.18210513635919323
4,0.0896,0.183001248144603
3,0.1343,0.18277722019825057
9,0.0896,0.18412138787636523
3,0.1642,0.18277722019825057
2,0.1343,0.18255319225189812
2,0.1045,0.18255319225189812
1,0.0896,0.1823291643055457
2,0.2537,0.18255319225189812
1,0.194,0.1823291643055457
3,0.0,0.18277722019825057
8,0.0,0.18389735993001277
8,0.0,0.18389735993001277
8,0.1343,0.18389735993001277
4,0.1642,0.183001248144603
5,0.1343,0.18322527609095546
3,0.1045,0.18277722019825057
3,0.0,0.18277722019825057
3,0.0896,0.18277722019825057
2,0.0,0.18255319225189812
2,0.0,0.18255319225189812
1,0.1045,0.1823291643055457
0,0.1045,0.18210513635919323
0,0.194,0.18210513635919323
0,0.1642,0.18210513635919323
1,0.1343,0.1823291643055457
4,0.1045,0.183001248144603
4,0.0,0.183001248144603
8,0.0,0.18389735993001277
13,0.2836,0.185017499661775
9,0.4179,0.18412138787636523
21,0.3881,0.18680972323259457
34,0.3582,0.18972208653517633
33,0.3582,0.18949805858882388
41,0.4179,0.19129028215964344
56,0.2985,0.1946507013549301
36,0.3284,0.19017014242788122
15,0.2537,0.18546555555447988
16,0.2239,0.18568958350083234
13,0.194,0.185017499661775
15,0.194,0.18546555555447988
15,0.2239,0.18546555555447988
10,0.194,0.18434541582271768
5,0.1642,0.18322527609095546
7,0.1642,0.18367333198366034
6,0.2537,0.1834493040373079
3,0.1045,0.18277722019825057
3,0.0,0.18277722019825057
0,0.0896,0.18210513635919323
1,0.0,0.1823291643055457
8,0.0,0.18389735993001277
10,0.0,0.18434541582271768
22,0.1045,0.187033751178947
48,0.1045,0.19285847778411053
102,0.1343,0.2049559868871425
128,0.194,0.21078071349230607
165,0.2836,0.21906974750734648
183,0.3582,0.22310225054169047
229,0.2537,0.23340753607390288
186,0.3284,0.2237743343807478
142,0.2836,0.21391710474124026
70,0.2985,0.19778709260386432
38,0.1642,0.1906181983205861
25,0.1642,0.18770583501800434
25,0.2985,0.18770583501800434
17,0.4478,0.18591361144718477
12,0.3881,0.18479347171542257
9,0.3582,0.18412138787636523
10,0.2537,0.18434541582271768
3,0.2836,0.18277722019825057
3,0.2239,0.18277722019825057
0,0.3881,0.18210513635919323
1,0.2985,0.1823291643055457
0,0.3284,0.18210513635919323
2,0.2836,0.18255319225189812
8,0.194,0.18389735993001277
20,0.2537,0.1865856952862421
49,0.2537,0.19308250573046298
82,0.3284,0.20047542796009363
71,0.2537,0.19801112055021675
64,0.1642,0.19644292492574963
48,0.194,0.19285847778411053
85,0.194,0.20114751179915097
62,0.2836,0.19599486903304475
22,0.2537,0.187033751178947
23,0.3284,0.18725777912529945
18,0.2537,0.18613763939353722
22,0.2836,0.187033751178947
3,0.1642,0.18277722019825057
8,0.0896,0.18389735993001277
5,0.1642,0.18322527609095546
5,0.0896,0.18322527609095546
3,0.0896,0.18277722019825057
1,0.0896,0.1823291643055457
0,0.194,0.18210513635919323
0,0.3582,0.18210513635919323
1,0.4179,0.1823291643055457
2,0.3284,0.18255319225189812
9,0.3582,0.18412138787636523
12,0.3582,0.18479347171542257
30,0.4478,0.18882597474976656
45,0.3582,0.1921863939450532
65,0.2239,0.1966669528721021
66,0.2836,0.19689098081845452
57,0.194,0.19487472930128252
54,0.2239,0.1942026454622252
64,0.1045,0.19644292492574963
27,0.2537,0.18815389091070922
27,0.2239,0.18815389091070922
8,0.2239,0.18389735993001277
9,0.194,0.18412138787636523
8,0.1642,0.18389735993001277
9,0.0896,0.18412138787636523
0,0.0,0.18210513635919323
1,0.0,0.1823291643055457
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
3,0.0,0.18277722019825057
6,0.0,0.1834493040373079
5,0.0896,0.18322527609095546
6,0.1045,0.1834493040373079
8,0.194,0.18389735993001277
5,0.2836,0.18322527609095546
16,0.3881,0.18568958350083234
8,0.4179,0.18389735993001277
16,0.3881,0.18568958350083234
23,0.4179,0.18725777912529945
14,0.4179,0.18524152760812745
21,0.4478,0.18680972323259457
11,0.4478,0.1845694437690701
5,0.2985,0.18322527609095546
4,0.2537,0.183001248144603
7,0.1642,0.18367333198366034
3,0.194,0.18277722019825057
1,0.2239,0.1823291643055457
5,0.2239,0.18322527609095546
3,0.1343,0.18277722019825057
1,0.2836,0.1823291643055457
1,0.2239,0.1823291643055457
0,0.1642,0.18210513635919323
1,0.1045,0.1823291643055457
5,0.1642,0.18322527609095546
10,0.0896,0.18434541582271768
9,0.0896,0.18412138787636523
11,0.0896,0.1845694437690701
17,0.0896,0.18591361144718477
22,0.1642,0.187033751178947
21,0.2836,0.18680972323259457
15,0.2985,0.18546555555447988
35,0.3284,0.18994611448152876
34,0.4179,0.18972208653517633
30,0.4627,0.18882597474976656
43,0.3881,0.19173833805234833
42,0.3284,0.19151431010599587
22,0.2836,0.187033751178947
25,0.194,0.18770583501800434
19,0.2836,0.18636166733988965
18,0.2537,0.18613763939353722
5,0.2836,0.18322527609095546
12,0.2537,0.18479347171542257
3,0.2836,0.18277722019825057
5,0.2239,0.18322527609095546
2,0.194,0.18255319225189812
0,0.2239,0.18210513635919323
2,0.2239,0.18255319225189812
3,0.194,0.18277722019825057
9,0.2239,0.18412138787636523
11,0.194,0.1845694437690701
14,0.2537,0.18524152760812745
41,0.194,0.19129028215964344
54,0.2836,0.1942026454622252
25,0.2537,0.18770583501800434
30,0.194,0.18882597474976656
36,0.2537,0.19017014242788122
46,0.1343,0.19241042189140564
45,0.0,0.1921863939450532
49,0.1642,0.19308250573046298
36,0.1343,0.19017014242788122
20,0.0896,0.1865856952862421
23,0.1343,0.18725777912529945
17,0.2239,0.18591361144718477
19,0.2537,0.18636166733988965
14,0.0,0.18524152760812745
12,0.0896,0.18479347171542257
3,0.194,0.18277722019825057
1,0.2836,0.1823291643055457
0,0.1343,0.18210513635919323
0,0.1343,0.18210513635919323
1,0.194,0.1823291643055457
2,0.1642,0.18255319225189812
7,0.2239,0.18367333198366034
17,0.3284,0.18591361144718477
15,0.2537,0.18546555555447988
22,0.1642,0.187033751178947
27,0.1045,0.18815389091070922
27,0.1343,0.18815389091070922
30,0.1045,0.18882597474976656
5,0.1045,0.18322527609095546
11,0.194,0.1845694437690701
12,0.194,0.18479347171542257
14,0.1045,0.18524152760812745
11,0.0,0.1845694437690701
6,0.1045,0.1834493040373079
8,0.4179,0.18389735993001277
1,0.806,0.1823291643055457
4,0.5821,0.183001248144603
10,0.6866,0.18434541582271768
5,0.3881,0.18322527609095546
4,0.3582,0.183001248144603
1,0.2537,0.1823291643055457
0,0.2985,0.18210513635919323
0,0.3284,0.18210513635919323
0,0.2985,0.18210513635919323
1,0.2985,0.1823291643055457
3,0.4478,0.18277722019825057
3,0.2985,0.18277722019825057
15,0.3284,0.18546555555447988
24,0.3582,0.18748180707165188
23,0.6119,0.18725777912529945
41,0.6567,0.19129028215964344
48,0.4925,0.19285847778411053
35,0.5522,0.18994611448152876
21,0.4179,0.18680972323259457
32,0.5821,0.18927403064247145
16,0.3582,0.18568958350083234
7,0.5821,0.18367333198366034
12,0.4478,0.18479347171542257
10,0.5522,0.18434541582271768
5,0.3284,0.18322527609095546
4,0.4627,0.183001248144603
7,0.4179,0.18367333198366034
7,0.3582,0.18367333198366034
5,0.3284,0.18322527609095546
5,0.3284,0.18322527609095546
0,0.194,0.18210513635919323
1,0.194,0.1823291643055457
0,0.2239,0.18210513635919323
0,0.3284,0.18210513635919323
2,0.2985,0.18255319225189812
2,0.2537,0.18255319225189812
11,0.2239,0.1845694437690701
27,0.1642,0.18815389091070922
43,0.2836,0.19173833805234833
49,0.1343,0.19308250573046298
58,0.0,0.19509875724763498
68,0.0,0.19733903671115943
72,0.0,0.1982351484965692
64,0.2537,0.19644292492574963
46,0.2239,0.19241042189140564
17,0.2836,0.18591361144718477
13,0.1642,0.185017499661775
9,0.1642,0.18412138787636523
8,0.1343,0.18389735993001277
3,0.2239,0.18277722019825057
5,0.1642,0.18322527609095546
2,0.2537,0.18255319225189812
0,0.2239,0.18210513635919323
0,0.2985,0.18210513635919323
0,0.1642,0.18210513635919323
0,0.1343,0.18210513635919323
0,0.1343,0.18210513635919323
1,0.2537,0.1823291643055457
2,0.2239,0.18255319225189812
14,0.0,0.18524152760812745
11,0.194,0.1845694437690701
16,0.2537,0.18568958350083234
11,0.2537,0.1845694437690701
13,0.2985,0.185017499661775
23,0.2836,0.18725777912529945
24,0.2836,0.18748180707165188
24,0.4179,0.18748180707165188
20,0.4478,0.1865856952862421
26,0.4478,0.18792986296435676
10,0.4179,0.18434541582271768
16,0.3881,0.18568958350083234
11,0.3582,0.1845694437690701
14,0.2836,0.18524152760812745
9,0.2537,0.18412138787636523
6,0.1642,0.1834493040373079
0,0.1343,0.18210513635919323
0,0.1642,0.18210513635919323
1,0.1045,0.1823291643055457
0,0.3582,0.18210513635919323
0,0.3582,0.18210513635919323
1,0.3582,0.1823291643055457
1,0.3284,0.1823291643055457
12,0.2985,0.18479347171542257
16,0.2836,0.18568958350083234
7,0.3582,0.18367333198366034
14,0.2985,0.18524152760812745
8,0.2537,0.18389735993001277
19,0.1343,0.18636166733988965
16,0.1045,0.18568958350083234
13,0.1045,0.185017499661775
17,0.0896,0.18591361144718477
17,0.0896,0.18591361144718477
33,0.0896,0.18949805858882388
17,0.1642,0.18591361144718477
15,0.0,0.18546555555447988
2,0.1343,0.18255319225189812
10,0.1045,0.18434541582271768
6,0.1045,0.1834493040373079
4,0.2239,0.183001248144603
2,0.1045,0.18255319225189812
0,0.1045,0.18210513635919323
0,0.2239,0.18210513635919323
0,0.0896,0.18210513635919323
0,0.0896,0.18210513635919323
4,0.0896,0.183001248144603
11,0.1343,0.1845694437690701
2,0.1045,0.18255319225189812
5,0.1642,0.18322527609095546
0,0.1642,0.18210513635919323
1,0.194,0.1823291643055457
1,0.3284,0.1823291643055457
4,0.3582,0.183001248144603
2,0.3582,0.18255319225189812
3,0.2836,0.18277722019825057
5,0.2239,0.18322527609095546
7,0.1642,0.18367333198366034
11,0.0,0.1845694437690701
0,0.1045,0.18210513635919323
2,0.1642,0.18255319225189812
0,0.1642,0.18210513635919323
2,0.2537,0.18255319225189812
3,0.2537,0.18277722019825057
1,0.0,0.1823291643055457
0,0.1045,0.18210513635919323
0,0.2836,0.18210513635919323
0,0.2239,0.18210513635919323
0,0.194,0.18210513635919323
0,0.1642,0.18210513635919323
2,0.0,0.18255319225189812
8,0.1343,0.18389735993001277
15,0.1343,0.18546555555447988
5,0.2537,0.18322527609095546
11,0.1642,0.1845694437690701
19,0.194,0.18636166733988965
16,0.2239,0.18568958350083234
24,0.2537,0.18748180707165188
37,0.2239,0.19039417037423365
31,0.2537,0.189050002696119
38,0.2985,0.1906181983205861
49,0.2985,0.19308250573046298
27,0.3582,0.18815389091070922
11,0.3284,0.1845694437690701
12,0.4179,0.18479347171542257
7,0.4627,0.18367333198366034
3,0.2537,0.18277722019825057
9,0.2239,0.18412138787636523
1,0.1642,0.1823291643055457
2,0.2239,0.18255319225189812
2,0.2836,0.18255319225189812
0,0.194,0.18210513635919323
0,0.0,0.18210513635919323
0,0.0,0.18210513635919323
4,0.0,0.183001248144603
4,0.0,0.183001248144603
16,0.0896,0.18568958350083234
15,0.0,0.18546555555447988
14,0.1642,0.18524152760812745
40,0.194,0.191066254213291
40,0.1642,0.191066254213291
31,0.2239,0.189050002696119
29,0.2836,0.1886019468034141
5,0.2985,0.18322527609095546
1,0.2985,0.1823291643055457
5,0.2239,0.18322527609095546
6,0.194,0.1834493040373079
12,0.194,0.18479347171542257
7,0.194,0.18367333198366034
2,0.0896,0.18255319225189812
6,0.0,0.1834493040373079
4,0.0,0.183001248144603
1,0.0896,0.1823291643055457
0,0.0,0.18210513635919323
4,0.0896,0.183001248144603
1,0.1642,0.1823291643055457
0,0.194,0.18210513635919323
1,0.0896,0.1823291643055457
1,0.0896,0.1823291643055457
2,0.1343,0.18255319225189812
2,0.0,0.18255319225189812
7,0.0896,0.18367333198366034
31,0.0,0.189050002696119
33,0.0896,0.18949805858882388
47,0.2537,0.1926344498377581
87,0.2836,0.20159556769185585
151,0.3582,0.21593335625841226
145,0.2985,0.2145891885802976
167,0.2985,0.21951780340005136
106,0.3284,0.20585209867255228
53,0.2537,0.19397861751587275
34,0.1642,0.18972208653517633
28,0.1343,0.18837791885706165
24,0.3284,0.18748180707165188
19,0.1343,0.18636166733988965
12,0.0,0.18479347171542257
5,0.3582,0.18322527609095546
16,0.194,0.18568958350083234
14,0.1642,0.18524152760812745
5,0.1343,0.18322527609095546
3,0.194,0.18277722019825057
0,0.2239,0.18210513635919323
0,0.2985,0.18210513635919323
2,0.2985,0.18255319225189812
12,0.3284,0.18479347171542257
14,0.4478,0.18524152760812745
31,0.3284,0.189050002696119
64,0.3881,0.19644292492574963
71,0.3582,0.19801112055021675
108,0.3582,0.2063001545652572
106,0.3582,0.20585209867255228
82,0.5224,0.20047542796009363
68,0.4925,0.19733903671115943
49,0.5522,0.19308250573046298
20,0.6119,0.1865856952862421
