temp,hr,Predicted Y
0.26,10,10.375765608104814
0.3,11,10.573411113827596
0.3,12,10.573411113827596
0.32,13,10.67223386668899
0.34,14,10.77105661955038
0.34,15,10.77105661955038
0.36,16,10.869879372411773
0.36,17,10.869879372411773
0.36,18,10.869879372411773
0.34,19,10.77105661955038
0.32,20,10.67223386668899
0.3,21,10.573411113827596
0.26,22,10.375765608104814
0.26,23,10.375765608104814
0.26,0,10.375765608104814
0.24,1,10.276942855243421
0.24,3,10.276942855243421
0.24,4,10.276942855243421
0.24,5,10.276942855243421
0.24,6,10.276942855243421
0.22,7,10.17812010238203
0.22,8,10.17812010238203
0.26,9,10.375765608104814
0.32,10,10.67223386668899
0.36,11,10.869879372411773
0.4,12,11.067524878134556
0.42,13,11.166347630995949
0.46,14,11.363993136718733
0.5,15,11.561638642441515
0.5,16,11.561638642441515
0.52,17,11.660461395302908
0.52,18,11.660461395302908
0.5,19,11.561638642441515
0.44,20,11.26517038385734
0.42,21,11.166347630995949
0.4,22,11.067524878134556
0.4,23,11.067524878134556
0.38,0,10.968702125273165
0.38,1,10.968702125273165
0.38,2,10.968702125273165
0.36,3,10.869879372411773
0.34,4,10.77105661955038
0.34,5,10.77105661955038
0.34,6,10.77105661955038
0.34,7,10.77105661955038
0.34,8,10.77105661955038
0.38,9,10.968702125273165
0.4,10,11.067524878134556
0.44,11,11.26517038385734
0.48,12,11.462815889580124
0.54,13,11.7592841481643
0.58,14,11.956929653887084
0.56,15,11.858106901025693
0.62,16,12.154575159609866
0.62,17,12.154575159609866
0.6,18,12.055752406748475
0.56,19,11.858106901025693
0.56,20,11.858106901025693
0.54,21,11.7592841481643
0.56,22,11.858106901025693
0.56,23,11.858106901025693
0.56,0,11.858106901025693
0.52,1,11.660461395302908
0.52,2,11.660461395302908
0.52,3,11.660461395302908
0.46,4,11.363993136718733
0.46,5,11.363993136718733
0.46,6,11.363993136718733
0.46,7,11.363993136718733
0.46,8,11.363993136718733
0.48,9,11.462815889580124
0.52,10,11.660461395302908
0.54,11,11.7592841481643
0.6,12,12.055752406748475
0.6,13,12.055752406748475
0.64,14,12.253397912471259
0.7,15,12.549866171055434
0.72,16,12.648688923916826
0.7,17,12.549866171055434
0.7,18,12.549866171055434
0.64,19,12.253397912471259
0.6,20,12.055752406748475
0.58,21,11.956929653887084
0.56,22,11.858106901025693
0.56,23,11.858106901025693
0.54,0,11.7592841481643
0.52,1,11.660461395302908
0.5,2,11.561638642441515
0.48,3,11.462815889580124
0.48,4,11.462815889580124
0.44,5,11.26517038385734
0.44,6,11.26517038385734
0.44,7,11.26517038385734
0.44,8,11.26517038385734
0.52,9,11.660461395302908
0.56,10,11.858106901025693
0.62,11,12.154575159609866
0.64,12,12.253397912471259
0.66,13,12.35222066533265
0.7,14,12.549866171055434
0.7,15,12.549866171055434
0.72,16,12.648688923916826
0.7,17,12.549866171055434
0.7,18,12.549866171055434
0.64,19,12.253397912471259
0.62,20,12.154575159609866
0.6,21,12.055752406748475
0.52,22,11.660461395302908
0.56,23,11.858106901025693
0.54,0,11.7592841481643
0.5,1,11.561638642441515
0.5,2,11.561638642441515
0.5,3,11.561638642441515
0.44,4,11.26517038385734
0.46,5,11.363993136718733
0.44,6,11.26517038385734
0.44,7,11.26517038385734
0.44,8,11.26517038385734
0.48,9,11.462815889580124
0.52,10,11.660461395302908
0.56,11,11.858106901025693
0.62,12,12.154575159609866
0.66,13,12.35222066533265
0.72,14,12.648688923916826
0.72,15,12.648688923916826
0.72,16,12.648688923916826
0.7,17,12.549866171055434
0.66,18,12.35222066533265
0.64,19,12.253397912471259
0.58,20,11.956929653887084
0.54,21,11.7592841481643
0.52,22,11.660461395302908
0.48,23,11.462815889580124
0.44,0,11.26517038385734
0.42,1,11.166347630995949
0.42,2,11.166347630995949
0.4,3,11.067524878134556
0.4,4,11.067524878134556
0.4,5,11.067524878134556
0.4,6,11.067524878134556
0.4,7,11.067524878134556
0.4,8,11.067524878134556
0.42,9,11.166347630995949
0.4,10,11.067524878134556
0.44,11,11.26517038385734
0.44,12,11.26517038385734
0.46,13,11.363993136718733
0.48,14,11.462815889580124
0.46,15,11.363993136718733
0.48,16,11.462815889580124
0.48,17,11.462815889580124
0.48,18,11.462815889580124
0.46,19,11.363993136718733
0.46,20,11.363993136718733
0.44,21,11.26517038385734
0.44,22,11.26517038385734
0.44,23,11.26517038385734
0.44,0,11.26517038385734
0.44,1,11.26517038385734
0.44,2,11.26517038385734
0.44,3,11.26517038385734
0.42,4,11.166347630995949
0.42,5,11.166347630995949
0.42,6,11.166347630995949
0.4,7,11.067524878134556
0.42,8,11.166347630995949
0.44,9,11.26517038385734
0.5,10,11.561638642441515
0.52,11,11.660461395302908
0.56,12,11.858106901025693
0.6,13,12.055752406748475
0.62,14,12.154575159609866
0.64,15,12.253397912471259
0.64,16,12.253397912471259
0.64,17,12.253397912471259
0.62,18,12.154575159609866
0.58,19,11.956929653887084
0.56,20,11.858106901025693
0.54,21,11.7592841481643
0.54,22,11.7592841481643
0.5,23,11.561638642441515
0.46,0,11.363993136718733
0.46,1,11.363993136718733
0.46,2,11.363993136718733
0.44,3,11.26517038385734
0.42,4,11.166347630995949
0.4,5,11.067524878134556
0.4,6,11.067524878134556
0.42,7,11.166347630995949
0.42,8,11.166347630995949
0.42,9,11.166347630995949
0.42,10,11.166347630995949
0.44,11,11.26517038385734
0.44,12,11.26517038385734
0.46,13,11.363993136718733
0.5,14,11.561638642441515
0.54,15,11.7592841481643
0.54,16,11.7592841481643
0.56,17,11.858106901025693
0.56,18,11.858106901025693
0.56,19,11.858106901025693
0.52,20,11.660461395302908
0.52,21,11.660461395302908
0.5,22,11.561638642441515
0.48,23,11.462815889580124
0.48,0,11.462815889580124
0.46,1,11.363993136718733
0.46,2,11.363993136718733
0.46,3,11.363993136718733
0.44,4,11.26517038385734
0.44,5,11.26517038385734
0.46,6,11.363993136718733
0.46,7,11.363993136718733
0.46,8,11.363993136718733
0.5,9,11.561638642441515
0.52,10,11.660461395302908
0.56,11,11.858106901025693
0.6,12,12.055752406748475
0.62,13,12.154575159609866
0.64,14,12.253397912471259
0.64,15,12.253397912471259
0.66,16,12.35222066533265
0.64,17,12.253397912471259
0.64,18,12.253397912471259
0.62,19,12.154575159609866
0.6,20,12.055752406748475
0.6,21,12.055752406748475
0.56,22,11.858106901025693
0.56,23,11.858106901025693
0.56,0,11.858106901025693
0.54,1,11.7592841481643
0.54,2,11.7592841481643
0.54,3,11.7592841481643
0.52,4,11.660461395302908
0.52,5,11.660461395302908
0.52,6,11.660461395302908
0.52,7,11.660461395302908
0.52,8,11.660461395302908
0.54,9,11.7592841481643
0.54,10,11.7592841481643
0.58,11,11.956929653887084
0.6,12,12.055752406748475
0.6,13,12.055752406748475
0.6,14,12.055752406748475
0.62,15,12.154575159609866
0.62,16,12.154575159609866
0.6,17,12.055752406748475
0.6,18,12.055752406748475
0.58,19,11.956929653887084
0.58,20,11.956929653887084
0.56,21,11.858106901025693
0.54,22,11.7592841481643
0.52,23,11.660461395302908
0.52,0,11.660461395302908
0.52,1,11.660461395302908
0.5,2,11.561638642441515
0.5,3,11.561638642441515
0.5,4,11.561638642441515
0.5,5,11.561638642441515
0.48,6,11.462815889580124
0.48,7,11.462815889580124
0.48,8,11.462815889580124
0.5,9,11.561638642441515
0.52,10,11.660461395302908
0.52,11,11.660461395302908
0.54,12,11.7592841481643
0.54,13,11.7592841481643
0.56,14,11.858106901025693
0.56,15,11.858106901025693
0.58,16,11.956929653887084
0.6,17,12.055752406748475
0.6,18,12.055752406748475
0.6,19,12.055752406748475
0.56,20,11.858106901025693
0.54,21,11.7592841481643
0.52,22,11.660461395302908
0.54,23,11.7592841481643
0.52,0,11.660461395302908
0.52,1,11.660461395302908
0.52,2,11.660461395302908
0.52,3,11.660461395302908
0.48,4,11.462815889580124
0.48,5,11.462815889580124
0.48,6,11.462815889580124
0.48,7,11.462815889580124
0.5,8,11.561638642441515
0.5,9,11.561638642441515
0.5,10,11.561638642441515
0.52,11,11.660461395302908
0.54,12,11.7592841481643
0.58,13,11.956929653887084
0.6,14,12.055752406748475
0.62,15,12.154575159609866
0.64,16,12.253397912471259
0.66,17,12.35222066533265
0.66,18,12.35222066533265
0.66,19,12.35222066533265
0.62,20,12.154575159609866
0.58,21,11.956929653887084
0.56,22,11.858106901025693
0.56,23,11.858106901025693
0.56,0,11.858106901025693
0.54,1,11.7592841481643
0.54,2,11.7592841481643
0.52,3,11.660461395302908
0.5,4,11.561638642441515
0.5,5,11.561638642441515
0.5,6,11.561638642441515
0.5,7,11.561638642441515
0.5,8,11.561638642441515
0.52,9,11.660461395302908
0.56,10,11.858106901025693
0.62,11,12.154575159609866
0.66,12,12.35222066533265
0.7,13,12.549866171055434
0.72,14,12.648688923916826
0.72,15,12.648688923916826
0.72,16,12.648688923916826
0.72,17,12.648688923916826
0.7,18,12.549866171055434
0.66,19,12.35222066533265
0.66,20,12.35222066533265
0.62,21,12.154575159609866
0.6,22,12.055752406748475
0.6,23,12.055752406748475
0.58,0,11.956929653887084
0.56,1,11.858106901025693
0.54,2,11.7592841481643
0.54,3,11.7592841481643
0.52,4,11.660461395302908
0.52,5,11.660461395302908
0.52,6,11.660461395302908
0.5,7,11.561638642441515
0.5,8,11.561638642441515
0.52,9,11.660461395302908
0.52,10,11.660461395302908
0.5,11,11.561638642441515
0.52,12,11.660461395302908
0.52,13,11.660461395302908
0.52,14,11.660461395302908
0.5,15,11.561638642441515
0.5,16,11.561638642441515
0.5,17,11.561638642441515
0.46,18,11.363993136718733
0.46,19,11.363993136718733
0.44,20,11.26517038385734
0.44,21,11.26517038385734
0.44,22,11.26517038385734
0.44,23,11.26517038385734
0.44,0,11.26517038385734
0.42,1,11.166347630995949
0.42,2,11.166347630995949
0.42,3,11.166347630995949
0.42,4,11.166347630995949
0.4,5,11.067524878134556
0.4,6,11.067524878134556
0.4,7,11.067524878134556
0.4,8,11.067524878134556
0.4,9,11.067524878134556
0.4,10,11.067524878134556
0.4,11,11.067524878134556
0.4,12,11.067524878134556
0.42,13,11.166347630995949
0.44,14,11.26517038385734
0.44,15,11.26517038385734
0.48,16,11.462815889580124
0.5,17,11.561638642441515
0.5,18,11.561638642441515
0.5,19,11.561638642441515
0.48,20,11.462815889580124
0.48,21,11.462815889580124
0.46,22,11.363993136718733
0.48,23,11.462815889580124
0.48,0,11.462815889580124
0.48,1,11.462815889580124
0.46,2,11.363993136718733
0.46,3,11.363993136718733
0.44,4,11.26517038385734
0.44,5,11.26517038385734
0.42,6,11.166347630995949
0.44,7,11.26517038385734
0.44,8,11.26517038385734
0.46,9,11.363993136718733
0.5,10,11.561638642441515
0.48,11,11.462815889580124
0.48,12,11.462815889580124
0.48,13,11.462815889580124
0.48,14,11.462815889580124
0.48,15,11.462815889580124
0.48,16,11.462815889580124
0.46,17,11.363993136718733
0.44,18,11.26517038385734
0.42,19,11.166347630995949
0.4,20,11.067524878134556
0.38,21,10.968702125273165
0.36,22,10.869879372411773
0.34,23,10.77105661955038
0.32,0,10.67223386668899
0.3,1,10.573411113827596
0.26,2,10.375765608104814
0.26,3,10.375765608104814
0.24,4,10.276942855243421
0.22,5,10.17812010238203
0.22,6,10.17812010238203
0.22,7,10.17812010238203
0.22,8,10.17812010238203
0.24,9,10.276942855243421
0.26,10,10.375765608104814
0.3,11,10.573411113827596
0.32,12,10.67223386668899
0.36,13,10.869879372411773
0.4,14,11.067524878134556
0.42,15,11.166347630995949
0.42,16,11.166347630995949
0.44,17,11.26517038385734
0.42,18,11.166347630995949
0.42,19,11.166347630995949
0.42,20,11.166347630995949
0.36,21,10.869879372411773
0.36,22,10.869879372411773
0.36,23,10.869879372411773
0.36,0,10.869879372411773
0.36,1,10.869879372411773
0.34,2,10.77105661955038
0.34,3,10.77105661955038
0.36,4,10.869879372411773
0.36,5,10.869879372411773
0.36,6,10.869879372411773
0.36,7,10.869879372411773
0.38,8,10.968702125273165
0.4,9,11.067524878134556
0.46,10,11.363993136718733
0.5,11,11.561638642441515
0.54,12,11.7592841481643
0.56,13,11.858106901025693
0.62,14,12.154575159609866
0.62,15,12.154575159609866
0.62,16,12.154575159609866
0.6,17,12.055752406748475
0.6,18,12.055752406748475
0.6,19,12.055752406748475
0.6,20,12.055752406748475
0.58,21,11.956929653887084
0.56,22,11.858106901025693
0.54,23,11.7592841481643
0.54,0,11.7592841481643
0.56,1,11.858106901025693
0.6,2,12.055752406748475
0.58,3,11.956929653887084
0.52,4,11.660461395302908
0.5,5,11.561638642441515
0.46,6,11.363993136718733
0.46,7,11.363993136718733
0.46,8,11.363993136718733
0.48,9,11.462815889580124
0.46,10,11.363993136718733
0.5,11,11.561638642441515
0.5,12,11.561638642441515
0.46,13,11.363993136718733
0.5,14,11.561638642441515
0.52,15,11.660461395302908
0.52,16,11.660461395302908
0.52,17,11.660461395302908
0.5,18,11.561638642441515
0.48,19,11.462815889580124
0.46,20,11.363993136718733
0.44,21,11.26517038385734
0.42,22,11.166347630995949
0.42,23,11.166347630995949
0.4,0,11.067524878134556
0.38,1,10.968702125273165
0.36,2,10.869879372411773
0.34,3,10.77105661955038
0.34,4,10.77105661955038
0.32,5,10.67223386668899
0.32,6,10.67223386668899
0.32,7,10.67223386668899
0.32,8,10.67223386668899
0.34,9,10.77105661955038
0.36,10,10.869879372411773
0.36,11,10.869879372411773
0.38,12,10.968702125273165
0.4,13,11.067524878134556
0.4,14,11.067524878134556
0.42,15,11.166347630995949
0.4,16,11.067524878134556
0.4,17,11.067524878134556
0.42,18,11.166347630995949
0.4,19,11.067524878134556
0.4,20,11.067524878134556
0.38,21,10.968702125273165
0.36,22,10.869879372411773
0.36,23,10.869879372411773
0.38,0,10.968702125273165
0.4,1,11.067524878134556
0.42,2,11.166347630995949
0.4,3,11.067524878134556
0.42,4,11.166347630995949
0.4,5,11.067524878134556
0.36,6,10.869879372411773
0.36,7,10.869879372411773
0.36,8,10.869879372411773
0.4,9,11.067524878134556
0.4,10,11.067524878134556
0.46,11,11.363993136718733
0.48,12,11.462815889580124
0.54,13,11.7592841481643
0.5,14,11.561638642441515
0.52,15,11.660461395302908
0.5,16,11.561638642441515
0.48,17,11.462815889580124
0.44,18,11.26517038385734
0.42,19,11.166347630995949
0.4,20,11.067524878134556
0.4,21,11.067524878134556
0.38,22,10.968702125273165
0.36,23,10.869879372411773
0.36,0,10.869879372411773
0.36,1,10.869879372411773
0.36,2,10.869879372411773
0.34,3,10.77105661955038
0.34,4,10.77105661955038
0.34,5,10.77105661955038
0.36,6,10.869879372411773
0.36,7,10.869879372411773
0.36,8,10.869879372411773
0.36,9,10.869879372411773
0.4,10,11.067524878134556
0.4,11,11.067524878134556
0.42,12,11.166347630995949
0.44,13,11.26517038385734
0.48,14,11.462815889580124
0.5,15,11.561638642441515
0.52,16,11.660461395302908
0.52,17,11.660461395302908
0.52,18,11.660461395302908
0.52,19,11.660461395302908
0.5,20,11.561638642441515
0.5,21,11.561638642441515
0.5,22,11.561638642441515
0.46,23,11.363993136718733
0.44,0,11.26517038385734
0.42,1,11.166347630995949
0.44,2,11.26517038385734
0.4,4,11.067524878134556
0.4,5,11.067524878134556
0.36,6,10.869879372411773
0.34,7,10.77105661955038
0.36,8,10.869879372411773
0.38,9,10.968702125273165
0.4,10,11.067524878134556
0.42,11,11.166347630995949
0.44,12,11.26517038385734
0.46,13,11.363993136718733
0.46,14,11.363993136718733
0.48,15,11.462815889580124
0.5,16,11.561638642441515
0.5,17,11.561638642441515
0.5,18,11.561638642441515
0.5,19,11.561638642441515
0.46,20,11.363993136718733
0.46,21,11.363993136718733
0.42,22,11.166347630995949
0.44,23,11.26517038385734
0.4,0,11.067524878134556
0.38,1,10.968702125273165
0.36,2,10.869879372411773
0.38,3,10.968702125273165
0.32,4,10.67223386668899
0.32,5,10.67223386668899
0.3,6,10.573411113827596
0.32,7,10.67223386668899
0.34,8,10.77105661955038
0.42,9,11.166347630995949
0.44,10,11.26517038385734
0.48,11,11.462815889580124
0.52,12,11.660461395302908
0.56,13,11.858106901025693
0.56,14,11.858106901025693
0.6,15,12.055752406748475
0.62,16,12.154575159609866
0.62,17,12.154575159609866
0.6,18,12.055752406748475
0.56,19,11.858106901025693
0.56,20,11.858106901025693
0.54,21,11.7592841481643
0.5,22,11.561638642441515
0.5,23,11.561638642441515
0.48,0,11.462815889580124
0.46,1,11.363993136718733
0.46,2,11.363993136718733
0.44,3,11.26517038385734
0.42,4,11.166347630995949
0.42,5,11.166347630995949
0.42,6,11.166347630995949
0.44,7,11.26517038385734
0.44,8,11.26517038385734
0.48,9,11.462815889580124
0.54,10,11.7592841481643
0.6,11,12.055752406748475
0.6,12,12.055752406748475
0.6,13,12.055752406748475
0.62,14,12.154575159609866
0.64,15,12.253397912471259
0.64,16,12.253397912471259
0.66,17,12.35222066533265
0.66,18,12.35222066533265
0.66,19,12.35222066533265
0.64,20,12.253397912471259
0.6,21,12.055752406748475
0.56,22,11.858106901025693
0.52,23,11.660461395302908
0.52,0,11.660461395302908
0.48,1,11.462815889580124
0.46,2,11.363993136718733
0.42,3,11.166347630995949
0.38,4,10.968702125273165
0.38,5,10.968702125273165
0.36,6,10.869879372411773
0.34,7,10.77105661955038
0.36,8,10.869879372411773
0.4,9,11.067524878134556
0.42,10,11.166347630995949
0.42,11,11.166347630995949
0.44,12,11.26517038385734
0.46,13,11.363993136718733
0.46,14,11.363993136718733
0.5,15,11.561638642441515
0.5,16,11.561638642441515
0.5,17,11.561638642441515
0.5,18,11.561638642441515
0.48,19,11.462815889580124
0.44,20,11.26517038385734
0.42,21,11.166347630995949
0.4,22,11.067524878134556
0.4,23,11.067524878134556
0.4,0,11.067524878134556
0.36,1,10.869879372411773
0.36,2,10.869879372411773
0.34,3,10.77105661955038
0.34,4,10.77105661955038
0.32,5,10.67223386668899
0.3,6,10.573411113827596
0.3,7,10.573411113827596
0.3,8,10.573411113827596
0.34,9,10.77105661955038
0.36,10,10.869879372411773
0.4,11,11.067524878134556
0.42,12,11.166347630995949
0.44,13,11.26517038385734
0.48,14,11.462815889580124
0.5,15,11.561638642441515
0.5,16,11.561638642441515
0.52,17,11.660461395302908
0.5,18,11.561638642441515
0.48,19,11.462815889580124
0.46,20,11.363993136718733
0.44,21,11.26517038385734
0.4,22,11.067524878134556
0.42,23,11.166347630995949
0.42,0,11.166347630995949
0.4,1,11.067524878134556
0.36,2,10.869879372411773
0.36,3,10.869879372411773
0.32,4,10.67223386668899
0.32,5,10.67223386668899
0.32,6,10.67223386668899
0.32,7,10.67223386668899
0.34,8,10.77105661955038
0.4,9,11.067524878134556
0.42,10,11.166347630995949
0.44,11,11.26517038385734
0.46,12,11.363993136718733
0.5,13,11.561638642441515
0.5,14,11.561638642441515
0.52,15,11.660461395302908
0.54,16,11.7592841481643
0.54,17,11.7592841481643
0.54,18,11.7592841481643
0.54,19,11.7592841481643
0.5,20,11.561638642441515
0.5,21,11.561638642441515
0.48,22,11.462815889580124
0.46,23,11.363993136718733
0.44,0,11.26517038385734
0.44,1,11.26517038385734
0.44,2,11.26517038385734
0.42,3,11.166347630995949
0.4,4,11.067524878134556
0.38,5,10.968702125273165
0.36,6,10.869879372411773
0.38,7,10.968702125273165
0.4,8,11.067524878134556
0.44,9,11.26517038385734
0.5,10,11.561638642441515
0.5,11,11.561638642441515
0.54,12,11.7592841481643
0.58,13,11.956929653887084
0.6,14,12.055752406748475
0.62,15,12.154575159609866
0.64,16,12.253397912471259
0.62,17,12.154575159609866
0.62,18,12.154575159609866
0.6,19,12.055752406748475
0.56,20,11.858106901025693
0.52,21,11.660461395302908
0.5,22,11.561638642441515
0.5,23,11.561638642441515
0.48,0,11.462815889580124
0.46,1,11.363993136718733
0.46,2,11.363993136718733
0.44,3,11.26517038385734
0.44,4,11.26517038385734
0.44,5,11.26517038385734
0.42,6,11.166347630995949
0.42,7,11.166347630995949
0.44,8,11.26517038385734
0.46,9,11.363993136718733
0.5,10,11.561638642441515
0.52,11,11.660461395302908
0.54,12,11.7592841481643
0.54,13,11.7592841481643
0.56,14,11.858106901025693
0.58,15,11.956929653887084
0.56,16,11.858106901025693
0.54,17,11.7592841481643
0.54,18,11.7592841481643
0.52,19,11.660461395302908
0.5,20,11.561638642441515
0.48,21,11.462815889580124
0.46,22,11.363993136718733
0.44,23,11.26517038385734
0.44,0,11.26517038385734
0.42,1,11.166347630995949
0.36,2,10.869879372411773
0.36,3,10.869879372411773
0.34,4,10.77105661955038
0.34,5,10.77105661955038
0.34,6,10.77105661955038
0.34,7,10.77105661955038
0.38,8,10.968702125273165
0.42,9,11.166347630995949
0.46,10,11.363993136718733
0.5,11,11.561638642441515
0.54,12,11.7592841481643
0.52,13,11.660461395302908
0.54,14,11.7592841481643
0.56,15,11.858106901025693
0.58,16,11.956929653887084
0.56,17,11.858106901025693
0.54,18,11.7592841481643
0.52,19,11.660461395302908
0.46,20,11.363993136718733
0.44,21,11.26517038385734
0.4,22,11.067524878134556
0.36,23,10.869879372411773
0.34,0,10.77105661955038
0.34,1,10.77105661955038
0.32,2,10.67223386668899
0.3,3,10.573411113827596
0.28,5,10.474588360966205
0.28,6,10.474588360966205
0.28,7,10.474588360966205
0.3,8,10.573411113827596
0.32,9,10.67223386668899
0.34,10,10.77105661955038
0.38,11,10.968702125273165
0.36,12,10.869879372411773
0.4,13,11.067524878134556
0.36,14,10.869879372411773
0.38,15,10.968702125273165
0.44,16,11.26517038385734
0.42,17,11.166347630995949
0.4,18,11.067524878134556
0.4,19,11.067524878134556
0.36,20,10.869879372411773
0.34,21,10.77105661955038
0.34,22,10.77105661955038
0.34,23,10.77105661955038
0.32,0,10.67223386668899
0.32,1,10.67223386668899
0.32,2,10.67223386668899
0.32,3,10.67223386668899
0.3,4,10.573411113827596
0.3,5,10.573411113827596
0.3,6,10.573411113827596
0.3,7,10.573411113827596
0.32,8,10.67223386668899
0.36,9,10.869879372411773
0.4,10,11.067524878134556
0.42,11,11.166347630995949
0.46,12,11.363993136718733
0.48,13,11.462815889580124
0.5,14,11.561638642441515
0.48,15,11.462815889580124
0.48,16,11.462815889580124
0.5,17,11.561638642441515
0.5,18,11.561638642441515
0.46,19,11.363993136718733
0.44,20,11.26517038385734
0.42,21,11.166347630995949
0.42,22,11.166347630995949
0.42,23,11.166347630995949
0.4,0,11.067524878134556
0.36,1,10.869879372411773
0.34,2,10.77105661955038
0.34,3,10.77105661955038
0.34,4,10.77105661955038
0.34,5,10.77105661955038
0.32,6,10.67223386668899
0.34,7,10.77105661955038
0.38,8,10.968702125273165
0.42,9,11.166347630995949
0.44,10,11.26517038385734
0.46,11,11.363993136718733
0.5,12,11.561638642441515
0.52,13,11.660461395302908
0.52,14,11.660461395302908
0.54,15,11.7592841481643
0.56,16,11.858106901025693
0.56,17,11.858106901025693
0.54,18,11.7592841481643
0.54,19,11.7592841481643
0.5,20,11.561638642441515
0.5,21,11.561638642441515
0.44,22,11.26517038385734
0.42,23,11.166347630995949
0.4,0,11.067524878134556
0.4,1,11.067524878134556
0.38,2,10.968702125273165
0.36,3,10.869879372411773
0.36,4,10.869879372411773
0.36,5,10.869879372411773
0.34,6,10.77105661955038
0.36,7,10.869879372411773
0.36,8,10.869879372411773
0.42,9,11.166347630995949
0.46,10,11.363993136718733
0.52,11,11.660461395302908
0.58,12,11.956929653887084
0.62,13,12.154575159609866
0.64,14,12.253397912471259
0.64,15,12.253397912471259
0.64,16,12.253397912471259
0.62,17,12.154575159609866
0.62,18,12.154575159609866
0.6,19,12.055752406748475
0.56,20,11.858106901025693
0.56,21,11.858106901025693
0.54,22,11.7592841481643
0.54,23,11.7592841481643
0.54,0,11.7592841481643
0.54,1,11.7592841481643
0.54,2,11.7592841481643
0.52,3,11.660461395302908
0.54,4,11.7592841481643
0.5,5,11.561638642441515
0.5,6,11.561638642441515
0.5,7,11.561638642441515
0.52,8,11.660461395302908
0.54,9,11.7592841481643
0.58,10,11.956929653887084
0.62,11,12.154575159609866
0.64,12,12.253397912471259
0.66,13,12.35222066533265
0.7,14,12.549866171055434
0.7,15,12.549866171055434
0.72,16,12.648688923916826
0.7,17,12.549866171055434
0.7,18,12.549866171055434
0.7,19,12.549866171055434
0.64,20,12.253397912471259
0.62,21,12.154575159609866
0.68,22,12.451043418194043
0.66,23,12.35222066533265
0.64,0,12.253397912471259
0.62,1,12.154575159609866
0.6,2,12.055752406748475
0.58,3,11.956929653887084
0.54,4,11.7592841481643
0.54,5,11.7592841481643
0.52,6,11.660461395302908
0.52,7,11.660461395302908
0.56,8,11.858106901025693
0.62,9,12.154575159609866
0.62,10,12.154575159609866
0.64,11,12.253397912471259
0.68,12,12.451043418194043
0.74,13,12.747511676778219
0.76,14,12.84633442963961
0.8,15,13.043979935362394
0.8,16,13.043979935362394
0.8,17,13.043979935362394
0.8,18,13.043979935362394
0.76,19,12.84633442963961
0.74,20,12.747511676778219
0.68,21,12.451043418194043
0.68,22,12.451043418194043
0.7,23,12.549866171055434
0.66,0,12.35222066533265
0.64,1,12.253397912471259
0.56,2,11.858106901025693
0.56,3,11.858106901025693
0.66,4,12.35222066533265
0.6,5,12.055752406748475
0.6,6,12.055752406748475
0.6,7,12.055752406748475
0.6,8,12.055752406748475
0.6,9,12.055752406748475
0.6,10,12.055752406748475
0.6,11,12.055752406748475
0.6,12,12.055752406748475
0.62,13,12.154575159609866
0.64,14,12.253397912471259
0.66,15,12.35222066533265
0.68,16,12.451043418194043
0.64,17,12.253397912471259
0.64,18,12.253397912471259
0.6,19,12.055752406748475
0.6,20,12.055752406748475
0.56,21,11.858106901025693
0.54,22,11.7592841481643
0.54,23,11.7592841481643
0.54,0,11.7592841481643
0.52,1,11.660461395302908
0.5,2,11.561638642441515
0.5,3,11.561638642441515
0.5,4,11.561638642441515
0.5,5,11.561638642441515
0.5,6,11.561638642441515
0.5,7,11.561638642441515
0.5,8,11.561638642441515
0.48,9,11.462815889580124
0.48,10,11.462815889580124
0.46,11,11.363993136718733
0.46,12,11.363993136718733
0.46,13,11.363993136718733
0.44,14,11.26517038385734
0.42,15,11.166347630995949
0.42,16,11.166347630995949
0.42,17,11.166347630995949
0.42,18,11.166347630995949
0.42,19,11.166347630995949
0.42,20,11.166347630995949
0.42,21,11.166347630995949
0.42,22,11.166347630995949
0.42,23,11.166347630995949
0.42,0,11.166347630995949
0.42,1,11.166347630995949
0.42,2,11.166347630995949
0.42,3,11.166347630995949
0.42,4,11.166347630995949
0.4,5,11.067524878134556
0.4,6,11.067524878134556
0.4,7,11.067524878134556
0.42,8,11.166347630995949
0.46,9,11.363993136718733
0.48,10,11.462815889580124
0.52,11,11.660461395302908
0.54,12,11.7592841481643
0.56,13,11.858106901025693
0.58,14,11.956929653887084
0.6,15,12.055752406748475
0.62,16,12.154575159609866
0.6,17,12.055752406748475
0.6,18,12.055752406748475
0.58,19,11.956929653887084
0.56,20,11.858106901025693
0.52,21,11.660461395302908
0.52,22,11.660461395302908
0.5,23,11.561638642441515
0.48,0,11.462815889580124
0.46,1,11.363993136718733
0.44,2,11.26517038385734
0.44,3,11.26517038385734
0.42,4,11.166347630995949
0.42,5,11.166347630995949
0.42,6,11.166347630995949
0.42,7,11.166347630995949
0.44,8,11.26517038385734
0.46,9,11.363993136718733
0.5,10,11.561638642441515
0.54,11,11.7592841481643
0.58,12,11.956929653887084
0.62,13,12.154575159609866
0.64,14,12.253397912471259
0.64,15,12.253397912471259
0.66,16,12.35222066533265
0.64,17,12.253397912471259
0.62,18,12.154575159609866
0.6,19,12.055752406748475
0.58,20,11.956929653887084
0.56,21,11.858106901025693
0.54,22,11.7592841481643
0.52,23,11.660461395302908
0.52,0,11.660461395302908
0.52,1,11.660461395302908
0.52,2,11.660461395302908
0.5,3,11.561638642441515
