cnt,temp,Predicted Y
133,0.38,0.47272525107888697
67,0.4,0.444365368335874
42,0.4,0.4336229885089751
12,0.38,0.4207321327166965
14,0.4,0.4215915231028484
7,0.36,0.4185836567513167
3,0.32,0.4168648759790129
21,0.3,0.4245993894543801
73,0.26,0.4469435394943297
177,0.26,0.49163183957422896
419,0.24,0.5956180762986099
214,0.22,0.5075305617180392
103,0.24,0.45983439528660836
114,0.24,0.4645610424104438
154,0.24,0.481748850133482
154,0.26,0.481748850133482
129,0.26,0.47100647030658316
138,0.26,0.4748737270442667
233,0.28,0.5156947703864824
332,0.28,0.5582345945010019
301,0.26,0.5449140435156473
206,0.26,0.5040930001734316
136,0.24,0.4740143366581148
102,0.24,0.4594047000935324
65,0.2,0.4435059779497221
65,0.18,0.4435059779497221
44,0.16,0.43448237889512703
50,0.16,0.43706055005358274
38,0.16,0.4319042077366713
20,0.14,0.42416969426130413
3,0.14,0.4168648759790129
4,0.14,0.41729457117208885
5,0.14,0.4177242663651648
24,0.14,0.42588847503360794
92,0.12,0.45510774816277283
81,0.14,0.45038110103893736
149,0.16,0.47960037416810225
178,0.2,0.4920615347673049
219,0.22,0.509679037683419
220,0.22,0.510108732876495
231,0.24,0.5148353800003305
226,0.24,0.5126869040349508
206,0.24,0.5040930001734316
144,0.24,0.4774518982027225
143,0.22,0.47702220300964654
102,0.2,0.4594047000935324
103,0.2,0.45983439528660836
69,0.18,0.4452247587220259
66,0.16,0.443935673142798
76,0.16,0.44823262507355754
59,0.16,0.44092780679126636
42,0.16,0.4336229885089751
43,0.16,0.4340526837020511
25,0.16,0.4263181702266839
6,0.16,0.41815396155824075
5,0.16,0.4177242663651648
8,0.14,0.41901335194439265
17,0.12,0.4228806086820763
36,0.12,0.4310448173505194
90,0.12,0.4542483577766209
126,0.14,0.4697173847273553
165,0.16,0.48647549725731754
234,0.18,0.5161244655795584
224,0.2,0.5118275136487989
188,0.2,0.4963584866980645
206,0.22,0.5040930001734316
205,0.22,0.5036633049803557
146,0.22,0.4783112885888744
120,0.18,0.46713921356889954
110,0.16,0.46284226163814
95,0.16,0.4563968337420007
72,0.16,0.44651384430125374
60,0.18,0.4413575019843423
29,0.16,0.4280369509989877
25,0.14,0.4263181702266839
20,0.14,0.42416969426130413
17,0.14,0.4228806086820763
3,0.12,0.4168648759790129
8,0.12,0.41901335194439265
6,0.12,0.41815396155824075
13,0.1,0.42116182790977247
33,0.1,0.42975573177129156
78,0.1,0.4490920154597095
96,0.1,0.45682652893507664
126,0.14,0.4697173847273553
179,0.16,0.49249122996038086
185,0.2,0.49506940111883657
228,0.24,0.5135462944211027
181,0.24,0.49335062034653276
192,0.26,0.4980772674703683
180,0.26,0.4929209251534568
193,0.26,0.49850696266344424
181,0.26,0.49335062034653276
144,0.26,0.4774518982027225
90,0.26,0.4542483577766209
49,0.28,0.4366308548605068
43,0.3,0.4340526837020511
28,0.26,0.42760725580591175
12,0.26,0.4207321327166965
2,0.28,0.41643518078593694
12,0.28,0.4207321327166965
2,0.32,0.41643518078593694
13,0.32,0.42116182790977247
57,0.3,0.44006841640511446
126,0.3,0.4697173847273553
93,0.3,0.4555374433558488
68,0.32,0.44479506352894993
62,0.3,0.4422168923704942
75,0.34,0.44780292988048165
86,0.32,0.4525295770043171
103,0.38,0.45983439528660836
132,0.44,0.472295555885811
129,0.44,0.47100647030658316
219,0.46,0.509679037683419
462,0.46,0.614094969600876
463,0.46,0.614524664793952
308,0.46,0.547921909867179
180,0.46,0.4929209251534568
180,0.46,0.4929209251534568
90,0.46,0.4542483577766209
61,0.46,0.44178719717741827
17,0.46,0.4228806086820763
10,0.46,0.41987274233054456
2,0.44,0.41643518078593694
4,0.44,0.41729457117208885
1,0.34,0.416005485592861
29,0.34,0.4280369509989877
88,0.34,0.453388967390469
263,0.32,0.528585626178761
489,0.3,0.6256967398139267
202,0.28,0.5023742194011278
93,0.3,0.4555374433558488
114,0.3,0.4645610424104438
161,0.3,0.48475671648501373
130,0.3,0.4714361654996591
105,0.3,0.46069378567276026
130,0.3,0.4714361654996591
176,0.28,0.491202144381153
346,0.26,0.5642503272040653
355,0.24,0.5681175839417488
256,0.22,0.5255777598272293
165,0.22,0.48647549725731754
124,0.2,0.4688579943412034
78,0.18,0.4490920154597095
38,0.16,0.4319042077366713
16,0.14,0.4224509134890003
5,0.14,0.4177242663651648
3,0.14,0.4168648759790129
4,0.12,0.41729457117208885
1,0.12,0.416005485592861
19,0.12,0.4237399990682282
86,0.12,0.4525295770043171
206,0.12,0.5040930001734316
423,0.12,0.5973368570709138
210,0.12,0.5058117809457354
108,0.14,0.4619828712519881
99,0.16,0.4581156145143045
111,0.2,0.46327195683121597
124,0.22,0.4688579943412034
119,0.24,0.46670951837582364
127,0.26,0.47014707992043125
193,0.26,0.49850696266344424
385,0.26,0.5810084397340275
361,0.26,0.5706957551002045
234,0.26,0.5161244655795584
191,0.26,0.49764757227729234
121,0.26,0.46756890876197554
90,0.26,0.4542483577766209
56,0.26,0.4396387212120385
27,0.26,0.4271775606128358
15,0.26,0.42202121829592437
11,0.26,0.4203024375236205
4,0.24,0.41729457117208885
3,0.22,0.4168648759790129
19,0.22,0.4237399990682282
68,0.24,0.44479506352894993
185,0.22,0.49506940111883657
425,0.22,0.5981962474570657
263,0.22,0.528585626178761
97,0.22,0.4572562241281526
123,0.2,0.46842829914812745
124,0.2,0.4688579943412034
156,0.22,0.4826082405196339
115,0.22,0.4649907376035198
156,0.22,0.4826082405196339
174,0.2,0.4903427539950011
349,0.22,0.5655394127832931
301,0.2,0.5449140435156473
192,0.2,0.4980772674703683
142,0.2,0.4765925078165706
104,0.2,0.4602640904796843
72,0.2,0.44651384430125374
38,0.16,0.4319042077366713
24,0.16,0.42588847503360794
23,0.14,0.425458779840532
26,0.14,0.42674786541975984
13,0.14,0.42116182790977247
1,0.16,0.416005485592861
2,0.16,0.41643518078593694
1,0.16,0.416005485592861
13,0.16,0.42116182790977247
25,0.16,0.4263181702266839
42,0.16,0.4336229885089751
45,0.16,0.434912074088203
63,0.18,0.44264658756357017
67,0.2,0.444365368335874
76,0.2,0.44823262507355754
95,0.2,0.4563968337420007
119,0.2,0.46670951837582364
118,0.2,0.46627982318274763
106,0.2,0.4611234808658362
110,0.2,0.46284226163814
85,0.18,0.45209988181124117
67,0.18,0.444365368335874
69,0.18,0.4452247587220259
59,0.18,0.44092780679126636
52,0.16,0.43791994043973465
52,0.16,0.43791994043973465
50,0.18,0.43706055005358274
47,0.18,0.4357714644743549
21,0.18,0.4245993894543801
2,0.16,0.41643518078593694
3,0.16,0.4168648759790129
4,0.16,0.41729457117208885
13,0.16,0.42116182790977247
32,0.16,0.42932603657821555
63,0.16,0.44264658756357017
129,0.16,0.47100647030658316
133,0.16,0.47272525107888697
185,0.16,0.49506940111883657
199,0.16,0.5010851338219
182,0.16,0.4937803155396087
176,0.16,0.491202144381153
155,0.16,0.48217854532655796
108,0.16,0.4619828712519881
121,0.16,0.46756890876197554
89,0.16,0.453818662583545
74,0.16,0.44737323468740564
44,0.16,0.43448237889512703
58,0.16,0.4404981115981904
37,0.16,0.43147451254359537
19,0.18,0.4237399990682282
4,0.18,0.41729457117208885
2,0.18,0.41643518078593694
1,0.18,0.416005485592861
1,0.2,0.416005485592861
19,0.2,0.4237399990682282
42,0.2,0.4336229885089751
122,0.2,0.4679986039550515
272,0.2,0.5324528829164447
211,0.2,0.5062414761388114
149,0.2,0.47960037416810225
62,0.2,0.4422168923704942
62,0.22,0.4422168923704942
37,0.22,0.43147451254359537
61,0.22,0.44178719717741827
74,0.22,0.44737323468740564
122,0.24,0.4679986039550515
276,0.24,0.5341716636887485
282,0.24,0.5367498348472042
220,0.26,0.510108732876495
169,0.26,0.48819427802962134
120,0.26,0.46713921356889954
68,0.26,0.44479506352894993
37,0.28,0.43147451254359537
25,0.3,0.4263181702266839
9,0.32,0.4194430471374686
8,0.32,0.41901335194439265
3,0.32,0.4168648759790129
2,0.3,0.41643518078593694
26,0.3,0.42674786541975984
89,0.32,0.453818662583545
232,0.32,0.5152650751934065
490,0.32,0.6261264350070027
255,0.32,0.5251480646341534
116,0.32,0.46542043279659573
153,0.34,0.48131915494040606
175,0.34,0.49077244918807705
203,0.34,0.5028039145942038
173,0.36,0.48991305880192515
208,0.4,0.5049523905595835
278,0.4,0.5350310540749004
515,0.42,0.6368688148339016
423,0.4,0.5973368570709138
331,0.44,0.5578048993079259
229,0.32,0.5139759896141786
172,0.36,0.4894833636088492
125,0.32,0.46928768953427935
99,0.32,0.4581156145143045
31,0.26,0.4288963413851396
13,0.3,0.42116182790977247
6,0.28,0.41815396155824075
1,0.26,0.416005485592861
4,0.26,0.41729457117208885
33,0.26,0.42975573177129156
88,0.24,0.453388967390469
257,0.24,0.5260074550203053
513,0.24,0.6360094244477497
236,0.24,0.5169838559657103
141,0.26,0.4761628126234946
157,0.3,0.48303793571270986
193,0.32,0.49850696266344424
212,0.34,0.5066711713318873
160,0.34,0.4843270212919377
155,0.36,0.48217854532655796
246,0.34,0.5212808078964698
470,0.36,0.6175325311454836
439,0.32,0.604211980160129
316,0.34,0.5513594714117867
235,0.32,0.5165541607726343
185,0.3,0.49506940111883657
113,0.3,0.4641313472173679
66,0.28,0.443935673142798
25,0.28,0.4263181702266839
21,0.28,0.4245993894543801
7,0.28,0.4185836567513167
6,0.28,0.41815396155824075
3,0.28,0.4168648759790129
28,0.3,0.42760725580591175
88,0.28,0.453388967390469
239,0.28,0.5182729415449381
530,0.28,0.6433142427300409
274,0.3,0.5333122733025966
108,0.3,0.4619828712519881
111,0.3,0.46327195683121597
165,0.34,0.48647549725731754
173,0.38,0.48991305880192515
128,0.4,0.4705767751135072
164,0.42,0.48604580206424153
224,0.4,0.5118275136487989
413,0.42,0.5930399051401543
406,0.42,0.5900320387886225
313,0.4,0.5500703858325587
224,0.4,0.5118275136487989
192,0.4,0.4980772674703683
142,0.38,0.4765925078165706
91,0.4,0.4546780529696969
38,0.4,0.4319042077366713
29,0.4,0.4280369509989877
13,0.42,0.42116182790977247
8,0.42,0.41901335194439265
4,0.4,0.41729457117208885
24,0.42,0.42588847503360794
72,0.42,0.44651384430125374
134,0.42,0.4731549462719629
220,0.5,0.510108732876495
107,0.5,0.46155317605891216
126,0.48,0.4697173847273553
105,0.48,0.46069378567276026
180,0.5,0.4929209251534568
201,0.5,0.5019445242080519
176,0.5,0.491202144381153
197,0.48,0.500225743435748
267,0.44,0.5303044069510648
422,0.42,0.5969071618778378
383,0.4,0.5801490493478756
251,0.36,0.5234292838618496
159,0.34,0.48389732609886177
135,0.34,0.47358464146503887
119,0.34,0.46670951837582364
86,0.32,0.4525295770043171
69,0.3,0.4452247587220259
58,0.3,0.4404981115981904
41,0.26,0.4331932933158992
17,0.26,0.4228806086820763
8,0.26,0.41901335194439265
10,0.24,0.41987274233054456
15,0.24,0.42202121829592437
31,0.22,0.4288963413851396
91,0.2,0.4546780529696969
158,0.22,0.4834676309057858
191,0.26,0.49764757227729234
296,0.3,0.5427655675502675
314,0.3,0.5505000810256347
373,0.34,0.575852097417116
362,0.38,0.5711254502932805
410,0.4,0.5917508195609263
407,0.42,0.5904617339816984
290,0.42,0.5401873963918118
241,0.42,0.5191323319310901
206,0.42,0.5040930001734316
120,0.4,0.46713921356889954
127,0.36,0.47014707992043125
103,0.34,0.45983439528660836
85,0.32,0.45209988181124117
96,0.3,0.45682652893507664
73,0.3,0.4469435394943297
51,0.28,0.4374902452466587
21,0.26,0.4245993894543801
5,0.24,0.4177242663651648
7,0.2,0.4185836567513167
5,0.2,0.4177242663651648
12,0.2,0.4207321327166965
70,0.18,0.44565445391510183
111,0.18,0.46327195683121597
191,0.24,0.49764757227729234
255,0.28,0.5251480646341534
288,0.32,0.5393280060056599
316,0.32,0.5513594714117867
280,0.32,0.5358904444610523
310,0.36,0.5487813002533308
322,0.36,0.5539376425702424
234,0.36,0.5161244655795584
168,0.34,0.4877645828365454
159,0.32,0.48389732609886177
111,0.3,0.46327195683121597
69,0.3,0.4452247587220259
64,0.32,0.4430762827566461
25,0.3,0.4263181702266839
10,0.32,0.41987274233054456
9,0.26,0.4194430471374686
7,0.24,0.4185836567513167
4,0.24,0.41729457117208885
5,0.2,0.4177242663651648
26,0.2,0.42674786541975984
80,0.22,0.4499514058458614
225,0.22,0.5122572088418748
493,0.2,0.6274155205862305
198,0.2,0.500655438628824
85,0.22,0.45209988181124117
99,0.26,0.4581156145143045
134,0.26,0.4731549462719629
132,0.3,0.472295555885811
115,0.32,0.4649907376035198
138,0.32,0.4748737270442667
221,0.34,0.510538428069571
438,0.36,0.6037822849670531
410,0.34,0.5917508195609263
306,0.3,0.547062519481027
181,0.3,0.49335062034653276
162,0.3,0.4851864116780896
94,0.28,0.45596713854892473
52,0.26,0.43791994043973465
15,0.28,0.42202121829592437
8,0.3,0.41901335194439265
2,0.3,0.41643518078593694
2,0.3,0.41643518078593694
1,0.3,0.416005485592861
22,0.3,0.42502908464745603
104,0.28,0.4602640904796843
279,0.26,0.5354607492679763
512,0.26,0.6355797292546737
261,0.3,0.5277262357926091
144,0.32,0.4774518982027225
139,0.4,0.4753034222373427
194,0.4,0.4989366578565202
198,0.46,0.500655438628824
160,0.5,0.4843270212919377
177,0.54,0.49163183957422896
307,0.54,0.547492214674103
559,0.54,0.6557754033292436
502,0.54,0.6312827773239141
328,0.5,0.5565158137286981
238,0.4,0.5178432463518622
165,0.46,0.48647549725731754
129,0.44,0.47100647030658316
63,0.44,0.44264658756357017
31,0.44,0.4288963413851396
4,0.44,0.41729457117208885
7,0.44,0.4185836567513167
3,0.44,0.4168648759790129
1,0.4,0.416005485592861
18,0.4,0.4233103038751522
67,0.4,0.444365368335874
208,0.38,0.5049523905595835
520,0.36,0.6390172907992813
276,0.36,0.5341716636887485
133,0.4,0.47272525107888697
143,0.4,0.47702220300964654
179,0.44,0.49249122996038086
186,0.46,0.4954990963119126
192,0.62,0.4980772674703683
194,0.6,0.4989366578565202
283,0.6,0.5371795300402802
539,0.58,0.6471814994677244
526,0.56,0.6415954619577371
335,0.54,0.5595236800802298
264,0.52,0.5290153213718369
233,0.52,0.5156947703864824
140,0.5,0.47573311743041863
97,0.46,0.4572562241281526
31,0.46,0.4288963413851396
17,0.46,0.4228806086820763
9,0.42,0.4194430471374686
2,0.42,0.41643518078593694
1,0.4,0.416005485592861
19,0.4,0.4237399990682282
74,0.36,0.44737323468740564
205,0.36,0.5036633049803557
445,0.4,0.6067901513185847
228,0.38,0.5135462944211027
78,0.42,0.4490920154597095
105,0.4,0.46069378567276026
148,0.42,0.4791706789750263
137,0.42,0.4744440318511908
141,0.4,0.4761628126234946
174,0.46,0.4903427539950011
229,0.46,0.5139759896141786
450,0.42,0.6089386272839645
410,0.4,0.5917508195609263
327,0.38,0.5560861185356221
213,0.36,0.5071008665249633
148,0.34,0.4791706789750263
109,0.32,0.46241256644506407
61,0.32,0.44178719717741827
38,0.32,0.4319042077366713
22,0.3,0.42502908464745603
6,0.3,0.41815396155824075
4,0.28,0.41729457117208885
2,0.26,0.41643518078593694
17,0.26,0.4228806086820763
88,0.24,0.453388967390469
226,0.24,0.5126869040349508
441,0.24,0.6050713705462809
270,0.24,0.5315934925302928
129,0.28,0.47100647030658316
164,0.32,0.48604580206424153
216,0.34,0.5083899521041912
198,0.36,0.500655438628824
170,0.36,0.4886239732226973
216,0.38,0.5083899521041912
311,0.4,0.5492109954464068
488,0.4,0.6252670446208508
385,0.38,0.5810084397340275
267,0.34,0.5303044069510648
163,0.34,0.48561610687116563
134,0.34,0.4731549462719629
119,0.34,0.46670951837582364
77,0.26,0.44866232026663355
86,0.26,0.4525295770043171
43,0.26,0.4340526837020511
44,0.24,0.43448237889512703
18,0.24,0.4233103038751522
6,0.24,0.41815396155824075
4,0.24,0.41729457117208885
5,0.22,0.4177242663651648
28,0.24,0.42760725580591175
90,0.24,0.4542483577766209
157,0.24,0.48303793571270986
224,0.24,0.5118275136487989
270,0.3,0.5315934925302928
300,0.3,0.5444843483225714
302,0.3,0.5453437387087232
276,0.32,0.5341716636887485
305,0.32,0.5466328242879511
143,0.34,0.47702220300964654
67,0.3,0.444365368335874
64,0.28,0.4430762827566461
80,0.26,0.4499514058458614
77,0.24,0.44866232026663355
78,0.24,0.4490920154597095
95,0.24,0.4563968337420007
70,0.24,0.44565445391510183
61,0.24,0.44178719717741827
51,0.24,0.4374902452466587
63,0.24,0.44264658756357017
17,0.24,0.4228806086820763
9,0.24,0.4194430471374686
4,0.26,0.41729457117208885
4,0.26,0.41729457117208885
16,0.24,0.4224509134890003
62,0.24,0.4422168923704942
92,0.24,0.45510774816277283
148,0.26,0.4791706789750263
182,0.26,0.4937803155396087
248,0.26,0.5221401982826217
274,0.28,0.5333122733025966
243,0.3,0.519991722317242
272,0.3,0.5324528829164447
296,0.3,0.5427655675502675
306,0.32,0.547062519481027
181,0.3,0.49335062034653276
69,0.3,0.4452247587220259
50,0.28,0.43706055005358274
66,0.28,0.443935673142798
191,0.26,0.49764757227729234
42,0.24,0.4336229885089751
21,0.24,0.4245993894543801
6,0.22,0.41815396155824075
3,0.22,0.4168648759790129
2,0.18,0.41643518078593694
17,0.18,0.4228806086820763
72,0.16,0.44651384430125374
234,0.16,0.5161244655795584
444,0.16,0.6063604561255088
277,0.18,0.5346013588818244
116,0.22,0.46542043279659573
116,0.26,0.46542043279659573
150,0.32,0.4800300693611782
141,0.38,0.4761628126234946
140,0.4,0.47573311743041863
171,0.42,0.48905366841577325
228,0.4,0.5135462944211027
430,0.4,0.6003447234224454
437,0.38,0.6033525897739771
291,0.36,0.5406170915848878
201,0.34,0.5019445242080519
154,0.32,0.481748850133482
87,0.3,0.45295927219739307
46,0.3,0.43534176928127893
23,0.3,0.425458779840532
14,0.28,0.4215915231028484
4,0.3,0.41729457117208885
2,0.3,0.41643518078593694
3,0.3,0.4168648759790129
15,0.32,0.42202121829592437
100,0.32,0.4585453097073805
299,0.32,0.5440546531294954
529,0.3,0.6428845475369649
289,0.32,0.5397577011987359
116,0.34,0.46542043279659573
129,0.36,0.47100647030658316
172,0.4,0.4894833636088492
184,0.44,0.4946397059257607
138,0.44,0.4748737270442667
146,0.44,0.4783112885888744
276,0.44,0.5341716636887485
509,0.44,0.6342906436754459
518,0.42,0.6381579004131295
338,0.38,0.5608127656594576
212,0.36,0.5066711713318873
190,0.34,0.4972178770842164
118,0.32,0.46627982318274763
51,0.32,0.4374902452466587
23,0.3,0.425458779840532
10,0.28,0.41987274233054456
1,0.26,0.416005485592861
1,0.26,0.416005485592861
1,0.24,0.416005485592861
20,0.24,0.42416969426130413
98,0.24,0.4576859193212286
281,0.24,0.5363201396541282
508,0.24,0.6338609484823698
253,0.24,0.5242886742480015
108,0.26,0.4619828712519881
102,0.26,0.4594047000935324
138,0.28,0.4748737270442667
126,0.28,0.4697173847273553
108,0.3,0.4619828712519881
54,0.3,0.4387793308258866
75,0.26,0.44780292988048165
155,0.24,0.48217854532655796
167,0.24,0.48733488764346944
161,0.24,0.48475671648501373
125,0.24,0.46928768953427935
129,0.24,0.47100647030658316
98,0.24,0.4576859193212286
60,0.24,0.4413575019843423
26,0.24,0.42674786541975984
12,0.24,0.4207321327166965
2,0.22,0.41643518078593694
4,0.22,0.41729457117208885
1,0.22,0.416005485592861
18,0.2,0.4233103038751522
76,0.2,0.44823262507355754
267,0.2,0.5303044069510648
484,0.2,0.623548263848547
238,0.2,0.5178432463518622
97,0.22,0.4572562241281526
99,0.24,0.4581156145143045
158,0.26,0.4834676309057858
154,0.3,0.481748850133482
144,0.32,0.4774518982027225
134,0.32,0.4731549462719629
238,0.34,0.5178432463518622
399,0.34,0.5870241724370908
417,0.34,0.5947586859124581
295,0.32,0.5423358723571916
199,0.32,0.5010851338219
177,0.3,0.49163183957422896
107,0.3,0.46155317605891216
84,0.3,0.4516701866181652
43,0.28,0.4340526837020511
13,0.28,0.42116182790977247
16,0.26,0.4224509134890003
5,0.26,0.4177242663651648
2,0.26,0.41643518078593694
17,0.24,0.4228806086820763
64,0.2,0.4430762827566461
230,0.2,0.5144056848072546
448,0.2,0.6080792368978126
275,0.22,0.5337419684956725
124,0.26,0.4688579943412034
153,0.28,0.48131915494040606
176,0.3,0.491202144381153
192,0.3,0.4980772674703683
146,0.32,0.4783112885888744
191,0.32,0.49764757227729234
268,0.34,0.5307341021441409
396,0.34,0.585735086857863
359,0.3,0.5698363647140526
262,0.32,0.5281559309856851
151,0.32,0.48045976455425415
122,0.32,0.4679986039550515
113,0.32,0.4641313472173679
65,0.3,0.4435059779497221
53,0.3,0.4383496356328106
45,0.28,0.434912074088203
26,0.26,0.42674786541975984
9,0.24,0.4194430471374686
4,0.24,0.41729457117208885
2,0.22,0.41643518078593694
9,0.22,0.4194430471374686
19,0.22,0.4237399990682282
78,0.22,0.4490920154597095
90,0.22,0.4542483577766209
166,0.22,0.48690519245039343
183,0.24,0.49421001073268467
221,0.26,0.510538428069571
235,0.26,0.5165541607726343
243,0.26,0.519991722317242
124,0.3,0.4688579943412034
146,0.22,0.4783112885888744
144,0.22,0.4774518982027225
108,0.22,0.4619828712519881
87,0.2,0.45295927219739307
63,0.16,0.44264658756357017
48,0.14,0.43620115966743084
46,0.14,0.43534176928127893
20,0.12,0.42416969426130413
21,0.1,0.4245993894543801
24,0.08,0.42588847503360794
27,0.1,0.4271775606128358
14,0.1,0.4215915231028484
1,0.1,0.416005485592861
3,0.1,0.4168648759790129
2,0.1,0.41643518078593694
18,0.08,0.4233103038751522
26,0.08,0.42674786541975984
63,0.1,0.44264658756357017
91,0.12,0.4546780529696969
124,0.12,0.4688579943412034
140,0.14,0.47573311743041863
138,0.16,0.4748737270442667
111,0.16,0.46327195683121597
155,0.16,0.48217854532655796
164,0.2,0.48604580206424153
87,0.18,0.45295927219739307
96,0.16,0.45682652893507664
80,0.16,0.4499514058458614
57,0.14,0.44006841640511446
36,0.14,0.4310448173505194
28,0.14,0.42760725580591175
23,0.14,0.425458779840532
9,0.14,0.4194430471374686
6,0.12,0.41815396155824075
4,0.14,0.41729457117208885
1,0.12,0.416005485592861
2,0.12,0.41643518078593694
17,0.1,0.4228806086820763
72,0.1,0.44651384430125374
195,0.1,0.49936635304959615
417,0.1,0.5947586859124581
205,0.12,0.5036633049803557
71,0.14,0.4460841491081778
90,0.22,0.4542483577766209
118,0.28,0.46627982318274763
140,0.32,0.47573311743041863
135,0.34,0.47358464146503887
155,0.36,0.48217854532655796
211,0.36,0.5062414761388114
407,0.36,0.5904617339816984
405,0.34,0.5896023435955465
263,0.34,0.528585626178761
214,0.3,0.5075305617180392
147,0.28,0.47874098378195035
102,0.26,0.4594047000935324
36,0.28,0.4310448173505194
14,0.26,0.4215915231028484
6,0.26,0.41815396155824075
3,0.28,0.4168648759790129
3,0.26,0.4168648759790129
2,0.26,0.41643518078593694
22,0.26,0.42502908464745603
90,0.26,0.4542483577766209
280,0.24,0.5358904444610523
513,0.24,0.6360094244477497
262,0.26,0.5281559309856851
98,0.26,0.4576859193212286
112,0.3,0.4637016520242919
172,0.3,0.4894833636088492
173,0.36,0.48991305880192515
124,0.4,0.4688579943412034
145,0.42,0.47788159339579844
266,0.42,0.529874711757989
523,0.42,0.6403063763785092
406,0.38,0.5900320387886225
281,0.36,0.5363201396541282
184,0.38,0.4946397059257607
109,0.36,0.46241256644506407
77,0.36,0.44866232026663355
57,0.36,0.44006841640511446
22,0.32,0.42502908464745603
5,0.34,0.4177242663651648
4,0.3,0.41729457117208885
3,0.28,0.4168648759790129
1,0.28,0.416005485592861
25,0.28,0.4263181702266839
95,0.3,0.4563968337420007
321,0.3,0.5535079473771664
515,0.32,0.6368688148339016
231,0.32,0.5148353800003305
120,0.34,0.46713921356889954
138,0.36,0.4748737270442667
163,0.38,0.48561610687116563
170,0.4,0.4886239732226973
134,0.42,0.4731549462719629
171,0.42,0.48905366841577325
231,0.42,0.5148353800003305
487,0.42,0.6248373494277748
468,0.4,0.6166731407593317
311,0.38,0.5492109954464068
211,0.36,0.5062414761388114
178,0.34,0.4920615347673049
107,0.34,0.46155317605891216
58,0.34,0.4404981115981904
23,0.3,0.425458779840532
5,0.3,0.4177242663651648
7,0.3,0.4185836567513167
1,0.3,0.416005485592861
3,0.3,0.4168648759790129
20,0.3,0.42416969426130413
87,0.3,0.45295927219739307
288,0.3,0.5393280060056599
498,0.3,0.6295639965516103
202,0.3,0.5023742194011278
44,0.32,0.43448237889512703
71,0.32,0.4460841491081778
45,0.32,0.434912074088203
64,0.34,0.4430762827566461
31,0.32,0.4288963413851396
53,0.34,0.4383496356328106
118,0.34,0.46627982318274763
289,0.34,0.5397577011987359
353,0.34,0.5672581935555969
258,0.32,0.5264371502133812
216,0.32,0.5083899521041912
145,0.34,0.47788159339579844
111,0.32,0.46327195683121597
73,0.32,0.4469435394943297
34,0.3,0.4301854269643675
18,0.3,0.4233103038751522
12,0.3,0.4207321327166965
1,0.28,0.416005485592861
1,0.28,0.416005485592861
16,0.28,0.4224509134890003
71,0.28,0.4460841491081778
226,0.28,0.5126869040349508
520,0.26,0.6390172907992813
283,0.26,0.5371795300402802
116,0.34,0.46542043279659573
142,0.36,0.4765925078165706
198,0.38,0.500655438628824
205,0.4,0.5036633049803557
170,0.4,0.4886239732226973
221,0.42,0.510538428069571
307,0.42,0.547492214674103
465,0.42,0.6153840551801039
377,0.4,0.5775708781894199
282,0.38,0.5367498348472042
171,0.4,0.48905366841577325
129,0.38,0.47100647030658316
107,0.36,0.46155317605891216
82,0.36,0.4508107962320133
86,0.34,0.4525295770043171
45,0.32,0.434912074088203
45,0.3,0.434912074088203
18,0.28,0.4233103038751522
7,0.26,0.4185836567513167
1,0.24,0.416005485592861
9,0.24,0.4194430471374686
41,0.24,0.4331932933158992
102,0.22,0.4594047000935324
138,0.22,0.4748737270442667
205,0.26,0.5036633049803557
286,0.32,0.538468615619508
369,0.36,0.5741333166448122
384,0.4,0.5805787445409515
427,0.44,0.5990556378432176
499,0.42,0.6299936917446862
404,0.44,0.5891726484024706
364,0.48,0.5719848406794324
246,0.46,0.5212808078964698
188,0.44,0.4963584866980645
148,0.44,0.4791706789750263
114,0.44,0.4645610424104438
118,0.4,0.46627982318274763
74,0.36,0.44737323468740564
74,0.34,0.44737323468740564
72,0.32,0.44651384430125374
48,0.3,0.43620115966743084
15,0.3,0.42202121829592437
3,0.28,0.4168648759790129
2,0.26,0.41643518078593694
5,0.24,0.4177242663651648
14,0.24,0.4215915231028484
56,0.24,0.4396387212120385
93,0.24,0.4555374433558488
191,0.26,0.49764757227729234
226,0.26,0.5126869040349508
255,0.28,0.5251480646341534
261,0.3,0.5277262357926091
237,0.32,0.5174135511587863
253,0.3,0.5242886742480015
212,0.32,0.5066711713318873
157,0.3,0.48303793571270986
167,0.3,0.48733488764346944
119,0.3,0.46670951837582364
103,0.3,0.45983439528660836
36,0.26,0.4310448173505194
55,0.24,0.4392090260189625
35,0.22,0.43061512215744346
41,0.24,0.4331932933158992
15,0.24,0.42202121829592437
20,0.24,0.42416969426130413
8,0.24,0.41901335194439265
6,0.24,0.41815396155824075
10,0.24,0.41987274233054456
44,0.22,0.43448237889512703
120,0.2,0.46713921356889954
110,0.2,0.46284226163814
143,0.22,0.47702220300964654
208,0.26,0.5049523905595835
281,0.28,0.5363201396541282
312,0.3,0.5496406906394828
263,0.32,0.528585626178761
289,0.34,0.5397577011987359
280,0.36,0.5358904444610523
253,0.38,0.5242886742480015
242,0.34,0.519562027124166
172,0.34,0.4894833636088492
126,0.34,0.4697173847273553
98,0.3,0.4576859193212286
62,0.3,0.4422168923704942
26,0.3,0.42674786541975984
12,0.26,0.4207321327166965
7,0.26,0.4185836567513167
3,0.24,0.4168648759790129
