casual,registered,Predicted Y
54,235,182.28442195984235
64,216,197.8366444268653
27,226,140.29342129888033
27,215,140.29342129888033
8,164,110.74419861153669
9,117,112.29942085823899
8,90,110.74419861153669
9,53,112.29942085823899
0,26,98.30242063791832
1,11,99.85764288462062
0,7,98.30242063791832
0,3,98.30242063791832
0,2,98.30242063791832
0,15,98.30242063791832
3,83,102.9680873780252
6,273,107.6337541181321
5,459,106.0785318714298
6,211,107.6337541181321
8,77,110.74419861153669
5,81,106.0785318714298
16,147,123.18597658515506
8,123,110.74419861153669
16,108,123.18597658515506
23,137,134.07253231207113
14,240,120.07553209175047
21,411,130.96208781866653
11,414,115.40986535164359
5,299,106.0785318714298
4,223,104.5233096247275
7,147,109.18897636483439
3,97,102.9680873780252
1,46,99.85764288462062
5,19,106.0785318714298
3,4,102.9680873780252
1,5,99.85764288462062
1,3,99.85764288462062
0,2,98.30242063791832
1,29,99.85764288462062
5,85,106.0785318714298
10,292,113.85464310494129
9,567,112.29942085823899
11,241,115.40986535164359
17,122,124.74119883185736
22,149,132.51731006536886
21,186,130.96208781866653
15,175,121.63075433845276
35,142,152.7351992724987
34,161,151.1799770257964
30,268,144.9590880389872
43,486,165.17697724611708
42,483,163.62175499941478
22,305,132.51731006536886
25,249,137.18297680547573
19,220,127.85164332526196
18,129,126.29642107855966
5,57,106.0785318714298
12,30,116.96508759834587
3,12,102.9680873780252
5,4,106.0785318714298
2,4,101.41286513132292
0,1,98.30242063791832
2,30,101.41286513132292
3,88,102.9680873780252
9,317,112.29942085823899
11,549,115.40986535164359
14,228,120.07553209175047
41,107,162.06653275271248
54,128,182.28442195984235
25,199,137.18297680547573
30,188,144.9590880389872
36,156,154.290421519201
46,171,169.84264398622395
45,298,168.28742173952168
49,561,174.50831072633088
36,486,154.290421519201
20,349,129.40686557196426
23,246,134.07253231207113
17,205,124.74119883185736
19,118,127.85164332526196
14,71,120.07553209175047
12,34,116.96508759834587
3,15,102.9680873780252
1,4,99.85764288462062
0,5,98.30242063791832
0,2,98.30242063791832
1,25,99.85764288462062
2,80,101.41286513132292
7,265,109.18897636483439
17,452,124.74119883185736
15,229,121.63075433845276
22,119,132.51731006536886
27,136,140.29342129888033
27,201,140.29342129888033
30,153,144.9590880389872
5,26,106.0785318714298
11,83,115.40986535164359
12,166,116.96508759834587
14,242,120.07553209175047
11,289,115.40986535164359
6,227,107.6337541181321
8,159,110.74419861153669
1,151,99.85764288462062
4,102,104.5233096247275
10,76,113.85464310494129
5,56,106.0785318714298
4,42,104.5233096247275
1,37,99.85764288462062
0,7,98.30242063791832
0,2,98.30242063791832
0,3,98.30242063791832
1,12,99.85764288462062
3,20,102.9680873780252
3,90,102.9680873780252
15,107,121.63075433845276
24,159,135.62775455877343
23,187,134.07253231207113
41,217,162.06653275271248
48,178,172.95308847962855
35,181,152.7351992724987
21,211,130.96208781866653
32,163,148.0695325323918
16,143,123.18597658515506
7,126,109.18897636483439
12,137,116.96508759834587
10,95,113.85464310494129
5,80,106.0785318714298
4,78,104.5233096247275
7,84,109.18897636483439
7,63,109.18897636483439
5,50,106.0785318714298
5,37,106.0785318714298
0,21,98.30242063791832
1,5,99.85764288462062
0,5,98.30242063791832
0,2,98.30242063791832
2,20,101.41286513132292
2,57,101.41286513132292
11,76,115.40986535164359
27,161,140.29342129888033
43,184,165.17697724611708
49,256,174.50831072633088
58,267,188.50531094665152
68,263,204.0575334136745
72,281,210.2784224004837
64,275,197.8366444268653
46,241,169.84264398622395
17,199,124.74119883185736
13,130,118.52030984504817
9,79,112.29942085823899
8,75,110.74419861153669
3,68,102.9680873780252
5,59,106.0785318714298
2,27,101.41286513132292
0,6,98.30242063791832
0,4,98.30242063791832
0,2,98.30242063791832
0,1,98.30242063791832
0,16,98.30242063791832
1,89,99.85764288462062
2,278,101.41286513132292
14,514,120.07553209175047
11,219,115.40986535164359
16,88,123.18597658515506
11,92,115.40986535164359
13,164,118.52030984504817
23,159,134.07253231207113
24,134,135.62775455877343
24,150,135.62775455877343
20,266,129.40686557196426
26,503,138.73819905217803
10,517,113.85464310494129
16,318,123.18597658515506
11,208,115.40986535164359
14,181,120.07553209175047
9,83,112.29942085823899
6,50,107.6337541181321
0,10,98.30242063791832
0,6,98.30242063791832
1,2,99.85764288462062
0,6,98.30242063791832
0,2,98.30242063791832
1,20,99.85764288462062
1,100,99.85764288462062
12,313,116.96508759834587
16,543,123.18597658515506
7,225,109.18897636483439
14,118,120.07553209175047
8,155,110.74419861153669
19,164,127.85164332526196
16,174,123.18597658515506
13,121,118.52030984504817
17,149,124.74119883185736
17,270,124.74119883185736
33,497,149.6247547790941
17,432,124.74119883185736
15,291,121.63075433845276
2,202,101.41286513132292
10,178,113.85464310494129
6,95,107.6337541181321
4,61,104.5233096247275
2,30,101.41286513132292
0,6,98.30242063791832
0,4,98.30242063791832
0,2,98.30242063791832
0,29,98.30242063791832
4,100,104.5233096247275
11,242,115.40986535164359
2,114,101.41286513132292
5,33,106.0785318714298
0,10,98.30242063791832
1,9,99.85764288462062
1,69,99.85764288462062
4,72,104.5233096247275
2,54,101.41286513132292
3,87,102.9680873780252
5,162,106.0785318714298
7,246,109.18897636483439
11,181,115.40986535164359
0,102,98.30242063791832
2,95,101.41286513132292
0,39,98.30242063791832
2,53,101.41286513132292
3,30,102.9680873780252
1,10,99.85764288462062
0,12,98.30242063791832
0,6,98.30242063791832
0,3,98.30242063791832
0,5,98.30242063791832
0,18,98.30242063791832
2,107,101.41286513132292
8,296,110.74419861153669
15,579,121.63075433845276
5,281,106.0785318714298
11,122,115.40986535164359
19,149,127.85164332526196
16,204,123.18597658515506
24,187,135.62775455877343
37,174,155.8456437659033
31,192,146.5143102856895
38,323,157.4008660126056
49,551,174.50831072633088
27,498,140.29342129888033
11,317,115.40986535164359
12,242,116.96508759834587
7,190,109.18897636483439
3,123,102.9680873780252
9,76,112.29942085823899
1,45,99.85764288462062
2,18,101.41286513132292
2,4,101.41286513132292
0,3,98.30242063791832
0,2,98.30242063791832
0,24,98.30242063791832
4,88,104.5233096247275
4,258,104.5233096247275
16,533,123.18597658515506
15,299,121.63075433845276
14,118,120.07553209175047
40,154,160.51131050601018
40,194,160.51131050601018
31,191,146.5143102856895
29,176,143.40386579228493
5,73,106.0785318714298
1,49,99.85764288462062
5,123,106.0785318714298
6,154,107.6337541181321
12,162,116.96508759834587
7,93,109.18897636483439
2,99,101.41286513132292
6,69,107.6337541181321
4,19,104.5233096247275
1,21,99.85764288462062
0,44,98.30242063791832
4,34,104.5233096247275
1,20,99.85764288462062
0,2,98.30242063791832
1,1,99.85764288462062
1,6,99.85764288462062
2,14,101.41286513132292
2,46,101.41286513132292
7,87,109.18897636483439
31,137,146.5143102856895
33,181,149.6247547790941
47,252,171.39786623292628
87,252,233.60675610101814
151,279,333.14097988996514
145,254,323.80964640975134
167,300,358.0245358372019
106,279,263.1559787883618
53,250,180.72919971314005
34,191,151.1799770257964
28,121,141.84864354558263
24,130,135.62775455877343
19,115,127.85164332526196
12,94,116.96508759834587
5,67,106.0785318714298
16,60,123.18597658515506
14,66,120.07553209175047
5,21,106.0785318714298
3,11,102.9680873780252
0,5,98.30242063791832
0,5,98.30242063791832
2,21,101.41286513132292
12,54,116.96508759834587
14,104,120.07553209175047
31,161,146.5143102856895
64,192,197.8366444268653
71,256,208.72320015378136
108,256,266.2664232817664
106,226,263.1559787883618
82,252,225.83064486750663
68,231,204.0575334136745
49,214,174.50831072633088
20,164,129.40686557196426
12,120,116.96508759834587
8,80,110.74419861153669
9,70,112.29942085823899
9,53,112.29942085823899
2,24,101.41286513132292
2,15,101.41286513132292
3,3,102.9680873780252
1,3,99.85764288462062
0,1,98.30242063791832
0,1,98.30242063791832
1,17,99.85764288462062
2,89,101.41286513132292
7,253,109.18897636483439
13,415,118.52030984504817
11,186,115.40986535164359
12,74,116.96508759834587
17,86,124.74119883185736
15,122,121.63075433845276
11,109,115.40986535164359
13,115,118.52030984504817
20,110,129.40686557196426
30,180,144.9590880389872
11,376,115.40986535164359
12,363,116.96508759834587
6,220,107.6337541181321
8,171,110.74419861153669
4,116,104.5233096247275
2,76,101.41286513132292
2,29,101.41286513132292
0,8,98.30242063791832
0,6,98.30242063791832
0,4,98.30242063791832
0,1,98.30242063791832
0,3,98.30242063791832
0,25,98.30242063791832
3,99,102.9680873780252
5,270,106.0785318714298
14,487,120.07553209175047
11,222,115.40986535164359
16,113,123.18597658515506
20,110,129.40686557196426
9,129,112.29942085823899
16,148,123.18597658515506
20,116,129.40686557196426
24,142,135.62775455877343
22,228,132.51731006536886
21,425,130.96208781866653
15,442,121.63075433845276
9,278,112.29942085823899
3,184,102.9680873780252
5,143,106.0785318714298
5,101,106.0785318714298
3,51,102.9680873780252
3,12,102.9680873780252
1,4,99.85764288462062
0,4,98.30242063791832
1,2,99.85764288462062
0,3,98.30242063791832
0,18,98.30242063791832
4,104,104.5233096247275
12,332,116.96508759834587
12,554,116.96508759834587
12,252,116.96508759834587
20,127,129.40686557196426
33,128,149.6247547790941
40,175,160.51131050601018
26,179,138.73819905217803
38,137,157.4008660126056
44,165,166.73219949281938
34,254,151.1799770257964
58,554,188.50531094665152
35,509,152.7351992724987
16,345,123.18597658515506
18,242,126.29642107855966
11,177,115.40986535164359
10,149,113.85464310494129
4,58,104.5233096247275
11,35,115.40986535164359
4,17,104.5233096247275
6,5,107.6337541181321
0,3,98.30242063791832
0,2,98.30242063791832
1,28,99.85764288462062
4,105,104.5233096247275
8,326,110.74419861153669
12,573,116.96508759834587
19,282,127.85164332526196
19,119,127.85164332526196
48,156,172.95308847962855
27,224,140.29342129888033
35,198,152.7351992724987
48,155,172.95308847962855
24,161,135.62775455877343
37,305,155.8456437659033
52,545,179.17397746643775
45,545,168.28742173952168
21,395,130.96208781866653
20,282,129.40686557196426
27,206,140.29342129888033
12,141,116.96508759834587
6,88,107.6337541181321
3,51,102.9680873780252
4,22,104.5233096247275
2,9,101.41286513132292
0,7,98.30242063791832
0,1,98.30242063791832
2,27,101.41286513132292
2,83,101.41286513132292
6,262,107.6337541181321
17,484,124.74119883185736
17,267,124.74119883185736
14,145,120.07553209175047
17,170,124.74119883185736
27,174,140.29342129888033
49,175,174.50831072633088
49,129,174.50831072633088
50,188,176.06353297303315
51,292,177.61875521973545
68,498,204.0575334136745
30,440,144.9590880389872
12,232,116.96508759834587
3,156,102.9680873780252
8,133,110.74419861153669
7,100,109.18897636483439
9,77,112.29942085823899
9,68,112.29942085823899
1,50,99.85764288462062
12,30,116.96508759834587
0,16,98.30242063791832
1,3,99.85764288462062
3,7,102.9680873780252
1,11,99.85764288462062
4,36,104.5233096247275
15,96,121.63075433845276
21,127,130.96208781866653
47,176,171.39786623292628
56,218,185.39486645324695
88,241,235.16197834772044
89,268,236.71720059442274
117,262,280.263423502087
132,274,303.59175720262147
115,275,277.15297900868245
104,250,260.0455342949572
67,230,202.5023111669722
25,159,137.18297680547573
20,101,129.40686557196426
16,94,123.18597658515506
19,81,127.85164332526196
6,77,107.6337541181321
7,62,109.18897636483439
4,57,104.5233096247275
15,51,121.63075433845276
7,15,109.18897636483439
2,5,101.41286513132292
2,8,101.41286513132292
2,15,101.41286513132292
4,68,104.5233096247275
20,70,129.40686557196426
71,147,208.72320015378136
90,209,238.272422841125
146,264,325.3648686564536
176,288,372.02153605752255
212,289,428.00953693880524
201,286,410.90209222507997
208,301,421.78864795199604
199,299,407.79164773167537
133,256,305.1469794493238
55,203,183.83964420654462
42,129,163.62175499941478
37,110,155.8456437659033
13,81,118.52030984504817
12,40,116.96508759834587
4,20,104.5233096247275
1,9,99.85764288462062
4,5,104.5233096247275
0,2,98.30242063791832
0,3,98.30242063791832
1,15,99.85764288462062
2,86,101.41286513132292
9,259,112.29942085823899
17,547,124.74119883185736
21,260,130.96208781866653
39,98,158.95608825930788
39,111,158.95608825930788
59,162,190.06053319335382
74,176,213.3888668938883
76,145,216.49931138729286
74,159,213.3888668938883
77,255,218.05453363399516
87,557,233.60675610101814
89,623,236.71720059442274
67,379,202.5023111669722
49,237,174.50831072633088
22,183,132.51731006536886
17,116,124.74119883185736
10,53,113.85464310494129
5,21,106.0785318714298
2,14,101.41286513132292
0,1,98.30242063791832
0,2,98.30242063791832
0,1,98.30242063791832
0,24,98.30242063791832
5,108,106.0785318714298
16,292,123.18597658515506
22,571,132.51731006536886
18,324,126.29642107855966
28,115,141.84864354558263
64,155,197.8366444268653
47,197,171.39786623292628
53,180,180.72919971314005
52,160,179.17397746643775
68,196,204.0575334136745
53,312,180.72919971314005
62,614,194.7261999334607
96,638,247.6037563213388
50,429,176.06353297303315
45,306,168.28742173952168
44,200,166.73219949281938
24,146,135.62775455877343
8,79,110.74419861153669
5,34,106.0785318714298
2,25,101.41286513132292
0,2,98.30242063791832
1,3,99.85764288462062
1,4,99.85764288462062
2,25,101.41286513132292
1,120,99.85764288462062
20,348,129.40686557196426
34,628,151.1799770257964
26,325,138.73819905217803
38,150,157.4008660126056
65,155,199.39186667356762
55,212,183.83964420654462
57,197,186.95008869994922
61,163,193.17097768675842
86,197,232.05153385431584
78,278,219.60975588069746
140,642,316.03353517623987
102,647,256.9350898015526
70,402,207.1679779070791
44,286,166.73219949281938
47,241,171.39786623292628
43,159,165.17697724611708
19,72,127.85164332526196
14,46,120.07553209175047
15,8,121.63075433845276
14,5,120.07553209175047
0,7,98.30242063791832
11,3,115.40986535164359
2,24,101.41286513132292
4,113,104.5233096247275
14,367,120.07553209175047
21,602,130.96208781866653
30,285,144.9590880389872
34,130,151.1799770257964
60,151,191.61575544005612
59,206,190.06053319335382
62,211,194.7261999334607
81,177,224.27542262080436
100,187,253.82464530814798
95,331,246.0485340746365
79,634,221.16497812739976
98,648,250.7142008147434
72,353,210.2784224004837
60,270,191.61575544005612
36,207,154.290421519201
32,137,148.0695325323918
12,85,116.96508759834587
8,49,110.74419861153669
4,22,104.5233096247275
0,4,98.30242063791832
0,3,98.30242063791832
0,3,98.30242063791832
2,30,101.41286513132292
3,96,102.9680873780252
13,265,118.52030984504817
28,534,141.84864354558263
35,277,152.7351992724987
44,136,166.73219949281938
40,167,160.51131050601018
72,222,210.2784224004837
52,208,179.17397746643775
56,146,185.39486645324695
19,88,127.85164332526196
18,111,126.29642107855966
23,235,134.07253231207113
31,377,146.5143102856895
23,273,134.07253231207113
31,204,146.5143102856895
8,144,110.74419861153669
16,132,123.18597658515506
22,104,132.51731006536886
13,87,118.52030984504817
12,57,116.96508759834587
10,32,113.85464310494129
2,24,101.41286513132292
0,2,98.30242063791832
5,3,106.0785318714298
1,29,99.85764288462062
29,57,143.40386579228493
63,155,196.28142218016302
104,217,260.0455342949572
140,303,316.03353517623987
226,359,449.7826483926374
286,365,543.0959831947752
286,400,543.0959831947752
352,338,645.7406514771268
357,322,653.5167627106382
367,318,669.0689851776611
291,357,550.8720944282866
221,339,442.0065371591259
155,262,339.36186887677434
89,182,236.71720059442274
54,169,182.28442195984235
58,153,188.50531094665152
34,151,151.1799770257964
27,80,140.29342129888033
25,88,137.18297680547573
15,41,121.63075433845276
3,15,102.9680873780252
6,8,107.6337541181321
0,6,98.30242063791832
2,9,101.41286513132292
17,25,124.74119883185736
25,71,137.18297680547573
65,113,199.39186667356762
139,212,314.47831292953754
129,239,298.9260904625146
222,281,443.5617594058282
198,346,406.23642548497304
218,303,437.340870419019
240,314,471.5557598464695
229,312,454.44831513274426
233,308,460.66920411955346
165,294,354.9140913437973
118,234,281.8186457487893
59,139,190.06053319335382
44,129,166.73219949281938
21,79,130.96208781866653
7,39,109.18897636483439
4,19,104.5233096247275
0,15,98.30242063791832
1,7,99.85764288462062
0,2,98.30242063791832
0,3,98.30242063791832
0,31,98.30242063791832
2,118,101.41286513132292
25,329,137.18297680547573
16,563,123.18597658515506
55,276,183.83964420654462
56,128,185.39486645324695
56,145,185.39486645324695
71,211,208.72320015378136
69,194,205.6127556603768
60,200,191.61575544005612
97,189,249.1589785680411
65,320,199.39186667356762
106,615,263.1559787883618
120,681,284.9290902421939
86,463,232.05153385431584
34,296,151.1799770257964
33,190,149.6247547790941
17,131,124.74119883185736
9,45,112.29942085823899
5,24,106.0785318714298
6,9,107.6337541181321
2,8,101.41286513132292
0,3,98.30242063791832
0,6,98.30242063791832
0,20,98.30242063791832
6,94,107.6337541181321
3,167,102.9680873780252
28,488,141.84864354558263
41,284,162.06653275271248
44,119,166.73219949281938
74,156,213.3888668938883
56,205,185.39486645324695
77,207,218.05453363399516
66,182,200.9470889202699
67,177,202.5023111669722
99,332,252.26942306144568
108,642,266.2664232817664
136,665,309.81264618943067
75,480,214.94408914059056
78,299,219.60975588069746
38,239,157.4008660126056
32,156,148.0695325323918
10,80,113.85464310494129
4,29,104.5233096247275
4,22,104.5233096247275
2,8,101.41286513132292
1,7,99.85764288462062
0,4,98.30242063791832
4,35,104.5233096247275
10,139,113.85464310494129
34,338,151.1799770257964
33,502,149.6247547790941
38,255,157.4008660126056
30,124,144.9590880389872
38,154,157.4008660126056
58,171,188.50531094665152
81,222,224.27542262080436
74,151,213.3888668938883
68,175,204.0575334136745
91,287,239.8276450878273
113,616,274.04253451527785
152,627,334.6962021366674
86,496,232.05153385431584
76,298,216.49931138729286
47,204,171.39786623292628
41,156,162.06653275271248
37,88,155.8456437659033
9,32,112.29942085823899
14,16,120.07553209175047
1,5,99.85764288462062
0,7,98.30242063791832
0,6,98.30242063791832
2,32,101.41286513132292
10,126,113.85464310494129
29,332,143.40386579228493
51,598,177.61875521973545
41,277,162.06653275271248
32,110,148.0695325323918
53,166,180.72919971314005
48,224,172.95308847962855
83,215,227.38586711420893
96,161,247.6037563213388
102,202,256.9350898015526
125,300,292.7052014757054
154,656,337.806646630072
147,654,326.92009090315594
117,469,280.263423502087
64,360,197.8366444268653
66,308,200.9470889202699
56,164,185.39486645324695
34,117,151.1799770257964
30,65,144.9590880389872
18,32,126.29642107855966
12,20,116.96508759834587
4,6,104.5233096247275
0,3,98.30242063791832
5,29,106.0785318714298
6,110,107.6337541181321
28,318,141.84864354558263
47,615,171.39786623292628
75,305,214.94408914059056
125,150,292.7052014757054
131,187,302.0365349559192
199,272,407.79164773167537
172,256,365.80064707071335
208,224,421.78864795199604
191,281,395.34986975805697
219,370,438.8960926657213
264,693,508.88109376732467
237,593,466.89009310636266
213,473,429.5647591855075
117,328,280.263423502087
64,220,197.8366444268653
53,218,180.72919971314005
51,125,177.61875521973545
45,111,168.28742173952168
20,108,129.40686557196426
14,55,120.07553209175047
10,22,113.85464310494129
1,6,99.85764288462062
0,4,98.30242063791832
4,24,104.5233096247275
25,45,137.18297680547573
41,113,162.06653275271248
96,153,247.6037563213388
148,197,328.47531314985827
98,175,250.7142008147434
61,122,193.17097768675842
62,134,194.7261999334607
63,160,196.28142218016302
118,172,281.8186457487893
49,128,174.50831072633088
47,68,171.39786623292628
27,110,140.29342129888033
28,105,141.84864354558263
31,80,146.5143102856895
16,88,123.18597658515506
12,71,116.96508759834587
17,88,124.74119883185736
18,62,126.29642107855966
24,65,135.62775455877343
6,29,107.6337541181321
8,10,110.74419861153669
1,7,99.85764288462062
0,6,98.30242063791832
5,13,106.0785318714298
14,25,120.07553209175047
21,68,130.96208781866653
26,92,138.73819905217803
78,172,219.60975588069746
106,217,263.1559787883618
122,238,288.0395347355985
110,257,269.3768677751709
123,291,289.59475698230085
139,282,314.47831292953754
153,339,336.2514243833697
146,273,325.3648686564536
202,289,412.45731447178224
114,261,275.5977567619801
63,196,196.28142218016302
25,124,137.18297680547573
19,92,127.85164332526196
9,56,112.29942085823899
10,23,113.85464310494129
18,10,126.29642107855966
14,6,120.07553209175047
0,1,98.30242063791832
0,4,98.30242063791832
0,36,98.30242063791832
7,110,109.18897636483439
15,355,121.63075433845276
32,625,148.0695325323918
37,245,155.8456437659033
55,98,183.83964420654462
47,131,171.39786623292628
63,216,196.28142218016302
79,222,221.16497812739976
58,159,188.50531094665152
66,157,200.9470889202699
60,245,191.61575544005612
65,599,199.39186667356762
90,594,238.272422841125
41,417,162.06653275271248
12,209,116.96508759834587
11,175,115.40986535164359
13,80,118.52030984504817
2,46,101.41286513132292
1,9,99.85764288462062
1,4,99.85764288462062
1,6,99.85764288462062
0,4,98.30242063791832
0,3,98.30242063791832
1,16,99.85764288462062
5,96,106.0785318714298
9,277,112.29942085823899
14,567,120.07553209175047
8,259,110.74419861153669
20,118,129.40686557196426
34,141,151.1799770257964
34,186,151.1799770257964
46,165,169.84264398622395
37,147,155.8456437659033
42,158,163.62175499941478
38,267,157.4008660126056
72,542,210.2784224004837
67,577,202.5023111669722
40,377,160.51131050601018
28,266,141.84864354558263
21,200,130.96208781866653
7,127,109.18897636483439
5,59,106.0785318714298
1,29,99.85764288462062
0,8,98.30242063791832
0,3,98.30242063791832
1,4,99.85764288462062
1,0,99.85764288462062
2,38,101.41286513132292
4,111,104.5233096247275
10,348,113.85464310494129
19,639,127.85164332526196
16,298,123.18597658515506
33,140,149.6247547790941
54,168,182.28442195984235
50,218,176.06353297303315
60,213,191.61575544005612
52,169,179.17397746643775
47,152,171.39786623292628
51,170,177.61875521973545
72,532,210.2784224004837
61,580,193.17097768675842
41,415,162.06653275271248
38,324,157.4008660126056
28,233,141.84864354558263
21,151,130.96208781866653
12,81,116.96508759834587
10,38,113.85464310494129
15,18,121.63075433845276
0,6,98.30242063791832
1,4,99.85764288462062
1,8,99.85764288462062
2,30,101.41286513132292
3,114,102.9680873780252
14,353,120.07553209175047
26,628,138.73819905217803
22,299,132.51731006536886
42,124,163.62175499941478
54,166,182.28442195984235
64,228,197.8366444268653
50,223,176.06353297303315
63,175,196.28142218016302
109,198,267.82164552846865
67,321,202.5023111669722
83,620,227.38586711420893
83,598,227.38586711420893
47,421,171.39786623292628
34,301,151.1799770257964
10,214,113.85464310494129
17,135,124.74119883185736
17,77,124.74119883185736
10,49,113.85464310494129
6,21,107.6337541181321
1,6,99.85764288462062
0,7,98.30242063791832
1,1,99.85764288462062
0,26,98.30242063791832
5,81,106.0785318714298
9,280,112.29942085823899
38,555,157.4008660126056
29,292,143.40386579228493
50,137,176.06353297303315
48,153,172.95308847962855
62,208,194.7261999334607
44,198,166.73219949281938
56,173,185.39486645324695
73,207,211.83364464718596
75,292,214.94408914059056
93,513,242.9380895812319
68,492,204.0575334136745
42,353,163.62175499941478
17,192,124.74119883185736
30,190,144.9590880389872
23,130,134.07253231207113
16,107,123.18597658515506
12,80,116.96508759834587
17,65,124.74119883185736
14,55,120.07553209175047
10,21,113.85464310494129
4,4,104.5233096247275
0,5,98.30242063791832
7,16,109.18897636483439
5,39,106.0785318714298
19,126,127.85164332526196
62,161,194.7261999334607
108,205,266.2664232817664
184,279,384.4633140311409
263,358,507.32587152062234
265,373,510.43631601402694
240,311,471.5557598464695
275,330,525.9885384810499
243,292,476.2214265865764
238,305,468.4453153530649
102,239,256.9350898015526
93,191,242.9380895812319
52,156,179.17397746643775
36,107,154.290421519201
40,116,160.51131050601018
12,100,116.96508759834587
8,59,110.74419861153669
13,49,118.52030984504817
20,61,129.40686557196426
4,21,104.5233096247275
3,9,102.9680873780252
8,10,110.74419861153669
9,88,112.29942085823899
29,55,143.40386579228493
37,88,155.8456437659033
102,173,256.9350898015526
132,228,303.59175720262147
180,271,378.2424250443317
187,258,389.1289807712478
190,274,393.7946475113547
283,278,538.4303164546683
295,278,557.0929834150959
236,275,465.3348708596603
232,323,459.1139818728511
153,279,336.2514243833697
110,236,269.3768677751709
66,166,200.9470889202699
33,101,149.6247547790941
7,61,109.18897636483439
10,53,113.85464310494129
6,11,107.6337541181321
0,5,98.30242063791832
2,3,101.41286513132292
2,2,101.41286513132292
2,22,101.41286513132292
6,104,107.6337541181321
12,294,116.96508759834587
36,553,154.290421519201
52,265,179.17397746643775
85,119,230.49631160761353
81,128,224.27542262080436
100,181,253.82464530814798
97,184,249.1589785680411
127,141,295.81564596911
132,192,303.59175720262147
104,291,260.0455342949572
128,601,297.37086821581227
75,543,214.94408914059056
66,428,200.9470889202699
48,281,172.95308847962855
24,214,135.62775455877343
17,106,124.74119883185736
6,60,107.6337541181321
1,32,99.85764288462062
0,11,98.30242063791832
0,5,98.30242063791832
0,3,98.30242063791832
0,1,98.30242063791832
2,25,101.41286513132292
2,98,101.41286513132292
14,327,120.07553209175047
27,577,140.29342129888033
54,354,182.28442195984235
77,142,218.05453363399516
91,167,239.8276450878273
101,230,255.37986755485028
120,225,284.9290902421939
120,191,284.9290902421939
109,207,267.82164552846865
145,340,323.80964640975134
123,634,289.59475698230085
139,661,314.47831292953754
98,460,250.7142008147434
54,325,182.28442195984235
33,210,149.6247547790941
25,133,137.18297680547573
13,66,118.52030984504817
18,23,126.29642107855966
0,11,98.30242063791832
0,5,98.30242063791832
0,3,98.30242063791832
0,1,98.30242063791832
0,27,98.30242063791832
6,120,107.6337541181321
12,354,116.96508759834587
31,653,146.5143102856895
47,316,171.39786623292628
68,99,204.0575334136745
61,152,193.17097768675842
73,210,211.83364464718596
70,181,207.1679779070791
82,176,225.83064486750663
86,182,232.05153385431584
86,304,232.05153385431584
99,645,252.26942306144568
113,646,274.04253451527785
75,419,214.94408914059056
39,333,158.95608825930788
43,255,165.17697724611708
30,151,144.9590880389872
19,112,127.85164332526196
12,33,116.96508759834587
4,9,104.5233096247275
7,11,109.18897636483439
0,5,98.30242063791832
0,1,98.30242063791832
1,28,99.85764288462062
8,118,110.74419861153669
15,339,121.63075433845276
28,610,141.84864354558263
61,290,193.17097768675842
88,158,235.16197834772044
109,159,267.82164552846865
66,210,200.9470889202699
89,202,236.71720059442274
143,144,320.69920191634674
98,171,250.7142008147434
84,318,228.94108936091123
145,677,323.80964640975134
80,618,222.72020037410203
64,423,197.8366444268653
33,279,149.6247547790941
25,209,137.18297680547573
20,129,129.40686557196426
12,124,116.96508759834587
12,49,116.96508759834587
10,28,113.85464310494129
6,5,107.6337541181321
3,5,102.9680873780252
2,3,101.41286513132292
0,23,98.30242063791832
0,80,98.30242063791832
15,231,121.63075433845276
19,489,127.85164332526196
58,318,188.50531094665152
81,157,224.27542262080436
112,179,272.4873122685756
113,224,274.04253451527785
173,238,367.3558693174156
240,250,471.5557598464695
218,319,437.340870419019
184,352,384.4633140311409
172,483,365.80064707071335
104,380,260.0455342949572
115,297,277.15297900868245
61,191,193.17097768675842
54,136,182.28442195984235
34,124,151.1799770257964
21,92,130.96208781866653
9,85,112.29942085823899
9,60,112.29942085823899
11,25,115.40986535164359
7,21,109.18897636483439
3,4,102.9680873780252
0,2,98.30242063791832
1,18,99.85764288462062
14,40,120.07553209175047
29,94,143.40386579228493
103,173,258.49031204825485
187,176,389.1289807712478
251,244,488.6632045601948
320,270,595.9735395826533
355,288,650.4063182172337
326,252,605.304873062867
321,305,597.5287618293555
354,261,648.8510959705313
299,268,563.313872401905
227,290,451.33787063933966
170,243,362.69020257730875
73,135,211.83364464718596
75,159,214.94408914059056
76,106,216.49931138729286
32,86,148.0695325323918
21,64,130.96208781866653
14,50,120.07553209175047
7,25,109.18897636483439
8,18,110.74419861153669
0,7,98.30242063791832
4,8,104.5233096247275
7,21,109.18897636483439
12,25,116.96508759834587
19,65,127.85164332526196
71,108,208.72320015378136
113,186,274.04253451527785
195,209,401.57075874486617
198,259,406.23642548497304
229,254,454.44831513274426
254,249,493.32887130030167
260,226,502.66020478051547
232,244,459.1139818728511
185,226,386.0185362778432
151,159,333.14097988996514
89,187,236.71720059442274
65,146,199.39186667356762
53,77,180.72919971314005
33,85,149.6247547790941
10,41,113.85464310494129
8,29,110.74419861153669
4,12,104.5233096247275
2,4,101.41286513132292
0,3,98.30242063791832
2,3,101.41286513132292
2,30,101.41286513132292
3,108,102.9680873780252
11,320,115.40986535164359
22,595,132.51731006536886
