cnt,hr,Predicted Y
89,6,10.037614455518606
342,7,13.83813227707925
449,8,15.445465901217545
202,9,11.735078937085218
36,10,9.24145854823515
11,11,8.865913308950502
18,12,8.971065975950204
22,13,9.031153214235747
36,14,9.24145854823515
65,15,9.677091025805343
151,16,10.968966648944534
354,17,14.01839399193588
358,18,14.078481230221424
250,19,12.456125796511742
184,20,11.46468636480027
125,21,10.578399600088499
95,22,10.12774531294692
53,23,9.496829310948712
24,0,9.061196833378519
8,1,8.820847880236343
5,2,8.775782451522186
1,3,8.715695213236643
5,4,8.775782451522186
22,5,9.031153214235747
103,6,10.247919789518008
285,7,12.98188913151025
478,8,15.881098378787739
193,9,11.599882650942744
110,10,10.35307245651771
122,11,10.533334171374342
160,12,11.104162935087007
147,13,10.90887941065899
112,14,10.383116075660482
115,15,10.42818150437464
226,16,12.09560236679848
380,17,14.408961040791915
376,18,14.348873802506372
279,19,12.891758274081935
190,20,11.554817222228586
135,21,10.72861769580236
87,22,10.007570836375834
50,23,9.451763882234554
20,0,9.001109595092975
10,1,8.850891499379115
9,2,8.83586968980773
7,3,8.805826070664958
1,4,8.715695213236643
24,5,9.061196833378519
97,6,10.157788932089693
276,7,12.846692845367777
477,8,15.866076569216354
224,9,12.065558747655707
93,10,10.097701693804149
102,11,10.232897979946623
148,12,10.923901220230377
154,13,11.014032077658692
150,14,10.953944839373149
154,15,11.014032077658692
201,16,11.720057127513831
418,17,14.979789804504582
405,18,14.784506280076565
228,19,12.125645985941253
190,20,11.554817222228586
162,21,11.13420655422978
104,22,10.262941599089395
73,23,9.79726550237643
38,0,9.271502167377921
15,1,8.926000547236045
10,2,8.850891499379115
1,3,8.715695213236643
3,4,8.745738832379415
23,5,9.046175023807132
87,6,10.007570836375834
205,7,11.780144365799375
445,8,15.385378662932002
246,9,12.396038558226198
105,10,10.277963408660781
160,11,11.104162935087007
204,12,11.76512255622799
207,13,11.810187984942146
170,14,11.254381030800868
199,15,11.69001350837106
276,16,12.846692845367777
411,17,14.87463713750488
372,18,14.288786564220828
265,19,12.681452940082533
190,20,11.554817222228586
111,21,10.368094266089097
102,22,10.232897979946623
95,23,10.12774531294692
75,0,9.827309121519201
71,1,9.767221883233658
50,2,9.451763882234554
9,3,8.83586968980773
8,4,8.820847880236343
6,5,8.790804261093571
11,6,8.865913308950502
26,7,9.09124045252129
63,8,9.64704740666257
124,9,10.563377790517114
195,10,11.629926270085516
275,11,12.831671035796392
358,12,14.078481230221424
292,13,13.087041798509953
343,14,13.853154086650637
337,15,13.76302322922232
305,16,13.28232532293797
232,17,12.185733224226796
224,18,12.065558747655707
175,19,11.329490078657797
127,20,10.60844321923127
109,21,10.338050646946325
114,22,10.413159694803253
85,23,9.977527217233062
83,0,9.94748359809029
74,1,9.812287311947816
62,2,9.632025597091184
41,3,9.31656759609208
11,4,8.865913308950502
4,5,8.7607606419508
4,6,8.7607606419508
26,7,9.09124045252129
55,8,9.526872930091484
126,9,10.593421409659886
216,10,11.94538427108462
254,11,12.516213034797287
329,12,13.642848752651233
357,13,14.06345942065004
323,14,13.552717895222917
296,15,13.147129036795498
330,16,13.65787056222262
245,17,12.381016748654813
171,18,11.269402840372253
173,19,11.299446459515025
124,20,10.563377790517114
72,21,9.782243692805045
64,22,9.662069216233956
45,23,9.376654834377623
24,0,9.061196833378519
12,1,8.880935118521887
8,2,8.820847880236343
2,3,8.730717022808028
7,4,8.805826070664958
25,5,9.076218642949904
90,6,10.05263626508999
283,7,12.95184551236748
404,8,14.76948447050518
190,9,11.554817222228586
87,10,10.007570836375834
123,11,10.548355980945727
154,12,11.014032077658692
171,13,11.269402840372253
133,14,10.698574076659588
148,15,10.923901220230377
248,16,12.426082177368972
446,17,15.400400472503389
399,18,14.69437542264825
308,19,13.327390751652128
205,20,11.780144365799375
176,21,11.344511888229183
106,22,10.292985218232166
62,23,9.632025597091184
28,0,9.121284071664062
16,1,8.941022356807432
3,2,8.745738832379415
3,3,8.745738832379415
7,4,8.805826070664958
20,5,9.001109595092975
86,6,9.992549026804447
234,7,12.215776843369568
414,8,14.919702566219039
204,9,11.76512255622799
50,10,9.451763882234554
32,11,9.181371309949606
55,12,9.526872930091484
71,13,9.767221883233658
75,14,9.827309121519201
45,15,9.376654834377623
88,16,10.022592645947219
262,17,12.636387511368374
304,18,13.267303513366585
233,19,12.200755033798181
110,20,10.35307245651771
114,21,10.413159694803253
87,22,10.007570836375834
53,23,9.496829310948712
33,0,9.196393119520993
13,1,8.895956928093273
6,2,8.790804261093571
3,3,8.745738832379415
1,4,8.715695213236643
3,5,8.745738832379415
18,6,8.971065975950204
46,7,9.39167664394901
86,8,9.992549026804447
64,9,9.662069216233956
33,10,9.196393119520993
50,11,9.451763882234554
33,12,9.196393119520993
33,13,9.196393119520993
25,14,9.076218642949904
30,15,9.151327690806834
31,16,9.166349500378221
52,17,9.481807501377325
51,18,9.466785691805939
33,19,9.196393119520993
26,20,9.09124045252129
6,21,8.790804261093571
13,22,8.895956928093273
16,23,8.941022356807432
21,0,9.01613140466436
7,1,8.805826070664958
4,2,8.7607606419508
1,3,8.715695213236643
2,4,8.730717022808028
12,5,8.880935118521887
71,6,9.767221883233658
244,7,12.365994939083427
429,8,15.145029709789828
225,9,12.080580557227094
110,10,10.35307245651771
106,11,10.292985218232166
156,12,11.044075696801464
124,13,10.563377790517114
137,14,10.758661314945131
117,15,10.458225123517412
208,16,11.825209794513533
331,17,13.672892371794005
318,18,13.477608847365987
232,19,12.185733224226796
175,20,11.329490078657797
139,21,10.788704934087903
92,22,10.082679884232764
61,23,9.6170037875198
34,0,9.211414929092378
14,1,8.91097873766466
12,2,8.880935118521887
6,3,8.790804261093571
2,4,8.730717022808028
20,5,9.001109595092975
63,6,9.64704740666257
199,7,11.69001350837106
385,8,14.484070088648846
264,9,12.666431130511146
126,10,10.593421409659886
136,11,10.743639505373745
173,12,11.299446459515025
168,13,11.224337411658095
187,14,11.509751793514429
189,15,11.5397954126572
250,16,12.456125796511742
362,17,14.13856846850697
318,18,13.477608847365987
199,19,11.69001350837106
150,20,10.953944839373149
140,21,10.803726743659288
129,22,10.638486838374043
94,23,10.112723503375536
77,0,9.857352740661973
66,1,9.69211283537673
60,2,9.601981977948412
25,3,9.076218642949904
3,4,8.745738832379415
6,5,8.790804261093571
11,6,8.865913308950502
11,7,8.865913308950502
73,8,9.79726550237643
149,9,10.938923029801762
192,10,11.584860841371357
236,11,12.24582046251234
283,12,12.95184551236748
286,13,12.996910941081637
293,14,13.102063608081338
299,15,13.192194465509655
241,16,12.32092951036927
185,17,11.479708174371655
172,18,11.284424649943638
154,19,11.014032077658692
124,20,10.563377790517114
83,21,9.94748359809029
95,22,10.12774531294692
66,23,9.69211283537673
74,0,9.812287311947816
62,1,9.632025597091184
52,2,9.481807501377325
19,3,8.986087785521589
5,4,8.775782451522186
6,5,8.790804261093571
10,6,8.850891499379115
31,7,9.166349500378221
72,8,9.782243692805045
107,9,10.308007027803553
194,10,11.61490446051413
197,11,11.659969889228288
288,12,13.026954560224409
268,13,12.72651836879669
242,14,12.335951319940655
266,15,12.696474749653918
206,16,11.795166175370762
163,17,11.149228363801166
163,18,11.149228363801166
105,19,10.277963408660781
72,20,9.782243692805045
63,21,9.64704740666257
43,22,9.346611215234851
35,23,9.226436738663764
20,0,9.001109595092975
9,1,8.83586968980773
4,2,8.7607606419508
2,3,8.730717022808028
3,4,8.745738832379415
21,5,9.01613140466436
64,6,9.662069216233956
235,7,12.230798652940955
385,8,14.484070088648846
220,9,12.005471509370164
105,10,10.277963408660781
115,11,10.42818150437464
145,12,10.878835791516218
166,13,11.194293792515323
111,14,10.368094266089097
132,15,10.683552267088201
214,16,11.915340651941849
359,17,14.093503039792811
357,18,14.06345942065004
241,19,12.32092951036927
165,20,11.179271982943938
121,21,10.518312361802955
71,22,9.767221883233658
45,23,9.376654834377623
17,0,8.956044166378817
4,1,8.7607606419508
2,2,8.730717022808028
3,3,8.745738832379415
4,4,8.7607606419508
20,5,9.001109595092975
92,6,10.082679884232764
223,7,12.050536938084322
400,8,14.709397232219635
233,9,12.200755033798181
102,10,10.232897979946623
124,11,10.563377790517114
167,12,11.20931560208671
127,13,10.60844321923127
134,14,10.713595886230973
151,15,10.968966648944534
207,16,11.810187984942146
398,17,14.679353613076863
382,18,14.439004659934689
267,19,12.711496559225303
161,20,11.119184744658394
139,21,10.788704934087903
107,22,10.308007027803553
59,23,9.586960168377027
22,0,9.031153214235747
8,1,8.820847880236343
2,2,8.730717022808028
3,3,8.745738832379415
4,4,8.7607606419508
26,5,9.09124045252129
87,6,10.007570836375834
247,7,12.411060367797585
467,8,15.715858473502493
239,9,12.290885891226498
142,10,10.83377036280206
115,11,10.42818150437464
144,12,10.863813981944833
133,13,10.698574076659588
151,14,10.968966648944534
167,15,11.20931560208671
245,16,12.381016748654813
396,17,14.649309993934091
390,18,14.559179136505776
268,19,12.72651836879669
175,20,11.329490078657797
154,21,11.014032077658692
104,22,10.262941599089395
51,23,9.466785691805939
50,0,9.451763882234554
20,1,9.001109595092975
7,2,8.805826070664958
3,3,8.745738832379415
6,4,8.790804261093571
24,5,9.061196833378519
92,6,10.082679884232764
258,7,12.57630027308283
457,8,15.565640377788634
280,9,12.90678008365332
109,10,10.338050646946325
135,11,10.72861769580236
157,12,11.05909750637285
164,13,11.164250173372551
132,14,10.683552267088201
82,15,9.932461788518903
131,16,10.668530457516816
324,17,13.567739704794302
377,18,14.363895612077759
287,19,13.011932750653024
221,20,12.02049331894155
155,21,11.029053887230077
124,22,10.563377790517114
114,23,10.413159694803253
72,0,9.782243692805045
31,1,9.166349500378221
23,2,9.046175023807132
5,3,8.775782451522186
5,4,8.775782451522186
26,5,9.09124045252129
82,6,9.932461788518903
231,7,12.17071141465541
459,8,15.595683996931406
243,9,12.350973129512042
132,10,10.683552267088201
144,11,10.863813981944833
173,12,11.299446459515025
137,13,10.758661314945131
128,14,10.623465028802658
153,15,10.999010268087305
224,16,12.065558747655707
365,17,14.183633897221128
295,18,13.132107227224111
214,19,11.915340651941849
152,20,10.98398845851592
102,21,10.232897979946623
106,22,10.292985218232166
75,23,9.827309121519201
62,0,9.632025597091184
43,1,9.346611215234851
58,2,9.57193835880564
26,3,9.09124045252129
9,4,8.83586968980773
9,5,8.83586968980773
17,6,8.956044166378817
20,7,9.001109595092975
59,8,9.586960168377027
100,9,10.202854360803851
181,10,11.419620936086112
209,11,11.84023160408492
244,12,12.365994939083427
236,13,12.24582046251234
237,14,12.260842272083725
228,15,12.125645985941253
222,16,12.035515128512937
165,17,11.179271982943938
157,18,11.05909750637285
106,19,10.292985218232166
106,20,10.292985218232166
96,21,10.142767122518308
80,22,9.902418169376132
69,23,9.737178264090886
71,0,9.767221883233658
46,1,9.39167664394901
41,2,9.31656759609208
18,3,8.971065975950204
1,4,8.715695213236643
5,5,8.775782451522186
3,6,8.745738832379415
12,7,8.880935118521887
32,8,9.181371309949606
81,9,9.917439978947518
129,10,10.638486838374043
188,11,11.524773603085814
228,12,12.125645985941253
228,13,12.125645985941253
219,14,11.990449699798779
207,15,11.810187984942146
234,16,12.215776843369568
136,17,10.743639505373745
138,18,10.773683124516516
135,19,10.72861769580236
104,20,10.262941599089395
89,21,10.037614455518606
49,22,9.436742072663167
37,23,9.256480357806536
17,0,8.956044166378817
11,1,8.865913308950502
3,2,8.745738832379415
3,3,8.745738832379415
4,4,8.7607606419508
21,5,9.01613140466436
68,6,9.722156454519501
191,7,11.569839031799972
397,8,14.664331803505476
183,9,11.449664555228885
108,10,10.323028837374938
127,11,10.60844321923127
141,12,10.818748553230675
142,13,10.83377036280206
137,14,10.758661314945131
159,15,11.08914112551562
208,16,11.825209794513533
378,17,14.378917421649145
354,18,14.01839399193588
251,19,12.471147606083129
206,20,11.795166175370762
127,21,10.60844321923127
107,22,10.308007027803553
60,23,9.601981977948412
21,0,9.01613140466436
6,1,8.790804261093571
11,2,8.865913308950502
2,3,8.730717022808028
4,4,8.7607606419508
15,5,8.926000547236045
72,6,9.782243692805045
268,7,12.72651836879669
432,8,15.190095138503985
259,9,12.591322082654216
129,10,10.638486838374043
129,11,10.638486838374043
175,12,11.329490078657797
181,13,11.419620936086112
138,14,10.773683124516516
154,15,11.014032077658692
238,16,12.275864081655111
431,17,15.1750733289326
411,18,14.87463713750488
224,19,12.065558747655707
147,20,10.90887941065899
143,21,10.848792172373447
107,22,10.308007027803553
53,23,9.496829310948712
25,0,9.076218642949904
11,1,8.865913308950502
4,2,8.7607606419508
2,3,8.730717022808028
2,4,8.730717022808028
28,5,9.121284071664062
76,6,9.842330931090588
229,7,12.140667795512638
405,8,14.784506280076565
234,9,12.215776843369568
89,10,10.037614455518606
56,11,9.541894739662869
61,12,9.6170037875198
58,13,9.57193835880564
51,14,9.466785691805939
61,15,9.6170037875198
101,16,10.217876170375236
229,17,12.140667795512638
280,18,12.90678008365332
209,19,11.84023160408492
167,20,11.20931560208671
123,21,10.548355980945727
105,22,10.277963408660781
54,23,9.511851120520097
27,0,9.106262262092677
15,1,8.926000547236045
11,2,8.865913308950502
6,3,8.790804261093571
3,4,8.745738832379415
16,5,8.941022356807432
64,6,9.662069216233956
186,7,11.494729983943042
343,8,13.853154086650637
228,9,12.125645985941253
141,10,10.818748553230675
145,11,10.878835791516218
202,12,11.735078937085218
188,13,11.524773603085814
159,14,11.08914112551562
214,15,11.915340651941849
256,16,12.546256653940059
356,17,14.048437611078654
288,18,13.026954560224409
142,19,10.83377036280206
33,20,9.196393119520993
17,21,8.956044166378817
17,22,8.956044166378817
11,23,8.865913308950502
9,0,8.83586968980773
12,1,8.880935118521887
13,2,8.895956928093273
4,3,8.7607606419508
2,4,8.730717022808028
8,5,8.820847880236343
40,6,9.301545786520695
92,7,10.082679884232764
182,8,11.434642745657499
156,9,11.044075696801464
104,10,10.262941599089395
174,11,11.314468269086412
170,12,11.254381030800868
194,13,11.61490446051413
200,14,11.705035317942446
203,15,11.750100746656603
181,16,11.419620936086112
140,17,10.803726743659288
95,18,10.12774531294692
76,19,9.842330931090588
50,20,9.451763882234554
32,21,9.181371309949606
47,22,9.406698453520395
25,23,9.076218642949904
23,0,9.046175023807132
16,1,8.941022356807432
26,2,9.09124045252129
5,3,8.775782451522186
3,4,8.745738832379415
4,5,8.7607606419508
10,6,8.850891499379115
10,7,8.850891499379115
27,8,9.106262262092677
56,9,9.541894739662869
56,10,9.541894739662869
71,11,9.767221883233658
94,12,10.112723503375536
121,13,10.518312361802955
85,14,9.977527217233062
97,15,10.157788932089693
99,16,10.187832551232464
68,17,9.722156454519501
35,18,9.226436738663764
25,19,9.076218642949904
24,20,9.061196833378519
19,21,8.986087785521589
20,22,9.001109595092975
17,23,8.956044166378817
6,0,8.790804261093571
4,1,8.7607606419508
2,2,8.730717022808028
4,3,8.7607606419508
1,5,8.715695213236643
1,6,8.715695213236643
4,7,8.7607606419508
5,8,8.775782451522186
23,9,9.046175023807132
43,10,9.346611215234851
85,11,9.977527217233062
66,12,9.69211283537673
79,13,9.887396359804747
86,14,9.992549026804447
91,15,10.067658074661377
86,16,9.992549026804447
44,17,9.361633024806238
30,18,9.151327690806834
16,19,8.941022356807432
26,20,9.09124045252129
19,21,8.986087785521589
17,22,8.956044166378817
16,23,8.941022356807432
11,0,8.865913308950502
10,1,8.850891499379115
7,2,8.805826070664958
2,4,8.730717022808028
4,5,8.7607606419508
4,6,8.7607606419508
19,7,8.986087785521589
18,8,8.971065975950204
62,9,9.632025597091184
70,10,9.752200073662273
91,11,10.067658074661377
100,12,10.202854360803851
140,13,10.803726743659288
153,14,10.999010268087305
131,15,10.668530457516816
97,16,10.157788932089693
97,17,10.157788932089693
75,18,9.827309121519201
65,19,9.677091025805343
56,20,9.541894739662869
49,21,9.436742072663167
27,22,9.106262262092677
29,23,9.13630588123545
12,0,8.880935118521887
6,1,8.790804261093571
4,2,8.7607606419508
3,3,8.745738832379415
3,4,8.745738832379415
8,5,8.820847880236343
35,6,9.226436738663764
80,7,9.902418169376132
164,8,11.164250173372551
104,9,10.262941599089395
60,10,9.601981977948412
30,11,9.151327690806834
24,12,9.061196833378519
20,13,9.001109595092975
14,14,8.91097873766466
19,15,8.986087785521589
46,16,9.39167664394901
115,17,10.42818150437464
135,18,10.72861769580236
90,19,10.05263626508999
69,20,9.737178264090886
63,21,9.64704740666257
32,22,9.181371309949606
26,23,9.09124045252129
10,0,8.850891499379115
12,1,8.880935118521887
7,2,8.805826070664958
4,3,8.7607606419508
9,5,8.83586968980773
43,6,9.346611215234851
110,7,10.35307245651771
217,8,11.960406080656007
189,9,11.5397954126572
96,10,10.142767122518308
111,11,10.368094266089097
140,12,10.803726743659288
159,13,11.08914112551562
120,14,10.50329055223157
117,15,10.458225123517412
167,16,11.20931560208671
250,17,12.456125796511742
169,18,11.239359221229481
151,19,10.968966648944534
79,20,9.887396359804747
70,21,9.752200073662273
33,22,9.196393119520993
39,23,9.286523976949308
28,0,9.121284071664062
15,1,8.926000547236045
3,2,8.745738832379415
2,3,8.730717022808028
3,4,8.745738832379415
10,5,8.850891499379115
41,6,9.31656759609208
106,7,10.292985218232166
210,8,11.855253413656305
170,9,11.254381030800868
110,10,10.35307245651771
122,11,10.533334171374342
130,12,10.65350864794543
131,13,10.668530457516816
142,14,10.83377036280206
177,15,11.359533697800568
177,16,11.359533697800568
240,17,12.305907700797883
207,18,11.810187984942146
135,19,10.72861769580236
96,20,10.142767122518308
68,21,9.722156454519501
55,22,9.526872930091484
45,23,9.376654834377623
30,0,9.151327690806834
20,1,9.001109595092975
12,2,8.880935118521887
6,3,8.790804261093571
2,4,8.730717022808028
10,5,8.850891499379115
32,6,9.181371309949606
95,7,10.12774531294692
205,8,11.780144365799375
194,9,11.61490446051413
118,10,10.473246933088799
171,11,11.269402840372253
197,12,11.659969889228288
207,13,11.810187984942146
245,14,12.381016748654813
292,15,13.087041798509953
283,16,12.95184551236748
242,17,12.335951319940655
182,18,11.434642745657499
112,19,10.383116075660482
91,20,10.067658074661377
95,21,10.12774531294692
85,22,9.977527217233062
73,23,9.79726550237643
44,0,9.361633024806238
35,1,9.226436738663764
28,2,9.121284071664062
18,3,8.971065975950204
10,4,8.850891499379115
1,5,8.715695213236643
6,6,8.790804261093571
19,7,8.986087785521589
49,8,9.436742072663167
90,9,10.05263626508999
128,10,10.623465028802658
217,11,11.960406080656007
273,12,12.80162741665362
313,13,13.402499799509059
300,14,13.207216275081041
253,15,12.5011912252259
195,16,11.629926270085516
129,17,10.638486838374043
93,18,10.097701693804149
92,19,10.082679884232764
71,20,9.767221883233658
52,21,9.481807501377325
38,22,9.271502167377921
31,23,9.166349500378221
48,0,9.421720263091782
93,1,10.097701693804149
75,2,9.827309121519201
52,3,9.481807501377325
8,4,8.820847880236343
5,5,8.775782451522186
2,6,8.730717022808028
7,7,8.805826070664958
14,8,8.91097873766466
40,9,9.301545786520695
70,10,9.752200073662273
138,11,10.773683124516516
201,12,11.720057127513831
223,13,12.050536938084322
267,14,12.711496559225303
265,15,12.681452940082533
215,16,11.930362461513235
111,17,10.368094266089097
106,18,10.292985218232166
105,19,10.277963408660781
83,20,9.94748359809029
71,21,9.767221883233658
66,22,9.69211283537673
29,23,9.13630588123545
39,0,9.286523976949308
12,1,8.880935118521887
7,2,8.805826070664958
4,4,8.7607606419508
4,5,8.7607606419508
14,6,8.91097873766466
16,7,8.941022356807432
53,8,9.496829310948712
68,9,9.722156454519501
109,10,10.338050646946325
175,11,11.329490078657797
202,12,11.735078937085218
176,13,11.344511888229183
151,14,10.968966648944534
168,15,11.224337411658095
154,16,11.014032077658692
153,17,10.999010268087305
126,18,10.593421409659886
93,19,10.097701693804149
88,20,10.022592645947219
66,21,9.69211283537673
39,22,9.286523976949308
34,23,9.211414929092378
13,0,8.895956928093273
6,1,8.790804261093571
3,2,8.745738832379415
2,3,8.730717022808028
5,4,8.775782451522186
12,5,8.880935118521887
85,6,9.977527217233062
170,7,11.254381030800868
354,8,14.01839399193588
153,9,10.999010268087305
60,10,9.601981977948412
75,11,9.827309121519201
74,12,9.812287311947816
73,13,9.79726550237643
79,14,9.887396359804747
77,15,9.857352740661973
136,16,10.743639505373745
245,17,12.381016748654813
224,18,12.065558747655707
156,19,11.044075696801464
115,20,10.42818150437464
68,21,9.722156454519501
33,22,9.196393119520993
18,23,8.971065975950204
9,0,8.83586968980773
3,1,8.745738832379415
1,2,8.715695213236643
1,3,8.715695213236643
2,4,8.730717022808028
14,5,8.91097873766466
59,6,9.586960168377027
152,7,10.98398845851592
315,8,13.432543418651829
180,9,11.404599126514727
64,10,9.662069216233956
46,11,9.39167664394901
84,12,9.962505407661675
91,13,10.067658074661377
75,14,9.827309121519201
90,15,10.05263626508999
131,16,10.668530457516816
281,17,12.921801893224707
289,18,13.041976369795794
184,19,11.46468636480027
123,20,10.548355980945727
90,21,10.05263626508999
52,22,9.481807501377325
32,23,9.181371309949606
14,0,8.91097873766466
5,1,8.775782451522186
4,2,8.7607606419508
4,3,8.7607606419508
5,4,8.775782451522186
26,5,9.09124045252129
78,6,9.87237455023336
215,7,11.930362461513235
388,8,14.529135517363004
227,9,12.110624176369866
86,10,9.992549026804447
84,11,9.962505407661675
120,12,10.50329055223157
118,13,10.473246933088799
117,14,10.458225123517412
119,15,10.488268742660184
197,16,11.659969889228288
412,17,14.889658947076267
383,18,14.454026469506074
265,19,12.681452940082533
177,20,11.359533697800568
97,21,10.157788932089693
71,22,9.767221883233658
60,23,9.601981977948412
25,0,9.076218642949904
8,1,8.820847880236343
5,2,8.775782451522186
4,3,8.7607606419508
3,4,8.745738832379415
13,5,8.895956928093273
70,6,9.752200073662273
205,7,11.780144365799375
447,8,15.415422282074775
241,9,12.32092951036927
116,10,10.443203313946025
138,11,10.773683124516516
191,12,11.569839031799972
204,13,11.76512255622799
178,14,11.374555507371955
222,15,12.035515128512937
294,16,13.117085417652724
476,17,15.851054759644967
419,18,14.994811614075967
272,19,12.786605607082233
177,20,11.359533697800568
154,21,11.014032077658692
135,22,10.72861769580236
101,23,10.217876170375236
79,0,9.887396359804747
62,1,9.632025597091184
38,2,9.271502167377921
20,3,9.001109595092975
10,4,8.850891499379115
9,5,8.83586968980773
7,6,8.805826070664958
20,7,9.001109595092975
64,8,9.662069216233956
130,9,10.65350864794543
203,10,11.750100746656603
324,11,13.567739704794302
376,12,14.348873802506372
445,13,15.385378662932002
512,14,16.391839904214862
449,15,15.445465901217545
401,16,14.724419041791021
322,17,13.537696085651532
297,18,13.162150846366883
215,19,11.930362461513235
170,20,11.254381030800868
140,21,10.803726743659288
109,22,10.338050646946325
119,23,10.488268742660184
91,0,10.067658074661377
72,1,9.782243692805045
67,2,9.707134644948114
32,3,9.181371309949606
6,4,8.790804261093571
2,5,8.730717022808028
2,6,8.730717022808028
24,7,9.061196833378519
57,8,9.556916549234256
125,9,10.578399600088499
208,10,11.825209794513533
256,11,12.546256653940059
351,12,13.973328563221724
343,13,13.853154086650637
328,14,13.627826943079846
330,15,13.65787056222262
314,16,13.417521609080444
219,17,11.990449699798779
181,18,11.419620936086112
112,19,10.383116075660482
126,20,10.593421409659886
91,21,10.067658074661377
58,22,9.57193835880564
30,23,9.151327690806834
15,0,8.926000547236045
5,1,8.775782451522186
5,2,8.775782451522186
3,3,8.745738832379415
4,4,8.7607606419508
21,5,9.01613140466436
88,6,10.022592645947219
240,7,12.305907700797883
420,8,15.009833423647354
197,9,11.659969889228288
108,10,10.323028837374938
88,11,10.022592645947219
103,12,10.247919789518008
80,13,9.902418169376132
50,14,9.451763882234554
69,15,9.737178264090886
49,16,9.436742072663167
152,17,10.98398845851592
164,18,11.164250173372551
190,19,11.554817222228586
132,20,10.683552267088201
79,21,9.887396359804747
62,22,9.632025597091184
52,23,9.481807501377325
14,0,8.91097873766466
5,1,8.775782451522186
4,2,8.7607606419508
4,4,8.7607606419508
23,5,9.046175023807132
79,6,9.887396359804747
222,7,12.035515128512937
471,8,15.775945711788037
195,9,11.629926270085516
83,10,9.94748359809029
101,11,10.217876170375236
140,12,10.803726743659288
178,13,11.374555507371955
106,14,10.292985218232166
136,15,10.743639505373745
240,16,12.305907700797883
460,17,15.610705806502793
385,18,14.484070088648846
281,19,12.921801893224707
200,20,11.705035317942446
116,21,10.443203313946025
114,22,10.413159694803253
41,23,9.31656759609208
28,0,9.121284071664062
7,1,8.805826070664958
5,2,8.775782451522186
4,3,8.7607606419508
2,4,8.730717022808028
22,5,9.031153214235747
74,6,9.812287311947816
256,7,12.546256653940059
499,8,16.196556379786845
225,9,12.080580557227094
97,10,10.157788932089693
99,11,10.187832551232464
55,12,9.526872930091484
65,13,9.677091025805343
73,14,9.79726550237643
79,15,9.887396359804747
118,16,10.473246933088799
134,17,10.713595886230973
98,18,10.17281074166108
93,19,10.097701693804149
57,20,9.556916549234256
29,21,9.13630588123545
49,22,9.436742072663167
9,23,8.83586968980773
3,0,8.745738832379415
3,1,8.745738832379415
2,2,8.730717022808028
3,3,8.745738832379415
2,4,8.730717022808028
16,5,8.941022356807432
89,6,10.037614455518606
220,7,12.005471509370164
508,8,16.33175266592932
230,9,12.155689605084024
90,10,10.05263626508999
119,11,10.488268742660184
144,12,10.863813981944833
183,13,11.449664555228885
156,14,11.044075696801464
188,15,11.524773603085814
281,16,12.921801893224707
495,17,16.1364691415013
421,18,15.02485523321874
330,19,13.65787056222262
240,20,12.305907700797883
174,21,11.314468269086412
133,22,10.698574076659588
67,23,9.707134644948114
42,0,9.331589405663467
12,1,8.880935118521887
14,2,8.91097873766466
7,3,8.805826070664958
3,4,8.745738832379415
21,5,9.01613140466436
73,6,9.79726550237643
177,7,11.359533697800568
419,8,14.994811614075967
214,9,11.915340651941849
103,10,10.247919789518008
114,11,10.413159694803253
154,12,11.014032077658692
154,13,11.014032077658692
129,14,10.638486838374043
138,15,10.773683124516516
233,16,12.200755033798181
332,17,13.68791418136539
301,18,13.222238084652426
206,19,11.795166175370762
136,20,10.743639505373745
102,21,10.232897979946623
65,22,9.677091025805343
65,23,9.677091025805343
44,0,9.361633024806238
50,1,9.451763882234554
38,2,9.271502167377921
20,3,9.001109595092975
3,4,8.745738832379415
4,5,8.7607606419508
5,6,8.775782451522186
24,7,9.061196833378519
92,8,10.082679884232764
81,9,9.917439978947518
149,10,10.938923029801762
178,11,11.374555507371955
219,12,11.990449699798779
220,13,12.005471509370164
231,14,12.17071141465541
226,15,12.09560236679848
206,16,11.795166175370762
144,17,10.863813981944833
143,18,10.848792172373447
102,19,10.232897979946623
103,20,10.247919789518008
69,21,9.737178264090886
66,22,9.69211283537673
76,23,9.842330931090588
59,0,9.586960168377027
42,1,9.331589405663467
43,2,9.346611215234851
25,3,9.076218642949904
6,4,8.790804261093571
5,5,8.775782451522186
8,6,8.820847880236343
17,7,8.956044166378817
36,8,9.24145854823515
90,9,10.05263626508999
126,10,10.593421409659886
165,11,11.179271982943938
234,12,12.215776843369568
224,13,12.065558747655707
188,14,11.524773603085814
206,15,11.795166175370762
205,16,11.780144365799375
146,17,10.893857601087603
120,18,10.50329055223157
110,19,10.35307245651771
95,20,10.12774531294692
72,21,9.782243692805045
60,22,9.601981977948412
29,23,9.13630588123545
25,0,9.076218642949904
20,1,9.001109595092975
17,2,8.956044166378817
3,3,8.745738832379415
8,4,8.820847880236343
6,5,8.790804261093571
13,6,8.895956928093273
33,7,9.196393119520993
78,8,9.87237455023336
96,9,10.142767122518308
126,10,10.593421409659886
179,11,11.38957731694334
185,12,11.479708174371655
228,13,12.125645985941253
181,14,11.419620936086112
192,15,11.584860841371357
180,16,11.404599126514727
193,17,11.599882650942744
181,18,11.419620936086112
144,19,10.863813981944833
90,20,10.05263626508999
49,21,9.436742072663167
43,22,9.346611215234851
28,23,9.121284071664062
