windspeed,instant,Predicted Y
0.3881,9065,8085.034590333995
0.5224,9066,7674.701901912578
0.5224,9067,7674.701901912578
0.4478,9068,7902.630558325368
0.3582,9069,8176.3893735342945
0.3881,9070,8085.034590333995
0.2537,9071,8495.672813147385
0.4179,9072,7993.985341525668
0.2537,9073,8495.672813147385
0.2985,9074,8358.793405542921
0.194,9075,8678.07684515601
0.1642,9076,8769.126093964336
0.1343,9077,8860.480877164637
0.1045,9078,8951.530125972964
0.1045,9079,8951.530125972964
0.2537,9080,8495.672813147385
0.1642,9081,8769.126093964336
0.0896,9082,8997.054750377127
0.1045,9083,8951.530125972964
0.0,9084,9270.813565586053
0.0,9085,9270.813565586053
0.1642,9086,8769.126093964336
0.194,9087,8678.07684515601
0.2836,9088,8404.318029947084
0.194,9089,8678.07684515601
0.2985,9090,8358.793405542921
0.3284,9091,8267.43862234262
0.3284,9092,8267.43862234262
0.3284,9093,8267.43862234262
0.2985,9094,8358.793405542921
0.4478,9095,7902.630558325368
0.3582,9096,8176.3893735342945
0.4179,9097,7993.985341525668
0.3284,9098,8267.43862234262
0.2985,9099,8358.793405542921
0.1343,9100,8860.480877164637
0.1343,9101,8860.480877164637
0.1045,9102,8951.530125972964
0.1045,9103,8951.530125972964
0.1045,9104,8951.530125972964
0.2836,9105,8404.318029947084
0.2239,9106,8586.72206195571
0.2537,9107,8495.672813147385
0.3881,9108,8085.034590333995
0.2836,9109,8404.318029947084
0.3582,9110,8176.3893735342945
0.3284,9111,8267.43862234262
0.2985,9112,8358.793405542921
0.2985,9113,8358.793405542921
0.194,9114,8678.07684515601
0.1642,9115,8769.126093964336
0.0896,9116,8997.054750377127
0.0896,9117,8997.054750377127
0.1045,9118,8951.530125972964
0.0896,9119,8997.054750377127
0.0896,9120,8997.054750377127
0.2239,9121,8586.72206195571
0.2239,9122,8586.72206195571
0.2239,9123,8586.72206195571
0.194,9124,8678.07684515601
0.0,9125,9270.813565586053
0.0896,9126,8997.054750377127
0.0896,9127,8997.054750377127
0.1045,9128,8951.530125972964
0.1642,9129,8769.126093964336
0.1642,9130,8769.126093964336
0.2537,9131,8495.672813147385
0.2537,9132,8495.672813147385
0.2537,9133,8495.672813147385
0.1045,9134,8951.530125972964
0.1642,9135,8769.126093964336
0.2537,9136,8495.672813147385
0.194,9137,8678.07684515601
0.194,9138,8678.07684515601
0.2985,9139,8358.793405542921
0.3881,9140,8085.034590333995
0.3881,9141,8085.034590333995
0.3881,9142,8085.034590333995
0.2985,9143,8358.793405542921
0.3284,9144,8267.43862234262
0.2985,9145,8358.793405542921
0.2537,9146,8495.672813147385
0.2985,9147,8358.793405542921
0.2985,9148,8358.793405542921
0.2836,9149,8404.318029947084
0.2836,9150,8404.318029947084
0.2836,9151,8404.318029947084
0.2239,9152,8586.72206195571
0.2239,9153,8586.72206195571
0.2239,9154,8586.72206195571
0.2239,9155,8586.72206195571
0.2239,9156,8586.72206195571
0.2836,9157,8404.318029947084
0.2537,9158,8495.672813147385
0.2239,9159,8586.72206195571
0.1343,9160,8860.480877164637
0.1642,9161,8769.126093964336
0.194,9162,8678.07684515601
0.194,9163,8678.07684515601
0.1045,9164,8951.530125972964
0.1045,9165,8951.530125972964
0.1045,9166,8951.530125972964
0.1642,9167,8769.126093964336
0.1045,9168,8951.530125972964
0.0896,9169,8997.054750377127
0.1045,9170,8951.530125972964
0.0,9171,9270.813565586053
0.1045,9172,8951.530125972964
0.1045,9173,8951.530125972964
0.0,9174,9270.813565586053
0.0,9175,9270.813565586053
0.0,9176,9270.813565586053
0.0,9177,9270.813565586053
0.0,9178,9270.813565586053
0.1343,9179,8860.480877164637
0.0896,9180,8997.054750377127
0.0,9181,9270.813565586053
0.0896,9182,8997.054750377127
0.0,9183,9270.813565586053
0.0896,9184,8997.054750377127
0.194,9185,8678.07684515601
0.2239,9186,8586.72206195571
0.1642,9187,8769.126093964336
0.1045,9188,8951.530125972964
0.1343,9189,8860.480877164637
0.1642,9190,8769.126093964336
0.1642,9191,8769.126093964336
0.2836,9192,8404.318029947084
0.2836,9193,8404.318029947084
0.3284,9194,8267.43862234262
0.2836,9195,8404.318029947084
0.2537,9196,8495.672813147385
0.2239,9197,8586.72206195571
0.1343,9198,8860.480877164637
0.0896,9199,8997.054750377127
0.0896,9200,8997.054750377127
0.194,9201,8678.07684515601
0.1343,9202,8860.480877164637
0.1343,9203,8860.480877164637
0.0896,9204,8997.054750377127
0.0896,9205,8997.054750377127
0.1343,9206,8860.480877164637
0.1642,9207,8769.126093964336
0.1642,9208,8769.126093964336
0.2239,9209,8586.72206195571
0.1642,9210,8769.126093964336
0.1343,9211,8860.480877164637
0.0896,9212,8997.054750377127
0.0896,9213,8997.054750377127
0.0896,9214,8997.054750377127
0.0,9215,9270.813565586053
0.0,9216,9270.813565586053
0.0,9217,9270.813565586053
0.0,9218,9270.813565586053
0.0,9219,9270.813565586053
0.2239,9220,8586.72206195571
0.194,9221,8678.07684515601
0.194,9222,8678.07684515601
0.2836,9223,8404.318029947084
0.2836,9224,8404.318029947084
0.2239,9225,8586.72206195571
0.2239,9226,8586.72206195571
0.2537,9227,8495.672813147385
0.2537,9228,8495.672813147385
0.3284,9229,8267.43862234262
0.2985,9230,8358.793405542921
0.1343,9231,8860.480877164637
0.1343,9232,8860.480877164637
0.0896,9233,8997.054750377127
0.0,9234,9270.813565586053
0.1642,9235,8769.126093964336
0.1642,9236,8769.126093964336
0.1343,9237,8860.480877164637
0.0,9238,9270.813565586053
0.194,9239,8678.07684515601
0.0,9240,9270.813565586053
0.0896,9241,8997.054750377127
0.0,9242,9270.813565586053
0.1045,9243,8951.530125972964
0.0,9244,9270.813565586053
0.1642,9245,8769.126093964336
0.0896,9246,8997.054750377127
0.0,9247,9270.813565586053
0.1045,9248,8951.530125972964
0.0,9249,9270.813565586053
0.0896,9250,8997.054750377127
0.0896,9251,8997.054750377127
0.0,9252,9270.813565586053
0.1343,9253,8860.480877164637
0.1045,9254,8951.530125972964
0.1343,9255,8860.480877164637
0.0,9256,9270.813565586053
0.1045,9257,8951.530125972964
0.1045,9258,8951.530125972964
0.0896,9259,8997.054750377127
0.0,9260,9270.813565586053
0.0,9261,9270.813565586053
0.1045,9262,8951.530125972964
0.1343,9263,8860.480877164637
0.1045,9264,8951.530125972964
0.1045,9265,8951.530125972964
0.0,9266,9270.813565586053
0.2537,9267,8495.672813147385
0.2239,9268,8586.72206195571
0.1343,9269,8860.480877164637
0.2836,9270,8404.318029947084
0.2985,9271,8358.793405542921
0.3284,9272,8267.43862234262
0.3284,9273,8267.43862234262
0.2985,9274,8358.793405542921
0.2836,9275,8404.318029947084
0.2836,9276,8404.318029947084
0.1642,9277,8769.126093964336
0.1343,9278,8860.480877164637
0.1642,9279,8769.126093964336
0.4627,9280,7857.105933921205
0.5522,9281,7583.652653104253
0.3284,9282,8267.43862234262
0.5522,9283,7583.652653104253
0.5821,9284,7492.297869903952
0.4925,9285,7766.056685112879
0.3881,9286,8085.034590333995
0.3582,9287,8176.3893735342945
0.5224,9288,7674.701901912578
0.3881,9289,8085.034590333995
0.4179,9290,7993.985341525668
0.2836,9291,8404.318029947084
0.1642,9292,8769.126093964336
0.0,9293,9270.813565586053
0.0896,9294,8997.054750377127
0.1642,9295,8769.126093964336
0.0896,9296,8997.054750377127
0.0,9297,9270.813565586053
0.0,9298,9270.813565586053
0.0896,9299,8997.054750377127
0.0,9300,9270.813565586053
0.1343,9301,8860.480877164637
0.1343,9302,8860.480877164637
0.2836,9303,8404.318029947084
0.2537,9304,8495.672813147385
0.3881,9305,8085.034590333995
0.3284,9306,8267.43862234262
0.3582,9307,8176.3893735342945
0.3881,9308,8085.034590333995
0.2239,9309,8586.72206195571
0.5522,9310,7583.652653104253
0.3881,9311,8085.034590333995
0.3582,9312,8176.3893735342945
0.194,9313,8678.07684515601
0.194,9314,8678.07684515601
0.2239,9315,8586.72206195571
0.3582,9316,8176.3893735342945
0.3284,9317,8267.43862234262
0.194,9318,8678.07684515601
0.0,9319,9270.813565586053
0.1343,9320,8860.480877164637
0.1045,9321,8951.530125972964
0.1343,9322,8860.480877164637
0.1343,9323,8860.480877164637
0.1343,9324,8860.480877164637
0.1343,9325,8860.480877164637
0.2239,9326,8586.72206195571
0.2239,9327,8586.72206195571
0.2239,9328,8586.72206195571
0.2537,9329,8495.672813147385
0.2836,9330,8404.318029947084
0.4179,9331,7993.985341525668
0.4179,9332,7993.985341525668
0.3582,9333,8176.3893735342945
0.2537,9334,8495.672813147385
0.2239,9335,8586.72206195571
0.2836,9336,8404.318029947084
0.3881,9337,8085.034590333995
0.3284,9338,8267.43862234262
0.4179,9339,7993.985341525668
0.3582,9340,8176.3893735342945
0.3582,9341,8176.3893735342945
0.194,9342,8678.07684515601
0.1343,9343,8860.480877164637
0.1343,9344,8860.480877164637
0.2537,9345,8495.672813147385
0.2836,9346,8404.318029947084
0.2239,9347,8586.72206195571
0.2239,9348,8586.72206195571
0.2836,9349,8404.318029947084
0.0,9350,9270.813565586053
0.3881,9351,8085.034590333995
0.194,9352,8678.07684515601
0.1343,9353,8860.480877164637
0.194,9354,8678.07684515601
0.194,9355,8678.07684515601
0.194,9356,8678.07684515601
0.1642,9357,8769.126093964336
0.1045,9358,8951.530125972964
0.1642,9359,8769.126093964336
0.1642,9360,8769.126093964336
0.2239,9361,8586.72206195571
0.194,9362,8678.07684515601
0.2537,9363,8495.672813147385
0.2985,9364,8358.793405542921
0.2239,9365,8586.72206195571
0.2239,9366,8586.72206195571
0.194,9367,8678.07684515601
0.194,9368,8678.07684515601
0.1642,9369,8769.126093964336
0.194,9370,8678.07684515601
0.1045,9371,8951.530125972964
0.194,9372,8678.07684515601
0.194,9373,8678.07684515601
0.2836,9374,8404.318029947084
0.2985,9375,8358.793405542921
0.2239,9376,8586.72206195571
0.3284,9377,8267.43862234262
0.4478,9378,7902.630558325368
0.4478,9379,7902.630558325368
0.4179,9380,7993.985341525668
0.3582,9381,8176.3893735342945
0.2836,9382,8404.318029947084
0.1045,9383,8951.530125972964
0.2985,9384,8358.793405542921
0.2985,9385,8358.793405542921
0.2537,9386,8495.672813147385
0.2836,9387,8404.318029947084
0.2836,9388,8404.318029947084
0.2836,9389,8404.318029947084
0.194,9390,8678.07684515601
0.1642,9391,8769.126093964336
0.1642,9392,8769.126093964336
0.1642,9393,8769.126093964336
0.0896,9394,8997.054750377127
0.1045,9395,8951.530125972964
0.194,9396,8678.07684515601
0.1343,9397,8860.480877164637
0.1642,9398,8769.126093964336
0.1045,9399,8951.530125972964
0.2239,9400,8586.72206195571
0.2239,9401,8586.72206195571
0.2836,9402,8404.318029947084
0.2239,9403,8586.72206195571
0.194,9404,8678.07684515601
0.1642,9405,8769.126093964336
0.2836,9406,8404.318029947084
0.1642,9407,8769.126093964336
0.1642,9408,8769.126093964336
0.194,9409,8678.07684515601
0.0896,9410,8997.054750377127
0.1343,9411,8860.480877164637
0.0,9412,9270.813565586053
0.1343,9413,8860.480877164637
0.1343,9414,8860.480877164637
0.0896,9415,8997.054750377127
0.0,9416,9270.813565586053
0.0,9417,9270.813565586053
0.0,9418,9270.813565586053
0.0,9419,9270.813565586053
0.0,9420,9270.813565586053
0.1045,9421,8951.530125972964
0.2537,9422,8495.672813147385
0.0,9423,9270.813565586053
0.0,9424,9270.813565586053
0.1045,9425,8951.530125972964
0.1642,9426,8769.126093964336
0.2836,9427,8404.318029947084
0.4925,9428,7766.056685112879
0.4627,9429,7857.105933921205
0.5224,9430,7674.701901912578
0.5224,9431,7674.701901912578
0.4179,9432,7993.985341525668
0.4179,9433,7993.985341525668
0.2537,9434,8495.672813147385
0.3881,9435,8085.034590333995
0.3284,9436,8267.43862234262
0.2239,9437,8586.72206195571
0.2985,9438,8358.793405542921
0.2239,9439,8586.72206195571
0.2239,9440,8586.72206195571
0.1642,9441,8769.126093964336
0.2239,9442,8586.72206195571
0.2239,9443,8586.72206195571
0.194,9444,8678.07684515601
0.2836,9445,8404.318029947084
0.2985,9446,8358.793405542921
0.1343,9447,8860.480877164637
0.0,9448,9270.813565586053
0.2239,9449,8586.72206195571
0.0,9450,9270.813565586053
0.1045,9451,8951.530125972964
0.0896,9452,8997.054750377127
0.1343,9453,8860.480877164637
0.1045,9454,8951.530125972964
0.1045,9455,8951.530125972964
0.1045,9456,8951.530125972964
0.1045,9457,8951.530125972964
0.1045,9458,8951.530125972964
0.1045,9459,8951.530125972964
0.1045,9460,8951.530125972964
0.0896,9461,8997.054750377127
0.0,9462,9270.813565586053
0.0896,9463,8997.054750377127
0.0896,9464,8997.054750377127
0.1343,9465,8860.480877164637
0.1343,9466,8860.480877164637
0.0,9467,9270.813565586053
0.1343,9468,8860.480877164637
0.1045,9469,8951.530125972964
0.0,9470,9270.813565586053
0.0896,9471,8997.054750377127
0.194,9472,8678.07684515601
0.2239,9473,8586.72206195571
0.2239,9474,8586.72206195571
0.1642,9475,8769.126093964336
0.194,9476,8678.07684515601
0.1642,9477,8769.126093964336
0.1343,9478,8860.480877164637
0.194,9479,8678.07684515601
0.1343,9480,8860.480877164637
0.0896,9481,8997.054750377127
0.1343,9482,8860.480877164637
0.1343,9483,8860.480877164637
0.1045,9484,8951.530125972964
0.1045,9485,8951.530125972964
0.0896,9486,8997.054750377127
0.1343,9487,8860.480877164637
0.194,9488,8678.07684515601
0.2537,9489,8495.672813147385
0.1642,9490,8769.126093964336
0.1642,9491,8769.126093964336
0.2239,9492,8586.72206195571
0.2836,9493,8404.318029947084
0.194,9494,8678.07684515601
0.194,9495,8678.07684515601
0.1642,9496,8769.126093964336
0.1642,9497,8769.126093964336
0.2537,9498,8495.672813147385
0.2239,9499,8586.72206195571
0.1642,9500,8769.126093964336
0.2537,9501,8495.672813147385
0.2239,9502,8586.72206195571
0.194,9503,8678.07684515601
0.1045,9504,8951.530125972964
0.1045,9505,8951.530125972964
0.1343,9506,8860.480877164637
0.1343,9507,8860.480877164637
0.0896,9508,8997.054750377127
0.0,9509,9270.813565586053
0.1045,9510,8951.530125972964
0.1045,9511,8951.530125972964
0.1045,9512,8951.530125972964
0.1045,9513,8951.530125972964
0.1343,9514,8860.480877164637
0.1045,9515,8951.530125972964
0.1045,9516,8951.530125972964
0.1343,9517,8860.480877164637
0.1642,9518,8769.126093964336
0.2239,9519,8586.72206195571
0.1642,9520,8769.126093964336
0.2836,9521,8404.318029947084
0.2537,9522,8495.672813147385
0.2537,9523,8495.672813147385
0.2239,9524,8586.72206195571
0.2537,9525,8495.672813147385
0.1642,9526,8769.126093964336
0.1642,9527,8769.126093964336
0.1343,9528,8860.480877164637
0.1343,9529,8860.480877164637
0.194,9530,8678.07684515601
0.1343,9531,8860.480877164637
0.0,9532,9270.813565586053
0.0,9533,9270.813565586053
0.0,9534,9270.813565586053
0.0896,9535,8997.054750377127
0.2985,9536,8358.793405542921
0.0,9537,9270.813565586053
0.0,9538,9270.813565586053
0.0,9539,9270.813565586053
0.1642,9540,8769.126093964336
0.194,9541,8678.07684515601
0.3284,9542,8267.43862234262
0.2537,9543,8495.672813147385
0.2537,9544,8495.672813147385
0.194,9545,8678.07684515601
0.2537,9546,8495.672813147385
0.194,9547,8678.07684515601
0.194,9548,8678.07684515601
0.2239,9549,8586.72206195571
0.1343,9550,8860.480877164637
0.1045,9551,8951.530125972964
0.194,9552,8678.07684515601
0.1343,9553,8860.480877164637
0.2239,9554,8586.72206195571
0.1642,9555,8769.126093964336
0.0,9556,9270.813565586053
0.0,9557,9270.813565586053
0.0896,9558,8997.054750377127
0.0896,9559,8997.054750377127
0.0,9560,9270.813565586053
0.1045,9561,8951.530125972964
0.2239,9562,8586.72206195571
0.1642,9563,8769.126093964336
0.2239,9564,8586.72206195571
0.2239,9565,8586.72206195571
0.2836,9566,8404.318029947084
0.1045,9567,8951.530125972964
0.1642,9568,8769.126093964336
0.1045,9569,8951.530125972964
0.1045,9570,8951.530125972964
0.1045,9571,8951.530125972964
0.1045,9572,8951.530125972964
0.1045,9573,8951.530125972964
0.1343,9574,8860.480877164637
0.194,9575,8678.07684515601
0.1343,9576,8860.480877164637
0.1642,9577,8769.126093964336
0.1642,9578,8769.126093964336
0.1343,9579,8860.480877164637
0.1343,9580,8860.480877164637
0.2836,9581,8404.318029947084
0.4478,9582,7902.630558325368
0.2836,9583,8404.318029947084
0.2836,9584,8404.318029947084
0.2537,9585,8495.672813147385
0.2537,9586,8495.672813147385
0.2239,9587,8586.72206195571
0.2239,9588,8586.72206195571
0.2239,9589,8586.72206195571
0.3284,9590,8267.43862234262
0.3284,9591,8267.43862234262
0.2985,9592,8358.793405542921
0.2985,9593,8358.793405542921
0.0,9594,9270.813565586053
0.1343,9595,8860.480877164637
0.1642,9596,8769.126093964336
0.1045,9597,8951.530125972964
0.0,9598,9270.813565586053
0.0896,9599,8997.054750377127
0.0,9600,9270.813565586053
0.0,9601,9270.813565586053
0.0896,9602,8997.054750377127
0.0896,9603,8997.054750377127
0.0896,9604,8997.054750377127
0.0896,9605,8997.054750377127
0.0896,9606,8997.054750377127
0.2239,9607,8586.72206195571
0.194,9608,8678.07684515601
0.1642,9609,8769.126093964336
0.1642,9610,8769.126093964336
0.1642,9611,8769.126093964336
0.1343,9612,8860.480877164637
0.1045,9613,8951.530125972964
0.1343,9614,8860.480877164637
0.0896,9615,8997.054750377127
0.0896,9616,8997.054750377127
0.1343,9617,8860.480877164637
0.2537,9618,8495.672813147385
0.194,9619,8678.07684515601
0.1343,9620,8860.480877164637
0.0,9621,9270.813565586053
0.0,9622,9270.813565586053
0.0896,9623,8997.054750377127
0.0,9624,9270.813565586053
0.0896,9625,8997.054750377127
0.1343,9626,8860.480877164637
0.1343,9627,8860.480877164637
0.194,9628,8678.07684515601
0.2239,9629,8586.72206195571
0.2239,9630,8586.72206195571
0.1642,9631,8769.126093964336
0.1343,9632,8860.480877164637
0.1343,9633,8860.480877164637
0.1343,9634,8860.480877164637
0.1045,9635,8951.530125972964
0.1045,9636,8951.530125972964
0.1045,9637,8951.530125972964
0.1642,9638,8769.126093964336
0.2836,9639,8404.318029947084
0.2537,9640,8495.672813147385
0.2985,9641,8358.793405542921
0.4179,9642,7993.985341525668
0.4627,9643,7857.105933921205
0.6567,9644,7264.3692134911635
0.5522,9645,7583.652653104253
0.5522,9646,7583.652653104253
0.6418,9647,7309.893837895326
0.3881,9648,8085.034590333995
0.4925,9649,7766.056685112879
0.3881,9650,8085.034590333995
0.4627,9651,7857.105933921205
0.5821,9652,7492.297869903952
0.6866,9653,7173.014430290863
0.7164,9654,7081.965181482536
0.3881,9655,8085.034590333995
0.3881,9656,8085.034590333995
0.194,9657,8678.07684515601
0.2537,9658,8495.672813147385
0.2985,9659,8358.793405542921
0.3582,9660,8176.3893735342945
0.2985,9661,8358.793405542921
0.6418,9662,7309.893837895326
0.4478,9663,7902.630558325368
0.5224,9664,7674.701901912578
0.5522,9665,7583.652653104253
0.4627,9666,7857.105933921205
0.4179,9667,7993.985341525668
0.4627,9668,7857.105933921205
0.2836,9669,8404.318029947084
0.3284,9670,8267.43862234262
0.2985,9671,8358.793405542921
0.1642,9672,8769.126093964336
0.2239,9673,8586.72206195571
0.2239,9674,8586.72206195571
0.2239,9675,8586.72206195571
0.194,9676,8678.07684515601
0.1045,9677,8951.530125972964
0.0896,9678,8997.054750377127
0.1343,9679,8860.480877164637
0.2239,9680,8586.72206195571
0.194,9681,8678.07684515601
0.1343,9682,8860.480877164637
0.194,9683,8678.07684515601
0.1343,9684,8860.480877164637
0.194,9685,8678.07684515601
0.3284,9686,8267.43862234262
0.2239,9687,8586.72206195571
0.1045,9688,8951.530125972964
0.1343,9689,8860.480877164637
0.194,9690,8678.07684515601
0.194,9691,8678.07684515601
0.2537,9692,8495.672813147385
0.1343,9693,8860.480877164637
0.1642,9694,8769.126093964336
0.1343,9695,8860.480877164637
0.1045,9696,8951.530125972964
0.0,9697,9270.813565586053
0.0,9698,9270.813565586053
0.0,9699,9270.813565586053
0.0,9700,9270.813565586053
0.0,9701,9270.813565586053
0.1045,9702,8951.530125972964
0.1045,9703,8951.530125972964
0.0,9704,9270.813565586053
0.0896,9705,8997.054750377127
0.0,9706,9270.813565586053
0.0896,9707,8997.054750377127
0.1343,9708,8860.480877164637
0.1642,9709,8769.126093964336
0.2239,9710,8586.72206195571
0.2537,9711,8495.672813147385
0.2239,9712,8586.72206195571
0.4478,9713,7902.630558325368
0.2985,9714,8358.793405542921
0.3582,9715,8176.3893735342945
0.2985,9716,8358.793405542921
0.1642,9717,8769.126093964336
0.1343,9718,8860.480877164637
0.1045,9719,8951.530125972964
0.1045,9720,8951.530125972964
0.0896,9721,8997.054750377127
0.0,9722,9270.813565586053
0.0,9723,9270.813565586053
0.0,9724,9270.813565586053
0.0,9725,9270.813565586053
0.1045,9726,8951.530125972964
0.1045,9727,8951.530125972964
0.1343,9728,8860.480877164637
0.194,9729,8678.07684515601
0.3582,9730,8176.3893735342945
0.3284,9731,8267.43862234262
0.2985,9732,8358.793405542921
0.2836,9733,8404.318029947084
0.3881,9734,8085.034590333995
0.2836,9735,8404.318029947084
0.3582,9736,8176.3893735342945
0.2239,9737,8586.72206195571
0.194,9738,8678.07684515601
0.194,9739,8678.07684515601
0.2239,9740,8586.72206195571
0.1642,9741,8769.126093964336
0.1642,9742,8769.126093964336
0.1642,9743,8769.126093964336
0.1045,9744,8951.530125972964
0.0896,9745,8997.054750377127
0.1343,9746,8860.480877164637
0.0,9747,9270.813565586053
0.0896,9748,8997.054750377127
0.0,9749,9270.813565586053
0.0896,9750,8997.054750377127
0.0,9751,9270.813565586053
0.0896,9752,8997.054750377127
0.1343,9753,8860.480877164637
0.0896,9754,8997.054750377127
0.1642,9755,8769.126093964336
0.1343,9756,8860.480877164637
0.1045,9757,8951.530125972964
0.0896,9758,8997.054750377127
0.2537,9759,8495.672813147385
0.194,9760,8678.07684515601
0.0,9761,9270.813565586053
0.0,9762,9270.813565586053
0.0,9763,9270.813565586053
0.1343,9764,8860.480877164637
0.1642,9765,8769.126093964336
0.1343,9766,8860.480877164637
0.1045,9767,8951.530125972964
0.0,9768,9270.813565586053
0.0896,9769,8997.054750377127
0.0,9770,9270.813565586053
0.0,9771,9270.813565586053
0.1045,9772,8951.530125972964
0.1045,9773,8951.530125972964
0.194,9774,8678.07684515601
0.1642,9775,8769.126093964336
0.1343,9776,8860.480877164637
0.1045,9777,8951.530125972964
0.0,9778,9270.813565586053
0.0,9779,9270.813565586053
0.2836,9780,8404.318029947084
0.4179,9781,7993.985341525668
0.3881,9782,8085.034590333995
0.3582,9783,8176.3893735342945
0.3582,9784,8176.3893735342945
0.4179,9785,7993.985341525668
0.2985,9786,8358.793405542921
0.3284,9787,8267.43862234262
0.2537,9788,8495.672813147385
0.2239,9789,8586.72206195571
0.194,9790,8678.07684515601
0.194,9791,8678.07684515601
0.2239,9792,8586.72206195571
0.194,9793,8678.07684515601
0.1642,9794,8769.126093964336
0.1642,9795,8769.126093964336
0.2537,9796,8495.672813147385
0.1045,9797,8951.530125972964
0.0,9798,9270.813565586053
0.0896,9799,8997.054750377127
0.0,9800,9270.813565586053
0.0,9801,9270.813565586053
0.0,9802,9270.813565586053
0.1045,9803,8951.530125972964
0.1045,9804,8951.530125972964
0.1343,9805,8860.480877164637
0.194,9806,8678.07684515601
0.2836,9807,8404.318029947084
0.3582,9808,8176.3893735342945
0.2537,9809,8495.672813147385
0.3284,9810,8267.43862234262
0.2836,9811,8404.318029947084
0.2985,9812,8358.793405542921
0.1642,9813,8769.126093964336
0.1642,9814,8769.126093964336
0.2985,9815,8358.793405542921
0.4478,9816,7902.630558325368
0.3881,9817,8085.034590333995
0.3582,9818,8176.3893735342945
0.2537,9819,8495.672813147385
0.2836,9820,8404.318029947084
0.2239,9821,8586.72206195571
0.3881,9822,8085.034590333995
0.2985,9823,8358.793405542921
0.3284,9824,8267.43862234262
0.2836,9825,8404.318029947084
0.194,9826,8678.07684515601
0.2537,9827,8495.672813147385
0.2537,9828,8495.672813147385
0.3284,9829,8267.43862234262
0.2537,9830,8495.672813147385
0.1642,9831,8769.126093964336
0.194,9832,8678.07684515601
0.194,9833,8678.07684515601
0.2836,9834,8404.318029947084
0.2537,9835,8495.672813147385
0.3284,9836,8267.43862234262
0.2537,9837,8495.672813147385
0.2836,9838,8404.318029947084
0.1642,9839,8769.126093964336
0.0896,9840,8997.054750377127
0.1642,9841,8769.126093964336
0.0896,9842,8997.054750377127
0.0896,9843,8997.054750377127
0.0896,9844,8997.054750377127
0.194,9845,8678.07684515601
0.3582,9846,8176.3893735342945
0.4179,9847,7993.985341525668
0.3284,9848,8267.43862234262
0.3582,9849,8176.3893735342945
0.3582,9850,8176.3893735342945
0.4478,9851,7902.630558325368
0.3582,9852,8176.3893735342945
0.2239,9853,8586.72206195571
0.2836,9854,8404.318029947084
0.194,9855,8678.07684515601
0.2239,9856,8586.72206195571
0.1045,9857,8951.530125972964
0.2537,9858,8495.672813147385
0.2239,9859,8586.72206195571
0.2239,9860,8586.72206195571
0.194,9861,8678.07684515601
0.1642,9862,8769.126093964336
0.0896,9863,8997.054750377127
0.0,9864,9270.813565586053
0.0,9865,9270.813565586053
0.0,9866,9270.813565586053
0.0,9867,9270.813565586053
0.0,9868,9270.813565586053
0.0,9869,9270.813565586053
0.0,9870,9270.813565586053
0.0,9871,9270.813565586053
0.0896,9872,8997.054750377127
0.1045,9873,8951.530125972964
0.194,9874,8678.07684515601
0.2836,9875,8404.318029947084
0.3881,9876,8085.034590333995
0.4179,9877,7993.985341525668
0.3881,9878,8085.034590333995
0.4179,9879,7993.985341525668
0.4179,9880,7993.985341525668
0.4478,9881,7902.630558325368
0.4478,9882,7902.630558325368
0.2985,9883,8358.793405542921
0.2537,9884,8495.672813147385
0.1642,9885,8769.126093964336
0.194,9886,8678.07684515601
0.2239,9887,8586.72206195571
0.2239,9888,8586.72206195571
0.1343,9889,8860.480877164637
0.2836,9890,8404.318029947084
0.2239,9891,8586.72206195571
0.1642,9892,8769.126093964336
0.1045,9893,8951.530125972964
0.1642,9894,8769.126093964336
0.0896,9895,8997.054750377127
0.0896,9896,8997.054750377127
0.0896,9897,8997.054750377127
0.0896,9898,8997.054750377127
0.1642,9899,8769.126093964336
0.2836,9900,8404.318029947084
0.2985,9901,8358.793405542921
0.3284,9902,8267.43862234262
0.4179,9903,7993.985341525668
0.4627,9904,7857.105933921205
0.3881,9905,8085.034590333995
0.3284,9906,8267.43862234262
0.2836,9907,8404.318029947084
0.194,9908,8678.07684515601
0.2836,9909,8404.318029947084
0.2537,9910,8495.672813147385
0.2836,9911,8404.318029947084
0.2537,9912,8495.672813147385
0.2836,9913,8404.318029947084
0.2239,9914,8586.72206195571
0.194,9915,8678.07684515601
0.2239,9916,8586.72206195571
0.2239,9917,8586.72206195571
0.194,9918,8678.07684515601
0.2239,9919,8586.72206195571
0.194,9920,8678.07684515601
0.2537,9921,8495.672813147385
0.194,9922,8678.07684515601
0.2836,9923,8404.318029947084
0.2537,9924,8495.672813147385
0.194,9925,8678.07684515601
0.2537,9926,8495.672813147385
0.1343,9927,8860.480877164637
0.0,9928,9270.813565586053
0.1642,9929,8769.126093964336
0.1343,9930,8860.480877164637
0.0896,9931,8997.054750377127
0.1343,9932,8860.480877164637
0.2239,9933,8586.72206195571
0.2537,9934,8495.672813147385
0.0,9935,9270.813565586053
0.0896,9936,8997.054750377127
0.194,9937,8678.07684515601
0.2836,9938,8404.318029947084
0.1343,9939,8860.480877164637
0.1343,9940,8860.480877164637
0.194,9941,8678.07684515601
0.1642,9942,8769.126093964336
0.2239,9943,8586.72206195571
0.3284,9944,8267.43862234262
0.2537,9945,8495.672813147385
0.1642,9946,8769.126093964336
0.1045,9947,8951.530125972964
