temp,casual,Predicted Y
0.2,11,0.7246723706481504
0.2,9,0.7246723706481504
0.22,7,3.0784135265127297
0.24,4,5.432154682377313
0.26,10,7.7858958382418955
0.3,10,12.493378149971058
0.32,18,14.84711930583564
0.32,14,14.84711930583564
0.34,15,17.20086046170023
0.34,12,17.20086046170023
0.34,13,17.20086046170023
0.32,8,14.84711930583564
0.32,2,14.84711930583564
0.3,8,12.493378149971058
0.3,3,12.493378149971058
0.3,9,12.493378149971058
0.28,4,10.139636994106482
0.28,2,10.139636994106482
0.26,7,7.7858958382418955
0.26,0,7.7858958382418955
0.26,0,7.7858958382418955
0.24,0,5.432154682377313
0.2,3,0.7246723706481504
0.2,5,0.7246723706481504
0.2,1,0.7246723706481504
0.22,10,3.0784135265127297
0.26,5,7.7858958382418955
0.28,19,10.139636994106482
0.3,8,12.493378149971058
0.3,22,12.493378149971058
0.32,8,14.84711930583564
0.32,27,14.84711930583564
0.34,28,17.20086046170023
0.34,15,17.20086046170023
0.3,14,12.493378149971058
0.32,16,14.84711930583564
0.32,7,14.84711930583564
0.32,14,14.84711930583564
0.32,11,14.84711930583564
0.3,1,12.493378149971058
0.3,3,12.493378149971058
0.28,2,10.139636994106482
0.26,2,7.7858958382418955
0.24,0,5.432154682377313
0.24,0,5.432154682377313
0.22,0,3.0784135265127297
0.22,1,3.0784135265127297
0.22,0,3.0784135265127297
0.22,1,3.0784135265127297
0.22,5,3.0784135265127297
0.22,23,3.0784135265127297
0.24,26,5.432154682377313
0.26,25,7.7858958382418955
0.26,18,7.7858958382418955
0.26,38,7.7858958382418955
0.3,12,12.493378149971058
0.22,12,3.0784135265127297
0.22,13,3.0784135265127297
0.22,3,3.0784135265127297
0.2,2,0.7246723706481504
0.16,1,-3.982809941081019
0.14,5,-6.336551096945598
0.14,0,-6.336551096945598
0.12,0,-8.690292252810183
0.1,0,-11.044033408674764
0.08,0,-13.397774564539349
0.1,1,-11.044033408674764
0.1,0,-11.044033408674764
0.1,0,-11.044033408674764
0.1,0,-11.044033408674764
0.1,0,-11.044033408674764
0.08,0,-13.397774564539349
0.08,0,-13.397774564539349
0.1,3,-11.044033408674764
0.12,8,-8.690292252810183
0.12,3,-8.690292252810183
0.14,7,-6.336551096945598
0.16,10,-3.982809941081019
0.16,9,-3.982809941081019
0.16,5,-3.982809941081019
0.2,16,0.7246723706481504
0.18,4,-1.629068785216436
0.16,4,-3.982809941081019
0.16,2,-3.982809941081019
0.14,1,-6.336551096945598
0.14,0,-6.336551096945598
0.14,0,-6.336551096945598
0.14,0,-6.336551096945598
0.14,0,-6.336551096945598
0.12,0,-8.690292252810183
0.14,0,-6.336551096945598
0.12,0,-8.690292252810183
0.12,0,-8.690292252810183
0.1,0,-11.044033408674764
0.1,1,-11.044033408674764
0.1,1,-11.044033408674764
0.1,4,-11.044033408674764
0.12,7,-8.690292252810183
0.14,1,-6.336551096945598
0.22,5,3.0784135265127297
0.28,7,10.139636994106482
0.32,11,14.84711930583564
0.34,10,17.20086046170023
0.36,10,19.554601617564806
0.36,5,19.554601617564806
0.36,8,19.554601617564806
0.34,6,17.20086046170023
0.34,7,17.20086046170023
0.3,4,12.493378149971058
0.28,2,10.139636994106482
0.26,3,7.7858958382418955
0.28,2,10.139636994106482
0.26,0,7.7858958382418955
0.26,0,7.7858958382418955
0.28,0,10.139636994106482
0.26,0,7.7858958382418955
0.26,0,7.7858958382418955
0.26,2,7.7858958382418955
0.26,1,7.7858958382418955
0.24,4,5.432154682377313
0.24,3,5.432154682377313
0.26,6,7.7858958382418955
0.26,8,7.7858958382418955
0.3,5,12.493378149971058
0.3,10,12.493378149971058
0.36,6,19.554601617564806
0.4,13,24.26208392929398
0.42,7,26.615825085158555
0.42,15,26.615825085158555
0.42,19,26.615825085158555
0.38,8,21.90834277342939
0.36,11,19.554601617564806
0.38,6,21.90834277342939
0.36,4,19.554601617564806
0.36,5,19.554601617564806
0.36,2,19.554601617564806
0.32,0,14.84711930583564
0.34,0,17.20086046170023
0.3,0,12.493378149971058
0.28,0,10.139636994106482
0.28,0,10.139636994106482
0.28,0,10.139636994106482
0.3,3,12.493378149971058
0.3,3,12.493378149971058
0.32,7,14.84711930583564
0.32,5,14.84711930583564
0.34,12,17.20086046170023
0.36,13,19.554601617564806
0.38,11,21.90834277342939
0.4,11,24.26208392929398
0.42,6,26.615825085158555
0.42,7,26.615825085158555
0.42,9,26.615825085158555
0.42,17,26.615825085158555
0.4,9,24.26208392929398
0.38,9,21.90834277342939
0.36,4,19.554601617564806
0.34,8,17.20086046170023
0.34,3,17.20086046170023
0.34,4,17.20086046170023
0.3,1,12.493378149971058
0.3,0,12.493378149971058
0.3,1,12.493378149971058
0.3,0,12.493378149971058
0.3,0,12.493378149971058
0.3,0,12.493378149971058
0.3,4,12.493378149971058
0.3,3,12.493378149971058
0.3,9,12.493378149971058
0.3,3,12.493378149971058
0.32,2,14.84711930583564
0.32,2,14.84711930583564
0.32,1,14.84711930583564
0.34,2,17.20086046170023
0.32,1,14.84711930583564
0.34,3,17.20086046170023
0.34,8,17.20086046170023
0.34,8,17.20086046170023
0.34,8,17.20086046170023
0.32,4,14.84711930583564
0.32,5,14.84711930583564
0.34,3,17.20086046170023
0.32,3,14.84711930583564
0.32,3,14.84711930583564
0.3,2,12.493378149971058
0.3,2,12.493378149971058
0.3,1,12.493378149971058
0.28,0,10.139636994106482
0.28,0,10.139636994106482
0.28,0,10.139636994106482
0.28,1,10.139636994106482
0.28,4,10.139636994106482
0.26,4,7.7858958382418955
0.26,8,7.7858958382418955
0.34,13,17.20086046170023
0.36,9,19.554601617564806
0.38,21,21.90834277342939
0.4,34,24.26208392929398
0.4,33,24.26208392929398
0.42,41,26.615825085158555
0.42,56,26.615825085158555
0.42,36,26.615825085158555
0.4,15,24.26208392929398
0.38,16,21.90834277342939
0.4,13,24.26208392929398
0.38,15,21.90834277342939
0.36,15,19.554601617564806
0.36,10,19.554601617564806
0.34,5,17.20086046170023
0.32,7,14.84711930583564
0.3,6,12.493378149971058
0.28,3,10.139636994106482
0.26,3,7.7858958382418955
0.24,0,5.432154682377313
0.24,1,5.432154682377313
0.24,8,5.432154682377313
0.22,10,3.0784135265127297
0.22,22,3.0784135265127297
0.26,48,7.7858958382418955
0.32,102,14.84711930583564
0.36,128,19.554601617564806
0.4,165,24.26208392929398
0.44,183,28.969566241023138
0.42,229,26.615825085158555
0.44,186,28.969566241023138
0.48,142,33.677048552752304
0.46,70,31.32330739688772
0.44,38,28.969566241023138
0.44,25,28.969566241023138
0.44,25,28.969566241023138
0.4,17,24.26208392929398
0.36,12,19.554601617564806
0.34,9,17.20086046170023
0.32,10,14.84711930583564
0.3,3,12.493378149971058
0.3,3,12.493378149971058
0.28,0,10.139636994106482
0.26,1,7.7858958382418955
0.24,0,5.432154682377313
0.24,2,5.432154682377313
0.24,8,5.432154682377313
0.24,20,5.432154682377313
0.26,49,7.7858958382418955
0.26,82,7.7858958382418955
0.28,71,10.139636994106482
0.3,64,12.493378149971058
0.32,48,14.84711930583564
0.3,85,12.493378149971058
0.32,62,14.84711930583564
0.3,22,12.493378149971058
0.3,23,12.493378149971058
0.3,18,12.493378149971058
0.3,22,12.493378149971058
0.26,3,7.7858958382418955
0.24,8,5.432154682377313
0.22,5,3.0784135265127297
0.24,5,5.432154682377313
0.24,3,5.432154682377313
0.24,1,5.432154682377313
0.24,0,5.432154682377313
0.24,0,5.432154682377313
0.24,1,5.432154682377313
0.22,2,3.0784135265127297
0.2,9,0.7246723706481504
0.2,12,0.7246723706481504
0.22,30,3.0784135265127297
0.26,45,7.7858958382418955
0.28,65,10.139636994106482
0.3,66,12.493378149971058
0.32,57,14.84711930583564
0.34,54,17.20086046170023
0.36,64,19.554601617564806
0.38,27,21.90834277342939
0.34,27,17.20086046170023
0.34,8,17.20086046170023
0.34,9,17.20086046170023
0.3,8,12.493378149971058
0.3,9,12.493378149971058
0.3,0,12.493378149971058
0.26,1,7.7858958382418955
0.26,0,7.7858958382418955
0.24,0,5.432154682377313
0.22,0,3.0784135265127297
0.2,0,0.7246723706481504
0.2,3,0.7246723706481504
0.22,6,3.0784135265127297
0.2,5,0.7246723706481504
0.2,6,0.7246723706481504
0.24,8,5.432154682377313
0.26,5,7.7858958382418955
0.3,16,12.493378149971058
0.34,8,17.20086046170023
0.32,16,14.84711930583564
0.34,23,17.20086046170023
0.36,14,19.554601617564806
0.38,21,21.90834277342939
0.38,11,21.90834277342939
0.36,5,19.554601617564806
0.34,4,17.20086046170023
0.34,7,17.20086046170023
0.34,3,17.20086046170023
0.32,1,14.84711930583564
0.32,5,14.84711930583564
0.32,3,14.84711930583564
0.34,1,17.20086046170023
0.34,1,17.20086046170023
0.34,0,17.20086046170023
0.32,1,14.84711930583564
0.32,5,14.84711930583564
0.32,10,14.84711930583564
0.3,9,12.493378149971058
0.32,11,14.84711930583564
0.34,17,17.20086046170023
0.36,22,19.554601617564806
0.4,21,24.26208392929398
0.42,15,26.615825085158555
0.44,35,28.969566241023138
0.5,34,36.03078970861689
0.52,30,38.38453086448147
0.52,43,38.38453086448147
0.48,42,33.677048552752304
0.46,22,31.32330739688772
0.44,25,28.969566241023138
0.48,19,33.677048552752304
0.44,18,28.969566241023138
0.46,5,31.32330739688772
0.44,12,28.969566241023138
0.44,3,28.969566241023138
0.44,5,28.969566241023138
0.44,2,28.969566241023138
0.4,0,24.26208392929398
0.4,2,24.26208392929398
0.36,3,19.554601617564806
0.36,9,19.554601617564806
0.34,11,17.20086046170023
0.36,14,19.554601617564806
0.42,41,26.615825085158555
0.48,54,33.677048552752304
0.5,25,36.03078970861689
0.52,30,38.38453086448147
0.54,36,40.73827202034606
0.54,46,40.73827202034606
0.56,45,43.09201317621064
0.54,49,40.73827202034606
0.54,36,40.73827202034606
0.5,20,36.03078970861689
0.46,23,31.32330739688772
0.44,17,28.969566241023138
0.44,19,28.969566241023138
0.44,14,28.969566241023138
0.44,12,28.969566241023138
0.44,3,28.969566241023138
0.42,1,26.615825085158555
0.42,0,26.615825085158555
0.4,0,24.26208392929398
0.4,1,24.26208392929398
0.4,2,24.26208392929398
0.4,7,24.26208392929398
0.38,17,21.90834277342939
0.36,15,19.554601617564806
0.36,22,19.554601617564806
0.36,27,19.554601617564806
0.4,27,24.26208392929398
0.42,30,26.615825085158555
0.46,5,31.32330739688772
0.4,11,24.26208392929398
0.4,12,24.26208392929398
0.42,14,26.615825085158555
0.42,11,26.615825085158555
0.44,6,28.969566241023138
0.44,8,28.969566241023138
0.42,1,26.615825085158555
0.4,4,24.26208392929398
0.38,10,21.90834277342939
0.36,5,19.554601617564806
0.34,4,17.20086046170023
0.32,1,14.84711930583564
0.3,0,12.493378149971058
0.3,0,12.493378149971058
0.3,0,12.493378149971058
0.3,1,12.493378149971058
0.28,3,10.139636994106482
0.26,3,7.7858958382418955
0.22,15,3.0784135265127297
0.26,24,7.7858958382418955
0.3,23,12.493378149971058
0.32,41,14.84711930583564
0.32,48,14.84711930583564
0.32,35,14.84711930583564
0.32,21,14.84711930583564
0.32,32,14.84711930583564
0.3,16,12.493378149971058
0.3,7,12.493378149971058
0.26,12,7.7858958382418955
0.26,10,7.7858958382418955
0.24,5,5.432154682377313
0.24,4,5.432154682377313
0.24,7,5.432154682377313
0.24,7,5.432154682377313
0.24,5,5.432154682377313
0.24,5,5.432154682377313
0.24,0,5.432154682377313
0.24,1,5.432154682377313
0.22,0,3.0784135265127297
0.22,0,3.0784135265127297
0.2,2,0.7246723706481504
0.2,2,0.7246723706481504
0.22,11,3.0784135265127297
0.26,27,7.7858958382418955
0.28,43,10.139636994106482
0.3,49,12.493378149971058
0.32,58,14.84711930583564
0.34,68,17.20086046170023
0.36,72,19.554601617564806
0.36,64,19.554601617564806
0.36,46,19.554601617564806
0.34,17,17.20086046170023
0.34,13,17.20086046170023
0.32,9,14.84711930583564
0.3,8,12.493378149971058
0.3,3,12.493378149971058
0.26,5,7.7858958382418955
0.26,2,7.7858958382418955
0.26,0,7.7858958382418955
0.26,0,7.7858958382418955
0.24,0,5.432154682377313
0.22,0,3.0784135265127297
0.22,0,3.0784135265127297
0.24,1,5.432154682377313
0.24,2,5.432154682377313
0.24,14,5.432154682377313
0.26,11,7.7858958382418955
0.32,16,14.84711930583564
0.36,11,19.554601617564806
0.4,13,24.26208392929398
0.4,23,24.26208392929398
0.46,24,31.32330739688772
0.52,24,38.38453086448147
0.54,20,40.73827202034606
0.54,26,40.73827202034606
0.52,10,38.38453086448147
0.5,16,36.03078970861689
0.48,11,33.677048552752304
0.46,14,31.32330739688772
0.44,9,28.969566241023138
0.42,6,26.615825085158555
0.42,0,26.615825085158555
0.38,0,21.90834277342939
0.4,1,24.26208392929398
0.4,0,24.26208392929398
0.32,0,14.84711930583564
0.32,1,14.84711930583564
0.3,1,12.493378149971058
0.28,12,10.139636994106482
0.26,16,7.7858958382418955
0.28,7,10.139636994106482
0.3,14,12.493378149971058
0.34,8,17.20086046170023
0.36,19,19.554601617564806
0.36,16,19.554601617564806
0.4,13,24.26208392929398
0.42,17,26.615825085158555
0.42,17,26.615825085158555
0.42,33,26.615825085158555
0.42,17,26.615825085158555
0.42,15,26.615825085158555
0.4,2,24.26208392929398
0.34,10,17.20086046170023
0.34,6,17.20086046170023
0.32,4,14.84711930583564
0.32,2,14.84711930583564
0.32,0,14.84711930583564
0.3,0,12.493378149971058
0.28,0,10.139636994106482
0.26,0,7.7858958382418955
0.28,4,10.139636994106482
0.26,11,7.7858958382418955
0.28,2,10.139636994106482
0.3,5,12.493378149971058
0.3,0,12.493378149971058
0.3,1,12.493378149971058
0.32,1,14.84711930583564
0.36,4,19.554601617564806
0.36,2,19.554601617564806
0.4,3,24.26208392929398
0.4,5,24.26208392929398
0.4,7,24.26208392929398
0.4,11,24.26208392929398
0.4,0,24.26208392929398
0.42,2,26.615825085158555
0.42,0,26.615825085158555
0.42,2,26.615825085158555
0.42,3,26.615825085158555
0.42,1,26.615825085158555
0.46,0,31.32330739688772
0.46,0,31.32330739688772
0.46,0,31.32330739688772
0.48,0,33.677048552752304
0.48,0,33.677048552752304
0.42,2,26.615825085158555
0.44,8,28.969566241023138
0.42,15,26.615825085158555
0.46,5,31.32330739688772
0.52,11,38.38453086448147
0.56,19,43.09201317621064
0.56,16,43.09201317621064
0.58,24,45.44575433207521
0.58,37,45.44575433207521
0.6,31,47.799495487939794
0.58,38,45.44575433207521
0.56,49,43.09201317621064
0.54,27,40.73827202034606
0.48,11,33.677048552752304
0.44,12,28.969566241023138
0.42,7,26.615825085158555
0.38,3,21.90834277342939
0.36,9,19.554601617564806
0.34,1,17.20086046170023
0.34,2,17.20086046170023
0.34,2,17.20086046170023
0.32,0,14.84711930583564
0.32,0,14.84711930583564
0.3,0,12.493378149971058
0.3,4,12.493378149971058
0.3,4,12.493378149971058
0.28,16,10.139636994106482
0.3,15,12.493378149971058
0.36,14,19.554601617564806
0.38,40,21.90834277342939
0.4,40,24.26208392929398
0.42,31,26.615825085158555
0.44,29,28.969566241023138
0.42,5,26.615825085158555
0.4,1,24.26208392929398
0.36,5,19.554601617564806
0.36,6,19.554601617564806
0.36,12,19.554601617564806
0.36,7,19.554601617564806
0.36,2,19.554601617564806
0.36,6,19.554601617564806
0.36,4,19.554601617564806
0.36,1,19.554601617564806
0.36,0,19.554601617564806
0.36,4,19.554601617564806
0.36,1,19.554601617564806
0.36,0,19.554601617564806
0.36,1,19.554601617564806
0.36,1,19.554601617564806
0.36,2,19.554601617564806
0.36,2,19.554601617564806
0.38,7,21.90834277342939
0.4,31,24.26208392929398
0.4,33,24.26208392929398
0.42,47,26.615825085158555
0.44,87,28.969566241023138
0.46,151,31.32330739688772
0.48,145,33.677048552752304
0.5,167,36.03078970861689
0.5,106,36.03078970861689
0.5,53,36.03078970861689
0.46,34,31.32330739688772
0.44,28,28.969566241023138
0.46,24,31.32330739688772
0.44,19,28.969566241023138
0.42,12,26.615825085158555
0.4,5,24.26208392929398
0.38,16,21.90834277342939
0.36,14,19.554601617564806
0.36,5,19.554601617564806
0.34,3,17.20086046170023
0.34,0,17.20086046170023
0.3,0,12.493378149971058
0.3,2,12.493378149971058
0.3,12,12.493378149971058
0.3,14,12.493378149971058
0.3,31,12.493378149971058
0.32,64,14.84711930583564
0.34,71,17.20086046170023
0.36,108,19.554601617564806
0.36,106,19.554601617564806
0.36,82,19.554601617564806
0.36,68,19.554601617564806
0.34,49,17.20086046170023
0.32,20,14.84711930583564
0.3,12,12.493378149971058
0.28,8,10.139636994106482
0.28,9,10.139636994106482
0.26,9,7.7858958382418955
0.26,2,7.7858958382418955
0.24,2,5.432154682377313
0.24,3,5.432154682377313
0.24,1,5.432154682377313
0.22,0,3.0784135265127297
0.2,0,0.7246723706481504
0.2,1,0.7246723706481504
0.18,2,-1.629068785216436
0.18,7,-1.629068785216436
0.2,13,0.7246723706481504
0.22,11,3.0784135265127297
0.24,12,5.432154682377313
0.26,17,7.7858958382418955
0.26,15,7.7858958382418955
0.26,11,7.7858958382418955
0.28,13,10.139636994106482
0.3,20,12.493378149971058
0.3,30,12.493378149971058
0.3,11,12.493378149971058
0.28,12,10.139636994106482
0.26,6,7.7858958382418955
0.26,8,7.7858958382418955
0.26,4,7.7858958382418955
0.24,2,5.432154682377313
0.22,2,3.0784135265127297
0.22,0,3.0784135265127297
0.2,0,0.7246723706481504
0.2,0,0.7246723706481504
0.18,0,-1.629068785216436
0.18,0,-1.629068785216436
0.18,0,-1.629068785216436
0.18,3,-1.629068785216436
0.16,5,-3.982809941081019
0.16,14,-3.982809941081019
0.22,11,3.0784135265127297
0.24,16,5.432154682377313
0.26,20,7.7858958382418955
0.26,9,7.7858958382418955
0.3,16,12.493378149971058
0.32,20,14.84711930583564
0.34,24,17.20086046170023
0.36,22,19.554601617564806
0.36,21,19.554601617564806
0.34,15,17.20086046170023
0.34,9,17.20086046170023
0.32,3,14.84711930583564
0.32,5,14.84711930583564
0.28,5,10.139636994106482
0.28,3,10.139636994106482
0.28,3,10.139636994106482
0.3,1,12.493378149971058
0.3,0,12.493378149971058
0.3,1,12.493378149971058
0.28,0,10.139636994106482
0.28,0,10.139636994106482
0.28,4,10.139636994106482
0.26,12,7.7858958382418955
0.28,12,10.139636994106482
0.3,12,12.493378149971058
0.36,20,19.554601617564806
0.42,33,26.615825085158555
0.44,40,28.969566241023138
0.5,26,36.03078970861689
0.52,38,38.38453086448147
0.54,44,40.73827202034606
0.56,34,43.09201317621064
0.56,58,43.09201317621064
0.56,35,43.09201317621064
0.54,16,40.73827202034606
0.5,18,36.03078970861689
0.44,11,28.969566241023138
0.46,10,31.32330739688772
0.44,4,28.969566241023138
0.44,11,28.969566241023138
0.46,4,31.32330739688772
0.46,6,31.32330739688772
0.46,0,31.32330739688772
0.44,0,28.969566241023138
0.42,1,26.615825085158555
0.42,4,26.615825085158555
0.42,8,26.615825085158555
0.44,12,28.969566241023138
0.46,19,31.32330739688772
0.5,19,36.03078970861689
0.54,48,40.73827202034606
0.56,27,43.09201317621064
0.6,35,47.799495487939794
0.62,48,50.15323664380438
0.64,24,52.50697779966896
0.62,37,50.15323664380438
0.62,52,50.15323664380438
0.62,45,50.15323664380438
0.6,21,47.799495487939794
0.6,20,47.799495487939794
0.6,27,47.799495487939794
0.56,12,43.09201317621064
0.56,6,43.09201317621064
0.58,3,45.44575433207521
0.56,4,43.09201317621064
0.48,2,33.677048552752304
0.46,0,31.32330739688772
0.4,0,24.26208392929398
0.4,2,24.26208392929398
0.4,2,24.26208392929398
0.38,6,21.90834277342939
0.34,17,17.20086046170023
0.34,17,17.20086046170023
0.34,14,17.20086046170023
0.36,17,19.554601617564806
0.36,27,19.554601617564806
0.38,49,21.90834277342939
0.42,49,26.615825085158555
0.46,50,31.32330739688772
0.48,51,33.677048552752304
0.46,68,31.32330739688772
0.44,30,28.969566241023138
0.42,12,26.615825085158555
0.38,3,21.90834277342939
0.36,8,19.554601617564806
0.34,7,17.20086046170023
0.32,9,14.84711930583564
0.3,9,12.493378149971058
0.3,1,12.493378149971058
0.26,12,7.7858958382418955
0.26,0,7.7858958382418955
0.24,1,5.432154682377313
0.22,3,3.0784135265127297
0.22,1,3.0784135265127297
0.22,4,3.0784135265127297
0.22,15,3.0784135265127297
0.24,21,5.432154682377313
0.26,47,7.7858958382418955
0.3,56,12.493378149971058
0.3,88,12.493378149971058
0.32,89,14.84711930583564
0.34,117,17.20086046170023
0.34,132,17.20086046170023
0.36,115,19.554601617564806
0.36,104,19.554601617564806
0.36,67,19.554601617564806
0.34,25,17.20086046170023
0.32,20,14.84711930583564
0.3,16,12.493378149971058
0.26,19,7.7858958382418955
0.26,6,7.7858958382418955
0.26,7,7.7858958382418955
0.24,4,5.432154682377313
0.24,15,5.432154682377313
0.24,7,5.432154682377313
0.24,2,5.432154682377313
0.24,2,5.432154682377313
0.22,2,3.0784135265127297
0.22,4,3.0784135265127297
0.26,20,7.7858958382418955
0.32,71,14.84711930583564
0.36,90,19.554601617564806
0.4,146,24.26208392929398
0.42,176,26.615825085158555
0.46,212,31.32330739688772
0.5,201,36.03078970861689
0.5,208,36.03078970861689
0.52,199,38.38453086448147
0.52,133,38.38453086448147
0.5,55,36.03078970861689
0.44,42,28.969566241023138
0.42,37,26.615825085158555
0.4,13,24.26208392929398
0.4,12,24.26208392929398
0.38,4,21.90834277342939
0.38,1,21.90834277342939
0.38,4,21.90834277342939
0.36,0,19.554601617564806
0.34,0,17.20086046170023
0.34,1,17.20086046170023
0.34,2,17.20086046170023
0.34,9,17.20086046170023
0.34,17,17.20086046170023
0.38,21,21.90834277342939
0.4,39,24.26208392929398
0.44,39,28.969566241023138
0.48,59,33.677048552752304
0.54,74,40.73827202034606
0.58,76,45.44575433207521
0.56,74,43.09201317621064
0.62,77,50.15323664380438
0.62,87,50.15323664380438
0.6,89,47.799495487939794
0.56,67,43.09201317621064
0.56,49,43.09201317621064
0.54,22,40.73827202034606
0.56,17,43.09201317621064
0.56,10,43.09201317621064
0.56,5,43.09201317621064
0.52,2,38.38453086448147
0.52,0,38.38453086448147
0.52,0,38.38453086448147
0.46,0,31.32330739688772
0.46,0,31.32330739688772
0.46,5,31.32330739688772
0.46,16,31.32330739688772
0.46,22,31.32330739688772
0.48,18,33.677048552752304
0.52,28,38.38453086448147
0.54,64,40.73827202034606
0.6,47,47.799495487939794
0.6,53,47.799495487939794
0.64,52,52.50697779966896
0.7,68,59.56820126726271
0.72,53,61.92194242312729
0.7,62,59.56820126726271
0.7,96,59.56820126726271
0.64,50,52.50697779966896
0.6,45,47.799495487939794
0.58,44,45.44575433207521
0.56,24,43.09201317621064
0.56,8,43.09201317621064
0.54,5,40.73827202034606
0.52,2,38.38453086448147
0.5,0,36.03078970861689
0.48,1,33.677048552752304
0.48,1,33.677048552752304
0.44,2,28.969566241023138
0.44,1,28.969566241023138
0.44,20,28.969566241023138
0.44,34,28.969566241023138
0.52,26,38.38453086448147
0.56,38,43.09201317621064
0.62,65,50.15323664380438
0.64,55,52.50697779966896
0.66,57,54.86071895553356
0.7,61,59.56820126726271
0.7,86,59.56820126726271
0.72,78,61.92194242312729
0.7,140,59.56820126726271
0.7,102,59.56820126726271
0.64,70,52.50697779966896
0.62,44,50.15323664380438
0.6,47,47.799495487939794
0.52,43,38.38453086448147
0.56,19,43.09201317621064
0.54,14,40.73827202034606
0.5,15,36.03078970861689
0.5,14,36.03078970861689
0.5,0,36.03078970861689
0.44,11,28.969566241023138
0.46,2,31.32330739688772
0.44,4,28.969566241023138
0.44,14,28.969566241023138
0.44,21,28.969566241023138
0.48,30,33.677048552752304
0.52,34,38.38453086448147
0.56,60,43.09201317621064
0.62,59,50.15323664380438
0.66,62,54.86071895553356
0.72,81,61.92194242312729
0.72,100,61.92194242312729
0.72,95,61.92194242312729
0.7,79,59.56820126726271
0.66,98,54.86071895553356
0.64,72,52.50697779966896
0.58,60,45.44575433207521
0.54,36,40.73827202034606
0.52,32,38.38453086448147
0.48,12,33.677048552752304
0.44,8,28.969566241023138
0.42,4,26.615825085158555
0.42,0,26.615825085158555
0.4,0,24.26208392929398
0.4,0,24.26208392929398
0.4,2,24.26208392929398
0.4,3,24.26208392929398
0.4,13,24.26208392929398
0.4,28,24.26208392929398
0.42,35,26.615825085158555
0.4,44,24.26208392929398
0.44,40,28.969566241023138
0.44,72,28.969566241023138
0.46,52,31.32330739688772
0.48,56,33.677048552752304
0.46,19,31.32330739688772
0.48,18,33.677048552752304
0.48,23,33.677048552752304
0.48,31,33.677048552752304
0.46,23,31.32330739688772
0.46,31,31.32330739688772
0.44,8,28.969566241023138
0.44,16,28.969566241023138
0.44,22,28.969566241023138
0.44,13,28.969566241023138
0.44,12,28.969566241023138
0.44,10,28.969566241023138
0.44,2,28.969566241023138
0.42,0,26.615825085158555
0.42,5,26.615825085158555
0.42,1,26.615825085158555
0.4,29,24.26208392929398
0.42,63,26.615825085158555
0.44,104,28.969566241023138
0.5,140,36.03078970861689
0.52,226,38.38453086448147
0.56,286,43.09201317621064
0.6,286,47.799495487939794
0.62,352,50.15323664380438
0.64,357,52.50697779966896
0.64,367,52.50697779966896
0.64,291,52.50697779966896
0.62,221,50.15323664380438
0.58,155,45.44575433207521
0.56,89,43.09201317621064
0.54,54,40.73827202034606
0.54,58,40.73827202034606
0.5,34,36.03078970861689
0.46,27,31.32330739688772
0.46,25,31.32330739688772
0.46,15,31.32330739688772
0.44,3,28.969566241023138
0.42,6,26.615825085158555
0.4,0,24.26208392929398
0.4,2,24.26208392929398
0.42,17,26.615825085158555
0.42,25,26.615825085158555
0.42,65,26.615825085158555
0.42,139,26.615825085158555
0.44,129,28.969566241023138
0.44,222,28.969566241023138
0.46,198,31.32330739688772
0.5,218,36.03078970861689
0.54,240,40.73827202034606
0.54,229,40.73827202034606
0.56,233,43.09201317621064
0.56,165,43.09201317621064
0.56,118,43.09201317621064
0.52,59,38.38453086448147
0.52,44,38.38453086448147
0.5,21,36.03078970861689
0.48,7,33.677048552752304
0.48,4,33.677048552752304
0.46,0,31.32330739688772
0.46,1,31.32330739688772
0.46,0,31.32330739688772
0.44,0,28.969566241023138
0.44,0,28.969566241023138
0.46,2,31.32330739688772
0.46,25,31.32330739688772
0.46,16,31.32330739688772
0.5,55,36.03078970861689
0.52,56,38.38453086448147
0.56,56,43.09201317621064
0.6,71,47.799495487939794
0.62,69,50.15323664380438
0.64,60,52.50697779966896
0.64,97,52.50697779966896
0.66,65,54.86071895553356
0.64,106,52.50697779966896
0.64,120,52.50697779966896
0.62,86,50.15323664380438
0.6,34,47.799495487939794
0.6,33,47.799495487939794
0.56,17,43.09201317621064
0.56,9,43.09201317621064
0.56,5,43.09201317621064
0.54,6,40.73827202034606
0.54,2,40.73827202034606
0.54,0,40.73827202034606
0.52,0,38.38453086448147
0.52,0,38.38453086448147
0.52,6,38.38453086448147
0.52,3,38.38453086448147
0.52,28,38.38453086448147
0.54,41,40.73827202034606
0.54,44,40.73827202034606
0.58,74,45.44575433207521
0.6,56,47.799495487939794
0.6,77,47.799495487939794
0.6,66,47.799495487939794
0.62,67,50.15323664380438
0.62,99,50.15323664380438
0.6,108,47.799495487939794
0.6,136,47.799495487939794
0.58,75,45.44575433207521
0.58,78,45.44575433207521
0.56,38,43.09201317621064
0.54,32,40.73827202034606
0.52,10,38.38453086448147
0.52,4,38.38453086448147
0.52,4,38.38453086448147
0.5,2,36.03078970861689
0.5,1,36.03078970861689
0.5,0,36.03078970861689
0.5,4,36.03078970861689
0.48,10,33.677048552752304
0.48,34,33.677048552752304
0.48,33,33.677048552752304
0.5,38,36.03078970861689
0.52,30,38.38453086448147
0.52,38,38.38453086448147
0.54,58,40.73827202034606
0.54,81,40.73827202034606
0.56,74,43.09201317621064
