instant,hr,Predicted Y
10204,5,11.536788817113417
10205,6,11.5367822365257
10206,7,11.536775655937982
10207,8,11.536769075350264
10208,9,11.536762494762547
10209,10,11.53675591417483
10210,11,11.536749333587112
10211,12,11.536742752999395
10212,13,11.536736172411677
10213,14,11.53672959182396
10214,15,11.536723011236242
10215,16,11.536716430648525
10216,17,11.536709850060808
10217,18,11.53670326947309
10218,19,11.536696688885373
10219,20,11.536690108297655
10220,21,11.536683527709938
10221,22,11.53667694712222
10222,23,11.536670366534503
10223,0,11.536663785946786
10224,1,11.536657205359068
10225,2,11.536650624771351
10226,3,11.536644044183634
10227,4,11.536637463595916
10228,5,11.536630883008199
10229,6,11.536624302420481
10230,7,11.536617721832764
10231,8,11.536611141245046
10232,9,11.536604560657329
10233,10,11.536597980069612
10234,11,11.536591399481894
10235,12,11.536584818894177
10236,13,11.53657823830646
10237,14,11.536571657718742
10238,15,11.536565077131026
10239,16,11.536558496543309
10240,17,11.536551915955592
10241,18,11.536545335367874
10242,19,11.536538754780157
10243,20,11.53653217419244
10244,21,11.536525593604722
10245,22,11.536519013017005
10246,23,11.536512432429287
10247,0,11.53650585184157
10248,1,11.536499271253852
10249,2,11.536492690666135
10250,3,11.536486110078418
10251,4,11.5364795294907
10252,5,11.536472948902983
10253,6,11.536466368315265
10254,7,11.536459787727548
10255,8,11.53645320713983
10256,9,11.536446626552113
10257,10,11.536440045964396
10258,11,11.536433465376678
10259,12,11.53642688478896
10260,13,11.536420304201243
10261,14,11.536413723613526
10262,15,11.536407143025809
10263,16,11.536400562438091
10264,17,11.536393981850374
10265,18,11.536387401262656
10266,19,11.536380820674939
10267,20,11.536374240087222
10268,21,11.536367659499504
10269,22,11.536361078911787
10270,23,11.53635449832407
10271,0,11.536347917736352
10272,1,11.536341337148635
10273,2,11.536334756560917
10274,3,11.5363281759732
10275,4,11.536321595385482
10276,5,11.536315014797765
10277,6,11.536308434210047
10278,7,11.53630185362233
10279,8,11.536295273034613
10280,9,11.536288692446895
10281,10,11.536282111859178
10282,11,11.53627553127146
10283,12,11.536268950683743
10284,13,11.536262370096026
10285,14,11.536255789508308
10286,15,11.53624920892059
10287,16,11.536242628332873
10288,17,11.536236047745156
10289,18,11.536229467157439
10290,19,11.536222886569721
10291,20,11.536216305982004
10292,21,11.536209725394286
10293,22,11.536203144806569
10294,23,11.536196564218852
10295,0,11.536189983631134
10296,1,11.536183403043417
10297,2,11.5361768224557
10298,3,11.536170241867982
10299,4,11.536163661280264
10300,5,11.536157080692547
10301,6,11.53615050010483
10302,7,11.536143919517112
10303,8,11.536137338929395
10304,9,11.536130758341677
10305,10,11.53612417775396
10306,11,11.536117597166243
10307,12,11.536111016578525
10308,13,11.536104435990808
10309,14,11.53609785540309
10310,15,11.536091274815373
10311,16,11.536084694227656
10312,17,11.536078113639938
10313,18,11.53607153305222
10314,19,11.536064952464503
10315,20,11.536058371876786
10316,21,11.536051791289069
10317,22,11.536045210701351
10318,23,11.536038630113634
10319,0,11.536032049525916
10320,1,11.536025468938199
10321,3,11.536018888350482
10322,4,11.536012307762764
10323,5,11.536005727175047
10324,6,11.53599914658733
10325,7,11.535992565999612
10326,8,11.535985985411894
10327,9,11.535979404824177
10328,10,11.53597282423646
10329,11,11.535966243648742
10330,12,11.535959663061025
10331,13,11.53595308247331
10332,14,11.535946501885592
10333,15,11.535939921297874
10334,16,11.535933340710157
10335,17,11.53592676012244
10336,18,11.535920179534722
10337,19,11.535913598947005
10338,20,11.535907018359287
10339,21,11.53590043777157
10340,22,11.535893857183853
10341,23,11.535887276596135
10342,0,11.535880696008418
10343,1,11.5358741154207
10344,2,11.535867534832983
10345,3,11.535860954245265
10346,4,11.535854373657548
10347,5,11.53584779306983
10348,6,11.535841212482113
10349,7,11.535834631894396
10350,8,11.535828051306678
10351,9,11.535821470718961
10352,10,11.535814890131244
10353,11,11.535808309543526
10354,12,11.535801728955809
10355,13,11.535795148368091
10356,14,11.535788567780374
10357,15,11.535781987192657
10358,16,11.53577540660494
10359,17,11.535768826017222
10360,18,11.535762245429504
10361,19,11.535755664841787
10362,20,11.53574908425407
10363,21,11.535742503666352
10364,22,11.535735923078635
10365,23,11.535729342490917
10366,0,11.5357227619032
10367,1,11.535716181315482
10368,2,11.535709600727765
10369,3,11.535703020140048
10370,4,11.53569643955233
10371,5,11.535689858964613
10372,6,11.535683278376895
10373,7,11.535676697789178
10374,8,11.53567011720146
10375,9,11.535663536613743
10376,10,11.535656956026026
10377,11,11.535650375438308
10378,12,11.535643794850591
10379,13,11.535637214262874
10380,14,11.535630633675156
10381,15,11.535624053087439
10382,16,11.535617472499721
10383,17,11.535610891912004
10384,18,11.535604311324287
10385,19,11.53559773073657
10386,20,11.535591150148852
10387,21,11.535584569561134
10388,22,11.535577988973417
10389,23,11.5355714083857
10390,0,11.535564827797982
10391,1,11.535558247210265
10392,2,11.535551666622547
10393,3,11.53554508603483
10394,4,11.535538505447112
10395,5,11.535531924859395
10396,6,11.535525344271678
10397,7,11.53551876368396
10398,8,11.535512183096243
10399,9,11.535505602508525
10400,10,11.535499021920808
10401,11,11.53549244133309
10402,12,11.535485860745373
10403,13,11.535479280157656
10404,14,11.535472699569938
10405,15,11.535466118982221
10406,16,11.535459538394504
10407,17,11.535452957806786
10408,18,11.535446377219069
10409,19,11.535439796631351
10410,20,11.535433216043634
10411,21,11.535426635455917
10412,22,11.535420054868199
10413,23,11.535413474280482
10414,0,11.535406893692764
10415,1,11.535400313105047
10416,2,11.53539373251733
10417,3,11.535387151929612
10418,4,11.535380571341895
10419,5,11.535373990754177
10420,6,11.53536741016646
10421,7,11.535360829578742
10422,8,11.535354248991025
10423,9,11.535347668403308
10424,10,11.535341087815592
10425,11,11.535334507227875
10426,12,11.535327926640157
10427,13,11.53532134605244
10428,14,11.535314765464722
10429,15,11.535308184877005
10430,16,11.535301604289288
10431,17,11.53529502370157
10432,18,11.535288443113853
10433,19,11.535281862526135
10434,20,11.535275281938418
10435,21,11.5352687013507
10436,22,11.535262120762983
10437,23,11.535255540175266
10438,0,11.535248959587548
10439,1,11.53524237899983
10440,2,11.535235798412113
10441,3,11.535229217824396
10442,4,11.535222637236679
10443,5,11.535216056648961
10444,6,11.535209476061244
10445,7,11.535202895473526
10446,8,11.535196314885809
10447,9,11.535189734298092
10448,10,11.535183153710374
10449,11,11.535176573122657
10450,12,11.53516999253494
10451,13,11.535163411947222
10452,14,11.535156831359505
10453,15,11.535150250771787
10454,16,11.53514367018407
10455,17,11.535137089596352
10456,18,11.535130509008635
10457,19,11.535123928420917
10458,20,11.5351173478332
10459,21,11.535110767245483
10460,22,11.535104186657765
10461,23,11.535097606070048
10462,0,11.53509102548233
10463,1,11.535084444894613
10464,2,11.535077864306896
10465,3,11.535071283719178
10466,4,11.53506470313146
10467,5,11.535058122543743
10468,6,11.535051541956026
10469,7,11.535044961368309
10470,8,11.535038380780591
10471,9,11.535031800192874
10472,10,11.535025219605156
10473,11,11.535018639017439
10474,12,11.535012058429722
10475,13,11.535005477842004
10476,14,11.534998897254287
10477,15,11.53499231666657
10478,16,11.534985736078852
10479,17,11.534979155491135
10480,18,11.534972574903417
10481,19,11.5349659943157
10482,20,11.534959413727982
10483,21,11.534952833140265
10484,22,11.534946252552547
10485,23,11.53493967196483
10486,0,11.534933091377113
10487,1,11.534926510789395
10488,2,11.534919930201678
10489,3,11.53491334961396
10490,4,11.534906769026243
10491,5,11.534900188438526
10492,6,11.534893607850808
10493,7,11.53488702726309
10494,8,11.534880446675373
10495,9,11.534873866087656
10496,10,11.534867285499939
10497,11,11.534860704912221
10498,12,11.534854124324504
10499,13,11.534847543736786
10500,14,11.534840963149069
10501,15,11.534834382561352
10502,16,11.534827801973634
10503,17,11.534821221385917
10504,18,11.5348146407982
10505,19,11.534808060210482
10506,20,11.534801479622764
10507,21,11.534794899035047
10508,22,11.53478831844733
10509,23,11.534781737859612
10510,0,11.534775157271895
10511,1,11.534768576684177
10512,2,11.53476199609646
10513,3,11.534755415508743
10514,4,11.534748834921025
10515,5,11.534742254333308
10516,6,11.534735673745592
10517,7,11.534729093157875
10518,8,11.534722512570157
10519,9,11.53471593198244
10520,10,11.534709351394723
10521,11,11.534702770807005
10522,12,11.534696190219288
10523,13,11.53468960963157
10524,14,11.534683029043853
10525,15,11.534676448456135
10526,16,11.534669867868418
10527,17,11.5346632872807
10528,18,11.534656706692983
10529,19,11.534650126105266
10530,20,11.534643545517548
10531,21,11.534636964929831
10532,22,11.534630384342114
10533,23,11.534623803754396
10534,0,11.534617223166679
10535,1,11.534610642578961
10536,2,11.534604061991244
10537,3,11.534597481403527
10538,4,11.53459090081581
10539,5,11.534584320228092
10540,6,11.534577739640374
10541,7,11.534571159052657
10542,8,11.53456457846494
10543,9,11.534557997877222
10544,10,11.534551417289505
10545,11,11.534544836701787
10546,12,11.53453825611407
10547,13,11.534531675526353
10548,14,11.534525094938635
10549,15,11.534518514350918
10550,16,11.5345119337632
10551,17,11.534505353175483
10552,18,11.534498772587765
10553,19,11.534492192000048
10554,20,11.53448561141233
10555,21,11.534479030824613
10556,22,11.534472450236896
10557,23,11.534465869649178
10558,0,11.534459289061461
10559,1,11.534452708473744
10560,2,11.534446127886026
10561,3,11.534439547298309
10562,4,11.534432966710591
10563,5,11.534426386122874
10564,6,11.534419805535157
10565,7,11.53441322494744
10566,8,11.534406644359722
10567,9,11.534400063772004
10568,10,11.534393483184287
10569,11,11.53438690259657
10570,12,11.534380322008852
10571,13,11.534373741421135
10572,14,11.534367160833417
10573,15,11.5343605802457
10574,16,11.534353999657982
10575,17,11.534347419070265
10576,18,11.534340838482548
10577,19,11.53433425789483
10578,20,11.534327677307113
10579,21,11.534321096719395
10580,22,11.534314516131678
10581,23,11.53430793554396
10582,0,11.534301354956243
10583,1,11.534294774368526
10584,2,11.534288193780808
10585,3,11.534281613193091
10586,4,11.534275032605374
10587,5,11.534268452017656
10588,6,11.534261871429939
10589,7,11.534255290842221
10590,8,11.534248710254504
10591,9,11.534242129666787
10592,10,11.53423554907907
10593,11,11.534228968491352
10594,12,11.534222387903634
10595,13,11.534215807315917
10596,14,11.5342092267282
10597,15,11.534202646140482
10598,16,11.534196065552765
10599,17,11.534189484965047
10600,18,11.53418290437733
10601,19,11.534176323789612
10602,20,11.534169743201895
10603,21,11.534163162614178
10604,22,11.53415658202646
10605,23,11.534150001438743
10606,0,11.534143420851025
10607,1,11.534136840263308
10608,2,11.534130259675592
10609,3,11.534123679087875
10610,4,11.534117098500158
10611,5,11.53411051791244
10612,6,11.534103937324723
10613,7,11.534097356737005
10614,8,11.534090776149288
10615,9,11.53408419556157
10616,10,11.534077614973853
10617,11,11.534071034386136
10618,12,11.534064453798418
10619,13,11.5340578732107
10620,14,11.534051292622983
10621,15,11.534044712035266
10622,16,11.534038131447549
10623,17,11.534031550859831
10624,18,11.534024970272114
10625,19,11.534018389684396
10626,20,11.534011809096679
10627,21,11.534005228508962
10628,22,11.533998647921244
10629,23,11.533992067333527
10630,0,11.53398548674581
10631,1,11.533978906158092
10632,2,11.533972325570375
10633,3,11.533965744982657
10634,4,11.53395916439494
10635,5,11.533952583807222
10636,6,11.533946003219505
10637,7,11.533939422631788
10638,8,11.53393284204407
10639,9,11.533926261456353
10640,10,11.533919680868635
10641,11,11.533913100280918
10642,12,11.5339065196932
10643,13,11.533899939105483
10644,14,11.533893358517766
10645,15,11.533886777930048
10646,16,11.53388019734233
10647,17,11.533873616754613
10648,18,11.533867036166896
10649,19,11.533860455579179
10650,20,11.533853874991461
10651,21,11.533847294403744
10652,22,11.533840713816026
10653,23,11.533834133228309
10654,0,11.533827552640592
10655,1,11.533820972052874
10656,2,11.533814391465157
10657,3,11.53380781087744
10658,4,11.533801230289722
10659,5,11.533794649702005
10660,6,11.533788069114287
10661,7,11.53378148852657
10662,8,11.533774907938852
10663,9,11.533768327351135
10664,10,11.533761746763417
10665,11,11.5337551661757
10666,12,11.533748585587983
10667,13,11.533742005000265
10668,14,11.533735424412548
10669,15,11.53372884382483
10670,16,11.533722263237113
10671,17,11.533715682649396
10672,18,11.533709102061678
10673,19,11.53370252147396
10674,20,11.533695940886243
10675,21,11.533689360298526
10676,22,11.533682779710809
10677,23,11.533676199123091
10678,0,11.533669618535374
10679,1,11.533663037947656
10680,2,11.533656457359939
10681,3,11.533649876772222
10682,4,11.533643296184504
10683,5,11.533636715596787
10684,6,11.53363013500907
10685,7,11.533623554421352
10686,8,11.533616973833634
10687,9,11.533610393245917
10688,10,11.5336038126582
10689,11,11.533597232070482
10690,12,11.533590651482765
10691,13,11.533584070895047
10692,14,11.53357749030733
10693,15,11.533570909719613
10694,16,11.533564329131895
10695,17,11.533557748544178
10696,18,11.53355116795646
10697,19,11.533544587368743
10698,20,11.533538006781026
10699,21,11.533531426193308
10700,22,11.53352484560559
10701,23,11.533518265017875
10702,0,11.533511684430158
10703,1,11.53350510384244
10704,2,11.533498523254723
10705,3,11.533491942667006
10706,4,11.533485362079288
10707,5,11.53347878149157
10708,6,11.533472200903853
10709,7,11.533465620316136
10710,8,11.533459039728418
10711,9,11.533452459140701
10712,10,11.533445878552984
10713,11,11.533439297965266
10714,12,11.533432717377549
10715,13,11.533426136789831
10716,14,11.533419556202114
10717,15,11.533412975614397
10718,16,11.53340639502668
10719,17,11.533399814438962
10720,18,11.533393233851244
10721,19,11.533386653263527
10722,20,11.53338007267581
10723,21,11.533373492088092
10724,22,11.533366911500375
10725,23,11.533360330912657
10726,0,11.53335375032494
10727,1,11.533347169737223
10728,2,11.533340589149505
10729,3,11.533334008561788
10730,4,11.53332742797407
10731,5,11.533320847386353
10732,6,11.533314266798635
10733,7,11.533307686210918
10734,8,11.5333011056232
10735,9,11.533294525035483
10736,10,11.533287944447766
10737,11,11.533281363860048
10738,12,11.533274783272331
10739,13,11.533268202684614
10740,14,11.533261622096896
10741,15,11.533255041509179
10742,16,11.533248460921461
10743,17,11.533241880333744
10744,18,11.533235299746027
10745,19,11.53322871915831
10746,20,11.533222138570592
10747,21,11.533215557982874
10748,22,11.533208977395157
10749,23,11.53320239680744
10750,0,11.533195816219722
10751,1,11.533189235632005
10752,2,11.533182655044287
10753,3,11.53317607445657
10754,4,11.533169493868852
10755,5,11.533162913281135
10756,6,11.533156332693418
10757,7,11.5331497521057
10758,8,11.533143171517983
10759,9,11.533136590930265
10760,10,11.533130010342548
10761,11,11.53312342975483
10762,12,11.533116849167113
10763,13,11.533110268579396
10764,14,11.533103687991678
10765,15,11.533097107403961
10766,16,11.533090526816244
10767,17,11.533083946228526
10768,18,11.533077365640809
10769,19,11.533070785053091
10770,20,11.533064204465374
10771,21,11.533057623877657
10772,22,11.53305104328994
10773,23,11.533044462702222
10774,0,11.533037882114504
10775,1,11.533031301526787
10776,2,11.53302472093907
10777,3,11.533018140351352
10778,4,11.533011559763635
10779,5,11.533004979175917
10780,6,11.5329983985882
10781,7,11.532991818000482
10782,8,11.532985237412765
10783,9,11.532978656825048
10784,10,11.53297207623733
10785,11,11.532965495649613
10786,12,11.532958915061895
10787,13,11.532952334474178
10788,14,11.53294575388646
10789,15,11.532939173298743
10790,16,11.532932592711026
10791,17,11.532926012123308
10792,18,11.532919431535591
10793,19,11.532912850947874
10794,20,11.532906270360158
10795,21,11.53289968977244
10796,22,11.532893109184723
10797,23,11.532886528597006
10798,0,11.532879948009288
10799,1,11.53287336742157
10800,2,11.532866786833853
10801,3,11.532860206246136
10802,4,11.532853625658419
10803,5,11.532847045070701
10804,6,11.532840464482984
10805,7,11.532833883895266
10806,8,11.532827303307549
10807,9,11.532820722719832
10808,10,11.532814142132114
10809,11,11.532807561544397
10810,12,11.53280098095668
10811,13,11.532794400368962
10812,14,11.532787819781245
10813,15,11.532781239193527
10814,16,11.53277465860581
10815,17,11.532768078018092
10816,18,11.532761497430375
10817,19,11.532754916842658
10818,20,11.53274833625494
10819,21,11.532741755667223
10820,22,11.532735175079505
10821,23,11.532728594491788
10822,0,11.53272201390407
10823,1,11.532715433316353
10824,2,11.532708852728636
10825,3,11.532702272140918
10826,4,11.5326956915532
10827,5,11.532689110965483
10828,6,11.532682530377766
10829,7,11.532675949790049
10830,8,11.532669369202331
10831,9,11.532662788614614
10832,10,11.532656208026896
10833,11,11.532649627439179
10834,12,11.532643046851462
10835,13,11.532636466263744
10836,14,11.532629885676027
10837,15,11.53262330508831
10838,16,11.532616724500592
10839,17,11.532610143912875
10840,18,11.532603563325157
10841,19,11.53259698273744
10842,20,11.532590402149722
10843,21,11.532583821562005
10844,22,11.532577240974287
10845,23,11.53257066038657
10846,0,11.532564079798853
10847,1,11.532557499211135
10848,2,11.532550918623418
10849,4,11.5325443380357
10850,5,11.532537757447983
10851,6,11.532531176860266
10852,7,11.532524596272548
10853,8,11.53251801568483
10854,9,11.532511435097113
10855,10,11.532504854509396
10856,11,11.532498273921679
10857,12,11.532491693333961
10858,13,11.532485112746244
10859,14,11.532478532158526
10860,15,11.532471951570809
10861,16,11.532465370983092
10862,17,11.532458790395374
10863,18,11.532452209807657
10864,19,11.53244562921994
10865,20,11.532439048632222
10866,21,11.532432468044505
10867,22,11.532425887456787
10868,23,11.53241930686907
10869,0,11.532412726281352
10870,1,11.532406145693635
10871,2,11.532399565105917
10872,3,11.5323929845182
10873,4,11.532386403930483
10874,5,11.532379823342765
10875,6,11.532373242755048
10876,7,11.53236666216733
10877,8,11.532360081579613
10878,9,11.532353500991896
10879,10,11.532346920404178
10880,11,11.53234033981646
10881,12,11.532333759228743
10882,13,11.532327178641026
10883,14,11.532320598053309
10884,15,11.532314017465591
10885,16,11.532307436877874
10886,17,11.532300856290156
10887,18,11.53229427570244
10888,19,11.532287695114723
10889,20,11.532281114527006
10890,21,11.532274533939288
10891,22,11.532267953351571
10892,23,11.532261372763854
10893,0,11.532254792176136
10894,1,11.532248211588419
10895,2,11.532241631000701
10896,3,11.532235050412984
10897,4,11.532228469825267
10898,5,11.53222188923755
10899,6,11.532215308649832
10900,7,11.532208728062114
10901,8,11.532202147474397
10902,9,11.53219556688668
10903,10,11.532188986298962
10904,11,11.532182405711245
10905,12,11.532175825123527
10906,13,11.53216924453581
10907,14,11.532162663948093
10908,15,11.532156083360375
10909,16,11.532149502772658
10910,17,11.53214292218494
10911,18,11.532136341597223
10912,19,11.532129761009505
10913,20,11.532123180421788
10914,21,11.53211659983407
10915,22,11.532110019246353
10916,23,11.532103438658636
10917,0,11.532096858070918
10918,1,11.532090277483201
10919,2,11.532083696895484
10920,3,11.532077116307766
10921,4,11.532070535720049
10922,5,11.532063955132331
10923,6,11.532057374544614
10924,7,11.532050793956897
10925,8,11.53204421336918
10926,9,11.532037632781462
10927,10,11.532031052193744
10928,11,11.532024471606027
10929,12,11.53201789101831
10930,13,11.532011310430592
10931,14,11.532004729842875
10932,15,11.531998149255157
10933,16,11.53199156866744
10934,17,11.531984988079722
10935,18,11.531978407492005
10936,19,11.531971826904288
10937,20,11.53196524631657
10938,21,11.531958665728853
10939,22,11.531952085141135
10940,23,11.531945504553418
10941,0,11.5319389239657
10942,1,11.531932343377983
10943,2,11.531925762790266
10944,3,11.531919182202548
10945,4,11.531912601614831
10946,5,11.531906021027114
10947,6,11.531899440439396
10948,7,11.531892859851679
10949,8,11.531886279263961
10950,9,11.531879698676244
10951,10,11.531873118088527
10952,11,11.53186653750081
10953,12,11.531859956913092
10954,13,11.531853376325374
10955,14,11.531846795737657
10956,15,11.53184021514994
10957,16,11.531833634562222
10958,17,11.531827053974505
10959,18,11.531820473386787
10960,19,11.53181389279907
10961,20,11.531807312211352
10962,21,11.531800731623635
10963,22,11.531794151035918
10964,23,11.5317875704482
10965,0,11.531780989860483
10966,1,11.531774409272765
10967,2,11.531767828685048
10968,3,11.53176124809733
10969,4,11.531754667509613
10970,5,11.531748086921896
10971,6,11.531741506334178
10972,7,11.531734925746461
10973,8,11.531728345158744
10974,9,11.531721764571026
10975,10,11.531715183983309
10976,11,11.531708603395591
10977,12,11.531702022807874
10978,13,11.531695442220157
10979,14,11.53168886163244
10980,15,11.531682281044723
10981,16,11.531675700457006
10982,17,11.531669119869289
10983,18,11.531662539281571
10984,19,11.531655958693854
10985,20,11.531649378106136
10986,21,11.531642797518419
10987,22,11.531636216930702
10988,23,11.531629636342984
10989,0,11.531623055755267
10990,1,11.53161647516755
10991,2,11.531609894579832
10992,3,11.531603313992115
10993,4,11.531596733404397
10994,5,11.53159015281668
10995,6,11.531583572228962
10996,7,11.531576991641245
10997,8,11.531570411053528
10998,9,11.53156383046581
10999,10,11.531557249878093
11000,11,11.531550669290375
11001,12,11.531544088702658
11002,13,11.53153750811494
11003,14,11.531530927527223
11004,15,11.531524346939506
11005,16,11.531517766351788
11006,17,11.53151118576407
11007,18,11.531504605176353
11008,19,11.531498024588636
11009,20,11.531491444000919
11010,21,11.531484863413201
11011,22,11.531478282825484
11012,23,11.531471702237766
11013,0,11.531465121650049
11014,1,11.531458541062332
11015,2,11.531451960474614
11016,3,11.531445379886897
11017,4,11.53143879929918
11018,5,11.531432218711462
11019,6,11.531425638123745
11020,7,11.531419057536027
11021,8,11.53141247694831
11022,9,11.531405896360592
11023,10,11.531399315772875
11024,11,11.531392735185158
11025,12,11.53138615459744
11026,13,11.531379574009723
11027,14,11.531372993422005
11028,15,11.531366412834288
11029,16,11.53135983224657
11030,17,11.531353251658853
11031,18,11.531346671071136
11032,19,11.531340090483418
11033,20,11.5313335098957
11034,21,11.531326929307983
11035,22,11.531320348720266
11036,23,11.531313768132549
11037,0,11.531307187544831
11038,1,11.531300606957114
11039,2,11.531294026369396
11040,3,11.531287445781679
11041,4,11.531280865193962
11042,5,11.531274284606244
11043,6,11.531267704018527
11044,7,11.53126112343081
11045,8,11.531254542843092
11046,9,11.531247962255375
11047,10,11.531241381667657
11048,11,11.53123480107994
11049,12,11.531228220492222
11050,13,11.531221639904505
11051,14,11.531215059316787
11052,15,11.53120847872907
11053,16,11.531201898141353
11054,17,11.531195317553635
11055,18,11.531188736965918
11056,19,11.5311821563782
11057,20,11.531175575790483
11058,21,11.531168995202766
11059,22,11.531162414615048
11060,23,11.53115583402733
11061,0,11.531149253439613
11062,1,11.531142672851896
11063,2,11.531136092264179
11064,3,11.531129511676461
11065,5,11.531122931088744
11066,6,11.531116350501026
11067,7,11.531109769913309
11068,8,11.531103189325592
11069,9,11.531096608737874
11070,10,11.531090028150157
11071,11,11.531083447562441
11072,12,11.531076866974724
11073,13,11.531070286387006
11074,14,11.531063705799289
11075,15,11.531057125211571
11076,16,11.531050544623854
11077,17,11.531043964036137
11078,18,11.53103738344842
11079,19,11.531030802860702
11080,20,11.531024222272984
11081,21,11.531017641685267
11082,22,11.53101106109755
11083,23,11.531004480509832
11084,0,11.530997899922115
11085,1,11.530991319334397
11086,2,11.53098473874668
11087,3,11.530978158158963
11088,4,11.530971577571245
11089,5,11.530964996983528
11090,6,11.53095841639581
11091,7,11.530951835808093
11092,8,11.530945255220376
11093,9,11.530938674632658
11094,10,11.53093209404494
11095,11,11.530925513457223
11096,12,11.530918932869506
11097,13,11.530912352281788
11098,14,11.530905771694071
11099,15,11.530899191106354
11100,16,11.530892610518636
11101,17,11.530886029930919
11102,18,11.530879449343201
11103,19,11.530872868755484
11104,20,11.530866288167767
11105,21,11.53085970758005
11106,22,11.530853126992332
11107,23,11.530846546404614
11108,0,11.530839965816897
11109,1,11.53083338522918
11110,2,11.530826804641462
11111,3,11.530820224053745
11112,4,11.530813643466027
11113,5,11.53080706287831
11114,6,11.530800482290593
11115,7,11.530793901702875
11116,8,11.530787321115158
11117,9,11.53078074052744
11118,10,11.530774159939723
11119,11,11.530767579352005
11120,12,11.530760998764288
11121,13,11.53075441817657
11122,14,11.530747837588853
11123,15,11.530741257001136
11124,16,11.530734676413418
11125,17,11.530728095825701
11126,18,11.530721515237984
11127,19,11.530714934650266
11128,20,11.530708354062549
11129,21,11.530701773474831
11130,22,11.530695192887114
11131,23,11.530688612299397
11132,0,11.53068203171168
11133,1,11.530675451123962
11134,2,11.530668870536244
11135,3,11.530662289948527
11136,4,11.53065570936081
11137,5,11.530649128773092
11138,6,11.530642548185375
11139,7,11.530635967597657
11140,8,11.53062938700994
11141,9,11.530622806422222
11142,10,11.530616225834505
11143,11,11.530609645246788
11144,12,11.53060306465907
11145,13,11.530596484071353
11146,14,11.530589903483635
11147,15,11.530583322895918
11148,16,11.5305767423082
11149,17,11.530570161720483
11150,18,11.530563581132766
11151,19,11.530557000545048
11152,20,11.530550419957331
11153,21,11.530543839369614
11154,22,11.530537258781896
11155,23,11.530530678194179
11156,0,11.530524097606461
11157,1,11.530517517018744
11158,2,11.530510936431027
11159,3,11.53050435584331
11160,4,11.530497775255592
11161,5,11.530491194667874
11162,6,11.530484614080157
11163,7,11.53047803349244
11164,8,11.530471452904724
11165,9,11.530464872317006
11166,10,11.530458291729289
11167,11,11.530451711141572
11168,12,11.530445130553854
11169,13,11.530438549966137
11170,14,11.53043196937842
11171,15,11.530425388790702
11172,16,11.530418808202985
11173,17,11.530412227615267
11174,18,11.53040564702755
11175,19,11.530399066439832
11176,20,11.530392485852115
11177,21,11.530385905264398
11178,22,11.53037932467668
11179,23,11.530372744088963
11180,0,11.530366163501245
11181,1,11.530359582913528
11182,2,11.53035300232581
11183,3,11.530346421738093
11184,4,11.530339841150376
11185,5,11.530333260562658
11186,6,11.53032667997494
11187,7,11.530320099387223
11188,8,11.530313518799506
11189,9,11.530306938211789
11190,10,11.530300357624071
11191,11,11.530293777036354
11192,12,11.530287196448636
11193,13,11.530280615860919
11194,14,11.530274035273202
11195,15,11.530267454685484
11196,16,11.530260874097767
11197,17,11.53025429351005
11198,18,11.530247712922332
11199,19,11.530241132334615
11200,20,11.530234551746897
11201,21,11.53022797115918
11202,22,11.530221390571462
11203,23,11.530214809983745
11204,0,11.530208229396028
11205,1,11.53020164880831
11206,2,11.530195068220593
11207,3,11.530188487632875
11208,4,11.530181907045158
11209,5,11.53017532645744
11210,6,11.530168745869723
11211,7,11.530162165282006
11212,8,11.530155584694288
11213,9,11.53014900410657
11214,10,11.530142423518853
11215,11,11.530135842931136
11216,12,11.530129262343419
11217,13,11.530122681755701
11218,14,11.530116101167984
11219,15,11.530109520580266
11220,16,11.530102939992549
11221,17,11.530096359404832
11222,18,11.530089778817114
11223,19,11.530083198229397
11224,20,11.53007661764168
11225,21,11.530070037053962
11226,22,11.530063456466245
11227,23,11.530056875878527
11228,0,11.53005029529081
11229,1,11.530043714703092
11230,2,11.530037134115375
11231,3,11.530030553527657
11232,4,11.53002397293994
11233,5,11.530017392352223
11234,6,11.530010811764505
11235,7,11.530004231176788
11236,8,11.52999765058907
11237,9,11.529991070001353
11238,10,11.529984489413636
11239,11,11.529977908825918
11240,12,11.5299713282382
11241,13,11.529964747650483
11242,14,11.529958167062766
11243,15,11.529951586475049
11244,16,11.529945005887331
11245,17,11.529938425299614
11246,18,11.529931844711896
11247,19,11.529925264124179
11248,20,11.529918683536462
11249,21,11.529912102948744
11250,22,11.529905522361027
11251,23,11.52989894177331
11252,0,11.529892361185592
11253,1,11.529885780597875
11254,2,11.529879200010157
11255,3,11.52987261942244
11256,4,11.529866038834722
11257,5,11.529859458247007
11258,6,11.52985287765929
11259,7,11.529846297071572
11260,8,11.529839716483854
11261,9,11.529833135896137
11262,10,11.52982655530842
11263,11,11.529819974720702
11264,12,11.529813394132985
11265,13,11.529806813545267
11266,14,11.52980023295755
11267,15,11.529793652369833
11268,16,11.529787071782115
11269,17,11.529780491194398
11270,18,11.52977391060668
11271,19,11.529767330018963
11272,20,11.529760749431246
11273,21,11.529754168843528
11274,22,11.52974758825581
11275,23,11.529741007668093
11276,0,11.529734427080376
11277,1,11.529727846492658
11278,2,11.529721265904941
