temp,instant,Predicted Y
0.32,7241,8062.031178571541
0.34,7242,8132.99325192732
0.36,7243,8203.955325283097
0.4,7244,8345.879471994653
0.44,7245,8487.80361870621
0.5,7246,8700.689838773544
0.52,7247,8771.651912129322
0.52,7248,8771.651912129322
0.52,7249,8771.651912129322
0.52,7250,8771.651912129322
0.48,7251,8629.727765417765
0.46,7252,8558.765692061988
0.44,7253,8487.80361870621
0.42,7254,8416.841545350431
0.4,7255,8345.879471994653
0.4,7256,8345.879471994653
0.4,7257,8345.879471994653
0.4,7258,8345.879471994653
0.4,7259,8345.879471994653
0.4,7260,8345.879471994653
0.38,7261,8274.917398638876
0.38,7262,8274.917398638876
0.38,7263,8274.917398638876
0.38,7264,8274.917398638876
0.4,7265,8345.879471994653
0.4,7266,8345.879471994653
0.42,7267,8416.841545350431
0.42,7268,8416.841545350431
0.44,7269,8487.80361870621
0.48,7270,8629.727765417765
0.44,7271,8487.80361870621
0.44,7272,8487.80361870621
0.46,7273,8558.765692061988
0.46,7274,8558.765692061988
0.42,7275,8416.841545350431
0.42,7276,8416.841545350431
0.4,7277,8345.879471994653
0.36,7278,8203.955325283097
0.34,7279,8132.99325192732
0.34,7280,8132.99325192732
0.32,7281,8062.031178571541
0.32,7282,8062.031178571541
0.32,7283,8062.031178571541
0.3,7284,7991.069105215764
0.3,7285,7991.069105215764
0.28,7286,7920.107031859986
0.26,7287,7849.144958504207
0.26,7288,7849.144958504207
0.26,7289,7849.144958504207
0.28,7290,7920.107031859986
0.3,7291,7991.069105215764
0.32,7292,8062.031178571541
0.36,7293,8203.955325283097
0.36,7294,8203.955325283097
0.4,7295,8345.879471994653
0.42,7296,8416.841545350431
0.4,7297,8345.879471994653
0.4,7298,8345.879471994653
0.38,7299,8274.917398638876
0.36,7300,8203.955325283097
0.34,7301,8132.99325192732
0.32,7302,8062.031178571541
0.32,7303,8062.031178571541
0.3,7304,7991.069105215764
0.28,7305,7920.107031859986
0.28,7306,7920.107031859986
0.26,7307,7849.144958504207
0.26,7308,7849.144958504207
0.24,7309,7778.18288514843
0.24,7310,7778.18288514843
0.24,7311,7778.18288514843
0.26,7312,7849.144958504207
0.26,7313,7849.144958504207
0.28,7314,7920.107031859986
0.3,7315,7991.069105215764
0.36,7316,8203.955325283097
0.42,7317,8416.841545350431
0.44,7318,8487.80361870621
0.46,7319,8558.765692061988
0.46,7320,8558.765692061988
0.48,7321,8629.727765417765
0.46,7322,8558.765692061988
0.44,7323,8487.80361870621
0.42,7324,8416.841545350431
0.38,7325,8274.917398638876
0.36,7326,8203.955325283097
0.36,7327,8203.955325283097
0.36,7328,8203.955325283097
0.34,7329,8132.99325192732
0.34,7330,8132.99325192732
0.34,7331,8132.99325192732
0.32,7332,8062.031178571541
0.32,7333,8062.031178571541
0.32,7334,8062.031178571541
0.3,7335,7991.069105215764
0.28,7336,7920.107031859986
0.28,7337,7920.107031859986
0.3,7338,7991.069105215764
0.34,7339,8132.99325192732
0.36,7340,8203.955325283097
0.42,7341,8416.841545350431
0.46,7342,8558.765692061988
0.54,7343,8842.613985485099
0.56,7344,8913.576058840878
0.56,7345,8913.576058840878
0.52,7346,8771.651912129322
0.5,7347,8700.689838773544
0.46,7348,8558.765692061988
0.46,7349,8558.765692061988
0.4,7350,8345.879471994653
0.38,7351,8274.917398638876
0.36,7352,8203.955325283097
0.36,7353,8203.955325283097
0.34,7354,8132.99325192732
0.32,7355,8062.031178571541
0.32,7356,8062.031178571541
0.32,7357,8062.031178571541
0.3,7358,7991.069105215764
0.3,7359,7991.069105215764
0.3,7360,7991.069105215764
0.3,7361,7991.069105215764
0.32,7362,8062.031178571541
0.36,7363,8203.955325283097
0.42,7364,8416.841545350431
0.46,7365,8558.765692061988
0.52,7366,8771.651912129322
0.54,7367,8842.613985485099
0.56,7368,8913.576058840878
0.58,7369,8984.538132196656
0.56,7370,8913.576058840878
0.52,7371,8771.651912129322
0.48,7372,8629.727765417765
0.46,7373,8558.765692061988
0.4,7374,8345.879471994653
0.4,7375,8345.879471994653
0.36,7376,8203.955325283097
0.36,7377,8203.955325283097
0.36,7378,8203.955325283097
0.34,7379,8132.99325192732
0.32,7380,8062.031178571541
0.32,7381,8062.031178571541
0.32,7382,8062.031178571541
0.3,7383,7991.069105215764
0.3,7384,7991.069105215764
0.3,7385,7991.069105215764
0.32,7386,8062.031178571541
0.34,7387,8132.99325192732
0.4,7388,8345.879471994653
0.46,7389,8558.765692061988
0.5,7390,8700.689838773544
0.5,7391,8700.689838773544
0.52,7392,8771.651912129322
0.52,7393,8771.651912129322
0.52,7394,8771.651912129322
0.46,7395,8558.765692061988
0.44,7396,8487.80361870621
0.44,7397,8487.80361870621
0.44,7398,8487.80361870621
0.4,7399,8345.879471994653
0.4,7400,8345.879471994653
0.38,7401,8274.917398638876
0.4,7402,8345.879471994653
0.4,7403,8345.879471994653
0.38,7404,8274.917398638876
0.38,7405,8274.917398638876
0.38,7406,8274.917398638876
0.36,7407,8203.955325283097
0.36,7408,8203.955325283097
0.38,7409,8274.917398638876
0.4,7410,8345.879471994653
0.42,7411,8416.841545350431
0.44,7412,8487.80361870621
0.46,7413,8558.765692061988
0.42,7414,8416.841545350431
0.36,7415,8203.955325283097
0.36,7416,8203.955325283097
0.36,7417,8203.955325283097
0.36,7418,8203.955325283097
0.36,7419,8203.955325283097
0.36,7420,8203.955325283097
0.36,7421,8203.955325283097
0.36,7422,8203.955325283097
0.36,7423,8203.955325283097
0.36,7424,8203.955325283097
0.34,7425,8132.99325192732
0.34,7426,8132.99325192732
0.32,7427,8062.031178571541
0.32,7428,8062.031178571541
0.3,7429,7991.069105215764
0.3,7430,7991.069105215764
0.3,7431,7991.069105215764
0.28,7432,7920.107031859986
0.28,7433,7920.107031859986
0.3,7434,7991.069105215764
0.32,7435,8062.031178571541
0.32,7436,8062.031178571541
0.34,7437,8132.99325192732
0.34,7438,8132.99325192732
0.38,7439,8274.917398638876
0.38,7440,8274.917398638876
0.36,7441,8203.955325283097
0.36,7442,8203.955325283097
0.34,7443,8132.99325192732
0.34,7444,8132.99325192732
0.32,7445,8062.031178571541
0.32,7446,8062.031178571541
0.3,7447,7991.069105215764
0.32,7448,8062.031178571541
0.3,7449,7991.069105215764
0.24,7450,7778.18288514843
0.24,7451,7778.18288514843
0.24,7452,7778.18288514843
0.24,7453,7778.18288514843
0.2,7454,7636.2587384368735
0.22,7455,7707.220811792651
0.22,7456,7707.220811792651
0.22,7457,7707.220811792651
0.26,7458,7849.144958504207
0.3,7459,7991.069105215764
0.34,7460,8132.99325192732
0.38,7461,8274.917398638876
0.44,7462,8487.80361870621
0.48,7463,8629.727765417765
0.5,7464,8700.689838773544
0.52,7465,8771.651912129322
0.52,7466,8771.651912129322
0.5,7467,8700.689838773544
0.42,7468,8416.841545350431
0.42,7469,8416.841545350431
0.42,7470,8416.841545350431
0.42,7471,8416.841545350431
0.42,7472,8416.841545350431
0.4,7473,8345.879471994653
0.4,7474,8345.879471994653
0.36,7475,8203.955325283097
0.36,7476,8203.955325283097
0.36,7477,8203.955325283097
0.36,7478,8203.955325283097
0.34,7479,8132.99325192732
0.34,7480,8132.99325192732
0.34,7481,8132.99325192732
0.34,7482,8132.99325192732
0.4,7483,8345.879471994653
0.44,7484,8487.80361870621
0.46,7485,8558.765692061988
0.52,7486,8771.651912129322
0.52,7487,8771.651912129322
0.54,7488,8842.613985485099
0.5,7489,8700.689838773544
0.54,7490,8842.613985485099
0.52,7491,8771.651912129322
0.52,7492,8771.651912129322
0.5,7493,8700.689838773544
0.5,7494,8700.689838773544
0.48,7495,8629.727765417765
0.48,7496,8629.727765417765
0.46,7497,8558.765692061988
0.46,7498,8558.765692061988
0.46,7499,8558.765692061988
0.46,7500,8558.765692061988
0.44,7501,8487.80361870621
0.44,7502,8487.80361870621
0.44,7503,8487.80361870621
0.44,7504,8487.80361870621
0.44,7505,8487.80361870621
0.46,7506,8558.765692061988
0.48,7507,8629.727765417765
0.5,7508,8700.689838773544
0.54,7509,8842.613985485099
0.56,7510,8913.576058840878
0.6,7511,9055.500205552433
0.62,7512,9126.462278908211
0.64,7513,9197.42435226399
0.62,7514,9126.462278908211
0.62,7515,9126.462278908211
0.56,7516,8913.576058840878
0.6,7517,9055.500205552433
0.6,7518,9055.500205552433
0.6,7519,9055.500205552433
0.58,7520,8984.538132196656
0.56,7521,8913.576058840878
0.56,7522,8913.576058840878
0.56,7523,8913.576058840878
0.56,7524,8913.576058840878
0.54,7525,8842.613985485099
0.56,7526,8913.576058840878
0.54,7527,8842.613985485099
0.56,7528,8913.576058840878
0.54,7529,8842.613985485099
0.54,7530,8842.613985485099
0.56,7531,8913.576058840878
0.56,7532,8913.576058840878
0.56,7533,8913.576058840878
0.54,7534,8842.613985485099
0.54,7535,8842.613985485099
0.54,7536,8842.613985485099
0.54,7537,8842.613985485099
0.52,7538,8771.651912129322
0.5,7539,8700.689838773544
0.5,7540,8700.689838773544
0.5,7541,8700.689838773544
0.48,7542,8629.727765417765
0.5,7543,8700.689838773544
0.46,7544,8558.765692061988
0.46,7545,8558.765692061988
0.46,7546,8558.765692061988
0.46,7547,8558.765692061988
0.46,7548,8558.765692061988
0.46,7549,8558.765692061988
0.44,7550,8487.80361870621
0.46,7551,8558.765692061988
0.46,7552,8558.765692061988
0.46,7553,8558.765692061988
0.46,7554,8558.765692061988
0.46,7555,8558.765692061988
0.46,7556,8558.765692061988
0.46,7557,8558.765692061988
0.46,7558,8558.765692061988
0.46,7559,8558.765692061988
0.46,7560,8558.765692061988
0.48,7561,8629.727765417765
0.48,7562,8629.727765417765
0.48,7563,8629.727765417765
0.46,7564,8558.765692061988
0.46,7565,8558.765692061988
0.44,7566,8487.80361870621
0.44,7567,8487.80361870621
0.42,7568,8416.841545350431
0.42,7569,8416.841545350431
0.42,7570,8416.841545350431
0.42,7571,8416.841545350431
0.42,7572,8416.841545350431
0.42,7573,8416.841545350431
0.4,7574,8345.879471994653
0.34,7575,8132.99325192732
0.36,7576,8203.955325283097
0.34,7577,8132.99325192732
0.34,7578,8132.99325192732
0.34,7579,8132.99325192732
0.34,7580,8132.99325192732
0.32,7581,8062.031178571541
0.34,7582,8132.99325192732
0.34,7583,8132.99325192732
0.34,7584,8132.99325192732
0.34,7585,8132.99325192732
0.32,7586,8062.031178571541
0.32,7587,8062.031178571541
0.32,7588,8062.031178571541
0.3,7589,7991.069105215764
0.3,7590,7991.069105215764
0.3,7591,7991.069105215764
0.26,7592,7849.144958504207
0.26,7593,7849.144958504207
0.26,7594,7849.144958504207
0.26,7595,7849.144958504207
0.24,7596,7778.18288514843
0.24,7597,7778.18288514843
0.22,7598,7707.220811792651
0.22,7599,7707.220811792651
0.22,7600,7707.220811792651
0.22,7601,7707.220811792651
0.22,7602,7707.220811792651
0.26,7603,7849.144958504207
0.26,7604,7849.144958504207
0.3,7605,7991.069105215764
0.32,7606,8062.031178571541
0.34,7607,8132.99325192732
0.34,7608,8132.99325192732
0.34,7609,8132.99325192732
0.34,7610,8132.99325192732
0.32,7611,8062.031178571541
0.3,7612,7991.069105215764
0.28,7613,7920.107031859986
0.28,7614,7920.107031859986
0.28,7615,7920.107031859986
0.26,7616,7849.144958504207
0.26,7617,7849.144958504207
0.26,7618,7849.144958504207
0.26,7619,7849.144958504207
0.24,7620,7778.18288514843
0.26,7621,7849.144958504207
0.26,7622,7849.144958504207
0.24,7623,7778.18288514843
0.24,7624,7778.18288514843
0.24,7625,7778.18288514843
0.26,7626,7849.144958504207
0.28,7627,7920.107031859986
0.32,7628,8062.031178571541
0.36,7629,8203.955325283097
0.4,7630,8345.879471994653
0.42,7631,8416.841545350431
0.42,7632,8416.841545350431
0.42,7633,8416.841545350431
0.42,7634,8416.841545350431
0.4,7635,8345.879471994653
0.38,7636,8274.917398638876
0.34,7637,8132.99325192732
0.36,7638,8203.955325283097
0.36,7639,8203.955325283097
0.38,7640,8274.917398638876
0.38,7641,8274.917398638876
0.38,7642,8274.917398638876
0.4,7643,8345.879471994653
0.4,7644,8345.879471994653
0.4,7645,8345.879471994653
0.4,7646,8345.879471994653
0.42,7647,8416.841545350431
0.42,7648,8416.841545350431
0.42,7649,8416.841545350431
0.42,7650,8416.841545350431
0.44,7651,8487.80361870621
0.44,7652,8487.80361870621
0.5,7653,8700.689838773544
0.5,7654,8700.689838773544
0.54,7655,8842.613985485099
0.52,7656,8771.651912129322
0.52,7657,8771.651912129322
0.52,7658,8771.651912129322
0.52,7659,8771.651912129322
0.54,7660,8842.613985485099
0.5,7661,8700.689838773544
0.52,7662,8771.651912129322
0.48,7663,8629.727765417765
0.46,7664,8558.765692061988
0.46,7665,8558.765692061988
0.46,7666,8558.765692061988
0.46,7667,8558.765692061988
0.44,7668,8487.80361870621
0.44,7669,8487.80361870621
0.44,7670,8487.80361870621
0.44,7671,8487.80361870621
0.42,7672,8416.841545350431
0.46,7673,8558.765692061988
0.46,7674,8558.765692061988
0.48,7675,8629.727765417765
0.52,7676,8771.651912129322
0.52,7677,8771.651912129322
0.5,7678,8700.689838773544
0.5,7679,8700.689838773544
0.48,7680,8629.727765417765
0.44,7681,8487.80361870621
0.44,7682,8487.80361870621
0.42,7683,8416.841545350431
0.42,7684,8416.841545350431
0.4,7685,8345.879471994653
0.4,7686,8345.879471994653
0.4,7687,8345.879471994653
0.4,7688,8345.879471994653
0.4,7689,8345.879471994653
0.38,7690,8274.917398638876
0.4,7691,8345.879471994653
0.38,7692,8274.917398638876
0.38,7693,8274.917398638876
0.38,7694,8274.917398638876
0.38,7695,8274.917398638876
0.38,7696,8274.917398638876
0.38,7697,8274.917398638876
0.38,7698,8274.917398638876
0.4,7699,8345.879471994653
0.4,7700,8345.879471994653
0.4,7701,8345.879471994653
0.4,7702,8345.879471994653
0.42,7703,8416.841545350431
0.42,7704,8416.841545350431
0.44,7705,8487.80361870621
0.44,7706,8487.80361870621
0.44,7707,8487.80361870621
0.44,7708,8487.80361870621
0.46,7709,8558.765692061988
0.46,7710,8558.765692061988
0.46,7711,8558.765692061988
0.5,7712,8700.689838773544
0.48,7713,8629.727765417765
0.48,7714,8629.727765417765
0.48,7715,8629.727765417765
0.5,7716,8700.689838773544
0.5,7717,8700.689838773544
0.52,7718,8771.651912129322
0.46,7719,8558.765692061988
0.44,7720,8487.80361870621
0.46,7721,8558.765692061988
0.48,7722,8629.727765417765
0.52,7723,8771.651912129322
0.52,7724,8771.651912129322
0.5,7725,8700.689838773544
0.48,7726,8629.727765417765
0.44,7727,8487.80361870621
0.42,7728,8416.841545350431
0.42,7729,8416.841545350431
0.4,7730,8345.879471994653
0.38,7731,8274.917398638876
0.4,7732,8345.879471994653
0.38,7733,8274.917398638876
0.36,7734,8203.955325283097
0.36,7735,8203.955325283097
0.34,7736,8132.99325192732
0.34,7737,8132.99325192732
0.32,7738,8062.031178571541
0.32,7739,8062.031178571541
0.3,7740,7991.069105215764
0.28,7741,7920.107031859986
0.3,7742,7991.069105215764
0.3,7743,7991.069105215764
0.3,7744,7991.069105215764
0.26,7745,7849.144958504207
0.3,7746,7991.069105215764
0.34,7747,8132.99325192732
0.36,7748,8203.955325283097
0.42,7749,8416.841545350431
0.46,7750,8558.765692061988
0.48,7751,8629.727765417765
0.5,7752,8700.689838773544
0.5,7753,8700.689838773544
0.5,7754,8700.689838773544
0.48,7755,8629.727765417765
0.42,7756,8416.841545350431
0.4,7757,8345.879471994653
0.36,7758,8203.955325283097
0.36,7759,8203.955325283097
0.36,7760,8203.955325283097
0.34,7761,8132.99325192732
0.34,7762,8132.99325192732
0.34,7763,8132.99325192732
0.28,7764,7920.107031859986
0.28,7765,7920.107031859986
0.3,7766,7991.069105215764
0.28,7767,7920.107031859986
0.26,7768,7849.144958504207
0.26,7769,7849.144958504207
0.26,7770,7849.144958504207
0.32,7771,8062.031178571541
0.36,7772,8203.955325283097
0.4,7773,8345.879471994653
0.46,7774,8558.765692061988
0.5,7775,8700.689838773544
0.52,7776,8771.651912129322
0.52,7777,8771.651912129322
0.5,7778,8700.689838773544
0.5,7779,8700.689838773544
0.46,7780,8558.765692061988
0.42,7781,8416.841545350431
0.4,7782,8345.879471994653
0.36,7783,8203.955325283097
0.34,7784,8132.99325192732
0.34,7785,8132.99325192732
0.34,7786,8132.99325192732
0.32,7787,8062.031178571541
0.3,7788,7991.069105215764
0.3,7789,7991.069105215764
0.3,7790,7991.069105215764
0.3,7791,7991.069105215764
0.3,7792,7991.069105215764
0.26,7793,7849.144958504207
0.32,7794,8062.031178571541
0.34,7795,8132.99325192732
0.36,7796,8203.955325283097
0.4,7797,8345.879471994653
0.44,7798,8487.80361870621
0.48,7799,8629.727765417765
0.48,7800,8629.727765417765
0.5,7801,8700.689838773544
0.46,7802,8558.765692061988
0.46,7803,8558.765692061988
0.42,7804,8416.841545350431
0.4,7805,8345.879471994653
0.42,7806,8416.841545350431
0.38,7807,8274.917398638876
0.38,7808,8274.917398638876
0.36,7809,8203.955325283097
0.36,7810,8203.955325283097
0.36,7811,8203.955325283097
0.34,7812,8132.99325192732
0.34,7813,8132.99325192732
0.34,7814,8132.99325192732
0.36,7815,8203.955325283097
0.38,7816,8274.917398638876
0.38,7817,8274.917398638876
0.4,7818,8345.879471994653
0.46,7819,8558.765692061988
0.46,7820,8558.765692061988
0.5,7821,8700.689838773544
0.54,7822,8842.613985485099
0.54,7823,8842.613985485099
0.62,7824,9126.462278908211
0.62,7825,9126.462278908211
0.56,7826,8913.576058840878
0.54,7827,8842.613985485099
0.5,7828,8700.689838773544
0.48,7829,8629.727765417765
0.5,7830,8700.689838773544
0.48,7831,8629.727765417765
0.48,7832,8629.727765417765
0.48,7833,8629.727765417765
0.46,7834,8558.765692061988
0.46,7835,8558.765692061988
0.44,7836,8487.80361870621
0.44,7837,8487.80361870621
0.4,7838,8345.879471994653
0.42,7839,8416.841545350431
0.42,7840,8416.841545350431
0.42,7841,8416.841545350431
0.44,7842,8487.80361870621
0.48,7843,8629.727765417765
0.52,7844,8771.651912129322
0.56,7845,8913.576058840878
0.58,7846,8984.538132196656
0.6,7847,9055.500205552433
0.58,7848,8984.538132196656
0.56,7849,8913.576058840878
0.58,7850,8984.538132196656
0.56,7851,8913.576058840878
0.54,7852,8842.613985485099
0.54,7853,8842.613985485099
0.54,7854,8842.613985485099
0.52,7855,8771.651912129322
0.52,7856,8771.651912129322
0.52,7857,8771.651912129322
0.52,7858,8771.651912129322
0.5,7859,8700.689838773544
0.5,7860,8700.689838773544
0.52,7861,8771.651912129322
0.5,7862,8700.689838773544
0.52,7863,8771.651912129322
0.52,7864,8771.651912129322
0.54,7865,8842.613985485099
0.56,7866,8913.576058840878
0.56,7867,8913.576058840878
0.5,7868,8700.689838773544
0.42,7869,8416.841545350431
0.42,7870,8416.841545350431
0.4,7871,8345.879471994653
0.4,7872,8345.879471994653
0.4,7873,8345.879471994653
0.4,7874,8345.879471994653
0.4,7875,8345.879471994653
0.4,7876,8345.879471994653
0.38,7877,8274.917398638876
0.38,7878,8274.917398638876
0.38,7879,8274.917398638876
0.36,7880,8203.955325283097
0.36,7881,8203.955325283097
0.34,7882,8132.99325192732
0.32,7883,8062.031178571541
0.32,7884,8062.031178571541
0.3,7885,7991.069105215764
0.28,7886,7920.107031859986
0.26,7887,7849.144958504207
0.26,7888,7849.144958504207
0.28,7889,7920.107031859986
0.3,7890,7991.069105215764
0.34,7891,8132.99325192732
0.38,7892,8274.917398638876
0.36,7893,8203.955325283097
0.38,7894,8274.917398638876
0.38,7895,8274.917398638876
0.36,7896,8203.955325283097
0.36,7897,8203.955325283097
0.34,7898,8132.99325192732
0.34,7899,8132.99325192732
0.32,7900,8062.031178571541
0.32,7901,8062.031178571541
0.32,7902,8062.031178571541
0.3,7903,7991.069105215764
0.28,7904,7920.107031859986
0.28,7905,7920.107031859986
0.26,7906,7849.144958504207
0.26,7907,7849.144958504207
0.26,7908,7849.144958504207
0.26,7909,7849.144958504207
0.26,7910,7849.144958504207
0.24,7911,7778.18288514843
0.24,7912,7778.18288514843
0.26,7913,7849.144958504207
0.3,7914,7991.069105215764
0.32,7915,8062.031178571541
0.34,7916,8132.99325192732
0.36,7917,8203.955325283097
0.4,7918,8345.879471994653
0.4,7919,8345.879471994653
0.4,7920,8345.879471994653
0.4,7921,8345.879471994653
0.36,7922,8203.955325283097
0.36,7923,8203.955325283097
0.34,7924,8132.99325192732
0.34,7925,8132.99325192732
0.3,7926,7991.069105215764
0.3,7927,7991.069105215764
0.26,7928,7849.144958504207
0.26,7929,7849.144958504207
0.24,7930,7778.18288514843
0.24,7931,7778.18288514843
0.22,7932,7707.220811792651
0.22,7933,7707.220811792651
0.22,7934,7707.220811792651
0.22,7935,7707.220811792651
0.22,7936,7707.220811792651
0.24,7937,7778.18288514843
0.28,7938,7920.107031859986
0.3,7939,7991.069105215764
0.34,7940,8132.99325192732
0.36,7941,8203.955325283097
0.4,7942,8345.879471994653
0.42,7943,8416.841545350431
0.42,7944,8416.841545350431
0.42,7945,8416.841545350431
0.42,7946,8416.841545350431
0.4,7947,8345.879471994653
0.34,7948,8132.99325192732
0.38,7949,8274.917398638876
0.34,7950,8132.99325192732
0.32,7951,8062.031178571541
0.32,7952,8062.031178571541
0.3,7953,7991.069105215764
0.26,7954,7849.144958504207
0.26,7955,7849.144958504207
0.24,7956,7778.18288514843
0.22,7957,7707.220811792651
0.24,7958,7778.18288514843
0.24,7959,7778.18288514843
0.22,7960,7707.220811792651
0.24,7961,7778.18288514843
0.26,7962,7849.144958504207
0.32,7963,8062.031178571541
0.32,7964,8062.031178571541
0.36,7965,8203.955325283097
0.36,7966,8203.955325283097
0.36,7967,8203.955325283097
0.38,7968,8274.917398638876
0.38,7969,8274.917398638876
0.36,7970,8203.955325283097
0.34,7971,8132.99325192732
0.3,7972,7991.069105215764
0.3,7973,7991.069105215764
0.3,7974,7991.069105215764
0.32,7975,8062.031178571541
0.3,7976,7991.069105215764
0.3,7977,7991.069105215764
0.3,7978,7991.069105215764
0.26,7979,7849.144958504207
0.28,7980,7920.107031859986
0.26,7981,7849.144958504207
0.26,7982,7849.144958504207
0.24,7983,7778.18288514843
0.26,7984,7849.144958504207
0.26,7985,7849.144958504207
0.3,7986,7991.069105215764
0.32,7987,8062.031178571541
0.34,7988,8132.99325192732
0.36,7989,8203.955325283097
0.4,7990,8345.879471994653
0.42,7991,8416.841545350431
0.42,7992,8416.841545350431
0.42,7993,8416.841545350431
0.38,7994,8274.917398638876
0.38,7995,8274.917398638876
0.38,7996,8274.917398638876
0.36,7997,8203.955325283097
0.36,7998,8203.955325283097
0.34,7999,8132.99325192732
0.34,8000,8132.99325192732
0.32,8001,8062.031178571541
0.32,8002,8062.031178571541
0.32,8003,8062.031178571541
0.32,8004,8062.031178571541
0.3,8005,7991.069105215764
0.3,8006,7991.069105215764
0.3,8007,7991.069105215764
0.32,8008,8062.031178571541
0.32,8009,8062.031178571541
0.36,8010,8203.955325283097
0.36,8011,8203.955325283097
0.36,8012,8203.955325283097
0.4,8013,8345.879471994653
0.42,8014,8416.841545350431
0.46,8015,8558.765692061988
0.46,8016,8558.765692061988
0.5,8017,8700.689838773544
0.42,8018,8416.841545350431
0.44,8019,8487.80361870621
0.46,8020,8558.765692061988
0.46,8021,8558.765692061988
0.44,8022,8487.80361870621
0.44,8023,8487.80361870621
0.46,8024,8558.765692061988
0.5,8025,8700.689838773544
0.46,8026,8558.765692061988
0.46,8027,8558.765692061988
0.46,8028,8558.765692061988
0.46,8029,8558.765692061988
0.46,8030,8558.765692061988
0.44,8031,8487.80361870621
0.46,8032,8558.765692061988
0.46,8033,8558.765692061988
0.46,8034,8558.765692061988
0.46,8035,8558.765692061988
0.46,8036,8558.765692061988
0.46,8037,8558.765692061988
0.46,8038,8558.765692061988
0.48,8039,8629.727765417765
0.5,8040,8700.689838773544
0.46,8041,8558.765692061988
0.46,8042,8558.765692061988
0.46,8043,8558.765692061988
0.46,8044,8558.765692061988
0.46,8045,8558.765692061988
0.44,8046,8487.80361870621
0.46,8047,8558.765692061988
0.46,8048,8558.765692061988
0.44,8049,8487.80361870621
0.46,8050,8558.765692061988
0.46,8051,8558.765692061988
0.46,8052,8558.765692061988
0.46,8053,8558.765692061988
0.46,8054,8558.765692061988
0.48,8055,8629.727765417765
0.44,8056,8487.80361870621
0.44,8057,8487.80361870621
0.44,8058,8487.80361870621
0.44,8059,8487.80361870621
0.44,8060,8487.80361870621
0.44,8061,8487.80361870621
0.44,8062,8487.80361870621
0.44,8063,8487.80361870621
0.42,8064,8416.841545350431
0.42,8065,8416.841545350431
0.4,8066,8345.879471994653
0.4,8067,8345.879471994653
0.34,8068,8132.99325192732
0.34,8069,8132.99325192732
0.3,8070,7991.069105215764
0.24,8071,7778.18288514843
0.24,8072,7778.18288514843
0.26,8073,7849.144958504207
0.26,8074,7849.144958504207
0.28,8075,7920.107031859986
0.26,8076,7849.144958504207
0.24,8077,7778.18288514843
0.22,8078,7707.220811792651
0.22,8079,7707.220811792651
0.22,8080,7707.220811792651
0.22,8081,7707.220811792651
0.24,8082,7778.18288514843
0.26,8083,7849.144958504207
0.28,8084,7920.107031859986
0.28,8085,7920.107031859986
0.3,8086,7991.069105215764
0.32,8087,8062.031178571541
0.32,8088,8062.031178571541
0.32,8089,8062.031178571541
0.3,8090,7991.069105215764
0.28,8091,7920.107031859986
0.26,8092,7849.144958504207
0.26,8093,7849.144958504207
0.28,8094,7920.107031859986
0.26,8095,7849.144958504207
0.24,8096,7778.18288514843
0.24,8097,7778.18288514843
0.24,8098,7778.18288514843
0.24,8099,7778.18288514843
0.22,8100,7707.220811792651
0.22,8101,7707.220811792651
0.22,8102,7707.220811792651
0.22,8103,7707.220811792651
0.22,8104,7707.220811792651
0.24,8105,7778.18288514843
0.26,8106,7849.144958504207
0.3,8107,7991.069105215764
0.32,8108,8062.031178571541
0.36,8109,8203.955325283097
0.38,8110,8274.917398638876
0.38,8111,8274.917398638876
0.38,8112,8274.917398638876
0.36,8113,8203.955325283097
0.34,8114,8132.99325192732
0.34,8115,8132.99325192732
0.34,8116,8132.99325192732
0.3,8117,7991.069105215764
0.3,8118,7991.069105215764
0.28,8119,7920.107031859986
0.28,8120,7920.107031859986
0.26,8121,7849.144958504207
0.26,8122,7849.144958504207
0.28,8123,7920.107031859986
0.28,8124,7920.107031859986
0.26,8125,7849.144958504207
0.26,8126,7849.144958504207
0.24,8127,7778.18288514843
0.24,8128,7778.18288514843
0.26,8129,7849.144958504207
0.28,8130,7920.107031859986
0.32,8131,8062.031178571541
0.32,8132,8062.031178571541
0.32,8133,8062.031178571541
0.34,8134,8132.99325192732
0.34,8135,8132.99325192732
0.34,8136,8132.99325192732
0.32,8137,8062.031178571541
0.28,8138,7920.107031859986
0.26,8139,7849.144958504207
0.26,8140,7849.144958504207
0.24,8141,7778.18288514843
0.22,8142,7707.220811792651
0.22,8143,7707.220811792651
0.2,8144,7636.2587384368735
0.2,8145,7636.2587384368735
0.16,8146,7494.334591725317
0.18,8147,7565.296665081096
0.16,8148,7494.334591725317
0.16,8149,7494.334591725317
0.18,8150,7565.296665081096
0.16,8151,7494.334591725317
0.18,8152,7565.296665081096
0.16,8153,7494.334591725317
0.2,8154,7636.2587384368735
0.24,8155,7778.18288514843
0.26,8156,7849.144958504207
0.26,8157,7849.144958504207
0.3,8158,7991.069105215764
0.3,8159,7991.069105215764
0.3,8160,7991.069105215764
0.3,8161,7991.069105215764
0.28,8162,7920.107031859986
0.24,8163,7778.18288514843
0.22,8164,7707.220811792651
0.22,8165,7707.220811792651
0.22,8166,7707.220811792651
0.22,8167,7707.220811792651
0.2,8168,7636.2587384368735
0.2,8169,7636.2587384368735
0.2,8170,7636.2587384368735
0.2,8171,7636.2587384368735
