temp,cnt,Predicted Y
0.28,108,106.72698211991471
0.26,344,99.1010836747301
0.28,566,106.72698211991471
0.3,264,114.35288056509928
0.36,147,137.2305759006531
0.42,161,160.1082712362069
0.44,215,167.73416968139148
0.5,205,190.61186501694527
0.52,175,198.2377634621299
0.54,209,205.86366190731448
0.56,288,213.4895603524991
0.56,612,213.4895603524991
0.56,544,213.4895603524991
0.54,361,205.86366190731448
0.5,260,190.61186501694527
0.44,188,167.73416968139148
0.46,159,175.3600681265761
0.44,62,167.73416968139148
0.44,46,167.73416968139148
0.46,21,175.3600681265761
0.46,11,175.3600681265761
0.46,3,175.3600681265761
0.44,2,167.73416968139148
0.42,29,160.1082712362069
0.42,109,160.1082712362069
0.42,334,160.1082712362069
0.44,585,167.73416968139148
0.46,301,175.3600681265761
0.5,138,190.61186501694527
0.54,204,205.86366190731448
0.56,251,213.4895603524991
0.6,233,228.74135724286825
0.62,203,236.36725568805286
0.64,185,243.99315413323745
0.62,342,236.36725568805286
0.62,597,236.36725568805286
0.62,590,236.36725568805286
0.6,416,228.74135724286825
0.6,302,228.74135724286825
0.6,233,228.74135724286825
0.56,153,213.4895603524991
0.56,94,213.4895603524991
0.58,54,221.11545879768366
0.56,26,213.4895603524991
0.48,11,182.98596657176066
0.46,7,175.3600681265761
0.4,1,152.4823727910223
0.4,29,152.4823727910223
0.4,85,152.4823727910223
0.38,268,144.85647434583768
0.34,501,129.6046774554685
0.34,284,129.6046774554685
0.34,159,129.6046774554685
0.36,187,137.2305759006531
0.36,201,137.2305759006531
0.38,224,144.85647434583768
0.42,178,160.1082712362069
0.46,238,175.3600681265761
0.48,343,182.98596657176066
0.46,566,175.3600681265761
0.44,470,167.73416968139148
0.42,244,160.1082712362069
0.38,159,144.85647434583768
0.36,141,137.2305759006531
0.34,107,129.6046774554685
0.32,86,121.97877901028389
0.3,77,114.35288056509928
0.3,51,114.35288056509928
0.26,42,99.1010836747301
0.26,16,99.1010836747301
0.24,4,91.47518522954549
0.22,10,83.8492867843609
0.22,12,83.8492867843609
0.22,40,83.8492867843609
0.22,111,83.8492867843609
0.24,148,91.47518522954549
0.26,223,99.1010836747301
0.3,274,114.35288056509928
0.3,329,114.35288056509928
0.32,357,121.97877901028389
0.34,379,129.6046774554685
0.34,406,129.6046774554685
0.36,390,137.2305759006531
0.36,354,137.2305759006531
0.36,297,137.2305759006531
0.34,184,129.6046774554685
0.32,121,121.97877901028389
0.3,110,114.35288056509928
0.26,100,99.1010836747301
0.26,83,99.1010836747301
0.26,69,99.1010836747301
0.24,61,91.47518522954549
0.24,66,91.47518522954549
0.24,22,91.47518522954549
0.24,7,91.47518522954549
0.24,10,91.47518522954549
0.22,17,83.8492867843609
0.22,72,83.8492867843609
0.26,90,99.1010836747301
0.32,218,121.97877901028389
0.36,299,137.2305759006531
0.4,410,152.4823727910223
0.42,464,160.1082712362069
0.46,501,175.3600681265761
0.5,487,190.61186501694527
0.5,509,190.61186501694527
0.52,498,198.2377634621299
0.52,389,198.2377634621299
0.5,258,190.61186501694527
0.44,171,167.73416968139148
0.42,147,160.1082712362069
0.4,94,152.4823727910223
0.4,52,152.4823727910223
0.38,24,144.85647434583768
0.38,10,144.85647434583768
0.38,9,144.85647434583768
0.36,2,137.2305759006531
0.34,3,129.6046774554685
0.34,16,129.6046774554685
0.34,88,129.6046774554685
0.34,268,129.6046774554685
0.34,564,129.6046774554685
0.38,281,144.85647434583768
0.4,137,152.4823727910223
0.44,150,167.73416968139148
0.48,221,182.98596657176066
0.54,250,205.86366190731448
0.58,221,221.11545879768366
0.56,233,213.4895603524991
0.62,332,236.36725568805286
0.62,644,236.36725568805286
0.6,712,228.74135724286825
0.56,446,213.4895603524991
0.56,286,213.4895603524991
0.54,205,205.86366190731448
0.56,133,213.4895603524991
0.56,63,213.4895603524991
0.56,26,213.4895603524991
0.52,16,198.2377634621299
0.52,1,198.2377634621299
0.52,2,198.2377634621299
0.46,1,175.3600681265761
0.46,24,175.3600681265761
0.46,113,175.3600681265761
0.46,308,175.3600681265761
0.46,593,175.3600681265761
0.48,342,182.98596657176066
0.52,143,198.2377634621299
0.54,219,205.86366190731448
0.6,244,228.74135724286825
0.6,233,228.74135724286825
0.64,212,243.99315413323745
0.7,264,266.8708494687912
0.72,365,274.49674791397587
0.7,676,266.8708494687912
0.7,734,266.8708494687912
0.64,479,243.99315413323745
0.6,351,228.74135724286825
0.58,244,221.11545879768366
0.56,170,213.4895603524991
0.56,87,213.4895603524991
0.54,39,205.86366190731448
0.52,27,198.2377634621299
0.5,2,190.61186501694527
0.48,4,182.98596657176066
0.48,5,182.98596657176066
0.44,27,167.73416968139148
0.44,121,167.73416968139148
0.44,368,167.73416968139148
0.44,662,167.73416968139148
0.52,351,198.2377634621299
0.56,188,213.4895603524991
0.62,220,236.36725568805286
0.64,267,243.99315413323745
0.66,254,251.61905257842207
0.7,224,266.8708494687912
0.7,283,266.8708494687912
0.72,356,274.49674791397587
0.7,782,266.8708494687912
0.7,749,266.8708494687912
0.64,472,243.99315413323745
0.62,330,236.36725568805286
0.6,288,228.74135724286825
0.52,202,198.2377634621299
0.56,91,213.4895603524991
0.54,60,205.86366190731448
0.5,23,190.61186501694527
0.5,19,190.61186501694527
0.5,7,190.61186501694527
0.44,14,167.73416968139148
0.46,26,175.3600681265761
0.44,117,167.73416968139148
0.44,381,167.73416968139148
0.44,623,167.73416968139148
0.48,315,182.98596657176066
0.52,164,198.2377634621299
0.56,211,213.4895603524991
0.62,265,236.36725568805286
0.66,273,251.61905257842207
0.72,258,274.49674791397587
0.72,287,274.49674791397587
0.72,426,274.49674791397587
0.7,713,266.8708494687912
0.66,746,251.61905257842207
0.64,425,243.99315413323745
0.58,330,221.11545879768366
0.54,243,205.86366190731448
0.52,169,198.2377634621299
0.48,97,182.98596657176066
0.44,57,167.73416968139148
0.42,26,160.1082712362069
0.42,4,160.1082712362069
0.4,3,152.4823727910223
0.4,3,152.4823727910223
0.4,32,152.4823727910223
0.4,99,152.4823727910223
0.4,278,152.4823727910223
0.4,562,152.4823727910223
0.42,312,160.1082712362069
0.4,180,152.4823727910223
0.44,207,167.73416968139148
0.44,294,167.73416968139148
0.46,260,175.3600681265761
0.48,202,182.98596657176066
0.46,107,175.3600681265761
0.48,129,182.98596657176066
0.48,258,182.98596657176066
0.48,408,182.98596657176066
0.46,296,175.3600681265761
0.46,235,175.3600681265761
0.44,152,167.73416968139148
0.44,148,167.73416968139148
0.44,126,167.73416968139148
0.44,100,167.73416968139148
0.44,69,167.73416968139148
0.44,42,167.73416968139148
0.44,26,167.73416968139148
0.42,2,160.1082712362069
0.42,8,160.1082712362069
0.42,30,160.1082712362069
0.4,86,152.4823727910223
0.42,218,160.1082712362069
0.44,321,167.73416968139148
0.5,443,190.61186501694527
0.52,585,198.2377634621299
0.56,651,213.4895603524991
0.6,686,228.74135724286825
0.62,690,236.36725568805286
0.64,679,243.99315413323745
0.64,685,243.99315413323745
0.64,648,243.99315413323745
0.62,560,236.36725568805286
0.58,417,221.11545879768366
0.56,271,213.4895603524991
0.54,223,205.86366190731448
0.54,211,205.86366190731448
0.5,185,190.61186501694527
0.46,107,175.3600681265761
0.46,113,175.3600681265761
0.46,56,175.3600681265761
0.44,18,167.73416968139148
0.42,14,160.1082712362069
0.4,6,152.4823727910223
0.4,11,152.4823727910223
0.42,42,160.1082712362069
0.42,96,160.1082712362069
0.42,178,160.1082712362069
0.42,351,160.1082712362069
0.44,368,167.73416968139148
0.44,503,167.73416968139148
0.46,544,175.3600681265761
0.5,521,190.61186501694527
0.54,554,205.86366190731448
0.54,541,205.86366190731448
0.56,541,213.4895603524991
0.56,459,213.4895603524991
0.56,352,213.4895603524991
0.52,198,198.2377634621299
0.52,173,198.2377634621299
0.5,100,190.61186501694527
0.48,46,182.98596657176066
0.48,23,182.98596657176066
0.46,15,175.3600681265761
0.46,8,175.3600681265761
0.46,2,175.3600681265761
0.44,3,167.73416968139148
0.44,31,167.73416968139148
0.46,120,175.3600681265761
0.46,354,175.3600681265761
0.46,579,175.3600681265761
0.5,331,190.61186501694527
0.52,184,198.2377634621299
0.56,201,213.4895603524991
0.6,282,228.74135724286825
0.62,263,236.36725568805286
0.64,260,243.99315413323745
0.64,286,243.99315413323745
0.66,385,251.61905257842207
0.64,721,243.99315413323745
0.64,801,243.99315413323745
0.62,549,236.36725568805286
0.6,330,228.74135724286825
0.6,223,228.74135724286825
0.56,148,213.4895603524991
0.56,54,213.4895603524991
0.56,29,213.4895603524991
0.54,15,205.86366190731448
0.54,10,205.86366190731448
0.54,3,205.86366190731448
0.52,6,198.2377634621299
0.52,20,198.2377634621299
0.52,100,198.2377634621299
0.52,170,198.2377634621299
0.52,516,198.2377634621299
0.54,325,205.86366190731448
0.54,163,205.86366190731448
0.58,230,221.11545879768366
0.6,261,228.74135724286825
0.6,284,228.74135724286825
0.6,248,228.74135724286825
0.62,244,236.36725568805286
0.62,431,236.36725568805286
0.6,750,228.74135724286825
0.6,801,228.74135724286825
0.58,555,221.11545879768366
0.58,377,221.11545879768366
0.56,277,213.4895603524991
0.54,188,205.86366190731448
0.52,90,198.2377634621299
0.52,33,198.2377634621299
0.52,26,198.2377634621299
0.5,10,190.61186501694527
0.5,8,190.61186501694527
0.5,4,190.61186501694527
0.5,39,190.61186501694527
0.48,149,182.98596657176066
0.48,372,182.98596657176066
0.48,535,182.98596657176066
0.5,293,190.61186501694527
0.52,154,198.2377634621299
0.52,192,198.2377634621299
0.54,229,205.86366190731448
0.54,303,205.86366190731448
0.56,225,213.4895603524991
0.56,243,213.4895603524991
0.58,378,221.11545879768366
0.6,729,228.74135724286825
0.6,779,228.74135724286825
0.6,582,228.74135724286825
0.56,374,213.4895603524991
0.54,251,205.86366190731448
0.52,197,198.2377634621299
0.54,125,205.86366190731448
0.52,41,198.2377634621299
0.52,30,198.2377634621299
0.52,6,198.2377634621299
0.52,7,198.2377634621299
0.48,6,182.98596657176066
0.48,34,182.98596657176066
0.48,136,182.98596657176066
0.48,361,182.98596657176066
0.5,649,190.61186501694527
0.5,318,190.61186501694527
0.5,142,190.61186501694527
0.52,219,198.2377634621299
0.54,272,205.86366190731448
0.58,298,221.11545879768366
0.6,257,228.74135724286825
0.62,304,236.36725568805286
0.64,425,243.99315413323745
0.66,810,251.61905257842207
0.66,801,251.61905257842207
0.66,586,251.61905257842207
0.62,424,236.36725568805286
0.58,374,221.11545879768366
0.56,220,213.4895603524991
0.56,151,213.4895603524991
0.56,95,213.4895603524991
0.54,50,205.86366190731448
0.54,32,205.86366190731448
0.52,10,198.2377634621299
0.5,3,190.61186501694527
0.5,34,190.61186501694527
0.5,116,190.61186501694527
0.5,346,190.61186501694527
0.5,662,190.61186501694527
0.52,380,198.2377634621299
0.56,275,213.4895603524991
0.62,318,236.36725568805286
0.66,471,251.61905257842207
0.7,428,266.8708494687912
0.72,432,274.49674791397587
0.72,472,274.49674791397587
0.72,589,274.49674791397587
0.72,957,274.49674791397587
0.7,830,266.8708494687912
0.66,686,251.61905257842207
0.66,445,251.61905257842207
0.62,284,236.36725568805286
0.6,271,228.74135724286825
0.6,176,228.74135724286825
0.58,156,221.11545879768366
0.56,128,213.4895603524991
0.54,69,205.86366190731448
0.54,32,205.86366190731448
0.52,7,198.2377634621299
0.52,4,198.2377634621299
0.52,28,198.2377634621299
0.5,70,190.61186501694527
0.5,154,190.61186501694527
0.52,249,198.2377634621299
0.52,345,198.2377634621299
0.5,273,190.61186501694527
0.52,183,198.2377634621299
0.52,196,198.2377634621299
0.52,223,198.2377634621299
0.5,290,190.61186501694527
0.5,177,190.61186501694527
0.5,115,190.61186501694527
0.46,137,175.3600681265761
0.46,133,175.3600681265761
0.44,111,167.73416968139148
0.44,104,167.73416968139148
0.44,83,167.73416968139148
0.44,105,167.73416968139148
0.44,80,167.73416968139148
0.42,89,160.1082712362069
0.42,35,160.1082712362069
0.42,18,160.1082712362069
0.42,8,160.1082712362069
0.4,6,152.4823727910223
0.4,18,152.4823727910223
0.4,39,152.4823727910223
0.4,89,152.4823727910223
0.4,118,152.4823727910223
0.4,250,152.4823727910223
0.4,323,152.4823727910223
0.4,360,152.4823727910223
0.42,367,160.1082712362069
0.44,414,167.73416968139148
0.44,421,167.73416968139148
0.48,492,182.98596657176066
0.5,419,190.61186501694527
0.5,491,190.61186501694527
0.5,375,190.61186501694527
0.48,259,182.98596657176066
0.48,149,182.98596657176066
0.46,111,175.3600681265761
0.48,65,182.98596657176066
0.48,33,182.98596657176066
0.48,28,182.98596657176066
0.46,20,175.3600681265761
0.46,1,175.3600681265761
0.44,4,167.73416968139148
0.44,36,167.73416968139148
0.42,117,160.1082712362069
0.44,370,167.73416968139148
0.44,657,167.73416968139148
0.46,282,175.3600681265761
0.5,153,190.61186501694527
0.48,178,182.98596657176066
0.48,279,182.98596657176066
0.48,301,182.98596657176066
0.48,217,182.98596657176066
0.48,223,182.98596657176066
0.48,305,182.98596657176066
0.46,664,175.3600681265761
0.44,684,167.73416968139148
0.42,458,160.1082712362069
0.4,221,152.4823727910223
0.38,186,144.85647434583768
0.36,93,137.2305759006531
0.34,48,129.6046774554685
0.32,10,121.97877901028389
0.3,5,114.35288056509928
0.26,7,99.1010836747301
0.26,4,99.1010836747301
0.24,3,91.47518522954549
0.22,17,83.8492867843609
0.22,101,83.8492867843609
0.22,286,83.8492867843609
0.22,581,83.8492867843609
0.24,267,91.47518522954549
0.26,138,99.1010836747301
0.3,175,114.35288056509928
0.32,220,121.97877901028389
0.36,211,137.2305759006531
0.4,184,152.4823727910223
0.42,200,160.1082712362069
0.42,305,160.1082712362069
0.44,614,167.73416968139148
0.42,644,160.1082712362069
0.42,417,160.1082712362069
0.42,294,160.1082712362069
0.36,221,137.2305759006531
0.36,134,137.2305759006531
0.36,64,137.2305759006531
0.36,30,137.2305759006531
0.36,8,137.2305759006531
0.34,3,129.6046774554685
0.34,5,129.6046774554685
0.36,1,137.2305759006531
0.36,40,137.2305759006531
0.36,115,137.2305759006531
0.36,358,137.2305759006531
0.38,658,144.85647434583768
0.4,314,152.4823727910223
0.46,173,175.3600681265761
0.5,222,190.61186501694527
0.54,268,205.86366190731448
0.56,273,213.4895603524991
0.62,221,236.36725568805286
0.62,199,236.36725568805286
0.62,221,236.36725568805286
0.6,604,228.74135724286825
0.6,641,228.74135724286825
0.6,456,228.74135724286825
0.6,362,228.74135724286825
0.58,261,221.11545879768366
0.56,172,213.4895603524991
0.54,93,205.86366190731448
0.54,48,205.86366190731448
0.56,33,213.4895603524991
0.6,6,228.74135724286825
0.58,5,221.11545879768366
0.52,9,198.2377634621299
0.5,32,190.61186501694527
0.46,117,175.3600681265761
0.46,367,175.3600681265761
0.46,654,175.3600681265761
0.48,321,182.98596657176066
0.46,166,175.3600681265761
0.5,220,190.61186501694527
0.5,292,190.61186501694527
0.46,273,175.3600681265761
0.5,238,190.61186501694527
0.52,307,198.2377634621299
0.52,388,198.2377634621299
0.52,703,198.2377634621299
0.5,681,190.61186501694527
0.48,468,182.98596657176066
0.46,335,175.3600681265761
0.44,224,167.73416968139148
0.42,152,160.1082712362069
0.42,94,160.1082712362069
0.4,59,152.4823727910223
0.38,27,144.85647434583768
0.36,7,137.2305759006531
0.34,7,129.6046774554685
0.34,2,129.6046774554685
0.32,26,121.97877901028389
0.32,86,121.97877901028389
0.32,289,121.97877901028389
0.32,593,121.97877901028389
0.34,321,129.6046774554685
0.36,187,137.2305759006531
0.36,201,137.2305759006531
0.38,270,144.85647434583768
0.4,242,152.4823727910223
0.4,229,152.4823727910223
0.42,280,160.1082712362069
0.4,367,152.4823727910223
0.4,606,152.4823727910223
0.42,560,160.1082712362069
0.4,395,152.4823727910223
0.4,209,152.4823727910223
0.38,220,144.85647434583768
0.36,153,137.2305759006531
0.36,123,137.2305759006531
0.38,92,144.85647434583768
0.4,82,152.4823727910223
0.42,69,160.1082712362069
0.4,31,152.4823727910223
0.42,8,160.1082712362069
0.4,5,152.4823727910223
0.36,23,137.2305759006531
0.36,44,137.2305759006531
0.36,145,137.2305759006531
0.4,223,152.4823727910223
0.4,313,152.4823727910223
0.46,463,175.3600681265761
0.48,621,182.98596657176066
0.54,638,205.86366190731448
0.5,551,190.61186501694527
0.52,605,198.2377634621299
0.5,535,190.61186501694527
0.48,543,182.98596657176066
0.44,341,167.73416968139148
0.42,284,160.1082712362069
0.4,208,152.4823727910223
0.4,143,152.4823727910223
0.38,156,144.85647434583768
0.36,112,137.2305759006531
0.36,67,137.2305759006531
0.36,62,137.2305759006531
0.36,81,137.2305759006531
0.34,25,129.6046774554685
0.34,12,129.6046774554685
0.34,18,129.6046774554685
0.36,97,137.2305759006531
0.36,84,137.2305759006531
0.36,125,137.2305759006531
0.36,275,137.2305759006531
0.4,360,152.4823727910223
0.4,451,152.4823727910223
0.42,445,160.1082712362069
0.44,464,167.73416968139148
0.48,561,182.98596657176066
0.5,573,190.61186501694527
0.52,511,198.2377634621299
0.52,555,198.2377634621299
0.52,432,198.2377634621299
0.52,346,198.2377634621299
0.5,232,190.61186501694527
0.5,134,190.61186501694527
0.5,68,190.61186501694527
0.46,63,175.3600681265761
0.44,17,167.73416968139148
0.42,5,160.1082712362069
0.44,5,167.73416968139148
0.4,4,152.4823727910223
0.4,24,152.4823727910223
0.36,110,137.2305759006531
0.34,306,129.6046774554685
0.36,589,137.2305759006531
0.38,317,144.85647434583768
0.4,204,152.4823727910223
0.42,209,160.1082712362069
0.44,281,167.73416968139148
0.46,281,175.3600681265761
0.46,268,175.3600681265761
0.48,324,182.98596657176066
0.5,395,190.61186501694527
0.5,729,190.61186501694527
0.5,618,190.61186501694527
0.5,494,190.61186501694527
0.46,329,175.3600681265761
0.46,238,175.3600681265761
0.42,123,160.1082712362069
0.44,66,167.73416968139148
0.4,33,152.4823727910223
0.38,11,144.85647434583768
0.36,5,137.2305759006531
0.38,3,144.85647434583768
0.32,1,121.97877901028389
0.32,27,121.97877901028389
0.3,100,114.35288056509928
0.32,341,121.97877901028389
0.34,604,129.6046774554685
0.42,408,160.1082712362069
0.44,219,167.73416968139148
0.48,258,182.98596657176066
0.52,331,198.2377634621299
0.56,345,213.4895603524991
0.56,311,213.4895603524991
0.6,316,228.74135724286825
0.62,485,236.36725568805286
0.62,757,236.36725568805286
0.6,800,228.74135724286825
0.56,558,213.4895603524991
0.56,379,213.4895603524991
0.54,243,205.86366190731448
0.5,158,190.61186501694527
0.5,79,190.61186501694527
0.48,41,182.98596657176066
0.46,11,175.3600681265761
0.46,5,175.3600681265761
0.44,3,167.73416968139148
0.42,1,160.1082712362069
0.42,27,160.1082712362069
0.42,126,160.1082712362069
0.44,366,167.73416968139148
0.44,684,167.73416968139148
0.48,363,182.98596657176066
0.54,167,205.86366190731448
0.6,213,228.74135724286825
0.6,283,228.74135724286825
0.6,251,228.74135724286825
0.62,258,236.36725568805286
0.64,268,243.99315413323745
0.64,390,243.99315413323745
0.66,744,251.61905257842207
0.66,759,251.61905257842207
0.66,494,251.61905257842207
0.64,372,243.99315413323745
0.6,298,228.74135724286825
0.56,181,213.4895603524991
0.52,131,198.2377634621299
0.52,45,198.2377634621299
0.48,13,182.98596657176066
0.46,18,175.3600681265761
0.42,5,160.1082712362069
0.38,1,144.85647434583768
0.38,29,144.85647434583768
0.36,126,137.2305759006531
0.34,354,129.6046774554685
0.36,638,137.2305759006531
0.4,351,152.4823727910223
0.42,246,160.1082712362069
0.42,268,160.1082712362069
0.44,276,167.73416968139148
0.46,291,175.3600681265761
0.46,287,175.3600681265761
0.5,269,190.61186501694527
0.5,402,190.61186501694527
0.5,822,190.61186501694527
0.5,698,190.61186501694527
0.48,487,182.98596657176066
0.44,312,167.73416968139148
0.42,234,160.1082712362069
0.4,149,152.4823727910223
0.4,136,152.4823727910223
0.4,61,152.4823727910223
0.36,38,137.2305759006531
0.36,11,137.2305759006531
0.34,8,129.6046774554685
0.34,5,129.6046774554685
0.32,23,121.97877901028389
0.3,80,114.35288056509928
0.3,246,114.35288056509928
0.3,508,114.35288056509928
0.34,376,129.6046774554685
0.36,238,137.2305759006531
0.4,291,152.4823727910223
0.42,337,160.1082712362069
0.44,411,167.73416968139148
0.48,490,182.98596657176066
0.5,537,190.61186501694527
0.5,536,190.61186501694527
0.52,655,198.2377634621299
0.5,484,190.61186501694527
0.48,412,182.98596657176066
0.46,252,175.3600681265761
0.44,190,167.73416968139148
0.4,158,152.4823727910223
0.42,113,160.1082712362069
0.42,94,160.1082712362069
0.4,69,152.4823727910223
0.36,36,137.2305759006531
0.36,28,137.2305759006531
0.32,7,121.97877901028389
0.32,2,121.97877901028389
0.32,19,121.97877901028389
0.32,54,121.97877901028389
0.34,123,129.6046774554685
0.4,276,152.4823727910223
0.42,363,160.1082712362069
0.44,495,167.73416968139148
0.46,590,175.3600681265761
0.5,643,190.61186501694527
0.5,578,190.61186501694527
0.52,626,198.2377634621299
0.54,615,205.86366190731448
0.54,567,205.86366190731448
0.54,517,205.86366190731448
0.54,413,205.86366190731448
0.5,208,190.61186501694527
0.5,234,190.61186501694527
0.48,182,182.98596657176066
0.46,118,175.3600681265761
0.44,85,167.73416968139148
0.44,64,167.73416968139148
0.44,32,167.73416968139148
0.42,26,160.1082712362069
0.4,7,152.4823727910223
0.38,12,144.85647434583768
0.36,28,137.2305759006531
0.38,37,144.85647434583768
0.4,84,152.4823727910223
0.44,179,167.73416968139148
0.5,299,190.61186501694527
0.5,404,190.61186501694527
0.54,457,205.86366190731448
0.58,483,221.11545879768366
0.6,503,228.74135724286825
0.62,486,236.36725568805286
0.64,476,243.99315413323745
0.62,411,236.36725568805286
0.62,310,236.36725568805286
0.6,276,228.74135724286825
0.56,211,213.4895603524991
0.52,130,198.2377634621299
0.5,118,190.61186501694527
0.5,51,190.61186501694527
0.48,37,182.98596657176066
0.46,16,175.3600681265761
0.46,6,175.3600681265761
0.44,3,167.73416968139148
0.44,5,167.73416968139148
0.44,32,167.73416968139148
0.42,111,160.1082712362069
0.42,331,160.1082712362069
0.44,617,167.73416968139148
0.46,286,175.3600681265761
0.5,178,190.61186501694527
0.52,223,198.2377634621299
0.54,280,205.86366190731448
0.54,281,205.86366190731448
0.56,218,213.4895603524991
0.58,255,221.11545879768366
0.56,391,213.4895603524991
0.54,632,205.86366190731448
0.54,646,205.86366190731448
0.52,421,198.2377634621299
0.5,276,190.61186501694527
0.48,165,182.98596657176066
0.46,108,175.3600681265761
0.44,67,167.73416968139148
0.44,26,167.73416968139148
0.42,9,160.1082712362069
0.36,2,137.2305759006531
0.36,2,137.2305759006531
0.34,2,129.6046774554685
0.34,24,129.6046774554685
0.34,103,129.6046774554685
0.34,384,129.6046774554685
0.38,692,144.85647434583768
0.42,319,160.1082712362069
0.46,181,175.3600681265761
0.5,239,190.61186501694527
0.54,259,205.86366190731448
0.52,283,198.2377634621299
0.54,224,205.86366190731448
0.56,203,213.4895603524991
0.58,362,221.11545879768366
0.56,744,213.4895603524991
0.54,704,205.86366190731448
0.52,479,198.2377634621299
0.46,282,175.3600681265761
0.44,206,167.73416968139148
0.4,127,152.4823727910223
0.36,62,137.2305759006531
0.34,30,129.6046774554685
0.34,12,129.6046774554685
0.32,2,121.97877901028389
0.3,2,114.35288056509928
0.28,27,106.72698211991471
0.28,106,106.72698211991471
0.28,321,106.72698211991471
0.3,595,114.35288056509928
0.32,302,121.97877901028389
0.34,153,129.6046774554685
0.38,180,144.85647434583768
0.36,182,137.2305759006531
0.4,163,152.4823727910223
0.36,135,137.2305759006531
0.38,202,144.85647434583768
0.44,307,167.73416968139148
0.42,579,160.1082712362069
0.4,585,152.4823727910223
0.4,384,152.4823727910223
0.36,235,137.2305759006531
0.34,165,129.6046774554685
0.34,134,129.6046774554685
0.34,61,129.6046774554685
0.32,23,121.97877901028389
0.32,9,121.97877901028389
0.32,4,121.97877901028389
0.32,5,121.97877901028389
0.3,1,114.35288056509928
0.3,21,114.35288056509928
0.3,96,114.35288056509928
0.3,306,114.35288056509928
0.32,624,121.97877901028389
0.36,287,137.2305759006531
0.4,141,152.4823727910223
0.42,224,160.1082712362069
0.46,259,175.3600681265761
0.48,203,182.98596657176066
0.5,224,190.61186501694527
0.48,211,182.98596657176066
0.48,353,182.98596657176066
0.5,656,190.61186501694527
0.5,610,190.61186501694527
0.46,433,175.3600681265761
0.44,280,167.73416968139148
0.42,187,160.1082712362069
0.42,158,160.1082712362069
0.42,94,160.1082712362069
0.4,55,152.4823727910223
0.36,30,137.2305759006531
0.34,11,129.6046774554685
0.34,11,129.6046774554685
0.34,5,129.6046774554685
0.34,21,129.6046774554685
0.32,84,121.97877901028389
0.34,296,129.6046774554685
0.38,563,144.85647434583768
0.42,330,160.1082712362069
0.44,192,167.73416968139148
0.46,233,175.3600681265761
0.5,322,190.61186501694527
0.52,358,198.2377634621299
0.52,348,198.2377634621299
0.54,352,205.86366190731448
0.56,463,213.4895603524991
0.56,738,213.4895603524991
0.54,671,205.86366190731448
0.54,427,205.86366190731448
0.5,286,190.61186501694527
0.5,189,190.61186501694527
0.44,215,167.73416968139148
0.42,198,160.1082712362069
0.4,96,152.4823727910223
0.4,70,152.4823727910223
0.38,56,144.85647434583768
0.36,32,137.2305759006531
0.36,14,137.2305759006531
0.36,7,137.2305759006531
0.34,21,129.6046774554685
0.36,64,137.2305759006531
0.36,160,137.2305759006531
0.42,265,160.1082712362069
0.46,406,175.3600681265761
0.52,564,198.2377634621299
0.58,678,221.11545879768366
0.62,678,236.36725568805286
0.64,660,243.99315413323745
0.64,658,243.99315413323745
0.64,582,243.99315413323745
0.62,560,236.36725568805286
0.62,481,236.36725568805286
0.6,459,228.74135724286825
0.56,321,213.4895603524991
0.56,220,213.4895603524991
0.54,212,205.86366190731448
0.54,196,205.86366190731448
0.54,124,205.86366190731448
0.54,106,205.86366190731448
0.54,74,205.86366190731448
0.52,45,198.2377634621299
0.54,12,205.86366190731448
0.5,10,190.61186501694527
0.5,16,190.61186501694527
0.5,46,190.61186501694527
0.52,97,198.2377634621299
0.54,251,205.86366190731448
0.58,421,221.11545879768366
0.62,528,236.36725568805286
0.64,635,243.99315413323745
0.66,681,251.61905257842207
0.7,628,266.8708494687912
0.7,617,266.8708494687912
0.72,616,274.49674791397587
0.7,623,266.8708494687912
0.7,479,266.8708494687912
0.7,379,266.8708494687912
0.64,291,243.99315413323745
0.62,229,236.36725568805286
0.68,134,259.2449510236067
0.66,90,251.61905257842207
0.64,41,243.99315413323745
0.62,28,236.36725568805286
0.6,14,228.74135724286825
0.58,8,221.11545879768366
0.54,6,205.86366190731448
0.54,38,205.86366190731448
0.52,133,198.2377634621299
0.52,387,198.2377634621299
0.56,597,213.4895603524991
0.62,297,236.36725568805286
0.62,224,236.36725568805286
0.64,251,243.99315413323745
0.68,271,259.2449510236067
0.74,263,282.12264635916046
0.76,288,289.74854480434504
0.8,275,305.0003416947143
0.8,358,305.0003416947143
0.8,712,305.0003416947143
0.8,676,305.0003416947143
0.76,522,289.74854480434504
0.74,375,282.12264635916046
0.68,271,259.2449510236067
0.68,214,259.2449510236067
0.7,121,266.8708494687912
0.66,43,251.61905257842207
0.64,11,243.99315413323745
0.56,4,213.4895603524991
0.56,6,213.4895603524991
0.66,9,251.61905257842207
0.6,30,228.74135724286825
0.6,144,228.74135724286825
0.6,461,228.74135724286825
0.6,673,228.74135724286825
0.6,400,228.74135724286825
0.6,217,228.74135724286825
0.6,239,228.74135724286825
0.6,244,228.74135724286825
0.62,239,236.36725568805286
0.64,257,243.99315413323745
0.66,308,251.61905257842207
0.68,370,259.2449510236067
0.64,781,243.99315413323745
0.64,775,243.99315413323745
0.6,537,228.74135724286825
0.6,402,228.74135724286825
0.56,297,213.4895603524991
0.54,162,205.86366190731448
0.54,82,205.86366190731448
