yr,cnt,Predicted Y
0,142,143.79444765760556
0,150,143.79444765760556
0,175,143.79444765760556
0,168,143.79444765760556
0,149,143.79444765760556
0,114,143.79444765760556
0,74,143.79444765760556
0,37,143.79444765760556
0,28,143.79444765760556
0,31,143.79444765760556
0,26,143.79444765760556
0,22,143.79444765760556
0,21,143.79444765760556
0,29,143.79444765760556
0,14,143.79444765760556
0,10,143.79444765760556
0,2,143.79444765760556
0,7,143.79444765760556
0,5,143.79444765760556
0,13,143.79444765760556
0,35,143.79444765760556
0,74,143.79444765760556
0,95,143.79444765760556
0,142,143.79444765760556
0,226,143.79444765760556
0,272,143.79444765760556
0,283,143.79444765760556
0,272,143.79444765760556
0,310,143.79444765760556
0,261,143.79444765760556
0,184,143.79444765760556
0,153,143.79444765760556
0,134,143.79444765760556
0,95,143.79444765760556
0,85,143.79444765760556
0,58,143.79444765760556
0,33,143.79444765760556
0,47,143.79444765760556
0,29,143.79444765760556
0,23,143.79444765760556
0,17,143.79444765760556
0,4,143.79444765760556
0,3,143.79444765760556
0,10,143.79444765760556
0,17,143.79444765760556
0,60,143.79444765760556
0,83,143.79444765760556
0,141,143.79444765760556
0,230,143.79444765760556
0,309,143.79444765760556
0,325,143.79444765760556
0,299,143.79444765760556
0,314,143.79444765760556
0,275,143.79444765760556
0,184,143.79444765760556
0,185,143.79444765760556
0,146,143.79444765760556
0,141,143.79444765760556
0,92,143.79444765760556
0,65,143.79444765760556
0,69,143.79444765760556
0,46,143.79444765760556
0,44,143.79444765760556
0,31,143.79444765760556
0,17,143.79444765760556
0,4,143.79444765760556
0,5,143.79444765760556
0,9,143.79444765760556
0,23,143.79444765760556
0,42,143.79444765760556
0,111,143.79444765760556
0,189,143.79444765760556
0,240,143.79444765760556
0,256,143.79444765760556
0,313,143.79444765760556
0,313,143.79444765760556
0,317,143.79444765760556
0,323,143.79444765760556
0,204,143.79444765760556
0,155,143.79444765760556
0,139,143.79444765760556
0,104,143.79444765760556
0,88,143.79444765760556
0,66,143.79444765760556
0,32,143.79444765760556
0,16,143.79444765760556
0,13,143.79444765760556
0,5,143.79444765760556
0,4,143.79444765760556
0,34,143.79444765760556
0,104,143.79444765760556
0,277,143.79444765760556
0,407,143.79444765760556
0,208,143.79444765760556
0,107,143.79444765760556
0,118,143.79444765760556
0,178,143.79444765760556
0,162,143.79444765760556
0,143,143.79444765760556
0,150,143.79444765760556
0,264,143.79444765760556
0,468,143.79444765760556
0,416,143.79444765760556
0,264,143.79444765760556
0,218,143.79444765760556
0,156,143.79444765760556
0,109,143.79444765760556
0,46,143.79444765760556
0,22,143.79444765760556
0,17,143.79444765760556
0,5,143.79444765760556
0,2,143.79444765760556
0,6,143.79444765760556
0,22,143.79444765760556
0,89,143.79444765760556
0,342,143.79444765760556
0,449,143.79444765760556
0,202,143.79444765760556
0,36,143.79444765760556
0,11,143.79444765760556
0,18,143.79444765760556
0,22,143.79444765760556
0,36,143.79444765760556
0,65,143.79444765760556
0,151,143.79444765760556
0,354,143.79444765760556
0,358,143.79444765760556
0,250,143.79444765760556
0,184,143.79444765760556
0,125,143.79444765760556
0,95,143.79444765760556
0,53,143.79444765760556
0,24,143.79444765760556
0,8,143.79444765760556
0,5,143.79444765760556
0,1,143.79444765760556
0,5,143.79444765760556
0,22,143.79444765760556
0,103,143.79444765760556
0,285,143.79444765760556
0,478,143.79444765760556
0,193,143.79444765760556
0,110,143.79444765760556
0,122,143.79444765760556
0,160,143.79444765760556
0,147,143.79444765760556
0,112,143.79444765760556
0,115,143.79444765760556
0,226,143.79444765760556
0,380,143.79444765760556
0,376,143.79444765760556
0,279,143.79444765760556
0,190,143.79444765760556
0,135,143.79444765760556
0,87,143.79444765760556
0,50,143.79444765760556
0,20,143.79444765760556
0,10,143.79444765760556
0,9,143.79444765760556
0,7,143.79444765760556
0,1,143.79444765760556
0,24,143.79444765760556
0,97,143.79444765760556
0,276,143.79444765760556
0,477,143.79444765760556
0,224,143.79444765760556
0,93,143.79444765760556
0,102,143.79444765760556
0,148,143.79444765760556
0,154,143.79444765760556
0,150,143.79444765760556
0,154,143.79444765760556
0,201,143.79444765760556
0,418,143.79444765760556
0,405,143.79444765760556
0,228,143.79444765760556
0,190,143.79444765760556
0,162,143.79444765760556
0,104,143.79444765760556
0,73,143.79444765760556
0,38,143.79444765760556
0,15,143.79444765760556
0,10,143.79444765760556
0,1,143.79444765760556
0,3,143.79444765760556
0,23,143.79444765760556
0,87,143.79444765760556
0,205,143.79444765760556
0,445,143.79444765760556
0,246,143.79444765760556
0,105,143.79444765760556
0,160,143.79444765760556
0,204,143.79444765760556
0,207,143.79444765760556
0,170,143.79444765760556
0,199,143.79444765760556
0,276,143.79444765760556
0,411,143.79444765760556
0,372,143.79444765760556
0,265,143.79444765760556
0,190,143.79444765760556
0,111,143.79444765760556
0,102,143.79444765760556
0,95,143.79444765760556
0,75,143.79444765760556
0,71,143.79444765760556
0,50,143.79444765760556
0,9,143.79444765760556
0,8,143.79444765760556
0,6,143.79444765760556
0,11,143.79444765760556
0,26,143.79444765760556
0,63,143.79444765760556
0,124,143.79444765760556
0,195,143.79444765760556
0,275,143.79444765760556
0,358,143.79444765760556
0,292,143.79444765760556
0,343,143.79444765760556
0,337,143.79444765760556
0,305,143.79444765760556
0,232,143.79444765760556
0,224,143.79444765760556
0,175,143.79444765760556
0,127,143.79444765760556
0,109,143.79444765760556
0,114,143.79444765760556
0,85,143.79444765760556
0,83,143.79444765760556
0,74,143.79444765760556
0,62,143.79444765760556
0,41,143.79444765760556
0,11,143.79444765760556
0,4,143.79444765760556
0,4,143.79444765760556
0,26,143.79444765760556
0,55,143.79444765760556
0,126,143.79444765760556
0,216,143.79444765760556
0,254,143.79444765760556
0,329,143.79444765760556
0,357,143.79444765760556
0,323,143.79444765760556
0,296,143.79444765760556
0,330,143.79444765760556
0,245,143.79444765760556
0,171,143.79444765760556
0,173,143.79444765760556
0,124,143.79444765760556
0,72,143.79444765760556
0,64,143.79444765760556
0,45,143.79444765760556
0,24,143.79444765760556
0,12,143.79444765760556
0,8,143.79444765760556
0,2,143.79444765760556
0,7,143.79444765760556
0,25,143.79444765760556
0,90,143.79444765760556
0,283,143.79444765760556
0,404,143.79444765760556
0,190,143.79444765760556
0,87,143.79444765760556
0,123,143.79444765760556
0,154,143.79444765760556
0,171,143.79444765760556
0,133,143.79444765760556
0,148,143.79444765760556
0,248,143.79444765760556
0,446,143.79444765760556
0,399,143.79444765760556
0,308,143.79444765760556
0,205,143.79444765760556
0,176,143.79444765760556
0,106,143.79444765760556
0,62,143.79444765760556
0,28,143.79444765760556
0,16,143.79444765760556
0,3,143.79444765760556
0,3,143.79444765760556
0,7,143.79444765760556
0,20,143.79444765760556
0,86,143.79444765760556
0,234,143.79444765760556
0,414,143.79444765760556
0,204,143.79444765760556
0,50,143.79444765760556
0,32,143.79444765760556
0,55,143.79444765760556
0,71,143.79444765760556
0,75,143.79444765760556
0,45,143.79444765760556
0,88,143.79444765760556
0,262,143.79444765760556
0,304,143.79444765760556
0,233,143.79444765760556
0,110,143.79444765760556
0,114,143.79444765760556
0,87,143.79444765760556
0,53,143.79444765760556
0,33,143.79444765760556
0,13,143.79444765760556
0,6,143.79444765760556
0,3,143.79444765760556
0,1,143.79444765760556
0,3,143.79444765760556
0,18,143.79444765760556
0,46,143.79444765760556
0,86,143.79444765760556
0,64,143.79444765760556
0,33,143.79444765760556
0,50,143.79444765760556
0,33,143.79444765760556
0,33,143.79444765760556
0,25,143.79444765760556
0,30,143.79444765760556
0,31,143.79444765760556
0,52,143.79444765760556
0,51,143.79444765760556
0,33,143.79444765760556
0,26,143.79444765760556
0,6,143.79444765760556
0,13,143.79444765760556
0,16,143.79444765760556
0,21,143.79444765760556
0,7,143.79444765760556
0,4,143.79444765760556
0,1,143.79444765760556
0,2,143.79444765760556
0,12,143.79444765760556
0,71,143.79444765760556
0,244,143.79444765760556
0,429,143.79444765760556
0,225,143.79444765760556
0,110,143.79444765760556
0,106,143.79444765760556
0,156,143.79444765760556
0,124,143.79444765760556
0,137,143.79444765760556
0,117,143.79444765760556
0,208,143.79444765760556
0,331,143.79444765760556
0,318,143.79444765760556
0,232,143.79444765760556
0,175,143.79444765760556
0,139,143.79444765760556
0,92,143.79444765760556
0,61,143.79444765760556
0,34,143.79444765760556
0,14,143.79444765760556
0,12,143.79444765760556
0,6,143.79444765760556
0,2,143.79444765760556
0,20,143.79444765760556
0,63,143.79444765760556
0,199,143.79444765760556
0,385,143.79444765760556
0,264,143.79444765760556
0,126,143.79444765760556
0,136,143.79444765760556
0,173,143.79444765760556
0,168,143.79444765760556
0,187,143.79444765760556
0,189,143.79444765760556
0,250,143.79444765760556
0,362,143.79444765760556
0,318,143.79444765760556
0,199,143.79444765760556
0,150,143.79444765760556
0,140,143.79444765760556
0,129,143.79444765760556
0,94,143.79444765760556
0,77,143.79444765760556
0,66,143.79444765760556
0,60,143.79444765760556
0,25,143.79444765760556
0,3,143.79444765760556
0,6,143.79444765760556
0,11,143.79444765760556
0,11,143.79444765760556
0,73,143.79444765760556
0,149,143.79444765760556
0,192,143.79444765760556
0,236,143.79444765760556
0,283,143.79444765760556
0,286,143.79444765760556
0,293,143.79444765760556
0,299,143.79444765760556
0,241,143.79444765760556
0,185,143.79444765760556
0,172,143.79444765760556
0,154,143.79444765760556
0,124,143.79444765760556
0,83,143.79444765760556
0,95,143.79444765760556
0,66,143.79444765760556
0,74,143.79444765760556
0,62,143.79444765760556
0,52,143.79444765760556
0,19,143.79444765760556
0,5,143.79444765760556
0,6,143.79444765760556
0,10,143.79444765760556
0,31,143.79444765760556
0,72,143.79444765760556
0,107,143.79444765760556
0,194,143.79444765760556
0,197,143.79444765760556
0,288,143.79444765760556
0,268,143.79444765760556
0,242,143.79444765760556
0,266,143.79444765760556
0,206,143.79444765760556
0,163,143.79444765760556
0,163,143.79444765760556
0,105,143.79444765760556
0,72,143.79444765760556
0,63,143.79444765760556
0,43,143.79444765760556
0,35,143.79444765760556
0,20,143.79444765760556
0,9,143.79444765760556
0,4,143.79444765760556
0,2,143.79444765760556
0,3,143.79444765760556
0,21,143.79444765760556
0,64,143.79444765760556
0,235,143.79444765760556
0,385,143.79444765760556
0,220,143.79444765760556
0,105,143.79444765760556
0,115,143.79444765760556
0,145,143.79444765760556
0,166,143.79444765760556
0,111,143.79444765760556
0,132,143.79444765760556
0,214,143.79444765760556
0,359,143.79444765760556
0,357,143.79444765760556
0,241,143.79444765760556
0,165,143.79444765760556
0,121,143.79444765760556
0,71,143.79444765760556
0,45,143.79444765760556
0,17,143.79444765760556
0,4,143.79444765760556
0,2,143.79444765760556
0,3,143.79444765760556
0,4,143.79444765760556
0,20,143.79444765760556
0,92,143.79444765760556
0,223,143.79444765760556
0,400,143.79444765760556
0,233,143.79444765760556
0,102,143.79444765760556
0,124,143.79444765760556
0,167,143.79444765760556
0,127,143.79444765760556
0,134,143.79444765760556
0,151,143.79444765760556
0,207,143.79444765760556
0,398,143.79444765760556
0,382,143.79444765760556
0,267,143.79444765760556
0,161,143.79444765760556
0,139,143.79444765760556
0,107,143.79444765760556
0,59,143.79444765760556
0,22,143.79444765760556
0,8,143.79444765760556
0,2,143.79444765760556
0,3,143.79444765760556
0,4,143.79444765760556
0,26,143.79444765760556
0,87,143.79444765760556
0,247,143.79444765760556
0,467,143.79444765760556
0,239,143.79444765760556
0,142,143.79444765760556
0,115,143.79444765760556
0,144,143.79444765760556
0,133,143.79444765760556
0,151,143.79444765760556
0,167,143.79444765760556
0,245,143.79444765760556
0,396,143.79444765760556
0,390,143.79444765760556
0,268,143.79444765760556
0,175,143.79444765760556
0,154,143.79444765760556
0,104,143.79444765760556
0,51,143.79444765760556
0,50,143.79444765760556
0,20,143.79444765760556
0,7,143.79444765760556
0,3,143.79444765760556
0,6,143.79444765760556
0,24,143.79444765760556
0,92,143.79444765760556
0,258,143.79444765760556
0,457,143.79444765760556
0,280,143.79444765760556
0,109,143.79444765760556
0,135,143.79444765760556
0,157,143.79444765760556
0,164,143.79444765760556
0,132,143.79444765760556
0,82,143.79444765760556
0,131,143.79444765760556
0,324,143.79444765760556
0,377,143.79444765760556
0,287,143.79444765760556
0,221,143.79444765760556
0,155,143.79444765760556
0,124,143.79444765760556
0,114,143.79444765760556
0,72,143.79444765760556
0,31,143.79444765760556
0,23,143.79444765760556
0,5,143.79444765760556
0,5,143.79444765760556
0,26,143.79444765760556
0,82,143.79444765760556
0,231,143.79444765760556
0,459,143.79444765760556
0,243,143.79444765760556
0,132,143.79444765760556
0,144,143.79444765760556
0,173,143.79444765760556
0,137,143.79444765760556
0,128,143.79444765760556
0,153,143.79444765760556
0,224,143.79444765760556
0,365,143.79444765760556
0,295,143.79444765760556
0,214,143.79444765760556
0,152,143.79444765760556
0,102,143.79444765760556
0,106,143.79444765760556
0,75,143.79444765760556
0,62,143.79444765760556
0,43,143.79444765760556
0,58,143.79444765760556
0,26,143.79444765760556
0,9,143.79444765760556
0,9,143.79444765760556
0,17,143.79444765760556
0,20,143.79444765760556
0,59,143.79444765760556
0,100,143.79444765760556
0,181,143.79444765760556
0,209,143.79444765760556
0,244,143.79444765760556
0,236,143.79444765760556
0,237,143.79444765760556
0,228,143.79444765760556
0,222,143.79444765760556
0,165,143.79444765760556
0,157,143.79444765760556
0,106,143.79444765760556
0,106,143.79444765760556
0,96,143.79444765760556
0,80,143.79444765760556
0,69,143.79444765760556
0,71,143.79444765760556
0,46,143.79444765760556
0,41,143.79444765760556
0,18,143.79444765760556
0,1,143.79444765760556
0,5,143.79444765760556
0,3,143.79444765760556
0,12,143.79444765760556
0,32,143.79444765760556
0,81,143.79444765760556
0,129,143.79444765760556
0,188,143.79444765760556
0,228,143.79444765760556
0,228,143.79444765760556
0,219,143.79444765760556
0,207,143.79444765760556
0,234,143.79444765760556
0,136,143.79444765760556
0,138,143.79444765760556
0,135,143.79444765760556
0,104,143.79444765760556
0,89,143.79444765760556
0,49,143.79444765760556
0,37,143.79444765760556
0,17,143.79444765760556
0,11,143.79444765760556
0,3,143.79444765760556
0,3,143.79444765760556
0,4,143.79444765760556
0,21,143.79444765760556
0,68,143.79444765760556
0,191,143.79444765760556
0,397,143.79444765760556
0,183,143.79444765760556
0,108,143.79444765760556
0,127,143.79444765760556
0,141,143.79444765760556
0,142,143.79444765760556
0,137,143.79444765760556
0,159,143.79444765760556
0,208,143.79444765760556
0,378,143.79444765760556
0,354,143.79444765760556
0,251,143.79444765760556
0,206,143.79444765760556
0,127,143.79444765760556
0,107,143.79444765760556
0,60,143.79444765760556
0,21,143.79444765760556
0,6,143.79444765760556
0,11,143.79444765760556
0,2,143.79444765760556
0,4,143.79444765760556
0,15,143.79444765760556
0,72,143.79444765760556
0,268,143.79444765760556
0,432,143.79444765760556
0,259,143.79444765760556
0,129,143.79444765760556
0,129,143.79444765760556
0,175,143.79444765760556
0,181,143.79444765760556
0,138,143.79444765760556
0,154,143.79444765760556
0,238,143.79444765760556
0,431,143.79444765760556
0,411,143.79444765760556
0,224,143.79444765760556
0,147,143.79444765760556
0,143,143.79444765760556
0,107,143.79444765760556
0,53,143.79444765760556
0,25,143.79444765760556
0,11,143.79444765760556
0,4,143.79444765760556
0,2,143.79444765760556
0,2,143.79444765760556
0,28,143.79444765760556
0,76,143.79444765760556
0,229,143.79444765760556
0,405,143.79444765760556
0,234,143.79444765760556
0,89,143.79444765760556
0,56,143.79444765760556
0,61,143.79444765760556
0,58,143.79444765760556
0,51,143.79444765760556
0,61,143.79444765760556
0,101,143.79444765760556
0,229,143.79444765760556
0,280,143.79444765760556
0,209,143.79444765760556
0,167,143.79444765760556
0,123,143.79444765760556
0,105,143.79444765760556
0,54,143.79444765760556
0,27,143.79444765760556
0,15,143.79444765760556
0,11,143.79444765760556
0,6,143.79444765760556
0,3,143.79444765760556
0,16,143.79444765760556
0,64,143.79444765760556
0,186,143.79444765760556
0,343,143.79444765760556
0,228,143.79444765760556
0,141,143.79444765760556
0,145,143.79444765760556
0,202,143.79444765760556
0,188,143.79444765760556
0,159,143.79444765760556
0,214,143.79444765760556
0,256,143.79444765760556
0,356,143.79444765760556
0,288,143.79444765760556
0,142,143.79444765760556
0,33,143.79444765760556
0,17,143.79444765760556
0,17,143.79444765760556
0,11,143.79444765760556
0,9,143.79444765760556
0,12,143.79444765760556
0,13,143.79444765760556
0,4,143.79444765760556
0,2,143.79444765760556
0,8,143.79444765760556
0,40,143.79444765760556
0,92,143.79444765760556
0,182,143.79444765760556
0,156,143.79444765760556
0,104,143.79444765760556
0,174,143.79444765760556
0,170,143.79444765760556
0,194,143.79444765760556
0,200,143.79444765760556
0,203,143.79444765760556
0,181,143.79444765760556
0,140,143.79444765760556
0,95,143.79444765760556
0,76,143.79444765760556
0,50,143.79444765760556
0,32,143.79444765760556
0,47,143.79444765760556
0,25,143.79444765760556
0,23,143.79444765760556
0,16,143.79444765760556
0,26,143.79444765760556
0,5,143.79444765760556
0,3,143.79444765760556
0,4,143.79444765760556
0,10,143.79444765760556
0,10,143.79444765760556
0,27,143.79444765760556
0,56,143.79444765760556
0,56,143.79444765760556
0,71,143.79444765760556
0,94,143.79444765760556
0,121,143.79444765760556
0,85,143.79444765760556
0,97,143.79444765760556
0,99,143.79444765760556
0,68,143.79444765760556
0,35,143.79444765760556
0,25,143.79444765760556
0,24,143.79444765760556
0,19,143.79444765760556
0,20,143.79444765760556
0,17,143.79444765760556
0,6,143.79444765760556
0,4,143.79444765760556
0,2,143.79444765760556
0,4,143.79444765760556
0,1,143.79444765760556
0,1,143.79444765760556
0,4,143.79444765760556
0,5,143.79444765760556
0,23,143.79444765760556
0,43,143.79444765760556
0,85,143.79444765760556
0,66,143.79444765760556
0,79,143.79444765760556
0,86,143.79444765760556
0,91,143.79444765760556
0,86,143.79444765760556
0,44,143.79444765760556
0,30,143.79444765760556
0,16,143.79444765760556
0,26,143.79444765760556
0,19,143.79444765760556
0,17,143.79444765760556
0,16,143.79444765760556
0,11,143.79444765760556
0,10,143.79444765760556
0,7,143.79444765760556
0,2,143.79444765760556
0,4,143.79444765760556
0,4,143.79444765760556
0,19,143.79444765760556
0,18,143.79444765760556
0,62,143.79444765760556
0,70,143.79444765760556
0,91,143.79444765760556
0,100,143.79444765760556
0,140,143.79444765760556
0,153,143.79444765760556
0,131,143.79444765760556
0,97,143.79444765760556
0,97,143.79444765760556
0,75,143.79444765760556
0,65,143.79444765760556
0,56,143.79444765760556
0,49,143.79444765760556
0,27,143.79444765760556
0,29,143.79444765760556
0,12,143.79444765760556
0,6,143.79444765760556
0,4,143.79444765760556
0,3,143.79444765760556
0,3,143.79444765760556
0,8,143.79444765760556
0,35,143.79444765760556
0,80,143.79444765760556
0,164,143.79444765760556
0,104,143.79444765760556
0,60,143.79444765760556
0,30,143.79444765760556
0,24,143.79444765760556
0,20,143.79444765760556
0,14,143.79444765760556
0,19,143.79444765760556
0,46,143.79444765760556
0,115,143.79444765760556
0,135,143.79444765760556
0,90,143.79444765760556
0,69,143.79444765760556
0,63,143.79444765760556
0,32,143.79444765760556
0,26,143.79444765760556
0,10,143.79444765760556
0,12,143.79444765760556
0,7,143.79444765760556
0,4,143.79444765760556
0,9,143.79444765760556
0,43,143.79444765760556
0,110,143.79444765760556
0,217,143.79444765760556
0,189,143.79444765760556
0,96,143.79444765760556
0,111,143.79444765760556
0,140,143.79444765760556
0,159,143.79444765760556
0,120,143.79444765760556
0,117,143.79444765760556
0,167,143.79444765760556
0,250,143.79444765760556
0,169,143.79444765760556
0,151,143.79444765760556
0,79,143.79444765760556
0,70,143.79444765760556
0,33,143.79444765760556
0,39,143.79444765760556
0,28,143.79444765760556
0,15,143.79444765760556
0,3,143.79444765760556
0,2,143.79444765760556
0,3,143.79444765760556
0,10,143.79444765760556
0,41,143.79444765760556
0,106,143.79444765760556
0,210,143.79444765760556
0,170,143.79444765760556
0,110,143.79444765760556
0,122,143.79444765760556
0,130,143.79444765760556
0,131,143.79444765760556
0,142,143.79444765760556
0,177,143.79444765760556
0,177,143.79444765760556
0,240,143.79444765760556
0,207,143.79444765760556
0,135,143.79444765760556
0,96,143.79444765760556
0,68,143.79444765760556
0,55,143.79444765760556
0,45,143.79444765760556
0,30,143.79444765760556
0,20,143.79444765760556
0,12,143.79444765760556
0,6,143.79444765760556
0,2,143.79444765760556
0,10,143.79444765760556
0,32,143.79444765760556
0,95,143.79444765760556
0,205,143.79444765760556
0,194,143.79444765760556
0,118,143.79444765760556
0,171,143.79444765760556
0,197,143.79444765760556
0,207,143.79444765760556
0,245,143.79444765760556
0,292,143.79444765760556
0,283,143.79444765760556
0,242,143.79444765760556
0,182,143.79444765760556
0,112,143.79444765760556
0,91,143.79444765760556
0,95,143.79444765760556
0,85,143.79444765760556
0,73,143.79444765760556
0,44,143.79444765760556
0,35,143.79444765760556
0,28,143.79444765760556
0,18,143.79444765760556
0,10,143.79444765760556
0,1,143.79444765760556
0,6,143.79444765760556
0,19,143.79444765760556
0,49,143.79444765760556
0,90,143.79444765760556
0,128,143.79444765760556
0,217,143.79444765760556
0,273,143.79444765760556
0,313,143.79444765760556
0,300,143.79444765760556
0,253,143.79444765760556
0,195,143.79444765760556
0,129,143.79444765760556
0,93,143.79444765760556
0,92,143.79444765760556
0,71,143.79444765760556
0,52,143.79444765760556
0,38,143.79444765760556
0,31,143.79444765760556
1,48,234.66636134646214
1,93,234.66636134646214
1,75,234.66636134646214
1,52,234.66636134646214
1,8,234.66636134646214
1,5,234.66636134646214
1,2,234.66636134646214
1,7,234.66636134646214
1,14,234.66636134646214
1,40,234.66636134646214
1,70,234.66636134646214
1,138,234.66636134646214
1,201,234.66636134646214
1,223,234.66636134646214
1,267,234.66636134646214
1,265,234.66636134646214
1,215,234.66636134646214
1,111,234.66636134646214
1,106,234.66636134646214
1,105,234.66636134646214
1,83,234.66636134646214
1,71,234.66636134646214
1,66,234.66636134646214
1,29,234.66636134646214
1,39,234.66636134646214
1,12,234.66636134646214
1,7,234.66636134646214
1,4,234.66636134646214
1,4,234.66636134646214
1,14,234.66636134646214
1,16,234.66636134646214
1,53,234.66636134646214
1,68,234.66636134646214
1,109,234.66636134646214
1,175,234.66636134646214
1,202,234.66636134646214
1,176,234.66636134646214
1,151,234.66636134646214
1,168,234.66636134646214
1,154,234.66636134646214
1,153,234.66636134646214
1,126,234.66636134646214
1,93,234.66636134646214
1,88,234.66636134646214
1,66,234.66636134646214
1,39,234.66636134646214
1,34,234.66636134646214
1,13,234.66636134646214
1,6,234.66636134646214
1,3,234.66636134646214
1,2,234.66636134646214
1,5,234.66636134646214
1,12,234.66636134646214
1,85,234.66636134646214
1,170,234.66636134646214
1,354,234.66636134646214
1,153,234.66636134646214
1,60,234.66636134646214
1,75,234.66636134646214
1,74,234.66636134646214
1,73,234.66636134646214
1,79,234.66636134646214
1,77,234.66636134646214
1,136,234.66636134646214
1,245,234.66636134646214
1,224,234.66636134646214
1,156,234.66636134646214
1,115,234.66636134646214
1,68,234.66636134646214
1,33,234.66636134646214
1,18,234.66636134646214
1,9,234.66636134646214
1,3,234.66636134646214
1,1,234.66636134646214
1,1,234.66636134646214
1,2,234.66636134646214
1,14,234.66636134646214
1,59,234.66636134646214
1,152,234.66636134646214
1,315,234.66636134646214
1,180,234.66636134646214
1,64,234.66636134646214
1,46,234.66636134646214
1,84,234.66636134646214
1,91,234.66636134646214
1,75,234.66636134646214
1,90,234.66636134646214
1,131,234.66636134646214
1,281,234.66636134646214
1,289,234.66636134646214
1,184,234.66636134646214
1,123,234.66636134646214
1,90,234.66636134646214
1,52,234.66636134646214
1,32,234.66636134646214
1,14,234.66636134646214
1,5,234.66636134646214
1,4,234.66636134646214
1,4,234.66636134646214
1,5,234.66636134646214
1,26,234.66636134646214
1,78,234.66636134646214
1,215,234.66636134646214
1,388,234.66636134646214
1,227,234.66636134646214
1,86,234.66636134646214
1,84,234.66636134646214
1,120,234.66636134646214
1,118,234.66636134646214
1,117,234.66636134646214
1,119,234.66636134646214
1,197,234.66636134646214
1,412,234.66636134646214
1,383,234.66636134646214
1,265,234.66636134646214
1,177,234.66636134646214
1,97,234.66636134646214
1,71,234.66636134646214
1,60,234.66636134646214
1,25,234.66636134646214
1,8,234.66636134646214
1,5,234.66636134646214
1,4,234.66636134646214
1,3,234.66636134646214
1,13,234.66636134646214
1,70,234.66636134646214
1,205,234.66636134646214
1,447,234.66636134646214
1,241,234.66636134646214
1,116,234.66636134646214
1,138,234.66636134646214
1,191,234.66636134646214
1,204,234.66636134646214
1,178,234.66636134646214
1,222,234.66636134646214
1,294,234.66636134646214
1,476,234.66636134646214
1,419,234.66636134646214
1,272,234.66636134646214
1,177,234.66636134646214
1,154,234.66636134646214
1,135,234.66636134646214
1,101,234.66636134646214
1,79,234.66636134646214
1,62,234.66636134646214
1,38,234.66636134646214
1,20,234.66636134646214
1,10,234.66636134646214
1,9,234.66636134646214
1,7,234.66636134646214
1,20,234.66636134646214
1,64,234.66636134646214
1,130,234.66636134646214
1,203,234.66636134646214
1,324,234.66636134646214
1,376,234.66636134646214
1,445,234.66636134646214
1,512,234.66636134646214
1,449,234.66636134646214
1,401,234.66636134646214
1,322,234.66636134646214
1,297,234.66636134646214
1,215,234.66636134646214
1,170,234.66636134646214
1,140,234.66636134646214
1,109,234.66636134646214
1,119,234.66636134646214
1,91,234.66636134646214
1,72,234.66636134646214
1,67,234.66636134646214
1,32,234.66636134646214
1,6,234.66636134646214
1,2,234.66636134646214
1,2,234.66636134646214
1,24,234.66636134646214
1,57,234.66636134646214
1,125,234.66636134646214
1,208,234.66636134646214
1,256,234.66636134646214
1,351,234.66636134646214
1,343,234.66636134646214
1,328,234.66636134646214
1,330,234.66636134646214
1,314,234.66636134646214
1,219,234.66636134646214
1,181,234.66636134646214
1,112,234.66636134646214
1,126,234.66636134646214
1,91,234.66636134646214
1,58,234.66636134646214
1,30,234.66636134646214
1,15,234.66636134646214
1,5,234.66636134646214
1,5,234.66636134646214
1,3,234.66636134646214
1,4,234.66636134646214
1,21,234.66636134646214
1,88,234.66636134646214
1,240,234.66636134646214
1,420,234.66636134646214
1,197,234.66636134646214
1,108,234.66636134646214
1,88,234.66636134646214
1,103,234.66636134646214
1,80,234.66636134646214
1,50,234.66636134646214
1,69,234.66636134646214
1,49,234.66636134646214
1,152,234.66636134646214
1,164,234.66636134646214
1,190,234.66636134646214
1,132,234.66636134646214
1,79,234.66636134646214
1,62,234.66636134646214
1,52,234.66636134646214
1,14,234.66636134646214
1,5,234.66636134646214
1,4,234.66636134646214
1,4,234.66636134646214
1,23,234.66636134646214
1,79,234.66636134646214
1,222,234.66636134646214
1,471,234.66636134646214
1,195,234.66636134646214
1,83,234.66636134646214
1,101,234.66636134646214
1,140,234.66636134646214
1,178,234.66636134646214
1,106,234.66636134646214
1,136,234.66636134646214
1,240,234.66636134646214
1,460,234.66636134646214
1,385,234.66636134646214
1,281,234.66636134646214
1,200,234.66636134646214
1,116,234.66636134646214
1,114,234.66636134646214
1,41,234.66636134646214
1,28,234.66636134646214
1,7,234.66636134646214
1,5,234.66636134646214
1,4,234.66636134646214
1,2,234.66636134646214
1,22,234.66636134646214
1,74,234.66636134646214
1,256,234.66636134646214
1,499,234.66636134646214
1,225,234.66636134646214
1,97,234.66636134646214
1,99,234.66636134646214
1,55,234.66636134646214
1,65,234.66636134646214
1,73,234.66636134646214
1,79,234.66636134646214
1,118,234.66636134646214
1,134,234.66636134646214
1,98,234.66636134646214
1,93,234.66636134646214
1,57,234.66636134646214
1,29,234.66636134646214
1,49,234.66636134646214
1,9,234.66636134646214
1,3,234.66636134646214
1,3,234.66636134646214
1,2,234.66636134646214
1,3,234.66636134646214
1,2,234.66636134646214
1,16,234.66636134646214
