windspeed,hum,Predicted Y
0.0896,0.57,0.6732058656203678
0.0,0.56,0.7141973051222673
0.0896,0.56,0.6732058656203678
0.0896,0.61,0.6732058656203678
0.0896,0.56,0.6732058656203678
0.0,0.81,0.7141973051222673
0.0,0.7,0.7141973051222673
0.0,0.75,0.7141973051222673
0.0,0.8,0.7141973051222673
0.0,0.8,0.7141973051222673
0.0,0.8,0.7141973051222673
0.0,0.8,0.7141973051222673
0.0,0.8,0.7141973051222673
0.0,0.86,0.7141973051222673
0.0,0.8,0.7141973051222673
0.1642,0.8,0.6390768322850808
0.1045,0.69,0.6663892088281992
0.1642,0.6,0.6390768322850808
0.1642,0.52,0.6390768322850808
0.2537,0.46,0.5981311421576253
0.3582,0.43,0.5503230458635571
0.3284,0.37,0.5639563594478942
0.2537,0.37,0.5981311421576253
0.2537,0.35,0.5981311421576253
0.2537,0.37,0.5981311421576253
0.194,0.4,0.6254435187007437
0.2239,0.42,0.6117644557419625
0.1642,0.49,0.6390768322850808
0.1642,0.49,0.6390768322850808
0.1642,0.52,0.6390768322850808
0.1642,0.52,0.6390768322850808
0.0,0.7,0.7141973051222673
0.0,0.75,0.7141973051222673
0.0,0.75,0.7141973051222673
0.0,0.75,0.7141973051222673
0.0,0.65,0.7141973051222673
0.0,0.75,0.7141973051222673
0.0,0.81,0.7141973051222673
0.0,0.87,0.7141973051222673
0.0,0.75,0.7141973051222673
0.0,0.87,0.7141973051222673
0.0,0.61,0.7141973051222673
0.0,0.57,0.7141973051222673
0.0,0.55,0.7141973051222673
0.0896,0.57,0.6732058656203678
0.1045,0.57,0.6663892088281992
0.0896,0.54,0.6732058656203678
0.1045,0.54,0.6663892088281992
0.1045,0.54,0.6663892088281992
0.1045,0.57,0.6663892088281992
0.1642,0.62,0.6390768322850808
0.1045,0.62,0.6663892088281992
0.1045,0.66,0.6663892088281992
0.1642,0.66,0.6390768322850808
0.1642,0.66,0.6390768322850808
0.1642,0.7,0.6390768322850808
0.1642,0.7,0.6390768322850808
0.1642,0.7,0.6390768322850808
0.1343,0.7,0.652755895243862
0.1343,0.7,0.652755895243862
0.2239,0.7,0.6117644557419625
0.2836,0.7,0.5844520791988441
0.194,0.66,0.6254435187007437
0.194,0.7,0.6254435187007437
0.2239,0.66,0.6117644557419625
0.2836,0.62,0.5844520791988441
0.2985,0.58,0.5776354224066755
0.4179,0.62,0.5230106693204388
0.4925,0.59,0.48888163598515183
0.3582,0.55,0.5503230458635571
0.3284,0.52,0.5639563594478942
0.2239,0.55,0.6117644557419625
0.1642,0.72,0.6390768322850808
0.2836,0.59,0.5844520791988441
0.2985,0.59,0.5776354224066755
0.2836,0.59,0.5844520791988441
0.3284,0.59,0.5639563594478942
0.2985,0.63,0.5776354224066755
0.3284,0.63,0.5639563594478942
0.3284,0.63,0.5639563594478942
0.3284,0.72,0.5639563594478942
0.2239,0.72,0.6117644557419625
0.1045,0.77,0.6663892088281992
0.1343,0.82,0.652755895243862
0.194,0.59,0.6254435187007437
0.3881,0.44,0.5366439829047759
0.2985,0.33,0.5776354224066755
0.2985,0.46,0.5776354224066755
0.4179,0.46,0.5230106693204388
0.3881,0.46,0.5366439829047759
0.2985,0.46,0.5776354224066755
0.2985,0.42,0.5776354224066755
0.3582,0.42,0.5503230458635571
0.3582,0.39,0.5503230458635571
0.2239,0.42,0.6117644557419625
0.2985,0.45,0.5776354224066755
0.2239,0.45,0.6117644557419625
0.2836,0.45,0.5844520791988441
0.2537,0.45,0.5981311421576253
0.2239,0.45,0.6117644557419625
0.194,0.45,0.6254435187007437
0.1642,0.45,0.6390768322850808
0.1642,0.49,0.6390768322850808
0.1343,0.49,0.652755895243862
0.2836,0.49,0.5844520791988441
0.2537,0.52,0.5981311421576253
0.2239,0.56,0.6117644557419625
0.194,0.6,0.6254435187007437
0.1642,0.65,0.6390768322850808
0.194,0.6,0.6254435187007437
0.2836,0.56,0.5844520791988441
0.2239,0.56,0.6117644557419625
0.2239,0.56,0.6117644557419625
0.2537,0.56,0.5981311421576253
0.2836,0.52,0.5844520791988441
0.3284,0.45,0.5639563594478942
0.2836,0.45,0.5844520791988441
0.2537,0.48,0.5981311421576253
0.3582,0.45,0.5503230458635571
0.2836,0.45,0.5844520791988441
0.2239,0.45,0.6117644557419625
0.2239,0.48,0.6117644557419625
0.3881,0.48,0.5366439829047759
0.3284,0.65,0.5639563594478942
0.2537,0.69,0.5981311421576253
0.1642,0.75,0.6390768322850808
0.1642,0.75,0.6390768322850808
0.0,0.75,0.7141973051222673
0.1343,0.75,0.652755895243862
0.1045,0.69,0.6663892088281992
0.1045,0.55,0.6663892088281992
0.2239,0.55,0.6117644557419625
0.2239,0.55,0.6117644557419625
0.1045,0.59,0.6663892088281992
0.1343,0.59,0.652755895243862
0.1642,0.59,0.6390768322850808
0.0,0.69,0.7141973051222673
0.1642,0.64,0.6390768322850808
0.2537,0.6,0.5981311421576253
0.2239,0.6,0.6117644557419625
0.2239,0.6,0.6117644557419625
0.2985,0.49,0.5776354224066755
0.2836,0.49,0.5844520791988441
0.2836,0.45,0.5844520791988441
0.2537,0.48,0.5981311421576253
0.1642,0.46,0.6390768322850808
0.194,0.45,0.6254435187007437
0.1343,0.52,0.652755895243862
0.1045,0.6,0.6663892088281992
0.0,0.64,0.7141973051222673
0.194,0.75,0.6254435187007437
0.1045,0.75,0.6663892088281992
0.0896,0.75,0.6732058656203678
0.0896,0.8,0.6732058656203678
0.0896,0.8,0.6732058656203678
0.0896,0.86,0.6732058656203678
0.1343,0.86,0.652755895243862
0.1045,0.93,0.6663892088281992
0.1045,0.86,0.6663892088281992
0.1045,0.74,0.6663892088281992
0.194,0.75,0.6254435187007437
0.2239,0.69,0.6117644557419625
0.194,0.67,0.6254435187007437
0.2537,0.65,0.5981311421576253
0.3284,0.61,0.5639563594478942
0.3284,0.49,0.5639563594478942
0.2239,0.46,0.6117644557419625
0.1642,0.46,0.6390768322850808
0.2537,0.4,0.5981311421576253
0.194,0.46,0.6254435187007437
0.194,0.5,0.6254435187007437
0.1642,0.53,0.6390768322850808
0.1642,0.4,0.6390768322850808
0.1343,0.53,0.652755895243862
0.1642,0.57,0.6390768322850808
0.1642,0.53,0.6390768322850808
0.1045,0.57,0.6663892088281992
0.0,0.53,0.7141973051222673
0.0,0.61,0.7141973051222673
0.0,0.61,0.7141973051222673
0.1045,0.53,0.6663892088281992
0.0,0.57,0.7141973051222673
0.0,0.57,0.7141973051222673
0.0,0.62,0.7141973051222673
0.0896,0.54,0.6732058656203678
0.0,0.66,0.7141973051222673
0.194,0.58,0.6254435187007437
0.1642,0.62,0.6390768322850808
0.1343,0.54,0.652755895243862
0.1343,0.54,0.652755895243862
0.1045,0.58,0.6663892088281992
0.0,0.54,0.7141973051222673
0.0,0.54,0.7141973051222673
0.1642,0.62,0.6390768322850808
0.194,0.66,0.6254435187007437
0.0,0.66,0.7141973051222673
0.0,0.66,0.7141973051222673
0.0896,0.66,0.6732058656203678
0.0,0.66,0.7141973051222673
0.0,0.62,0.7141973051222673
0.1343,0.71,0.652755895243862
0.1045,0.66,0.6663892088281992
0.0,0.71,0.7141973051222673
0.0,0.71,0.7141973051222673
0.0,0.71,0.7141973051222673
0.1045,0.82,0.6663892088281992
0.0,0.87,0.7141973051222673
0.1045,0.87,0.6663892088281992
0.0,0.93,0.7141973051222673
0.2239,0.87,0.6117644557419625
0.4179,0.82,0.5230106693204388
0.4179,0.82,0.5230106693204388
0.3881,0.88,0.5366439829047759
0.2985,0.94,0.5776354224066755
0.3582,0.88,0.5503230458635571
0.3881,0.88,0.5366439829047759
0.3284,1.0,0.5639563594478942
0.3284,1.0,0.5639563594478942
0.2985,1.0,0.5776354224066755
0.3284,0.94,0.5639563594478942
0.3582,0.94,0.5503230458635571
0.2836,0.88,0.5844520791988441
0.2537,0.88,0.5981311421576253
0.194,0.88,0.6254435187007437
0.1045,0.82,0.6663892088281992
0.0896,0.94,0.6732058656203678
0.1045,0.82,0.6663892088281992
0.1642,0.67,0.6390768322850808
0.1343,0.82,0.652755895243862
0.0,0.82,0.7141973051222673
0.0,0.87,0.7141973051222673
0.0,0.93,0.7141973051222673
0.0,0.87,0.7141973051222673
0.0896,0.87,0.6732058656203678
0.0896,0.82,0.6732058656203678
0.0,0.77,0.7141973051222673
0.0,0.55,0.7141973051222673
0.0,0.63,0.7141973051222673
0.0,0.63,0.7141973051222673
0.0,0.59,0.7141973051222673
0.0,0.63,0.7141973051222673
0.1642,0.67,0.6390768322850808
0.0896,0.62,0.6732058656203678
0.0,0.62,0.7141973051222673
0.0,0.71,0.7141973051222673
0.0,0.71,0.7141973051222673
0.1045,0.93,0.6663892088281992
0.0,0.87,0.7141973051222673
0.194,0.87,0.6254435187007437
0.194,0.87,0.6254435187007437
0.1343,0.94,0.652755895243862
0.1343,0.94,0.652755895243862
0.2836,0.94,0.5844520791988441
0.194,0.93,0.6254435187007437
0.2537,0.82,0.5981311421576253
0.2239,0.82,0.6117644557419625
0.2537,0.76,0.5981311421576253
0.2985,0.66,0.5776354224066755
0.3582,0.62,0.5503230458635571
0.4478,0.58,0.5093316063616575
0.5224,0.54,0.4752025730263706
0.4627,0.5,0.502514949569489
0.4179,0.54,0.5230106693204388
0.3582,0.54,0.5503230458635571
0.2985,0.5,0.5776354224066755
0.2239,0.53,0.6117644557419625
0.2537,0.5,0.5981311421576253
0.194,0.53,0.6254435187007437
0.3284,0.61,0.5639563594478942
0.2239,0.61,0.6117644557419625
0.194,0.66,0.6254435187007437
0.1343,0.66,0.652755895243862
0.1642,0.7,0.6390768322850808
0.0,0.66,0.7141973051222673
0.0896,0.66,0.6732058656203678
0.0896,0.7,0.6732058656203678
0.1642,0.66,0.6390768322850808
0.1642,0.66,0.6390768322850808
0.1642,0.75,0.6390768322850808
0.3582,0.7,0.5503230458635571
0.194,0.7,0.6254435187007437
0.4179,0.45,0.5230106693204388
0.4925,0.42,0.48888163598515183
0.3582,0.39,0.5503230458635571
0.2836,0.39,0.5844520791988441
0.2985,0.39,0.5776354224066755
0.2985,0.39,0.5776354224066755
0.2239,0.39,0.6117644557419625
0.194,0.42,0.6254435187007437
0.1343,0.45,0.652755895243862
0.0896,0.42,0.6732058656203678
0.0896,0.52,0.6732058656203678
0.1343,0.56,0.652755895243862
0.1642,0.56,0.6390768322850808
0.0,0.52,0.7141973051222673
0.0,0.56,0.7141973051222673
0.194,0.6,0.6254435187007437
0.1343,0.69,0.652755895243862
0.0896,0.75,0.6732058656203678
0.0,0.72,0.7141973051222673
0.1045,0.75,0.6663892088281992
0.1045,0.75,0.6663892088281992
0.1045,0.8,0.6663892088281992
0.1642,0.8,0.6390768322850808
0.1642,0.87,0.6390768322850808
0.2537,0.81,0.5981311421576253
0.1642,0.7,0.6390768322850808
0.2985,0.75,0.5776354224066755
0.2537,0.7,0.5981311421576253
0.2537,0.61,0.5981311421576253
0.194,0.61,0.6254435187007437
0.1045,0.57,0.6663892088281992
0.1343,0.61,0.652755895243862
0.194,0.7,0.6254435187007437
0.1343,0.57,0.652755895243862
0.0896,0.49,0.6732058656203678
0.1343,0.56,0.652755895243862
0.1642,0.61,0.6390768322850808
0.1343,0.65,0.652755895243862
0.1642,0.75,0.6390768322850808
0.194,0.56,0.6254435187007437
0.2239,0.46,0.6117644557419625
0.2985,0.46,0.5776354224066755
0.3881,0.42,0.5366439829047759
0.2836,0.45,0.5844520791988441
0.194,0.45,0.6254435187007437
0.1343,0.45,0.652755895243862
0.2985,0.46,0.5776354224066755
0.5224,0.42,0.4752025730263706
0.5821,0.46,0.4478901964832523
0.4627,0.43,0.502514949569489
0.2985,0.4,0.5776354224066755
0.3284,0.4,0.5639563594478942
0.2537,0.4,0.5981311421576253
0.2836,0.43,0.5844520791988441
0.2239,0.46,0.6117644557419625
0.0896,0.49,0.6732058656203678
0.0896,0.65,0.6732058656203678
0.0896,0.56,0.6732058656203678
0.0,0.7,0.7141973051222673
0.0,0.7,0.7141973051222673
0.1045,0.7,0.6663892088281992
0.1642,0.7,0.6390768322850808
0.1343,0.7,0.652755895243862
0.1343,0.7,0.652755895243862
0.2239,0.61,0.6117644557419625
0.2239,0.65,0.6117644557419625
0.2836,0.64,0.5844520791988441
0.2985,0.61,0.5776354224066755
0.2836,0.65,0.5844520791988441
0.1642,0.65,0.6390768322850808
0.1045,0.66,0.6663892088281992
0.0896,0.66,0.6732058656203678
0.1045,0.66,0.6663892088281992
0.0896,0.81,0.6732058656203678
0.1343,0.87,0.652755895243862
0.3881,0.82,0.5366439829047759
0.3881,0.82,0.5366439829047759
0.3284,0.88,0.5639563594478942
0.1343,0.87,0.652755895243862
0.2836,0.87,0.5844520791988441
0.1642,0.87,0.6390768322850808
0.0896,0.93,0.6732058656203678
0.0896,0.87,0.6732058656203678
0.0896,0.87,0.6732058656203678
0.1343,0.93,0.652755895243862
0.1642,0.87,0.6390768322850808
0.1642,0.76,0.6390768322850808
0.2537,0.61,0.5981311421576253
0.2537,0.61,0.5981311421576253
0.3582,0.57,0.5503230458635571
0.2537,0.57,0.5981311421576253
0.2537,0.57,0.5981311421576253
0.3582,0.57,0.5503230458635571
0.3284,0.57,0.5639563594478942
0.2239,0.57,0.6117644557419625
0.3582,0.46,0.5503230458635571
0.5522,0.46,0.4615692594420335
0.4627,0.39,0.502514949569489
0.3881,0.39,0.5366439829047759
0.4179,0.36,0.5230106693204388
0.4179,0.36,0.5230106693204388
0.2537,0.38,0.5981311421576253
0.3284,0.38,0.5639563594478942
0.2537,0.41,0.5981311421576253
0.2239,0.41,0.6117644557419625
0.1343,0.44,0.652755895243862
0.1045,0.44,0.6663892088281992
0.2537,0.44,0.5981311421576253
0.194,0.47,0.6254435187007437
0.2239,0.47,0.6117644557419625
0.1045,0.51,0.6663892088281992
0.194,0.55,0.6254435187007437
0.1642,0.55,0.6390768322850808
0.1045,0.55,0.6663892088281992
0.0,0.59,0.7141973051222673
0.0896,0.64,0.6732058656203678
0.0,0.64,0.7141973051222673
0.1343,0.64,0.652755895243862
0.1642,0.64,0.6390768322850808
0.0896,0.6,0.6732058656203678
0.1045,0.56,0.6663892088281992
0.1045,0.52,0.6663892088281992
0.0,0.52,0.7141973051222673
0.0896,0.52,0.6732058656203678
0.1642,0.52,0.6390768322850808
0.1642,0.61,0.6390768322850808
0.1343,0.56,0.652755895243862
0.1045,0.56,0.6663892088281992
0.1045,0.65,0.6663892088281992
0.1343,0.61,0.652755895243862
0.1343,0.65,0.652755895243862
0.1642,0.65,0.6390768322850808
0.1343,0.7,0.652755895243862
0.0896,0.65,0.6732058656203678
0.1045,0.7,0.6663892088281992
0.1045,0.7,0.6663892088281992
0.0896,0.7,0.6732058656203678
0.0896,0.75,0.6732058656203678
0.0896,0.7,0.6732058656203678
0.0896,0.75,0.6732058656203678
0.0896,0.75,0.6732058656203678
0.0,0.75,0.7141973051222673
0.2537,0.65,0.5981311421576253
0.194,0.66,0.6254435187007437
0.1343,0.57,0.652755895243862
0.1343,0.53,0.652755895243862
0.0896,0.47,0.6732058656203678
0.0,0.44,0.7141973051222673
0.194,0.47,0.6254435187007437
0.1642,0.54,0.6390768322850808
0.1343,0.62,0.652755895243862
0.4179,0.49,0.5230106693204388
0.1045,0.66,0.6663892088281992
0.1045,0.66,0.6663892088281992
0.1642,0.71,0.6390768322850808
0.2537,0.66,0.5981311421576253
0.3284,0.62,0.5639563594478942
0.2836,0.62,0.5844520791988441
0.2836,0.62,0.5844520791988441
0.2836,0.62,0.5844520791988441
0.2239,0.71,0.6117644557419625
0.2239,0.76,0.6117644557419625
0.0896,0.71,0.6732058656203678
0.0,0.76,0.7141973051222673
0.1343,0.81,0.652755895243862
0.0,0.76,0.7141973051222673
0.1642,0.76,0.6390768322850808
0.1642,0.71,0.6390768322850808
0.2985,0.39,0.5776354224066755
0.4925,0.42,0.48888163598515183
0.3284,0.51,0.5639563594478942
0.4925,0.47,0.48888163598515183
0.3881,0.51,0.5366439829047759
0.194,0.54,0.6254435187007437
0.1343,0.54,0.652755895243862
0.2239,0.54,0.6117644557419625
0.2239,0.54,0.6117644557419625
0.194,0.58,0.6254435187007437
0.1343,0.62,0.652755895243862
0.0,0.66,0.7141973051222673
0.0,0.66,0.7141973051222673
0.1343,0.66,0.652755895243862
0.0,0.76,0.7141973051222673
0.0,0.81,0.7141973051222673
0.0896,0.81,0.6732058656203678
0.1045,0.81,0.6663892088281992
0.1343,0.93,0.652755895243862
0.1642,0.93,0.6390768322850808
0.1045,0.87,0.6663892088281992
0.1045,0.93,0.6663892088281992
0.1045,0.81,0.6663892088281992
0.1343,0.76,0.652755895243862
0.2836,0.62,0.5844520791988441
0.2836,0.58,0.5844520791988441
0.2985,0.54,0.5776354224066755
0.2985,0.51,0.5776354224066755
0.2985,0.54,0.5776354224066755
0.1642,0.48,0.6390768322850808
0.2537,0.59,0.5981311421576253
0.3881,0.67,0.5366439829047759
0.2985,0.62,0.5776354224066755
0.2537,0.67,0.5981311421576253
0.4179,0.55,0.5230106693204388
0.2985,0.51,0.5776354224066755
0.4627,0.4,0.502514949569489
0.4179,0.43,0.5230106693204388
0.4478,0.34,0.5093316063616575
0.3284,0.45,0.5639563594478942
0.3284,0.45,0.5639563594478942
0.3881,0.41,0.5366439829047759
0.3881,0.32,0.5366439829047759
0.2537,0.35,0.5981311421576253
0.0,0.35,0.7141973051222673
0.2836,0.35,0.5844520791988441
0.4925,0.35,0.48888163598515183
0.2537,0.36,0.5981311421576253
0.2985,0.36,0.5776354224066755
0.4179,0.36,0.5230106693204388
0.4478,0.38,0.5093316063616575
0.4179,0.35,0.5230106693204388
0.3881,0.35,0.5366439829047759
0.2537,0.33,0.5981311421576253
0.2239,0.38,0.6117644557419625
0.2239,0.41,0.6117644557419625
0.3284,0.41,0.5639563594478942
0.2836,0.44,0.5844520791988441
0.2537,0.44,0.5981311421576253
0.2537,0.51,0.5981311421576253
0.2239,0.55,0.6117644557419625
0.2537,0.51,0.5981311421576253
0.2836,0.55,0.5844520791988441
0.2537,0.55,0.5981311421576253
0.194,0.54,0.6254435187007437
0.2836,0.59,0.5844520791988441
0.2537,0.59,0.5981311421576253
0.2836,0.55,0.5844520791988441
0.2836,0.5,0.5844520791988441
0.4627,0.47,0.502514949569489
0.5224,0.37,0.4752025730263706
0.5224,0.37,0.4752025730263706
0.6567,0.34,0.41376116314796535
0.5224,0.43,0.4752025730263706
0.4179,0.37,0.5230106693204388
0.5821,0.39,0.4478901964832523
0.4627,0.26,0.502514949569489
0.5224,0.26,0.4752025730263706
0.4179,0.28,0.5230106693204388
0.2537,0.33,0.5981311421576253
0.2239,0.36,0.6117644557419625
0.2537,0.46,0.5981311421576253
0.3881,0.46,0.5366439829047759
0.3284,0.42,0.5639563594478942
0.2985,0.38,0.5776354224066755
0.2836,0.34,0.5844520791988441
0.2836,0.34,0.5844520791988441
0.194,0.41,0.6254435187007437
0.194,0.41,0.6254435187007437
0.1642,0.41,0.6390768322850808
0.194,0.44,0.6254435187007437
0.1343,0.44,0.652755895243862
0.1343,0.45,0.652755895243862
0.0,0.45,0.7141973051222673
0.0896,0.42,0.6732058656203678
0.194,0.46,0.6254435187007437
0.2537,0.43,0.5981311421576253
0.2537,0.46,0.5981311421576253
0.3284,0.37,0.5639563594478942
0.2836,0.4,0.5844520791988441
0.194,0.4,0.6254435187007437
0.1343,0.37,0.652755895243862
0.1045,0.4,0.6663892088281992
0.194,0.4,0.6254435187007437
0.0,0.44,0.7141973051222673
0.0896,0.47,0.6732058656203678
0.1045,0.44,0.6663892088281992
0.194,0.47,0.6254435187007437
0.0896,0.51,0.6732058656203678
0.0896,0.51,0.6732058656203678
0.0,0.61,0.7141973051222673
0.0896,0.59,0.6732058656203678
0.0896,0.59,0.6732058656203678
0.1343,0.75,0.652755895243862
0.0896,0.69,0.6732058656203678
0.0,0.75,0.7141973051222673
0.0,0.69,0.7141973051222673
0.0896,0.52,0.6732058656203678
0.0,0.49,0.7141973051222673
0.2537,0.49,0.5981311421576253
0.2985,0.42,0.5776354224066755
0.2836,0.39,0.5844520791988441
0.2836,0.34,0.5844520791988441
0.2836,0.34,0.5844520791988441
0.194,0.34,0.6254435187007437
0.1642,0.36,0.6390768322850808
0.0896,0.34,0.6732058656203678
0.0,0.49,0.7141973051222673
0.1343,0.6,0.652755895243862
0.1642,0.6,0.6390768322850808
0.1045,0.7,0.6663892088281992
0.0896,0.75,0.6732058656203678
0.0,0.75,0.7141973051222673
0.1642,0.69,0.6390768322850808
0.1045,0.69,0.6663892088281992
0.1343,0.69,0.652755895243862
0.1343,0.8,0.652755895243862
0.1045,0.73,0.6663892088281992
0.0,0.65,0.7141973051222673
0.1343,0.7,0.652755895243862
0.1642,0.7,0.6390768322850808
0.194,0.65,0.6254435187007437
0.1642,0.56,0.6390768322850808
0.2537,0.5,0.5981311421576253
0.2836,0.43,0.5844520791988441
0.194,0.36,0.6254435187007437
0.2537,0.27,0.5981311421576253
0.2836,0.27,0.5844520791988441
0.2239,0.36,0.6117644557419625
0.2537,0.29,0.5981311421576253
0.2836,0.33,0.5844520791988441
0.194,0.41,0.6254435187007437
0.2239,0.43,0.6117644557419625
0.194,0.5,0.6254435187007437
0.0,0.5,0.7141973051222673
0.1642,0.5,0.6390768322850808
0.1642,0.46,0.6390768322850808
0.1045,0.5,0.6663892088281992
0.1045,0.57,0.6663892088281992
0.0896,0.57,0.6732058656203678
0.1045,0.75,0.6663892088281992
0.1045,0.75,0.6663892088281992
0.194,0.87,0.6254435187007437
0.1045,0.75,0.6663892088281992
0.1343,0.8,0.652755895243862
0.0896,0.75,0.6732058656203678
0.2239,0.57,0.6117644557419625
0.2239,0.43,0.6117644557419625
0.194,0.44,0.6254435187007437
0.2836,0.42,0.5844520791988441
0.2985,0.37,0.5776354224066755
0.2836,0.37,0.5844520791988441
0.1343,0.43,0.652755895243862
0.1343,0.45,0.652755895243862
0.1045,0.42,0.6663892088281992
0.2537,0.39,0.5981311421576253
0.2239,0.44,0.6117644557419625
0.2537,0.38,0.5981311421576253
0.2239,0.38,0.6117644557419625
0.2836,0.4,0.5844520791988441
0.194,0.42,0.6254435187007437
0.2836,0.37,0.5844520791988441
0.1343,0.42,0.652755895243862
0.2537,0.49,0.5981311421576253
0.1045,0.49,0.6663892088281992
0.0,0.52,0.7141973051222673
0.0,0.52,0.7141973051222673
0.1343,0.52,0.652755895243862
0.1343,0.53,0.652755895243862
0.1642,0.49,0.6390768322850808
0.2239,0.46,0.6117644557419625
0.2239,0.43,0.6117644557419625
0.2985,0.37,0.5776354224066755
0.194,0.4,0.6254435187007437
0.2836,0.37,0.5844520791988441
0.2985,0.37,0.5776354224066755
0.2239,0.4,0.6117644557419625
0.2239,0.46,0.6117644557419625
0.194,0.49,0.6254435187007437
0.1642,0.52,0.6390768322850808
0.2239,0.56,0.6117644557419625
0.1045,0.6,0.6663892088281992
0.2537,0.56,0.5981311421576253
0.2239,0.6,0.6117644557419625
0.1343,0.6,0.652755895243862
0.1343,0.56,0.652755895243862
0.1642,0.52,0.6390768322850808
0.1045,0.64,0.6663892088281992
0.0896,0.64,0.6732058656203678
0.1343,0.6,0.652755895243862
0.1045,0.6,0.6663892088281992
0.0896,0.55,0.6732058656203678
0.0,0.64,0.7141973051222673
0.0,0.6,0.7141973051222673
0.0896,0.56,0.6732058656203678
0.1045,0.56,0.6663892088281992
0.1045,0.56,0.6663892088281992
0.1642,0.75,0.6390768322850808
0.1642,0.75,0.6390768322850808
0.0896,0.87,0.6732058656203678
0.0,0.87,0.7141973051222673
0.0896,0.86,0.6732058656203678
0.0896,0.93,0.6732058656203678
0.0896,0.86,0.6732058656203678
0.0,0.93,0.7141973051222673
0.1045,0.92,0.6663892088281992
0.1045,0.87,0.6663892088281992
0.1045,0.87,0.6663892088281992
0.1045,0.93,0.6663892088281992
0.1642,0.87,0.6390768322850808
0.1642,0.86,0.6390768322850808
0.2239,0.47,0.6117644557419625
0.194,0.93,0.6254435187007437
0.1642,0.93,0.6390768322850808
0.1642,0.93,0.6390768322850808
0.1642,0.93,0.6390768322850808
0.1642,0.93,0.6390768322850808
0.2985,0.38,0.5776354224066755
0.2985,0.38,0.5776354224066755
0.2985,0.38,0.5776354224066755
0.2985,0.38,0.5776354224066755
0.2985,0.38,0.5776354224066755
0.3582,0.38,0.5503230458635571
0.2537,0.38,0.5981311421576253
0.1045,0.4,0.6663892088281992
0.1045,0.46,0.6663892088281992
0.1045,0.53,0.6663892088281992
0.0896,0.66,0.6732058656203678
0.0896,0.7,0.6732058656203678
0.1045,0.81,0.6663892088281992
0.0,0.81,0.7141973051222673
0.0896,0.87,0.6732058656203678
0.1642,0.85,0.6390768322850808
0.0,0.8,0.7141973051222673
0.1343,0.8,0.652755895243862
0.1343,0.8,0.652755895243862
0.1343,0.86,0.652755895243862
0.1343,0.8,0.652755895243862
0.1045,0.82,0.6663892088281992
0.1343,0.86,0.652755895243862
0.1343,0.87,0.652755895243862
0.0896,0.87,0.6732058656203678
0.0,0.81,0.7141973051222673
0.0,0.76,0.7141973051222673
0.1045,0.81,0.6663892088281992
0.0896,0.87,0.6732058656203678
0.2537,0.87,0.5981311421576253
0.2239,0.87,0.6117644557419625
0.194,0.87,0.6254435187007437
0.2239,0.93,0.6117644557419625
0.1642,0.93,0.6390768322850808
0.2239,0.87,0.6117644557419625
0.194,0.87,0.6254435187007437
0.2239,0.87,0.6117644557419625
0.194,0.93,0.6254435187007437
0.194,0.93,0.6254435187007437
0.2537,0.93,0.5981311421576253
0.2537,0.93,0.5981311421576253
0.194,0.93,0.6254435187007437
0.0896,0.93,0.6732058656203678
0.1343,0.93,0.652755895243862
0.2836,0.87,0.5844520791988441
0.194,0.81,0.6254435187007437
0.1045,0.81,0.6663892088281992
0.1045,0.81,0.6663892088281992
0.1045,0.81,0.6663892088281992
0.1045,0.81,0.6663892088281992
0.1642,0.77,0.6390768322850808
0.1642,0.77,0.6390768322850808
0.1343,0.72,0.652755895243862
0.194,0.67,0.6254435187007437
0.1642,0.63,0.6390768322850808
0.194,0.67,0.6254435187007437
0.1642,0.71,0.6390768322850808
0.194,0.71,0.6254435187007437
0.1343,0.67,0.652755895243862
0.2985,0.76,0.5776354224066755
0.3284,0.76,0.5639563594478942
0.2836,0.71,0.5844520791988441
0.2985,0.76,0.5776354224066755
0.3582,0.76,0.5503230458635571
0.2537,0.87,0.5981311421576253
0.4925,0.7,0.48888163598515183
0.5522,0.7,0.4615692594420335
0.2239,0.75,0.6117644557419625
0.2239,0.6,0.6117644557419625
0.3582,0.52,0.5503230458635571
0.3881,0.47,0.5366439829047759
0.4478,0.44,0.5093316063616575
0.6119,0.38,0.4342568828989151
0.4925,0.38,0.48888163598515183
0.5224,0.33,0.4752025730263706
0.5522,0.33,0.4615692594420335
0.5821,0.33,0.4478901964832523
0.4627,0.3,0.502514949569489
0.4179,0.33,0.5230106693204388
0.2985,0.38,0.5776354224066755
0.2836,0.38,0.5844520791988441
0.1642,0.41,0.6390768322850808
0.2836,0.41,0.5844520791988441
0.3284,0.47,0.5639563594478942
0.194,0.47,0.6254435187007437
0.1045,0.47,0.6663892088281992
0.194,0.47,0.6254435187007437
0.1642,0.47,0.6390768322850808
0.1045,0.54,0.6663892088281992
0.1343,0.5,0.652755895243862
0.1343,0.5,0.652755895243862
0.0,0.5,0.7141973051222673
0.1343,0.5,0.652755895243862
0.1045,0.54,0.6663892088281992
0.1045,0.5,0.6663892088281992
0.0,0.47,0.7141973051222673
0.194,0.4,0.6254435187007437
0.2537,0.41,0.5981311421576253
0.2836,0.44,0.5844520791988441
0.2985,0.41,0.5776354224066755
0.2985,0.38,0.5776354224066755
0.2239,0.38,0.6117644557419625
0.2537,0.41,0.5981311421576253
0.194,0.41,0.6254435187007437
