casual,hr,Predicted Y
9,13,10.419955775767876
6,14,10.293236609668236
9,15,10.419955775767876
8,16,10.377716053734664
9,17,10.419955775767876
9,18,10.419955775767876
2,19,10.124277721535382
2,20,10.124277721535382
2,21,10.124277721535382
4,22,10.208757165601808
0,23,10.039798277468954
1,0,10.082037999502168
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
3,7,10.166517443568594
11,8,10.504435219834305
7,9,10.33547633170145
5,10,10.250996887635022
6,11,10.293236609668236
6,12,10.293236609668236
6,13,10.293236609668236
13,14,10.588914663900733
6,15,10.293236609668236
19,16,10.842352996100015
19,17,10.842352996100015
9,18,10.419955775767876
10,19,10.46219549780109
5,20,10.250996887635022
9,21,10.419955775767876
1,22,10.082037999502168
4,23,10.208757165601808
1,0,10.082037999502168
2,1,10.124277721535382
2,2,10.124277721535382
1,3,10.082037999502168
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
4,7,10.208757165601808
11,8,10.504435219834305
4,9,10.208757165601808
14,10,10.631154385933947
8,11,10.377716053734664
23,12,11.01131188423287
16,13,10.715633830000373
26,14,11.138031050332511
44,15,11.898346046930357
35,16,11.518188548631434
20,17,10.884592718133229
28,18,11.222510494398938
11,19,10.504435219834305
14,20,10.631154385933947
17,21,10.757873552033587
12,22,10.546674941867519
13,23,10.588914663900733
2,0,10.124277721535382
6,1,10.293236609668236
2,2,10.124277721535382
1,3,10.082037999502168
1,4,10.082037999502168
2,5,10.124277721535382
0,6,10.039798277468954
0,7,10.039798277468954
0,8,10.039798277468954
14,9,10.631154385933947
43,10,11.856106324897144
74,11,13.165537707926768
100,12,14.263770480790326
149,13,16.3335168604178
156,14,16.62919491465029
132,15,15.615441585853166
133,16,15.657681307886378
87,17,13.714654094358547
49,18,12.109544657096425
44,19,11.898346046930357
21,20,10.926832440166441
22,21,10.969072162199655
16,22,10.715633830000373
16,23,10.715633830000373
14,0,10.631154385933947
10,1,10.46219549780109
10,2,10.46219549780109
6,3,10.293236609668236
2,4,10.124277721535382
0,5,10.039798277468954
0,6,10.039798277468954
1,7,10.082037999502168
4,8,10.208757165601808
23,9,11.01131188423287
27,10,11.180270772365724
55,11,12.362982989295709
78,12,13.334496596059623
77,13,13.29225687402641
75,14,13.207777429959982
89,15,13.799133538424975
58,16,12.48970215539535
22,17,10.969072162199655
19,18,10.842352996100015
8,19,10.377716053734664
7,20,10.33547633170145
10,21,10.46219549780109
4,22,10.208757165601808
0,23,10.039798277468954
3,0,10.166517443568594
1,1,10.082037999502168
2,2,10.124277721535382
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
3,6,10.166517443568594
1,7,10.082037999502168
13,8,10.588914663900733
9,9,10.419955775767876
13,10,10.588914663900733
6,11,10.293236609668236
10,12,10.46219549780109
3,13,10.166517443568594
5,14,10.250996887635022
5,15,10.250996887635022
3,16,10.166517443568594
5,17,10.250996887635022
6,18,10.293236609668236
3,19,10.166517443568594
5,20,10.250996887635022
1,21,10.082037999502168
8,22,10.377716053734664
1,23,10.082037999502168
0,0,10.039798277468954
2,1,10.124277721535382
2,2,10.124277721535382
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
3,7,10.166517443568594
6,8,10.293236609668236
11,9,10.504435219834305
3,10,10.166517443568594
8,11,10.377716053734664
13,12,10.588914663900733
15,13,10.673394107967159
10,14,10.46219549780109
17,15,10.757873552033587
15,16,10.673394107967159
14,17,10.631154385933947
13,18,10.588914663900733
11,19,10.504435219834305
10,20,10.46219549780109
7,21,10.33547633170145
10,22,10.46219549780109
3,23,10.166517443568594
2,0,10.124277721535382
1,1,10.082037999502168
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
2,6,10.124277721535382
9,7,10.419955775767876
11,8,10.504435219834305
7,9,10.33547633170145
13,10,10.588914663900733
9,11,10.419955775767876
4,12,10.208757165601808
8,13,10.377716053734664
3,14,10.166517443568594
6,15,10.293236609668236
6,16,10.293236609668236
6,17,10.293236609668236
2,18,10.124277721535382
1,19,10.082037999502168
2,20,10.124277721535382
0,21,10.039798277468954
0,22,10.039798277468954
0,23,10.039798277468954
0,0,10.039798277468954
0,1,10.039798277468954
1,2,10.082037999502168
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
2,7,10.124277721535382
11,8,10.504435219834305
10,9,10.46219549780109
6,10,10.293236609668236
18,11,10.8001132740668
14,12,10.631154385933947
13,13,10.588914663900733
24,14,11.053551606266083
32,15,11.391469382531792
33,16,11.433709104565006
23,17,11.01131188423287
22,18,10.969072162199655
17,19,10.757873552033587
11,20,10.504435219834305
12,21,10.546674941867519
12,22,10.546674941867519
7,23,10.33547633170145
4,0,10.208757165601808
0,1,10.039798277468954
1,2,10.082037999502168
3,3,10.166517443568594
1,4,10.082037999502168
0,5,10.039798277468954
2,6,10.124277721535382
3,7,10.166517443568594
11,8,10.504435219834305
10,9,10.46219549780109
2,10,10.124277721535382
12,11,10.546674941867519
14,12,10.631154385933947
14,13,10.631154385933947
10,14,10.46219549780109
15,15,10.673394107967159
18,16,10.8001132740668
15,17,10.673394107967159
7,18,10.33547633170145
7,19,10.33547633170145
6,20,10.293236609668236
7,21,10.33547633170145
7,22,10.33547633170145
5,23,10.250996887635022
2,0,10.124277721535382
6,1,10.293236609668236
6,2,10.293236609668236
6,3,10.293236609668236
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
0,7,10.039798277468954
3,8,10.166517443568594
3,9,10.166517443568594
14,10,10.631154385933947
28,11,11.222510494398938
30,12,11.306989938465366
38,13,11.644907714731076
52,14,12.236263823196067
49,15,12.109544657096425
28,16,11.222510494398938
15,17,10.673394107967159
21,18,10.926832440166441
12,19,10.546674941867519
8,20,10.377716053734664
3,21,10.166517443568594
4,22,10.208757165601808
5,23,10.250996887635022
9,0,10.419955775767876
2,1,10.124277721535382
5,2,10.250996887635022
1,3,10.082037999502168
1,4,10.082037999502168
0,5,10.039798277468954
1,6,10.082037999502168
3,7,10.166517443568594
2,8,10.124277721535382
10,9,10.46219549780109
11,10,10.504435219834305
21,11,10.926832440166441
42,12,11.81386660286393
40,13,11.729387158797502
25,14,11.095791328299297
33,15,11.433709104565006
31,16,11.34922966049858
15,17,10.673394107967159
7,18,10.33547633170145
9,19,10.419955775767876
10,20,10.46219549780109
1,21,10.082037999502168
2,22,10.124277721535382
3,23,10.166517443568594
2,0,10.124277721535382
2,1,10.124277721535382
3,2,10.166517443568594
0,3,10.039798277468954
2,4,10.124277721535382
1,5,10.082037999502168
0,6,10.039798277468954
5,7,10.250996887635022
3,8,10.166517443568594
7,9,10.33547633170145
19,10,10.842352996100015
21,11,10.926832440166441
20,12,10.884592718133229
26,13,11.138031050332511
23,14,11.01131188423287
17,15,10.757873552033587
22,16,10.969072162199655
19,17,10.842352996100015
6,18,10.293236609668236
10,19,10.46219549780109
2,20,10.124277721535382
3,21,10.166517443568594
4,22,10.208757165601808
0,23,10.039798277468954
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
5,7,10.250996887635022
3,8,10.166517443568594
7,9,10.33547633170145
1,10,10.082037999502168
2,11,10.124277721535382
3,12,10.166517443568594
8,13,10.377716053734664
12,14,10.546674941867519
6,15,10.293236609668236
14,16,10.631154385933947
20,17,10.884592718133229
12,18,10.546674941867519
11,19,10.504435219834305
11,20,10.504435219834305
6,21,10.293236609668236
5,22,10.250996887635022
1,23,10.082037999502168
3,0,10.166517443568594
0,1,10.039798277468954
1,2,10.082037999502168
1,3,10.082037999502168
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
1,7,10.082037999502168
15,8,10.673394107967159
6,9,10.293236609668236
5,10,10.250996887635022
4,11,10.208757165601808
6,12,10.293236609668236
6,13,10.293236609668236
7,14,10.33547633170145
8,15,10.377716053734664
13,16,10.588914663900733
8,17,10.377716053734664
8,18,10.377716053734664
5,19,10.250996887635022
1,20,10.082037999502168
5,21,10.250996887635022
4,22,10.208757165601808
2,23,10.124277721535382
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
2,7,10.124277721535382
9,8,10.419955775767876
6,9,10.293236609668236
10,10,10.46219549780109
6,11,10.293236609668236
5,12,10.250996887635022
6,13,10.293236609668236
15,14,10.673394107967159
9,15,10.419955775767876
8,16,10.377716053734664
21,17,10.926832440166441
16,18,10.715633830000373
5,19,10.250996887635022
7,20,10.33547633170145
4,21,10.208757165601808
0,22,10.039798277468954
1,23,10.082037999502168
3,0,10.166517443568594
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
2,7,10.124277721535382
4,8,10.208757165601808
21,9,10.926832440166441
1,10,10.082037999502168
6,11,10.293236609668236
5,12,10.250996887635022
12,13,10.546674941867519
8,14,10.377716053734664
12,15,10.546674941867519
11,16,10.504435219834305
9,17,10.419955775767876
5,18,10.250996887635022
6,19,10.293236609668236
1,20,10.082037999502168
5,21,10.250996887635022
1,22,10.082037999502168
3,23,10.166517443568594
0,0,10.039798277468954
1,1,10.082037999502168
1,2,10.082037999502168
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
3,7,10.166517443568594
3,8,10.166517443568594
2,9,10.124277721535382
0,10,10.039798277468954
1,11,10.082037999502168
5,12,10.250996887635022
10,13,10.46219549780109
6,14,10.293236609668236
6,15,10.293236609668236
5,16,10.250996887635022
7,17,10.33547633170145
3,18,10.166517443568594
0,19,10.039798277468954
5,20,10.250996887635022
5,21,10.250996887635022
3,22,10.166517443568594
1,23,10.082037999502168
1,0,10.082037999502168
1,1,10.082037999502168
1,2,10.082037999502168
1,3,10.082037999502168
1,4,10.082037999502168
1,5,10.082037999502168
0,6,10.039798277468954
2,7,10.124277721535382
3,8,10.166517443568594
9,9,10.419955775767876
9,10,10.419955775767876
18,11,10.8001132740668
24,12,11.053551606266083
24,13,11.053551606266083
19,14,10.842352996100015
27,15,11.180270772365724
12,16,10.546674941867519
8,17,10.377716053734664
11,18,10.504435219834305
9,19,10.419955775767876
5,20,10.250996887635022
8,21,10.377716053734664
0,22,10.039798277468954
2,23,10.124277721535382
2,0,10.124277721535382
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
6,6,10.293236609668236
8,7,10.377716053734664
5,8,10.250996887635022
13,9,10.588914663900733
10,10,10.46219549780109
5,11,10.250996887635022
10,12,10.46219549780109
5,13,10.250996887635022
13,14,10.588914663900733
10,15,10.46219549780109
14,16,10.631154385933947
6,17,10.293236609668236
7,18,10.33547633170145
9,19,10.419955775767876
8,20,10.377716053734664
8,21,10.377716053734664
4,22,10.208757165601808
2,23,10.124277721535382
6,0,10.293236609668236
2,1,10.124277721535382
2,2,10.124277721535382
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
11,7,10.504435219834305
11,8,10.504435219834305
11,9,10.504435219834305
23,10,11.01131188423287
30,11,11.306989938465366
25,12,11.095791328299297
33,13,11.433709104565006
35,14,11.518188548631434
52,15,12.236263823196067
35,16,11.518188548631434
41,17,11.771626880830716
32,18,11.391469382531792
20,19,10.884592718133229
18,20,10.8001132740668
18,21,10.8001132740668
14,22,10.631154385933947
19,23,10.842352996100015
6,0,10.293236609668236
4,1,10.208757165601808
3,2,10.166517443568594
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
14,7,10.631154385933947
18,8,10.8001132740668
18,9,10.8001132740668
30,10,11.306989938465366
52,11,12.236263823196067
46,12,11.982825490996785
63,13,12.700900765561418
53,14,12.278503545229281
30,15,11.306989938465366
29,16,11.264750216432152
27,17,11.180270772365724
24,18,11.053551606266083
5,19,10.250996887635022
10,20,10.46219549780109
19,21,10.842352996100015
12,22,10.546674941867519
3,23,10.166517443568594
3,0,10.166517443568594
5,1,10.250996887635022
1,2,10.082037999502168
1,3,10.082037999502168
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
11,7,10.504435219834305
16,8,10.715633830000373
18,9,10.8001132740668
16,10,10.715633830000373
11,11,10.504435219834305
29,12,11.264750216432152
17,13,10.757873552033587
16,14,10.715633830000373
22,15,10.969072162199655
15,16,10.673394107967159
16,17,10.715633830000373
12,18,10.546674941867519
11,19,10.504435219834305
8,20,10.377716053734664
8,21,10.377716053734664
3,22,10.166517443568594
5,23,10.250996887635022
6,0,10.293236609668236
6,1,10.293236609668236
2,2,10.124277721535382
3,3,10.166517443568594
1,4,10.082037999502168
0,5,10.039798277468954
0,6,10.039798277468954
6,7,10.293236609668236
14,8,10.631154385933947
6,9,10.293236609668236
9,10,10.419955775767876
10,11,10.46219549780109
25,12,11.095791328299297
26,13,11.138031050332511
23,14,11.01131188423287
27,15,11.180270772365724
26,16,11.138031050332511
16,17,10.715633830000373
20,18,10.884592718133229
10,19,10.46219549780109
6,20,10.293236609668236
8,21,10.377716053734664
11,22,10.504435219834305
8,23,10.377716053734664
1,0,10.082037999502168
1,1,10.082037999502168
3,2,10.166517443568594
1,3,10.082037999502168
0,4,10.039798277468954
0,5,10.039798277468954
3,6,10.166517443568594
3,7,10.166517443568594
9,8,10.419955775767876
13,9,10.588914663900733
27,10,11.180270772365724
55,11,12.362982989295709
70,12,12.996578819793914
80,13,13.41897604012605
123,14,15.235284087554241
90,15,13.841373260458187
131,16,15.57320186381995
57,17,12.447462433362135
40,18,11.729387158797502
33,19,11.433709104565006
5,20,10.250996887635022
18,21,10.8001132740668
6,22,10.293236609668236
6,23,10.293236609668236
15,0,10.673394107967159
5,1,10.250996887635022
3,2,10.166517443568594
4,3,10.208757165601808
0,4,10.039798277468954
1,5,10.082037999502168
1,6,10.082037999502168
0,7,10.039798277468954
9,8,10.419955775767876
13,9,10.588914663900733
38,10,11.644907714731076
57,11,12.447462433362135
73,12,13.123297985893554
78,13,13.334496596059623
51,14,12.194024101162853
68,15,12.912099375727486
54,16,12.320743267262495
33,17,11.433709104565006
17,18,10.757873552033587
14,19,10.631154385933947
13,20,10.588914663900733
0,21,10.039798277468954
7,22,10.33547633170145
4,23,10.208757165601808
0,0,10.039798277468954
0,1,10.039798277468954
1,2,10.082037999502168
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
4,7,10.208757165601808
12,8,10.546674941867519
5,9,10.250996887635022
3,10,10.166517443568594
6,11,10.293236609668236
5,12,10.250996887635022
15,13,10.673394107967159
15,14,10.673394107967159
7,15,10.33547633170145
11,16,10.504435219834305
16,17,10.715633830000373
11,18,10.504435219834305
8,19,10.377716053734664
2,20,10.124277721535382
3,21,10.166517443568594
2,22,10.124277721535382
0,23,10.039798277468954
0,0,10.039798277468954
1,1,10.082037999502168
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
6,7,10.293236609668236
14,8,10.631154385933947
30,9,11.306989938465366
34,10,11.47594882659822
14,11,10.631154385933947
13,12,10.588914663900733
27,13,11.180270772365724
18,14,10.8001132740668
27,15,11.180270772365724
30,16,11.306989938465366
41,17,11.771626880830716
16,18,10.715633830000373
22,19,10.969072162199655
15,20,10.673394107967159
3,21,10.166517443568594
11,22,10.504435219834305
2,23,10.124277721535382
0,0,10.039798277468954
0,1,10.039798277468954
1,2,10.082037999502168
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
7,7,10.33547633170145
15,8,10.673394107967159
9,9,10.419955775767876
9,10,10.419955775767876
27,11,11.180270772365724
26,12,11.138031050332511
12,13,10.546674941867519
33,14,11.433709104565006
25,15,11.095791328299297
22,16,10.969072162199655
31,17,11.34922966049858
12,18,10.546674941867519
20,19,10.884592718133229
10,20,10.46219549780109
16,21,10.715633830000373
7,22,10.33547633170145
22,23,10.969072162199655
7,0,10.33547633170145
3,1,10.166517443568594
2,2,10.124277721535382
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
4,7,10.208757165601808
9,8,10.419955775767876
15,9,10.673394107967159
6,10,10.293236609668236
6,11,10.293236609668236
8,12,10.377716053734664
13,13,10.588914663900733
12,14,10.546674941867519
24,15,11.053551606266083
18,16,10.8001132740668
13,17,10.588914663900733
17,18,10.757873552033587
16,19,10.715633830000373
9,20,10.419955775767876
4,21,10.208757165601808
3,22,10.166517443568594
0,23,10.039798277468954
1,0,10.082037999502168
3,1,10.166517443568594
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
10,7,10.46219549780109
12,8,10.546674941867519
18,9,10.8001132740668
15,10,10.673394107967159
15,11,10.673394107967159
25,12,11.095791328299297
25,13,11.095791328299297
22,14,10.969072162199655
48,15,12.067304935063213
36,16,11.560428270664648
30,17,11.306989938465366
17,18,10.757873552033587
11,19,10.504435219834305
8,20,10.377716053734664
8,21,10.377716053734664
3,22,10.166517443568594
3,23,10.166517443568594
10,0,10.46219549780109
0,1,10.039798277468954
6,2,10.293236609668236
1,3,10.082037999502168
1,4,10.082037999502168
1,5,10.082037999502168
1,6,10.082037999502168
1,7,10.082037999502168
4,8,10.208757165601808
16,9,10.715633830000373
31,10,11.34922966049858
46,11,11.982825490996785
40,12,11.729387158797502
58,13,12.48970215539535
47,14,12.025065213029999
61,15,12.61642132149499
20,16,10.884592718133229
13,17,10.588914663900733
6,18,10.293236609668236
5,19,10.250996887635022
4,20,10.208757165601808
4,21,10.208757165601808
4,22,10.208757165601808
4,23,10.208757165601808
3,0,10.166517443568594
5,1,10.250996887635022
4,2,10.208757165601808
4,3,10.208757165601808
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
0,7,10.039798277468954
4,8,10.208757165601808
9,9,10.419955775767876
10,10,10.46219549780109
22,11,10.969072162199655
25,12,11.095791328299297
33,13,11.433709104565006
40,14,11.729387158797502
55,15,12.362982989295709
35,16,11.518188548631434
31,17,11.34922966049858
10,18,10.46219549780109
6,19,10.293236609668236
3,20,10.166517443568594
6,21,10.293236609668236
9,22,10.419955775767876
4,23,10.208757165601808
7,0,10.33547633170145
0,1,10.039798277468954
0,2,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
5,7,10.250996887635022
10,8,10.46219549780109
8,9,10.377716053734664
20,10,10.884592718133229
12,11,10.546674941867519
19,12,10.842352996100015
17,13,10.757873552033587
14,14,10.631154385933947
25,15,11.095791328299297
13,16,10.588914663900733
13,17,10.588914663900733
11,18,10.504435219834305
7,19,10.33547633170145
7,20,10.33547633170145
11,21,10.504435219834305
4,22,10.208757165601808
3,23,10.166517443568594
1,0,10.082037999502168
8,1,10.377716053734664
0,2,10.039798277468954
1,3,10.082037999502168
0,4,10.039798277468954
0,5,10.039798277468954
2,6,10.124277721535382
6,7,10.293236609668236
7,8,10.33547633170145
11,9,10.504435219834305
12,10,10.546674941867519
9,11,10.419955775767876
9,12,10.419955775767876
15,13,10.673394107967159
11,14,10.504435219834305
13,15,10.588914663900733
19,16,10.842352996100015
15,17,10.673394107967159
10,18,10.46219549780109
11,19,10.504435219834305
6,20,10.293236609668236
20,21,10.884592718133229
11,22,10.504435219834305
2,23,10.124277721535382
2,0,10.124277721535382
1,1,10.082037999502168
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
3,6,10.166517443568594
5,7,10.250996887635022
13,8,10.588914663900733
8,9,10.377716053734664
1,10,10.082037999502168
5,11,10.250996887635022
14,12,10.631154385933947
15,13,10.673394107967159
8,14,10.377716053734664
5,15,10.250996887635022
2,16,10.124277721535382
8,17,10.377716053734664
4,18,10.208757165601808
3,19,10.166517443568594
3,20,10.166517443568594
3,21,10.166517443568594
3,22,10.166517443568594
3,23,10.166517443568594
3,0,10.166517443568594
2,1,10.124277721535382
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
4,7,10.208757165601808
11,8,10.504435219834305
9,9,10.419955775767876
7,10,10.33547633170145
4,11,10.208757165601808
10,12,10.46219549780109
10,13,10.46219549780109
18,14,10.8001132740668
14,15,10.631154385933947
15,16,10.673394107967159
12,17,10.546674941867519
13,18,10.588914663900733
8,19,10.377716053734664
2,20,10.124277721535382
8,21,10.377716053734664
3,22,10.166517443568594
9,23,10.419955775767876
4,0,10.208757165601808
2,1,10.124277721535382
7,2,10.33547633170145
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
3,6,10.166517443568594
5,7,10.250996887635022
1,8,10.082037999502168
10,9,10.46219549780109
5,10,10.250996887635022
19,11,10.842352996100015
8,12,10.377716053734664
22,13,10.969072162199655
8,14,10.377716053734664
27,15,11.180270772365724
28,16,11.222510494398938
15,17,10.673394107967159
14,18,10.631154385933947
16,19,10.715633830000373
7,20,10.33547633170145
14,21,10.631154385933947
11,22,10.504435219834305
1,23,10.082037999502168
3,0,10.166517443568594
2,1,10.124277721535382
2,2,10.124277721535382
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
0,7,10.039798277468954
1,8,10.082037999502168
5,9,10.250996887635022
23,10,11.01131188423287
26,11,11.138031050332511
25,12,11.095791328299297
18,13,10.8001132740668
38,14,11.644907714731076
12,15,10.546674941867519
12,16,10.546674941867519
13,17,10.588914663900733
3,18,10.166517443568594
2,19,10.124277721535382
1,20,10.082037999502168
5,21,10.250996887635022
0,22,10.039798277468954
0,23,10.039798277468954
0,0,10.039798277468954
0,1,10.039798277468954
1,2,10.082037999502168
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
0,6,10.039798277468954
0,7,10.039798277468954
0,8,10.039798277468954
3,9,10.166517443568594
8,10,10.377716053734664
3,11,10.166517443568594
7,12,10.33547633170145
10,13,10.46219549780109
9,14,10.419955775767876
5,15,10.250996887635022
16,16,10.715633830000373
4,17,10.208757165601808
4,18,10.208757165601808
2,19,10.124277721535382
1,20,10.082037999502168
0,21,10.039798277468954
0,22,10.039798277468954
0,23,10.039798277468954
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
1,7,10.082037999502168
4,8,10.208757165601808
7,9,10.33547633170145
1,10,10.082037999502168
5,11,10.250996887635022
7,12,10.33547633170145
11,13,10.504435219834305
10,14,10.46219549780109
10,15,10.46219549780109
5,16,10.250996887635022
8,17,10.377716053734664
6,18,10.293236609668236
7,19,10.33547633170145
4,20,10.208757165601808
2,21,10.124277721535382
3,22,10.166517443568594
2,23,10.124277721535382
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
2,5,10.124277721535382
1,6,10.082037999502168
4,7,10.208757165601808
3,8,10.166517443568594
6,9,10.293236609668236
8,10,10.377716053734664
5,11,10.250996887635022
10,12,10.46219549780109
6,13,10.293236609668236
13,14,10.588914663900733
7,15,10.33547633170145
15,16,10.673394107967159
19,17,10.842352996100015
8,18,10.377716053734664
11,19,10.504435219834305
6,20,10.293236609668236
4,21,10.208757165601808
5,22,10.250996887635022
2,23,10.124277721535382
0,0,10.039798277468954
0,1,10.039798277468954
0,2,10.039798277468954
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
3,6,10.166517443568594
3,7,10.166517443568594
7,8,10.33547633170145
5,9,10.250996887635022
12,10,10.546674941867519
13,11,10.588914663900733
11,12,10.504435219834305
11,13,10.504435219834305
6,14,10.293236609668236
7,15,10.33547633170145
9,16,10.419955775767876
17,17,10.757873552033587
9,18,10.419955775767876
9,19,10.419955775767876
4,20,10.208757165601808
8,21,10.377716053734664
3,22,10.166517443568594
4,23,10.208757165601808
1,0,10.082037999502168
0,1,10.039798277468954
1,2,10.082037999502168
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
4,6,10.208757165601808
3,7,10.166517443568594
9,8,10.419955775767876
3,9,10.166517443568594
2,10,10.124277721535382
2,11,10.124277721535382
1,12,10.082037999502168
2,13,10.124277721535382
1,14,10.082037999502168
3,15,10.166517443568594
8,16,10.377716053734664
8,17,10.377716053734664
8,18,10.377716053734664
4,19,10.208757165601808
5,20,10.250996887635022
3,21,10.166517443568594
3,22,10.166517443568594
3,23,10.166517443568594
2,0,10.124277721535382
2,1,10.124277721535382
1,2,10.082037999502168
0,3,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
4,7,10.208757165601808
4,8,10.208757165601808
8,9,10.377716053734664
13,10,10.588914663900733
9,11,10.419955775767876
21,12,10.926832440166441
34,13,11.47594882659822
33,14,11.433709104565006
41,15,11.771626880830716
56,16,12.405222711328921
36,17,11.560428270664648
15,18,10.673394107967159
16,19,10.715633830000373
13,20,10.588914663900733
15,21,10.673394107967159
15,22,10.673394107967159
10,23,10.46219549780109
5,0,10.250996887635022
7,1,10.33547633170145
6,2,10.293236609668236
3,3,10.166517443568594
3,4,10.166517443568594
0,5,10.039798277468954
1,6,10.082037999502168
8,7,10.377716053734664
10,8,10.46219549780109
22,9,10.969072162199655
48,10,12.067304935063213
102,11,14.348249924856752
128,12,15.44648269772031
165,13,17.009352412949216
183,14,17.769667409547065
229,15,19.712694623074896
186,16,17.896386575646705
142,17,16.037838806185302
70,18,12.996578819793914
38,19,11.644907714731076
25,20,11.095791328299297
25,21,11.095791328299297
17,22,10.757873552033587
12,23,10.546674941867519
9,0,10.419955775767876
10,1,10.46219549780109
3,2,10.166517443568594
3,3,10.166517443568594
0,4,10.039798277468954
1,5,10.082037999502168
0,6,10.039798277468954
2,7,10.124277721535382
8,8,10.377716053734664
20,9,10.884592718133229
49,10,12.109544657096425
82,11,13.503455484192479
71,12,13.038818541827128
64,13,12.743140487594632
48,14,12.067304935063213
85,15,13.630174650292119
62,16,12.658661043528204
22,17,10.969072162199655
23,18,11.01131188423287
18,19,10.8001132740668
22,20,10.969072162199655
3,21,10.166517443568594
8,22,10.377716053734664
5,23,10.250996887635022
5,0,10.250996887635022
3,1,10.166517443568594
1,2,10.082037999502168
0,3,10.039798277468954
0,5,10.039798277468954
1,6,10.082037999502168
2,7,10.124277721535382
9,8,10.419955775767876
12,9,10.546674941867519
30,10,11.306989938465366
45,11,11.94058576896357
65,12,12.785380209627846
66,13,12.82761993166106
57,14,12.447462433362135
54,15,12.320743267262495
64,16,12.743140487594632
27,17,11.180270772365724
27,18,11.180270772365724
8,19,10.377716053734664
9,20,10.419955775767876
8,21,10.377716053734664
9,22,10.419955775767876
0,23,10.039798277468954
1,0,10.082037999502168
0,1,10.039798277468954
0,2,10.039798277468954
0,4,10.039798277468954
0,5,10.039798277468954
3,6,10.166517443568594
6,7,10.293236609668236
5,8,10.250996887635022
6,9,10.293236609668236
8,10,10.377716053734664
5,11,10.250996887635022
16,12,10.715633830000373
8,13,10.377716053734664
16,14,10.715633830000373
23,15,11.01131188423287
14,16,10.631154385933947
21,17,10.926832440166441
11,18,10.504435219834305
5,19,10.250996887635022
4,20,10.208757165601808
7,21,10.33547633170145
3,22,10.166517443568594
1,23,10.082037999502168
5,0,10.250996887635022
3,1,10.166517443568594
1,2,10.082037999502168
1,3,10.082037999502168
0,4,10.039798277468954
1,5,10.082037999502168
5,6,10.250996887635022
