hr,instant,Predicted Y
17,9667,8671.106882989272
18,9668,8667.642320876734
19,9669,8664.177758764195
20,9670,8660.713196651657
21,9671,8657.248634539119
22,9672,8653.78407242658
23,9673,8650.319510314042
0,9674,8730.004438902419
1,9675,8726.53987678988
2,9676,8723.075314677342
3,9677,8719.610752564804
4,9678,8716.146190452266
5,9679,8712.68162833973
6,9680,8709.217066227191
7,9681,8705.752504114653
8,9682,8702.287942002115
9,9683,8698.823379889576
10,9684,8695.358817777038
11,9685,8691.8942556645
12,9686,8688.429693551961
13,9687,8684.965131439423
14,9688,8681.500569326885
15,9689,8678.036007214349
16,9690,8674.57144510181
17,9691,8671.106882989272
18,9692,8667.642320876734
19,9693,8664.177758764195
20,9694,8660.713196651657
21,9695,8657.248634539119
22,9696,8653.78407242658
23,9697,8650.319510314042
0,9698,8730.004438902419
1,9699,8726.53987678988
2,9700,8723.075314677342
3,9701,8719.610752564804
4,9702,8716.146190452266
5,9703,8712.68162833973
6,9704,8709.217066227191
7,9705,8705.752504114653
8,9706,8702.287942002115
9,9707,8698.823379889576
10,9708,8695.358817777038
11,9709,8691.8942556645
12,9710,8688.429693551961
13,9711,8684.965131439423
14,9712,8681.500569326885
15,9713,8678.036007214349
16,9714,8674.57144510181
17,9715,8671.106882989272
18,9716,8667.642320876734
19,9717,8664.177758764195
20,9718,8660.713196651657
21,9719,8657.248634539119
22,9720,8653.78407242658
23,9721,8650.319510314042
0,9722,8730.004438902419
1,9723,8726.53987678988
2,9724,8723.075314677342
3,9725,8719.610752564804
4,9726,8716.146190452266
5,9727,8712.68162833973
6,9728,8709.217066227191
7,9729,8705.752504114653
8,9730,8702.287942002115
9,9731,8698.823379889576
10,9732,8695.358817777038
11,9733,8691.8942556645
12,9734,8688.429693551961
13,9735,8684.965131439423
14,9736,8681.500569326885
15,9737,8678.036007214349
16,9738,8674.57144510181
17,9739,8671.106882989272
18,9740,8667.642320876734
19,9741,8664.177758764195
20,9742,8660.713196651657
21,9743,8657.248634539119
22,9744,8653.78407242658
23,9745,8650.319510314042
0,9746,8730.004438902419
1,9747,8726.53987678988
2,9748,8723.075314677342
3,9749,8719.610752564804
4,9750,8716.146190452266
5,9751,8712.68162833973
6,9752,8709.217066227191
7,9753,8705.752504114653
8,9754,8702.287942002115
9,9755,8698.823379889576
10,9756,8695.358817777038
11,9757,8691.8942556645
12,9758,8688.429693551961
13,9759,8684.965131439423
14,9760,8681.500569326885
15,9761,8678.036007214349
16,9762,8674.57144510181
17,9763,8671.106882989272
18,9764,8667.642320876734
19,9765,8664.177758764195
20,9766,8660.713196651657
21,9767,8657.248634539119
22,9768,8653.78407242658
23,9769,8650.319510314042
0,9770,8730.004438902419
1,9771,8726.53987678988
2,9772,8723.075314677342
3,9773,8719.610752564804
4,9774,8716.146190452266
5,9775,8712.68162833973
6,9776,8709.217066227191
7,9777,8705.752504114653
8,9778,8702.287942002115
9,9779,8698.823379889576
10,9780,8695.358817777038
11,9781,8691.8942556645
12,9782,8688.429693551961
13,9783,8684.965131439423
14,9784,8681.500569326885
15,9785,8678.036007214349
16,9786,8674.57144510181
17,9787,8671.106882989272
18,9788,8667.642320876734
19,9789,8664.177758764195
20,9790,8660.713196651657
21,9791,8657.248634539119
22,9792,8653.78407242658
23,9793,8650.319510314042
0,9794,8730.004438902419
1,9795,8726.53987678988
2,9796,8723.075314677342
3,9797,8719.610752564804
4,9798,8716.146190452266
5,9799,8712.68162833973
6,9800,8709.217066227191
7,9801,8705.752504114653
8,9802,8702.287942002115
9,9803,8698.823379889576
10,9804,8695.358817777038
11,9805,8691.8942556645
12,9806,8688.429693551961
13,9807,8684.965131439423
14,9808,8681.500569326885
15,9809,8678.036007214349
16,9810,8674.57144510181
17,9811,8671.106882989272
18,9812,8667.642320876734
19,9813,8664.177758764195
20,9814,8660.713196651657
21,9815,8657.248634539119
22,9816,8653.78407242658
23,9817,8650.319510314042
0,9818,8730.004438902419
1,9819,8726.53987678988
2,9820,8723.075314677342
3,9821,8719.610752564804
4,9822,8716.146190452266
5,9823,8712.68162833973
6,9824,8709.217066227191
7,9825,8705.752504114653
8,9826,8702.287942002115
9,9827,8698.823379889576
10,9828,8695.358817777038
11,9829,8691.8942556645
12,9830,8688.429693551961
13,9831,8684.965131439423
14,9832,8681.500569326885
15,9833,8678.036007214349
16,9834,8674.57144510181
17,9835,8671.106882989272
18,9836,8667.642320876734
19,9837,8664.177758764195
20,9838,8660.713196651657
21,9839,8657.248634539119
22,9840,8653.78407242658
23,9841,8650.319510314042
0,9842,8730.004438902419
1,9843,8726.53987678988
2,9844,8723.075314677342
3,9845,8719.610752564804
5,9846,8712.68162833973
6,9847,8709.217066227191
7,9848,8705.752504114653
8,9849,8702.287942002115
9,9850,8698.823379889576
10,9851,8695.358817777038
11,9852,8691.8942556645
12,9853,8688.429693551961
13,9854,8684.965131439423
14,9855,8681.500569326885
15,9856,8678.036007214349
16,9857,8674.57144510181
17,9858,8671.106882989272
18,9859,8667.642320876734
19,9860,8664.177758764195
20,9861,8660.713196651657
21,9862,8657.248634539119
22,9863,8653.78407242658
23,9864,8650.319510314042
0,9865,8730.004438902419
1,9866,8726.53987678988
2,9867,8723.075314677342
4,9868,8716.146190452266
5,9869,8712.68162833973
6,9870,8709.217066227191
7,9871,8705.752504114653
8,9872,8702.287942002115
9,9873,8698.823379889576
10,9874,8695.358817777038
11,9875,8691.8942556645
12,9876,8688.429693551961
13,9877,8684.965131439423
14,9878,8681.500569326885
15,9879,8678.036007214349
16,9880,8674.57144510181
17,9881,8671.106882989272
18,9882,8667.642320876734
19,9883,8664.177758764195
20,9884,8660.713196651657
21,9885,8657.248634539119
22,9886,8653.78407242658
23,9887,8650.319510314042
0,9888,8730.004438902419
1,9889,8726.53987678988
2,9890,8723.075314677342
3,9891,8719.610752564804
4,9892,8716.146190452266
5,9893,8712.68162833973
6,9894,8709.217066227191
7,9895,8705.752504114653
8,9896,8702.287942002115
9,9897,8698.823379889576
10,9898,8695.358817777038
11,9899,8691.8942556645
12,9900,8688.429693551961
13,9901,8684.965131439423
14,9902,8681.500569326885
15,9903,8678.036007214349
16,9904,8674.57144510181
17,9905,8671.106882989272
18,9906,8667.642320876734
19,9907,8664.177758764195
20,9908,8660.713196651657
21,9909,8657.248634539119
22,9910,8653.78407242658
23,9911,8650.319510314042
0,9912,8730.004438902419
1,9913,8726.53987678988
2,9914,8723.075314677342
3,9915,8719.610752564804
4,9916,8716.146190452266
5,9917,8712.68162833973
6,9918,8709.217066227191
7,9919,8705.752504114653
8,9920,8702.287942002115
9,9921,8698.823379889576
10,9922,8695.358817777038
11,9923,8691.8942556645
12,9924,8688.429693551961
13,9925,8684.965131439423
14,9926,8681.500569326885
15,9927,8678.036007214349
16,9928,8674.57144510181
17,9929,8671.106882989272
18,9930,8667.642320876734
19,9931,8664.177758764195
20,9932,8660.713196651657
21,9933,8657.248634539119
22,9934,8653.78407242658
23,9935,8650.319510314042
0,9936,8730.004438902419
1,9937,8726.53987678988
2,9938,8723.075314677342
3,9939,8719.610752564804
4,9940,8716.146190452266
5,9941,8712.68162833973
6,9942,8709.217066227191
7,9943,8705.752504114653
8,9944,8702.287942002115
9,9945,8698.823379889576
10,9946,8695.358817777038
11,9947,8691.8942556645
12,9948,8688.429693551961
13,9949,8684.965131439423
14,9950,8681.500569326885
15,9951,8678.036007214349
16,9952,8674.57144510181
17,9953,8671.106882989272
18,9954,8667.642320876734
19,9955,8664.177758764195
20,9956,8660.713196651657
21,9957,8657.248634539119
22,9958,8653.78407242658
23,9959,8650.319510314042
0,9960,8730.004438902419
1,9961,8726.53987678988
2,9962,8723.075314677342
3,9963,8719.610752564804
4,9964,8716.146190452266
5,9965,8712.68162833973
6,9966,8709.217066227191
7,9967,8705.752504114653
8,9968,8702.287942002115
9,9969,8698.823379889576
10,9970,8695.358817777038
11,9971,8691.8942556645
12,9972,8688.429693551961
13,9973,8684.965131439423
14,9974,8681.500569326885
15,9975,8678.036007214349
16,9976,8674.57144510181
17,9977,8671.106882989272
18,9978,8667.642320876734
19,9979,8664.177758764195
20,9980,8660.713196651657
21,9981,8657.248634539119
22,9982,8653.78407242658
23,9983,8650.319510314042
0,9984,8730.004438902419
1,9985,8726.53987678988
2,9986,8723.075314677342
3,9987,8719.610752564804
4,9988,8716.146190452266
5,9989,8712.68162833973
6,9990,8709.217066227191
7,9991,8705.752504114653
8,9992,8702.287942002115
9,9993,8698.823379889576
10,9994,8695.358817777038
11,9995,8691.8942556645
12,9996,8688.429693551961
13,9997,8684.965131439423
14,9998,8681.500569326885
15,9999,8678.036007214349
16,10000,8674.57144510181
17,10001,8671.106882989272
18,10002,8667.642320876734
19,10003,8664.177758764195
20,10004,8660.713196651657
21,10005,8657.248634539119
22,10006,8653.78407242658
23,10007,8650.319510314042
0,10008,8730.004438902419
1,10009,8726.53987678988
2,10010,8723.075314677342
3,10011,8719.610752564804
4,10012,8716.146190452266
5,10013,8712.68162833973
6,10014,8709.217066227191
7,10015,8705.752504114653
8,10016,8702.287942002115
9,10017,8698.823379889576
10,10018,8695.358817777038
11,10019,8691.8942556645
12,10020,8688.429693551961
13,10021,8684.965131439423
14,10022,8681.500569326885
15,10023,8678.036007214349
16,10024,8674.57144510181
17,10025,8671.106882989272
18,10026,8667.642320876734
19,10027,8664.177758764195
20,10028,8660.713196651657
21,10029,8657.248634539119
22,10030,8653.78407242658
23,10031,8650.319510314042
0,10032,8730.004438902419
1,10033,8726.53987678988
2,10034,8723.075314677342
3,10035,8719.610752564804
4,10036,8716.146190452266
5,10037,8712.68162833973
6,10038,8709.217066227191
7,10039,8705.752504114653
8,10040,8702.287942002115
9,10041,8698.823379889576
10,10042,8695.358817777038
11,10043,8691.8942556645
12,10044,8688.429693551961
13,10045,8684.965131439423
14,10046,8681.500569326885
15,10047,8678.036007214349
16,10048,8674.57144510181
17,10049,8671.106882989272
18,10050,8667.642320876734
19,10051,8664.177758764195
20,10052,8660.713196651657
21,10053,8657.248634539119
22,10054,8653.78407242658
23,10055,8650.319510314042
0,10056,8730.004438902419
1,10057,8726.53987678988
2,10058,8723.075314677342
3,10059,8719.610752564804
5,10060,8712.68162833973
6,10061,8709.217066227191
7,10062,8705.752504114653
8,10063,8702.287942002115
9,10064,8698.823379889576
10,10065,8695.358817777038
11,10066,8691.8942556645
12,10067,8688.429693551961
13,10068,8684.965131439423
14,10069,8681.500569326885
15,10070,8678.036007214349
16,10071,8674.57144510181
17,10072,8671.106882989272
18,10073,8667.642320876734
19,10074,8664.177758764195
20,10075,8660.713196651657
21,10076,8657.248634539119
22,10077,8653.78407242658
23,10078,8650.319510314042
0,10079,8730.004438902419
1,10080,8726.53987678988
2,10081,8723.075314677342
3,10082,8719.610752564804
4,10083,8716.146190452266
5,10084,8712.68162833973
6,10085,8709.217066227191
7,10086,8705.752504114653
8,10087,8702.287942002115
9,10088,8698.823379889576
10,10089,8695.358817777038
11,10090,8691.8942556645
12,10091,8688.429693551961
13,10092,8684.965131439423
14,10093,8681.500569326885
15,10094,8678.036007214349
16,10095,8674.57144510181
17,10096,8671.106882989272
18,10097,8667.642320876734
19,10098,8664.177758764195
20,10099,8660.713196651657
21,10100,8657.248634539119
22,10101,8653.78407242658
23,10102,8650.319510314042
0,10103,8730.004438902419
1,10104,8726.53987678988
2,10105,8723.075314677342
3,10106,8719.610752564804
4,10107,8716.146190452266
5,10108,8712.68162833973
6,10109,8709.217066227191
7,10110,8705.752504114653
8,10111,8702.287942002115
9,10112,8698.823379889576
10,10113,8695.358817777038
11,10114,8691.8942556645
12,10115,8688.429693551961
13,10116,8684.965131439423
14,10117,8681.500569326885
15,10118,8678.036007214349
16,10119,8674.57144510181
17,10120,8671.106882989272
18,10121,8667.642320876734
19,10122,8664.177758764195
20,10123,8660.713196651657
21,10124,8657.248634539119
22,10125,8653.78407242658
23,10126,8650.319510314042
0,10127,8730.004438902419
1,10128,8726.53987678988
2,10129,8723.075314677342
3,10130,8719.610752564804
4,10131,8716.146190452266
5,10132,8712.68162833973
6,10133,8709.217066227191
7,10134,8705.752504114653
8,10135,8702.287942002115
9,10136,8698.823379889576
10,10137,8695.358817777038
11,10138,8691.8942556645
12,10139,8688.429693551961
13,10140,8684.965131439423
14,10141,8681.500569326885
15,10142,8678.036007214349
16,10143,8674.57144510181
17,10144,8671.106882989272
18,10145,8667.642320876734
19,10146,8664.177758764195
20,10147,8660.713196651657
21,10148,8657.248634539119
22,10149,8653.78407242658
23,10150,8650.319510314042
0,10151,8730.004438902419
1,10152,8726.53987678988
2,10153,8723.075314677342
3,10154,8719.610752564804
4,10155,8716.146190452266
5,10156,8712.68162833973
6,10157,8709.217066227191
7,10158,8705.752504114653
8,10159,8702.287942002115
9,10160,8698.823379889576
10,10161,8695.358817777038
11,10162,8691.8942556645
12,10163,8688.429693551961
13,10164,8684.965131439423
14,10165,8681.500569326885
15,10166,8678.036007214349
16,10167,8674.57144510181
17,10168,8671.106882989272
18,10169,8667.642320876734
19,10170,8664.177758764195
20,10171,8660.713196651657
21,10172,8657.248634539119
22,10173,8653.78407242658
23,10174,8650.319510314042
0,10175,8730.004438902419
1,10176,8726.53987678988
2,10177,8723.075314677342
3,10178,8719.610752564804
4,10179,8716.146190452266
5,10180,8712.68162833973
6,10181,8709.217066227191
7,10182,8705.752504114653
8,10183,8702.287942002115
9,10184,8698.823379889576
10,10185,8695.358817777038
11,10186,8691.8942556645
12,10187,8688.429693551961
13,10188,8684.965131439423
14,10189,8681.500569326885
15,10190,8678.036007214349
16,10191,8674.57144510181
17,10192,8671.106882989272
18,10193,8667.642320876734
19,10194,8664.177758764195
20,10195,8660.713196651657
21,10196,8657.248634539119
22,10197,8653.78407242658
23,10198,8650.319510314042
0,10199,8730.004438902419
1,10200,8726.53987678988
2,10201,8723.075314677342
3,10202,8719.610752564804
4,10203,8716.146190452266
5,10204,8712.68162833973
6,10205,8709.217066227191
7,10206,8705.752504114653
8,10207,8702.287942002115
9,10208,8698.823379889576
10,10209,8695.358817777038
11,10210,8691.8942556645
12,10211,8688.429693551961
13,10212,8684.965131439423
14,10213,8681.500569326885
15,10214,8678.036007214349
16,10215,8674.57144510181
17,10216,8671.106882989272
18,10217,8667.642320876734
19,10218,8664.177758764195
20,10219,8660.713196651657
21,10220,8657.248634539119
22,10221,8653.78407242658
23,10222,8650.319510314042
0,10223,8730.004438902419
1,10224,8726.53987678988
2,10225,8723.075314677342
3,10226,8719.610752564804
4,10227,8716.146190452266
5,10228,8712.68162833973
6,10229,8709.217066227191
7,10230,8705.752504114653
8,10231,8702.287942002115
9,10232,8698.823379889576
10,10233,8695.358817777038
11,10234,8691.8942556645
12,10235,8688.429693551961
13,10236,8684.965131439423
14,10237,8681.500569326885
15,10238,8678.036007214349
16,10239,8674.57144510181
17,10240,8671.106882989272
18,10241,8667.642320876734
19,10242,8664.177758764195
20,10243,8660.713196651657
21,10244,8657.248634539119
22,10245,8653.78407242658
23,10246,8650.319510314042
0,10247,8730.004438902419
1,10248,8726.53987678988
2,10249,8723.075314677342
3,10250,8719.610752564804
4,10251,8716.146190452266
5,10252,8712.68162833973
6,10253,8709.217066227191
7,10254,8705.752504114653
8,10255,8702.287942002115
9,10256,8698.823379889576
10,10257,8695.358817777038
11,10258,8691.8942556645
12,10259,8688.429693551961
13,10260,8684.965131439423
14,10261,8681.500569326885
15,10262,8678.036007214349
16,10263,8674.57144510181
17,10264,8671.106882989272
18,10265,8667.642320876734
19,10266,8664.177758764195
20,10267,8660.713196651657
21,10268,8657.248634539119
22,10269,8653.78407242658
23,10270,8650.319510314042
0,10271,8730.004438902419
1,10272,8726.53987678988
2,10273,8723.075314677342
3,10274,8719.610752564804
4,10275,8716.146190452266
5,10276,8712.68162833973
6,10277,8709.217066227191
7,10278,8705.752504114653
8,10279,8702.287942002115
9,10280,8698.823379889576
10,10281,8695.358817777038
11,10282,8691.8942556645
12,10283,8688.429693551961
13,10284,8684.965131439423
14,10285,8681.500569326885
15,10286,8678.036007214349
16,10287,8674.57144510181
17,10288,8671.106882989272
18,10289,8667.642320876734
19,10290,8664.177758764195
20,10291,8660.713196651657
21,10292,8657.248634539119
22,10293,8653.78407242658
23,10294,8650.319510314042
0,10295,8730.004438902419
1,10296,8726.53987678988
2,10297,8723.075314677342
3,10298,8719.610752564804
4,10299,8716.146190452266
5,10300,8712.68162833973
6,10301,8709.217066227191
7,10302,8705.752504114653
8,10303,8702.287942002115
9,10304,8698.823379889576
10,10305,8695.358817777038
11,10306,8691.8942556645
12,10307,8688.429693551961
13,10308,8684.965131439423
14,10309,8681.500569326885
15,10310,8678.036007214349
16,10311,8674.57144510181
17,10312,8671.106882989272
18,10313,8667.642320876734
19,10314,8664.177758764195
20,10315,8660.713196651657
21,10316,8657.248634539119
22,10317,8653.78407242658
23,10318,8650.319510314042
0,10319,8730.004438902419
1,10320,8726.53987678988
3,10321,8719.610752564804
4,10322,8716.146190452266
5,10323,8712.68162833973
6,10324,8709.217066227191
7,10325,8705.752504114653
8,10326,8702.287942002115
9,10327,8698.823379889576
10,10328,8695.358817777038
11,10329,8691.8942556645
12,10330,8688.429693551961
13,10331,8684.965131439423
14,10332,8681.500569326885
15,10333,8678.036007214349
16,10334,8674.57144510181
17,10335,8671.106882989272
18,10336,8667.642320876734
19,10337,8664.177758764195
20,10338,8660.713196651657
21,10339,8657.248634539119
22,10340,8653.78407242658
23,10341,8650.319510314042
0,10342,8730.004438902419
1,10343,8726.53987678988
2,10344,8723.075314677342
3,10345,8719.610752564804
4,10346,8716.146190452266
5,10347,8712.68162833973
6,10348,8709.217066227191
7,10349,8705.752504114653
8,10350,8702.287942002115
9,10351,8698.823379889576
10,10352,8695.358817777038
11,10353,8691.8942556645
12,10354,8688.429693551961
13,10355,8684.965131439423
14,10356,8681.500569326885
15,10357,8678.036007214349
16,10358,8674.57144510181
17,10359,8671.106882989272
18,10360,8667.642320876734
19,10361,8664.177758764195
20,10362,8660.713196651657
21,10363,8657.248634539119
22,10364,8653.78407242658
23,10365,8650.319510314042
0,10366,8730.004438902419
1,10367,8726.53987678988
2,10368,8723.075314677342
3,10369,8719.610752564804
4,10370,8716.146190452266
5,10371,8712.68162833973
6,10372,8709.217066227191
7,10373,8705.752504114653
8,10374,8702.287942002115
9,10375,8698.823379889576
10,10376,8695.358817777038
11,10377,8691.8942556645
12,10378,8688.429693551961
13,10379,8684.965131439423
14,10380,8681.500569326885
15,10381,8678.036007214349
16,10382,8674.57144510181
17,10383,8671.106882989272
18,10384,8667.642320876734
19,10385,8664.177758764195
20,10386,8660.713196651657
21,10387,8657.248634539119
22,10388,8653.78407242658
23,10389,8650.319510314042
0,10390,8730.004438902419
1,10391,8726.53987678988
2,10392,8723.075314677342
3,10393,8719.610752564804
4,10394,8716.146190452266
5,10395,8712.68162833973
6,10396,8709.217066227191
7,10397,8705.752504114653
8,10398,8702.287942002115
9,10399,8698.823379889576
10,10400,8695.358817777038
11,10401,8691.8942556645
12,10402,8688.429693551961
13,10403,8684.965131439423
14,10404,8681.500569326885
15,10405,8678.036007214349
16,10406,8674.57144510181
17,10407,8671.106882989272
18,10408,8667.642320876734
19,10409,8664.177758764195
20,10410,8660.713196651657
21,10411,8657.248634539119
22,10412,8653.78407242658
23,10413,8650.319510314042
0,10414,8730.004438902419
1,10415,8726.53987678988
2,10416,8723.075314677342
3,10417,8719.610752564804
4,10418,8716.146190452266
5,10419,8712.68162833973
6,10420,8709.217066227191
7,10421,8705.752504114653
8,10422,8702.287942002115
9,10423,8698.823379889576
10,10424,8695.358817777038
11,10425,8691.8942556645
12,10426,8688.429693551961
13,10427,8684.965131439423
14,10428,8681.500569326885
15,10429,8678.036007214349
16,10430,8674.57144510181
17,10431,8671.106882989272
18,10432,8667.642320876734
19,10433,8664.177758764195
20,10434,8660.713196651657
21,10435,8657.248634539119
22,10436,8653.78407242658
23,10437,8650.319510314042
0,10438,8730.004438902419
1,10439,8726.53987678988
2,10440,8723.075314677342
3,10441,8719.610752564804
4,10442,8716.146190452266
5,10443,8712.68162833973
6,10444,8709.217066227191
7,10445,8705.752504114653
8,10446,8702.287942002115
9,10447,8698.823379889576
10,10448,8695.358817777038
11,10449,8691.8942556645
12,10450,8688.429693551961
13,10451,8684.965131439423
14,10452,8681.500569326885
15,10453,8678.036007214349
16,10454,8674.57144510181
17,10455,8671.106882989272
18,10456,8667.642320876734
19,10457,8664.177758764195
20,10458,8660.713196651657
21,10459,8657.248634539119
22,10460,8653.78407242658
23,10461,8650.319510314042
0,10462,8730.004438902419
1,10463,8726.53987678988
2,10464,8723.075314677342
3,10465,8719.610752564804
4,10466,8716.146190452266
5,10467,8712.68162833973
6,10468,8709.217066227191
7,10469,8705.752504114653
8,10470,8702.287942002115
9,10471,8698.823379889576
10,10472,8695.358817777038
11,10473,8691.8942556645
12,10474,8688.429693551961
13,10475,8684.965131439423
14,10476,8681.500569326885
15,10477,8678.036007214349
16,10478,8674.57144510181
17,10479,8671.106882989272
18,10480,8667.642320876734
19,10481,8664.177758764195
20,10482,8660.713196651657
21,10483,8657.248634539119
22,10484,8653.78407242658
23,10485,8650.319510314042
0,10486,8730.004438902419
1,10487,8726.53987678988
2,10488,8723.075314677342
3,10489,8719.610752564804
4,10490,8716.146190452266
5,10491,8712.68162833973
6,10492,8709.217066227191
7,10493,8705.752504114653
8,10494,8702.287942002115
9,10495,8698.823379889576
10,10496,8695.358817777038
11,10497,8691.8942556645
12,10498,8688.429693551961
13,10499,8684.965131439423
14,10500,8681.500569326885
15,10501,8678.036007214349
16,10502,8674.57144510181
17,10503,8671.106882989272
18,10504,8667.642320876734
19,10505,8664.177758764195
20,10506,8660.713196651657
21,10507,8657.248634539119
22,10508,8653.78407242658
23,10509,8650.319510314042
0,10510,8730.004438902419
1,10511,8726.53987678988
2,10512,8723.075314677342
3,10513,8719.610752564804
4,10514,8716.146190452266
5,10515,8712.68162833973
6,10516,8709.217066227191
7,10517,8705.752504114653
8,10518,8702.287942002115
9,10519,8698.823379889576
10,10520,8695.358817777038
11,10521,8691.8942556645
12,10522,8688.429693551961
13,10523,8684.965131439423
14,10524,8681.500569326885
15,10525,8678.036007214349
16,10526,8674.57144510181
17,10527,8671.106882989272
18,10528,8667.642320876734
19,10529,8664.177758764195
20,10530,8660.713196651657
21,10531,8657.248634539119
22,10532,8653.78407242658
23,10533,8650.319510314042
0,10534,8730.004438902419
1,10535,8726.53987678988
2,10536,8723.075314677342
3,10537,8719.610752564804
4,10538,8716.146190452266
5,10539,8712.68162833973
6,10540,8709.217066227191
7,10541,8705.752504114653
8,10542,8702.287942002115
9,10543,8698.823379889576
10,10544,8695.358817777038
11,10545,8691.8942556645
12,10546,8688.429693551961
13,10547,8684.965131439423
14,10548,8681.500569326885
15,10549,8678.036007214349
16,10550,8674.57144510181
17,10551,8671.106882989272
18,10552,8667.642320876734
19,10553,8664.177758764195
20,10554,8660.713196651657
21,10555,8657.248634539119
22,10556,8653.78407242658
23,10557,8650.319510314042
0,10558,8730.004438902419
1,10559,8726.53987678988
2,10560,8723.075314677342
3,10561,8719.610752564804
4,10562,8716.146190452266
5,10563,8712.68162833973
6,10564,8709.217066227191
7,10565,8705.752504114653
8,10566,8702.287942002115
9,10567,8698.823379889576
10,10568,8695.358817777038
11,10569,8691.8942556645
12,10570,8688.429693551961
13,10571,8684.965131439423
14,10572,8681.500569326885
15,10573,8678.036007214349
16,10574,8674.57144510181
17,10575,8671.106882989272
18,10576,8667.642320876734
19,10577,8664.177758764195
20,10578,8660.713196651657
21,10579,8657.248634539119
22,10580,8653.78407242658
23,10581,8650.319510314042
0,10582,8730.004438902419
1,10583,8726.53987678988
2,10584,8723.075314677342
3,10585,8719.610752564804
4,10586,8716.146190452266
5,10587,8712.68162833973
6,10588,8709.217066227191
7,10589,8705.752504114653
8,10590,8702.287942002115
9,10591,8698.823379889576
10,10592,8695.358817777038
11,10593,8691.8942556645
12,10594,8688.429693551961
13,10595,8684.965131439423
14,10596,8681.500569326885
15,10597,8678.036007214349
16,10598,8674.57144510181
17,10599,8671.106882989272
18,10600,8667.642320876734
19,10601,8664.177758764195
20,10602,8660.713196651657
21,10603,8657.248634539119
22,10604,8653.78407242658
23,10605,8650.319510314042
0,10606,8730.004438902419
1,10607,8726.53987678988
2,10608,8723.075314677342
3,10609,8719.610752564804
4,10610,8716.146190452266
5,10611,8712.68162833973
6,10612,8709.217066227191
7,10613,8705.752504114653
8,10614,8702.287942002115
9,10615,8698.823379889576
10,10616,8695.358817777038
11,10617,8691.8942556645
12,10618,8688.429693551961
13,10619,8684.965131439423
14,10620,8681.500569326885
15,10621,8678.036007214349
16,10622,8674.57144510181
17,10623,8671.106882989272
18,10624,8667.642320876734
19,10625,8664.177758764195
20,10626,8660.713196651657
21,10627,8657.248634539119
22,10628,8653.78407242658
23,10629,8650.319510314042
0,10630,8730.004438902419
1,10631,8726.53987678988
2,10632,8723.075314677342
3,10633,8719.610752564804
4,10634,8716.146190452266
5,10635,8712.68162833973
6,10636,8709.217066227191
7,10637,8705.752504114653
8,10638,8702.287942002115
9,10639,8698.823379889576
10,10640,8695.358817777038
11,10641,8691.8942556645
12,10642,8688.429693551961
13,10643,8684.965131439423
14,10644,8681.500569326885
15,10645,8678.036007214349
16,10646,8674.57144510181
17,10647,8671.106882989272
18,10648,8667.642320876734
19,10649,8664.177758764195
20,10650,8660.713196651657
21,10651,8657.248634539119
22,10652,8653.78407242658
23,10653,8650.319510314042
0,10654,8730.004438902419
1,10655,8726.53987678988
2,10656,8723.075314677342
3,10657,8719.610752564804
4,10658,8716.146190452266
5,10659,8712.68162833973
6,10660,8709.217066227191
7,10661,8705.752504114653
8,10662,8702.287942002115
9,10663,8698.823379889576
10,10664,8695.358817777038
11,10665,8691.8942556645
12,10666,8688.429693551961
13,10667,8684.965131439423
14,10668,8681.500569326885
15,10669,8678.036007214349
16,10670,8674.57144510181
17,10671,8671.106882989272
18,10672,8667.642320876734
19,10673,8664.177758764195
20,10674,8660.713196651657
21,10675,8657.248634539119
22,10676,8653.78407242658
23,10677,8650.319510314042
0,10678,8730.004438902419
1,10679,8726.53987678988
2,10680,8723.075314677342
3,10681,8719.610752564804
4,10682,8716.146190452266
5,10683,8712.68162833973
6,10684,8709.217066227191
7,10685,8705.752504114653
8,10686,8702.287942002115
9,10687,8698.823379889576
10,10688,8695.358817777038
11,10689,8691.8942556645
12,10690,8688.429693551961
13,10691,8684.965131439423
14,10692,8681.500569326885
15,10693,8678.036007214349
16,10694,8674.57144510181
17,10695,8671.106882989272
18,10696,8667.642320876734
19,10697,8664.177758764195
20,10698,8660.713196651657
21,10699,8657.248634539119
22,10700,8653.78407242658
23,10701,8650.319510314042
0,10702,8730.004438902419
1,10703,8726.53987678988
2,10704,8723.075314677342
3,10705,8719.610752564804
4,10706,8716.146190452266
5,10707,8712.68162833973
6,10708,8709.217066227191
7,10709,8705.752504114653
8,10710,8702.287942002115
9,10711,8698.823379889576
10,10712,8695.358817777038
11,10713,8691.8942556645
12,10714,8688.429693551961
13,10715,8684.965131439423
14,10716,8681.500569326885
15,10717,8678.036007214349
16,10718,8674.57144510181
17,10719,8671.106882989272
18,10720,8667.642320876734
19,10721,8664.177758764195
20,10722,8660.713196651657
21,10723,8657.248634539119
22,10724,8653.78407242658
23,10725,8650.319510314042
0,10726,8730.004438902419
1,10727,8726.53987678988
2,10728,8723.075314677342
3,10729,8719.610752564804
4,10730,8716.146190452266
5,10731,8712.68162833973
6,10732,8709.217066227191
7,10733,8705.752504114653
8,10734,8702.287942002115
9,10735,8698.823379889576
10,10736,8695.358817777038
11,10737,8691.8942556645
12,10738,8688.429693551961
13,10739,8684.965131439423
14,10740,8681.500569326885
15,10741,8678.036007214349
