windspeed,casual,Predicted Y
0.0,1,28.759139476858167
0.0,0,28.759139476858167
0.0896,0,32.019413426403446
0.2985,2,39.62065481100176
0.0,6,28.759139476858167
0.0,7,28.759139476858167
0.0,11,28.759139476858167
0.1642,12,34.73388258528824
0.194,9,35.8182147694004
0.3284,9,40.708625693718325
0.2537,15,37.99051783622912
0.2537,11,37.99051783622912
0.194,13,35.8182147694004
0.2537,19,37.99051783622912
0.194,15,35.8182147694004
0.194,10,35.8182147694004
0.2239,11,36.90618565211696
0.1343,6,33.64591170257168
0.1045,20,32.561579518459524
0.194,11,35.8182147694004
0.1343,2,33.64591170257168
0.2239,2,36.90618565211696
0.1642,1,34.73388258528824
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.0896,0,32.019413426403446
0.0896,0,32.019413426403446
0.0,3,28.759139476858167
0.1045,5,32.561579518459524
0.2239,13,36.90618565211696
0.1642,8,34.73388258528824
0.2239,1,36.90618565211696
0.2239,5,36.90618565211696
0.2836,14,39.07848871894568
0.1045,15,32.561579518459524
0.1642,8,34.73388258528824
0.1045,5,32.561579518459524
0.1045,2,32.561579518459524
0.1045,8,32.561579518459524
0.1045,4,32.561579518459524
0.1045,3,32.561579518459524
0.1343,3,33.64591170257168
0.194,3,35.8182147694004
0.1343,3,33.64591170257168
0.1642,3,34.73388258528824
0.1642,3,34.73388258528824
0.1343,2,33.64591170257168
0.1343,0,33.64591170257168
0.2836,0,39.07848871894568
0.4478,0,45.053231827375754
0.2836,0,39.07848871894568
0.2836,1,39.07848871894568
0.2537,4,37.99051783622912
0.2537,11,37.99051783622912
0.2239,9,36.90618565211696
0.2239,7,36.90618565211696
0.2239,4,36.90618565211696
0.3284,10,40.708625693718325
0.3284,10,40.708625693718325
0.2985,18,39.62065481100176
0.2985,14,39.62065481100176
0.0,15,28.759139476858167
0.1343,12,33.64591170257168
0.1642,13,34.73388258528824
0.1045,8,32.561579518459524
0.0,2,28.759139476858167
0.0896,8,32.019413426403446
0.0,3,28.759139476858167
0.0,9,28.759139476858167
0.0896,4,32.019413426403446
0.0896,2,32.019413426403446
0.0896,7,32.019413426403446
0.0896,0,32.019413426403446
0.0896,0,32.019413426403446
0.2239,0,36.90618565211696
0.194,3,35.8182147694004
0.1642,5,34.73388258528824
0.1642,1,34.73388258528824
0.1642,10,34.73388258528824
0.1343,5,33.64591170257168
0.1045,19,32.561579518459524
0.1343,8,33.64591170257168
0.0896,22,32.019413426403446
0.0896,8,32.019413426403446
0.1343,27,33.64591170257168
0.2537,28,37.99051783622912
0.194,15,35.8182147694004
0.1343,14,33.64591170257168
0.0,16,28.759139476858167
0.0,7,28.759139476858167
0.0896,14,32.019413426403446
0.0,11,28.759139476858167
0.0896,1,32.019413426403446
0.1343,3,33.64591170257168
0.1343,2,33.64591170257168
0.194,2,35.8182147694004
0.2239,0,36.90618565211696
0.2239,0,36.90618565211696
0.1642,0,34.73388258528824
0.1343,1,33.64591170257168
0.1343,0,33.64591170257168
0.1343,1,33.64591170257168
0.1045,5,32.561579518459524
0.1045,23,32.561579518459524
0.1045,26,32.561579518459524
0.1642,25,34.73388258528824
0.2836,18,39.07848871894568
0.2537,38,37.99051783622912
0.2985,12,39.62065481100176
0.4179,12,43.9652609446592
0.4627,13,45.59539791943184
0.6567,3,52.65447321197407
0.5522,2,48.85203317037272
0.5522,1,48.85203317037272
0.6418,5,52.112307119918
0.3881,0,42.88092876054704
0.4925,0,46.679730103543996
0.3881,0,42.88092876054704
0.4627,0,45.59539791943184
0.5821,1,49.940004053089275
0.6866,0,53.74244409469063
0.7164,0,54.8267762788028
0.3881,0,42.88092876054704
0.3881,0,42.88092876054704
0.194,0,35.8182147694004
0.2537,0,37.99051783622912
0.2985,3,39.62065481100176
0.3582,8,41.79295787783048
0.2985,3,39.62065481100176
0.6418,7,52.112307119918
0.4478,10,45.053231827375754
0.5224,9,47.76770098626056
0.5522,5,48.85203317037272
0.4627,16,45.59539791943184
0.4179,4,43.9652609446592
0.4627,4,45.59539791943184
0.2836,2,39.07848871894568
0.3284,1,40.708625693718325
0.2985,0,39.62065481100176
0.1642,0,34.73388258528824
0.2239,0,36.90618565211696
0.2239,0,36.90618565211696
0.2239,0,36.90618565211696
0.194,0,35.8182147694004
0.1045,0,32.561579518459524
0.0896,0,32.019413426403446
0.1343,0,33.64591170257168
0.2239,1,36.90618565211696
0.194,1,35.8182147694004
0.1343,4,33.64591170257168
0.194,7,35.8182147694004
0.1343,1,33.64591170257168
0.194,5,35.8182147694004
0.3284,7,40.708625693718325
0.2239,11,36.90618565211696
0.1045,10,32.561579518459524
0.1343,10,33.64591170257168
0.194,5,35.8182147694004
0.194,8,35.8182147694004
0.2537,6,37.99051783622912
0.1343,7,33.64591170257168
0.1642,4,34.73388258528824
0.1343,2,33.64591170257168
0.1045,3,32.561579518459524
0.0,2,28.759139476858167
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.1045,0,32.561579518459524
0.1045,2,32.561579518459524
0.0,1,28.759139476858167
0.0896,4,32.019413426403446
0.0,3,28.759139476858167
0.0896,6,32.019413426403446
0.1343,8,33.64591170257168
0.1642,5,34.73388258528824
0.2239,10,36.90618565211696
0.2537,6,37.99051783622912
0.2239,13,36.90618565211696
0.4478,7,45.053231827375754
0.2985,15,39.62065481100176
0.3582,19,41.79295787783048
0.2985,8,39.62065481100176
0.1642,11,34.73388258528824
0.1343,6,33.64591170257168
0.1045,4,32.561579518459524
0.1045,5,32.561579518459524
0.0896,2,32.019413426403446
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.1045,0,32.561579518459524
0.1045,0,32.561579518459524
0.1343,3,33.64591170257168
0.194,3,35.8182147694004
0.3582,7,41.79295787783048
0.3284,5,40.708625693718325
0.2985,12,39.62065481100176
0.2836,13,39.07848871894568
0.3881,11,42.88092876054704
0.2836,11,39.07848871894568
0.3582,6,41.79295787783048
0.2239,7,36.90618565211696
0.194,9,35.8182147694004
0.194,17,35.8182147694004
0.2239,9,36.90618565211696
0.1642,9,34.73388258528824
0.1642,4,34.73388258528824
0.1642,8,34.73388258528824
0.1045,3,32.561579518459524
0.0896,4,32.019413426403446
0.1343,1,33.64591170257168
0.0,0,28.759139476858167
0.0896,1,32.019413426403446
0.0,0,28.759139476858167
0.0896,0,32.019413426403446
0.0,0,28.759139476858167
0.0896,4,32.019413426403446
0.1343,3,33.64591170257168
0.0896,9,32.019413426403446
0.1642,3,34.73388258528824
0.1343,2,33.64591170257168
0.1045,2,32.561579518459524
0.0896,1,32.019413426403446
0.2537,2,37.99051783622912
0.194,1,35.8182147694004
0.0,3,28.759139476858167
0.0,8,28.759139476858167
0.0,8,28.759139476858167
0.1343,8,33.64591170257168
0.1642,4,34.73388258528824
0.1343,5,33.64591170257168
0.1045,3,32.561579518459524
0.0,3,28.759139476858167
0.0896,3,32.019413426403446
0.0,2,28.759139476858167
0.0,2,28.759139476858167
0.1045,1,32.561579518459524
0.1045,0,32.561579518459524
0.194,0,35.8182147694004
0.1642,0,34.73388258528824
0.1343,1,33.64591170257168
0.1045,4,32.561579518459524
0.0,4,28.759139476858167
0.0,8,28.759139476858167
0.2836,13,39.07848871894568
0.4179,9,43.9652609446592
0.3881,21,42.88092876054704
0.3582,34,41.79295787783048
0.3582,33,41.79295787783048
0.4179,41,43.9652609446592
0.2985,56,39.62065481100176
0.3284,36,40.708625693718325
0.2537,15,37.99051783622912
0.2239,16,36.90618565211696
0.194,13,35.8182147694004
0.194,15,35.8182147694004
0.2239,15,36.90618565211696
0.194,10,35.8182147694004
0.1642,5,34.73388258528824
0.1642,7,34.73388258528824
0.2537,6,37.99051783622912
0.1045,3,32.561579518459524
0.0,3,28.759139476858167
0.0896,0,32.019413426403446
0.0,1,28.759139476858167
0.0,8,28.759139476858167
0.0,10,28.759139476858167
0.1045,22,32.561579518459524
0.1045,48,32.561579518459524
0.1343,102,33.64591170257168
0.194,128,35.8182147694004
0.2836,165,39.07848871894568
0.3582,183,41.79295787783048
0.2537,229,37.99051783622912
0.3284,186,40.708625693718325
0.2836,142,39.07848871894568
0.2985,70,39.62065481100176
0.1642,38,34.73388258528824
0.1642,25,34.73388258528824
0.2985,25,39.62065481100176
0.4478,17,45.053231827375754
0.3881,12,42.88092876054704
0.3582,9,41.79295787783048
0.2537,10,37.99051783622912
0.2836,3,39.07848871894568
0.2239,3,36.90618565211696
0.3881,0,42.88092876054704
0.2985,1,39.62065481100176
0.3284,0,40.708625693718325
0.2836,2,39.07848871894568
0.194,8,35.8182147694004
0.2537,20,37.99051783622912
0.2537,49,37.99051783622912
0.3284,82,40.708625693718325
0.2537,71,37.99051783622912
0.1642,64,34.73388258528824
0.194,48,35.8182147694004
0.194,85,35.8182147694004
0.2836,62,39.07848871894568
0.2537,22,37.99051783622912
0.3284,23,40.708625693718325
0.2537,18,37.99051783622912
0.2836,22,39.07848871894568
0.1642,3,34.73388258528824
0.0896,8,32.019413426403446
0.1642,5,34.73388258528824
0.0896,5,32.019413426403446
0.0896,3,32.019413426403446
0.0896,1,32.019413426403446
0.194,0,35.8182147694004
0.3582,0,41.79295787783048
0.4179,1,43.9652609446592
0.3284,2,40.708625693718325
0.3582,9,41.79295787783048
0.3582,12,41.79295787783048
0.4478,30,45.053231827375754
0.3582,45,41.79295787783048
0.2239,65,36.90618565211696
0.2836,66,39.07848871894568
0.194,57,35.8182147694004
0.2239,54,36.90618565211696
0.1045,64,32.561579518459524
0.2537,27,37.99051783622912
0.2239,27,36.90618565211696
0.2239,8,36.90618565211696
0.194,9,35.8182147694004
0.1642,8,34.73388258528824
0.0896,9,32.019413426403446
0.0,0,28.759139476858167
0.0,1,28.759139476858167
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.0,3,28.759139476858167
0.0,6,28.759139476858167
0.0896,5,32.019413426403446
0.1045,6,32.561579518459524
0.194,8,35.8182147694004
0.2836,5,39.07848871894568
0.3881,16,42.88092876054704
0.4179,8,43.9652609446592
0.3881,16,42.88092876054704
0.4179,23,43.9652609446592
0.4179,14,43.9652609446592
0.4478,21,45.053231827375754
0.4478,11,45.053231827375754
0.2985,5,39.62065481100176
0.2537,4,37.99051783622912
0.1642,7,34.73388258528824
0.194,3,35.8182147694004
0.2239,1,36.90618565211696
0.2239,5,36.90618565211696
0.1343,3,33.64591170257168
0.2836,1,39.07848871894568
0.2239,1,36.90618565211696
0.1642,0,34.73388258528824
0.1045,1,32.561579518459524
0.1642,5,34.73388258528824
0.0896,10,32.019413426403446
0.0896,9,32.019413426403446
0.0896,11,32.019413426403446
0.0896,17,32.019413426403446
0.1642,22,34.73388258528824
0.2836,21,39.07848871894568
0.2985,15,39.62065481100176
0.3284,35,40.708625693718325
0.4179,34,43.9652609446592
0.4627,30,45.59539791943184
0.3881,43,42.88092876054704
0.3284,42,40.708625693718325
0.2836,22,39.07848871894568
0.194,25,35.8182147694004
0.2836,19,39.07848871894568
0.2537,18,37.99051783622912
0.2836,5,39.07848871894568
0.2537,12,37.99051783622912
0.2836,3,39.07848871894568
0.2239,5,36.90618565211696
0.194,2,35.8182147694004
0.2239,0,36.90618565211696
0.2239,2,36.90618565211696
0.194,3,35.8182147694004
0.2239,9,36.90618565211696
0.194,11,35.8182147694004
0.2537,14,37.99051783622912
0.194,41,35.8182147694004
0.2836,54,39.07848871894568
0.2537,25,37.99051783622912
0.194,30,35.8182147694004
0.2537,36,37.99051783622912
0.1343,46,33.64591170257168
0.0,45,28.759139476858167
0.1642,49,34.73388258528824
0.1343,36,33.64591170257168
0.0896,20,32.019413426403446
0.1343,23,33.64591170257168
0.2239,17,36.90618565211696
0.2537,19,37.99051783622912
0.0,14,28.759139476858167
0.0896,12,32.019413426403446
0.194,3,35.8182147694004
0.2836,1,39.07848871894568
0.1343,0,33.64591170257168
0.1343,0,33.64591170257168
0.194,1,35.8182147694004
0.1642,2,34.73388258528824
0.2239,7,36.90618565211696
0.3284,17,40.708625693718325
0.2537,15,37.99051783622912
0.1642,22,34.73388258528824
0.1045,27,32.561579518459524
0.1343,27,33.64591170257168
0.1045,30,32.561579518459524
0.1045,5,32.561579518459524
0.194,11,35.8182147694004
0.194,12,35.8182147694004
0.1045,14,32.561579518459524
0.0,11,28.759139476858167
0.1045,6,32.561579518459524
0.4179,8,43.9652609446592
0.806,1,58.087050228348076
0.5821,4,49.940004053089275
0.6866,10,53.74244409469063
0.3881,5,42.88092876054704
0.3582,4,41.79295787783048
0.2537,1,37.99051783622912
0.2985,0,39.62065481100176
0.3284,0,40.708625693718325
0.2985,0,39.62065481100176
0.2985,1,39.62065481100176
0.4478,3,45.053231827375754
0.2985,3,39.62065481100176
0.3284,15,40.708625693718325
0.3582,24,41.79295787783048
0.6119,23,51.02433623720144
0.6567,41,52.65447321197407
0.4925,48,46.679730103543996
0.5522,35,48.85203317037272
0.4179,21,43.9652609446592
0.5821,32,49.940004053089275
0.3582,16,41.79295787783048
0.5821,7,49.940004053089275
0.4478,12,45.053231827375754
0.5522,10,48.85203317037272
0.3284,5,40.708625693718325
0.4627,4,45.59539791943184
0.4179,7,43.9652609446592
0.3582,7,41.79295787783048
0.3284,5,40.708625693718325
0.3284,5,40.708625693718325
0.194,0,35.8182147694004
0.194,1,35.8182147694004
0.2239,0,36.90618565211696
0.3284,0,40.708625693718325
0.2985,2,39.62065481100176
0.2537,2,37.99051783622912
0.2239,11,36.90618565211696
0.1642,27,34.73388258528824
0.2836,43,39.07848871894568
0.1343,49,33.64591170257168
0.0,58,28.759139476858167
0.0,68,28.759139476858167
0.0,72,28.759139476858167
0.2537,64,37.99051783622912
0.2239,46,36.90618565211696
0.2836,17,39.07848871894568
0.1642,13,34.73388258528824
0.1642,9,34.73388258528824
0.1343,8,33.64591170257168
0.2239,3,36.90618565211696
0.1642,5,34.73388258528824
0.2537,2,37.99051783622912
0.2239,0,36.90618565211696
0.2985,0,39.62065481100176
0.1642,0,34.73388258528824
0.1343,0,33.64591170257168
0.1343,0,33.64591170257168
0.2537,1,37.99051783622912
0.2239,2,36.90618565211696
0.0,14,28.759139476858167
0.194,11,35.8182147694004
0.2537,16,37.99051783622912
0.2537,11,37.99051783622912
0.2985,13,39.62065481100176
0.2836,23,39.07848871894568
0.2836,24,39.07848871894568
0.4179,24,43.9652609446592
0.4478,20,45.053231827375754
0.4478,26,45.053231827375754
0.4179,10,43.9652609446592
0.3881,16,42.88092876054704
0.3582,11,41.79295787783048
0.2836,14,39.07848871894568
0.2537,9,37.99051783622912
0.1642,6,34.73388258528824
0.1343,0,33.64591170257168
0.1642,0,34.73388258528824
0.1045,1,32.561579518459524
0.3582,0,41.79295787783048
0.3582,0,41.79295787783048
0.3582,1,41.79295787783048
0.3284,1,40.708625693718325
0.2985,12,39.62065481100176
0.2836,16,39.07848871894568
0.3582,7,41.79295787783048
0.2985,14,39.62065481100176
0.2537,8,37.99051783622912
0.1343,19,33.64591170257168
0.1045,16,32.561579518459524
0.1045,13,32.561579518459524
0.0896,17,32.019413426403446
0.0896,17,32.019413426403446
0.0896,33,32.019413426403446
0.1642,17,34.73388258528824
0.0,15,28.759139476858167
0.1343,2,33.64591170257168
0.1045,10,32.561579518459524
0.1045,6,32.561579518459524
0.2239,4,36.90618565211696
0.1045,2,32.561579518459524
0.1045,0,32.561579518459524
0.2239,0,36.90618565211696
0.0896,0,32.019413426403446
0.0896,0,32.019413426403446
0.0896,4,32.019413426403446
0.1343,11,33.64591170257168
0.1045,2,32.561579518459524
0.1642,5,34.73388258528824
0.1642,0,34.73388258528824
0.194,1,35.8182147694004
0.3284,1,40.708625693718325
0.3582,4,41.79295787783048
0.3582,2,41.79295787783048
0.2836,3,39.07848871894568
0.2239,5,36.90618565211696
0.1642,7,34.73388258528824
0.0,11,28.759139476858167
0.1045,0,32.561579518459524
0.1642,2,34.73388258528824
0.1642,0,34.73388258528824
0.2537,2,37.99051783622912
0.2537,3,37.99051783622912
0.0,1,28.759139476858167
0.1045,0,32.561579518459524
0.2836,0,39.07848871894568
0.2239,0,36.90618565211696
0.194,0,35.8182147694004
0.1642,0,34.73388258528824
0.0,2,28.759139476858167
0.1343,8,33.64591170257168
0.1343,15,33.64591170257168
0.2537,5,37.99051783622912
0.1642,11,34.73388258528824
0.194,19,35.8182147694004
0.2239,16,36.90618565211696
0.2537,24,37.99051783622912
0.2239,37,36.90618565211696
0.2537,31,37.99051783622912
0.2985,38,39.62065481100176
0.2985,49,39.62065481100176
0.3582,27,41.79295787783048
0.3284,11,40.708625693718325
0.4179,12,43.9652609446592
0.4627,7,45.59539791943184
0.2537,3,37.99051783622912
0.2239,9,36.90618565211696
0.1642,1,34.73388258528824
0.2239,2,36.90618565211696
0.2836,2,39.07848871894568
0.194,0,35.8182147694004
0.0,0,28.759139476858167
0.0,0,28.759139476858167
0.0,4,28.759139476858167
0.0,4,28.759139476858167
0.0896,16,32.019413426403446
0.0,15,28.759139476858167
0.1642,14,34.73388258528824
0.194,40,35.8182147694004
0.1642,40,34.73388258528824
0.2239,31,36.90618565211696
0.2836,29,39.07848871894568
0.2985,5,39.62065481100176
0.2985,1,39.62065481100176
0.2239,5,36.90618565211696
0.194,6,35.8182147694004
0.194,12,35.8182147694004
0.194,7,35.8182147694004
0.0896,2,32.019413426403446
0.0,6,28.759139476858167
0.0,4,28.759139476858167
0.0896,1,32.019413426403446
0.0,0,28.759139476858167
0.0896,4,32.019413426403446
0.1642,1,34.73388258528824
0.194,0,35.8182147694004
0.0896,1,32.019413426403446
0.0896,1,32.019413426403446
0.1343,2,33.64591170257168
0.0,2,28.759139476858167
0.0896,7,32.019413426403446
0.0,31,28.759139476858167
0.0896,33,32.019413426403446
0.2537,47,37.99051783622912
0.2836,87,39.07848871894568
0.3582,151,41.79295787783048
0.2985,145,39.62065481100176
0.2985,167,39.62065481100176
0.3284,106,40.708625693718325
0.2537,53,37.99051783622912
0.1642,34,34.73388258528824
0.1343,28,33.64591170257168
0.3284,24,40.708625693718325
0.1343,19,33.64591170257168
0.0,12,28.759139476858167
0.3582,5,41.79295787783048
0.194,16,35.8182147694004
0.1642,14,34.73388258528824
0.1343,5,33.64591170257168
0.194,3,35.8182147694004
0.2239,0,36.90618565211696
0.2985,0,39.62065481100176
0.2985,2,39.62065481100176
0.3284,12,40.708625693718325
0.4478,14,45.053231827375754
0.3284,31,40.708625693718325
0.3881,64,42.88092876054704
0.3582,71,41.79295787783048
0.3582,108,41.79295787783048
0.3582,106,41.79295787783048
0.5224,82,47.76770098626056
0.4925,68,46.679730103543996
0.5522,49,48.85203317037272
0.6119,20,51.02433623720144
0.4925,12,46.679730103543996
0.2537,8,37.99051783622912
0.2239,9,36.90618565211696
0.2537,9,37.99051783622912
0.194,2,35.8182147694004
0.194,2,35.8182147694004
0.1343,3,33.64591170257168
0.1343,1,33.64591170257168
0.1642,0,34.73388258528824
0.0896,0,32.019413426403446
0.0896,1,32.019413426403446
0.1343,2,33.64591170257168
0.1343,7,33.64591170257168
0.1045,13,32.561579518459524
0.0896,11,32.019413426403446
0.0,12,28.759139476858167
0.1343,17,33.64591170257168
0.0,15,28.759139476858167
0.2985,11,39.62065481100176
0.3582,13,41.79295787783048
0.194,20,35.8182147694004
0.2985,30,39.62065481100176
0.2985,11,39.62065481100176
0.6567,12,52.65447321197407
0.2239,6,36.90618565211696
0.4627,8,45.59539791943184
0.3881,4,42.88092876054704
0.3284,2,40.708625693718325
0.5821,2,49.940004053089275
0.2985,0,39.62065481100176
0.2537,0,37.99051783622912
0.2239,0,36.90618565211696
0.2836,0,39.07848871894568
0.2985,0,39.62065481100176
0.2239,0,36.90618565211696
0.1045,3,32.561579518459524
0.1343,5,33.64591170257168
0.1045,14,32.561579518459524
0.0,11,28.759139476858167
0.0,16,28.759139476858167
0.1642,20,34.73388258528824
0.1045,9,32.561579518459524
0.1343,16,33.64591170257168
0.2239,20,36.90618565211696
0.2985,24,39.62065481100176
0.2836,22,39.07848871894568
0.2836,21,39.07848871894568
0.3284,15,40.708625693718325
0.2985,9,39.62065481100176
0.194,3,35.8182147694004
0.194,5,35.8182147694004
0.1642,5,34.73388258528824
0.2239,3,36.90618565211696
0.2836,3,39.07848871894568
0.2985,1,39.62065481100176
0.2836,0,39.07848871894568
0.3582,1,41.79295787783048
0.3284,0,40.708625693718325
0.2985,0,39.62065481100176
0.3881,4,42.88092876054704
0.3881,12,42.88092876054704
0.2985,12,39.62065481100176
0.3284,12,40.708625693718325
0.2985,20,39.62065481100176
0.2985,33,39.62065481100176
0.3881,40,42.88092876054704
0.4179,26,43.9652609446592
0.3284,38,40.708625693718325
0.4478,44,45.053231827375754
0.4179,34,43.9652609446592
0.4925,58,46.679730103543996
0.4627,35,45.59539791943184
0.3582,16,41.79295787783048
0.2537,18,37.99051783622912
0.2537,11,37.99051783622912
0.2985,10,39.62065481100176
0.3284,4,40.708625693718325
0.3284,11,40.708625693718325
0.3284,4,40.708625693718325
0.3881,6,42.88092876054704
0.3881,0,42.88092876054704
0.2836,0,39.07848871894568
0.2239,1,36.90618565211696
0.2537,4,37.99051783622912
0.3582,8,41.79295787783048
0.3881,12,42.88092876054704
0.4627,19,45.59539791943184
0.4627,19,45.59539791943184
0.4627,48,45.59539791943184
0.4478,27,45.053231827375754
0.6418,35,52.112307119918
0.6418,48,52.112307119918
0.6866,24,53.74244409469063
0.6418,37,52.112307119918
0.6567,52,52.65447321197407
0.5522,45,48.85203317037272
0.4478,21,45.053231827375754
0.3881,20,42.88092876054704
0.3881,27,42.88092876054704
0.3284,12,40.708625693718325
0.4478,6,45.053231827375754
0.4627,3,45.59539791943184
0.4925,4,46.679730103543996
0.4179,2,43.9652609446592
0.5224,0,47.76770098626056
0.2836,0,39.07848871894568
0.2836,2,39.07848871894568
0.3582,2,41.79295787783048
0.2985,6,39.62065481100176
0.5224,17,47.76770098626056
0.5224,17,47.76770098626056
0.4925,14,46.679730103543996
0.3582,17,41.79295787783048
0.4179,27,43.9652609446592
0.3881,49,42.88092876054704
0.4627,49,45.59539791943184
0.2537,50,37.99051783622912
0.4179,51,43.9652609446592
0.3881,68,42.88092876054704
0.5224,30,47.76770098626056
0.6119,12,51.02433623720144
0.3582,3,41.79295787783048
0.3284,8,40.708625693718325
0.4925,7,46.679730103543996
0.2985,9,39.62065481100176
0.3582,9,41.79295787783048
0.2537,1,37.99051783622912
0.2537,12,37.99051783622912
0.2985,0,39.62065481100176
0.3582,1,41.79295787783048
0.2836,3,39.07848871894568
0.2836,1,39.07848871894568
0.2537,4,37.99051783622912
0.2985,15,39.62065481100176
0.3284,21,40.708625693718325
0.4179,47,43.9652609446592
0.3284,56,40.708625693718325
0.3284,88,40.708625693718325
0.2836,89,39.07848871894568
0.2836,117,39.07848871894568
0.0,132,28.759139476858167
0.0,115,28.759139476858167
0.0,104,28.759139476858167
0.0896,67,32.019413426403446
0.0,25,28.759139476858167
0.1343,20,33.64591170257168
0.2239,16,36.90618565211696
0.1642,19,34.73388258528824
0.194,6,35.8182147694004
0.0896,7,32.019413426403446
0.1642,4,34.73388258528824
0.1343,15,33.64591170257168
0.1343,7,33.64591170257168
0.1642,2,34.73388258528824
0.1642,2,34.73388258528824
0.1343,2,33.64591170257168
0.1343,4,33.64591170257168
0.2239,20,36.90618565211696
0.2836,71,39.07848871894568
0.2836,90,39.07848871894568
0.2985,146,39.62065481100176
0.2985,176,39.62065481100176
0.2836,212,39.07848871894568
0.2985,201,39.62065481100176
0.3582,208,41.79295787783048
0.2985,199,39.62065481100176
0.2836,133,39.07848871894568
0.2836,55,39.07848871894568
0.2239,42,36.90618565211696
0.2239,37,36.90618565211696
0.194,13,35.8182147694004
0.1642,12,34.73388258528824
0.194,4,35.8182147694004
0.1343,1,33.64591170257168
0.1045,4,32.561579518459524
0.1343,0,33.64591170257168
0.194,0,35.8182147694004
0.194,1,35.8182147694004
0.1045,2,32.561579518459524
0.1045,9,32.561579518459524
0.1343,17,33.64591170257168
0.1642,21,34.73388258528824
0.2239,39,36.90618565211696
0.2239,39,36.90618565211696
0.2239,59,36.90618565211696
0.2537,74,37.99051783622912
0.2836,76,39.07848871894568
0.1343,74,33.64591170257168
0.4478,77,45.053231827375754
0.4179,87,43.9652609446592
0.194,89,35.8182147694004
0.2239,67,36.90618565211696
0.2239,49,36.90618565211696
0.2239,22,36.90618565211696
0.2239,17,36.90618565211696
0.2239,10,36.90618565211696
0.194,5,35.8182147694004
0.2239,2,36.90618565211696
0.2985,0,39.62065481100176
0.2985,0,39.62065481100176
0.194,0,35.8182147694004
0.194,0,35.8182147694004
0.194,5,35.8182147694004
0.2836,16,39.07848871894568
0.2836,22,39.07848871894568
0.2836,18,39.07848871894568
0.2239,28,36.90618565211696
0.2836,64,39.07848871894568
0.2836,47,39.07848871894568
0.3881,53,42.88092876054704
0.3284,52,40.708625693718325
0.2239,68,36.90618565211696
0.3881,53,42.88092876054704
0.1045,62,32.561579518459524
0.2985,96,39.62065481100176
0.2239,50,36.90618565211696
0.1642,45,34.73388258528824
0.1045,44,32.561579518459524
0.0896,24,32.019413426403446
0.1343,8,33.64591170257168
0.1045,5,32.561579518459524
0.0896,2,32.019413426403446
0.194,0,35.8182147694004
0.194,1,35.8182147694004
0.0896,1,32.019413426403446
0.1343,2,33.64591170257168
0.0896,1,32.019413426403446
0.1045,20,32.561579518459524
0.0,34,28.759139476858167
0.0,26,28.759139476858167
0.1045,38,32.561579518459524
0.1642,65,34.73388258528824
0.0,55,28.759139476858167
0.2239,57,36.90618565211696
0.3284,61,40.708625693718325
0.0,86,28.759139476858167
0.194,78,35.8182147694004
0.0896,140,32.019413426403446
0.0,102,28.759139476858167
0.1642,70,34.73388258528824
0.1045,44,32.561579518459524
0.0896,47,32.019413426403446
0.1343,43,33.64591170257168
0.1642,19,34.73388258528824
0.1343,14,33.64591170257168
0.1045,15,32.561579518459524
0.0,14,28.759139476858167
0.0,0,28.759139476858167
0.1045,11,32.561579518459524
0.0,2,28.759139476858167
0.0896,4,32.019413426403446
0.0896,14,32.019413426403446
0.1045,21,32.561579518459524
0.0896,30,32.019413426403446
0.1045,34,32.561579518459524
0.1343,60,33.64591170257168
0.1343,59,33.64591170257168
0.0896,62,32.019413426403446
0.1045,81,32.561579518459524
0.2239,100,36.90618565211696
0.3881,95,42.88092876054704
0.2537,79,37.99051783622912
0.2836,98,39.07848871894568
0.194,72,35.8182147694004
0.3582,60,41.79295787783048
0.2836,36,39.07848871894568
0.1343,32,33.64591170257168
0.194,12,35.8182147694004
0.2537,8,37.99051783622912
0.3284,4,40.708625693718325
0.194,0,35.8182147694004
0.2836,0,39.07848871894568
0.2537,0,37.99051783622912
0.2239,2,36.90618565211696
0.1642,3,34.73388258528824
0.194,13,35.8182147694004
0.2239,28,36.90618565211696
0.0,35,28.759139476858167
0.0896,44,32.019413426403446
0.0,40,28.759139476858167
0.1343,72,33.64591170257168
0.0896,52,32.019413426403446
0.0,56,28.759139476858167
0.1045,19,32.561579518459524
0.0,18,28.759139476858167
0.0896,23,32.019413426403446
0.0896,31,32.019413426403446
0.0,23,28.759139476858167
0.0,31,28.759139476858167
0.0,8,28.759139476858167
0.0,16,28.759139476858167
0.0,22,28.759139476858167
0.0896,13,32.019413426403446
0.0,12,28.759139476858167
0.0,10,28.759139476858167
0.0,2,28.759139476858167
0.0,0,28.759139476858167
0.0896,5,32.019413426403446
0.194,1,35.8182147694004
0.1343,29,33.64591170257168
0.1045,63,32.561579518459524
0.0896,104,32.019413426403446
0.0896,140,32.019413426403446
0.1343,226,33.64591170257168
0.1642,286,34.73388258528824
0.1045,286,32.561579518459524
0.0896,352,32.019413426403446
