cnt,mnth,Predicted Y
53,12,6.2256747943693584
33,12,6.179933387342729
13,12,6.134191980316099
6,12,6.118182487856779
3,12,6.1113212768027845
1,12,6.106747136100122
3,12,6.1113212768027845
18,12,6.145627332072756
46,12,6.209665301910038
86,12,6.301148115963297
64,12,6.250832568234005
33,12,6.179933387342729
50,12,6.218813583315364
33,12,6.179933387342729
33,12,6.179933387342729
25,12,6.161636824532077
30,12,6.173072176288734
31,12,6.175359246640066
52,12,6.223387724018027
51,12,6.221100653666696
33,12,6.179933387342729
26,12,6.163923894883409
6,12,6.118182487856779
13,12,6.134191980316099
16,12,6.141053191370093
21,12,6.152488543126751
7,12,6.12046955820811
4,12,6.113608347154116
1,12,6.106747136100122
2,12,6.109034206451453
12,12,6.131904909964768
71,12,6.266842060693325
244,12,6.662505231473671
429,12,7.085613246469994
225,12,6.619050894798373
110,12,6.356037804395252
106,12,6.346889522989927
156,12,6.461243040556501
124,12,6.388056789313893
137,12,6.417788703881202
117,12,6.372047296854573
208,12,6.580170698825738
331,12,6.861480352039509
318,12,6.8317484374722
232,12,6.635060387257693
175,12,6.504697377231799
139,12,6.422362844583866
92,12,6.314870538071286
61,12,6.24397135718001
34,12,6.1822204576940605
14,12,6.136479050667431
12,12,6.131904909964768
6,12,6.118182487856779
2,12,6.109034206451453
20,12,6.15020147277542
63,12,6.248545497882673
199,12,6.559587065663754
385,12,6.984982151011409
264,12,6.708246638500301
126,12,6.392630930016556
136,12,6.415501633529871
173,12,6.500123236529135
168,12,6.488687884772478
187,12,6.532142221447776
189,12,6.53671636215044
250,12,6.676227653581659
362,12,6.932379532930785
318,12,6.8317484374722
199,12,6.559587065663754
150,12,6.447520618448512
140,12,6.4246499149351965
129,12,6.39949214107055
94,12,6.319444678773949
77,12,6.280564482801314
66,12,6.255406708936667
60,12,6.241684286828678
25,12,6.161636824532077
3,12,6.1113212768027845
6,12,6.118182487856779
11,12,6.129617839613436
11,12,6.129617839613436
73,12,6.271416201395988
149,12,6.44523354809718
192,12,6.543577573204434
236,12,6.644208668663019
283,12,6.7517009751755985
286,12,6.758562186229593
293,12,6.774571678688913
299,12,6.788294100796902
241,12,6.655644020419676
185,12,6.527568080745113
172,12,6.497836166177804
154,12,6.456668899853837
124,12,6.388056789313893
83,12,6.294286904909303
95,12,6.321731749125281
66,12,6.255406708936667
74,12,6.273703271747319
62,12,6.246258427531342
52,12,6.223387724018027
19,12,6.147914402424088
5,12,6.115895417505447
6,12,6.118182487856779
10,12,6.127330769262104
31,12,6.175359246640066
72,12,6.269129131044656
107,12,6.349176593341258
194,12,6.548151713907097
197,12,6.555012924961091
288,12,6.763136326932256
268,12,6.717394919905626
242,12,6.657931090771008
266,12,6.712820779202963
206,12,6.575596558123074
163,12,6.477252533015821
163,12,6.477252533015821
105,12,6.344602452638595
72,12,6.269129131044656
63,12,6.248545497882673
43,12,6.202804090856043
35,12,6.184507528045391
20,12,6.15020147277542
9,12,6.1250436989107735
4,12,6.113608347154116
2,12,6.109034206451453
3,12,6.1113212768027845
21,12,6.152488543126751
64,12,6.250832568234005
235,12,6.641921598311687
385,12,6.984982151011409
220,12,6.607615543041715
105,12,6.344602452638595
115,12,6.36747315615191
145,12,6.436085266691855
166,12,6.484113744069815
111,12,6.358324874746584
132,12,6.406353352124545
214,12,6.593893120933727
359,12,6.92551832187679
357,12,6.920944181174128
241,12,6.655644020419676
165,12,6.4818266737184835
121,12,6.381195578259899
71,12,6.266842060693325
45,12,6.207378231558707
17,12,6.143340261721425
4,12,6.113608347154116
2,12,6.109034206451453
3,12,6.1113212768027845
4,12,6.113608347154116
20,12,6.15020147277542
92,12,6.314870538071286
223,12,6.614476754095709
400,12,7.019288206281381
233,12,6.637347457609025
102,12,6.337741241584601
124,12,6.388056789313893
167,12,6.486400814421147
127,12,6.394918000367888
134,12,6.4109274928272075
151,12,6.449807688799843
207,12,6.577883628474406
398,12,7.014714065578718
382,12,6.978120939957415
267,12,6.715107849554294
161,12,6.472678392313158
139,12,6.422362844583866
107,12,6.349176593341258
59,12,6.2393972164773475
22,12,6.154775613478082
8,12,6.122756628559442
2,12,6.109034206451453
3,12,6.1113212768027845
4,12,6.113608347154116
26,12,6.163923894883409
87,12,6.303435186314629
247,12,6.669366442527665
467,12,7.17252191982059
239,12,6.651069879717014
142,12,6.42922405563786
115,12,6.36747315615191
144,12,6.433798196340523
133,12,6.408640422475877
151,12,6.449807688799843
167,12,6.486400814421147
245,12,6.664792301825002
396,12,7.010139924876055
390,12,6.996417502768066
268,12,6.717394919905626
175,12,6.504697377231799
154,12,6.456668899853837
104,12,6.342315382287263
51,12,6.221100653666696
50,12,6.218813583315364
20,12,6.15020147277542
7,12,6.12046955820811
3,12,6.1113212768027845
6,12,6.118182487856779
24,12,6.159349754180745
92,12,6.314870538071286
258,12,6.6945242163923115
457,12,7.149651216307276
280,12,6.744839764121604
109,12,6.353750734043921
135,12,6.413214563178539
157,12,6.463530110907832
164,12,6.479539603367153
132,12,6.406353352124545
82,12,6.291999834557971
131,12,6.404066281773214
324,12,6.845470859580189
377,12,6.9666855882007575
287,12,6.760849256580924
221,12,6.6099026133930465
155,12,6.458955970205169
124,12,6.388056789313893
114,12,6.365186085800579
72,12,6.269129131044656
31,12,6.175359246640066
23,12,6.157062683829414
5,12,6.115895417505447
5,12,6.115895417505447
26,12,6.163923894883409
82,12,6.291999834557971
231,12,6.632773316906361
459,12,7.154225357009938
243,12,6.660218161122339
132,12,6.406353352124545
144,12,6.433798196340523
173,12,6.500123236529135
137,12,6.417788703881202
128,12,6.397205070719219
153,12,6.454381829502506
224,12,6.616763824447041
365,12,6.939240743984779
295,12,6.779145819391576
214,12,6.593893120933727
152,12,6.452094759151175
102,12,6.337741241584601
106,12,6.346889522989927
75,12,6.275990342098651
62,12,6.246258427531342
43,12,6.202804090856043
58,12,6.237110146126016
26,12,6.163923894883409
9,12,6.1250436989107735
9,12,6.1250436989107735
17,12,6.143340261721425
20,12,6.15020147277542
59,12,6.2393972164773475
100,12,6.333167100881938
181,12,6.518419799339787
209,12,6.5824577691770685
244,12,6.662505231473671
236,12,6.644208668663019
237,12,6.64649573901435
228,12,6.6259121058523665
222,12,6.612189683744378
165,12,6.4818266737184835
157,12,6.463530110907832
106,12,6.346889522989927
106,12,6.346889522989927
96,12,6.324018819476612
80,12,6.287425693855308
69,12,6.262267919990662
71,12,6.266842060693325
46,12,6.209665301910038
41,12,6.19822995015338
18,12,6.145627332072756
1,12,6.106747136100122
5,12,6.115895417505447
3,12,6.1113212768027845
12,12,6.131904909964768
32,12,6.177646316991397
81,12,6.28971276420664
129,12,6.39949214107055
188,12,6.534429291799108
228,12,6.6259121058523665
228,12,6.6259121058523665
219,12,6.605328472690384
207,12,6.577883628474406
234,12,6.6396345279603555
136,12,6.415501633529871
138,12,6.420075774232534
135,12,6.413214563178539
104,12,6.342315382287263
89,12,6.308009327017292
49,12,6.216526512964032
37,12,6.189081668748055
17,12,6.143340261721425
11,12,6.129617839613436
3,12,6.1113212768027845
3,12,6.1113212768027845
4,12,6.113608347154116
21,12,6.152488543126751
68,12,6.25998084963933
191,12,6.541290502853102
397,12,7.012426995227386
183,12,6.522993940042451
108,12,6.35146366369259
127,12,6.394918000367888
141,12,6.426936985286528
142,12,6.42922405563786
137,12,6.417788703881202
159,12,6.4681042516104945
208,12,6.580170698825738
378,12,6.968972658552088
354,12,6.914082970120133
251,12,6.678514723932991
206,12,6.575596558123074
127,12,6.394918000367888
107,12,6.349176593341258
60,12,6.241684286828678
21,12,6.152488543126751
6,12,6.118182487856779
11,12,6.129617839613436
2,12,6.109034206451453
4,12,6.113608347154116
15,12,6.1387661210187625
72,12,6.269129131044656
268,12,6.717394919905626
432,12,7.092474457523989
259,12,6.6968112867436425
129,12,6.39949214107055
129,12,6.39949214107055
175,12,6.504697377231799
181,12,6.518419799339787
138,12,6.420075774232534
154,12,6.456668899853837
238,12,6.648782809365682
431,12,7.090187387172657
411,12,7.044445980146027
224,12,6.616763824447041
147,12,6.440659407394517
143,12,6.431511125989191
107,12,6.349176593341258
53,12,6.2256747943693584
25,12,6.161636824532077
11,12,6.129617839613436
4,12,6.113608347154116
2,12,6.109034206451453
2,12,6.109034206451453
28,12,6.1684980355860715
76,12,6.278277412449983
229,12,6.628199176203698
405,12,7.030723558038039
234,12,6.6396345279603555
89,12,6.308009327017292
56,12,6.232536005423353
61,12,6.24397135718001
58,12,6.237110146126016
51,12,6.221100653666696
61,12,6.24397135718001
101,12,6.335454171233269
229,12,6.628199176203698
280,12,6.744839764121604
209,12,6.5824577691770685
167,12,6.486400814421147
123,12,6.385769718962562
105,12,6.344602452638595
54,12,6.227961864720689
27,12,6.16621096523474
15,12,6.1387661210187625
11,12,6.129617839613436
6,12,6.118182487856779
3,12,6.1113212768027845
16,12,6.141053191370093
64,12,6.250832568234005
186,12,6.529855151096445
343,12,6.888925196255487
228,12,6.6259121058523665
141,12,6.426936985286528
145,12,6.436085266691855
202,12,6.5664482767177486
188,12,6.534429291799108
159,12,6.4681042516104945
214,12,6.593893120933727
256,12,6.689950075689648
356,12,6.918657110822796
288,12,6.763136326932256
142,12,6.42922405563786
33,12,6.179933387342729
17,12,6.143340261721425
17,12,6.143340261721425
11,12,6.129617839613436
9,12,6.1250436989107735
12,12,6.131904909964768
13,12,6.134191980316099
4,12,6.113608347154116
2,12,6.109034206451453
8,12,6.122756628559442
40,12,6.1959428798020495
92,12,6.314870538071286
182,12,6.520706869691119
156,12,6.461243040556501
104,12,6.342315382287263
174,12,6.502410306880467
170,12,6.493262025475142
194,12,6.548151713907097
200,12,6.561874136015086
203,12,6.56873534706908
181,12,6.518419799339787
140,12,6.4246499149351965
95,12,6.321731749125281
76,12,6.278277412449983
50,12,6.218813583315364
32,12,6.177646316991397
47,12,6.211952372261369
25,12,6.161636824532077
23,12,6.157062683829414
16,12,6.141053191370093
26,12,6.163923894883409
5,12,6.115895417505447
3,12,6.1113212768027845
4,12,6.113608347154116
10,12,6.127330769262104
10,12,6.127330769262104
27,12,6.16621096523474
56,12,6.232536005423353
56,12,6.232536005423353
71,12,6.266842060693325
94,12,6.319444678773949
121,12,6.381195578259899
85,12,6.298861045611965
97,12,6.326305889827943
99,12,6.330880030530606
68,12,6.25998084963933
35,12,6.184507528045391
25,12,6.161636824532077
24,12,6.159349754180745
19,12,6.147914402424088
20,12,6.15020147277542
17,12,6.143340261721425
6,12,6.118182487856779
4,12,6.113608347154116
2,12,6.109034206451453
4,12,6.113608347154116
1,12,6.106747136100122
1,12,6.106747136100122
4,12,6.113608347154116
5,12,6.115895417505447
23,12,6.157062683829414
43,12,6.202804090856043
85,12,6.298861045611965
66,12,6.255406708936667
79,12,6.285138623503976
86,12,6.301148115963297
91,12,6.312583467719954
86,12,6.301148115963297
44,12,6.205091161207375
30,12,6.173072176288734
16,12,6.141053191370093
26,12,6.163923894883409
19,12,6.147914402424088
17,12,6.143340261721425
16,12,6.141053191370093
11,12,6.129617839613436
10,12,6.127330769262104
7,12,6.12046955820811
2,12,6.109034206451453
4,12,6.113608347154116
4,12,6.113608347154116
19,12,6.147914402424088
18,12,6.145627332072756
62,12,6.246258427531342
70,12,6.264554990341994
91,12,6.312583467719954
100,12,6.333167100881938
140,12,6.4246499149351965
153,12,6.454381829502506
131,12,6.404066281773214
97,12,6.326305889827943
97,12,6.326305889827943
75,12,6.275990342098651
65,12,6.253119638585336
56,12,6.232536005423353
49,12,6.216526512964032
27,12,6.16621096523474
29,12,6.170785105937403
12,12,6.131904909964768
6,12,6.118182487856779
4,12,6.113608347154116
3,12,6.1113212768027845
3,12,6.1113212768027845
8,12,6.122756628559442
35,12,6.184507528045391
80,12,6.287425693855308
164,12,6.479539603367153
104,12,6.342315382287263
60,12,6.241684286828678
30,12,6.173072176288734
24,12,6.159349754180745
20,12,6.15020147277542
14,12,6.136479050667431
19,12,6.147914402424088
46,12,6.209665301910038
115,12,6.36747315615191
135,12,6.413214563178539
90,12,6.310296397368623
69,12,6.262267919990662
63,12,6.248545497882673
32,12,6.177646316991397
26,12,6.163923894883409
10,12,6.127330769262104
12,12,6.131904909964768
7,12,6.12046955820811
4,12,6.113608347154116
9,12,6.1250436989107735
43,12,6.202804090856043
110,12,6.356037804395252
217,12,6.600754331987721
189,12,6.53671636215044
96,12,6.324018819476612
111,12,6.358324874746584
140,12,6.4246499149351965
159,12,6.4681042516104945
120,12,6.378908507908568
117,12,6.372047296854573
167,12,6.486400814421147
250,12,6.676227653581659
169,12,6.49097495512381
151,12,6.449807688799843
79,12,6.285138623503976
70,12,6.264554990341994
33,12,6.179933387342729
39,12,6.193655809450718
28,12,6.1684980355860715
15,12,6.1387661210187625
3,12,6.1113212768027845
2,12,6.109034206451453
3,12,6.1113212768027845
10,12,6.127330769262104
41,12,6.19822995015338
106,12,6.346889522989927
210,12,6.5847448395284
170,12,6.493262025475142
110,12,6.356037804395252
122,12,6.38348264861123
130,12,6.401779211421882
131,12,6.404066281773214
142,12,6.42922405563786
177,12,6.509271517934462
177,12,6.509271517934462
240,12,6.6533569500683445
207,12,6.577883628474406
135,12,6.413214563178539
96,12,6.324018819476612
68,12,6.25998084963933
55,12,6.230248935072021
45,12,6.207378231558707
30,12,6.173072176288734
20,12,6.15020147277542
12,12,6.131904909964768
6,12,6.118182487856779
2,12,6.109034206451453
10,12,6.127330769262104
32,12,6.177646316991397
95,12,6.321731749125281
205,12,6.573309487771743
194,12,6.548151713907097
118,12,6.374334367205904
171,12,6.4955490958264726
197,12,6.555012924961091
207,12,6.577883628474406
245,12,6.664792301825002
292,12,6.772284608337581
283,12,6.7517009751755985
242,12,6.657931090771008
182,12,6.520706869691119
112,12,6.360611945097915
91,12,6.312583467719954
95,12,6.321731749125281
85,12,6.298861045611965
73,12,6.271416201395988
44,12,6.205091161207375
35,12,6.184507528045391
28,12,6.1684980355860715
18,12,6.145627332072756
10,12,6.127330769262104
1,12,6.106747136100122
6,12,6.118182487856779
19,12,6.147914402424088
49,12,6.216526512964032
90,12,6.310296397368623
128,12,6.397205070719219
217,12,6.600754331987721
273,12,6.728830271662283
313,12,6.820313085715543
300,12,6.790581171148233
253,12,6.683088864635653
195,12,6.550438784258428
129,12,6.39949214107055
93,12,6.317157608422617
92,12,6.314870538071286
71,12,6.266842060693325
52,12,6.223387724018027
38,12,6.191368739099386
31,12,6.175359246640066
48,1,6.214239442612701
93,1,6.317157608422617
75,1,6.275990342098651
52,1,6.223387724018027
8,1,6.122756628559442
5,1,6.115895417505447
2,1,6.109034206451453
7,1,6.12046955820811
14,1,6.136479050667431
40,1,6.1959428798020495
70,1,6.264554990341994
138,1,6.420075774232534
201,1,6.564161206366417
223,1,6.614476754095709
267,1,6.715107849554294
265,1,6.7105337088516315
215,1,6.5961801912850575
111,1,6.358324874746584
106,1,6.346889522989927
105,1,6.344602452638595
83,1,6.294286904909303
71,1,6.266842060693325
66,1,6.255406708936667
29,1,6.170785105937403
39,1,6.193655809450718
12,1,6.131904909964768
7,1,6.12046955820811
4,1,6.113608347154116
4,1,6.113608347154116
14,1,6.136479050667431
16,1,6.141053191370093
53,1,6.2256747943693584
68,1,6.25998084963933
109,1,6.353750734043921
175,1,6.504697377231799
202,1,6.5664482767177486
176,1,6.50698444758313
151,1,6.449807688799843
168,1,6.488687884772478
154,1,6.456668899853837
153,1,6.454381829502506
126,1,6.392630930016556
93,1,6.317157608422617
88,1,6.30572225666596
66,1,6.255406708936667
39,1,6.193655809450718
34,1,6.1822204576940605
13,1,6.134191980316099
6,1,6.118182487856779
3,1,6.1113212768027845
2,1,6.109034206451453
5,1,6.115895417505447
12,1,6.131904909964768
85,1,6.298861045611965
170,1,6.493262025475142
354,1,6.914082970120133
153,1,6.454381829502506
60,1,6.241684286828678
75,1,6.275990342098651
74,1,6.273703271747319
73,1,6.271416201395988
79,1,6.285138623503976
77,1,6.280564482801314
136,1,6.415501633529871
245,1,6.664792301825002
224,1,6.616763824447041
156,1,6.461243040556501
115,1,6.36747315615191
68,1,6.25998084963933
33,1,6.179933387342729
18,1,6.145627332072756
9,1,6.1250436989107735
3,1,6.1113212768027845
1,1,6.106747136100122
1,1,6.106747136100122
2,1,6.109034206451453
14,1,6.136479050667431
59,1,6.2393972164773475
152,1,6.452094759151175
315,1,6.824887226418205
180,1,6.516132728988456
64,1,6.250832568234005
46,1,6.209665301910038
84,1,6.2965739752606344
91,1,6.312583467719954
75,1,6.275990342098651
90,1,6.310296397368623
131,1,6.404066281773214
281,1,6.747126834472935
289,1,6.765423397283587
184,1,6.5252810103937815
123,1,6.385769718962562
90,1,6.310296397368623
52,1,6.223387724018027
32,1,6.177646316991397
14,1,6.136479050667431
5,1,6.115895417505447
4,1,6.113608347154116
4,1,6.113608347154116
5,1,6.115895417505447
26,1,6.163923894883409
78,1,6.282851553152645
215,1,6.5961801912850575
388,1,6.991843362065404
227,1,6.6236250355010355
86,1,6.301148115963297
84,1,6.2965739752606344
120,1,6.378908507908568
118,1,6.374334367205904
117,1,6.372047296854573
119,1,6.376621437557236
197,1,6.555012924961091
412,1,7.046733050497359
383,1,6.980408010308746
265,1,6.7105337088516315
177,1,6.509271517934462
97,1,6.326305889827943
71,1,6.266842060693325
60,1,6.241684286828678
25,1,6.161636824532077
8,1,6.122756628559442
5,1,6.115895417505447
4,1,6.113608347154116
3,1,6.1113212768027845
13,1,6.134191980316099
70,1,6.264554990341994
205,1,6.573309487771743
447,1,7.12678051279396
241,1,6.655644020419676
116,1,6.369760226503241
138,1,6.420075774232534
191,1,6.541290502853102
204,1,6.571022417420411
178,1,6.511558588285793
222,1,6.612189683744378
294,1,6.776858749040245
476,1,7.193105552982574
419,1,7.062742542956679
272,1,6.726543201310952
177,1,6.509271517934462
154,1,6.456668899853837
135,1,6.413214563178539
101,1,6.335454171233269
79,1,6.285138623503976
62,1,6.246258427531342
38,1,6.191368739099386
20,1,6.15020147277542
10,1,6.127330769262104
9,1,6.1250436989107735
7,1,6.12046955820811
20,1,6.15020147277542
64,1,6.250832568234005
130,1,6.401779211421882
203,1,6.56873534706908
324,1,6.845470859580189
376,1,6.964398517849426
445,1,7.122206372091298
512,1,7.275440085630507
449,1,7.131354653496624
401,1,7.021575276632713
322,1,6.840896718877525
297,1,6.783719960094238
215,1,6.5961801912850575
170,1,6.493262025475142
140,1,6.4246499149351965
109,1,6.353750734043921
119,1,6.376621437557236
91,1,6.312583467719954
72,1,6.269129131044656
67,1,6.257693779287999
32,1,6.177646316991397
6,1,6.118182487856779
2,1,6.109034206451453
2,1,6.109034206451453
24,1,6.159349754180745
57,1,6.234823075774684
125,1,6.390343859665225
208,1,6.580170698825738
256,1,6.689950075689648
351,1,6.907221759066139
343,1,6.888925196255487
328,1,6.854619140985514
330,1,6.859193281688178
314,1,6.822600156066874
219,1,6.605328472690384
181,1,6.518419799339787
112,1,6.360611945097915
126,1,6.392630930016556
91,1,6.312583467719954
58,1,6.237110146126016
30,1,6.173072176288734
15,1,6.1387661210187625
5,1,6.115895417505447
5,1,6.115895417505447
3,1,6.1113212768027845
4,1,6.113608347154116
21,1,6.152488543126751
88,1,6.30572225666596
240,1,6.6533569500683445
420,1,7.065029613308011
197,1,6.555012924961091
108,1,6.35146366369259
88,1,6.30572225666596
103,1,6.340028311935932
80,1,6.287425693855308
50,1,6.218813583315364
69,1,6.262267919990662
49,1,6.216526512964032
152,1,6.452094759151175
164,1,6.479539603367153
190,1,6.5390034325017705
132,1,6.406353352124545
79,1,6.285138623503976
62,1,6.246258427531342
52,1,6.223387724018027
14,1,6.136479050667431
5,1,6.115895417505447
4,1,6.113608347154116
4,1,6.113608347154116
23,1,6.157062683829414
79,1,6.285138623503976
222,1,6.612189683744378
471,1,7.181670201225916
195,1,6.550438784258428
83,1,6.294286904909303
101,1,6.335454171233269
140,1,6.4246499149351965
178,1,6.511558588285793
106,1,6.346889522989927
136,1,6.415501633529871
240,1,6.6533569500683445
460,1,7.156512427361269
385,1,6.984982151011409
281,1,6.747126834472935
200,1,6.561874136015086
116,1,6.369760226503241
114,1,6.365186085800579
41,1,6.19822995015338
28,1,6.1684980355860715
7,1,6.12046955820811
5,1,6.115895417505447
4,1,6.113608347154116
2,1,6.109034206451453
22,1,6.154775613478082
74,1,6.273703271747319
256,1,6.689950075689648
499,1,7.245708171063198
225,1,6.619050894798373
97,1,6.326305889827943
99,1,6.330880030530606
55,1,6.230248935072021
65,1,6.253119638585336
73,1,6.271416201395988
79,1,6.285138623503976
118,1,6.374334367205904
134,1,6.4109274928272075
98,1,6.328592960179275
93,1,6.317157608422617
57,1,6.234823075774684
29,1,6.170785105937403
49,1,6.216526512964032
9,1,6.1250436989107735
3,1,6.1113212768027845
3,1,6.1113212768027845
2,1,6.109034206451453
3,1,6.1113212768027845
2,1,6.109034206451453
16,1,6.141053191370093
89,1,6.308009327017292
220,1,6.607615543041715
508,1,7.2662918042251805
230,1,6.63048624655503
90,1,6.310296397368623
119,1,6.376621437557236
144,1,6.433798196340523
183,1,6.522993940042451
156,1,6.461243040556501
188,1,6.534429291799108
281,1,6.747126834472935
495,1,7.236559889657872
421,1,7.067316683659342
330,1,6.859193281688178
240,1,6.6533569500683445
174,1,6.502410306880467
133,1,6.408640422475877
67,1,6.257693779287999
42,1,6.200517020504712
12,1,6.131904909964768
14,1,6.136479050667431
7,1,6.12046955820811
3,1,6.1113212768027845
21,1,6.152488543126751
73,1,6.271416201395988
177,1,6.509271517934462
419,1,7.062742542956679
214,1,6.593893120933727
103,1,6.340028311935932
114,1,6.365186085800579
154,1,6.456668899853837
154,1,6.456668899853837
129,1,6.39949214107055
138,1,6.420075774232534
233,1,6.637347457609025
332,1,6.863767422390841
301,1,6.792868241499565
206,1,6.575596558123074
136,1,6.415501633529871
102,1,6.337741241584601
65,1,6.253119638585336
65,1,6.253119638585336
44,1,6.205091161207375
50,1,6.218813583315364
38,1,6.191368739099386
20,1,6.15020147277542
3,1,6.1113212768027845
4,1,6.113608347154116
5,1,6.115895417505447
24,1,6.159349754180745
92,1,6.314870538071286
81,1,6.28971276420664
149,1,6.44523354809718
178,1,6.511558588285793
219,1,6.605328472690384
220,1,6.607615543041715
231,1,6.632773316906361
226,1,6.621337965149704
206,1,6.575596558123074
144,1,6.433798196340523
143,1,6.431511125989191
102,1,6.337741241584601
103,1,6.340028311935932
69,1,6.262267919990662
66,1,6.255406708936667
76,1,6.278277412449983
59,1,6.2393972164773475
42,1,6.200517020504712
43,1,6.202804090856043
25,1,6.161636824532077
6,1,6.118182487856779
5,1,6.115895417505447
8,1,6.122756628559442
17,1,6.143340261721425
36,1,6.186794598396723
90,1,6.310296397368623
126,1,6.392630930016556
165,1,6.4818266737184835
234,1,6.6396345279603555
224,1,6.616763824447041
188,1,6.534429291799108
206,1,6.575596558123074
205,1,6.573309487771743
146,1,6.438372337043186
120,1,6.378908507908568
110,1,6.356037804395252
95,1,6.321731749125281
72,1,6.269129131044656
60,1,6.241684286828678
29,1,6.170785105937403
25,1,6.161636824532077
20,1,6.15020147277542
17,1,6.143340261721425
3,1,6.1113212768027845
8,1,6.122756628559442
6,1,6.118182487856779
13,1,6.134191980316099
33,1,6.179933387342729
78,1,6.282851553152645
96,1,6.324018819476612
126,1,6.392630930016556
179,1,6.513845658637124
185,1,6.527568080745113
228,1,6.6259121058523665
181,1,6.518419799339787
192,1,6.543577573204434
180,1,6.516132728988456
193,1,6.545864643555765
181,1,6.518419799339787
144,1,6.433798196340523
90,1,6.310296397368623
49,1,6.216526512964032
43,1,6.202804090856043
28,1,6.1684980355860715
12,1,6.131904909964768
2,1,6.109034206451453
12,1,6.131904909964768
2,1,6.109034206451453
13,1,6.134191980316099
57,1,6.234823075774684
126,1,6.392630930016556
93,1,6.317157608422617
68,1,6.25998084963933
62,1,6.246258427531342
75,1,6.275990342098651
86,1,6.301148115963297
103,1,6.340028311935932
132,1,6.406353352124545
129,1,6.39949214107055
219,1,6.605328472690384
462,1,7.161086568063933
463,1,7.163373638415264
308,1,6.8088777339588855
180,1,6.516132728988456
180,1,6.516132728988456
90,1,6.310296397368623
61,1,6.24397135718001
17,1,6.143340261721425
10,1,6.127330769262104
2,1,6.109034206451453
4,1,6.113608347154116
1,1,6.106747136100122
29,1,6.170785105937403
88,1,6.30572225666596
263,1,6.705959568148969
489,1,7.2228374675498825
202,1,6.5664482767177486
93,1,6.317157608422617
114,1,6.365186085800579
161,1,6.472678392313158
130,1,6.401779211421882
105,1,6.344602452638595
130,1,6.401779211421882
176,1,6.50698444758313
346,1,6.8957864073094814
355,1,6.916370040471465
256,1,6.689950075689648
165,1,6.4818266737184835
124,1,6.388056789313893
78,1,6.282851553152645
38,1,6.191368739099386
16,1,6.141053191370093
5,1,6.115895417505447
3,1,6.1113212768027845
4,1,6.113608347154116
1,1,6.106747136100122
19,1,6.147914402424088
86,1,6.301148115963297
206,1,6.575596558123074
423,1,7.071890824362005
210,1,6.5847448395284
108,1,6.35146366369259
99,1,6.330880030530606
111,1,6.358324874746584
124,1,6.388056789313893
119,1,6.376621437557236
127,1,6.394918000367888
193,1,6.545864643555765
385,1,6.984982151011409
361,1,6.930092462579453
234,1,6.6396345279603555
191,1,6.541290502853102
121,1,6.381195578259899
90,1,6.310296397368623
56,1,6.232536005423353
27,1,6.16621096523474
15,1,6.1387661210187625
11,1,6.129617839613436
4,1,6.113608347154116
3,1,6.1113212768027845
19,1,6.147914402424088
68,1,6.25998084963933
185,1,6.527568080745113
425,1,7.076464965064668
263,1,6.705959568148969
97,1,6.326305889827943
123,1,6.385769718962562
124,1,6.388056789313893
156,1,6.461243040556501
115,1,6.36747315615191
156,1,6.461243040556501
174,1,6.502410306880467
349,1,6.902647618363476
301,1,6.792868241499565
192,1,6.543577573204434
142,1,6.42922405563786
104,1,6.342315382287263
72,1,6.269129131044656
38,1,6.191368739099386
24,1,6.159349754180745
23,1,6.157062683829414
26,1,6.163923894883409
13,1,6.134191980316099
1,1,6.106747136100122
2,1,6.109034206451453
1,1,6.106747136100122
13,1,6.134191980316099
25,1,6.161636824532077
42,1,6.200517020504712
45,1,6.207378231558707
63,1,6.248545497882673
67,1,6.257693779287999
76,1,6.278277412449983
95,1,6.321731749125281
119,1,6.376621437557236
118,1,6.374334367205904
106,1,6.346889522989927
110,1,6.356037804395252
85,1,6.298861045611965
67,1,6.257693779287999
69,1,6.262267919990662
59,1,6.2393972164773475
52,1,6.223387724018027
52,1,6.223387724018027
50,1,6.218813583315364
47,1,6.211952372261369
21,1,6.152488543126751
2,1,6.109034206451453
3,1,6.1113212768027845
4,1,6.113608347154116
13,1,6.134191980316099
32,1,6.177646316991397
63,1,6.248545497882673
129,1,6.39949214107055
133,1,6.408640422475877
185,1,6.527568080745113
199,1,6.559587065663754
182,1,6.520706869691119
176,1,6.50698444758313
155,1,6.458955970205169
108,1,6.35146366369259
121,1,6.381195578259899
89,1,6.308009327017292
74,1,6.273703271747319
44,1,6.205091161207375
58,1,6.237110146126016
37,1,6.189081668748055
19,1,6.147914402424088
4,1,6.113608347154116
2,1,6.109034206451453
1,1,6.106747136100122
1,1,6.106747136100122
19,1,6.147914402424088
42,1,6.200517020504712
122,1,6.38348264861123
272,1,6.726543201310952
211,1,6.587031909879732
149,1,6.44523354809718
62,1,6.246258427531342
62,1,6.246258427531342
37,1,6.189081668748055
61,1,6.24397135718001
74,1,6.273703271747319
122,1,6.38348264861123
276,1,6.735691482716278
282,1,6.749413904824267
220,1,6.607615543041715
169,1,6.49097495512381
120,1,6.378908507908568
68,1,6.25998084963933
37,1,6.189081668748055
25,1,6.161636824532077
9,1,6.1250436989107735
8,1,6.122756628559442
3,1,6.1113212768027845
2,1,6.109034206451453
26,1,6.163923894883409
89,1,6.308009327017292
232,1,6.635060387257693
