cnt,atemp,Predicted Y
251,0.5303,0.4991497991842623
233,0.6212,0.49231252817540727
203,0.6212,0.48091707649398224
185,0.6212,0.47407980548512724
342,0.6212,0.5337160026179182
597,0.6212,0.630577341910031
590,0.6212,0.6279184031843652
416,0.6212,0.5618247834321
302,0.6212,0.5185220670426849
233,0.6212,0.49231252817540727
153,0.5303,0.4619246570249405
94,0.5303,0.4395136020514713
54,0.5455,0.4243196664762379
26,0.5303,0.41368391157357454
11,0.4697,0.40798618573286205
7,0.4545,0.4064667921753387
1,0.4091,0.40418770183905367
29,0.4091,0.41482345674171706
85,0.4091,0.43609496654704377
268,0.3939,0.5056072218037365
501,0.2879,0.5941118965294709
284,0.2879,0.5116847960338299
159,0.2879,0.46420374736122555
187,0.3333,0.47483950226388894
201,0.3333,0.4801573797152206
224,0.3939,0.48889389267097977
178,0.4242,0.4714208667594614
238,0.4545,0.49421177012231143
343,0.4697,0.5340958510072991
566,0.4545,0.6188020418392252
470,0.4394,0.5823365964586651
244,0.4242,0.4964908604585965
159,0.3939,0.46420374736122555
141,0.3333,0.4573664763523705
107,0.2879,0.4444516311134221
86,0.303,0.4364748149364246
77,0.2727,0.4330561794319971
51,0.2879,0.4231801213080954
42,0.2424,0.4197614858036679
16,0.2273,0.4098854276797662
4,0.2121,0.4053272470071962
10,0.2121,0.4076063373434812
12,0.2121,0.40836603412224287
40,0.2121,0.41900178902490626
111,0.2121,0.44597102467094546
148,0.2121,0.46002541507803635
223,0.2273,0.48851404428159895
274,0.2727,0.5078863121400214
329,0.2727,0.5287779735559675
357,0.303,0.5394137284586308
379,0.3182,0.5477703930250091
406,0.3636,0.5580262995382916
390,0.3636,0.5519487253081983
354,0.3788,0.5382741832904883
297,0.3636,0.5166228250957807
184,0.3636,0.4736999570957464
121,0.3333,0.44976950856475384
110,0.2879,0.44559117628156464
100,0.2576,0.4417926923877563
83,0.2576,0.43533526976828213
69,0.2879,0.4300173923169504
61,0.2424,0.4269786052019038
66,0.2424,0.42887784714880794
22,0.2424,0.4121645180160512
7,0.2424,0.4064667921753387
10,0.2424,0.4076063373434812
17,0.2273,0.41026527606914703
72,0.2273,0.43115693748509293
90,0.2576,0.43799420849394793
218,0.303,0.4866148023346948
299,0.3333,0.5173825218745424
410,0.4091,0.559545693095815
464,0.4242,0.58005750612238
501,0.4545,0.5941118965294709
487,0.4848,0.5887940190781392
509,0.4848,0.5971506836445176
498,0.5,0.5929723513613284
389,0.5,0.5515688769188175
258,0.4848,0.5018087379099282
171,0.4394,0.46876192803379557
147,0.4242,0.4596455666886555
94,0.4091,0.4395136020514713
52,0.4091,0.4235599696974762
24,0.3939,0.4129242147948129
10,0.3939,0.4076063373434812
9,0.3939,0.40722648895410035
2,0.3485,0.4045675502284345
3,0.3333,0.40494739861781537
16,0.3333,0.4098854276797662
88,0.3485,0.4372345117151863
268,0.3485,0.5056072218037365
564,0.3333,0.6180423450604635
281,0.3939,0.5105452508656874
137,0.4091,0.4558470827948472
150,0.4394,0.46078511185679805
221,0.4697,0.4877543475028373
250,0.5152,0.49876995079488146
221,0.5455,0.4877543475028373
233,0.5303,0.49231252817540727
332,0.6212,0.5299175187241099
644,0.6212,0.6484302162109303
712,0.6212,0.6742599066888271
446,0.5303,0.573220235113525
286,0.5303,0.5124444928125915
205,0.5152,0.48167677327274394
133,0.5303,0.4543276892373238
63,0.5303,0.4277383019806654
26,0.5303,0.41368391157357454
16,0.5,0.4098854276797662
1,0.5,0.40418770183905367
2,0.5,0.4045675502284345
1,0.4545,0.40418770183905367
24,0.4545,0.4129242147948129
113,0.4545,0.44673072144970716
308,0.4545,0.5208011573789699
593,0.4545,0.6290579483525077
342,0.4697,0.5337160026179182
143,0.5,0.4581261731311322
219,0.5152,0.4869946507240756
244,0.6061,0.4964908604585965
233,0.6061,0.49231252817540727
212,0.6212,0.48433571199840975
264,0.6364,0.5040878282462131
365,0.6515,0.5424525155736775
676,0.6364,0.660585364671117
734,0.6364,0.6826165712552054
479,0.6212,0.5857552319630925
351,0.6212,0.5371346381223457
244,0.5455,0.4964908604585965
170,0.5303,0.4683820796444147
87,0.5303,0.43685466332580547
39,0.5152,0.4186219406355254
27,0.5,0.41406375996295536
2,0.4848,0.4045675502284345
4,0.4697,0.4053272470071962
5,0.4697,0.405707095396577
27,0.4394,0.41406375996295536
121,0.4394,0.44976950856475384
368,0.4394,0.54359206074182
662,0.4394,0.6552674872197852
351,0.5,0.5371346381223457
188,0.5303,0.4752193506532697
220,0.6212,0.4873744991134564
267,0.6212,0.5052273734143556
254,0.6212,0.5002893443524048
224,0.6364,0.48889389267097977
283,0.6364,0.511304947644449
356,0.6364,0.5390338800692499
782,0.6364,0.7008492939454855
749,0.6364,0.688314297095918
472,0.6212,0.5830962932374267
330,0.6212,0.5291578219453482
288,0.6212,0.5132041895913532
202,0.5,0.4805372281046014
91,0.5303,0.4383740568833288
60,0.5152,0.4265987568125229
23,0.4848,0.412544366405432
19,0.4848,0.41102497284790873
7,0.4848,0.4064667921753387
14,0.4394,0.4091257309010045
26,0.4545,0.41368391157357454
117,0.4394,0.4482501150072305
381,0.4394,0.5485300898037708
623,0.4394,0.6404534000339328
315,0.4697,0.5234600961046357
164,0.5,0.4661029893081297
211,0.5303,0.4839558636090289
265,0.6212,0.504467676635594
273,0.6212,0.5075064637506407
258,0.6515,0.5018087379099282
287,0.6515,0.5128243412019724
426,0.6515,0.5656232673259083
713,0.6364,0.6746397550782078
746,0.6212,0.6871747519277753
425,0.6212,0.5652434189365275
330,0.5455,0.5291578219453482
243,0.5152,0.49611101206921565
169,0.5,0.4680022312550339
97,0.4697,0.4406531472196138
57,0.4394,0.4254592116443804
26,0.4242,0.41368391157357454
4,0.4242,0.4053272470071962
3,0.4091,0.40494739861781537
3,0.4091,0.40494739861781537
32,0.4091,0.4159630019098596
99,0.4091,0.44141284399837544
278,0.4091,0.5094057056975448
562,0.4091,0.6172826482817019
312,0.4242,0.5223205509364932
180,0.4091,0.4721805635382231
207,0.4394,0.4824364700515056
294,0.4394,0.5154832799276382
260,0.4545,0.5025684346886898
202,0.4697,0.4805372281046014
107,0.4545,0.4444516311134221
129,0.4697,0.4528082956798005
258,0.4697,0.5018087379099282
408,0.4697,0.5587859963170534
296,0.4545,0.5162429767063998
235,0.4545,0.49307222495416897
152,0.4394,0.4615448086355597
148,0.4394,0.46002541507803635
126,0.4394,0.451668750511658
100,0.4394,0.4417926923877563
69,0.4394,0.4300173923169504
42,0.4394,0.4197614858036679
26,0.4394,0.41368391157357454
2,0.4242,0.4045675502284345
8,0.4242,0.40684664056471953
30,0.4242,0.4152033051310979
86,0.4091,0.4364748149364246
218,0.4242,0.4866148023346948
321,0.4394,0.5257391864409208
443,0.4848,0.5720806899453825
585,0.5,0.626019161237461
651,0.5303,0.6510891549365961
686,0.6061,0.6643838485649254
690,0.6212,0.6659032421224487
679,0.6212,0.6617249098392595
685,0.6212,0.6640040001755445
648,0.6212,0.6499496097684536
560,0.6212,0.6165229515029402
417,0.5455,0.5622046318214808
271,0.5303,0.506746766971879
223,0.5152,0.48851404428159895
211,0.5152,0.4839558636090289
185,0.4848,0.47407980548512724
107,0.4545,0.4444516311134221
113,0.4545,0.44673072144970716
56,0.4545,0.42507936325499956
18,0.4394,0.41064512445852785
14,0.4242,0.4091257309010045
6,0.4091,0.40608694378595783
11,0.4091,0.40798618573286205
42,0.4242,0.4197614858036679
96,0.4242,0.440273298830233
178,0.4242,0.4714208667594614
351,0.4242,0.5371346381223457
368,0.4394,0.54359206074182
503,0.4394,0.5948715933082326
544,0.4545,0.6104453772728469
521,0.4848,0.6017088643170876
554,0.5152,0.6142438611666552
541,0.5152,0.6093058321047043
541,0.5303,0.6093058321047043
459,0.5303,0.5781582641754759
352,0.5303,0.5375144865117266
198,0.5,0.4790178345470781
173,0.5,0.4695216248125572
100,0.4848,0.4417926923877563
46,0.4697,0.42128087936119124
23,0.4697,0.412544366405432
15,0.4545,0.4095055792903854
8,0.4545,0.40684664056471953
2,0.4545,0.4045675502284345
3,0.4394,0.40494739861781537
31,0.4394,0.4155831535204787
120,0.4545,0.44938966017537296
354,0.4545,0.5382741832904883
579,0.4545,0.623740070901176
331,0.4848,0.5295376703347291
184,0.5,0.4736999570957464
201,0.5303,0.4801573797152206
282,0.6061,0.5109250992550682
263,0.6061,0.5037079798568324
260,0.6212,0.5025684346886898
286,0.6212,0.5124444928125915
385,0.6212,0.5500494833612941
721,0.6212,0.6776785421932545
801,0.6212,0.7080664133437213
549,0.6061,0.612344619219751
330,0.6061,0.5291578219453482
223,0.6061,0.48851404428159895
148,0.5303,0.46002541507803635
54,0.5303,0.4243196664762379
29,0.5303,0.41482345674171706
15,0.5152,0.4095055792903854
10,0.5152,0.4076063373434812
3,0.5152,0.40494739861781537
6,0.5,0.40608694378595783
20,0.5,0.41140482123728955
100,0.5,0.4417926923877563
170,0.5,0.4683820796444147
516,0.5,0.5998096223701834
325,0.5152,0.527258579998444
163,0.5152,0.4657231409187489
230,0.5455,0.49117298300726475
261,0.5758,0.5029482830780707
284,0.5758,0.5116847960338299
248,0.5909,0.4980102540161198
244,0.6061,0.4964908604585965
431,0.6061,0.5675225092728126
750,0.5909,0.6886941454852987
801,0.5909,0.7080664133437213
555,0.5455,0.614623709556036
377,0.5455,0.5470106962462474
277,0.5303,0.509025857308164
188,0.5152,0.4752193506532697
90,0.5,0.43799420849394793
33,0.5,0.4163428502992404
26,0.5,0.41368391157357454
10,0.4848,0.4076063373434812
8,0.4848,0.40684664056471953
4,0.4848,0.4053272470071962
39,0.4848,0.4186219406355254
149,0.4697,0.46040526346741717
372,0.4697,0.5451114542993433
535,0.4697,0.6070267417684193
293,0.4848,0.5151034315382573
154,0.5,0.46230450541432133
192,0.5,0.4767387442107931
229,0.5152,0.49079313461788393
303,0.5152,0.5189019154320658
225,0.5303,0.4892737410603606
243,0.5303,0.49611101206921565
378,0.5455,0.5473905446356283
729,0.5909,0.6807173293083012
779,0.5909,0.6997097487773429
582,0.6061,0.6248796160693185
374,0.5303,0.5458711510781049
251,0.5152,0.4991497991842623
197,0.5,0.47863798615769726
125,0.5152,0.4512889021222772
41,0.5,0.4193816374142871
30,0.5,0.4152033051310979
6,0.5,0.40608694378595783
7,0.5,0.4064667921753387
6,0.4697,0.40608694378595783
34,0.4697,0.4167226986886212
136,0.4697,0.4554672344054663
361,0.4697,0.5409331220161541
649,0.4848,0.6503294581578345
318,0.4848,0.5245996412727782
142,0.4848,0.45774632474175136
219,0.5,0.4869946507240756
272,0.5152,0.5071266153612598
298,0.5455,0.5170026734851615
257,0.5909,0.5014288895205473
304,0.6061,0.5192817638214465
425,0.6061,0.5652434189365275
810,0.6212,0.7114850488481488
801,0.6212,0.7080664133437213
586,0.6212,0.6263990096268419
424,0.5909,0.5648635705471466
374,0.5455,0.5458711510781049
220,0.5303,0.4873744991134564
151,0.5303,0.46116496024617887
95,0.5303,0.43989345044085215
50,0.5152,0.4228002729187146
32,0.5152,0.4159630019098596
10,0.5,0.4076063373434812
3,0.4848,0.40494739861781537
34,0.4848,0.4167226986886212
116,0.4848,0.4478702666178497
346,0.4848,0.5352353961754416
662,0.4848,0.6552674872197852
380,0.5,0.54815024141439
275,0.5303,0.5082661605294023
318,0.5909,0.5245996412727782
471,0.6212,0.582716444848046
428,0.6515,0.56638296410467
432,0.6515,0.5679023576621933
472,0.6515,0.5830962932374267
589,0.6515,0.6275385547949843
957,0.6515,0.7673227620871315
830,0.6364,0.7190820166357654
686,0.6212,0.6643838485649254
445,0.6212,0.5728403867241442
284,0.6212,0.5116847960338299
271,0.6061,0.506746766971879
176,0.5909,0.47066116998069973
156,0.5455,0.46306420219308303
128,0.5303,0.45242844729041964
69,0.5152,0.4300173923169504
32,0.5152,0.4159630019098596
7,0.5,0.4064667921753387
4,0.5,0.4053272470071962
28,0.5,0.41444360835233623
70,0.4848,0.4303972407063313
154,0.4848,0.46230450541432133
249,0.5,0.49839010240550063
345,0.5,0.5348555477860608
273,0.4848,0.5075064637506407
183,0.5,0.47332010870636554
196,0.5,0.4782581377683164
223,0.5,0.48851404428159895
290,0.4848,0.5139638863701148
177,0.4848,0.47104101837008056
115,0.4848,0.4474904182284688
137,0.4545,0.4558470827948472
133,0.4545,0.4543276892373238
111,0.4394,0.44597102467094546
104,0.4394,0.44331208594527965
83,0.4394,0.43533526976828213
105,0.4394,0.4436919343346605
80,0.4394,0.4341957246001396
89,0.4242,0.4376143601045671
35,0.4242,0.41710254707800204
18,0.4242,0.41064512445852785
8,0.4242,0.40684664056471953
6,0.4091,0.40608694378595783
18,0.4091,0.41064512445852785
39,0.4091,0.4186219406355254
89,0.4091,0.4376143601045671
118,0.4091,0.4486299633966113
250,0.4091,0.49876995079488146
323,0.4091,0.5264988832196824
360,0.4091,0.5405532736267733
367,0.4242,0.5432122123524391
414,0.4394,0.5610650866533383
421,0.4394,0.5637240253790041
492,0.4697,0.5906932610250435
419,0.4848,0.5629643286002425
491,0.4848,0.5903134126356626
375,0.4848,0.5462509994674858
259,0.4697,0.502188586299309
149,0.4697,0.46040526346741717
111,0.4545,0.44597102467094546
65,0.4697,0.42849799875942707
33,0.4697,0.4163428502992404
28,0.4697,0.41444360835233623
20,0.4545,0.41140482123728955
1,0.4545,0.40418770183905367
4,0.4394,0.4053272470071962
36,0.4394,0.4174823954673829
117,0.4242,0.4482501150072305
370,0.4394,0.5443517575205816
657,0.4394,0.6533682452728811
282,0.4545,0.5109250992550682
153,0.4848,0.4619246570249405
178,0.4697,0.4714208667594614
279,0.4697,0.5097855540869257
301,0.4697,0.518142218653304
217,0.4697,0.4862349539453139
223,0.4697,0.48851404428159895
305,0.4697,0.5196616122108274
664,0.4545,0.656027183998547
684,0.4394,0.6636241517861636
458,0.4242,0.577778415786095
221,0.4091,0.4877543475028373
186,0.3939,0.47445965387450806
93,0.3333,0.43913375366209045
48,0.2879,0.4220405761399529
10,0.2879,0.4076063373434812
5,0.2727,0.405707095396577
7,0.2273,0.4064667921753387
4,0.2273,0.4053272470071962
3,0.2121,0.40494739861781537
17,0.2121,0.41026527606914703
101,0.2273,0.44217254077713714
286,0.2273,0.5124444928125915
581,0.2121,0.6244997676799378
267,0.2273,0.5052273734143556
138,0.2576,0.456226931184228
175,0.303,0.47028132159131886
220,0.3182,0.4873744991134564
211,0.3485,0.4839558636090289
184,0.4091,0.4736999570957464
200,0.4242,0.4797775313258398
305,0.4242,0.5196616122108274
614,0.4394,0.6370347645295052
644,0.4242,0.6484302162109303
417,0.4242,0.5622046318214808
294,0.4242,0.5154832799276382
221,0.3485,0.4877543475028373
134,0.3485,0.4547075376267047
64,0.3485,0.42811815037004625
30,0.3333,0.4152033051310979
8,0.3333,0.40684664056471953
3,0.303,0.40494739861781537
5,0.303,0.405707095396577
1,0.3333,0.40418770183905367
40,0.3333,0.41900178902490626
115,0.3333,0.4474904182284688
358,0.3333,0.5397935768480115
658,0.3939,0.6537480936622619
314,0.4091,0.5230802477152549
173,0.4545,0.4695216248125572
222,0.4848,0.4881341958922181
268,0.5152,0.5056072218037365
273,0.5303,0.5075064637506407
221,0.6212,0.4877543475028373
199,0.6212,0.4793976829364589
221,0.6212,0.4877543475028373
604,0.6061,0.6332362806356969
641,0.6061,0.6472906710427877
456,0.6212,0.5770187190073334
362,0.6212,0.5413129704055349
261,0.5455,0.5029482830780707
172,0.5303,0.4691417764231764
93,0.5152,0.43913375366209045
48,0.5152,0.4220405761399529
33,0.5303,0.4163428502992404
6,0.6061,0.40608694378595783
5,0.5455,0.405707095396577
9,0.5,0.40722648895410035
32,0.4848,0.4159630019098596
117,0.4545,0.4482501150072305
367,0.4545,0.5432122123524391
654,0.4545,0.6522287001047387
321,0.4697,0.5257391864409208
166,0.4545,0.4668626860868914
220,0.4848,0.4873744991134564
292,0.4848,0.5147235831488766
273,0.4545,0.5075064637506407
238,0.4848,0.49421177012231143
307,0.5,0.520421308989589
388,0.5,0.5511890285294366
703,0.5,0.6708412711843995
681,0.4848,0.6624846066180212
468,0.4697,0.5815768996799033
335,0.4545,0.5310570638922524
224,0.4394,0.48889389267097977
152,0.4242,0.4615448086355597
94,0.4242,0.4395136020514713
59,0.4091,0.4262189084231421
27,0.3939,0.41406375996295536
7,0.3333,0.4064667921753387
7,0.3333,0.4064667921753387
2,0.3485,0.4045675502284345
26,0.3333,0.41368391157357454
86,0.3333,0.4364748149364246
289,0.3182,0.513584037980734
593,0.3182,0.6290579483525077
321,0.3333,0.5257391864409208
187,0.3636,0.47483950226388894
201,0.3788,0.4801573797152206
270,0.3939,0.5063669185824982
242,0.4091,0.49573116367983483
229,0.4091,0.49079313461788393
280,0.4242,0.5101654024763065
367,0.4091,0.5432122123524391
606,0.4091,0.6339959774144586
560,0.4242,0.6165229515029402
395,0.4091,0.5538479672551024
209,0.4091,0.4831961668302672
220,0.3939,0.4873744991134564
153,0.3485,0.4619246570249405
123,0.3788,0.4505292053435155
92,0.3939,0.43875390527270963
82,0.4091,0.43495542137890125
69,0.4242,0.4300173923169504
31,0.4091,0.4155831535204787
8,0.4242,0.40684664056471953
5,0.4091,0.405707095396577
23,0.3485,0.412544366405432
44,0.3485,0.42052118258242954
145,0.3485,0.45888586990989383
223,0.4091,0.48851404428159895
313,0.4091,0.5227003993258741
463,0.4545,0.5796776577329992
621,0.4697,0.639693703255171
638,0.5152,0.6461511258746453
551,0.4848,0.6131043159985127
605,0.5,0.6336161290250777
535,0.4848,0.6070267417684193
543,0.4697,0.610065528883466
341,0.4394,0.5333361542285374
284,0.4242,0.5116847960338299
208,0.4091,0.4828163184408864
143,0.4091,0.4581261731311322
156,0.3939,0.46306420219308303
112,0.3333,0.44635087306032634
67,0.3333,0.42925769553818877
62,0.3485,0.4273584535912846
81,0.3485,0.43457557298952043
25,0.3333,0.4133040631841937
12,0.3485,0.40836603412224287
18,0.3485,0.41064512445852785
97,0.3485,0.4406531472196138
84,0.3485,0.43571511815766295
125,0.3636,0.4512889021222772
275,0.3485,0.5082661605294023
360,0.4091,0.5405532736267733
451,0.4091,0.5751194770604292
445,0.4242,0.5728403867241442
464,0.4394,0.58005750612238
561,0.4697,0.616902799892321
573,0.4848,0.621460980564891
511,0.5,0.5979103804232793
555,0.5,0.614623709556036
432,0.5,0.5679023576621933
346,0.5,0.5352353961754416
232,0.4848,0.49193267978602645
134,0.4848,0.4547075376267047
68,0.4848,0.4296375439275696
63,0.4545,0.4277383019806654
17,0.4394,0.41026527606914703
5,0.4242,0.405707095396577
5,0.4394,0.405707095396577
4,0.4091,0.4053272470071962
24,0.4091,0.4129242147948129
110,0.3182,0.44559117628156464
306,0.303,0.5200414606002082
589,0.3333,0.6275385547949843
317,0.3939,0.5242197928833974
204,0.4091,0.48129692488336306
209,0.4242,0.4831961668302672
281,0.4394,0.5105452508656874
281,0.4545,0.5105452508656874
268,0.4545,0.5056072218037365
324,0.4697,0.5268787316090633
395,0.4848,0.5538479672551024
729,0.4848,0.6807173293083012
618,0.4848,0.6385541580870285
494,0.4848,0.591452957803805
329,0.4545,0.5287779735559675
238,0.4545,0.49421177012231143
123,0.4242,0.4505292053435155
66,0.4394,0.42887784714880794
33,0.4091,0.4163428502992404
11,0.3939,0.40798618573286205
5,0.3485,0.405707095396577
3,0.3939,0.40494739861781537
1,0.3333,0.40418770183905367
27,0.3333,0.41406375996295536
100,0.3182,0.4417926923877563
341,0.3333,0.5333361542285374
604,0.3636,0.6332362806356969
408,0.4242,0.5587859963170534
219,0.4394,0.4869946507240756
258,0.4697,0.5018087379099282
331,0.5,0.5295376703347291
345,0.5303,0.5348555477860608
311,0.5303,0.5219407025471123
316,0.5909,0.5238399444940165
485,0.6061,0.5880343222993776
757,0.6061,0.6913530842109645
800,0.6061,0.7076865649543405
558,0.5303,0.6157632547241785
379,0.5303,0.5477703930250091
243,0.5152,0.49611101206921565
158,0.4848,0.46382389897184473
79,0.4848,0.4338158762107588
41,0.4697,0.4193816374142871
11,0.4545,0.40798618573286205
5,0.4545,0.405707095396577
3,0.4394,0.40494739861781537
1,0.4242,0.40418770183905367
27,0.4242,0.41406375996295536
126,0.4242,0.451668750511658
366,0.4394,0.5428323639630583
684,0.4394,0.6636241517861636
363,0.4697,0.5416928187949157
167,0.5152,0.46724253447627223
213,0.6212,0.4847155603877906
283,0.6212,0.511304947644449
251,0.6212,0.4991497991842623
258,0.6212,0.5018087379099282
268,0.6212,0.5056072218037365
390,0.6212,0.5519487253081983
744,0.6212,0.6864150551490138
759,0.6212,0.6921127809897263
494,0.6212,0.591452957803805
372,0.6212,0.5451114542993433
298,0.6061,0.5170026734851615
181,0.5303,0.4725604119276039
131,0.5,0.45356799245856216
45,0.5,0.4209010309718104
13,0.4697,0.4087458825116237
18,0.4545,0.41064512445852785
5,0.4242,0.405707095396577
1,0.3939,0.40418770183905367
29,0.3939,0.41482345674171706
126,0.3333,0.451668750511658
354,0.3333,0.5382741832904883
638,0.3485,0.6461511258746453
351,0.4091,0.5371346381223457
246,0.4242,0.4972505572373581
268,0.4242,0.5056072218037365
276,0.4394,0.5086460089187832
291,0.4545,0.5143437347594957
287,0.4545,0.5128243412019724
269,0.4848,0.5059870701931173
402,0.4848,0.5565069059807684
822,0.4848,0.7160432295207189
698,0.4848,0.6689420292374954
487,0.4697,0.5887940190781392
312,0.4394,0.5223205509364932
234,0.4242,0.49269237656478815
149,0.4091,0.46040526346741717
136,0.4091,0.4554672344054663
61,0.4091,0.4269786052019038
38,0.3485,0.41824209224614456
11,0.3333,0.40798618573286205
8,0.303,0.40684664056471953
5,0.3182,0.405707095396577
23,0.303,0.412544366405432
80,0.2727,0.4341957246001396
246,0.2879,0.4972505572373581
508,0.2727,0.5967708352551367
376,0.303,0.5466308478568667
238,0.3333,0.49421177012231143
291,0.4091,0.5143437347594957
337,0.4242,0.531816760671014
411,0.4394,0.5599255414851958
490,0.4697,0.5899335642462817
537,0.4848,0.607786438547181
536,0.4848,0.6074065901578001
655,0.5,0.6526085484941194
484,0.4848,0.5876544739099967
412,0.4697,0.5603053898745767
252,0.4545,0.49952964757364315
190,0.4394,0.4759790474320314
158,0.4091,0.46382389897184473
113,0.4242,0.44673072144970716
94,0.4242,0.4395136020514713
69,0.4091,0.4300173923169504
36,0.3333,0.4174823954673829
28,0.3333,0.41444360835233623
7,0.3182,0.4064667921753387
2,0.3182,0.4045675502284345
19,0.3182,0.41102497284790873
54,0.303,0.4243196664762379
123,0.3182,0.4505292053435155
276,0.4091,0.5086460089187832
363,0.4242,0.5416928187949157
495,0.4394,0.5918328061931859
590,0.4545,0.6279184031843652
643,0.4848,0.6480503678215495
578,0.4848,0.6233602225117951
626,0.5,0.6415929452020752
615,0.5152,0.637414612918886
567,0.5152,0.619181890228606
517,0.5152,0.6001894707595643
413,0.5152,0.5606852382639576
208,0.4848,0.4828163184408864
234,0.4848,0.49269237656478815
182,0.4697,0.4729402603169847
118,0.4545,0.4486299633966113
85,0.4394,0.43609496654704377
64,0.4394,0.42811815037004625
32,0.4394,0.4159630019098596
26,0.4242,0.41368391157357454
7,0.4091,0.4064667921753387
12,0.3939,0.40836603412224287
28,0.3788,0.41444360835233623
37,0.3939,0.41786224385676374
84,0.4091,0.43571511815766295
179,0.4394,0.47180071514884225
299,0.4848,0.5173825218745424
404,0.4848,0.55726660275953
457,0.5152,0.5773985673967142
483,0.5455,0.5872746255206159
503,0.5909,0.5948715933082326
486,0.6061,0.5884141706887585
476,0.6061,0.5846156867949501
411,0.6061,0.5599255414851958
310,0.6061,0.5215608541577316
276,0.6061,0.5086460089187832
211,0.5303,0.4839558636090289
130,0.5,0.45318814406918134
118,0.4848,0.4486299633966113
51,0.4848,0.4231801213080954
37,0.4697,0.41786224385676374
16,0.4545,0.4098854276797662
6,0.4545,0.40608694378595783
3,0.4394,0.40494739861781537
5,0.4394,0.405707095396577
32,0.4394,0.4159630019098596
111,0.4242,0.44597102467094546
331,0.4242,0.5295376703347291
617,0.4394,0.6381743096976478
286,0.4545,0.5124444928125915
178,0.4848,0.4714208667594614
223,0.5,0.48851404428159895
280,0.5152,0.5101654024763065
281,0.5152,0.5105452508656874
218,0.5303,0.4866148023346948
255,0.5455,0.5006691927417857
391,0.5303,0.5523285736975792
632,0.5152,0.6438720355383603
646,0.5152,0.649189912989692
421,0.5,0.5637240253790041
276,0.4848,0.5086460089187832
165,0.4697,0.46648283769751053
108,0.4545,0.444831479502803
67,0.4394,0.42925769553818877
26,0.4394,0.41368391157357454
9,0.4242,0.40722648895410035
2,0.3485,0.4045675502284345
2,0.3485,0.4045675502284345
2,0.3333,0.4045675502284345
24,0.3333,0.4129242147948129
103,0.3485,0.44293223755589883
384,0.3485,0.5496696349719132
692,0.3939,0.6666629389012103
319,0.4242,0.524979489662159
181,0.4545,0.4725604119276039
239,0.4848,0.4945916185116923
259,0.5152,0.502188586299309
283,0.5,0.511304947644449
224,0.5152,0.48889389267097977
203,0.5303,0.48091707649398224
362,0.5455,0.5413129704055349
744,0.5303,0.6864150551490138
704,0.5152,0.6712211195737803
479,0.5,0.5857552319630925
282,0.4545,0.5109250992550682
206,0.4394,0.48205662166212476
127,0.4091,0.4520485989010388
62,0.3333,0.4273584535912846
30,0.303,0.4152033051310979
12,0.3182,0.40836603412224287
2,0.303,0.4045675502284345
2,0.2879,0.4045675502284345
27,0.2727,0.41406375996295536
106,0.2879,0.4440717827240413
321,0.2879,0.5257391864409208
595,0.2879,0.6298176451312694
302,0.303,0.5185220670426849
153,0.303,0.4619246570249405
180,0.3939,0.4721805635382231
182,0.3333,0.4729402603169847
163,0.4091,0.4657231409187489
135,0.3485,0.4550873860160855
202,0.3939,0.4805372281046014
307,0.4394,0.520421308989589
579,0.4242,0.623740070901176
585,0.4091,0.626019161237461
384,0.4091,0.5496696349719132
235,0.3333,0.49307222495416897
165,0.303,0.46648283769751053
134,0.303,0.4547075376267047
61,0.303,0.4269786052019038
23,0.303,0.412544366405432
9,0.303,0.40722648895410035
4,0.303,0.4053272470071962
5,0.303,0.405707095396577
1,0.2879,0.40418770183905367
21,0.2879,0.4117846696266704
96,0.2879,0.440273298830233
306,0.2727,0.5200414606002082
624,0.303,0.6408332484233136
287,0.3333,0.5128243412019724
141,0.4091,0.4573664763523705
224,0.4242,0.48889389267097977
259,0.4545,0.502188586299309
203,0.4697,0.48091707649398224
224,0.4848,0.48889389267097977
211,0.4697,0.4839558636090289
353,0.4697,0.5378943349011074
656,0.4848,0.6529883968835003
610,0.4848,0.6355153709719819
433,0.4545,0.5682822060515742
280,0.4394,0.5101654024763065
187,0.4242,0.47483950226388894
158,0.4242,0.46382389897184473
94,0.4242,0.4395136020514713
55,0.4091,0.42469951486561874
30,0.3485,0.4152033051310979
11,0.3333,0.40798618573286205
11,0.3333,0.40798618573286205
5,0.3333,0.405707095396577
21,0.3333,0.4117846696266704
84,0.3182,0.43571511815766295
296,0.3182,0.5162429767063998
563,0.3939,0.6176624966710826
330,0.4242,0.5291578219453482
192,0.4394,0.4767387442107931
233,0.4545,0.49231252817540727
322,0.4848,0.5261190348303015
358,0.5,0.5397935768480115
348,0.5,0.5359950929542032
352,0.5152,0.5375144865117266
463,0.5303,0.5796776577329992
738,0.5303,0.6841359648127288
671,0.5152,0.6586861227242128
427,0.5152,0.5660031157152892
286,0.4848,0.5124444928125915
189,0.4848,0.4755991990426506
215,0.4394,0.48547525716655227
198,0.4242,0.4790178345470781
96,0.4091,0.440273298830233
70,0.4091,0.4303972407063313
56,0.3939,0.42507936325499956
32,0.3636,0.4159630019098596
14,0.3636,0.4091257309010045
7,0.3636,0.4064667921753387
21,0.3333,0.4117846696266704
64,0.3636,0.42811815037004625
160,0.3485,0.46458359575060637
265,0.4242,0.504467676635594
406,0.4545,0.5580262995382916
