instant,hum,Predicted Y
10545,0.83,0.6279119891142
10546,0.78,0.6279123573889764
10547,0.78,0.6279127256637529
10548,0.73,0.6279130939385293
10549,0.69,0.6279134622133058
10550,0.66,0.6279138304880822
10551,0.73,0.6279141987628587
10552,0.69,0.6279145670376352
10553,0.73,0.6279149353124116
10554,0.68,0.6279153035871881
10555,0.73,0.6279156718619645
10556,0.77,0.627916040136741
10557,0.83,0.6279164084115174
10558,0.88,0.6279167766862939
10559,0.83,0.6279171449610703
10560,0.88,0.6279175132358468
10561,0.88,0.6279178815106232
10562,0.88,0.6279182497853997
10563,0.88,0.6279186180601761
10564,0.94,0.6279189863349526
10565,0.94,0.627919354609729
10566,0.94,0.6279197228845055
10567,0.88,0.6279200911592819
10568,0.83,0.6279204594340584
10569,0.83,0.6279208277088348
10570,0.77,0.6279211959836113
10571,0.83,0.6279215642583877
10572,0.78,0.6279219325331642
10573,0.78,0.6279223008079406
10574,0.73,0.6279226690827171
10575,0.69,0.6279230373574936
10576,0.69,0.62792340563227
10577,0.64,0.6279237739070465
10578,0.78,0.6279241421818229
10579,0.83,0.6279245104565994
10580,0.83,0.6279248787313758
10581,0.77,0.6279252470061523
10582,0.83,0.6279256152809287
10583,0.83,0.6279259835557052
10584,0.83,0.6279263518304816
10585,0.83,0.6279267201052581
10586,1.0,0.6279270883800345
10587,1.0,0.627927456654811
10588,1.0,0.6279278249295874
10589,1.0,0.6279281932043639
10590,0.94,0.6279285614791403
10591,0.94,0.6279289297539168
10592,1.0,0.6279292980286932
10593,0.94,0.6279296663034697
10594,0.88,0.6279300345782461
10595,0.78,0.6279304028530226
10596,0.73,0.627930771127799
10597,0.69,0.6279311394025755
10598,0.65,0.627931507677352
10599,0.65,0.6279318759521284
10600,0.65,0.6279322442269049
10601,0.61,0.6279326125016813
10602,0.73,0.6279329807764578
10603,0.78,0.6279333490512342
10604,0.83,0.6279337173260107
10605,0.83,0.6279340856007871
10606,0.83,0.6279344538755636
10607,0.88,0.62793482215034
10608,0.88,0.6279351904251165
10609,0.88,0.6279355586998929
10610,0.94,0.6279359269746694
10611,0.94,0.6279362952494458
10612,0.88,0.6279366635242223
10613,0.93,0.6279370317989987
10614,0.94,0.6279374000737752
10615,0.9,0.6279377683485516
10616,0.88,0.6279381366233281
10617,0.73,0.6279385048981045
10618,0.61,0.627938873172881
10619,0.48,0.6279392414476574
10620,0.42,0.6279396097224339
10621,0.42,0.6279399779972104
10622,0.42,0.6279403462719868
10623,0.42,0.6279407145467633
10624,0.45,0.6279410828215397
10625,0.5,0.6279414510963162
10626,0.47,0.6279418193710926
10627,0.53,0.6279421876458691
10628,0.64,0.6279425559206455
10629,0.69,0.627942924195422
10630,0.68,0.6279432924701984
10631,0.73,0.6279436607449749
10632,0.77,0.6279440290197513
10633,0.77,0.6279443972945278
10634,0.83,0.6279447655693042
10635,0.83,0.6279451338440807
10636,0.83,0.6279455021188571
10637,0.88,0.6279458703936336
10638,0.94,0.62794623866841
10639,0.83,0.6279466069431865
10640,0.88,0.6279469752179629
10641,0.94,0.6279473434927394
10642,0.94,0.6279477117675158
10643,0.94,0.6279480800422923
10644,0.88,0.6279484483170688
10645,0.94,0.6279488165918452
10646,0.94,0.6279491848666217
10647,0.88,0.6279495531413981
10648,0.94,0.6279499214161746
10649,0.94,0.627950289690951
10650,1.0,0.6279506579657275
10651,1.0,0.6279510262405039
10652,1.0,0.6279513945152804
10653,0.94,0.6279517627900568
10654,0.94,0.6279521310648333
10655,1.0,0.6279524993396097
10656,1.0,0.6279528676143862
10657,0.94,0.6279532358891626
10658,0.94,0.6279536041639391
10659,1.0,0.6279539724387155
10660,1.0,0.627954340713492
10661,0.94,0.6279547089882684
10662,0.94,0.6279550772630449
10663,0.94,0.6279554455378213
10664,0.87,0.6279558138125978
10665,0.94,0.6279561820873742
10666,0.94,0.6279565503621507
10667,0.88,0.6279569186369272
10668,0.88,0.6279572869117036
10669,0.88,0.6279576551864801
10670,0.77,0.6279580234612565
10671,0.72,0.627958391736033
10672,0.72,0.6279587600108094
10673,0.72,0.6279591282855858
10674,0.77,0.6279594965603622
10675,0.77,0.6279598648351387
10676,0.82,0.6279602331099151
10677,0.82,0.6279606013846916
10678,0.82,0.627960969659468
10679,0.82,0.6279613379342445
10680,0.88,0.6279617062090209
10681,0.82,0.6279620744837974
10682,0.82,0.6279624427585738
10683,0.77,0.6279628110333503
10684,0.82,0.6279631793081267
10685,0.72,0.6279635475829032
10686,0.62,0.6279639158576796
10687,0.47,0.6279642841324561
10688,0.36,0.6279646524072325
10689,0.31,0.627965020682009
10690,0.33,0.6279653889567854
10691,0.29,0.6279657572315619
10692,0.33,0.6279661255063383
10693,0.29,0.6279664937811148
10694,0.25,0.6279668620558913
10695,0.24,0.6279672303306677
10696,0.26,0.6279675986054442
10697,0.24,0.6279679668802206
10698,0.26,0.6279683351549971
10699,0.25,0.6279687034297735
10700,0.25,0.62796907170455
10701,0.25,0.6279694399793264
10702,0.26,0.6279698082541029
10703,0.26,0.6279701765288793
10704,0.3,0.6279705448036558
10705,0.3,0.6279709130784322
10706,0.32,0.6279712813532087
10707,0.37,0.6279716496279851
10708,0.37,0.6279720179027616
10709,0.37,0.627972386177538
10710,0.37,0.6279727544523145
10711,0.38,0.6279731227270909
10712,0.35,0.6279734910018674
10713,0.31,0.6279738592766438
10714,0.31,0.6279742275514203
10715,0.27,0.6279745958261967
10716,0.24,0.6279749641009732
10717,0.2,0.6279753323757497
10718,0.2,0.6279757006505261
10719,0.16,0.6279760689253026
10720,0.17,0.627976437200079
10721,0.17,0.6279768054748555
10722,0.17,0.6279771737496319
10723,0.37,0.6279775420244084
10724,0.37,0.6279779102991848
10725,0.37,0.6279782785739613
10726,0.4,0.6279786468487377
10727,0.46,0.6279790151235142
10728,0.49,0.6279793833982906
10729,0.42,0.6279797516730671
10730,0.43,0.6279801199478435
10731,0.43,0.62798048822262
10732,0.46,0.6279808564973964
10733,0.46,0.6279812247721729
10734,0.46,0.6279815930469493
10735,0.43,0.6279819613217258
10736,0.41,0.6279823295965022
10737,0.42,0.6279826978712787
10738,0.39,0.6279830661460551
10739,0.43,0.6279834344208316
10740,0.38,0.627983802695608
10741,0.41,0.6279841709703845
10742,0.43,0.627984539245161
10743,0.6,0.6279849075199374
10744,0.6,0.6279852757947139
10745,0.56,0.6279856440694903
10746,0.56,0.6279860123442668
10747,0.6,0.6279863806190432
10748,0.64,0.6279867488938197
10749,0.68,0.6279871171685961
10750,0.68,0.6279874854433726
10751,0.6,0.627987853718149
10752,0.28,0.6279882219929255
10753,0.28,0.6279885902677019
10754,0.36,0.6279889585424784
10755,0.45,0.6279893268172548
10756,0.59,0.6279896950920313
10757,0.51,0.6279900633668077
10758,0.47,0.6279904316415842
10759,0.48,0.6279907999163606
10760,0.47,0.6279911681911371
10761,0.45,0.6279915364659135
10762,0.42,0.62799190474069
10763,0.44,0.6279922730154665
10764,0.42,0.6279926412902429
10765,0.39,0.6279930095650194
10766,0.36,0.6279933778397958
10767,0.38,0.6279937461145723
10768,0.39,0.6279941143893487
10769,0.39,0.6279944826641252
10770,0.38,0.6279948509389016
10771,0.44,0.6279952192136781
10772,0.44,0.6279955874884545
10773,0.47,0.627995955763231
10774,0.47,0.6279963240380074
10775,0.5,0.6279966923127839
10776,0.53,0.6279970605875603
10777,0.61,0.6279974288623368
10778,0.53,0.6279977971371132
10779,0.61,0.6279981654118897
10780,0.57,0.6279985336866661
10781,0.57,0.6279989019614426
10782,0.66,0.627999270236219
10783,0.57,0.6279996385109955
10784,0.57,0.628000006785772
10785,0.53,0.6280003750605484
10786,0.54,0.6280007433353249
10787,0.5,0.6280011116101013
10788,0.54,0.6280014798848778
10789,0.54,0.6280018481596542
10790,0.62,0.6280022164344307
10791,0.62,0.6280025847092071
10792,0.54,0.6280029529839836
10793,0.62,0.62800332125876
10794,0.62,0.6280036895335365
10795,0.66,0.6280040578083129
10796,0.71,0.6280044260830894
10797,0.71,0.6280047943578658
10798,0.82,0.6280051626326423
10799,0.76,0.6280055309074187
10800,0.77,0.6280058991821952
10801,0.82,0.6280062674569716
10802,0.77,0.6280066357317481
10803,0.82,0.6280070040065245
10804,0.87,0.628007372281301
10805,0.87,0.6280077405560774
10806,0.87,0.6280081088308539
10807,0.76,0.6280084771056303
10808,0.76,0.6280088453804068
10809,0.72,0.6280092136551833
10810,0.67,0.6280095819299597
10811,0.6,0.6280099502047362
10812,0.63,0.6280103184795126
10813,0.59,0.6280106867542891
10814,0.63,0.6280110550290655
10815,0.67,0.628011423303842
10816,0.72,0.6280117915786184
10817,0.71,0.6280121598533949
10818,0.71,0.6280125281281713
10819,0.71,0.6280128964029478
10820,0.71,0.6280132646777242
10821,0.76,0.6280136329525007
10822,0.76,0.6280140012272771
10823,0.76,0.6280143695020536
10824,0.76,0.62801473777683
10825,0.81,0.6280151060516065
10826,0.81,0.6280154743263829
10827,0.81,0.6280158426011594
10828,0.76,0.6280162108759358
10829,0.71,0.6280165791507123
10830,0.76,0.6280169474254887
10831,0.81,0.6280173157002652
10832,0.71,0.6280176839750417
10833,0.71,0.6280180522498181
10834,0.67,0.6280184205245946
10835,0.62,0.628018788799371
10836,0.55,0.6280191570741475
10837,0.55,0.6280195253489239
10838,0.52,0.6280198936237004
10839,0.55,0.6280202618984768
10840,0.52,0.6280206301732533
10841,0.55,0.6280209984480297
10842,0.59,0.6280213667228062
10843,0.59,0.6280217349975826
10844,0.63,0.6280221032723591
10845,0.72,0.6280224715471355
10846,0.82,0.628022839821912
10847,0.88,0.6280232080966884
10848,0.94,0.6280235763714649
10849,0.76,0.6280239446462413
10850,0.76,0.6280243129210178
10851,0.71,0.6280246811957942
10852,0.66,0.6280250494705707
10853,0.57,0.6280254177453471
10854,0.54,0.6280257860201236
10855,0.5,0.6280261542949
10856,0.47,0.6280265225696765
10857,0.44,0.628026890844453
10858,0.36,0.6280272591192294
10859,0.31,0.6280276273940059
10860,0.33,0.6280279956687823
10861,0.34,0.6280283639435588
10862,0.29,0.6280287322183352
10863,0.27,0.6280291004931117
10864,0.27,0.6280294687678881
10865,0.31,0.6280298370426646
10866,0.28,0.628030205317441
10867,0.44,0.6280305735922175
10868,0.35,0.6280309418669939
10869,0.43,0.6280313101417704
10870,0.46,0.6280316784165468
10871,0.53,0.6280320466913233
10872,0.46,0.6280324149660997
10873,0.66,0.6280327832408762
10874,0.66,0.6280331515156526
10875,0.61,0.6280335197904291
10876,0.66,0.6280338880652055
10877,0.57,0.628034256339982
10878,0.38,0.6280346246147585
10879,0.33,0.6280349928895349
10880,0.23,0.6280353611643114
10881,0.25,0.6280357294390878
10882,0.19,0.6280360977138643
10883,0.21,0.6280364659886407
10884,0.2,0.6280368342634172
10885,0.21,0.6280372025381936
10886,0.17,0.6280375708129701
10887,0.26,0.6280379390877465
10888,0.26,0.628038307362523
10889,0.24,0.6280386756372994
10890,0.45,0.6280390439120759
10891,0.51,0.6280394121868522
10892,0.59,0.6280397804616287
10893,0.48,0.6280401487364051
10894,0.59,0.6280405170111816
10895,0.51,0.628040885285958
10896,0.58,0.6280412535607345
10897,0.67,0.6280416218355109
10898,0.67,0.6280419901102874
10899,0.58,0.6280423583850638
10900,0.62,0.6280427266598403
10901,0.72,0.6280430949346167
10902,0.55,0.6280434632093932
10903,0.45,0.6280438314841696
10904,0.43,0.6280441997589461
10905,0.46,0.6280445680337226
10906,0.46,0.628044936308499
10907,0.46,0.6280453045832755
10908,0.44,0.6280456728580519
10909,0.44,0.6280460411328284
10910,0.41,0.6280464094076048
10911,0.41,0.6280467776823813
10912,0.39,0.6280471459571577
10913,0.27,0.6280475142319342
10914,0.23,0.6280478825067106
10915,0.22,0.6280482507814871
10916,0.23,0.6280486190562635
10917,0.23,0.62804898733104
10918,0.27,0.6280493556058164
10919,0.33,0.6280497238805929
10920,0.41,0.6280500921553693
10921,0.43,0.6280504604301458
10922,0.43,0.6280508287049222
10923,0.46,0.6280511969796987
10924,0.49,0.6280515652544751
10925,0.46,0.6280519335292516
10926,0.37,0.628052301804028
10927,0.35,0.6280526700788045
10928,0.38,0.628053038353581
10929,0.33,0.6280534066283574
10930,0.31,0.6280537749031339
10931,0.33,0.6280541431779103
10932,0.31,0.6280545114526868
10933,0.31,0.6280548797274632
10934,0.31,0.6280552480022397
10935,0.31,0.6280556162770161
10936,0.31,0.6280559845517926
10937,0.41,0.628056352826569
10938,0.47,0.6280567211013455
10939,0.47,0.6280570893761219
10940,0.5,0.6280574576508984
10941,0.43,0.6280578259256748
10942,0.62,0.6280581942004513
10943,0.5,0.6280585624752277
10944,0.53,0.6280589307500042
10945,0.49,0.6280592990247806
10946,0.53,0.6280596672995571
10947,0.49,0.6280600355743335
10948,0.49,0.62806040384911
10949,0.49,0.6280607721238864
10950,0.42,0.6280611403986629
10951,0.4,0.6280615086734394
10952,0.37,0.6280618769482158
10953,0.35,0.6280622452229923
10954,0.33,0.6280626134977687
10955,0.29,0.6280629817725452
10956,0.27,0.6280633500473216
10957,0.22,0.6280637183220981
10958,0.23,0.6280640865968745
10959,0.22,0.628064454871651
10960,0.23,0.6280648231464274
10961,0.24,0.6280651914212039
10962,0.26,0.6280655596959803
10963,0.35,0.6280659279707568
10964,0.3,0.6280662962455332
10965,0.26,0.6280666645203097
10966,0.28,0.6280670327950861
10967,0.29,0.6280674010698626
10968,0.32,0.628067769344639
10969,0.36,0.6280681376194155
10970,0.33,0.6280685058941919
10971,0.36,0.6280688741689684
10972,0.33,0.6280692424437448
10973,0.34,0.6280696107185213
10974,0.3,0.6280699789932978
10975,0.28,0.6280703472680742
10976,0.24,0.6280707155428507
10977,0.23,0.6280710838176271
10978,0.22,0.6280714520924036
10979,0.22,0.62807182036718
10980,0.19,0.6280721886419565
10981,0.19,0.6280725569167329
10982,0.19,0.6280729251915094
10983,0.18,0.6280732934662858
10984,0.16,0.6280736617410623
10985,0.2,0.6280740300158387
10986,0.2,0.6280743982906152
10987,0.2,0.6280747665653916
10988,0.23,0.6280751348401681
10989,0.24,0.6280755031149445
10990,0.24,0.628075871389721
10991,0.24,0.6280762396644974
10992,0.26,0.6280766079392739
10993,0.4,0.6280769762140503
10994,0.46,0.6280773444888268
10995,0.37,0.6280777127636032
10996,0.27,0.6280780810383797
10997,0.3,0.6280784493131562
10998,0.26,0.6280788175879326
10999,0.25,0.628079185862709
11000,0.25,0.6280795541374855
11001,0.24,0.628079922412262
11002,0.23,0.6280802906870384
11003,0.18,0.6280806589618149
11004,0.17,0.6280810272365913
11005,0.19,0.6280813955113678
11006,0.22,0.6280817637861442
11007,0.25,0.6280821320609207
11008,0.23,0.6280825003356971
11009,0.28,0.6280828686104736
11010,0.34,0.62808323688525
11011,0.36,0.6280836051600265
11012,0.39,0.6280839734348029
11013,0.39,0.6280843417095794
11014,0.41,0.6280847099843558
11015,0.31,0.6280850782591323
11016,0.3,0.6280854465339087
11017,0.24,0.6280858148086852
11018,0.24,0.6280861830834616
11019,0.26,0.6280865513582381
11020,0.28,0.6280869196330146
11021,0.3,0.628087287907791
11022,0.31,0.6280876561825675
11023,0.27,0.6280880244573439
11024,0.27,0.6280883927321204
11025,0.28,0.6280887610068968
11026,0.28,0.6280891292816733
11027,0.28,0.6280894975564497
11028,0.28,0.6280898658312262
11029,0.3,0.6280902341060026
11030,0.32,0.6280906023807791
11031,0.34,0.6280909706555555
11032,0.34,0.628091338930332
11033,0.36,0.6280917072051084
11034,0.41,0.6280920754798849
11035,0.41,0.6280924437546613
11036,0.44,0.6280928120294378
11037,0.47,0.6280931803042142
11038,0.5,0.6280935485789907
11039,0.71,0.6280939168537671
11040,0.71,0.6280942851285436
11041,0.71,0.62809465340332
11042,0.71,0.6280950216780965
11043,0.71,0.628095389952873
11044,0.71,0.6280957582276494
11045,0.62,0.6280961265024259
11046,0.67,0.6280964947772023
11047,0.47,0.6280968630519788
11048,0.36,0.6280972313267552
11049,0.22,0.6280975996015317
11050,0.23,0.6280979678763081
11051,0.24,0.6280983361510846
11052,0.21,0.628098704425861
11053,0.21,0.6280990727006375
11054,0.21,0.6280994409754139
11055,0.22,0.6280998092501904
11056,0.2,0.6281001775249668
11057,0.28,0.6281005457997433
11058,0.3,0.6281009140745197
11059,0.37,0.6281012823492962
11060,0.4,0.6281016506240726
11061,0.36,0.6281020188988491
11062,0.39,0.6281023871736255
11063,0.45,0.628102755448402
11064,0.49,0.6281031237231784
11065,0.56,0.6281034919979549
11066,0.56,0.6281038602727314
11067,0.52,0.6281042285475078
11068,0.49,0.6281045968222843
11069,0.49,0.6281049650970607
11070,0.49,0.6281053333718372
11071,0.43,0.6281057016466136
11072,0.46,0.6281060699213901
11073,0.4,0.6281064381961665
11074,0.57,0.628106806470943
11075,0.46,0.6281071747457194
11076,0.33,0.6281075430204959
11077,0.35,0.6281079112952723
11078,0.43,0.6281082795700488
11079,0.4,0.6281086478448252
11080,0.46,0.6281090161196017
11081,0.57,0.6281093843943781
11082,0.57,0.6281097526691546
11083,0.57,0.628110120943931
11084,0.66,0.6281104892187075
11085,0.66,0.6281108574934839
11086,0.61,0.6281112257682604
11087,0.61,0.6281115940430368
11088,0.61,0.6281119623178133
11089,0.61,0.6281123305925898
11090,0.65,0.6281126988673662
11091,0.65,0.6281130671421427
11092,0.66,0.6281134354169191
11093,0.57,0.6281138036916956
11094,0.5,0.628114171966472
11095,0.47,0.6281145402412485
11096,0.41,0.6281149085160249
11097,0.36,0.6281152767908014
11098,0.31,0.6281156450655778
11099,0.31,0.6281160133403543
11100,0.31,0.6281163816151307
11101,0.27,0.6281167498899072
11102,0.27,0.6281171181646836
11103,0.31,0.6281174864394601
11104,0.33,0.6281178547142365
11105,0.35,0.628118222989013
11106,0.35,0.6281185912637894
11107,0.35,0.6281189595385659
11108,0.37,0.6281193278133423
11109,0.46,0.6281196960881188
11110,0.49,0.6281200643628952
11111,0.61,0.6281204326376717
11112,0.53,0.6281208009124482
11113,0.53,0.6281211691872245
11114,0.57,0.628121537462001
11115,0.61,0.6281219057367774
11116,0.46,0.6281222740115538
11117,0.41,0.6281226422863303
11118,0.38,0.6281230105611068
11119,0.36,0.6281233788358832
11120,0.31,0.6281237471106597
11121,0.27,0.6281241153854361
11122,0.27,0.6281244836602126
11123,0.28,0.628124851934989
11124,0.26,0.6281252202097655
11125,0.24,0.6281255884845419
11126,0.26,0.6281259567593184
11127,0.24,0.6281263250340948
11128,0.29,0.6281266933088713
11129,0.36,0.6281270615836477
11130,0.62,0.6281274298584242
11131,0.62,0.6281277981332006
11132,0.58,0.6281281664079771
11133,0.58,0.6281285346827535
11134,0.66,0.62812890295753
11135,0.66,0.6281292712323064
11136,0.71,0.6281296395070829
11137,0.66,0.6281300077818593
11138,0.76,0.6281303760566358
11139,0.71,0.6281307443314122
11140,0.71,0.6281311126061887
11141,0.54,0.6281314808809652
11142,0.51,0.6281318491557416
11143,0.45,0.6281322174305181
11144,0.35,0.6281325857052945
11145,0.33,0.628132953980071
11146,0.27,0.6281333222548474
11147,0.27,0.6281336905296239
11148,0.27,0.6281340588044003
11149,0.33,0.6281344270791768
11150,0.35,0.6281347953539532
11151,0.4,0.6281351636287297
11152,0.46,0.6281355319035061
11153,0.43,0.6281359001782826
11154,0.52,0.628136268453059
11155,0.56,0.6281366367278355
11156,0.56,0.6281370050026119
11157,0.56,0.6281373732773884
11158,0.56,0.6281377415521648
11159,0.59,0.6281381098269413
11160,0.52,0.6281384781017177
11161,0.68,0.6281388463764942
11162,0.63,0.6281392146512706
11163,0.63,0.6281395829260471
11164,0.59,0.6281399512008236
11165,0.56,0.6281403194756
11166,0.53,0.6281406877503765
11167,0.46,0.6281410560251529
11168,0.44,0.6281414242999294
11169,0.44,0.6281417925747058
11170,0.39,0.6281421608494823
11171,0.39,0.6281425291242587
11172,0.39,0.6281428973990352
11173,0.42,0.6281432656738116
11174,0.42,0.6281436339485881
11175,0.42,0.6281440022233645
11176,0.5,0.628144370498141
11177,0.57,0.6281447387729174
11178,0.44,0.6281451070476939
11179,0.5,0.6281454753224703
11180,0.53,0.6281458435972468
11181,0.61,0.6281462118720232
11182,0.64,0.6281465801467997
11183,0.68,0.6281469484215761
11184,0.77,0.6281473166963526
11185,0.77,0.628147684971129
11186,0.83,0.6281480532459055
11187,0.83,0.628148421520682
11188,0.83,0.6281487897954584
11189,0.69,0.6281491580702349
11190,0.69,0.6281495263450113
11191,0.65,0.6281498946197878
11192,0.57,0.6281502628945642
11193,0.45,0.6281506311693407
11194,0.45,0.6281509994441171
11195,0.33,0.6281513677188936
11196,0.33,0.62815173599367
11197,0.33,0.6281521042684465
11198,0.31,0.6281524725432229
11199,0.35,0.6281528408179994
11200,0.37,0.6281532090927758
11201,0.51,0.6281535773675523
11202,0.51,0.6281539456423287
11203,0.45,0.6281543139171052
11204,0.54,0.6281546821918816
11205,0.57,0.6281550504666581
11206,0.83,0.6281554187414345
11207,0.83,0.628155787016211
11208,0.44,0.6281561552909875
11209,0.53,0.6281565235657639
11210,0.46,0.6281568918405404
11211,0.43,0.6281572601153168
11212,0.43,0.6281576283900933
11213,0.38,0.6281579966648697
11214,0.38,0.6281583649396462
11215,0.33,0.6281587332144226
11216,0.33,0.6281591014891991
11217,0.29,0.6281594697639755
11218,0.27,0.628159838038752
11219,0.24,0.6281602063135284
11220,0.22,0.6281605745883049
11221,0.25,0.6281609428630813
11222,0.25,0.6281613111378578
11223,0.26,0.6281616794126342
11224,0.23,0.6281620476874107
11225,0.26,0.6281624159621871
11226,0.3,0.6281627842369636
11227,0.32,0.62816315251174
11228,0.32,0.6281635207865165
11229,0.34,0.628163889061293
11230,0.42,0.6281642573360694
11231,0.42,0.6281646256108459
11232,0.42,0.6281649938856223
11233,0.39,0.6281653621603988
11234,0.39,0.6281657304351752
11235,0.39,0.6281660987099517
11236,0.39,0.6281664669847281
11237,0.44,0.6281668352595046
11238,0.47,0.628167203534281
11239,0.47,0.6281675718090575
11240,0.51,0.6281679400838339
11241,0.59,0.6281683083586104
11242,0.72,0.6281686766333868
11243,0.77,0.6281690449081633
11244,0.77,0.6281694131829397
11245,0.77,0.6281697814577162
11246,0.77,0.6281701497324926
11247,0.77,0.6281705180072691
11248,0.77,0.6281708862820455
11249,0.82,0.628171254556822
11250,0.77,0.6281716228315984
11251,0.77,0.6281719911063749
11252,0.77,0.6281723593811513
11253,0.77,0.6281727276559278
11254,0.77,0.6281730959307043
11255,0.77,0.6281734642054807
11256,0.71,0.6281738324802572
11257,0.82,0.6281742007550336
11258,0.82,0.6281745690298101
11259,0.82,0.6281749373045865
11260,0.82,0.628175305579363
11261,0.72,0.6281756738541394
11262,0.63,0.6281760421289159
11263,0.48,0.6281764104036923
11264,0.49,0.6281767786784688
11265,0.46,0.6281771469532452
11266,0.43,0.6281775152280217
11267,0.43,0.6281778835027981
11268,0.41,0.6281782517775746
11269,0.43,0.628178620052351
11270,0.43,0.6281789883271275
11271,0.46,0.6281793566019039
11272,0.49,0.6281797248766804
11273,0.55,0.6281800931514568
11274,0.59,0.6281804614262333
11275,0.63,0.6281808297010097
11276,0.67,0.6281811979757862
11277,0.82,0.6281815662505627
11278,0.88,0.6281819345253391
11279,0.88,0.6281823028001156
11280,0.94,0.628182671074892
11281,0.94,0.6281830393496685
11282,0.88,0.6281834076244449
11283,0.94,0.6281837758992214
11284,0.94,0.6281841441739978
11285,0.88,0.6281845124487743
11286,0.77,0.6281848807235507
11287,0.68,0.6281852489983272
11288,0.53,0.6281856172731036
11289,0.43,0.6281859855478801
11290,0.44,0.6281863538226565
11291,0.47,0.628186722097433
11292,0.44,0.6281870903722094
11293,0.47,0.6281874586469859
11294,0.5,0.6281878269217623
11295,0.53,0.6281881951965388
11296,0.56,0.6281885634713152
11297,0.68,0.6281889317460917
11298,0.68,0.6281893000208681
11299,0.72,0.6281896682956446
11300,0.77,0.628190036570421
11301,0.77,0.6281904048451975
11302,0.77,0.628190773119974
11303,0.82,0.6281911413947504
11304,0.82,0.6281915096695269
11305,0.82,0.6281918779443033
11306,0.82,0.6281922462190798
11307,0.82,0.6281926144938562
11308,0.81,0.6281929827686327
11309,0.77,0.6281933510434091
11310,0.64,0.6281937193181856
11311,0.61,0.628194087592962
11312,0.57,0.6281944558677385
11313,0.54,0.6281948241425149
11314,0.45,0.6281951924172914
11315,0.39,0.6281955606920678
11316,0.42,0.6281959289668443
11317,0.3,0.6281962972416207
11318,0.47,0.6281966655163972
11319,0.73,0.6281970337911736
11320,0.82,0.6281974020659501
11321,0.82,0.6281977703407265
11322,0.82,0.628198138615503
11323,0.82,0.6281985068902795
11324,0.82,0.6281988751650559
11325,0.82,0.6281992434398324
11326,0.72,0.6281996117146088
11327,0.82,0.6281999799893853
11328,0.77,0.6282003482641617
11329,0.77,0.6282007165389382
11330,0.72,0.6282010848137146
11331,0.77,0.628201453088491
11332,0.82,0.6282018213632674
11333,0.82,0.6282021896380439
11334,0.82,0.6282025579128203
11335,0.87,0.6282029261875968
11336,0.87,0.6282032944623732
11337,0.82,0.6282036627371497
11338,0.87,0.6282040310119261
11339,0.87,0.6282043992867026
11340,0.87,0.628204767561479
11341,0.93,0.6282051358362555
11342,0.93,0.6282055041110319
11343,0.87,0.6282058723858084
11344,0.93,0.6282062406605848
11345,0.87,0.6282066089353613
11346,0.87,0.6282069772101377
11347,0.81,0.6282073454849142
11348,0.81,0.6282077137596906
11349,0.87,0.6282080820344671
11350,0.87,0.6282084503092435
11351,0.81,0.62820881858402
11352,0.81,0.6282091868587965
11353,0.81,0.6282095551335729
11354,0.81,0.6282099234083494
11355,0.81,0.6282102916831258
11356,0.75,0.6282106599579023
11357,0.75,0.6282110282326787
11358,0.7,0.6282113965074552
11359,0.7,0.6282117647822316
11360,0.71,0.6282121330570081
11361,0.66,0.6282125013317845
11362,0.62,0.628212869606561
11363,0.62,0.6282132378813374
11364,0.81,0.6282136061561139
11365,0.82,0.6282139744308903
11366,0.81,0.6282143427056668
11367,0.76,0.6282147109804432
11368,0.76,0.6282150792552197
11369,0.81,0.6282154475299961
11370,0.76,0.6282158158047726
11371,0.76,0.628216184079549
11372,0.76,0.6282165523543255
11373,0.81,0.628216920629102
11374,0.81,0.6282172889038784
11375,0.81,0.6282176571786549
11376,0.7,0.6282180254534313
11377,0.7,0.6282183937282078
11378,0.7,0.6282187620029842
11379,0.66,0.6282191302777607
11380,0.61,0.6282194985525371
11381,0.47,0.6282198668273136
11382,0.47,0.62822023510209
11383,0.31,0.6282206033768665
11384,0.29,0.6282209716516429
11385,0.29,0.6282213399264194
11386,0.25,0.6282217082011958
11387,0.23,0.6282220764759723
11388,0.23,0.6282224447507487
11389,0.22,0.6282228130255252
11390,0.18,0.6282231813003016
11391,0.18,0.6282235495750781
11392,0.21,0.6282239178498545
11393,0.28,0.628224286124631
11394,0.35,0.6282246543994074
11395,0.38,0.6282250226741839
11396,0.38,0.6282253909489603
11397,0.41,0.6282257592237368
11398,0.62,0.6282261274985133
11399,0.7,0.6282264957732897
11400,0.66,0.6282268640480662
11401,0.66,0.6282272323228426
11402,0.66,0.6282276005976191
11403,0.71,0.6282279688723955
11404,0.76,0.628228337147172
11405,0.54,0.6282287054219484
11406,0.34,0.6282290736967249
11407,0.32,0.6282294419715013
11408,0.28,0.6282298102462778
11409,0.26,0.6282301785210542
11410,0.22,0.6282305467958307
11411,0.19,0.6282309150706071
11412,0.2,0.6282312833453836
11413,0.2,0.62823165162016
11414,0.2,0.6282320198949365
11415,0.2,0.6282323881697129
11416,0.22,0.6282327564444894
11417,0.52,0.6282331247192658
11418,0.51,0.6282334929940423
11419,0.51,0.6282338612688187
11420,0.63,0.6282342295435952
11421,0.48,0.6282345978183717
11422,0.55,0.6282349660931481
11423,0.55,0.6282353343679246
11424,0.59,0.628235702642701
