cnt,hum,Predicted Y
190,0.87,0.6270444322794889
87,0.87,0.6624206594499334
123,0.87,0.6500561528660888
154,0.76,0.6394089388633336
171,0.71,0.6335701440876292
133,0.67,0.6466215677039098
148,0.72,0.6414696899606411
248,0.63,0.6071238383388503
446,0.77,0.5391190521277045
399,0.77,0.5552616023899462
308,0.77,0.5865163273657759
205,0.82,0.6218925545362204
176,0.88,0.6318528515065397
106,0.88,0.6558949476417932
62,0.88,0.6710071223553812
28,0.77,0.68268471190679
16,0.88,0.686806214101405
3,0.87,0.6912711748122378
3,0.87,0.6912711748122378
7,0.88,0.6898973407473661
20,0.88,0.6854323800365333
86,0.94,0.6627641179661514
234,0.94,0.611932257565901
414,0.94,0.5501097246466776
204,0.94,0.6222360130524383
50,0.94,0.6751286245499961
32,0.94,0.6813108778419185
55,1.0,0.6734113319689066
71,1.0,0.6679159957094201
75,1.0,0.6665421616445484
45,1.0,0.6768459171310857
88,1.0,0.6620772009337156
262,1.0,0.6023154191117996
304,1.0,0.5878901614306474
233,1.0,0.612275716082119
110,1.0,0.6545211135769216
114,1.0,0.65314727951205
87,1.0,0.6624206594499334
53,1.0,0.6740982490013423
33,1.0,0.6809674193257005
13,1.0,0.6878365896500587
6,1.0,0.6902407992635841
3,1.0,0.6912711748122378
1,1.0,0.6919580918446736
3,1.0,0.6912711748122378
18,1.0,0.6861192970689691
46,1.0,0.6765024586148677
86,1.0,0.6627641179661514
64,1.0,0.6703202053229453
33,1.0,0.6809674193257005
50,1.0,0.6751286245499961
33,1.0,0.6809674193257005
33,1.0,0.6809674193257005
25,1.0,0.6837150874554437
30,0.94,0.6819977948743542
31,0.94,0.6816543363581363
52,1.0,0.6744417075175603
51,0.94,0.6747851660337781
33,0.87,0.6809674193257005
26,0.87,0.6833716289392259
6,0.87,0.6902407992635841
13,0.93,0.6878365896500587
16,0.93,0.686806214101405
21,0.87,0.6850889215203154
7,0.81,0.6898973407473661
4,0.65,0.6909277162960198
1,0.6,0.6919580918446736
2,0.6,0.6916146333284556
12,0.64,0.6881800481662765
71,0.55,0.6679159957094201
244,0.6,0.6084976724037219
429,0.55,0.544957846903409
225,0.52,0.6150233842118622
110,0.52,0.6545211135769216
106,0.52,0.6558949476417932
156,0.52,0.6387220218308979
124,0.49,0.6497126943498709
137,0.45,0.6452477336390381
117,0.45,0.6521169039633963
208,0.45,0.6208621789875666
331,0.49,0.578616781492764
318,0.52,0.5830817422035968
232,0.56,0.6126191745983368
175,0.6,0.6321963100227576
139,0.61,0.6445608166066022
92,0.65,0.6607033668688439
61,0.7,0.671350580871599
34,0.65,0.6806239608094826
14,0.65,0.6874931311338408
12,0.7,0.6881800481662765
6,0.8,0.6902407992635841
2,0.8,0.6916146333284556
20,0.8,0.6854323800365333
63,0.8,0.6706636638391633
199,0.75,0.6239533056335278
385,0.81,0.5600700216169969
264,0.81,0.6016285020793638
126,0.7,0.649025777317435
136,0.7,0.645591192155256
173,0.57,0.6328832270551934
168,0.5,0.634600519636283
187,0.46,0.6280748078281427
189,0.46,0.6273878907957069
250,0.62,0.6064369213064145
362,0.66,0.5679695674900088
318,0.61,0.5830817422035968
199,0.61,0.6239533056335278
150,0.81,0.6407827729282053
140,0.75,0.6442173580903844
129,0.87,0.6479954017687813
94,0.81,0.6600164498364082
77,0.81,0.6658552446121125
66,0.7,0.6696332882905095
60,0.61,0.671694039387817
25,0.61,0.6837150874554437
3,0.65,0.6912711748122378
6,0.6,0.6902407992635841
11,0.65,0.6885235066824945
11,0.65,0.6885235066824945
73,0.65,0.6672290786769842
149,0.61,0.6411262314444232
192,0.57,0.6263575152470532
236,0.53,0.6112453405334652
283,0.45,0.5951027902712235
286,0.34,0.5940724147225698
293,0.31,0.5916682051090445
299,0.34,0.589607454011737
241,0.31,0.6095280479523757
185,0.36,0.6287617248605785
172,0.38,0.6332266855714113
154,0.38,0.6394089388633336
124,0.35,0.6497126943498709
83,0.44,0.6637944935148051
95,0.41,0.6596729913201902
66,0.47,0.6696332882905095
74,0.51,0.6668856201607662
62,0.59,0.6710071223553812
52,0.55,0.6744417075175603
19,0.59,0.6857758385527513
5,0.59,0.6905842577798019
6,0.59,0.6902407992635841
10,0.59,0.6888669651987124
31,0.55,0.6816543363581363
72,0.69,0.6675725371932021
107,0.59,0.6555514891255754
194,0.44,0.6256705982146173
197,0.35,0.6246402226659636
288,0.35,0.593385497690134
268,0.31,0.6002546680144921
242,0.28,0.6091845894361577
266,0.26,0.600941585046928
206,0.26,0.6215490960200024
163,0.3,0.6363178122173725
163,0.48,0.6363178122173725
105,0.55,0.6562384061580111
72,0.55,0.6675725371932021
63,0.55,0.6706636638391633
43,0.55,0.6775328341635214
35,0.69,0.6802805022932646
20,0.69,0.6854323800365333
9,0.69,0.6892104237149304
4,0.69,0.6909277162960198
2,0.74,0.6916146333284556
3,0.74,0.6912711748122378
21,0.8,0.6850889215203154
64,0.8,0.6703202053229453
235,0.86,0.6115887990496831
385,0.8,0.5600700216169969
220,0.74,0.6167406767929517
105,0.69,0.6562384061580111
115,0.6,0.652803820995832
145,0.52,0.6425000655092948
166,0.52,0.6352874366687188
111,0.53,0.6541776550607037
132,0.57,0.6469650262201276
214,0.57,0.6188014278902592
359,0.56,0.5689999430386625
357,0.56,0.5696868600710984
241,0.61,0.6095280479523757
165,0.56,0.6356308951849367
121,0.81,0.6507430698985246
71,0.7,0.6679159957094201
45,0.75,0.6768459171310857
17,0.8,0.686462755585187
4,0.8,0.6909277162960198
2,0.8,0.6916146333284556
3,0.8,0.6912711748122378
4,0.8,0.6909277162960198
20,0.86,0.6854323800365333
92,0.8,0.6607033668688439
223,0.8,0.615710301244298
400,0.69,0.5549181438737283
233,0.6,0.612275716082119
102,0.52,0.6572687817066649
124,0.46,0.6497126943498709
167,0.43,0.6349439781525008
127,0.37,0.6486823188012172
134,0.37,0.6462781091876918
151,0.35,0.6404393144119874
207,0.37,0.6212056375037845
398,0.4,0.5556050609061641
382,0.42,0.5611003971656506
267,0.49,0.6005981265307101
161,0.49,0.6370047292498083
139,0.52,0.6445608166066022
107,0.52,0.6555514891255754
59,0.7,0.6720374979040349
22,0.75,0.6847454630040974
8,0.75,0.6895538822311482
2,0.75,0.6916146333284556
3,0.65,0.6912711748122378
4,0.75,0.6909277162960198
26,0.81,0.6833716289392259
87,0.87,0.6624206594499334
247,0.75,0.6074672968550682
467,0.87,0.5319064232871284
239,0.61,0.6102149649848114
142,0.57,0.6435304410579485
115,0.55,0.652803820995832
144,0.57,0.6428435240255127
133,0.57,0.6466215677039098
151,0.54,0.6404393144119874
167,0.54,0.6349439781525008
245,0.54,0.608154213887504
396,0.57,0.5562919779386
390,0.62,0.5583527290359074
268,0.62,0.6002546680144921
175,0.66,0.6321963100227576
154,0.66,0.6394089388633336
104,0.66,0.6565818646742291
51,0.7,0.6747851660337781
50,0.7,0.6751286245499961
20,0.7,0.6854323800365333
7,0.7,0.6898973407473661
3,0.7,0.6912711748122378
6,0.7,0.6902407992635841
24,0.7,0.6840585459716617
92,0.66,0.6607033668688439
258,0.7,0.6036892531766712
457,0.66,0.5353410084493075
280,0.62,0.5961331658198773
109,0.58,0.6548645720931395
135,0.62,0.6459346506714739
157,0.59,0.6383785633146799
164,0.55,0.6359743537011546
132,0.52,0.6469650262201276
82,0.55,0.664137952031023
131,0.72,0.6473084847363455
324,0.59,0.5810209911062894
377,0.59,0.5628176897467402
287,0.59,0.5937289562063519
221,0.59,0.6163972182767338
155,0.63,0.6390654803471157
124,0.63,0.6497126943498709
114,0.63,0.65314727951205
72,0.72,0.6675725371932021
31,0.72,0.6816543363581363
23,0.77,0.6844020044878796
5,0.82,0.6905842577798019
5,0.59,0.6905842577798019
26,0.44,0.6833716289392259
82,0.33,0.664137952031023
231,0.46,0.6129626331145548
459,0.46,0.5346540914168717
243,0.46,0.6088411309199399
132,0.46,0.6469650262201276
144,0.42,0.6428435240255127
173,0.42,0.6328832270551934
137,0.39,0.6452477336390381
128,0.42,0.6483388602849992
153,0.45,0.6397523973795516
224,0.45,0.6153668427280801
365,0.45,0.5669391919413551
295,0.45,0.5909812880766087
214,0.45,0.6188014278902592
152,0.45,0.6400958558957694
102,0.45,0.6572687817066649
106,0.49,0.6558949476417932
75,0.49,0.6665421616445484
62,0.49,0.6710071223553812
43,0.52,0.6775328341635214
58,0.56,0.6723809564202529
26,0.6,0.6833716289392259
9,0.65,0.6892104237149304
9,0.6,0.6892104237149304
17,0.56,0.686462755585187
20,0.56,0.6854323800365333
59,0.56,0.6720374979040349
100,0.56,0.6579556987391006
181,0.52,0.6301355589254501
209,0.45,0.6205187204713487
244,0.45,0.6084976724037219
236,0.48,0.6112453405334652
237,0.45,0.6109018820172473
228,0.45,0.6139930086632085
222,0.45,0.6160537597605159
165,0.48,0.6356308951849367
157,0.48,0.6383785633146799
106,0.65,0.6558949476417932
106,0.69,0.6558949476417932
96,0.75,0.6593295328039723
80,0.75,0.6648248690634588
69,0.75,0.6686029127418558
71,0.75,0.6679159957094201
46,0.69,0.6765024586148677
41,0.55,0.6782197511959572
18,0.55,0.6861192970689691
1,0.55,0.6919580918446736
5,0.59,0.6905842577798019
3,0.59,0.6912711748122378
12,0.59,0.6881800481662765
32,0.69,0.6813108778419185
81,0.64,0.664481410547241
129,0.6,0.6479954017687813
188,0.6,0.6277313493119248
228,0.6,0.6139930086632085
228,0.49,0.6139930086632085
219,0.49,0.6170841353091696
207,0.45,0.6212056375037845
234,0.48,0.611932257565901
136,0.46,0.645591192155256
138,0.45,0.6449042751228202
135,0.52,0.6459346506714739
104,0.6,0.6565818646742291
89,0.64,0.6617337424174977
49,0.75,0.675472083066214
37,0.75,0.6795935852608289
17,0.75,0.686462755585187
11,0.8,0.6885235066824945
3,0.8,0.6912711748122378
3,0.86,0.6912711748122378
4,0.86,0.6909277162960198
21,0.93,0.6850889215203154
68,0.86,0.6689463712580738
191,0.74,0.626700973763271
397,0.75,0.555948519422382
183,0.69,0.6294486418930143
108,0.67,0.6552080306093574
127,0.65,0.6486823188012172
141,0.61,0.6438738995741664
142,0.49,0.6435304410579485
137,0.46,0.6452477336390381
159,0.46,0.6376916462822441
208,0.4,0.6208621789875666
378,0.46,0.5624742312305223
354,0.5,0.5707172356197521
251,0.53,0.6060934627901966
206,0.4,0.6215490960200024
127,0.53,0.6486823188012172
107,0.57,0.6555514891255754
60,0.53,0.671694039387817
21,0.57,0.6850889215203154
6,0.53,0.6902407992635841
11,0.61,0.6885235066824945
2,0.61,0.6916146333284556
4,0.53,0.6909277162960198
15,0.57,0.6871496726176228
72,0.57,0.6675725371932021
268,0.62,0.6002546680144921
432,0.54,0.5439274713547553
259,0.66,0.6033457946604533
129,0.58,0.6479954017687813
129,0.62,0.6479954017687813
175,0.54,0.6321963100227576
181,0.54,0.6301355589254501
138,0.58,0.6449042751228202
154,0.54,0.6394089388633336
238,0.54,0.6105584235010294
431,0.62,0.5442709298709731
411,0.66,0.5511401001953313
224,0.66,0.6153668427280801
147,0.66,0.641813148476859
143,0.66,0.6431869825417307
107,0.66,0.6555514891255754
53,0.62,0.6740982490013423
25,0.71,0.6837150874554437
11,0.66,0.6885235066824945
4,0.71,0.6909277162960198
2,0.71,0.6916146333284556
2,0.71,0.6916146333284556
28,0.82,0.68268471190679
76,0.87,0.6661987031283305
229,0.87,0.6136495501469905
405,0.93,0.5532008512926387
234,0.87,0.611932257565901
89,0.82,0.6617337424174977
56,0.82,0.6730678734526886
61,0.88,0.671350580871599
58,0.94,0.6723809564202529
51,0.88,0.6747851660337781
61,0.88,0.671350580871599
101,1.0,0.6576122402228828
229,1.0,0.6136495501469905
280,1.0,0.5961331658198773
209,0.94,0.6205187204713487
167,0.94,0.6349439781525008
123,0.88,0.6500561528660888
105,0.88,0.6562384061580111
54,0.88,0.6737547904851244
27,0.82,0.683028170423008
15,0.94,0.6871496726176228
11,0.82,0.6885235066824945
6,0.67,0.6902407992635841
3,0.82,0.6912711748122378
16,0.82,0.686806214101405
64,0.87,0.6703202053229453
186,0.93,0.6284182663443606
343,0.87,0.574495279298149
228,0.87,0.6139930086632085
141,0.82,0.6438738995741664
145,0.77,0.6425000655092948
202,0.55,0.6229229300848741
188,0.63,0.6277313493119248
159,0.63,0.6376916462822441
214,0.59,0.6188014278902592
256,0.63,0.604376170209107
356,0.67,0.5700303185873162
288,0.62,0.593385497690134
142,0.62,0.6435304410579485
33,0.71,0.6809674193257005
17,0.71,0.686462755585187
17,0.93,0.686462755585187
11,0.87,0.6885235066824945
9,0.87,0.6892104237149304
12,0.87,0.6881800481662765
13,0.94,0.6878365896500587
4,0.94,0.6909277162960198
2,0.94,0.6916146333284556
8,0.93,0.6895538822311482
40,0.82,0.6785632097121752
92,0.82,0.6607033668688439
182,0.76,0.6297921004092322
156,0.66,0.6387220218308979
104,0.62,0.6565818646742291
174,0.58,0.6325397685389755
170,0.54,0.6339136026038471
194,0.5,0.6256705982146173
200,0.54,0.6236098471173099
203,0.54,0.6225794715686561
181,0.5,0.6301355589254501
140,0.53,0.6442173580903844
95,0.5,0.6596729913201902
76,0.53,0.6661987031283305
50,0.61,0.6751286245499961
32,0.61,0.6813108778419185
47,0.66,0.6761590000986498
25,0.66,0.6837150874554437
23,0.7,0.6844020044878796
16,0.66,0.686806214101405
26,0.66,0.6833716289392259
5,0.7,0.6905842577798019
3,0.66,0.6912711748122378
4,0.66,0.6909277162960198
10,0.75,0.6888669651987124
10,0.7,0.6888669651987124
27,0.7,0.683028170423008
56,0.45,0.6730678734526886
56,0.42,0.6730678734526886
71,0.39,0.6679159957094201
94,0.39,0.6600164498364082
121,0.39,0.6507430698985246
85,0.39,0.6631075764823693
97,0.39,0.6589860742877544
99,0.42,0.6582991572553186
68,0.45,0.6689463712580738
35,0.42,0.6802805022932646
25,0.52,0.6837150874554437
24,0.56,0.6840585459716617
19,0.56,0.6857758385527513
20,0.52,0.6854323800365333
17,0.56,0.686462755585187
6,0.6,0.6902407992635841
4,0.69,0.6909277162960198
2,0.75,0.6916146333284556
4,0.72,0.6909277162960198
1,0.75,0.6919580918446736
1,0.75,0.6919580918446736
4,0.8,0.6909277162960198
5,0.8,0.6905842577798019
23,0.87,0.6844020044878796
43,0.81,0.6775328341635214
85,0.7,0.6631075764823693
66,0.75,0.6696332882905095
79,0.7,0.6651683275796767
86,0.61,0.6627641179661514
91,0.61,0.6610468253850619
86,0.57,0.6627641179661514
44,0.61,0.6771893756473035
30,0.7,0.6819977948743542
16,0.57,0.686806214101405
26,0.49,0.6833716289392259
19,0.56,0.6857758385527513
17,0.61,0.686462755585187
16,0.65,0.686806214101405
11,0.75,0.6885235066824945
10,0.56,0.6888669651987124
7,0.46,0.6898973407473661
2,0.46,0.6916146333284556
4,0.42,0.6909277162960198
4,0.45,0.6909277162960198
19,0.45,0.6857758385527513
18,0.45,0.6861192970689691
62,0.46,0.6710071223553812
70,0.42,0.6682594542256379
91,0.46,0.6610468253850619
100,0.43,0.6579556987391006
140,0.4,0.6442173580903844
153,0.4,0.6397523973795516
131,0.4,0.6473084847363455
97,0.43,0.6589860742877544
97,0.46,0.6589860742877544
75,0.49,0.6665421616445484
65,0.65,0.6699767468067275
56,0.56,0.6730678734526886
49,0.7,0.675472083066214
27,0.7,0.683028170423008
29,0.7,0.6823412533905722
12,0.7,0.6881800481662765
6,0.7,0.6902407992635841
4,0.7,0.6909277162960198
3,0.61,0.6912711748122378
3,0.65,0.6912711748122378
8,0.64,0.6895538822311482
35,0.61,0.6802805022932646
80,0.65,0.6648248690634588
164,0.65,0.6359743537011546
104,0.66,0.6565818646742291
60,0.66,0.671694039387817
30,0.66,0.6819977948743542
24,0.81,0.6840585459716617
20,0.87,0.6854323800365333
14,0.82,0.6874931311338408
19,0.82,0.6857758385527513
46,0.88,0.6765024586148677
115,0.87,0.652803820995832
135,0.87,0.6459346506714739
90,0.87,0.6613902839012797
69,0.93,0.6686029127418558
63,0.87,0.6706636638391633
32,0.87,0.6813108778419185
26,0.93,0.6833716289392259
10,0.87,0.6888669651987124
12,0.76,0.6881800481662765
7,0.61,0.6898973407473661
4,0.61,0.6909277162960198
9,0.57,0.6892104237149304
43,0.57,0.6775328341635214
110,0.57,0.6545211135769216
217,0.57,0.6177710523416055
189,0.57,0.6273878907957069
96,0.57,0.6593295328039723
111,0.46,0.6541776550607037
140,0.46,0.6442173580903844
159,0.39,0.6376916462822441
120,0.39,0.6510865284147426
117,0.36,0.6521169039633963
167,0.36,0.6349439781525008
250,0.38,0.6064369213064145
169,0.38,0.6342570611200651
151,0.41,0.6404393144119874
79,0.41,0.6651683275796767
70,0.44,0.6682594542256379
33,0.44,0.6809674193257005
39,0.44,0.6789066682283931
28,0.47,0.68268471190679
15,0.47,0.6871496726176228
3,0.51,0.6912711748122378
2,0.55,0.6916146333284556
3,0.55,0.6912711748122378
10,0.55,0.6888669651987124
41,0.59,0.6782197511959572
106,0.64,0.6558949476417932
210,0.64,0.6201752619551308
170,0.64,0.6339136026038471
110,0.64,0.6545211135769216
122,0.6,0.6503996113823067
130,0.56,0.6476519432525635
131,0.52,0.6473084847363455
142,0.52,0.6435304410579485
177,0.52,0.6315093929903217
177,0.52,0.6315093929903217
240,0.61,0.6098715064685936
207,0.56,0.6212056375037845
135,0.56,0.6459346506714739
96,0.65,0.6593295328039723
68,0.61,0.6689463712580738
55,0.65,0.6734113319689066
45,0.65,0.6768459171310857
30,0.7,0.6819977948743542
20,0.65,0.6854323800365333
12,0.7,0.6881800481662765
6,0.7,0.6902407992635841
2,0.7,0.6916146333284556
10,0.75,0.6888669651987124
32,0.7,0.6813108778419185
95,0.75,0.6596729913201902
205,0.75,0.6218925545362204
194,0.75,0.6256705982146173
118,0.65,0.6517734454471783
171,0.66,0.6335701440876292
197,0.57,0.6246402226659636
207,0.53,0.6212056375037845
245,0.47,0.608154213887504
292,0.44,0.5920116636252624
283,0.47,0.5951027902712235
242,0.54,0.6091845894361577
182,0.62,0.6297921004092322
112,0.49,0.6538341965444858
91,0.66,0.6610468253850619
95,0.66,0.6596729913201902
85,0.71,0.6631075764823693
73,0.66,0.6672290786769842
44,0.62,0.6771893756473035
35,0.62,0.6802805022932646
28,0.62,0.68268471190679
18,0.62,0.6861192970689691
10,0.71,0.6888669651987124
1,0.76,0.6919580918446736
6,0.71,0.6902407992635841
19,0.76,0.6857758385527513
49,0.81,0.675472083066214
90,0.76,0.6613902839012797
128,0.76,0.6483388602849992
217,0.71,0.6177710523416055
273,0.39,0.5985373754334026
313,0.42,0.5847990347846863
300,0.51,0.5892639954955191
253,0.47,0.6054065457577608
195,0.51,0.6253271396983995
129,0.54,0.6479954017687813
93,0.54,0.660359908352626
92,0.54,0.6607033668688439
71,0.54,0.6679159957094201
52,0.58,0.6744417075175603
38,0.62,0.6792501267446109
31,0.66,0.6816543363581363
48,0.66,0.6758155415824318
93,0.66,0.660359908352626
75,0.76,0.6665421616445484
52,0.81,0.6744417075175603
8,0.81,0.6895538822311482
5,0.81,0.6905842577798019
2,0.93,0.6916146333284556
7,0.93,0.6898973407473661
14,0.87,0.6874931311338408
40,0.93,0.6785632097121752
70,0.81,0.6682594542256379
138,0.76,0.6449042751228202
201,0.62,0.623266388601092
223,0.58,0.615710301244298
267,0.54,0.6005981265307101
265,0.51,0.6012850435631458
215,0.54,0.6184579693740413
111,0.48,0.6541776550607037
106,0.59,0.6558949476417932
105,0.67,0.6562384061580111
83,0.62,0.6637944935148051
71,0.67,0.6679159957094201
66,0.55,0.6696332882905095
29,0.51,0.6823412533905722
39,0.4,0.6789066682283931
12,0.43,0.6881800481662765
7,0.34,0.6898973407473661
4,0.45,0.6909277162960198
4,0.45,0.6909277162960198
14,0.41,0.6874931311338408
16,0.32,0.686806214101405
53,0.35,0.6740982490013423
68,0.35,0.6689463712580738
109,0.35,0.6548645720931395
175,0.35,0.6321963100227576
202,0.36,0.6229229300848741
176,0.36,0.6318528515065397
151,0.36,0.6404393144119874
168,0.38,0.634600519636283
154,0.35,0.6394089388633336
153,0.35,0.6397523973795516
126,0.33,0.649025777317435
93,0.38,0.660359908352626
88,0.41,0.6620772009337156
66,0.41,0.6696332882905095
39,0.44,0.6789066682283931
34,0.44,0.6806239608094826
13,0.51,0.6878365896500587
6,0.55,0.6902407992635841
3,0.51,0.6912711748122378
2,0.55,0.6916146333284556
5,0.55,0.6905842577798019
12,0.54,0.6881800481662765
85,0.59,0.6631075764823693
170,0.59,0.6339136026038471
354,0.55,0.5707172356197521
153,0.5,0.6397523973795516
60,0.47,0.671694039387817
75,0.37,0.6665421616445484
74,0.37,0.6668856201607662
73,0.34,0.6672290786769842
79,0.43,0.6651683275796767
77,0.37,0.6658552446121125
136,0.39,0.645591192155256
245,0.26,0.608154213887504
224,0.26,0.6153668427280801
156,0.28,0.6387220218308979
115,0.33,0.652803820995832
68,0.36,0.6689463712580738
33,0.46,0.6809674193257005
18,0.46,0.6861192970689691
9,0.42,0.6892104237149304
3,0.38,0.6912711748122378
1,0.34,0.6919580918446736
1,0.34,0.6919580918446736
2,0.41,0.6916146333284556
14,0.41,0.6874931311338408
59,0.41,0.6720374979040349
152,0.44,0.6400958558957694
315,0.44,0.5841121177522505
180,0.45,0.630479017441668
64,0.45,0.6703202053229453
46,0.42,0.6765024586148677
84,0.46,0.6634510349985872
91,0.43,0.6610468253850619
75,0.46,0.6665421616445484
90,0.37,0.6613902839012797
131,0.4,0.6473084847363455
281,0.4,0.5957897073036593
289,0.37,0.5930420391739161
184,0.4,0.6291051833767964
123,0.4,0.6500561528660888
90,0.44,0.6613902839012797
52,0.47,0.6744417075175603
32,0.44,0.6813108778419185
14,0.47,0.6874931311338408
5,0.51,0.6905842577798019
4,0.51,0.6909277162960198
4,0.61,0.6909277162960198
5,0.59,0.6905842577798019
26,0.59,0.6833716289392259
78,0.75,0.6655117860958947
215,0.69,0.6184579693740413
388,0.75,0.5590396460683432
227,0.69,0.6143364671794264
86,0.52,0.6627641179661514
84,0.49,0.6634510349985872
120,0.49,0.6510865284147426
118,0.42,0.6517734454471783
117,0.39,0.6521169039633963
119,0.34,0.6514299869309604
197,0.34,0.6246402226659636
412,0.34,0.5507966416791135
383,0.36,0.5607569386494328
265,0.34,0.6012850435631458
177,0.49,0.6315093929903217
97,0.6,0.6589860742877544
71,0.6,0.6679159957094201
60,0.7,0.671694039387817
25,0.75,0.6837150874554437
8,0.75,0.6895538822311482
5,0.69,0.6905842577798019
4,0.69,0.6909277162960198
3,0.69,0.6912711748122378
13,0.8,0.6878365896500587
70,0.73,0.6682594542256379
205,0.65,0.6218925545362204
447,0.7,0.5387755936114866
241,0.7,0.6095280479523757
116,0.65,0.6524603624796141
138,0.56,0.6449042751228202
191,0.5,0.626700973763271
204,0.43,0.6222360130524383
178,0.36,0.6311659344741039
222,0.27,0.6160537597605159
294,0.27,0.5913247465928265
476,0.36,0.5288152966411673
419,0.29,0.5483924320655881
272,0.33,0.5988808339496206
177,0.41,0.6315093929903217
154,0.43,0.6394089388633336
135,0.5,0.6459346506714739
101,0.5,0.6576122402228828
79,0.5,0.6651683275796767
62,0.46,0.6710071223553812
38,0.5,0.6792501267446109
20,0.57,0.6854323800365333
10,0.57,0.6888669651987124
9,0.75,0.6892104237149304
7,0.75,0.6898973407473661
20,0.87,0.6854323800365333
64,0.75,0.6703202053229453
130,0.8,0.6476519432525635
203,0.75,0.6225794715686561
324,0.57,0.5810209911062894
376,0.43,0.5631611482629582
445,0.44,0.5394625106439225
512,0.42,0.5164507900573226
449,0.37,0.5380886765790508
401,0.37,0.5545746853575104
322,0.43,0.5817079081387251
297,0.45,0.5902943710441728
215,0.42,0.6184579693740413
170,0.39,0.6339136026038471
140,0.44,0.6442173580903844
109,0.38,0.6548645720931395
119,0.38,0.6514299869309604
91,0.4,0.6610468253850619
72,0.42,0.6675725371932021
67,0.37,0.6692898297742916
32,0.42,0.6813108778419185
6,0.49,0.6902407992635841
2,0.49,0.6916146333284556
2,0.52,0.6916146333284556
24,0.52,0.6840585459716617
57,0.52,0.6727244149364707
125,0.53,0.649369235833653
208,0.49,0.6208621789875666
256,0.46,0.604376170209107
351,0.43,0.5717476111684058
343,0.37,0.574495279298149
328,0.4,0.5796471570414177
330,0.37,0.5789602400089818
314,0.37,0.5844555762684683
219,0.4,0.6170841353091696
181,0.46,0.6301355589254501
112,0.49,0.6538341965444858
126,0.52,0.649025777317435
91,0.56,0.6610468253850619
58,0.6,0.6723809564202529
30,0.56,0.6819977948743542
15,0.6,0.6871496726176228
5,0.6,0.6905842577798019
5,0.56,0.6905842577798019
3,0.52,0.6912711748122378
4,0.64,0.6909277162960198
21,0.64,0.6850889215203154
88,0.6,0.6620772009337156
240,0.6,0.6098715064685936
420,0.55,0.5480489735493701
197,0.64,0.6246402226659636
108,0.6,0.6552080306093574
88,0.56,0.6620772009337156
103,0.56,0.6569253231904469
80,0.56,0.6648248690634588
50,0.75,0.6751286245499961
69,0.75,0.6686029127418558
49,0.87,0.675472083066214
152,0.87,0.6400958558957694
164,0.86,0.6359743537011546
190,0.93,0.6270444322794889
132,0.86,0.6469650262201276
79,0.93,0.6651683275796767
62,0.92,0.6710071223553812
52,0.87,0.6744417075175603
14,0.87,0.6874931311338408
5,0.93,0.6905842577798019
4,0.87,0.6909277162960198
4,0.86,0.6909277162960198
23,0.47,0.6844020044878796
79,0.93,0.6651683275796767
222,0.93,0.6160537597605159
471,0.93,0.5305325892222569
195,0.93,0.6253271396983995
83,0.93,0.6637944935148051
101,0.38,0.6576122402228828
140,0.38,0.6442173580903844
178,0.38,0.6311659344741039
106,0.38,0.6558949476417932
136,0.38,0.645591192155256
240,0.38,0.6098715064685936
460,0.38,0.5343106329006538
385,0.4,0.5600700216169969
281,0.46,0.5957897073036593
200,0.53,0.6236098471173099
116,0.66,0.6524603624796141
114,0.7,0.65314727951205
41,0.81,0.6782197511959572
28,0.81,0.68268471190679
7,0.87,0.6898973407473661
5,0.85,0.6905842577798019
4,0.8,0.6909277162960198
2,0.8,0.6916146333284556
22,0.8,0.6847454630040974
74,0.86,0.6668856201607662
256,0.8,0.604376170209107
499,0.82,0.5209157507681554
225,0.86,0.6150233842118622
97,0.87,0.6589860742877544
99,0.87,0.6582991572553186
55,0.81,0.6734113319689066
65,0.76,0.6699767468067275
73,0.81,0.6672290786769842
79,0.87,0.6651683275796767
118,0.87,0.6517734454471783
134,0.87,0.6462781091876918
98,0.87,0.6586426157715365
93,0.93,0.660359908352626
57,0.93,0.6727244149364707
29,0.87,0.6823412533905722
49,0.87,0.675472083066214
9,0.87,0.6892104237149304
3,0.93,0.6912711748122378
3,0.93,0.6912711748122378
2,0.93,0.6916146333284556
3,0.93,0.6912711748122378
2,0.93,0.6916146333284556
16,0.93,0.686806214101405
89,0.93,0.6617337424174977
220,0.87,0.6167406767929517
508,0.81,0.5178246241221942
230,0.81,0.6133060916307727
90,0.81,0.6613902839012797
119,0.81,0.6514299869309604
144,0.81,0.6428435240255127
183,0.77,0.6294486418930143
156,0.77,0.6387220218308979
188,0.72,0.6277313493119248
281,0.67,0.5957897073036593
495,0.63,0.522289584833027
421,0.67,0.5477055150331522
330,0.71,0.5789602400089818
240,0.71,0.6098715064685936
174,0.67,0.6325397685389755
133,0.76,0.6466215677039098
67,0.76,0.6692898297742916
42,0.71,0.6778762926797394
12,0.76,0.6881800481662765
14,0.76,0.6874931311338408
7,0.87,0.6898973407473661
3,0.7,0.6912711748122378
21,0.7,0.6850889215203154
73,0.75,0.6672290786769842
177,0.6,0.6315093929903217
419,0.52,0.5483924320655881
214,0.47,0.6188014278902592
103,0.44,0.6569253231904469
114,0.38,0.65314727951205
154,0.38,0.6394089388633336
154,0.33,0.6394089388633336
129,0.33,0.6479954017687813
138,0.33,0.6449042751228202
