hr,cnt,Predicted Y
5,20,121.78412785987564
6,92,132.12192002978162
7,223,142.45971219968757
8,400,152.79750436959353
9,233,163.1352965394995
10,102,173.4730887094055
11,124,183.81088087931144
12,167,194.14867304921742
13,127,204.48646521912337
14,134,214.82425738902936
15,151,225.1620495589353
16,207,235.4998417288413
17,398,245.83763389874727
18,382,256.1754260686532
19,267,266.5132182385592
20,161,276.8510104084652
21,139,287.1888025783711
22,107,297.5265947482771
23,59,307.8643869181831
0,22,70.09516701034579
1,8,80.43295918025176
2,2,90.77075135015772
3,3,101.1085435200637
4,4,111.44633568996966
5,26,121.78412785987564
6,87,132.12192002978162
7,247,142.45971219968757
8,467,152.79750436959353
9,239,163.1352965394995
10,142,173.4730887094055
11,115,183.81088087931144
12,144,194.14867304921742
13,133,204.48646521912337
14,151,214.82425738902936
15,167,225.1620495589353
16,245,235.4998417288413
17,396,245.83763389874727
18,390,256.1754260686532
19,268,266.5132182385592
20,175,276.8510104084652
21,154,287.1888025783711
22,104,297.5265947482771
23,51,307.8643869181831
0,50,70.09516701034579
1,20,80.43295918025176
2,7,90.77075135015772
3,3,101.1085435200637
4,6,111.44633568996966
5,24,121.78412785987564
6,92,132.12192002978162
7,258,142.45971219968757
8,457,152.79750436959353
9,280,163.1352965394995
10,109,173.4730887094055
11,135,183.81088087931144
12,157,194.14867304921742
13,164,204.48646521912337
14,132,214.82425738902936
15,82,225.1620495589353
16,131,235.4998417288413
17,324,245.83763389874727
18,377,256.1754260686532
19,287,266.5132182385592
20,221,276.8510104084652
21,155,287.1888025783711
22,124,297.5265947482771
23,114,307.8643869181831
0,72,70.09516701034579
1,31,80.43295918025176
2,23,90.77075135015772
3,5,101.1085435200637
4,5,111.44633568996966
5,26,121.78412785987564
6,82,132.12192002978162
7,231,142.45971219968757
8,459,152.79750436959353
9,243,163.1352965394995
10,132,173.4730887094055
11,144,183.81088087931144
12,173,194.14867304921742
13,137,204.48646521912337
14,128,214.82425738902936
15,153,225.1620495589353
16,224,235.4998417288413
17,365,245.83763389874727
18,295,256.1754260686532
19,214,266.5132182385592
20,152,276.8510104084652
21,102,287.1888025783711
22,106,297.5265947482771
23,75,307.8643869181831
0,62,70.09516701034579
1,43,80.43295918025176
2,58,90.77075135015772
3,26,101.1085435200637
4,9,111.44633568996966
5,9,121.78412785987564
6,17,132.12192002978162
7,20,142.45971219968757
8,59,152.79750436959353
9,100,163.1352965394995
10,181,173.4730887094055
11,209,183.81088087931144
12,244,194.14867304921742
13,236,204.48646521912337
14,237,214.82425738902936
15,228,225.1620495589353
16,222,235.4998417288413
17,165,245.83763389874727
18,157,256.1754260686532
19,106,266.5132182385592
20,106,276.8510104084652
21,96,287.1888025783711
22,80,297.5265947482771
23,69,307.8643869181831
0,71,70.09516701034579
1,46,80.43295918025176
2,41,90.77075135015772
3,18,101.1085435200637
4,1,111.44633568996966
5,5,121.78412785987564
6,3,132.12192002978162
7,12,142.45971219968757
8,32,152.79750436959353
9,81,163.1352965394995
10,129,173.4730887094055
11,188,183.81088087931144
12,228,194.14867304921742
13,228,204.48646521912337
14,219,214.82425738902936
15,207,225.1620495589353
16,234,235.4998417288413
17,136,245.83763389874727
18,138,256.1754260686532
19,135,266.5132182385592
20,104,276.8510104084652
21,89,287.1888025783711
22,49,297.5265947482771
23,37,307.8643869181831
0,17,70.09516701034579
1,11,80.43295918025176
2,3,90.77075135015772
3,3,101.1085435200637
4,4,111.44633568996966
5,21,121.78412785987564
6,68,132.12192002978162
7,191,142.45971219968757
8,397,152.79750436959353
9,183,163.1352965394995
10,108,173.4730887094055
11,127,183.81088087931144
12,141,194.14867304921742
13,142,204.48646521912337
14,137,214.82425738902936
15,159,225.1620495589353
16,208,235.4998417288413
17,378,245.83763389874727
18,354,256.1754260686532
19,251,266.5132182385592
20,206,276.8510104084652
21,127,287.1888025783711
22,107,297.5265947482771
23,60,307.8643869181831
0,21,70.09516701034579
1,6,80.43295918025176
2,11,90.77075135015772
3,2,101.1085435200637
4,4,111.44633568996966
5,15,121.78412785987564
6,72,132.12192002978162
7,268,142.45971219968757
8,432,152.79750436959353
9,259,163.1352965394995
10,129,173.4730887094055
11,129,183.81088087931144
12,175,194.14867304921742
13,181,204.48646521912337
14,138,214.82425738902936
15,154,225.1620495589353
16,238,235.4998417288413
17,431,245.83763389874727
18,411,256.1754260686532
19,224,266.5132182385592
20,147,276.8510104084652
21,143,287.1888025783711
22,107,297.5265947482771
23,53,307.8643869181831
0,25,70.09516701034579
1,11,80.43295918025176
2,4,90.77075135015772
3,2,101.1085435200637
4,2,111.44633568996966
5,28,121.78412785987564
6,76,132.12192002978162
7,229,142.45971219968757
8,405,152.79750436959353
9,234,163.1352965394995
10,89,173.4730887094055
11,56,183.81088087931144
12,61,194.14867304921742
13,58,204.48646521912337
14,51,214.82425738902936
15,61,225.1620495589353
16,101,235.4998417288413
17,229,245.83763389874727
18,280,256.1754260686532
19,209,266.5132182385592
20,167,276.8510104084652
21,123,287.1888025783711
22,105,297.5265947482771
23,54,307.8643869181831
0,27,70.09516701034579
1,15,80.43295918025176
2,11,90.77075135015772
3,6,101.1085435200637
4,3,111.44633568996966
5,16,121.78412785987564
6,64,132.12192002978162
7,186,142.45971219968757
8,343,152.79750436959353
9,228,163.1352965394995
10,141,173.4730887094055
11,145,183.81088087931144
12,202,194.14867304921742
13,188,204.48646521912337
14,159,214.82425738902936
15,214,225.1620495589353
16,256,235.4998417288413
17,356,245.83763389874727
18,288,256.1754260686532
19,142,266.5132182385592
20,33,276.8510104084652
21,17,287.1888025783711
22,17,297.5265947482771
23,11,307.8643869181831
0,9,70.09516701034579
1,12,80.43295918025176
2,13,90.77075135015772
3,4,101.1085435200637
4,2,111.44633568996966
5,8,121.78412785987564
6,40,132.12192002978162
7,92,142.45971219968757
8,182,152.79750436959353
9,156,163.1352965394995
10,104,173.4730887094055
11,174,183.81088087931144
12,170,194.14867304921742
13,194,204.48646521912337
14,200,214.82425738902936
15,203,225.1620495589353
16,181,235.4998417288413
17,140,245.83763389874727
18,95,256.1754260686532
19,76,266.5132182385592
20,50,276.8510104084652
21,32,287.1888025783711
22,47,297.5265947482771
23,25,307.8643869181831
0,23,70.09516701034579
1,16,80.43295918025176
2,26,90.77075135015772
3,5,101.1085435200637
4,3,111.44633568996966
5,4,121.78412785987564
6,10,132.12192002978162
7,10,142.45971219968757
8,27,152.79750436959353
9,56,163.1352965394995
10,56,173.4730887094055
11,71,183.81088087931144
12,94,194.14867304921742
13,121,204.48646521912337
14,85,214.82425738902936
15,97,225.1620495589353
16,99,235.4998417288413
17,68,245.83763389874727
18,35,256.1754260686532
19,25,266.5132182385592
20,24,276.8510104084652
21,19,287.1888025783711
22,20,297.5265947482771
23,17,307.8643869181831
0,6,70.09516701034579
1,4,80.43295918025176
2,2,90.77075135015772
3,4,101.1085435200637
5,1,121.78412785987564
6,1,132.12192002978162
7,4,142.45971219968757
8,5,152.79750436959353
9,23,163.1352965394995
10,43,173.4730887094055
11,85,183.81088087931144
12,66,194.14867304921742
13,79,204.48646521912337
14,86,214.82425738902936
15,91,225.1620495589353
16,86,235.4998417288413
17,44,245.83763389874727
18,30,256.1754260686532
19,16,266.5132182385592
20,26,276.8510104084652
21,19,287.1888025783711
22,17,297.5265947482771
23,16,307.8643869181831
0,11,70.09516701034579
1,10,80.43295918025176
2,7,90.77075135015772
4,2,111.44633568996966
5,4,121.78412785987564
6,4,132.12192002978162
7,19,142.45971219968757
8,18,152.79750436959353
9,62,163.1352965394995
10,70,173.4730887094055
11,91,183.81088087931144
12,100,194.14867304921742
13,140,204.48646521912337
14,153,214.82425738902936
15,131,225.1620495589353
16,97,235.4998417288413
17,97,245.83763389874727
18,75,256.1754260686532
19,65,266.5132182385592
20,56,276.8510104084652
21,49,287.1888025783711
22,27,297.5265947482771
23,29,307.8643869181831
0,12,70.09516701034579
1,6,80.43295918025176
2,4,90.77075135015772
3,3,101.1085435200637
4,3,111.44633568996966
5,8,121.78412785987564
6,35,132.12192002978162
7,80,142.45971219968757
8,164,152.79750436959353
9,104,163.1352965394995
10,60,173.4730887094055
11,30,183.81088087931144
12,24,194.14867304921742
13,20,204.48646521912337
14,14,214.82425738902936
15,19,225.1620495589353
16,46,235.4998417288413
17,115,245.83763389874727
18,135,256.1754260686532
19,90,266.5132182385592
20,69,276.8510104084652
21,63,287.1888025783711
22,32,297.5265947482771
23,26,307.8643869181831
0,10,70.09516701034579
1,12,80.43295918025176
2,7,90.77075135015772
3,4,101.1085435200637
5,9,121.78412785987564
6,43,132.12192002978162
7,110,142.45971219968757
8,217,152.79750436959353
9,189,163.1352965394995
10,96,173.4730887094055
11,111,183.81088087931144
12,140,194.14867304921742
13,159,204.48646521912337
14,120,214.82425738902936
15,117,225.1620495589353
16,167,235.4998417288413
17,250,245.83763389874727
18,169,256.1754260686532
19,151,266.5132182385592
20,79,276.8510104084652
21,70,287.1888025783711
22,33,297.5265947482771
23,39,307.8643869181831
0,28,70.09516701034579
1,15,80.43295918025176
2,3,90.77075135015772
3,2,101.1085435200637
4,3,111.44633568996966
5,10,121.78412785987564
6,41,132.12192002978162
7,106,142.45971219968757
8,210,152.79750436959353
9,170,163.1352965394995
10,110,173.4730887094055
11,122,183.81088087931144
12,130,194.14867304921742
13,131,204.48646521912337
14,142,214.82425738902936
15,177,225.1620495589353
16,177,235.4998417288413
17,240,245.83763389874727
18,207,256.1754260686532
19,135,266.5132182385592
20,96,276.8510104084652
21,68,287.1888025783711
22,55,297.5265947482771
23,45,307.8643869181831
0,30,70.09516701034579
1,20,80.43295918025176
2,12,90.77075135015772
3,6,101.1085435200637
4,2,111.44633568996966
5,10,121.78412785987564
6,32,132.12192002978162
7,95,142.45971219968757
8,205,152.79750436959353
9,194,163.1352965394995
10,118,173.4730887094055
11,171,183.81088087931144
12,197,194.14867304921742
13,207,204.48646521912337
14,245,214.82425738902936
15,292,225.1620495589353
16,283,235.4998417288413
17,242,245.83763389874727
18,182,256.1754260686532
19,112,266.5132182385592
20,91,276.8510104084652
21,95,287.1888025783711
22,85,297.5265947482771
23,73,307.8643869181831
0,44,70.09516701034579
1,35,80.43295918025176
2,28,90.77075135015772
3,18,101.1085435200637
4,10,111.44633568996966
5,1,121.78412785987564
6,6,132.12192002978162
7,19,142.45971219968757
8,49,152.79750436959353
9,90,163.1352965394995
10,128,173.4730887094055
11,217,183.81088087931144
12,273,194.14867304921742
13,313,204.48646521912337
14,300,214.82425738902936
15,253,225.1620495589353
16,195,235.4998417288413
17,129,245.83763389874727
18,93,256.1754260686532
19,92,266.5132182385592
20,71,276.8510104084652
21,52,287.1888025783711
22,38,297.5265947482771
23,31,307.8643869181831
0,48,70.09516701034579
1,93,80.43295918025176
2,75,90.77075135015772
3,52,101.1085435200637
4,8,111.44633568996966
5,5,121.78412785987564
6,2,132.12192002978162
7,7,142.45971219968757
8,14,152.79750436959353
9,40,163.1352965394995
10,70,173.4730887094055
11,138,183.81088087931144
12,201,194.14867304921742
13,223,204.48646521912337
14,267,214.82425738902936
15,265,225.1620495589353
16,215,235.4998417288413
17,111,245.83763389874727
18,106,256.1754260686532
19,105,266.5132182385592
20,83,276.8510104084652
21,71,287.1888025783711
22,66,297.5265947482771
23,29,307.8643869181831
0,39,70.09516701034579
1,12,80.43295918025176
2,7,90.77075135015772
4,4,111.44633568996966
5,4,121.78412785987564
6,14,132.12192002978162
7,16,142.45971219968757
8,53,152.79750436959353
9,68,163.1352965394995
10,109,173.4730887094055
11,175,183.81088087931144
12,202,194.14867304921742
13,176,204.48646521912337
14,151,214.82425738902936
15,168,225.1620495589353
16,154,235.4998417288413
17,153,245.83763389874727
18,126,256.1754260686532
19,93,266.5132182385592
20,88,276.8510104084652
21,66,287.1888025783711
22,39,297.5265947482771
23,34,307.8643869181831
0,13,70.09516701034579
1,6,80.43295918025176
2,3,90.77075135015772
3,2,101.1085435200637
4,5,111.44633568996966
5,12,121.78412785987564
6,85,132.12192002978162
7,170,142.45971219968757
8,354,152.79750436959353
9,153,163.1352965394995
10,60,173.4730887094055
11,75,183.81088087931144
12,74,194.14867304921742
13,73,204.48646521912337
14,79,214.82425738902936
15,77,225.1620495589353
16,136,235.4998417288413
17,245,245.83763389874727
18,224,256.1754260686532
19,156,266.5132182385592
20,115,276.8510104084652
21,68,287.1888025783711
22,33,297.5265947482771
23,18,307.8643869181831
0,9,70.09516701034579
1,3,80.43295918025176
2,1,90.77075135015772
3,1,101.1085435200637
4,2,111.44633568996966
5,14,121.78412785987564
6,59,132.12192002978162
7,152,142.45971219968757
8,315,152.79750436959353
9,180,163.1352965394995
10,64,173.4730887094055
11,46,183.81088087931144
12,84,194.14867304921742
13,91,204.48646521912337
14,75,214.82425738902936
15,90,225.1620495589353
16,131,235.4998417288413
17,281,245.83763389874727
18,289,256.1754260686532
19,184,266.5132182385592
20,123,276.8510104084652
21,90,287.1888025783711
22,52,297.5265947482771
23,32,307.8643869181831
0,14,70.09516701034579
1,5,80.43295918025176
2,4,90.77075135015772
3,4,101.1085435200637
4,5,111.44633568996966
5,26,121.78412785987564
6,78,132.12192002978162
7,215,142.45971219968757
8,388,152.79750436959353
9,227,163.1352965394995
10,86,173.4730887094055
11,84,183.81088087931144
12,120,194.14867304921742
13,118,204.48646521912337
14,117,214.82425738902936
15,119,225.1620495589353
16,197,235.4998417288413
17,412,245.83763389874727
18,383,256.1754260686532
19,265,266.5132182385592
20,177,276.8510104084652
21,97,287.1888025783711
22,71,297.5265947482771
23,60,307.8643869181831
0,25,70.09516701034579
1,8,80.43295918025176
2,5,90.77075135015772
3,4,101.1085435200637
4,3,111.44633568996966
5,13,121.78412785987564
6,70,132.12192002978162
7,205,142.45971219968757
8,447,152.79750436959353
9,241,163.1352965394995
10,116,173.4730887094055
11,138,183.81088087931144
12,191,194.14867304921742
13,204,204.48646521912337
14,178,214.82425738902936
15,222,225.1620495589353
16,294,235.4998417288413
17,476,245.83763389874727
18,419,256.1754260686532
19,272,266.5132182385592
20,177,276.8510104084652
21,154,287.1888025783711
22,135,297.5265947482771
23,101,307.8643869181831
0,79,70.09516701034579
1,62,80.43295918025176
2,38,90.77075135015772
3,20,101.1085435200637
4,10,111.44633568996966
5,9,121.78412785987564
6,7,132.12192002978162
7,20,142.45971219968757
8,64,152.79750436959353
9,130,163.1352965394995
10,203,173.4730887094055
11,324,183.81088087931144
12,376,194.14867304921742
13,445,204.48646521912337
14,512,214.82425738902936
15,449,225.1620495589353
16,401,235.4998417288413
17,322,245.83763389874727
18,297,256.1754260686532
19,215,266.5132182385592
20,170,276.8510104084652
21,140,287.1888025783711
22,109,297.5265947482771
23,119,307.8643869181831
0,91,70.09516701034579
1,72,80.43295918025176
2,67,90.77075135015772
3,32,101.1085435200637
4,6,111.44633568996966
5,2,121.78412785987564
6,2,132.12192002978162
7,24,142.45971219968757
8,57,152.79750436959353
9,125,163.1352965394995
10,208,173.4730887094055
11,256,183.81088087931144
12,351,194.14867304921742
13,343,204.48646521912337
14,328,214.82425738902936
15,330,225.1620495589353
16,314,235.4998417288413
17,219,245.83763389874727
18,181,256.1754260686532
19,112,266.5132182385592
20,126,276.8510104084652
21,91,287.1888025783711
22,58,297.5265947482771
23,30,307.8643869181831
0,15,70.09516701034579
1,5,80.43295918025176
2,5,90.77075135015772
3,3,101.1085435200637
4,4,111.44633568996966
5,21,121.78412785987564
6,88,132.12192002978162
7,240,142.45971219968757
8,420,152.79750436959353
9,197,163.1352965394995
10,108,173.4730887094055
11,88,183.81088087931144
12,103,194.14867304921742
13,80,204.48646521912337
14,50,214.82425738902936
15,69,225.1620495589353
16,49,235.4998417288413
17,152,245.83763389874727
18,164,256.1754260686532
19,190,266.5132182385592
20,132,276.8510104084652
21,79,287.1888025783711
22,62,297.5265947482771
23,52,307.8643869181831
0,14,70.09516701034579
1,5,80.43295918025176
2,4,90.77075135015772
4,4,111.44633568996966
5,23,121.78412785987564
6,79,132.12192002978162
7,222,142.45971219968757
8,471,152.79750436959353
9,195,163.1352965394995
10,83,173.4730887094055
11,101,183.81088087931144
12,140,194.14867304921742
13,178,204.48646521912337
14,106,214.82425738902936
15,136,225.1620495589353
16,240,235.4998417288413
17,460,245.83763389874727
18,385,256.1754260686532
19,281,266.5132182385592
20,200,276.8510104084652
21,116,287.1888025783711
22,114,297.5265947482771
23,41,307.8643869181831
0,28,70.09516701034579
1,7,80.43295918025176
2,5,90.77075135015772
3,4,101.1085435200637
4,2,111.44633568996966
5,22,121.78412785987564
6,74,132.12192002978162
7,256,142.45971219968757
8,499,152.79750436959353
9,225,163.1352965394995
10,97,173.4730887094055
11,99,183.81088087931144
12,55,194.14867304921742
13,65,204.48646521912337
14,73,214.82425738902936
15,79,225.1620495589353
16,118,235.4998417288413
17,134,245.83763389874727
18,98,256.1754260686532
19,93,266.5132182385592
20,57,276.8510104084652
21,29,287.1888025783711
22,49,297.5265947482771
23,9,307.8643869181831
0,3,70.09516701034579
1,3,80.43295918025176
2,2,90.77075135015772
3,3,101.1085435200637
4,2,111.44633568996966
5,16,121.78412785987564
6,89,132.12192002978162
7,220,142.45971219968757
8,508,152.79750436959353
9,230,163.1352965394995
10,90,173.4730887094055
11,119,183.81088087931144
12,144,194.14867304921742
13,183,204.48646521912337
14,156,214.82425738902936
15,188,225.1620495589353
16,281,235.4998417288413
17,495,245.83763389874727
18,421,256.1754260686532
19,330,266.5132182385592
20,240,276.8510104084652
21,174,287.1888025783711
22,133,297.5265947482771
23,67,307.8643869181831
0,42,70.09516701034579
1,12,80.43295918025176
2,14,90.77075135015772
3,7,101.1085435200637
4,3,111.44633568996966
5,21,121.78412785987564
6,73,132.12192002978162
7,177,142.45971219968757
8,419,152.79750436959353
9,214,163.1352965394995
10,103,173.4730887094055
11,114,183.81088087931144
12,154,194.14867304921742
13,154,204.48646521912337
14,129,214.82425738902936
15,138,225.1620495589353
16,233,235.4998417288413
17,332,245.83763389874727
18,301,256.1754260686532
19,206,266.5132182385592
20,136,276.8510104084652
21,102,287.1888025783711
22,65,297.5265947482771
23,65,307.8643869181831
0,44,70.09516701034579
1,50,80.43295918025176
2,38,90.77075135015772
3,20,101.1085435200637
4,3,111.44633568996966
5,4,121.78412785987564
6,5,132.12192002978162
7,24,142.45971219968757
8,92,152.79750436959353
9,81,163.1352965394995
10,149,173.4730887094055
11,178,183.81088087931144
12,219,194.14867304921742
13,220,204.48646521912337
14,231,214.82425738902936
15,226,225.1620495589353
16,206,235.4998417288413
17,144,245.83763389874727
18,143,256.1754260686532
19,102,266.5132182385592
20,103,276.8510104084652
21,69,287.1888025783711
22,66,297.5265947482771
23,76,307.8643869181831
0,59,70.09516701034579
1,42,80.43295918025176
2,43,90.77075135015772
3,25,101.1085435200637
4,6,111.44633568996966
5,5,121.78412785987564
6,8,132.12192002978162
7,17,142.45971219968757
8,36,152.79750436959353
9,90,163.1352965394995
10,126,173.4730887094055
11,165,183.81088087931144
12,234,194.14867304921742
13,224,204.48646521912337
14,188,214.82425738902936
15,206,225.1620495589353
16,205,235.4998417288413
17,146,245.83763389874727
18,120,256.1754260686532
19,110,266.5132182385592
20,95,276.8510104084652
21,72,287.1888025783711
22,60,297.5265947482771
23,29,307.8643869181831
0,25,70.09516701034579
1,20,80.43295918025176
2,17,90.77075135015772
3,3,101.1085435200637
4,8,111.44633568996966
5,6,121.78412785987564
6,13,132.12192002978162
7,33,142.45971219968757
8,78,152.79750436959353
9,96,163.1352965394995
10,126,173.4730887094055
11,179,183.81088087931144
12,185,194.14867304921742
13,228,204.48646521912337
14,181,214.82425738902936
15,192,225.1620495589353
16,180,235.4998417288413
17,193,245.83763389874727
18,181,256.1754260686532
19,144,266.5132182385592
20,90,276.8510104084652
21,49,287.1888025783711
22,43,297.5265947482771
23,28,307.8643869181831
0,12,70.09516701034579
1,2,80.43295918025176
2,12,90.77075135015772
4,2,111.44633568996966
5,13,121.78412785987564
6,57,132.12192002978162
7,126,142.45971219968757
8,93,152.79750436959353
9,68,163.1352965394995
10,62,173.4730887094055
11,75,183.81088087931144
12,86,194.14867304921742
13,103,204.48646521912337
14,132,214.82425738902936
15,129,225.1620495589353
16,219,235.4998417288413
17,462,245.83763389874727
18,463,256.1754260686532
19,308,266.5132182385592
20,180,276.8510104084652
21,180,287.1888025783711
22,90,297.5265947482771
23,61,307.8643869181831
0,17,70.09516701034579
1,10,80.43295918025176
2,2,90.77075135015772
3,4,101.1085435200637
4,1,111.44633568996966
5,29,121.78412785987564
6,88,132.12192002978162
7,263,142.45971219968757
8,489,152.79750436959353
9,202,163.1352965394995
10,93,173.4730887094055
11,114,183.81088087931144
12,161,194.14867304921742
13,130,204.48646521912337
14,105,214.82425738902936
15,130,225.1620495589353
16,176,235.4998417288413
17,346,245.83763389874727
18,355,256.1754260686532
19,256,266.5132182385592
20,165,276.8510104084652
21,124,287.1888025783711
22,78,297.5265947482771
23,38,307.8643869181831
0,16,70.09516701034579
1,5,80.43295918025176
2,3,90.77075135015772
3,4,101.1085435200637
4,1,111.44633568996966
5,19,121.78412785987564
6,86,132.12192002978162
7,206,142.45971219968757
8,423,152.79750436959353
9,210,163.1352965394995
10,108,173.4730887094055
11,99,183.81088087931144
12,111,194.14867304921742
13,124,204.48646521912337
14,119,214.82425738902936
15,127,225.1620495589353
16,193,235.4998417288413
17,385,245.83763389874727
18,361,256.1754260686532
19,234,266.5132182385592
20,191,276.8510104084652
21,121,287.1888025783711
22,90,297.5265947482771
23,56,307.8643869181831
0,27,70.09516701034579
1,15,80.43295918025176
2,11,90.77075135015772
3,4,101.1085435200637
4,3,111.44633568996966
5,19,121.78412785987564
6,68,132.12192002978162
7,185,142.45971219968757
8,425,152.79750436959353
9,263,163.1352965394995
10,97,173.4730887094055
11,123,183.81088087931144
12,124,194.14867304921742
13,156,204.48646521912337
14,115,214.82425738902936
15,156,225.1620495589353
16,174,235.4998417288413
17,349,245.83763389874727
18,301,256.1754260686532
19,192,266.5132182385592
20,142,276.8510104084652
21,104,287.1888025783711
22,72,297.5265947482771
23,38,307.8643869181831
0,24,70.09516701034579
1,23,80.43295918025176
2,26,90.77075135015772
3,13,101.1085435200637
4,1,111.44633568996966
5,2,121.78412785987564
6,1,132.12192002978162
7,13,142.45971219968757
8,25,152.79750436959353
9,42,163.1352965394995
10,45,173.4730887094055
11,63,183.81088087931144
12,67,194.14867304921742
13,76,204.48646521912337
14,95,214.82425738902936
15,119,225.1620495589353
16,118,235.4998417288413
17,106,245.83763389874727
18,110,256.1754260686532
19,85,266.5132182385592
20,67,276.8510104084652
21,69,287.1888025783711
22,59,297.5265947482771
23,52,307.8643869181831
0,52,70.09516701034579
1,50,80.43295918025176
2,47,90.77075135015772
3,21,101.1085435200637
4,2,111.44633568996966
5,3,121.78412785987564
6,4,132.12192002978162
7,13,142.45971219968757
8,32,152.79750436959353
9,63,163.1352965394995
10,129,173.4730887094055
11,133,183.81088087931144
12,185,194.14867304921742
13,199,204.48646521912337
14,182,214.82425738902936
15,176,225.1620495589353
16,155,235.4998417288413
17,108,245.83763389874727
18,121,256.1754260686532
19,89,266.5132182385592
20,74,276.8510104084652
21,44,287.1888025783711
22,58,297.5265947482771
23,37,307.8643869181831
0,19,70.09516701034579
1,4,80.43295918025176
2,2,90.77075135015772
3,1,101.1085435200637
4,1,111.44633568996966
5,19,121.78412785987564
6,42,132.12192002978162
7,122,142.45971219968757
8,272,152.79750436959353
9,211,163.1352965394995
10,149,173.4730887094055
11,62,183.81088087931144
12,62,194.14867304921742
13,37,204.48646521912337
14,61,214.82425738902936
15,74,225.1620495589353
16,122,235.4998417288413
17,276,245.83763389874727
18,282,256.1754260686532
19,220,266.5132182385592
20,169,276.8510104084652
21,120,287.1888025783711
22,68,297.5265947482771
23,37,307.8643869181831
0,25,70.09516701034579
1,9,80.43295918025176
2,8,90.77075135015772
3,3,101.1085435200637
4,2,111.44633568996966
5,26,121.78412785987564
6,89,132.12192002978162
7,232,142.45971219968757
8,490,152.79750436959353
9,255,163.1352965394995
10,116,173.4730887094055
11,153,183.81088087931144
12,175,194.14867304921742
13,203,204.48646521912337
14,173,214.82425738902936
15,208,225.1620495589353
16,278,235.4998417288413
17,515,245.83763389874727
18,423,256.1754260686532
19,331,266.5132182385592
20,229,276.8510104084652
21,172,287.1888025783711
22,125,297.5265947482771
23,99,307.8643869181831
0,31,70.09516701034579
1,13,80.43295918025176
2,6,90.77075135015772
3,1,101.1085435200637
4,4,111.44633568996966
5,33,121.78412785987564
6,88,132.12192002978162
7,257,142.45971219968757
8,513,152.79750436959353
9,236,163.1352965394995
10,141,173.4730887094055
11,157,183.81088087931144
12,193,194.14867304921742
13,212,204.48646521912337
14,160,214.82425738902936
15,155,225.1620495589353
16,246,235.4998417288413
17,470,245.83763389874727
18,439,256.1754260686532
19,316,266.5132182385592
20,235,276.8510104084652
21,185,287.1888025783711
22,113,297.5265947482771
23,66,307.8643869181831
0,25,70.09516701034579
1,21,80.43295918025176
2,7,90.77075135015772
3,6,101.1085435200637
4,3,111.44633568996966
5,28,121.78412785987564
6,88,132.12192002978162
7,239,142.45971219968757
8,530,152.79750436959353
9,274,163.1352965394995
10,108,173.4730887094055
11,111,183.81088087931144
12,165,194.14867304921742
13,173,204.48646521912337
14,128,214.82425738902936
15,164,225.1620495589353
16,224,235.4998417288413
17,413,245.83763389874727
18,406,256.1754260686532
19,313,266.5132182385592
20,224,276.8510104084652
21,192,287.1888025783711
22,142,297.5265947482771
23,91,307.8643869181831
0,38,70.09516701034579
1,29,80.43295918025176
2,13,90.77075135015772
3,8,101.1085435200637
4,4,111.44633568996966
5,24,121.78412785987564
6,72,132.12192002978162
7,134,142.45971219968757
8,220,152.79750436959353
9,107,163.1352965394995
10,126,173.4730887094055
11,105,183.81088087931144
12,180,194.14867304921742
13,201,204.48646521912337
14,176,214.82425738902936
15,197,225.1620495589353
16,267,235.4998417288413
17,422,245.83763389874727
18,383,256.1754260686532
19,251,266.5132182385592
20,159,276.8510104084652
21,135,287.1888025783711
22,119,297.5265947482771
23,86,307.8643869181831
0,69,70.09516701034579
1,58,80.43295918025176
2,41,90.77075135015772
3,17,101.1085435200637
4,8,111.44633568996966
5,10,121.78412785987564
6,15,132.12192002978162
7,31,142.45971219968757
8,91,152.79750436959353
9,158,163.1352965394995
10,191,173.4730887094055
11,296,183.81088087931144
12,314,194.14867304921742
13,373,204.48646521912337
14,362,214.82425738902936
15,410,225.1620495589353
16,407,235.4998417288413
17,290,245.83763389874727
18,241,256.1754260686532
19,206,266.5132182385592
20,120,276.8510104084652
21,127,287.1888025783711
22,103,297.5265947482771
23,85,307.8643869181831
0,96,70.09516701034579
1,73,80.43295918025176
2,51,90.77075135015772
3,21,101.1085435200637
4,5,111.44633568996966
5,7,121.78412785987564
6,5,132.12192002978162
7,12,142.45971219968757
8,70,152.79750436959353
9,111,163.1352965394995
10,191,173.4730887094055
11,255,183.81088087931144
12,288,194.14867304921742
13,316,204.48646521912337
14,280,214.82425738902936
15,310,225.1620495589353
16,322,235.4998417288413
17,234,245.83763389874727
18,168,256.1754260686532
19,159,266.5132182385592
20,111,276.8510104084652
21,69,287.1888025783711
22,64,297.5265947482771
23,25,307.8643869181831
0,10,70.09516701034579
1,9,80.43295918025176
2,7,90.77075135015772
3,4,101.1085435200637
4,5,111.44633568996966
5,26,121.78412785987564
6,80,132.12192002978162
7,225,142.45971219968757
8,493,152.79750436959353
9,198,163.1352965394995
10,85,173.4730887094055
11,99,183.81088087931144
12,134,194.14867304921742
13,132,204.48646521912337
14,115,214.82425738902936
15,138,225.1620495589353
16,221,235.4998417288413
17,438,245.83763389874727
18,410,256.1754260686532
19,306,266.5132182385592
20,181,276.8510104084652
21,162,287.1888025783711
22,94,297.5265947482771
23,52,307.8643869181831
