hr,atemp,Predicted Y
19,0.3182,0.5005512919670846
20,0.3939,0.5038755056866553
21,0.3333,0.5071997194062261
22,0.3182,0.5105239331257969
23,0.303,0.5138481468453676
0,0.2879,0.43739123129524
1,0.2576,0.44071544501481075
2,0.2576,0.4440396587343815
3,0.2424,0.4473638724539523
4,0.2273,0.4506880861735231
5,0.2576,0.45401229989309383
6,0.2576,0.4573365136126646
7,0.2576,0.46066072733223534
8,0.2576,0.4639849410518061
9,0.2727,0.4673091547713769
10,0.3333,0.47063336849094767
11,0.3333,0.4739575822105184
12,0.3788,0.4772817959300892
13,0.3636,0.48060600964965994
14,0.3788,0.48393022336923075
15,0.3939,0.4872544370888015
16,0.3939,0.49057865080837226
17,0.3788,0.493902864527943
18,0.3333,0.4972270782475138
19,0.3182,0.5005512919670846
20,0.3182,0.5038755056866553
21,0.3182,0.5071997194062261
22,0.3333,0.5105239331257969
23,0.303,0.5138481468453676
0,0.3182,0.43739123129524
1,0.3182,0.44071544501481075
2,0.303,0.4440396587343815
3,0.3182,0.4473638724539523
4,0.303,0.4506880861735231
5,0.303,0.45401229989309383
6,0.2879,0.4573365136126646
7,0.303,0.46066072733223534
8,0.303,0.4639849410518061
9,0.3333,0.4673091547713769
10,0.3333,0.47063336849094767
11,0.3333,0.4739575822105184
12,0.3485,0.4772817959300892
13,0.4091,0.48060600964965994
14,0.4242,0.48393022336923075
15,0.4242,0.4872544370888015
16,0.4242,0.49057865080837226
17,0.3939,0.493902864527943
18,0.3939,0.4972270782475138
19,0.3939,0.5005512919670846
20,0.3485,0.5038755056866553
21,0.3636,0.5071997194062261
22,0.3485,0.5105239331257969
23,0.3485,0.5138481468453676
0,0.3333,0.43739123129524
1,0.3485,0.44071544501481075
2,0.3485,0.4440396587343815
3,0.3485,0.4473638724539523
4,0.3182,0.4506880861735231
5,0.3182,0.45401229989309383
6,0.3182,0.4573365136126646
7,0.3485,0.46066072733223534
8,0.3485,0.4639849410518061
9,0.3636,0.4673091547713769
10,0.3636,0.47063336849094767
11,0.3636,0.4739575822105184
12,0.4091,0.4772817959300892
13,0.4242,0.48060600964965994
14,0.4545,0.48393022336923075
15,0.4545,0.4872544370888015
16,0.4848,0.49057865080837226
17,0.4242,0.493902864527943
18,0.4394,0.4972270782475138
19,0.4545,0.5005512919670846
20,0.4545,0.5038755056866553
21,0.4394,0.5071997194062261
22,0.4394,0.5105239331257969
23,0.4545,0.5138481468453676
0,0.4848,0.43739123129524
1,0.4545,0.44071544501481075
2,0.4545,0.4440396587343815
3,0.4545,0.4473638724539523
4,0.4545,0.4506880861735231
5,0.4545,0.45401229989309383
6,0.4394,0.4573365136126646
7,0.4545,0.46066072733223534
8,0.4545,0.4639849410518061
9,0.4545,0.4673091547713769
10,0.4545,0.47063336849094767
11,0.4545,0.4739575822105184
12,0.4545,0.4772817959300892
13,0.4545,0.48060600964965994
14,0.4697,0.48393022336923075
15,0.4848,0.4872544370888015
16,0.4545,0.49057865080837226
17,0.4545,0.493902864527943
18,0.4545,0.4972270782475138
19,0.4545,0.5005512919670846
20,0.4545,0.5038755056866553
21,0.4394,0.5071997194062261
22,0.4545,0.5105239331257969
23,0.4545,0.5138481468453676
0,0.4394,0.43739123129524
1,0.4545,0.44071544501481075
2,0.4545,0.4440396587343815
3,0.4545,0.4473638724539523
4,0.4545,0.4506880861735231
5,0.4545,0.45401229989309383
6,0.4697,0.4573365136126646
7,0.4394,0.46066072733223534
8,0.4394,0.4639849410518061
9,0.4394,0.4673091547713769
10,0.4394,0.47063336849094767
11,0.4394,0.4739575822105184
12,0.4394,0.4772817959300892
13,0.4394,0.48060600964965994
14,0.4394,0.48393022336923075
15,0.4242,0.4872544370888015
16,0.4242,0.49057865080837226
17,0.4091,0.493902864527943
18,0.4091,0.4972270782475138
19,0.2879,0.5005512919670846
20,0.2879,0.5038755056866553
21,0.2576,0.5071997194062261
22,0.197,0.5105239331257969
23,0.2121,0.5138481468453676
0,0.2273,0.43739123129524
1,0.2273,0.44071544501481075
2,0.2727,0.4440396587343815
3,0.2273,0.4473638724539523
4,0.197,0.4506880861735231
5,0.2121,0.45401229989309383
6,0.2121,0.4573365136126646
7,0.2121,0.46066072733223534
8,0.2121,0.4639849410518061
9,0.2121,0.4673091547713769
10,0.2273,0.47063336849094767
11,0.2727,0.4739575822105184
12,0.2576,0.4772817959300892
13,0.2727,0.48060600964965994
14,0.303,0.48393022336923075
15,0.3333,0.4872544370888015
16,0.3182,0.49057865080837226
17,0.3182,0.493902864527943
18,0.2727,0.4972270782475138
19,0.2727,0.5005512919670846
20,0.2727,0.5038755056866553
21,0.303,0.5071997194062261
22,0.2727,0.5105239331257969
23,0.2576,0.5138481468453676
0,0.2879,0.43739123129524
1,0.2879,0.44071544501481075
2,0.2879,0.4440396587343815
3,0.2727,0.4473638724539523
4,0.2727,0.4506880861735231
5,0.2727,0.45401229989309383
6,0.2576,0.4573365136126646
7,0.2576,0.46066072733223534
8,0.2879,0.4639849410518061
9,0.2879,0.4673091547713769
10,0.303,0.47063336849094767
11,0.303,0.4739575822105184
12,0.3333,0.4772817959300892
13,0.3939,0.48060600964965994
14,0.3939,0.48393022336923075
15,0.3939,0.4872544370888015
16,0.3485,0.49057865080837226
17,0.3485,0.493902864527943
18,0.3636,0.4972270782475138
19,0.3636,0.5005512919670846
20,0.3333,0.5038755056866553
21,0.3333,0.5071997194062261
22,0.3182,0.5105239331257969
23,0.3182,0.5138481468453676
0,0.2727,0.43739123129524
1,0.2576,0.44071544501481075
2,0.303,0.4440396587343815
3,0.303,0.4473638724539523
4,0.2727,0.4506880861735231
5,0.2576,0.45401229989309383
6,0.2576,0.4573365136126646
7,0.2273,0.46066072733223534
8,0.2727,0.4639849410518061
9,0.2576,0.4673091547713769
10,0.303,0.47063336849094767
11,0.2879,0.4739575822105184
12,0.2879,0.4772817959300892
13,0.303,0.48060600964965994
14,0.303,0.48393022336923075
15,0.303,0.4872544370888015
16,0.2879,0.49057865080837226
17,0.2576,0.493902864527943
18,0.2576,0.4972270782475138
19,0.2424,0.5005512919670846
20,0.2273,0.5038755056866553
21,0.2121,0.5071997194062261
22,0.2273,0.5105239331257969
23,0.2121,0.5138481468453676
0,0.197,0.43739123129524
1,0.1515,0.44071544501481075
2,0.1667,0.4440396587343815
3,0.1818,0.4473638724539523
4,0.1667,0.4506880861735231
5,0.2121,0.45401229989309383
6,0.2273,0.4573365136126646
7,0.2424,0.46066072733223534
8,0.2273,0.4639849410518061
9,0.2576,0.4673091547713769
10,0.2879,0.47063336849094767
11,0.303,0.4739575822105184
12,0.303,0.4772817959300892
13,0.3333,0.48060600964965994
14,0.3333,0.48393022336923075
15,0.3333,0.4872544370888015
16,0.3333,0.49057865080837226
17,0.3182,0.493902864527943
18,0.2273,0.4972270782475138
19,0.2273,0.5005512919670846
20,0.2424,0.5038755056866553
21,0.2727,0.5071997194062261
22,0.2727,0.5105239331257969
23,0.2576,0.5138481468453676
0,0.2273,0.43739123129524
1,0.2576,0.44071544501481075
2,0.2576,0.4440396587343815
3,0.2424,0.4473638724539523
4,0.2424,0.4506880861735231
5,0.2273,0.45401229989309383
6,0.1818,0.4573365136126646
7,0.1515,0.46066072733223534
8,0.1818,0.4639849410518061
9,0.2121,0.4673091547713769
10,0.2424,0.47063336849094767
11,0.2879,0.4739575822105184
12,0.2879,0.4772817959300892
13,0.3182,0.48060600964965994
14,0.3333,0.48393022336923075
15,0.3333,0.4872544370888015
16,0.3333,0.49057865080837226
17,0.3333,0.493902864527943
18,0.3182,0.4972270782475138
19,0.303,0.5005512919670846
20,0.3182,0.5038755056866553
21,0.303,0.5071997194062261
22,0.303,0.5105239331257969
23,0.2879,0.5138481468453676
0,0.2727,0.43739123129524
1,0.2576,0.44071544501481075
2,0.2576,0.4440396587343815
3,0.2424,0.4473638724539523
4,0.2576,0.4506880861735231
5,0.2424,0.45401229989309383
6,0.2576,0.4573365136126646
7,0.1667,0.46066072733223534
8,0.2273,0.4639849410518061
9,0.2576,0.4673091547713769
10,0.303,0.47063336849094767
11,0.3182,0.4739575822105184
12,0.3333,0.4772817959300892
13,0.4091,0.48060600964965994
14,0.4091,0.48393022336923075
15,0.4091,0.4872544370888015
16,0.3939,0.49057865080837226
17,0.3485,0.493902864527943
18,0.3182,0.4972270782475138
19,0.3182,0.5005512919670846
20,0.3182,0.5038755056866553
21,0.303,0.5071997194062261
22,0.303,0.5105239331257969
23,0.303,0.5138481468453676
0,0.303,0.43739123129524
1,0.303,0.44071544501481075
2,0.303,0.4440396587343815
3,0.3182,0.4473638724539523
4,0.303,0.4506880861735231
5,0.303,0.45401229989309383
6,0.303,0.4573365136126646
7,0.3182,0.46066072733223534
8,0.303,0.4639849410518061
9,0.3333,0.4673091547713769
10,0.3485,0.47063336849094767
11,0.3636,0.4739575822105184
12,0.3636,0.4772817959300892
13,0.3636,0.48060600964965994
14,0.3939,0.48393022336923075
15,0.3939,0.4872544370888015
16,0.3939,0.49057865080837226
17,0.3636,0.493902864527943
18,0.3485,0.4972270782475138
19,0.3636,0.5005512919670846
20,0.3485,0.5038755056866553
21,0.3333,0.5071997194062261
22,0.3333,0.5105239331257969
23,0.3182,0.5138481468453676
0,0.3182,0.43739123129524
1,0.3182,0.44071544501481075
2,0.3333,0.4440396587343815
3,0.3333,0.4473638724539523
4,0.303,0.4506880861735231
5,0.303,0.45401229989309383
6,0.3182,0.4573365136126646
7,0.3182,0.46066072733223534
8,0.3182,0.4639849410518061
9,0.3333,0.4673091547713769
10,0.4091,0.47063336849094767
11,0.4091,0.4739575822105184
12,0.4545,0.4772817959300892
13,0.4848,0.48060600964965994
14,0.5,0.48393022336923075
15,0.5,0.4872544370888015
16,0.4545,0.49057865080837226
17,0.5,0.493902864527943
18,0.5,0.4972270782475138
19,0.5,0.5005512919670846
20,0.5,0.5038755056866553
21,0.4848,0.5071997194062261
22,0.5,0.5105239331257969
23,0.5,0.5138481468453676
0,0.4848,0.43739123129524
1,0.4848,0.44071544501481075
2,0.4697,0.4440396587343815
3,0.4545,0.4473638724539523
4,0.4848,0.4506880861735231
5,0.4697,0.45401229989309383
6,0.4394,0.4573365136126646
7,0.3939,0.46066072733223534
8,0.3333,0.4639849410518061
9,0.3333,0.4673091547713769
10,0.303,0.47063336849094767
11,0.303,0.4739575822105184
12,0.303,0.4772817959300892
13,0.303,0.48060600964965994
14,0.3182,0.48393022336923075
15,0.303,0.4872544370888015
16,0.303,0.49057865080837226
17,0.303,0.493902864527943
18,0.303,0.4972270782475138
19,0.303,0.5005512919670846
20,0.3182,0.5038755056866553
21,0.3182,0.5071997194062261
22,0.303,0.5105239331257969
23,0.303,0.5138481468453676
0,0.2879,0.43739123129524
1,0.2879,0.44071544501481075
2,0.2727,0.4440396587343815
3,0.2576,0.4473638724539523
4,0.2424,0.4506880861735231
5,0.2576,0.45401229989309383
6,0.2424,0.4573365136126646
7,0.2576,0.46066072733223534
8,0.2576,0.4639849410518061
9,0.2424,0.4673091547713769
10,0.2424,0.47063336849094767
11,0.2576,0.4739575822105184
12,0.2576,0.4772817959300892
13,0.2727,0.48060600964965994
14,0.2576,0.48393022336923075
15,0.2576,0.4872544370888015
16,0.2727,0.49057865080837226
17,0.2576,0.493902864527943
18,0.2273,0.4972270782475138
19,0.2121,0.5005512919670846
20,0.2121,0.5038755056866553
21,0.2121,0.5071997194062261
22,0.2121,0.5105239331257969
23,0.2273,0.5138481468453676
0,0.2121,0.43739123129524
1,0.2273,0.44071544501481075
2,0.2424,0.4440396587343815
3,0.2121,0.4473638724539523
4,0.2121,0.4506880861735231
5,0.2273,0.45401229989309383
6,0.2121,0.4573365136126646
7,0.2121,0.46066072733223534
8,0.2576,0.4639849410518061
9,0.2273,0.4673091547713769
10,0.2273,0.47063336849094767
11,0.2273,0.4739575822105184
12,0.2576,0.4772817959300892
13,0.2727,0.48060600964965994
14,0.2879,0.48393022336923075
15,0.303,0.4872544370888015
16,0.2727,0.49057865080837226
17,0.2727,0.493902864527943
18,0.2727,0.4972270782475138
19,0.2727,0.5005512919670846
20,0.2576,0.5038755056866553
21,0.2727,0.5071997194062261
22,0.2273,0.5105239331257969
23,0.2273,0.5138481468453676
0,0.2273,0.43739123129524
1,0.2121,0.44071544501481075
2,0.2121,0.4440396587343815
3,0.197,0.4473638724539523
4,0.1818,0.4506880861735231
5,0.1667,0.45401229989309383
6,0.1818,0.4573365136126646
7,0.2121,0.46066072733223534
8,0.197,0.4639849410518061
9,0.2121,0.4673091547713769
10,0.2273,0.47063336849094767
11,0.2424,0.4739575822105184
12,0.2727,0.4772817959300892
13,0.303,0.48060600964965994
14,0.3485,0.48393022336923075
15,0.3939,0.4872544370888015
16,0.4091,0.49057865080837226
17,0.3939,0.493902864527943
18,0.3485,0.4972270782475138
19,0.3485,0.5005512919670846
20,0.4091,0.5038755056866553
21,0.3485,0.5071997194062261
22,0.3485,0.5105239331257969
23,0.3485,0.5138481468453676
0,0.3636,0.43739123129524
1,0.3788,0.44071544501481075
2,0.3636,0.4440396587343815
3,0.3636,0.4473638724539523
4,0.3636,0.4506880861735231
5,0.3788,0.45401229989309383
6,0.3788,0.4573365136126646
7,0.3788,0.46066072733223534
8,0.4242,0.4639849410518061
9,0.3788,0.4673091547713769
10,0.4242,0.47063336849094767
11,0.4091,0.4739575822105184
12,0.4394,0.4772817959300892
13,0.4394,0.48060600964965994
14,0.4394,0.48393022336923075
15,0.4394,0.4872544370888015
16,0.4394,0.49057865080837226
17,0.4091,0.493902864527943
18,0.3939,0.4972270782475138
19,0.3939,0.5005512919670846
20,0.3788,0.5038755056866553
21,0.3636,0.5071997194062261
22,0.3788,0.5105239331257969
23,0.3939,0.5138481468453676
0,0.3333,0.43739123129524
1,0.3636,0.44071544501481075
2,0.3788,0.4440396587343815
3,0.3788,0.4473638724539523
4,0.3788,0.4506880861735231
5,0.3939,0.45401229989309383
6,0.3788,0.4573365136126646
7,0.3636,0.46066072733223534
8,0.3788,0.4639849410518061
9,0.4091,0.4673091547713769
10,0.4697,0.47063336849094767
11,0.4697,0.4739575822105184
12,0.4545,0.4772817959300892
13,0.4394,0.48060600964965994
14,0.4697,0.48393022336923075
15,0.4697,0.4872544370888015
16,0.4394,0.49057865080837226
17,0.4394,0.493902864527943
18,0.4394,0.4972270782475138
19,0.4848,0.5005512919670846
20,0.4848,0.5038755056866553
21,0.4848,0.5071997194062261
22,0.4848,0.5105239331257969
23,0.4848,0.5138481468453676
0,0.4848,0.43739123129524
1,0.4394,0.44071544501481075
2,0.4697,0.4440396587343815
3,0.4394,0.4473638724539523
4,0.3939,0.4506880861735231
5,0.3939,0.45401229989309383
6,0.3788,0.4573365136126646
7,0.3636,0.46066072733223534
8,0.3788,0.4639849410518061
9,0.3939,0.4673091547713769
10,0.4091,0.47063336849094767
11,0.4394,0.4739575822105184
12,0.4697,0.4772817959300892
13,0.4545,0.48060600964965994
14,0.4545,0.48393022336923075
15,0.4697,0.4872544370888015
16,0.4545,0.49057865080837226
17,0.4394,0.493902864527943
18,0.4394,0.4972270782475138
19,0.4394,0.5005512919670846
20,0.4242,0.5038755056866553
21,0.4242,0.5071997194062261
22,0.3636,0.5105239331257969
23,0.4091,0.5138481468453676
0,0.4091,0.43739123129524
1,0.4091,0.44071544501481075
2,0.3939,0.4440396587343815
3,0.3939,0.4473638724539523
4,0.3939,0.4506880861735231
5,0.3485,0.45401229989309383
6,0.3939,0.4573365136126646
7,0.3939,0.46066072733223534
8,0.4091,0.4639849410518061
9,0.4091,0.4673091547713769
10,0.4091,0.47063336849094767
11,0.4091,0.4739575822105184
12,0.4091,0.4772817959300892
13,0.4091,0.48060600964965994
14,0.4091,0.48393022336923075
15,0.3939,0.4872544370888015
16,0.3939,0.49057865080837226
17,0.3485,0.493902864527943
18,0.3333,0.4972270782475138
19,0.3333,0.5005512919670846
20,0.303,0.5038755056866553
21,0.303,0.5071997194062261
22,0.3182,0.5105239331257969
23,0.3333,0.5138481468453676
0,0.3182,0.43739123129524
1,0.3485,0.44071544501481075
2,0.3333,0.4440396587343815
3,0.3333,0.4473638724539523
4,0.3182,0.4506880861735231
5,0.3182,0.45401229989309383
6,0.303,0.4573365136126646
7,0.2727,0.46066072733223534
8,0.2727,0.4639849410518061
9,0.2727,0.4673091547713769
10,0.2576,0.47063336849094767
11,0.2879,0.4739575822105184
12,0.3182,0.4772817959300892
13,0.303,0.48060600964965994
14,0.303,0.48393022336923075
15,0.303,0.4872544370888015
16,0.3182,0.49057865080837226
17,0.2879,0.493902864527943
18,0.3182,0.4972270782475138
19,0.3182,0.5005512919670846
20,0.2727,0.5038755056866553
21,0.2576,0.5071997194062261
22,0.2879,0.5105239331257969
23,0.2576,0.5138481468453676
0,0.2273,0.43739123129524
1,0.2273,0.44071544501481075
2,0.2576,0.4440396587343815
3,0.2727,0.4473638724539523
5,0.2273,0.45401229989309383
6,0.2273,0.4573365136126646
7,0.2424,0.46066072733223534
8,0.2121,0.4639849410518061
9,0.2424,0.4673091547713769
10,0.2424,0.47063336849094767
11,0.303,0.4739575822105184
12,0.2727,0.4772817959300892
13,0.303,0.48060600964965994
14,0.3182,0.48393022336923075
15,0.3333,0.4872544370888015
16,0.3636,0.49057865080837226
17,0.3333,0.493902864527943
18,0.3182,0.4972270782475138
19,0.3333,0.5005512919670846
20,0.3333,0.5038755056866553
21,0.303,0.5071997194062261
22,0.2727,0.5105239331257969
23,0.2727,0.5138481468453676
0,0.2273,0.43739123129524
1,0.2727,0.44071544501481075
2,0.3182,0.4440396587343815
4,0.303,0.4506880861735231
5,0.303,0.45401229989309383
6,0.303,0.4573365136126646
7,0.3182,0.46066072733223534
8,0.3333,0.4639849410518061
9,0.303,0.4673091547713769
10,0.2879,0.47063336849094767
11,0.2879,0.4739575822105184
12,0.3182,0.4772817959300892
13,0.3939,0.48060600964965994
14,0.3939,0.48393022336923075
15,0.3939,0.4872544370888015
16,0.3333,0.49057865080837226
17,0.3182,0.493902864527943
18,0.3333,0.4972270782475138
19,0.3182,0.5005512919670846
20,0.3182,0.5038755056866553
21,0.303,0.5071997194062261
22,0.303,0.5105239331257969
23,0.2727,0.5138481468453676
0,0.2576,0.43739123129524
1,0.2727,0.44071544501481075
2,0.2727,0.4440396587343815
3,0.2879,0.4473638724539523
4,0.2879,0.4506880861735231
5,0.2727,0.45401229989309383
6,0.2727,0.4573365136126646
7,0.2879,0.46066072733223534
8,0.303,0.4639849410518061
9,0.3333,0.4673091547713769
10,0.3333,0.47063336849094767
11,0.3333,0.4739575822105184
12,0.3182,0.4772817959300892
13,0.303,0.48060600964965994
14,0.4242,0.48393022336923075
15,0.4242,0.4872544370888015
16,0.4394,0.49057865080837226
17,0.4091,0.493902864527943
18,0.3939,0.4972270782475138
19,0.3333,0.5005512919670846
20,0.3333,0.5038755056866553
21,0.3333,0.5071997194062261
22,0.3333,0.5105239331257969
23,0.303,0.5138481468453676
0,0.3182,0.43739123129524
1,0.3182,0.44071544501481075
2,0.303,0.4440396587343815
3,0.303,0.4473638724539523
5,0.2879,0.45401229989309383
6,0.303,0.4573365136126646
7,0.303,0.46066072733223534
8,0.2879,0.4639849410518061
9,0.303,0.4673091547713769
10,0.3182,0.47063336849094767
11,0.3333,0.4739575822105184
12,0.2879,0.4772817959300892
13,0.2879,0.48060600964965994
14,0.2879,0.48393022336923075
15,0.2879,0.4872544370888015
16,0.2727,0.49057865080837226
17,0.2727,0.493902864527943
18,0.2273,0.4972270782475138
19,0.2273,0.5005512919670846
20,0.2273,0.5038755056866553
21,0.2273,0.5071997194062261
22,0.2424,0.5105239331257969
23,0.2121,0.5138481468453676
0,0.2273,0.43739123129524
1,0.2121,0.44071544501481075
2,0.2273,0.4440396587343815
3,0.197,0.4473638724539523
4,0.2121,0.4506880861735231
5,0.2273,0.45401229989309383
6,0.2576,0.4573365136126646
7,0.2121,0.46066072733223534
8,0.2576,0.4639849410518061
9,0.2121,0.4673091547713769
10,0.2273,0.47063336849094767
11,0.2576,0.4739575822105184
12,0.2727,0.4772817959300892
13,0.2879,0.48060600964965994
14,0.3333,0.48393022336923075
15,0.3182,0.4872544370888015
16,0.303,0.49057865080837226
17,0.303,0.493902864527943
18,0.303,0.4972270782475138
19,0.3182,0.5005512919670846
20,0.2879,0.5038755056866553
21,0.2879,0.5071997194062261
22,0.2879,0.5105239331257969
23,0.303,0.5138481468453676
0,0.2879,0.43739123129524
1,0.2879,0.44071544501481075
2,0.2576,0.4440396587343815
3,0.2576,0.4473638724539523
4,0.2576,0.4506880861735231
5,0.2576,0.45401229989309383
6,0.2576,0.4573365136126646
7,0.2576,0.46066072733223534
8,0.2576,0.4639849410518061
9,0.303,0.4673091547713769
10,0.2879,0.47063336849094767
11,0.3182,0.4739575822105184
12,0.3333,0.4772817959300892
13,0.3485,0.48060600964965994
14,0.4091,0.48393022336923075
15,0.4242,0.4872544370888015
16,0.4242,0.49057865080837226
17,0.3939,0.493902864527943
18,0.3485,0.4972270782475138
19,0.303,0.5005512919670846
20,0.3485,0.5038755056866553
21,0.3636,0.5071997194062261
22,0.3333,0.5105239331257969
23,0.3333,0.5138481468453676
0,0.3939,0.43739123129524
1,0.4091,0.44071544501481075
2,0.4091,0.4440396587343815
3,0.4091,0.4473638724539523
4,0.3939,0.4506880861735231
5,0.3485,0.45401229989309383
6,0.4091,0.4573365136126646
7,0.3939,0.46066072733223534
8,0.3333,0.4639849410518061
9,0.3939,0.4673091547713769
10,0.4091,0.47063336849094767
11,0.4242,0.4739575822105184
12,0.5,0.4772817959300892
13,0.4848,0.48060600964965994
14,0.4545,0.48393022336923075
15,0.4545,0.4872544370888015
16,0.4394,0.49057865080837226
17,0.4242,0.493902864527943
18,0.4242,0.4972270782475138
19,0.4242,0.5005512919670846
20,0.4242,0.5038755056866553
21,0.4091,0.5071997194062261
22,0.3939,0.5105239331257969
23,0.3788,0.5138481468453676
0,0.3788,0.43739123129524
1,0.3485,0.44071544501481075
2,0.3485,0.4440396587343815
3,0.3333,0.4473638724539523
4,0.303,0.4506880861735231
5,0.2879,0.45401229989309383
6,0.2727,0.4573365136126646
7,0.2576,0.46066072733223534
8,0.2727,0.4639849410518061
9,0.2727,0.4673091547713769
10,0.3182,0.47063336849094767
11,0.3333,0.4739575822105184
12,0.4091,0.4772817959300892
13,0.4242,0.48060600964965994
14,0.4394,0.48393022336923075
15,0.4545,0.4872544370888015
16,0.4394,0.49057865080837226
17,0.4697,0.493902864527943
18,0.4545,0.4972270782475138
19,0.4242,0.5005512919670846
20,0.4394,0.5038755056866553
21,0.4394,0.5071997194062261
22,0.4545,0.5105239331257969
23,0.4394,0.5138481468453676
0,0.4091,0.43739123129524
1,0.3333,0.44071544501481075
2,0.3182,0.4440396587343815
4,0.2576,0.4506880861735231
5,0.2576,0.45401229989309383
6,0.2273,0.4573365136126646
7,0.2121,0.46066072733223534
8,0.2273,0.4639849410518061
9,0.2576,0.4673091547713769
10,0.2424,0.47063336849094767
11,0.2121,0.4739575822105184
12,0.2727,0.4772817959300892
13,0.2727,0.48060600964965994
14,0.2727,0.48393022336923075
15,0.2424,0.4872544370888015
16,0.2273,0.49057865080837226
17,0.2273,0.493902864527943
18,0.2424,0.4972270782475138
19,0.2273,0.5005512919670846
20,0.2273,0.5038755056866553
21,0.2121,0.5071997194062261
22,0.2121,0.5105239331257969
23,0.2121,0.5138481468453676
0,0.197,0.43739123129524
1,0.1818,0.44071544501481075
2,0.1667,0.4440396587343815
3,0.1364,0.4473638724539523
4,0.1515,0.4506880861735231
5,0.1364,0.45401229989309383
6,0.1212,0.4573365136126646
7,0.1212,0.46066072733223534
8,0.1364,0.4639849410518061
9,0.1364,0.4673091547713769
10,0.1212,0.47063336849094767
11,0.1364,0.4739575822105184
12,0.1364,0.4772817959300892
13,0.1212,0.48060600964965994
14,0.1212,0.48393022336923075
15,0.1212,0.4872544370888015
16,0.0909,0.49057865080837226
17,0.1061,0.493902864527943
18,0.0909,0.4972270782475138
19,0.0909,0.5005512919670846
20,0.1212,0.5038755056866553
21,0.1061,0.5071997194062261
22,0.1061,0.5105239331257969
23,0.0758,0.5138481468453676
0,0.0606,0.43739123129524
1,0.0303,0.44071544501481075
2,0.0152,0.4440396587343815
3,0.0152,0.4473638724539523
4,0.0455,0.4506880861735231
5,0.0455,0.45401229989309383
6,0.0455,0.4573365136126646
7,0.0455,0.46066072733223534
8,0.0606,0.4639849410518061
9,0.0606,0.4673091547713769
10,0.1061,0.47063336849094767
11,0.1212,0.4739575822105184
12,0.1061,0.4772817959300892
13,0.1212,0.48060600964965994
14,0.1212,0.48393022336923075
15,0.1515,0.4872544370888015
16,0.1667,0.49057865080837226
17,0.197,0.493902864527943
18,0.2121,0.4972270782475138
19,0.2273,0.5005512919670846
20,0.197,0.5038755056866553
21,0.2576,0.5071997194062261
22,0.2273,0.5105239331257969
23,0.2273,0.5138481468453676
0,0.2273,0.43739123129524
1,0.2273,0.44071544501481075
2,0.2273,0.4440396587343815
3,0.2576,0.4473638724539523
4,0.2273,0.4506880861735231
5,0.2273,0.45401229989309383
6,0.2121,0.4573365136126646
7,0.2273,0.46066072733223534
8,0.2576,0.4639849410518061
9,0.2727,0.4673091547713769
10,0.2576,0.47063336849094767
11,0.3333,0.4739575822105184
12,0.2879,0.4772817959300892
13,0.303,0.48060600964965994
14,0.3182,0.48393022336923075
15,0.3333,0.4872544370888015
16,0.3333,0.49057865080837226
17,0.3485,0.493902864527943
18,0.3333,0.4972270782475138
19,0.3485,0.5005512919670846
20,0.3333,0.5038755056866553
21,0.2727,0.5071997194062261
22,0.2576,0.5105239331257969
23,0.2576,0.5138481468453676
0,0.2576,0.43739123129524
1,0.2727,0.44071544501481075
2,0.2273,0.4440396587343815
3,0.2424,0.4473638724539523
4,0.2273,0.4506880861735231
5,0.2121,0.45401229989309383
6,0.2424,0.4573365136126646
7,0.2879,0.46066072733223534
8,0.2424,0.4639849410518061
9,0.2424,0.4673091547713769
10,0.2576,0.47063336849094767
11,0.303,0.4739575822105184
12,0.3333,0.4772817959300892
13,0.4091,0.48060600964965994
14,0.4545,0.48393022336923075
15,0.5,0.4872544370888015
16,0.5,0.49057865080837226
17,0.4545,0.493902864527943
18,0.4848,0.4972270782475138
19,0.4545,0.5005512919670846
20,0.4242,0.5038755056866553
21,0.4091,0.5071997194062261
22,0.3485,0.5105239331257969
23,0.3788,0.5138481468453676
0,0.3485,0.43739123129524
1,0.3939,0.44071544501481075
2,0.3636,0.4440396587343815
3,0.3333,0.4473638724539523
4,0.3333,0.4506880861735231
5,0.2727,0.45401229989309383
6,0.2727,0.4573365136126646
7,0.2273,0.46066072733223534
8,0.2576,0.4639849410518061
9,0.2273,0.4673091547713769
10,0.303,0.47063336849094767
11,0.3182,0.4739575822105184
12,0.4091,0.4772817959300892
13,0.4394,0.48060600964965994
14,0.4848,0.48393022336923075
15,0.5455,0.4872544370888015
16,0.5303,0.49057865080837226
17,0.5152,0.493902864527943
18,0.5152,0.4972270782475138
19,0.5,0.5005512919670846
20,0.4848,0.5038755056866553
21,0.4394,0.5071997194062261
22,0.4394,0.5105239331257969
23,0.4242,0.5138481468453676
0,0.3939,0.43739123129524
1,0.3333,0.44071544501481075
2,0.3333,0.4440396587343815
3,0.3333,0.4473638724539523
4,0.303,0.4506880861735231
5,0.3333,0.45401229989309383
6,0.3333,0.4573365136126646
7,0.3333,0.46066072733223534
8,0.303,0.4639849410518061
9,0.3333,0.4673091547713769
10,0.3333,0.47063336849094767
11,0.3485,0.4739575822105184
12,0.3939,0.4772817959300892
13,0.4091,0.48060600964965994
14,0.4091,0.48393022336923075
15,0.4091,0.4872544370888015
16,0.4091,0.49057865080837226
17,0.3939,0.493902864527943
18,0.3182,0.4972270782475138
19,0.3182,0.5005512919670846
