casual,instant,Predicted Y
5,8031,8195.887839052346
7,8032,8228.102511285379
13,8033,8324.746527984475
4,8034,8179.780502935831
6,8035,8211.995175168862
4,8036,8179.780502935831
5,8037,8195.887839052346
6,8038,8211.995175168862
6,8039,8211.995175168862
2,8040,8147.565830702798
4,8041,8179.780502935831
13,8042,8324.746527984475
17,8043,8389.17587245054
10,8044,8276.424519634927
3,8045,8163.673166819314
6,8046,8211.995175168862
5,8047,8195.887839052346
5,8048,8195.887839052346
3,8049,8163.673166819314
4,8050,8179.780502935831
2,8051,8147.565830702798
0,8052,8115.351158469766
0,8053,8115.351158469766
0,8054,8115.351158469766
0,8055,8115.351158469766
3,8056,8163.673166819314
6,8057,8211.995175168862
0,8058,8115.351158469766
1,8059,8131.4584945862825
3,8060,8163.673166819314
4,8061,8179.780502935831
5,8062,8195.887839052346
1,8063,8131.4584945862825
5,8064,8195.887839052346
3,8065,8163.673166819314
4,8066,8179.780502935831
3,8067,8163.673166819314
2,8068,8147.565830702798
1,8069,8131.4584945862825
0,8070,8115.351158469766
0,8071,8115.351158469766
0,8072,8115.351158469766
0,8073,8115.351158469766
1,8074,8131.4584945862825
0,8075,8115.351158469766
0,8076,8115.351158469766
0,8077,8115.351158469766
0,8078,8115.351158469766
0,8079,8115.351158469766
11,8080,8292.531855751444
11,8081,8292.531855751444
7,8082,8228.102511285379
1,8083,8131.4584945862825
6,8084,8211.995175168862
8,8085,8244.209847401895
9,8086,8260.317183518411
16,8087,8373.068536334024
19,8088,8421.39054468357
7,8089,8228.102511285379
10,8090,8276.424519634927
12,8091,8308.639191867958
12,8092,8308.639191867958
5,8093,8195.887839052346
4,8094,8179.780502935831
8,8095,8244.209847401895
3,8096,8163.673166819314
8,8097,8244.209847401895
2,8098,8147.565830702798
2,8099,8147.565830702798
1,8100,8131.4584945862825
1,8101,8131.4584945862825
0,8102,8115.351158469766
1,8103,8131.4584945862825
4,8104,8179.780502935831
7,8105,8228.102511285379
8,8106,8244.209847401895
11,8107,8292.531855751444
15,8108,8356.961200217507
27,8109,8550.2492336157
27,8110,8550.2492336157
24,8111,8501.927225266152
29,8112,8582.463905848732
24,8113,8501.927225266152
10,8114,8276.424519634927
10,8115,8276.424519634927
10,8116,8276.424519634927
10,8117,8276.424519634927
9,8118,8260.317183518411
15,8119,8356.961200217507
6,8120,8211.995175168862
11,8121,8292.531855751444
11,8122,8292.531855751444
12,8123,8308.639191867958
5,8124,8195.887839052346
0,8125,8115.351158469766
0,8126,8115.351158469766
1,8127,8131.4584945862825
0,8128,8115.351158469766
5,8129,8195.887839052346
15,8130,8356.961200217507
31,8131,8614.678578081764
44,8132,8824.073947596473
48,8133,8888.503292062538
47,8134,8872.395955946022
51,8135,8936.825300412085
60,8136,9081.79132546073
58,8137,9049.576653227698
34,8138,8663.000586431313
28,8139,8566.356569732216
15,8140,8356.961200217507
10,8141,8276.424519634927
4,8142,8179.780502935831
7,8143,8228.102511285379
5,8144,8195.887839052346
5,8145,8195.887839052346
8,8146,8244.209847401895
5,8147,8195.887839052346
2,8148,8147.565830702798
0,8149,8115.351158469766
0,8150,8115.351158469766
0,8151,8115.351158469766
1,8152,8131.4584945862825
4,8153,8179.780502935831
19,8154,8421.39054468357
30,8155,8598.571241965248
31,8156,8614.678578081764
42,8157,8791.85927536344
44,8158,8824.073947596473
44,8159,8824.073947596473
47,8160,8872.395955946022
32,8161,8630.78591419828
13,8162,8324.746527984475
12,8163,8308.639191867958
7,8164,8228.102511285379
10,8165,8276.424519634927
10,8166,8276.424519634927
7,8167,8228.102511285379
4,8168,8179.780502935831
4,8169,8179.780502935831
0,8170,8115.351158469766
0,8171,8115.351158469766
0,8172,8115.351158469766
0,8173,8115.351158469766
0,8174,8115.351158469766
1,8175,8131.4584945862825
4,8176,8179.780502935831
7,8177,8228.102511285379
12,8178,8308.639191867958
14,8179,8340.85386410099
15,8180,8356.961200217507
7,8181,8228.102511285379
13,8182,8324.746527984475
16,8183,8373.068536334024
8,8184,8244.209847401895
5,8185,8195.887839052346
7,8186,8228.102511285379
8,8187,8244.209847401895
9,8188,8260.317183518411
8,8189,8244.209847401895
2,8190,8147.565830702798
0,8191,8115.351158469766
3,8192,8163.673166819314
1,8193,8131.4584945862825
0,8194,8115.351158469766
1,8195,8131.4584945862825
0,8196,8115.351158469766
0,8197,8115.351158469766
0,8198,8115.351158469766
0,8199,8115.351158469766
2,8200,8147.565830702798
9,8201,8260.317183518411
10,8202,8276.424519634927
3,8203,8163.673166819314
9,8204,8260.317183518411
20,8205,8437.497880800087
7,8206,8228.102511285379
18,8207,8405.283208567056
7,8208,8228.102511285379
13,8209,8324.746527984475
17,8210,8389.17587245054
12,8211,8308.639191867958
5,8212,8195.887839052346
7,8213,8228.102511285379
5,8214,8195.887839052346
5,8215,8195.887839052346
4,8216,8179.780502935831
0,8217,8115.351158469766
0,8218,8115.351158469766
0,8219,8115.351158469766
0,8220,8115.351158469766
0,8221,8115.351158469766
0,8222,8115.351158469766
0,8223,8115.351158469766
4,8224,8179.780502935831
9,8225,8260.317183518411
9,8226,8260.317183518411
9,8227,8260.317183518411
12,8228,8308.639191867958
6,8229,8211.995175168862
14,8230,8340.85386410099
17,8231,8389.17587245054
24,8232,8501.927225266152
12,8233,8308.639191867958
19,8234,8421.39054468357
11,8235,8292.531855751444
9,8236,8260.317183518411
6,8237,8211.995175168862
9,8238,8260.317183518411
5,8239,8195.887839052346
3,8240,8163.673166819314
5,8241,8195.887839052346
5,8242,8195.887839052346
2,8243,8147.565830702798
1,8244,8131.4584945862825
0,8245,8115.351158469766
0,8246,8115.351158469766
2,8247,8147.565830702798
6,8248,8211.995175168862
8,8249,8244.209847401895
6,8250,8211.995175168862
4,8251,8179.780502935831
9,8252,8260.317183518411
17,8253,8389.17587245054
14,8254,8340.85386410099
8,8255,8244.209847401895
6,8256,8211.995175168862
7,8257,8228.102511285379
14,8258,8340.85386410099
14,8259,8340.85386410099
13,8260,8324.746527984475
12,8261,8308.639191867958
10,8262,8276.424519634927
8,8263,8244.209847401895
10,8264,8276.424519634927
12,8265,8308.639191867958
3,8266,8163.673166819314
0,8267,8115.351158469766
2,8268,8147.565830702798
1,8269,8131.4584945862825
0,8270,8115.351158469766
2,8271,8147.565830702798
5,8272,8195.887839052346
10,8273,8276.424519634927
8,8274,8244.209847401895
10,8275,8276.424519634927
9,8276,8260.317183518411
10,8277,8276.424519634927
12,8278,8308.639191867958
13,8279,8324.746527984475
12,8280,8308.639191867958
12,8281,8308.639191867958
13,8282,8324.746527984475
10,8283,8276.424519634927
11,8284,8292.531855751444
6,8285,8211.995175168862
7,8286,8228.102511285379
6,8287,8211.995175168862
4,8288,8179.780502935831
3,8289,8163.673166819314
4,8290,8179.780502935831
11,8291,8292.531855751444
4,8292,8179.780502935831
0,8293,8115.351158469766
2,8294,8147.565830702798
0,8295,8115.351158469766
0,8296,8115.351158469766
4,8297,8179.780502935831
5,8298,8195.887839052346
10,8299,8276.424519634927
21,8300,8453.605216916603
28,8301,8566.356569732216
32,8302,8630.78591419828
30,8303,8598.571241965248
33,8304,8646.893250314797
30,8305,8598.571241965248
12,8306,8308.639191867958
7,8307,8228.102511285379
11,8308,8292.531855751444
7,8309,8228.102511285379
8,8310,8244.209847401895
7,8311,8228.102511285379
6,8312,8211.995175168862
7,8313,8228.102511285379
3,8314,8163.673166819314
2,8315,8147.565830702798
2,8316,8147.565830702798
0,8317,8115.351158469766
1,8318,8131.4584945862825
0,8319,8115.351158469766
1,8320,8131.4584945862825
1,8321,8131.4584945862825
6,8322,8211.995175168862
7,8323,8228.102511285379
20,8324,8437.497880800087
26,8325,8534.141897499185
18,8326,8405.283208567056
19,8327,8421.39054468357
23,8328,8485.819889149636
27,8329,8550.2492336157
10,8330,8276.424519634927
15,8331,8356.961200217507
5,8332,8195.887839052346
10,8333,8276.424519634927
9,8334,8260.317183518411
2,8335,8147.565830702798
6,8336,8211.995175168862
3,8337,8163.673166819314
3,8338,8163.673166819314
0,8339,8115.351158469766
0,8340,8115.351158469766
0,8341,8115.351158469766
0,8342,8115.351158469766
0,8343,8115.351158469766
4,8344,8179.780502935831
8,8345,8244.209847401895
17,8346,8389.17587245054
12,8347,8308.639191867958
22,8348,8469.71255303312
13,8349,8324.746527984475
15,8350,8356.961200217507
30,8351,8598.571241965248
24,8352,8501.927225266152
19,8353,8421.39054468357
16,8354,8373.068536334024
11,8355,8292.531855751444
17,8356,8389.17587245054
9,8357,8260.317183518411
15,8358,8356.961200217507
12,8359,8308.639191867958
10,8360,8276.424519634927
0,8361,8115.351158469766
0,8362,8115.351158469766
1,8363,8131.4584945862825
1,8364,8131.4584945862825
0,8365,8115.351158469766
0,8366,8115.351158469766
1,8367,8131.4584945862825
7,8368,8228.102511285379
10,8369,8276.424519634927
14,8370,8340.85386410099
20,8371,8437.497880800087
13,8372,8324.746527984475
16,8373,8373.068536334024
18,8374,8405.283208567056
11,8375,8292.531855751444
15,8376,8356.961200217507
20,8377,8437.497880800087
14,8378,8340.85386410099
26,8379,8534.141897499185
6,8380,8211.995175168862
3,8381,8163.673166819314
4,8382,8179.780502935831
3,8383,8163.673166819314
13,8384,8324.746527984475
7,8385,8228.102511285379
1,8386,8131.4584945862825
0,8387,8115.351158469766
0,8388,8115.351158469766
0,8389,8115.351158469766
0,8390,8115.351158469766
1,8391,8131.4584945862825
5,8392,8195.887839052346
12,8393,8308.639191867958
14,8394,8340.85386410099
6,8395,8211.995175168862
3,8396,8163.673166819314
3,8397,8163.673166819314
3,8398,8163.673166819314
11,8399,8292.531855751444
4,8400,8179.780502935831
6,8401,8211.995175168862
3,8402,8163.673166819314
2,8403,8147.565830702798
9,8404,8260.317183518411
5,8405,8195.887839052346
9,8406,8260.317183518411
3,8407,8163.673166819314
0,8408,8115.351158469766
3,8409,8163.673166819314
0,8410,8115.351158469766
1,8411,8131.4584945862825
0,8412,8115.351158469766
0,8413,8115.351158469766
1,8414,8131.4584945862825
1,8415,8131.4584945862825
4,8416,8179.780502935831
10,8417,8276.424519634927
10,8418,8276.424519634927
13,8419,8324.746527984475
10,8420,8276.424519634927
22,8421,8469.71255303312
21,8422,8453.605216916603
23,8423,8485.819889149636
28,8424,8566.356569732216
30,8425,8598.571241965248
24,8426,8501.927225266152
11,8427,8292.531855751444
12,8428,8308.639191867958
0,8429,8115.351158469766
2,8430,8147.565830702798
0,8431,8115.351158469766
1,8432,8131.4584945862825
2,8433,8147.565830702798
1,8434,8131.4584945862825
1,8435,8131.4584945862825
0,8436,8115.351158469766
0,8437,8115.351158469766
0,8438,8115.351158469766
0,8439,8115.351158469766
4,8440,8179.780502935831
9,8441,8260.317183518411
4,8442,8179.780502935831
8,8443,8244.209847401895
26,8444,8534.141897499185
14,8445,8340.85386410099
17,8446,8389.17587245054
23,8447,8485.819889149636
12,8448,8308.639191867958
15,8449,8356.961200217507
11,8450,8292.531855751444
4,8451,8179.780502935831
1,8452,8131.4584945862825
3,8453,8163.673166819314
0,8454,8115.351158469766
4,8455,8179.780502935831
4,8456,8179.780502935831
3,8457,8163.673166819314
1,8458,8131.4584945862825
4,8459,8179.780502935831
0,8460,8115.351158469766
0,8461,8115.351158469766
1,8462,8131.4584945862825
0,8463,8115.351158469766
0,8464,8115.351158469766
0,8465,8115.351158469766
3,8466,8163.673166819314
4,8467,8179.780502935831
9,8468,8260.317183518411
15,8469,8356.961200217507
24,8470,8501.927225266152
15,8471,8356.961200217507
15,8472,8356.961200217507
25,8473,8518.034561382668
15,8474,8356.961200217507
2,8475,8147.565830702798
1,8476,8131.4584945862825
5,8477,8195.887839052346
4,8478,8179.780502935831
8,8479,8244.209847401895
1,8480,8131.4584945862825
2,8481,8147.565830702798
2,8482,8147.565830702798
0,8483,8115.351158469766
1,8484,8131.4584945862825
0,8485,8115.351158469766
0,8486,8115.351158469766
0,8487,8115.351158469766
1,8488,8131.4584945862825
3,8489,8163.673166819314
31,8490,8614.678578081764
43,8491,8807.966611479957
25,8492,8518.034561382668
40,8493,8759.64460313041
41,8494,8775.751939246926
43,8495,8807.966611479957
35,8496,8679.107922547828
11,8497,8292.531855751444
7,8498,8228.102511285379
2,8499,8147.565830702798
8,8500,8244.209847401895
4,8501,8179.780502935831
2,8502,8147.565830702798
2,8503,8147.565830702798
5,8504,8195.887839052346
3,8505,8163.673166819314
2,8506,8147.565830702798
0,8507,8115.351158469766
0,8508,8115.351158469766
0,8509,8115.351158469766
2,8510,8147.565830702798
5,8511,8195.887839052346
24,8512,8501.927225266152
31,8513,8614.678578081764
40,8514,8759.64460313041
34,8515,8663.000586431313
57,8516,9033.469317111181
73,8517,9291.186694975439
26,8518,8534.141897499185
28,8519,8566.356569732216
30,8520,8598.571241965248
21,8521,8453.605216916603
16,8522,8373.068536334024
14,8523,8340.85386410099
10,8524,8276.424519634927
5,8525,8195.887839052346
4,8526,8179.780502935831
3,8527,8163.673166819314
0,8528,8115.351158469766
2,8529,8147.565830702798
0,8530,8115.351158469766
0,8531,8115.351158469766
0,8532,8115.351158469766
0,8533,8115.351158469766
1,8534,8131.4584945862825
9,8535,8260.317183518411
19,8536,8421.39054468357
13,8537,8324.746527984475
6,8538,8211.995175168862
8,8539,8244.209847401895
1,8540,8131.4584945862825
0,8541,8115.351158469766
2,8542,8147.565830702798
2,8543,8147.565830702798
6,8544,8211.995175168862
9,8545,8260.317183518411
3,8546,8163.673166819314
3,8547,8163.673166819314
11,8548,8292.531855751444
3,8549,8163.673166819314
2,8550,8147.565830702798
0,8551,8115.351158469766
0,8552,8115.351158469766
0,8553,8115.351158469766
0,8554,8115.351158469766
0,8555,8115.351158469766
1,8556,8131.4584945862825
4,8557,8179.780502935831
11,8558,8292.531855751444
18,8559,8405.283208567056
12,8560,8308.639191867958
18,8561,8405.283208567056
32,8562,8630.78591419828
24,8563,8501.927225266152
24,8564,8501.927225266152
16,8565,8373.068536334024
23,8566,8485.819889149636
25,8567,8518.034561382668
10,8568,8276.424519634927
16,8569,8373.068536334024
9,8570,8260.317183518411
7,8571,8228.102511285379
2,8572,8147.565830702798
3,8573,8163.673166819314
4,8574,8179.780502935831
0,8575,8115.351158469766
0,8576,8115.351158469766
0,8577,8115.351158469766
1,8578,8131.4584945862825
0,8579,8115.351158469766
2,8580,8147.565830702798
2,8581,8147.565830702798
3,8582,8163.673166819314
15,8583,8356.961200217507
13,8584,8324.746527984475
23,8585,8485.819889149636
12,8586,8308.639191867958
36,8587,8695.215258664344
30,8588,8598.571241965248
27,8589,8550.2492336157
22,8590,8469.71255303312
14,8591,8340.85386410099
15,8592,8356.961200217507
11,8593,8292.531855751444
8,8594,8244.209847401895
8,8595,8244.209847401895
7,8596,8228.102511285379
1,8597,8131.4584945862825
4,8598,8179.780502935831
9,8599,8260.317183518411
2,8600,8147.565830702798
0,8601,8115.351158469766
0,8602,8115.351158469766
0,8603,8115.351158469766
1,8604,8131.4584945862825
3,8605,8163.673166819314
12,8606,8308.639191867958
19,8607,8421.39054468357
10,8608,8276.424519634927
45,8609,8840.18128371299
38,8610,8727.429930897377
53,8611,8969.039972645118
67,8612,9194.542678276342
56,8613,9017.361980994667
36,8614,8695.215258664344
54,8615,8985.147308761634
19,8616,8421.39054468357
16,8617,8373.068536334024
16,8618,8373.068536334024
11,8619,8292.531855751444
7,8620,8228.102511285379
13,8621,8324.746527984475
7,8622,8228.102511285379
4,8623,8179.780502935831
1,8624,8131.4584945862825
1,8625,8131.4584945862825
1,8626,8131.4584945862825
1,8627,8131.4584945862825
1,8628,8131.4584945862825
6,8629,8211.995175168862
7,8630,8228.102511285379
18,8631,8405.283208567056
20,8632,8437.497880800087
65,8633,9162.32800604331
93,8634,9613.333417305761
108,8635,9854.943459053502
115,8636,9967.694811869114
89,8637,9548.904072839696
52,8638,8952.932636528602
28,8639,8566.356569732216
13,8640,8324.746527984475
19,8641,8421.39054468357
8,8642,8244.209847401895
2,8643,8147.565830702798
2,8644,8147.565830702798
4,8645,8179.780502935831
5,8646,8195.887839052346
15,8647,8356.961200217507
16,8648,8373.068536334024
11,8649,8292.531855751444
0,8650,8115.351158469766
0,8651,8115.351158469766
1,8652,8131.4584945862825
1,8653,8131.4584945862825
4,8654,8179.780502935831
13,8655,8324.746527984475
18,8656,8405.283208567056
40,8657,8759.64460313041
58,8658,9049.576653227698
82,8659,9436.152720024083
120,8660,10048.231492451694
101,8661,9742.19210623789
68,8662,9210.650014392859
36,8663,8695.215258664344
25,8664,8518.034561382668
20,8665,8437.497880800087
25,8666,8518.034561382668
10,8667,8276.424519634927
13,8668,8324.746527984475
4,8669,8179.780502935831
8,8670,8244.209847401895
1,8671,8131.4584945862825
1,8672,8131.4584945862825
0,8673,8115.351158469766
1,8674,8131.4584945862825
0,8675,8115.351158469766
0,8676,8115.351158469766
2,8677,8147.565830702798
15,8678,8356.961200217507
20,8679,8437.497880800087
33,8680,8646.893250314797
41,8681,8775.751939246926
26,8682,8534.141897499185
10,8683,8276.424519634927
29,8684,8582.463905848732
10,8685,8276.424519634927
17,8686,8389.17587245054
13,8687,8324.746527984475
4,8688,8179.780502935831
5,8689,8195.887839052346
3,8690,8163.673166819314
3,8691,8163.673166819314
2,8692,8147.565830702798
0,8693,8115.351158469766
1,8694,8131.4584945862825
0,8695,8115.351158469766
0,8696,8115.351158469766
0,8697,8115.351158469766
0,8698,8115.351158469766
4,8699,8179.780502935831
2,8700,8147.565830702798
5,8701,8195.887839052346
8,8702,8244.209847401895
5,8703,8195.887839052346
12,8704,8308.639191867958
4,8705,8179.780502935831
5,8706,8195.887839052346
7,8707,8228.102511285379
9,8708,8260.317183518411
7,8709,8228.102511285379
4,8710,8179.780502935831
10,8711,8276.424519634927
4,8712,8179.780502935831
0,8713,8115.351158469766
2,8714,8147.565830702798
0,8715,8115.351158469766
0,8716,8115.351158469766
0,8717,8115.351158469766
0,8718,8115.351158469766
0,8719,8115.351158469766
0,8720,8115.351158469766
0,8721,8115.351158469766
0,8722,8115.351158469766
0,8723,8115.351158469766
1,8724,8131.4584945862825
5,8725,8195.887839052346
7,8726,8228.102511285379
7,8727,8228.102511285379
6,8728,8211.995175168862
9,8729,8260.317183518411
9,8730,8260.317183518411
6,8731,8211.995175168862
9,8732,8260.317183518411
8,8733,8244.209847401895
9,8734,8260.317183518411
9,8735,8260.317183518411
2,8736,8147.565830702798
2,8737,8147.565830702798
2,8738,8147.565830702798
4,8739,8179.780502935831
0,8740,8115.351158469766
1,8741,8131.4584945862825
0,8742,8115.351158469766
0,8743,8115.351158469766
0,8744,8115.351158469766
0,8745,8115.351158469766
0,8746,8115.351158469766
0,8747,8115.351158469766
3,8748,8163.673166819314
11,8749,8292.531855751444
7,8750,8228.102511285379
5,8751,8195.887839052346
6,8752,8211.995175168862
6,8753,8211.995175168862
6,8754,8211.995175168862
13,8755,8324.746527984475
6,8756,8211.995175168862
19,8757,8421.39054468357
19,8758,8421.39054468357
9,8759,8260.317183518411
10,8760,8276.424519634927
5,8761,8195.887839052346
9,8762,8260.317183518411
1,8763,8131.4584945862825
4,8764,8179.780502935831
1,8765,8131.4584945862825
2,8766,8147.565830702798
2,8767,8147.565830702798
1,8768,8131.4584945862825
0,8769,8115.351158469766
0,8770,8115.351158469766
1,8771,8131.4584945862825
4,8772,8179.780502935831
11,8773,8292.531855751444
4,8774,8179.780502935831
14,8775,8340.85386410099
8,8776,8244.209847401895
23,8777,8485.819889149636
16,8778,8373.068536334024
26,8779,8534.141897499185
44,8780,8824.073947596473
35,8781,8679.107922547828
20,8782,8437.497880800087
28,8783,8566.356569732216
11,8784,8292.531855751444
14,8785,8340.85386410099
17,8786,8389.17587245054
12,8787,8308.639191867958
13,8788,8324.746527984475
2,8789,8147.565830702798
6,8790,8211.995175168862
2,8791,8147.565830702798
1,8792,8131.4584945862825
1,8793,8131.4584945862825
2,8794,8147.565830702798
0,8795,8115.351158469766
0,8796,8115.351158469766
0,8797,8115.351158469766
14,8798,8340.85386410099
43,8799,8807.966611479957
74,8800,9307.294031091955
100,8801,9726.084770121373
149,8802,10515.34423983066
156,8803,10628.095592646272
132,8804,10241.519525849886
133,8805,10257.626861966402
87,8806,9516.689400606665
49,8807,8904.610628179053
44,8808,8824.073947596473
21,8809,8453.605216916603
22,8810,8469.71255303312
16,8811,8373.068536334024
16,8812,8373.068536334024
14,8813,8340.85386410099
10,8814,8276.424519634927
10,8815,8276.424519634927
6,8816,8211.995175168862
2,8817,8147.565830702798
0,8818,8115.351158469766
0,8819,8115.351158469766
1,8820,8131.4584945862825
4,8821,8179.780502935831
23,8822,8485.819889149636
27,8823,8550.2492336157
55,8824,9001.25464487815
78,8825,9371.72337555802
77,8826,9355.616039441504
75,8827,9323.401367208471
89,8828,9548.904072839696
58,8829,9049.576653227698
22,8830,8469.71255303312
19,8831,8421.39054468357
8,8832,8244.209847401895
7,8833,8228.102511285379
10,8834,8276.424519634927
4,8835,8179.780502935831
0,8836,8115.351158469766
3,8837,8163.673166819314
1,8838,8131.4584945862825
2,8839,8147.565830702798
0,8840,8115.351158469766
0,8841,8115.351158469766
0,8842,8115.351158469766
3,8843,8163.673166819314
1,8844,8131.4584945862825
13,8845,8324.746527984475
9,8846,8260.317183518411
13,8847,8324.746527984475
6,8848,8211.995175168862
10,8849,8276.424519634927
3,8850,8163.673166819314
5,8851,8195.887839052346
5,8852,8195.887839052346
3,8853,8163.673166819314
5,8854,8195.887839052346
6,8855,8211.995175168862
3,8856,8163.673166819314
5,8857,8195.887839052346
1,8858,8131.4584945862825
8,8859,8244.209847401895
1,8860,8131.4584945862825
0,8861,8115.351158469766
2,8862,8147.565830702798
2,8863,8147.565830702798
0,8864,8115.351158469766
0,8865,8115.351158469766
0,8866,8115.351158469766
3,8867,8163.673166819314
6,8868,8211.995175168862
11,8869,8292.531855751444
3,8870,8163.673166819314
8,8871,8244.209847401895
13,8872,8324.746527984475
15,8873,8356.961200217507
10,8874,8276.424519634927
17,8875,8389.17587245054
15,8876,8356.961200217507
14,8877,8340.85386410099
13,8878,8324.746527984475
11,8879,8292.531855751444
10,8880,8276.424519634927
7,8881,8228.102511285379
10,8882,8276.424519634927
3,8883,8163.673166819314
2,8884,8147.565830702798
1,8885,8131.4584945862825
0,8886,8115.351158469766
0,8887,8115.351158469766
0,8888,8115.351158469766
0,8889,8115.351158469766
2,8890,8147.565830702798
9,8891,8260.317183518411
11,8892,8292.531855751444
7,8893,8228.102511285379
13,8894,8324.746527984475
9,8895,8260.317183518411
4,8896,8179.780502935831
8,8897,8244.209847401895
3,8898,8163.673166819314
6,8899,8211.995175168862
6,8900,8211.995175168862
6,8901,8211.995175168862
2,8902,8147.565830702798
1,8903,8131.4584945862825
2,8904,8147.565830702798
0,8905,8115.351158469766
0,8906,8115.351158469766
0,8907,8115.351158469766
0,8908,8115.351158469766
0,8909,8115.351158469766
1,8910,8131.4584945862825
0,8911,8115.351158469766
0,8912,8115.351158469766
0,8913,8115.351158469766
1,8914,8131.4584945862825
2,8915,8147.565830702798
11,8916,8292.531855751444
10,8917,8276.424519634927
6,8918,8211.995175168862
18,8919,8405.283208567056
14,8920,8340.85386410099
13,8921,8324.746527984475
24,8922,8501.927225266152
32,8923,8630.78591419828
33,8924,8646.893250314797
23,8925,8485.819889149636
22,8926,8469.71255303312
17,8927,8389.17587245054
11,8928,8292.531855751444
12,8929,8308.639191867958
12,8930,8308.639191867958
7,8931,8228.102511285379
4,8932,8179.780502935831
0,8933,8115.351158469766
1,8934,8131.4584945862825
3,8935,8163.673166819314
1,8936,8131.4584945862825
0,8937,8115.351158469766
2,8938,8147.565830702798
3,8939,8163.673166819314
11,8940,8292.531855751444
10,8941,8276.424519634927
2,8942,8147.565830702798
12,8943,8308.639191867958
14,8944,8340.85386410099
14,8945,8340.85386410099
10,8946,8276.424519634927
15,8947,8356.961200217507
18,8948,8405.283208567056
15,8949,8356.961200217507
7,8950,8228.102511285379
7,8951,8228.102511285379
6,8952,8211.995175168862
7,8953,8228.102511285379
7,8954,8228.102511285379
5,8955,8195.887839052346
2,8956,8147.565830702798
6,8957,8211.995175168862
6,8958,8211.995175168862
6,8959,8211.995175168862
0,8960,8115.351158469766
0,8961,8115.351158469766
0,8962,8115.351158469766
0,8963,8115.351158469766
3,8964,8163.673166819314
3,8965,8163.673166819314
14,8966,8340.85386410099
28,8967,8566.356569732216
30,8968,8598.571241965248
38,8969,8727.429930897377
52,8970,8952.932636528602
49,8971,8904.610628179053
28,8972,8566.356569732216
15,8973,8356.961200217507
21,8974,8453.605216916603
12,8975,8308.639191867958
8,8976,8244.209847401895
3,8977,8163.673166819314
4,8978,8179.780502935831
5,8979,8195.887839052346
9,8980,8260.317183518411
2,8981,8147.565830702798
5,8982,8195.887839052346
1,8983,8131.4584945862825
1,8984,8131.4584945862825
0,8985,8115.351158469766
1,8986,8131.4584945862825
3,8987,8163.673166819314
2,8988,8147.565830702798
10,8989,8276.424519634927
11,8990,8292.531855751444
21,8991,8453.605216916603
42,8992,8791.85927536344
40,8993,8759.64460313041
25,8994,8518.034561382668
33,8995,8646.893250314797
31,8996,8614.678578081764
15,8997,8356.961200217507
7,8998,8228.102511285379
9,8999,8260.317183518411
10,9000,8276.424519634927
1,9001,8131.4584945862825
2,9002,8147.565830702798
3,9003,8163.673166819314
2,9004,8147.565830702798
2,9005,8147.565830702798
3,9006,8163.673166819314
0,9007,8115.351158469766
2,9008,8147.565830702798
1,9009,8131.4584945862825
0,9010,8115.351158469766
5,9011,8195.887839052346
3,9012,8163.673166819314
7,9013,8228.102511285379
19,9014,8421.39054468357
21,9015,8453.605216916603
20,9016,8437.497880800087
26,9017,8534.141897499185
23,9018,8485.819889149636
17,9019,8389.17587245054
22,9020,8469.71255303312
19,9021,8421.39054468357
6,9022,8211.995175168862
10,9023,8276.424519634927
2,9024,8147.565830702798
3,9025,8163.673166819314
4,9026,8179.780502935831
0,9027,8115.351158469766
0,9028,8115.351158469766
0,9029,8115.351158469766
0,9030,8115.351158469766
0,9031,8115.351158469766
0,9032,8115.351158469766
0,9033,8115.351158469766
5,9034,8195.887839052346
3,9035,8163.673166819314
7,9036,8228.102511285379
1,9037,8131.4584945862825
2,9038,8147.565830702798
3,9039,8163.673166819314
8,9040,8244.209847401895
12,9041,8308.639191867958
6,9042,8211.995175168862
14,9043,8340.85386410099
20,9044,8437.497880800087
12,9045,8308.639191867958
11,9046,8292.531855751444
11,9047,8292.531855751444
6,9048,8211.995175168862
5,9049,8195.887839052346
1,9050,8131.4584945862825
3,9051,8163.673166819314
0,9052,8115.351158469766
1,9053,8131.4584945862825
1,9054,8131.4584945862825
0,9055,8115.351158469766
0,9056,8115.351158469766
0,9057,8115.351158469766
1,9058,8131.4584945862825
15,9059,8356.961200217507
6,9060,8211.995175168862
5,9061,8195.887839052346
4,9062,8179.780502935831
6,9063,8211.995175168862
6,9064,8211.995175168862
7,9065,8228.102511285379
8,9066,8244.209847401895
13,9067,8324.746527984475
8,9068,8244.209847401895
8,9069,8244.209847401895
5,9070,8195.887839052346
1,9071,8131.4584945862825
5,9072,8195.887839052346
4,9073,8179.780502935831
2,9074,8147.565830702798
0,9075,8115.351158469766
0,9076,8115.351158469766
0,9077,8115.351158469766
0,9078,8115.351158469766
0,9079,8115.351158469766
0,9080,8115.351158469766
0,9081,8115.351158469766
2,9082,8147.565830702798
9,9083,8260.317183518411
6,9084,8211.995175168862
10,9085,8276.424519634927
6,9086,8211.995175168862
5,9087,8195.887839052346
6,9088,8211.995175168862
15,9089,8356.961200217507
9,9090,8260.317183518411
8,9091,8244.209847401895
21,9092,8453.605216916603
16,9093,8373.068536334024
5,9094,8195.887839052346
7,9095,8228.102511285379
4,9096,8179.780502935831
0,9097,8115.351158469766
1,9098,8131.4584945862825
3,9099,8163.673166819314
