cnt,weathersit,Predicted Y
120,1,1.4601556028218547
138,1,1.4511191506826977
163,1,1.4385685227116463
170,1,1.4350543468797519
134,1,1.453127251158066
171,1,1.43455232176091
231,1,1.4044308146303865
487,1,1.2759123842068203
468,1,1.2854508614648195
311,1,1.364268805123022
211,1,1.4144713170072276
178,1,1.4310381459290156
107,1,1.4666819293668014
58,1,1.4912811601900622
23,2,1.5088520393495342
5,2,1.517888491488691
7,2,1.516884441251007
1,2,1.5198965919640592
3,3,1.5188925417263752
20,2,1.5103581147060603
87,2,1.4767224317436425
288,2,1.3758153828563893
498,2,1.2703901078995576
202,2,1.418989543076806
44,3,1.498309511853851
71,3,1.4847548336451155
45,3,1.4978074867350089
64,3,1.48826900947701
31,3,1.5048358383987976
53,3,1.4937912857842723
118,3,1.4611596530595388
289,3,1.3753133577375474
353,3,1.3431837501316557
258,2,1.390876136421651
216,2,1.4119611914130175
145,2,1.4476049748508033
111,2,1.4646738288914332
73,1,1.4837507834074313
34,2,1.5033297630422715
18,2,1.5113621649437443
12,2,1.5143743156567966
1,2,1.5198965919640592
1,2,1.5198965919640592
16,2,1.5123662151814286
71,2,1.4847548336451155
226,2,1.4069409402245967
520,2,1.2593455552850323
283,2,1.3783255084505996
116,1,1.462163703297223
142,1,1.4491110502073294
198,1,1.4209976435521743
205,1,1.4174834677202799
170,1,1.4350543468797519
221,1,1.409451065818807
307,1,1.3662769055983903
465,1,1.2869569368213456
377,1,1.3311351472794464
282,1,1.3788275335694418
171,1,1.43455232176091
129,1,1.4556373767522761
107,1,1.4666819293668014
82,1,1.4792325573378529
86,1,1.4772244568624846
45,1,1.4978074867350089
45,1,1.4978074867350089
18,1,1.5113621649437443
7,1,1.516884441251007
1,1,1.5198965919640592
9,1,1.515880391013323
41,1,1.499815587210377
102,1,1.4691920549610118
138,1,1.4511191506826977
205,1,1.4174834677202799
286,1,1.3768194330940735
369,1,1.3351513482301829
384,1,1.327620971447552
427,1,1.3060338913373437
499,1,1.2698880827807155
404,1,1.317580469070711
364,1,1.337661473824393
246,1,1.3969004378477556
188,1,1.4260178947405948
148,1,1.4460988994942772
114,1,1.463167753534907
118,1,1.4611596530595388
74,2,1.4832487582885892
74,2,1.4832487582885892
72,2,1.4842528085262734
48,2,1.4963014113784827
15,2,1.5128682403002705
3,2,1.5188925417263752
2,2,1.5193945668452173
5,1,1.517888491488691
14,2,1.5133702654191126
56,2,1.4922852104277462
93,2,1.4737102810305902
191,2,1.4245118193840687
226,2,1.4069409402245967
255,2,1.3923822117781772
261,1,1.389370061065125
237,2,1.4014186639173343
253,2,1.3933862620158612
212,2,1.4139692918883855
157,2,1.4415806734246985
167,2,1.436560422236278
119,2,1.4606576279406966
103,2,1.4686900298421697
36,3,1.5023257128045873
55,3,1.4927872355465883
35,2,1.5028277379234294
41,2,1.499815587210377
15,2,1.5128682403002705
20,2,1.5103581147060603
8,2,1.5163824161321648
6,2,1.517386466369849
10,1,1.5153783658944808
44,2,1.498309511853851
120,1,1.4601556028218547
110,1,1.4651758540102753
143,1,1.4486090250884873
208,1,1.4159773923637538
281,1,1.3793295586882837
312,1,1.36376678000418
263,1,1.3883660108274407
289,1,1.3753133577375474
280,1,1.3798315838071258
253,1,1.3933862620158612
242,1,1.398908538323124
172,1,1.4340502966420678
126,1,1.4571434521088023
98,1,1.4712001554363798
62,1,1.489273059714694
26,1,1.507345963993008
12,1,1.5143743156567966
7,1,1.516884441251007
3,1,1.5188925417263752
2,1,1.5193945668452173
15,1,1.5128682403002705
86,1,1.4772244568624846
279,1,1.380333608925968
464,1,1.2874589619401875
217,1,1.4114591662941753
85,1,1.4777264819813267
86,2,1.4772244568624846
163,2,1.4385685227116463
131,1,1.454633326514592
124,2,1.4581475023464865
160,1,1.4400745980681724
254,1,1.3928842368970193
432,1,1.3035237657431333
425,1,1.3070379415750277
304,1,1.3677829809549165
227,1,1.4064389151057548
154,1,1.443086748781225
100,2,1.4701961051986958
47,1,1.4968034364973248
24,1,1.508350014230692
7,1,1.516884441251007
6,1,1.517386466369849
4,2,1.518390516607533
2,1,1.5193945668452173
30,1,1.5053378635176398
90,1,1.4752163563871163
302,1,1.3687870311926007
576,1,1.2312321486298774
252,1,1.3938882871347034
139,1,1.4506171255638556
171,1,1.43455232176091
207,1,1.4164794174825959
190,1,1.4250138445029108
177,1,1.4315401710478575
195,1,1.4225037189087004
298,1,1.3707951316679687
529,1,1.254827329215454
525,2,1.2568354296908222
327,2,1.3562364032215493
274,2,1.382843734520178
239,2,1.40041461367965
147,2,1.4466009246131193
62,2,1.489273059714694
42,2,1.499313562091535
15,2,1.5128682403002705
9,2,1.515880391013323
6,3,1.517386466369849
1,1,1.5198965919640592
32,1,1.5043338132799555
91,1,1.4747143312682742
326,1,1.3567384283403912
560,1,1.2392645505313502
242,1,1.398908538323124
148,1,1.4460988994942772
182,1,1.4290300454536473
224,1,1.407944990462281
218,1,1.4109571411753332
192,1,1.4240097942652268
217,1,1.4114591662941753
343,1,1.3482040013200762
610,1,1.2141632945892475
522,1,1.2583415050473483
369,1,1.3351513482301829
269,1,1.3853538601143884
222,1,1.408949040699965
137,1,1.4516211758015398
85,1,1.4777264819813267
46,2,1.4973054616161667
18,1,1.5113621649437443
5,3,1.517888491488691
5,1,1.517888491488691
2,1,1.5193945668452173
26,2,1.507345963993008
82,2,1.4792325573378529
272,2,1.3838477847578623
469,2,1.2849488363459773
244,3,1.3979044880854399
141,3,1.4496130753261716
163,2,1.4385685227116463
228,2,1.4059368899869127
183,2,1.4285280203348052
31,2,1.5048358383987976
94,3,1.473208255911748
178,3,1.4310381459290156
256,3,1.391880186659335
300,2,1.3697910814302847
233,2,1.4034267643927023
167,1,1.436560422236278
152,1,1.444090799018909
106,1,1.4671839544856435
86,1,1.4772244568624846
61,1,1.489775084833536
46,1,1.4973054616161667
38,1,1.5013216625669032
7,1,1.516884441251007
2,1,1.5193945668452173
3,2,1.5188925417263752
13,2,1.5138722905379547
23,1,1.5088520393495342
93,1,1.4737102810305902
122,3,1.4591515525841705
183,1,1.4285280203348052
210,1,1.4149733421260697
258,1,1.390876136421651
226,1,1.4069409402245967
216,1,1.4119611914130175
232,1,1.4039287895115444
195,1,1.4225037189087004
159,1,1.4405766231870145
133,1,1.4536292762769079
149,1,1.445596874375435
105,1,1.4676859796044854
85,1,1.4777264819813267
82,1,1.4792325573378529
91,1,1.4747143312682742
70,1,1.4852568587639574
55,1,1.4927872355465883
42,1,1.499313562091535
21,1,1.5098560895872182
6,1,1.517386466369849
5,1,1.517888491488691
2,1,1.5193945668452173
22,1,1.509354064468376
59,1,1.49077913507122
87,1,1.4767224317436425
188,1,1.4260178947405948
227,1,1.4064389151057548
305,1,1.3672809558360743
325,1,1.3572404534592333
331,1,1.354228302746181
353,1,1.3431837501316557
339,1,1.3502121017954445
287,1,1.3763174079752314
216,1,1.4119611914130175
143,1,1.4486090250884873
88,1,1.4762204066248004
83,1,1.4787305322190107
71,1,1.4847548336451155
64,1,1.48826900947701
29,1,1.5058398886364817
6,1,1.517386466369849
4,1,1.518390516607533
2,1,1.5193945668452173
1,1,1.5198965919640592
16,1,1.5123662151814286
90,1,1.4752163563871163
280,1,1.3798315838071258
528,1,1.255329354334296
230,1,1.4049328397492287
104,1,1.4681880047233276
103,1,1.4686900298421697
177,1,1.4315401710478575
182,1,1.4290300454536473
158,1,1.4410786483058566
174,1,1.4330462464043836
286,1,1.3768194330940735
529,1,1.254827329215454
527,1,1.255831379453138
334,1,1.3527222273896549
219,1,1.410455116056491
195,1,1.4225037189087004
92,1,1.4742123061494323
56,1,1.4922852104277462
10,1,1.5153783658944808
6,1,1.517386466369849
3,1,1.5188925417263752
6,1,1.517386466369849
2,1,1.5193945668452173
21,1,1.5098560895872182
101,1,1.4696940800798537
325,1,1.3572404534592333
559,1,1.2397665756501923
232,1,1.4039287895115444
132,1,1.45413130139575
163,1,1.4385685227116463
183,1,1.4285280203348052
190,1,1.4250138445029108
134,1,1.453127251158066
166,1,1.4370624473551201
287,1,1.3763174079752314
530,1,1.254325304096612
449,1,1.2949893387228184
306,1,1.3667789307172324
204,1,1.417985492839122
188,1,1.4260178947405948
101,1,1.4696940800798537
65,1,1.4877669843581678
32,1,1.5043338132799555
6,1,1.517386466369849
4,1,1.518390516607533
2,1,1.5193945668452173
29,1,1.5058398886364817
104,2,1.4681880047233276
253,2,1.3933862620158612
116,2,1.462163703297223
38,3,1.5013216625669032
10,3,1.5153783658944808
10,3,1.5153783658944808
70,3,1.4852568587639574
76,2,1.4822447080509051
56,2,1.4922852104277462
90,2,1.4752163563871163
167,3,1.436560422236278
253,2,1.3933862620158612
192,3,1.4240097942652268
102,2,1.4691920549610118
97,3,1.471702180555222
39,3,1.5008196374480611
55,3,1.4927872355465883
33,3,1.5038317881611136
11,2,1.5148763407756387
12,3,1.5143743156567966
6,2,1.517386466369849
3,1,1.5188925417263752
5,1,1.517888491488691
18,1,1.5113621649437443
109,2,1.4656778791291174
304,2,1.3677829809549165
594,1,1.2221956964907204
286,1,1.3768194330940735
133,1,1.4536292762769079
168,1,1.436058397117436
220,1,1.4099530909376492
211,1,1.4144713170072276
211,1,1.4144713170072276
223,1,1.408447015581123
361,1,1.3391675491809192
600,1,1.219183545777668
525,1,1.2568354296908222
328,1,1.3557343781027071
254,1,1.3928842368970193
197,1,1.4214996686710164
126,1,1.4571434521088023
85,1,1.4777264819813267
46,1,1.4973054616161667
20,1,1.5103581147060603
6,1,1.517386466369849
3,1,1.5188925417263752
2,1,1.5193945668452173
24,1,1.508350014230692
92,1,1.4742123061494323
262,1,1.3888680359462828
549,1,1.2447868268386129
314,1,1.362762729766496
132,1,1.45413130139575
194,1,1.4230057440275425
234,1,1.4029247392738604
222,1,1.408949040699965
205,2,1.4174834677202799
78,2,1.4812406578132211
50,3,1.4952973611407985
128,3,1.4561394018711182
160,3,1.4400745980681724
174,3,1.4330462464043836
100,2,1.4701961051986958
101,3,1.4696940800798537
75,2,1.4827467331697473
23,2,1.5088520393495342
22,3,1.509354064468376
44,3,1.498309511853851
38,3,1.5013216625669032
21,2,1.5098560895872182
2,2,1.5193945668452173
2,2,1.5193945668452173
7,2,1.516884441251007
16,2,1.5123662151814286
48,3,1.4963014113784827
94,3,1.473208255911748
168,2,1.436058397117436
214,2,1.4129652416507015
299,2,1.3702931065491268
339,1,1.3502121017954445
430,2,1.3045278159808174
399,1,1.3200905946649213
467,1,1.2859528865836614
385,1,1.32711894632871
303,1,1.3682850060737586
225,1,1.4074429653434388
149,1,1.445596874375435
154,1,1.443086748781225
134,1,1.453127251158066
106,1,1.4671839544856435
72,2,1.4842528085262734
76,2,1.4822447080509051
80,2,1.4802366075755369
26,2,1.507345963993008
14,2,1.5133702654191126
5,2,1.517888491488691
5,2,1.517888491488691
23,2,1.5088520393495342
66,1,1.4872649592393257
118,1,1.4611596530595388
192,1,1.4240097942652268
256,1,1.391880186659335
327,1,1.3562364032215493
364,1,1.337661473824393
332,1,1.3537262776273389
334,1,1.3527222273896549
299,1,1.3702931065491268
263,1,1.3883660108274407
184,1,1.428025995215963
132,1,1.45413130139575
88,1,1.4762204066248004
79,1,1.480738632694379
62,1,1.489273059714694
26,1,1.507345963993008
17,1,1.5118641900625864
6,1,1.517386466369849
4,1,1.518390516607533
1,1,1.5198965919640592
1,1,1.5198965919640592
18,1,1.5113621649437443
91,1,1.4747143312682742
260,1,1.3898720861839668
428,1,1.3055318662185016
197,2,1.4214996686710164
86,2,1.4772244568624846
103,2,1.4686900298421697
137,2,1.4516211758015398
120,2,1.4601556028218547
128,2,1.4561394018711182
130,2,1.4551353516334342
210,1,1.4149733421260697
387,3,1.3261148960910258
375,3,1.3321391975171306
226,1,1.4069409402245967
179,1,1.4305361208101735
120,1,1.4601556028218547
78,1,1.4812406578132211
31,1,1.5048358383987976
8,1,1.5163824161321648
6,1,1.517386466369849
4,1,1.518390516607533
1,1,1.5198965919640592
3,1,1.5188925417263752
25,1,1.50784798911185
102,1,1.4691920549610118
275,1,1.3823417094013362
501,1,1.2688840325430315
233,1,1.4034267643927023
129,1,1.4556373767522761
130,1,1.4551353516334342
138,1,1.4511191506826977
164,1,1.4380664975928044
136,1,1.4521232009203817
166,1,1.4370624473551201
250,1,1.3948923373723874
446,1,1.2964954140793445
457,1,1.290973137772082
287,1,1.3763174079752314
187,1,1.426519919859437
148,1,1.4460988994942772
106,1,1.4671839544856435
54,1,1.4932892606654304
15,1,1.5128682403002705
5,1,1.517888491488691
4,1,1.518390516607533
3,1,1.5188925417263752
3,1,1.5188925417263752
18,1,1.5113621649437443
108,1,1.4661799042479593
344,1,1.3477019762012343
566,1,1.236252399818298
264,1,1.3878639857085986
147,1,1.4466009246131193
161,1,1.4395725729493305
215,1,1.4124632165318594
205,1,1.4174834677202799
175,1,1.4325442212855417
209,1,1.4154753672449116
288,1,1.3758153828563893
612,1,1.2131592443515633
544,1,1.2472969524328232
361,1,1.3391675491809192
260,1,1.3898720861839668
188,1,1.4260178947405948
159,1,1.4405766231870145
62,1,1.489273059714694
46,1,1.4973054616161667
21,1,1.5098560895872182
11,1,1.5148763407756387
3,1,1.5188925417263752
2,1,1.5193945668452173
29,1,1.5058398886364817
109,1,1.4656778791291174
334,1,1.3527222273896549
585,1,1.226713922560299
301,1,1.3692890563114426
138,1,1.4511191506826977
204,2,1.417985492839122
251,2,1.3943903122535455
233,2,1.4034267643927023
203,2,1.4184875179579641
185,1,1.4275239700971212
342,2,1.3487060264389183
597,1,1.2206896211341942
590,2,1.2242037969660886
416,2,1.3115561676446061
302,2,1.3687870311926007
233,1,1.4034267643927023
153,1,1.4435887739000668
94,2,1.473208255911748
54,2,1.4932892606654304
26,3,1.507345963993008
11,3,1.5148763407756387
7,1,1.516884441251007
1,3,1.5198965919640592
29,3,1.5058398886364817
85,2,1.4777264819813267
268,2,1.3858558852332306
501,2,1.2688840325430315
284,2,1.3778234833317575
159,2,1.4405766231870145
187,2,1.426519919859437
201,1,1.4194915681956481
224,2,1.407944990462281
178,1,1.4310381459290156
238,1,1.4009166387984922
343,1,1.3482040013200762
566,1,1.236252399818298
470,1,1.2844468112271352
244,1,1.3979044880854399
159,1,1.4405766231870145
141,1,1.4496130753261716
107,1,1.4666819293668014
86,1,1.4772244568624846
77,1,1.481742682932063
51,1,1.4947953360219566
42,1,1.499313562091535
16,1,1.5123662151814286
4,1,1.518390516607533
10,1,1.5153783658944808
12,1,1.5143743156567966
40,1,1.5003176123292192
111,1,1.4646738288914332
148,1,1.4460988994942772
223,1,1.408447015581123
274,1,1.382843734520178
329,1,1.355232352983865
357,1,1.3411756496562874
379,1,1.3301310970417624
406,1,1.316576418833027
390,1,1.3246088207344997
354,1,1.3426817250128136
297,1,1.3712971567868109
184,1,1.428025995215963
121,1,1.4596535777030126
110,1,1.4651758540102753
100,1,1.4701961051986958
83,1,1.4787305322190107
69,1,1.4857588838827995
61,1,1.489775084833536
66,1,1.4872649592393257
22,1,1.509354064468376
7,1,1.516884441251007
10,1,1.5153783658944808
17,1,1.5118641900625864
72,1,1.4842528085262734
90,1,1.4752163563871163
218,1,1.4109571411753332
299,1,1.3702931065491268
410,1,1.3145683183576586
464,1,1.2874589619401875
501,1,1.2688840325430315
487,1,1.2759123842068203
509,1,1.2648678315922952
498,1,1.2703901078995576
389,1,1.3251108458533418
258,1,1.390876136421651
171,1,1.43455232176091
147,1,1.4466009246131193
94,1,1.473208255911748
52,1,1.4942933109031145
24,1,1.508350014230692
10,1,1.5153783658944808
9,1,1.515880391013323
2,1,1.5193945668452173
3,1,1.5188925417263752
16,1,1.5123662151814286
88,1,1.4762204066248004
268,1,1.3858558852332306
564,1,1.237256450055982
281,1,1.3793295586882837
137,1,1.4516211758015398
150,1,1.445094849256593
221,1,1.409451065818807
250,2,1.3948923373723874
221,2,1.409451065818807
233,1,1.4034267643927023
332,1,1.3537262776273389
644,2,1.1970944405486175
712,2,1.1629567324673578
446,2,1.2964954140793445
286,2,1.3768194330940735
205,2,1.4174834677202799
133,2,1.4536292762769079
63,1,1.4887710345958518
26,2,1.507345963993008
16,2,1.5123662151814286
1,3,1.5198965919640592
2,3,1.5193945668452173
1,2,1.5198965919640592
24,2,1.508350014230692
113,3,1.4636697786537491
308,2,1.3657748804795482
593,1,1.2226977216095625
342,1,1.3487060264389183
143,1,1.4486090250884873
219,1,1.410455116056491
244,1,1.3979044880854399
233,1,1.4034267643927023
212,1,1.4139692918883855
264,1,1.3878639857085986
365,1,1.3371594487055511
676,1,1.1810296367456719
734,1,1.1519121798528325
479,1,1.2799285851575568
351,1,1.34418780036934
244,1,1.3979044880854399
170,1,1.4350543468797519
87,1,1.4767224317436425
39,1,1.5008196374480611
27,1,1.506843938874166
2,1,1.5193945668452173
4,1,1.518390516607533
5,1,1.517888491488691
27,1,1.506843938874166
121,1,1.4596535777030126
368,1,1.3356533733490248
662,1,1.1880579884094606
351,1,1.34418780036934
188,1,1.4260178947405948
220,2,1.4099530909376492
267,2,1.3863579103520725
254,1,1.3928842368970193
224,1,1.407944990462281
283,1,1.3783255084505996
356,1,1.3416776747751296
782,1,1.1278149741484138
749,1,1.1443818030702018
472,1,1.2834427609894512
330,1,1.3547303278650231
288,1,1.3758153828563893
202,1,1.418989543076806
91,1,1.4747143312682742
60,1,1.490277109952378
23,1,1.5088520393495342
19,1,1.5108601398249024
7,1,1.516884441251007
14,1,1.5133702654191126
26,1,1.507345963993008
117,1,1.4616616781783809
381,1,1.3291270468040781
623,1,1.2076369680443007
315,1,1.3622607046476538
164,1,1.4380664975928044
211,1,1.4144713170072276
265,2,1.3873619605897567
273,2,1.3833457596390202
258,2,1.390876136421651
287,1,1.3763174079752314
426,1,1.3065359164561856
713,1,1.1624547073485156
746,1,1.145887878426728
425,2,1.3070379415750277
330,2,1.3547303278650231
243,1,1.3984065132042818
169,1,1.435556371998594
97,1,1.471702180555222
57,1,1.491783185308904
26,2,1.507345963993008
4,2,1.518390516607533
3,2,1.5188925417263752
3,2,1.5188925417263752
32,2,1.5043338132799555
99,2,1.470698130317538
278,2,1.3808356340448098
562,2,1.2382605002936662
312,2,1.36376678000418
180,2,1.4300340956913313
207,2,1.4164794174825959
294,2,1.372803232143337
260,2,1.3898720861839668
202,2,1.418989543076806
107,3,1.4666819293668014
129,3,1.4556373767522761
258,3,1.390876136421651
408,3,1.3155723685953427
296,2,1.371799181905653
235,1,1.4024227141550183
152,2,1.444090799018909
148,2,1.4460988994942772
126,2,1.4571434521088023
100,2,1.4701961051986958
69,2,1.4857588838827995
42,2,1.499313562091535
26,2,1.507345963993008
2,2,1.5193945668452173
8,2,1.5163824161321648
30,2,1.5053378635176398
86,2,1.4772244568624846
218,2,1.4109571411753332
321,2,1.3592485539346015
443,2,1.2980014894358707
585,2,1.226713922560299
651,1,1.193580264716723
686,1,1.1760093855572513
690,1,1.174001285081883
679,1,1.1795235613891455
685,1,1.1765114106760932
648,1,1.1950863400732494
560,1,1.2392645505313502
417,1,1.3110541425257642
271,1,1.3843498098767042
223,1,1.408447015581123
211,1,1.4144713170072276
185,1,1.4275239700971212
107,1,1.4666819293668014
113,1,1.4636697786537491
56,2,1.4922852104277462
18,2,1.5113621649437443
14,2,1.5133702654191126
6,2,1.517386466369849
11,2,1.5148763407756387
42,3,1.499313562091535
96,2,1.472204205674064
178,2,1.4310381459290156
351,2,1.34418780036934
368,2,1.3356533733490248
503,2,1.2678799823053475
544,2,1.2472969524328232
521,2,1.2588435301661904
554,1,1.2422767012444025
541,1,1.2488030277893494
541,1,1.2488030277893494
459,1,1.2899690875343979
352,1,1.3436857752504978
198,1,1.4209976435521743
173,1,1.4335482715232257
100,1,1.4701961051986958
46,1,1.4973054616161667
23,1,1.5088520393495342
15,1,1.5128682403002705
8,1,1.5163824161321648
2,1,1.5193945668452173
3,1,1.5188925417263752
31,1,1.5048358383987976
120,1,1.4601556028218547
354,1,1.3426817250128136
579,1,1.2297260732733513
331,1,1.354228302746181
184,1,1.428025995215963
201,1,1.4194915681956481
282,1,1.3788275335694418
263,1,1.3883660108274407
260,2,1.3898720861839668
286,1,1.3768194330940735
385,1,1.32711894632871
721,1,1.1584385063977793
801,1,1.1182764968904149
549,1,1.2447868268386129
330,1,1.3547303278650231
223,1,1.408447015581123
148,2,1.4460988994942772
54,2,1.4932892606654304
29,2,1.5058398886364817
15,1,1.5128682403002705
10,1,1.5153783658944808
3,2,1.5188925417263752
6,2,1.517386466369849
20,2,1.5103581147060603
100,2,1.4701961051986958
170,3,1.4350543468797519
516,2,1.2613536557604008
325,2,1.3572404534592333
163,1,1.4385685227116463
230,1,1.4049328397492287
261,1,1.389370061065125
284,1,1.3778234833317575
248,2,1.3958963876100716
244,2,1.3979044880854399
431,1,1.3040257908619755
750,1,1.1438797779513596
801,1,1.1182764968904149
555,1,1.2417746761255606
377,1,1.3311351472794464
277,1,1.381337659163652
188,1,1.4260178947405948
90,1,1.4752163563871163
33,1,1.5038317881611136
26,1,1.507345963993008
10,1,1.5153783658944808
8,2,1.5163824161321648
4,2,1.518390516607533
39,2,1.5008196374480611
149,2,1.445596874375435
372,3,1.3336452728736568
535,3,1.2518151785024016
293,2,1.3733052572621791
154,2,1.443086748781225
192,2,1.4240097942652268
229,2,1.4054348648680706
303,2,1.3682850060737586
225,2,1.4074429653434388
243,2,1.3984065132042818
378,1,1.3306331221606045
729,1,1.1544223054470428
779,1,1.1293210495049402
582,1,1.228219997916825
374,1,1.3326412226359725
251,1,1.3943903122535455
197,1,1.4214996686710164
125,1,1.4576454772276444
41,1,1.499815587210377
30,1,1.5053378635176398
6,1,1.517386466369849
7,1,1.516884441251007
6,2,1.517386466369849
34,2,1.5033297630422715
136,2,1.4521232009203817
361,2,1.3391675491809192
649,2,1.1945843149544073
318,2,1.3607546292911277
142,2,1.4491110502073294
219,2,1.410455116056491
272,2,1.3838477847578623
298,1,1.3707951316679687
257,1,1.391378161540493
304,1,1.3677829809549165
425,1,1.3070379415750277
810,1,1.1137582708208362
801,1,1.1182764968904149
586,1,1.2262118974414569
424,1,1.3075399666938698
374,1,1.3326412226359725
220,1,1.4099530909376492
151,1,1.444592824137751
95,1,1.4727062307929062
50,1,1.4952973611407985
32,1,1.5043338132799555
10,1,1.5153783658944808
3,2,1.5188925417263752
34,2,1.5033297630422715
116,2,1.462163703297223
346,2,1.34669792596355
662,2,1.1880579884094606
380,2,1.3296290719229202
275,2,1.3823417094013362
318,2,1.3607546292911277
471,2,1.283944786108293
428,2,1.3055318662185016
432,2,1.3035237657431333
472,2,1.2834427609894512
589,2,1.2247058220849305
957,2,1.0399605783510542
830,1,1.1037177684439952
686,1,1.1760093855572513
445,1,1.2969974391981867
284,1,1.3778234833317575
271,1,1.3843498098767042
176,1,1.4320421961666996
156,1,1.4420826985435407
128,1,1.4561394018711182
69,1,1.4857588838827995
32,1,1.5043338132799555
7,1,1.516884441251007
4,2,1.518390516607533
28,2,1.5063419137553238
70,2,1.4852568587639574
154,2,1.443086748781225
249,2,1.3953943624912295
345,2,1.3471999510823922
273,2,1.3833457596390202
183,3,1.4285280203348052
196,3,1.4220016937898585
223,3,1.408447015581123
290,3,1.3748113326187053
177,3,1.4315401710478575
115,3,1.462665728416065
137,3,1.4516211758015398
133,3,1.4536292762769079
111,3,1.4646738288914332
104,3,1.4681880047233276
83,3,1.4787305322190107
105,2,1.4676859796044854
80,2,1.4802366075755369
89,2,1.4757183815059585
35,3,1.5028277379234294
18,3,1.5113621649437443
8,2,1.5163824161321648
6,2,1.517386466369849
18,2,1.5113621649437443
39,2,1.5008196374480611
89,2,1.4757183815059585
118,2,1.4611596530595388
250,2,1.3948923373723874
323,2,1.3582445036969175
360,2,1.3396695742997613
367,2,1.336155398467867
414,2,1.3125602178822904
421,2,1.309046042050396
492,1,1.27340225861261
419,1,1.31005009228808
491,1,1.273904283731452
375,1,1.3321391975171306
259,1,1.390374111302809
149,1,1.445596874375435
111,1,1.4646738288914332
65,1,1.4877669843581678
33,2,1.5038317881611136
28,1,1.5063419137553238
20,1,1.5103581147060603
1,1,1.5198965919640592
4,1,1.518390516607533
36,1,1.5023257128045873
117,1,1.4616616781783809
370,1,1.3346493231113408
657,1,1.1905681140036708
282,1,1.3788275335694418
153,1,1.4435887739000668
178,1,1.4310381459290156
279,1,1.380333608925968
301,1,1.3692890563114426
217,1,1.4114591662941753
223,1,1.408447015581123
305,1,1.3672809558360743
664,1,1.1870539381717764
684,1,1.1770134357949353
458,1,1.29047111265324
221,1,1.409451065818807
186,1,1.427021944978279
93,1,1.4737102810305902
48,1,1.4963014113784827
10,1,1.5153783658944808
5,1,1.517888491488691
7,1,1.516884441251007
4,1,1.518390516607533
3,1,1.5188925417263752
17,1,1.5118641900625864
101,1,1.4696940800798537
286,1,1.3768194330940735
581,1,1.228722023035667
267,1,1.3863579103520725
138,1,1.4511191506826977
175,1,1.4325442212855417
220,1,1.4099530909376492
211,1,1.4144713170072276
184,1,1.428025995215963
200,1,1.4199935933144903
305,1,1.3672809558360743
614,1,1.2121551941138793
644,1,1.1970944405486175
417,1,1.3110541425257642
294,1,1.372803232143337
221,1,1.409451065818807
134,1,1.453127251158066
64,1,1.48826900947701
30,1,1.5053378635176398
8,1,1.5163824161321648
3,1,1.5188925417263752
5,1,1.517888491488691
1,1,1.5198965919640592
40,1,1.5003176123292192
115,1,1.462665728416065
358,1,1.3406736245374455
658,1,1.1900660888848287
314,1,1.362762729766496
173,1,1.4335482715232257
222,1,1.408949040699965
268,2,1.3858558852332306
273,1,1.3833457596390202
221,1,1.409451065818807
199,2,1.4204956184333324
221,3,1.409451065818807
604,1,1.2171754453022998
641,1,1.1986005159051438
456,1,1.291475162890924
362,1,1.3386655240620773
261,1,1.389370061065125
172,1,1.4340502966420678
93,1,1.4737102810305902
48,1,1.4963014113784827
33,1,1.5038317881611136
6,1,1.517386466369849
5,1,1.517888491488691
9,1,1.515880391013323
32,1,1.5043338132799555
117,1,1.4616616781783809
367,1,1.336155398467867
654,1,1.192074189360197
321,1,1.3592485539346015
166,1,1.4370624473551201
220,1,1.4099530909376492
292,1,1.373807282381021
273,1,1.3833457596390202
238,1,1.4009166387984922
307,1,1.3662769055983903
388,1,1.3256128709721837
703,1,1.1674749585369364
681,1,1.1785195111514615
468,1,1.2854508614648195
335,1,1.3522202022708127
224,1,1.407944990462281
152,1,1.444090799018909
94,1,1.473208255911748
59,1,1.49077913507122
27,1,1.506843938874166
7,1,1.516884441251007
7,1,1.516884441251007
2,1,1.5193945668452173
26,1,1.507345963993008
86,1,1.4772244568624846
289,1,1.3753133577375474
593,1,1.2226977216095625
321,1,1.3592485539346015
187,2,1.426519919859437
201,2,1.4194915681956481
270,2,1.3848518349955463
242,3,1.398908538323124
229,3,1.4054348648680706
280,3,1.3798315838071258
367,3,1.336155398467867
606,2,1.2161713950646158
560,1,1.2392645505313502
395,1,1.3220986951402893
209,1,1.4154753672449116
220,1,1.4099530909376492
153,1,1.4435887739000668
123,1,1.4586495274653286
92,1,1.4742123061494323
82,2,1.4792325573378529
69,2,1.4857588838827995
31,1,1.5048358383987976
8,1,1.5163824161321648
5,1,1.517888491488691
23,2,1.5088520393495342
44,2,1.498309511853851
145,2,1.4476049748508033
223,2,1.408447015581123
313,2,1.363264754885338
463,1,1.2879609870590296
621,1,1.208641018281985
638,1,1.20010659126167
551,2,1.2437827766009288
605,2,1.2166734201834577
535,2,1.2518151785024016
543,1,1.2477989775516651
341,2,1.3492080515577605
284,1,1.3778234833317575
208,2,1.4159773923637538
143,2,1.4486090250884873
156,2,1.4420826985435407
112,2,1.464171803772591
67,2,1.4867629341204835
62,2,1.489273059714694
81,2,1.4797345824566948
25,2,1.50784798911185
12,2,1.5143743156567966
18,2,1.5113621649437443
