windspeed,cnt,Predicted Y
0.2836,6,202.38820050953302
0.194,3,190.00252707534713
0.0,2,163.18533236293572
0.0,24,163.18533236293572
0.0,92,163.18533236293572
0.0,262,163.18533236293572
0.0896,549,175.57100579712161
0.0,314,163.18533236293572
0.1642,132,185.88318479478085
0.194,194,190.00252707534713
0.1642,234,185.88318479478085
0.2239,222,194.13569265215693
0.2836,205,202.38820050953302
0.2985,78,204.44787164981616
0.2985,50,204.44787164981616
0.2239,128,194.13569265215693
0.194,160,190.00252707534713
0.194,174,190.00252707534713
0.194,100,190.00252707534713
0.0896,101,175.57100579712161
0.0,75,163.18533236293572
0.0,23,163.18533236293572
0.0896,22,175.57100579712161
0.0,44,163.18533236293572
0.0896,38,175.57100579712161
0.1642,21,185.88318479478085
0.194,2,190.00252707534713
0.0896,2,175.57100579712161
0.0896,7,175.57100579712161
0.1343,16,181.75001921797104
0.0,48,163.18533236293572
0.0896,94,175.57100579712161
0.0,168,163.18533236293572
0.0896,214,175.57100579712161
0.2537,299,198.25503493272322
0.2836,339,202.38820050953302
0.3582,430,212.70037950719225
0.2985,399,204.44787164981616
0.2985,467,204.44787164981616
0.3284,385,208.58103722662597
0.2537,303,198.25503493272322
0.1642,225,185.88318479478085
0.1343,149,181.75001921797104
0.3284,154,208.58103722662597
0.1343,134,181.75001921797104
0.0,106,163.18533236293572
0.3582,72,212.70037950719225
0.194,76,190.00252707534713
0.1642,80,185.88318479478085
0.1343,26,181.75001921797104
0.194,14,190.00252707534713
0.2239,5,194.13569265215693
0.2985,5,204.44787164981616
0.2985,23,204.44787164981616
0.3284,66,208.58103722662597
0.4478,118,225.0860529413781
0.3284,192,208.58103722662597
0.3881,256,216.83354508400203
0.3582,327,212.70037950719225
0.3582,364,212.70037950719225
0.3582,332,212.70037950719225
0.5224,334,235.39823193903737
0.4925,299,231.26506636222757
0.5522,263,239.51757421960366
0.6119,184,247.77008207697975
0.4925,132,231.26506636222757
0.2537,88,198.25503493272322
0.2239,79,194.13569265215693
0.2537,62,198.25503493272322
0.194,26,190.00252707534713
0.194,17,190.00252707534713
0.1343,6,181.75001921797104
0.1343,4,181.75001921797104
0.1642,1,185.88318479478085
0.0896,1,175.57100579712161
0.0896,18,175.57100579712161
0.1343,91,181.75001921797104
0.1343,260,181.75001921797104
0.1045,428,177.63067693740476
0.0896,197,175.57100579712161
0.0,86,163.18533236293572
0.1343,103,181.75001921797104
0.0,137,163.18533236293572
0.2985,120,204.44787164981616
0.3582,128,212.70037950719225
0.194,130,190.00252707534713
0.2985,210,204.44787164981616
0.2985,387,204.44787164981616
0.6567,375,253.96291879407266
0.2239,226,194.13569265215693
0.4627,179,227.14572408166129
0.3881,120,216.83354508400203
0.3284,78,208.58103722662597
0.5821,31,243.65073979641343
0.2985,8,204.44787164981616
0.2537,6,198.25503493272322
0.2239,4,194.13569265215693
0.2836,1,202.38820050953302
0.2985,3,204.44787164981616
0.2239,25,194.13569265215693
0.1045,102,177.63067693740476
0.1343,275,181.75001921797104
0.1045,501,177.63067693740476
0.0,233,163.18533236293572
0.0,129,163.18533236293572
0.1642,130,185.88318479478085
0.1045,138,177.63067693740476
0.1343,164,181.75001921797104
0.2239,136,194.13569265215693
0.2985,166,204.44787164981616
0.2836,250,202.38820050953302
0.2836,446,202.38820050953302
0.3284,457,208.58103722662597
0.2985,287,204.44787164981616
0.194,187,190.00252707534713
0.194,148,190.00252707534713
0.1642,106,185.88318479478085
0.2239,54,194.13569265215693
0.2836,15,202.38820050953302
0.2985,5,204.44787164981616
0.2836,4,202.38820050953302
0.3582,3,212.70037950719225
0.3284,3,208.58103722662597
0.2985,18,204.44787164981616
0.3881,108,216.83354508400203
0.3881,344,216.83354508400203
0.2985,566,204.44787164981616
0.3284,264,208.58103722662597
0.2985,147,204.44787164981616
0.2985,161,204.44787164981616
0.3881,215,216.83354508400203
0.4179,205,220.9528873645683
0.3284,175,208.58103722662597
0.4478,209,225.0860529413781
0.4179,288,220.9528873645683
0.4925,612,231.26506636222757
0.4627,544,227.14572408166129
0.3582,361,212.70037950719225
0.2537,260,198.25503493272322
0.2537,188,198.25503493272322
0.2985,159,204.44787164981616
0.3284,62,208.58103722662597
0.3284,46,208.58103722662597
0.3284,21,208.58103722662597
0.3881,11,216.83354508400203
0.3881,3,216.83354508400203
0.2836,2,202.38820050953302
0.2239,29,194.13569265215693
0.2537,109,198.25503493272322
0.3582,334,212.70037950719225
0.3881,585,216.83354508400203
0.4627,301,227.14572408166129
0.4627,138,227.14572408166129
0.4627,204,227.14572408166129
0.4478,251,225.0860529413781
0.6418,233,251.90324765378955
0.6418,203,251.90324765378955
0.6866,185,258.09608437088247
0.6418,342,251.90324765378955
0.6567,597,253.96291879407266
0.5522,590,239.51757421960366
0.4478,416,225.0860529413781
0.3881,302,216.83354508400203
0.3881,233,216.83354508400203
0.3284,153,208.58103722662597
0.4478,94,225.0860529413781
0.4627,54,227.14572408166129
0.4925,26,231.26506636222757
0.4179,11,220.9528873645683
0.5224,7,235.39823193903737
0.2836,1,202.38820050953302
0.2836,29,202.38820050953302
0.3582,85,212.70037950719225
0.2985,268,204.44787164981616
0.5224,501,235.39823193903737
0.5224,284,235.39823193903737
0.4925,159,231.26506636222757
0.3582,187,212.70037950719225
0.4179,201,220.9528873645683
0.3881,224,216.83354508400203
0.4627,178,227.14572408166129
0.2537,238,198.25503493272322
0.4179,343,220.9528873645683
0.3881,566,216.83354508400203
0.5224,470,235.39823193903737
0.6119,244,247.77008207697975
0.3582,159,212.70037950719225
0.3284,141,208.58103722662597
0.4925,107,231.26506636222757
0.2985,86,204.44787164981616
0.3582,77,212.70037950719225
0.2537,51,198.25503493272322
0.2537,42,198.25503493272322
0.2985,16,204.44787164981616
0.3582,4,212.70037950719225
0.2836,10,202.38820050953302
0.2836,12,202.38820050953302
0.2537,40,198.25503493272322
0.2985,111,204.44787164981616
0.3284,148,208.58103722662597
0.4179,223,220.9528873645683
0.3284,274,208.58103722662597
0.3284,329,208.58103722662597
0.2836,357,202.38820050953302
0.2836,379,202.38820050953302
0.0,406,163.18533236293572
0.0,390,163.18533236293572
0.0,354,163.18533236293572
0.0896,297,175.57100579712161
0.0,184,163.18533236293572
0.1343,121,181.75001921797104
0.2239,110,194.13569265215693
0.1642,100,185.88318479478085
0.194,83,190.00252707534713
0.0896,69,175.57100579712161
0.1642,61,185.88318479478085
0.1343,66,181.75001921797104
0.1343,22,181.75001921797104
0.1642,7,185.88318479478085
0.1642,10,185.88318479478085
0.1343,17,181.75001921797104
0.1343,72,181.75001921797104
0.2239,90,194.13569265215693
0.2836,218,202.38820050953302
0.2836,299,202.38820050953302
0.2985,410,204.44787164981616
0.2985,464,204.44787164981616
0.2836,501,202.38820050953302
0.2985,487,204.44787164981616
0.3582,509,212.70037950719225
0.2985,498,204.44787164981616
0.2836,389,202.38820050953302
0.2836,258,202.38820050953302
0.2239,171,194.13569265215693
0.2239,147,194.13569265215693
0.194,94,190.00252707534713
0.1642,52,185.88318479478085
0.194,24,190.00252707534713
0.1343,10,181.75001921797104
0.1045,9,177.63067693740476
0.1343,2,181.75001921797104
0.194,3,190.00252707534713
0.194,16,190.00252707534713
0.1045,88,177.63067693740476
0.1045,268,177.63067693740476
0.1343,564,181.75001921797104
0.1642,281,185.88318479478085
0.2239,137,194.13569265215693
0.2239,150,194.13569265215693
0.2239,221,194.13569265215693
0.2537,250,198.25503493272322
0.2836,221,202.38820050953302
0.1343,233,181.75001921797104
0.4478,332,225.0860529413781
0.4179,644,220.9528873645683
0.194,712,190.00252707534713
0.2239,446,194.13569265215693
0.2239,286,194.13569265215693
0.2239,205,194.13569265215693
0.2239,133,194.13569265215693
0.2239,63,194.13569265215693
0.194,26,190.00252707534713
0.2239,16,194.13569265215693
0.2985,1,204.44787164981616
0.2985,2,204.44787164981616
0.194,1,190.00252707534713
0.194,24,190.00252707534713
0.194,113,190.00252707534713
0.2836,308,202.38820050953302
0.2836,593,202.38820050953302
0.2836,342,202.38820050953302
0.2239,143,194.13569265215693
0.2836,219,202.38820050953302
0.2836,244,202.38820050953302
0.3881,233,216.83354508400203
0.3284,212,208.58103722662597
0.2239,264,194.13569265215693
0.3881,365,216.83354508400203
0.1045,676,177.63067693740476
0.2985,734,204.44787164981616
0.2239,479,194.13569265215693
0.1642,351,185.88318479478085
0.1045,244,177.63067693740476
0.0896,170,175.57100579712161
0.1343,87,181.75001921797104
0.1045,39,177.63067693740476
0.0896,27,175.57100579712161
0.194,2,190.00252707534713
0.194,4,190.00252707534713
0.0896,5,175.57100579712161
0.1343,27,181.75001921797104
0.0896,121,175.57100579712161
0.1045,368,177.63067693740476
0.0,662,163.18533236293572
0.0,351,163.18533236293572
0.1045,188,177.63067693740476
0.1642,220,185.88318479478085
0.0,267,163.18533236293572
0.2239,254,194.13569265215693
0.3284,224,208.58103722662597
0.0,283,163.18533236293572
0.194,356,190.00252707534713
0.0896,782,175.57100579712161
0.0,749,163.18533236293572
0.1642,472,185.88318479478085
0.1045,330,177.63067693740476
0.0896,288,175.57100579712161
0.1343,202,181.75001921797104
0.1642,91,185.88318479478085
0.1343,60,181.75001921797104
0.1045,23,177.63067693740476
0.0,19,163.18533236293572
0.0,7,163.18533236293572
0.1045,14,177.63067693740476
0.0,26,163.18533236293572
0.0896,117,175.57100579712161
0.0896,381,175.57100579712161
0.1045,623,177.63067693740476
0.0896,315,175.57100579712161
0.1045,164,177.63067693740476
0.1343,211,181.75001921797104
0.1343,265,181.75001921797104
0.0896,273,175.57100579712161
0.1045,258,177.63067693740476
0.2239,287,194.13569265215693
0.3881,426,216.83354508400203
0.2537,713,198.25503493272322
0.2836,746,202.38820050953302
0.194,425,190.00252707534713
0.3582,330,212.70037950719225
0.2836,243,202.38820050953302
0.1343,169,181.75001921797104
0.194,97,190.00252707534713
0.2537,57,198.25503493272322
0.3284,26,208.58103722662597
0.194,4,190.00252707534713
0.2836,3,202.38820050953302
0.2537,3,198.25503493272322
0.2239,32,194.13569265215693
0.1642,99,185.88318479478085
0.194,278,190.00252707534713
0.2239,562,194.13569265215693
0.0,312,163.18533236293572
0.0896,180,175.57100579712161
0.0,207,163.18533236293572
0.1343,294,181.75001921797104
0.0896,260,175.57100579712161
0.0,202,163.18533236293572
0.1045,107,177.63067693740476
0.0,129,163.18533236293572
0.0896,258,175.57100579712161
0.0896,408,175.57100579712161
0.0,296,163.18533236293572
0.0,235,163.18533236293572
0.0,152,163.18533236293572
0.0,148,163.18533236293572
0.0,126,163.18533236293572
0.0896,100,175.57100579712161
0.0,69,163.18533236293572
0.0,42,163.18533236293572
0.0,26,163.18533236293572
0.0,2,163.18533236293572
0.0896,8,175.57100579712161
0.194,30,190.00252707534713
0.1343,86,181.75001921797104
0.1045,218,177.63067693740476
0.0896,321,175.57100579712161
0.0896,443,175.57100579712161
0.1343,585,181.75001921797104
0.1642,651,185.88318479478085
0.1045,686,177.63067693740476
0.0896,690,175.57100579712161
0.1343,679,181.75001921797104
0.0,685,163.18533236293572
0.1343,648,181.75001921797104
0.2985,560,204.44787164981616
0.2836,417,202.38820050953302
0.194,271,190.00252707534713
0.1642,223,185.88318479478085
0.0,211,163.18533236293572
0.1642,185,185.88318479478085
0.194,107,190.00252707534713
0.1343,113,181.75001921797104
0.1045,56,177.63067693740476
0.1343,18,181.75001921797104
0.1642,14,185.88318479478085
0.1045,6,177.63067693740476
0.1045,11,177.63067693740476
0.1642,42,185.88318479478085
0.1045,96,177.63067693740476
0.0896,178,175.57100579712161
0.1045,351,177.63067693740476
0.1642,368,185.88318479478085
0.1343,503,181.75001921797104
0.1642,544,185.88318479478085
0.0896,521,175.57100579712161
0.0896,554,175.57100579712161
0.0896,541,175.57100579712161
0.0896,541,175.57100579712161
0.1642,459,185.88318479478085
0.1642,352,185.88318479478085
0.1343,198,181.75001921797104
0.0896,173,175.57100579712161
0.1045,100,177.63067693740476
0.1642,46,185.88318479478085
0.1045,23,177.63067693740476
0.1045,15,177.63067693740476
0.1642,8,185.88318479478085
0.0896,2,175.57100579712161
0.0,3,163.18533236293572
0.0,31,163.18533236293572
0.1343,120,181.75001921797104
0.194,354,190.00252707534713
0.1045,579,177.63067693740476
0.1642,331,185.88318479478085
0.1343,184,181.75001921797104
0.1642,201,185.88318479478085
0.2537,282,198.25503493272322
0.2537,263,198.25503493272322
0.194,260,190.00252707534713
0.2239,286,194.13569265215693
0.2239,385,194.13569265215693
0.2239,721,194.13569265215693
0.2537,801,198.25503493272322
0.2239,549,194.13569265215693
0.2239,330,194.13569265215693
0.1642,223,185.88318479478085
0.1642,148,185.88318479478085
0.1343,54,181.75001921797104
0.0896,29,175.57100579712161
0.0,15,163.18533236293572
0.0896,10,175.57100579712161
0.0,3,163.18533236293572
0.1343,6,181.75001921797104
0.0,20,163.18533236293572
0.1642,100,185.88318479478085
0.2239,170,194.13569265215693
0.1045,516,177.63067693740476
0.1642,325,185.88318479478085
0.194,163,190.00252707534713
0.1343,230,181.75001921797104
0.2537,261,198.25503493272322
0.194,284,190.00252707534713
0.1642,248,185.88318479478085
0.1045,244,177.63067693740476
0.2239,431,194.13569265215693
0.194,750,190.00252707534713
0.2537,801,198.25503493272322
0.1343,555,181.75001921797104
0.0896,377,175.57100579712161
0.0,277,163.18533236293572
0.0,188,163.18533236293572
0.0,90,163.18533236293572
0.0,33,163.18533236293572
0.0896,26,175.57100579712161
0.1343,10,181.75001921797104
0.194,8,190.00252707534713
0.1343,4,181.75001921797104
0.1343,39,181.75001921797104
0.2239,149,194.13569265215693
0.194,372,190.00252707534713
0.1045,535,177.63067693740476
0.1642,293,185.88318479478085
0.1642,154,185.88318479478085
0.1642,192,185.88318479478085
0.0,229,163.18533236293572
0.0,303,163.18533236293572
0.0,225,163.18533236293572
0.0,243,163.18533236293572
0.0,378,163.18533236293572
0.0896,729,175.57100579712161
0.0,779,163.18533236293572
0.0,582,163.18533236293572
0.0896,374,175.57100579712161
0.1045,251,177.63067693740476
0.1642,197,185.88318479478085
0.0,125,163.18533236293572
0.0896,41,175.57100579712161
0.0896,30,175.57100579712161
0.0896,6,175.57100579712161
0.0896,7,175.57100579712161
0.0896,6,175.57100579712161
0.0896,34,175.57100579712161
0.0896,136,175.57100579712161
0.0896,361,175.57100579712161
0.0896,649,175.57100579712161
0.0896,318,175.57100579712161
0.0896,142,175.57100579712161
0.0,219,163.18533236293572
0.194,272,190.00252707534713
0.0896,298,175.57100579712161
0.1045,257,177.63067693740476
0.194,304,190.00252707534713
0.194,425,190.00252707534713
0.1642,810,185.88318479478085
0.1642,801,185.88318479478085
0.0,586,163.18533236293572
0.2836,424,202.38820050953302
0.1642,374,185.88318479478085
0.194,220,190.00252707534713
0.0896,151,175.57100579712161
0.0,95,163.18533236293572
0.0,50,163.18533236293572
0.0896,32,175.57100579712161
0.1045,10,177.63067693740476
0.1045,3,177.63067693740476
0.0,34,163.18533236293572
0.0,116,163.18533236293572
0.1343,346,181.75001921797104
0.1343,662,181.75001921797104
0.0896,380,175.57100579712161
0.1045,275,177.63067693740476
0.1045,318,177.63067693740476
0.2239,471,194.13569265215693
0.0,428,163.18533236293572
0.1045,432,177.63067693740476
0.1343,472,181.75001921797104
0.1642,589,185.88318479478085
0.1642,957,185.88318479478085
0.1642,830,185.88318479478085
0.194,686,190.00252707534713
0.1343,445,181.75001921797104
0.1045,284,177.63067693740476
0.2836,271,202.38820050953302
0.2537,176,198.25503493272322
0.0,156,163.18533236293572
0.0896,128,175.57100579712161
0.1045,69,177.63067693740476
0.1045,32,177.63067693740476
0.0896,7,175.57100579712161
0.1642,4,185.88318479478085
0.1642,28,185.88318479478085
0.1343,70,181.75001921797104
0.194,154,190.00252707534713
0.1343,249,181.75001921797104
0.194,345,190.00252707534713
0.194,273,190.00252707534713
0.2239,183,194.13569265215693
0.2537,196,198.25503493272322
0.3582,223,212.70037950719225
0.4179,290,220.9528873645683
0.2985,177,204.44787164981616
0.2239,115,194.13569265215693
0.2239,137,194.13569265215693
0.1343,133,181.75001921797104
0.194,111,190.00252707534713
0.194,104,190.00252707534713
0.2537,83,198.25503493272322
0.2836,105,202.38820050953302
0.2836,80,202.38820050953302
0.2537,89,198.25503493272322
0.2985,35,204.44787164981616
0.2985,18,204.44787164981616
0.3284,8,208.58103722662597
0.2537,6,198.25503493272322
0.2537,18,198.25503493272322
0.3284,39,208.58103722662597
0.3284,89,208.58103722662597
0.2537,118,198.25503493272322
0.3284,250,208.58103722662597
0.2537,323,198.25503493272322
0.2239,360,194.13569265215693
0.1642,367,185.88318479478085
0.1642,414,185.88318479478085
0.194,421,190.00252707534713
0.0,492,163.18533236293572
0.0896,419,175.57100579712161
0.0896,491,175.57100579712161
0.2537,375,198.25503493272322
0.2239,259,194.13569265215693
0.1642,149,185.88318479478085
0.1343,111,181.75001921797104
0.1343,65,181.75001921797104
0.1642,33,185.88318479478085
0.2537,28,198.25503493272322
0.2239,20,194.13569265215693
0.194,1,190.00252707534713
0.1642,4,185.88318479478085
0.1642,36,185.88318479478085
0.194,117,190.00252707534713
0.194,370,190.00252707534713
0.2239,657,194.13569265215693
0.2836,282,202.38820050953302
0.5821,153,243.65073979641343
0.5821,178,243.65073979641343
0.5224,279,235.39823193903737
0.6866,301,258.09608437088247
0.4478,217,225.0860529413781
0.6119,223,247.77008207697975
0.6418,305,251.90324765378955
0.4478,664,225.0860529413781
0.4478,684,225.0860529413781
0.3582,458,212.70037950719225
0.5224,221,235.39823193903737
0.4925,186,231.26506636222757
0.3582,93,212.70037950719225
0.5224,48,235.39823193903737
0.5224,10,235.39823193903737
0.4627,5,227.14572408166129
0.2985,7,204.44787164981616
0.3284,4,208.58103722662597
0.3582,3,212.70037950719225
0.2836,17,202.38820050953302
0.194,101,190.00252707534713
0.194,286,190.00252707534713
0.2985,581,204.44787164981616
0.194,267,190.00252707534713
0.2239,138,194.13569265215693
0.1642,175,185.88318479478085
0.1642,220,185.88318479478085
0.0,211,163.18533236293572
0.1343,184,181.75001921797104
0.0,200,163.18533236293572
0.0,305,163.18533236293572
0.0,614,163.18533236293572
0.0896,644,175.57100579712161
0.0,417,163.18533236293572
0.0896,294,175.57100579712161
0.1642,221,185.88318479478085
0.1343,134,181.75001921797104
0.194,64,190.00252707534713
0.2836,30,202.38820050953302
0.2985,8,204.44787164981616
0.2985,3,204.44787164981616
0.3284,5,208.58103722662597
0.2985,1,204.44787164981616
0.2985,40,204.44787164981616
0.3582,115,212.70037950719225
0.3284,358,208.58103722662597
0.3582,658,212.70037950719225
0.4478,314,225.0860529413781
0.4179,173,220.9528873645683
0.3881,222,216.83354508400203
0.3582,268,212.70037950719225
0.3284,273,208.58103722662597
0.3582,221,212.70037950719225
0.2985,199,204.44787164981616
0.0896,221,175.57100579712161
0.2239,604,194.13569265215693
0.2239,641,194.13569265215693
0.194,456,190.00252707534713
0.2985,362,204.44787164981616
0.2537,261,198.25503493272322
0.1343,172,181.75001921797104
0.1343,93,181.75001921797104
0.194,48,190.00252707534713
0.1343,33,181.75001921797104
0.2985,6,204.44787164981616
0.2537,5,198.25503493272322
0.2537,9,198.25503493272322
0.2239,32,194.13569265215693
0.2537,117,198.25503493272322
0.3582,367,212.70037950719225
0.4179,654,220.9528873645683
0.4179,321,220.9528873645683
0.4478,166,225.0860529413781
0.4179,220,220.9528873645683
0.4925,292,231.26506636222757
0.3284,273,208.58103722662597
0.3582,238,212.70037950719225
0.3582,307,212.70037950719225
0.3284,388,208.58103722662597
0.3881,703,216.83354508400203
0.2985,681,204.44787164981616
0.2836,468,202.38820050953302
0.2985,335,204.44787164981616
0.2836,224,202.38820050953302
0.2836,152,202.38820050953302
0.2985,94,204.44787164981616
0.2985,59,204.44787164981616
0.2836,27,202.38820050953302
0.2985,7,204.44787164981616
0.1343,7,181.75001921797104
0.0896,2,175.57100579712161
0.0896,26,175.57100579712161
0.1343,86,181.75001921797104
0.1642,289,185.88318479478085
0.1642,593,185.88318479478085
0.1642,321,185.88318479478085
0.1045,187,177.63067693740476
0.0,201,163.18533236293572
0.0,270,163.18533236293572
0.0,242,163.18533236293572
0.0,229,163.18533236293572
0.0,280,163.18533236293572
0.2836,367,202.38820050953302
0.2239,606,194.13569265215693
0.194,560,190.00252707534713
0.2239,395,194.13569265215693
0.1642,209,185.88318479478085
0.1343,220,181.75001921797104
0.1642,153,185.88318479478085
0.0,123,163.18533236293572
0.194,92,190.00252707534713
0.194,82,190.00252707534713
0.2537,69,198.25503493272322
0.2537,31,198.25503493272322
0.4179,8,220.9528873645683
0.2239,5,194.13569265215693
0.1642,23,185.88318479478085
0.1642,44,185.88318479478085
0.194,145,190.00252707534713
0.194,223,190.00252707534713
0.1343,313,181.75001921797104
0.1343,463,181.75001921797104
0.0,621,163.18533236293572
0.1343,638,181.75001921797104
0.2537,551,198.25503493272322
0.2836,605,202.38820050953302
0.2985,535,204.44787164981616
0.4179,543,220.9528873645683
0.4627,341,227.14572408166129
0.4478,284,225.0860529413781
0.3284,208,208.58103722662597
0.3284,143,208.58103722662597
0.2537,156,198.25503493272322
0.2836,112,202.38820050953302
0.2537,67,198.25503493272322
0.1642,62,185.88318479478085
0.1642,81,185.88318479478085
0.1343,25,181.75001921797104
0.0896,12,175.57100579712161
0.0896,18,175.57100579712161
0.1343,97,181.75001921797104
0.1343,84,181.75001921797104
0.0896,125,175.57100579712161
0.1343,275,181.75001921797104
0.1045,360,177.63067693740476
0.194,451,190.00252707534713
0.2239,445,194.13569265215693
0.194,464,190.00252707534713
0.2239,561,194.13569265215693
0.2537,573,198.25503493272322
0.2537,511,198.25503493272322
0.2836,555,202.38820050953302
0.2985,432,204.44787164981616
0.2239,346,194.13569265215693
0.2239,232,194.13569265215693
0.1642,134,185.88318479478085
0.1045,68,177.63067693740476
0.0,63,163.18533236293572
0.1045,17,177.63067693740476
0.0896,5,175.57100579712161
0.1343,5,181.75001921797104
0.4925,4,231.26506636222757
0.4925,24,231.26506636222757
0.4627,110,227.14572408166129
0.3881,306,216.83354508400203
0.3284,589,208.58103722662597
0.3582,317,212.70037950719225
0.5224,204,235.39823193903737
0.4478,209,225.0860529413781
0.4478,281,225.0860529413781
0.2985,281,204.44787164981616
0.4179,268,220.9528873645683
0.4179,324,220.9528873645683
0.3284,395,208.58103722662597
0.2836,729,202.38820050953302
0.2537,618,198.25503493272322
0.2537,494,198.25503493272322
0.1642,329,185.88318479478085
0.1343,238,181.75001921797104
0.194,123,190.00252707534713
0.1642,66,185.88318479478085
0.1343,33,181.75001921797104
0.2239,11,194.13569265215693
0.1642,5,185.88318479478085
0.0,3,163.18533236293572
0.0896,1,175.57100579712161
0.0896,27,175.57100579712161
0.0896,100,175.57100579712161
0.0896,341,175.57100579712161
0.0,604,163.18533236293572
0.0896,408,175.57100579712161
0.0,219,163.18533236293572
0.0,258,163.18533236293572
0.0,331,163.18533236293572
0.2537,345,198.25503493272322
0.2239,311,194.13569265215693
0.194,316,190.00252707534713
0.1642,485,185.88318479478085
0.194,757,190.00252707534713
0.1642,800,185.88318479478085
0.1045,558,177.63067693740476
0.1343,379,181.75001921797104
0.0,243,163.18533236293572
0.0,158,163.18533236293572
0.0,79,163.18533236293572
0.0,41,163.18533236293572
0.0,11,163.18533236293572
0.0,5,163.18533236293572
0.0896,3,175.57100579712161
0.0896,1,175.57100579712161
0.0896,27,175.57100579712161
0.0,126,163.18533236293572
0.0,366,163.18533236293572
0.1045,684,177.63067693740476
0.1343,363,181.75001921797104
0.1343,167,181.75001921797104
0.3582,213,212.70037950719225
0.4179,283,220.9528873645683
0.2537,251,198.25503493272322
0.194,258,190.00252707534713
0.2836,268,202.38820050953302
0.2836,390,202.38820050953302
0.2985,744,204.44787164981616
0.2537,759,198.25503493272322
0.2239,494,194.13569265215693
0.2239,372,194.13569265215693
0.3284,298,208.58103722662597
0.1642,181,185.88318479478085
0.4179,131,220.9528873645683
0.4179,45,220.9528873645683
0.3284,13,208.58103722662597
0.4478,18,225.0860529413781
0.2985,5,204.44787164981616
0.2836,1,202.38820050953302
0.2836,29,202.38820050953302
0.3284,126,208.58103722662597
0.194,354,190.00252707534713
0.2239,638,194.13569265215693
0.2537,351,198.25503493272322
0.2836,246,202.38820050953302
0.2239,268,194.13569265215693
0.0,276,163.18533236293572
0.0,291,163.18533236293572
0.1642,287,185.88318479478085
0.1045,269,177.63067693740476
0.194,402,190.00252707534713
0.1642,822,185.88318479478085
0.1045,698,177.63067693740476
0.2537,487,198.25503493272322
0.194,312,190.00252707534713
0.194,234,190.00252707534713
0.194,149,190.00252707534713
0.1343,136,181.75001921797104
0.0,61,163.18533236293572
0.1343,38,181.75001921797104
0.3881,11,216.83354508400203
0.3284,8,208.58103722662597
0.2537,5,198.25503493272322
0.3284,23,208.58103722662597
0.3881,80,216.83354508400203
0.2836,246,202.38820050953302
0.3284,508,208.58103722662597
0.3284,376,208.58103722662597
0.3284,238,208.58103722662597
0.2985,291,204.44787164981616
0.2985,337,204.44787164981616
0.3284,411,208.58103722662597
0.3881,490,216.83354508400203
0.2836,537,202.38820050953302
0.4179,536,220.9528873645683
0.4179,655,220.9528873645683
0.4627,484,227.14572408166129
0.2985,412,204.44787164981616
0.2836,252,202.38820050953302
0.1343,190,181.75001921797104
0.2239,158,194.13569265215693
0.2836,113,202.38820050953302
0.2985,94,204.44787164981616
0.2537,69,198.25503493272322
0.3582,36,212.70037950719225
0.2537,28,198.25503493272322
0.1642,7,185.88318479478085
0.1642,2,185.88318479478085
0.194,19,190.00252707534713
0.2836,54,202.38820050953302
0.2537,123,198.25503493272322
0.2537,276,198.25503493272322
0.2537,363,198.25503493272322
0.2985,495,204.44787164981616
0.3881,590,216.83354508400203
0.194,643,190.00252707534713
0.2985,578,204.44787164981616
0.4179,626,220.9528873645683
0.3881,615,216.83354508400203
0.4179,567,220.9528873645683
0.2985,517,204.44787164981616
0.3284,413,208.58103722662597
0.2239,208,194.13569265215693
0.194,234,190.00252707534713
0.194,182,190.00252707534713
0.2239,118,194.13569265215693
0.2239,85,194.13569265215693
0.2239,64,194.13569265215693
0.2239,32,194.13569265215693
0.1343,26,181.75001921797104
0.0,7,163.18533236293572
0.0,12,163.18533236293572
0.0,28,163.18533236293572
0.1642,37,185.88318479478085
0.194,84,190.00252707534713
0.2239,179,194.13569265215693
0.2239,299,194.13569265215693
0.2836,404,202.38820050953302
0.2537,457,198.25503493272322
0.1642,483,185.88318479478085
0.4478,503,225.0860529413781
0.3582,486,212.70037950719225
0.3284,476,208.58103722662597
0.2985,411,204.44787164981616
0.3284,310,208.58103722662597
0.3881,276,216.83354508400203
0.4179,211,220.9528873645683
0.2239,130,194.13569265215693
0.2239,118,194.13569265215693
0.2537,51,198.25503493272322
0.2836,37,202.38820050953302
0.1343,16,181.75001921797104
0.194,6,190.00252707534713
0.1642,3,185.88318479478085
0.194,5,190.00252707534713
0.194,32,190.00252707534713
0.2239,111,194.13569265215693
0.194,331,190.00252707534713
0.194,617,190.00252707534713
0.3582,286,212.70037950719225
0.4925,178,231.26506636222757
0.4179,223,220.9528873645683
0.7164,280,262.21542665144875
0.5821,281,243.65073979641343
0.5522,218,239.51757421960366
0.5522,255,239.51757421960366
0.4179,391,220.9528873645683
0.4179,632,220.9528873645683
0.2985,646,204.44787164981616
0.3582,421,212.70037950719225
0.4478,276,225.0860529413781
0.4179,165,220.9528873645683
0.4925,108,231.26506636222757
0.2985,67,204.44787164981616
0.2836,26,202.38820050953302
0.2239,9,194.13569265215693
0.1343,2,181.75001921797104
0.1343,2,181.75001921797104
0.1343,2,181.75001921797104
0.1343,24,181.75001921797104
0.1045,103,177.63067693740476
0.1045,384,177.63067693740476
0.1343,692,181.75001921797104
0.194,319,190.00252707534713
0.1642,181,185.88318479478085
0.0,239,163.18533236293572
