registered,weekday,Predicted Y
103,5,2.98916020190402
133,5,2.9977386418227865
177,5,3.0103203537036434
171,5,3.00860466571989
137,5,2.9988824338119553
180,5,3.01117819769552
251,5,3.0314805055032665
429,5,3.0823792490212787
362,5,3.063220733202701
266,5,3.0357697254626492
158,5,3.0048873417550914
114,5,2.9923056298742345
92,5,2.986014773933806
72,5,2.980295813987962
81,6,2.982869345963592
38,6,2.970573582080027
39,6,2.9708595300773193
15,6,2.9639967781423064
4,6,2.960851350172092
1,6,2.9599935061802154
8,6,2.961995142161261
33,6,2.969143842093566
92,6,2.986014773933806
116,6,2.9928775258688187
157,6,3.0046013937577993
184,6,3.012321989684689
241,6,3.0286210255303443
219,6,3.0223301695899156
244,6,3.029478869522221
270,6,3.036913517451818
218,6,3.0220442215926235
222,6,3.0231880135817923
176,6,3.0100344057063513
150,6,3.002599757776754
123,6,2.9948791618498642
89,6,2.9851569299419296
101,6,2.988588305909436
62,6,2.97743633401504
65,0,2.9782941780069163
62,0,2.97743633401504
45,0,2.9725752180610723
12,0,2.9631389341504297
3,0,2.9605654021748
1,0,2.9599935061802154
5,0,2.961137298169384
12,0,2.9631389341504297
48,0,2.973433062052949
73,0,2.980581761985254
142,0,3.000312173798416
144,0,3.0008840697930004
184,0,3.012321989684689
197,0,3.0160393136494874
189,0,3.01375172967115
168,0,3.0077468217280137
150,0,3.002599757776754
135,0,2.9983105378173707
144,0,3.0008840697930004
101,0,2.988588305909436
81,0,2.982869345963592
33,0,2.969143842093566
47,0,2.973147114055657
30,0,2.9682859981016896
36,1,2.9700016860854426
12,1,2.9631389341504297
19,1,2.9651405701314753
8,1,2.961995142161261
6,1,2.9614232461666767
9,1,2.962281090158553
42,1,2.971717374069196
111,1,2.991447785882358
98,1,2.9877304619175593
113,1,2.9920196818769424
163,1,3.0063170817415523
216,1,3.0214723255980394
246,1,3.030050765516805
206,1,3.018612845625117
235,1,3.026905337546591
216,1,3.0214723255980394
226,1,3.024331805570961
215,1,3.021186377600747
164,1,3.006603029738845
117,1,2.9931634738661113
90,1,2.9854428779392217
53,1,2.97486280203941
26,1,2.9671422061125208
11,2,2.9628529861531376
7,2,2.961709194163969
3,2,2.9605654021748
2,2,2.960279454177508
15,2,2.9639967781423064
83,2,2.983441241958176
273,2,3.0377713614436948
459,2,3.0909576889400445
211,2,3.020042585611578
77,2,2.9817255539744227
81,2,2.982869345963592
147,2,3.001741913784877
123,2,2.9948791618498642
108,2,2.990589941890481
137,2,2.9988824338119553
240,2,3.028335077533052
411,2,3.077232185070019
414,2,3.0780900290618955
299,2,3.045206009373292
223,2,3.0234739615790844
147,2,3.001741913784877
97,2,2.987444513920267
46,2,2.972861166058365
19,3,2.9651405701314753
4,3,2.960851350172092
5,3,2.961137298169384
3,3,2.9605654021748
2,3,2.960279454177508
29,3,2.968000050104397
85,3,2.984013137952761
292,3,3.0432043733922467
567,3,3.1218400726476028
241,3,3.0286210255303443
122,3,2.994593213852572
149,3,3.0023138097794617
186,3,3.012893885679273
175,3,3.0097484577090587
142,3,3.000312173798416
161,3,3.005745185746968
268,3,3.036341621457234
486,3,3.098678284866934
483,3,3.0978204408750574
305,3,3.046921697357045
249,3,3.030908609508682
220,3,3.022616117587208
129,3,2.9965948498336177
57,3,2.9760065940285787
30,4,2.9682859981016896
12,4,2.9631389341504297
4,4,2.960851350172092
4,4,2.960851350172092
1,4,2.9599935061802154
30,4,2.9682859981016896
88,4,2.984870981944637
317,4,3.0503530733245516
549,4,3.116693008696343
228,4,3.0249037015655458
107,4,2.990303993893189
128,4,2.996308901836325
199,4,3.0166112096440716
188,4,3.0134657816738577
156,4,3.004315445760507
171,4,3.00860466571989
298,4,3.0449200613759997
561,4,3.1201243846638493
486,4,3.098678284866934
349,4,3.059503409237902
246,4,3.030050765516805
205,4,3.018326897627825
118,4,2.9934494218634033
71,4,2.9800098659906697
34,5,2.9694297900908584
15,5,2.9639967781423064
4,5,2.960851350172092
5,5,2.961137298169384
2,5,2.960279454177508
25,5,2.9668562581152282
80,5,2.9825833979662995
265,5,3.035483777465357
452,5,3.088956052958999
229,5,3.025189649562838
119,5,2.9937353698606954
136,5,2.9985964858146628
201,5,3.017183105638656
153,5,3.0034576017686305
26,5,2.9671422061125208
83,5,2.983441241958176
166,5,3.007174925733429
242,5,3.0289069735276364
289,5,3.04234652940037
227,5,3.0246177535682532
159,5,3.0051732897523835
151,5,3.002885705774046
102,5,2.988874253906728
76,5,2.9814396059771306
56,6,2.9757206460312866
42,6,2.971717374069196
37,6,2.9702876340827347
7,6,2.961709194163969
2,6,2.960279454177508
3,6,2.9605654021748
12,6,2.9631389341504297
20,6,2.9654265181287673
90,6,2.9854428779392217
107,6,2.990303993893189
159,6,3.0051732897523835
187,6,3.013179833676565
217,6,3.0217582735953314
178,6,3.0106063017009355
181,6,3.011464145692812
211,6,3.020042585611578
163,6,3.0063170817415523
143,6,3.0005981217957083
126,6,2.995737005841741
137,6,2.9988824338119553
95,6,2.9868726179256826
80,6,2.9825833979662995
78,6,2.9820115019717153
84,6,2.9837271899554683
63,0,2.977722282012332
50,0,2.9740049580475336
37,0,2.9702876340827347
21,0,2.9657124661260594
5,0,2.961137298169384
5,0,2.961137298169384
2,0,2.960279454177508
20,0,2.9654265181287673
57,0,2.9760065940285787
76,0,2.9814396059771306
161,0,3.005745185746968
184,0,3.012321989684689
256,0,3.0329102454897274
267,0,3.0360556734599418
263,0,3.034911881470773
281,0,3.0400589454220324
275,0,3.0383432574382794
241,0,3.0286210255303443
199,0,3.0166112096440716
130,0,2.9968807978309098
79,0,2.9822974499690074
75,0,2.9811536579798386
68,0,2.979152021998793
59,0,2.9765784900231633
27,1,2.967428154109813
6,1,2.9614232461666767
4,1,2.960851350172092
2,1,2.960279454177508
1,1,2.9599935061802154
16,1,2.9642827261395985
89,1,2.9851569299419296
278,1,3.0392011014301556
514,1,3.1066848287911157
219,1,3.0223301695899156
88,1,2.984870981944637
92,1,2.986014773933806
164,1,3.006603029738845
159,1,3.0051732897523835
134,1,2.9980245898200786
150,1,3.002599757776754
266,1,3.0357697254626492
503,1,3.1035394008209014
517,1,3.1075426727829925
318,1,3.050639021321844
208,1,3.0191847416197017
181,1,3.011464145692812
83,1,2.983441241958176
50,1,2.9740049580475336
10,2,2.9625670381558455
6,2,2.9614232461666767
2,2,2.960279454177508
6,2,2.9614232461666767
2,2,2.960279454177508
20,2,2.9654265181287673
100,2,2.9883023579121435
313,2,3.049209281335383
543,2,3.1149773207125895
225,2,3.024045857573669
118,2,2.9934494218634033
155,2,3.0040294977632147
164,2,3.006603029738845
174,2,3.0094625097117667
121,2,2.99430726585528
149,2,3.0023138097794617
270,2,3.036913517451818
497,2,3.1018237128371484
432,2,3.083237093013155
291,2,3.0429184253949546
202,2,3.0174690536359483
178,2,3.0106063017009355
95,2,2.9868726179256826
61,2,2.9771503860177475
30,3,2.9682859981016896
6,3,2.9614232461666767
4,3,2.960851350172092
2,3,2.960279454177508
29,3,2.968000050104397
100,3,2.9883023579121435
242,3,3.0289069735276364
114,3,2.9923056298742345
33,3,2.969143842093566
10,3,2.9625670381558455
9,3,2.962281090158553
69,3,2.979437969996085
72,3,2.980295813987962
54,3,2.9751487500367024
87,3,2.984585033947345
162,3,3.0060311337442602
246,3,3.030050765516805
181,3,3.011464145692812
102,3,2.988874253906728
95,3,2.9868726179256826
39,3,2.9708595300773193
53,3,2.97486280203941
30,3,2.9682859981016896
10,4,2.9625670381558455
12,4,2.9631389341504297
6,4,2.9614232461666767
3,4,2.9605654021748
5,4,2.961137298169384
18,4,2.964854622134183
107,4,2.990303993893189
296,4,3.0443481653814155
579,4,3.125271448615109
281,4,3.0400589454220324
122,4,2.994593213852572
149,4,3.0023138097794617
204,4,3.018040949630533
187,4,3.013179833676565
174,4,3.0094625097117667
192,4,3.0146095736630265
323,4,3.052068761308305
551,4,3.117264904690927
498,4,3.1021096608344405
317,4,3.0503530733245516
242,4,3.0289069735276364
190,4,3.014037677668442
123,4,2.9948791618498642
76,4,2.9814396059771306
45,5,2.9725752180610723
18,5,2.964854622134183
4,5,2.960851350172092
3,5,2.9605654021748
2,5,2.960279454177508
24,5,2.966570310117936
88,5,2.984870981944637
258,5,3.0334821414843116
533,5,3.1121178407396677
299,5,3.045206009373292
118,5,2.9934494218634033
154,5,3.0037435497659226
194,5,3.0151814696576107
191,5,3.014323625665734
176,5,3.0100344057063513
73,5,2.980581761985254
49,5,2.973719010050241
123,5,2.9948791618498642
154,5,3.0037435497659226
162,5,3.0060311337442602
93,5,2.9863007219310984
99,5,2.9880164099148514
69,5,2.979437969996085
19,5,2.9651405701314753
21,6,2.9657124661260594
44,6,2.97228927006378
34,6,2.9694297900908584
20,6,2.9654265181287673
2,6,2.960279454177508
1,6,2.9599935061802154
6,6,2.9614232461666767
14,6,2.9637108301450144
46,6,2.972861166058365
87,6,2.984585033947345
137,6,2.9988824338119553
181,6,3.011464145692812
252,6,3.0317664535005586
252,6,3.0317664535005586
279,6,3.039487049427448
254,6,3.032338349495143
300,6,3.0454919573705843
279,6,3.039487049427448
250,6,3.031194557505974
191,6,3.014323625665734
121,6,2.99430726585528
130,6,2.9968807978309098
115,6,2.9925915778715266
94,6,2.9865866699283905
67,0,2.978866074001501
60,0,2.9768644380204554
66,0,2.978580126004209
21,0,2.9657124661260594
11,0,2.9628529861531376
5,0,2.961137298169384
5,0,2.961137298169384
21,0,2.9657124661260594
54,0,2.9751487500367024
104,0,2.9894461499013123
161,0,3.005745185746968
192,0,3.0146095736630265
256,0,3.0329102454897274
256,0,3.0329102454897274
226,0,3.024331805570961
252,0,3.0317664535005586
231,0,3.025761545557422
214,0,3.0209004296034547
164,0,3.006603029738845
120,0,2.9940213178579875
80,0,2.9825833979662995
70,0,2.9797239179933777
53,0,2.97486280203941
24,0,2.966570310117936
15,1,2.9639967781423064
3,1,2.9605654021748
3,1,2.9605654021748
1,1,2.9599935061802154
1,1,2.9599935061802154
17,1,2.9645686741368906
89,1,2.9851569299419296
253,1,3.0320524014978507
415,1,3.0783759770591876
186,1,3.012893885679273
74,1,2.9808677099825465
86,1,2.984299085950053
122,1,2.994593213852572
109,1,2.9908758898877736
115,1,2.9925915778715266
110,1,2.9911618378850657
180,1,3.01117819769552
376,1,3.0672240051647917
363,1,3.063506681199993
220,1,3.022616117587208
171,1,3.00860466571989
116,1,2.9928775258688187
76,1,2.9814396059771306
29,1,2.968000050104397
8,2,2.961995142161261
6,2,2.9614232461666767
4,2,2.960851350172092
1,2,2.9599935061802154
3,2,2.9605654021748
25,2,2.9668562581152282
99,2,2.9880164099148514
270,2,3.036913517451818
487,2,3.098964232864226
222,2,3.0231880135817923
113,2,2.9920196818769424
110,2,2.9911618378850657
129,2,2.9965948498336177
148,2,3.002027861782169
116,2,2.9928775258688187
142,2,3.000312173798416
228,2,3.0249037015655458
425,2,3.08123545703211
442,2,3.086096572986077
278,2,3.0392011014301556
184,2,3.012321989684689
143,2,3.0005981217957083
101,2,2.988588305909436
51,2,2.9742909060448257
12,3,2.9631389341504297
4,3,2.960851350172092
4,3,2.960851350172092
2,3,2.960279454177508
3,3,2.9605654021748
18,3,2.964854622134183
104,3,2.9894461499013123
332,3,3.0546422932839348
554,3,3.118122748682804
252,3,3.0317664535005586
127,3,2.996022953839033
128,3,2.996308901836325
175,3,3.0097484577090587
179,3,3.0108922496982276
137,3,2.9988824338119553
165,3,3.006888977736137
254,3,3.032338349495143
554,3,3.118122748682804
509,3,3.105255088804655
345,3,3.0583596172487333
242,3,3.0289069735276364
177,3,3.0103203537036434
149,3,3.0023138097794617
58,3,2.9762925420258712
35,4,2.9697157380881505
17,4,2.9645686741368906
5,4,2.961137298169384
3,4,2.9605654021748
2,4,2.960279454177508
28,4,2.967714102107105
105,4,2.989732097898605
326,4,3.052926605300182
573,4,3.1235557606313558
282,4,3.0403448934193245
119,4,2.9937353698606954
156,4,3.004315445760507
224,4,3.023759909576377
198,4,3.0163252616467795
155,4,3.0040294977632147
161,4,3.005745185746968
305,4,3.046921697357045
545,4,3.115549216707174
545,4,3.115549216707174
395,4,3.0726570171133436
282,4,3.0403448934193245
206,4,3.018612845625117
141,4,3.000026225801124
88,4,2.984870981944637
51,5,2.9742909060448257
22,5,2.965998414123352
9,5,2.962281090158553
7,5,2.961709194163969
1,5,2.9599935061802154
27,5,2.967428154109813
83,5,2.983441241958176
262,5,3.0346259334734804
484,5,3.09810638887235
267,5,3.0360556734599418
145,5,3.001170017790293
170,5,3.008318717722598
174,5,3.0094625097117667
175,5,3.0097484577090587
129,5,2.9965948498336177
188,5,3.0134657816738577
292,5,3.0432043733922467
498,5,3.1021096608344405
440,5,3.0855246769914926
232,5,3.0260474935547146
156,5,3.004315445760507
133,5,2.9977386418227865
100,5,2.9883023579121435
77,5,2.9817255539744227
68,6,2.979152021998793
50,6,2.9740049580475336
30,6,2.9682859981016896
16,6,2.9642827261395985
3,6,2.9605654021748
7,6,2.961709194163969
11,6,2.9628529861531376
36,6,2.9700016860854426
96,6,2.9871585659229747
127,6,2.996022953839033
176,6,3.0100344057063513
218,6,3.0220442215926235
241,6,3.0286210255303443
268,6,3.036341621457234
262,6,3.0346259334734804
274,6,3.038057309440987
275,6,3.0383432574382794
250,6,3.031194557505974
230,6,3.02547559756013
159,6,3.0051732897523835
101,6,2.988588305909436
94,6,2.9865866699283905
81,6,2.982869345963592
77,6,2.9817255539744227
62,0,2.97743633401504
57,0,2.9760065940285787
51,0,2.9742909060448257
15,0,2.9639967781423064
5,0,2.961137298169384
8,0,2.961995142161261
15,0,2.9639967781423064
68,0,2.979152021998793
70,0,2.9797239179933777
147,0,3.001741913784877
209,0,3.019470689616994
264,0,3.035197829468065
288,0,3.042060581403078
289,0,3.04234652940037
286,0,3.0414886854084933
301,0,3.0457779053678764
299,0,3.045206009373292
256,0,3.0329102454897274
203,0,3.0177550016332404
129,0,2.9965948498336177
110,0,2.9911618378850657
81,0,2.982869345963592
40,0,2.9711454780746114
20,1,2.9654265181287673
9,1,2.962281090158553
5,1,2.961137298169384
2,1,2.960279454177508
3,1,2.9605654021748
15,1,2.9639967781423064
86,1,2.984299085950053
259,1,3.033768089481604
547,1,3.1161211127017587
260,1,3.0340540374788962
98,1,2.9877304619175593
111,1,2.991447785882358
162,1,3.0060311337442602
176,1,3.0100344057063513
145,1,3.001170017790293
159,1,3.0051732897523835
255,1,3.0326242974924353
557,1,3.1189805926746805
623,1,3.137853160495966
379,1,3.0680818491566684
237,1,3.0274772335411755
183,1,3.0120360416873964
116,1,2.9928775258688187
53,1,2.97486280203941
21,2,2.9657124661260594
14,2,2.9637108301450144
1,2,2.9599935061802154
2,2,2.960279454177508
1,2,2.9599935061802154
24,2,2.966570310117936
108,2,2.990589941890481
292,2,3.0432043733922467
571,2,3.1229838646367716
324,2,3.052354709305597
115,2,2.9925915778715266
155,2,3.0040294977632147
197,2,3.0160393136494874
180,2,3.01117819769552
160,2,3.005459237749676
196,2,3.0157533656521953
312,2,3.0489233333380907
614,2,3.135279628520336
638,2,3.1421423804553488
429,2,3.0823792490212787
306,2,3.0472076453543373
200,2,3.016897157641364
146,2,3.001455965787585
79,2,2.9822974499690074
34,3,2.9694297900908584
25,3,2.9668562581152282
2,3,2.960279454177508
3,3,2.9605654021748
4,3,2.960851350172092
25,3,2.9668562581152282
120,3,2.9940213178579875
348,3,3.05921746124061
628,3,3.139282900482427
325,3,3.0526406573028892
150,3,3.002599757776754
155,3,3.0040294977632147
212,3,3.0203285336088705
197,3,3.0160393136494874
163,3,3.0063170817415523
197,3,3.0160393136494874
278,3,3.0392011014301556
642,3,3.143286172444518
647,3,3.144715912430979
402,3,3.074658653094389
286,3,3.0414886854084933
241,3,3.0286210255303443
159,3,3.0051732897523835
72,3,2.980295813987962
46,4,2.972861166058365
8,4,2.961995142161261
5,4,2.961137298169384
7,4,2.961709194163969
3,4,2.9605654021748
24,4,2.966570310117936
113,4,2.9920196818769424
367,4,3.064650473189162
602,4,3.1318482525528295
285,4,3.041202737411201
130,4,2.9968807978309098
151,4,3.002885705774046
206,4,3.018612845625117
211,4,3.020042585611578
177,4,3.0103203537036434
187,4,3.013179833676565
331,4,3.0543563452866427
634,4,3.1409985884661804
648,4,3.145001860428271
353,4,3.060647201227071
270,4,3.036913517451818
207,4,3.018898793622409
137,4,2.9988824338119553
85,4,2.984013137952761
49,5,2.973719010050241
22,5,2.965998414123352
4,5,2.960851350172092
3,5,2.9605654021748
3,5,2.9605654021748
30,5,2.9682859981016896
96,5,2.9871585659229747
265,5,3.035483777465357
534,5,3.1124037887369598
277,5,3.0389151534328636
136,5,2.9985964858146628
167,5,3.007460873730721
222,5,3.0231880135817923
208,5,3.0191847416197017
146,5,3.001455965787585
88,5,2.984870981944637
111,5,2.991447785882358
235,5,3.026905337546591
377,5,3.0675099531620837
273,5,3.0377713614436948
204,5,3.018040949630533
144,5,3.0008840697930004
132,5,2.997452693825494
104,5,2.9894461499013123
87,6,2.984585033947345
57,6,2.9760065940285787
32,6,2.9688578940962738
24,6,2.966570310117936
2,6,2.960279454177508
3,6,2.9605654021748
29,6,2.968000050104397
57,6,2.9760065940285787
155,6,3.0040294977632147
217,6,3.0217582735953314
303,6,3.046349801362461
359,6,3.0623628892108243
365,6,3.0640785771945773
400,6,3.0740867570998045
338,6,3.056357981267688
322,6,3.051782813311013
318,6,3.050639021321844
357,6,3.0617909932162397
339,6,3.0566439292649803
262,6,3.0346259334734804
182,6,3.0117500936901043
169,6,3.0080327697253058
153,6,3.0034576017686305
151,6,3.002885705774046
80,0,2.9825833979662995
88,0,2.984870981944637
41,0,2.9714314260719035
15,0,2.9639967781423064
8,0,2.961995142161261
6,0,2.9614232461666767
9,0,2.962281090158553
25,0,2.9668562581152282
71,0,2.9800098659906697
113,0,2.9920196818769424
212,0,3.0203285336088705
239,0,3.02804912953576
281,0,3.0400589454220324
346,0,3.058645565246026
303,0,3.046349801362461
314,0,3.049495229332675
312,0,3.0489233333380907
308,0,3.047779541348922
294,0,3.043776269386831
234,0,3.0266193895492988
139,0,2.9994543298065395
129,0,2.9965948498336177
79,0,2.9822974499690074
39,0,2.9708595300773193
19,1,2.9651405701314753
15,1,2.9639967781423064
7,1,2.961709194163969
2,1,2.960279454177508
3,1,2.9605654021748
31,1,2.9685719460989817
118,1,2.9934494218634033
329,1,3.053784449292058
563,1,3.120696280658434
276,1,3.0386292054355715
128,1,2.996308901836325
145,1,3.001170017790293
211,1,3.020042585611578
194,1,3.0151814696576107
200,1,3.016897157641364
189,1,3.01375172967115
320,1,3.0512109173164284
615,1,3.1355655765176285
681,1,3.1544381443389136
463,1,3.0921014809292133
296,1,3.0443481653814155
190,1,3.014037677668442
131,1,2.997166745828202
45,1,2.9725752180610723
24,2,2.966570310117936
9,2,2.962281090158553
8,2,2.961995142161261
3,2,2.9605654021748
6,2,2.9614232461666767
20,2,2.9654265181287673
94,2,2.9865866699283905
167,2,3.007460873730721
488,2,3.0992501808615187
284,2,3.040916789413909
119,2,2.9937353698606954
156,2,3.004315445760507
205,2,3.018326897627825
207,2,3.018898793622409
182,2,3.0117500936901043
177,2,3.0103203537036434
332,2,3.0546422932839348
642,2,3.143286172444518
665,2,3.1498629763822383
480,2,3.0969625968831807
299,2,3.045206009373292
239,2,3.02804912953576
156,2,3.004315445760507
80,2,2.9825833979662995
29,3,2.968000050104397
22,3,2.965998414123352
8,3,2.961995142161261
7,3,2.961709194163969
4,3,2.960851350172092
35,3,2.9697157380881505
139,3,2.9994543298065395
338,3,3.056357981267688
502,3,3.1032534528236093
255,3,3.0326242974924353
124,3,2.9951651098471563
154,3,3.0037435497659226
171,3,3.00860466571989
222,3,3.0231880135817923
151,3,3.002885705774046
175,3,3.0097484577090587
287,3,3.041774633405786
616,3,3.1358515245149206
627,3,3.138996952485135
496,3,3.1015377648398563
298,3,3.0449200613759997
204,3,3.018040949630533
156,3,3.004315445760507
88,3,2.984870981944637
32,4,2.9688578940962738
16,4,2.9642827261395985
5,4,2.961137298169384
7,4,2.961709194163969
6,4,2.9614232461666767
32,4,2.9688578940962738
126,4,2.995737005841741
332,4,3.0546422932839348
598,4,3.1307044605636607
277,4,3.0389151534328636
110,4,2.9911618378850657
166,4,3.007174925733429
224,4,3.023759909576377
215,4,3.021186377600747
161,4,3.005745185746968
202,4,3.0174690536359483
300,4,3.0454919573705843
656,4,3.1472894444066086
654,4,3.1467175484120244
469,4,3.0938171689129668
360,4,3.0626488372081164
308,4,3.047779541348922
164,4,3.006603029738845
117,4,2.9931634738661113
65,5,2.9782941780069163
32,5,2.9688578940962738
20,5,2.9654265181287673
6,5,2.9614232461666767
3,5,2.9605654021748
29,5,2.968000050104397
110,5,2.9911618378850657
318,5,3.050639021321844
615,5,3.1355655765176285
305,5,3.046921697357045
150,5,3.002599757776754
187,5,3.013179833676565
272,5,3.0374854134464027
256,5,3.0329102454897274
224,5,3.023759909576377
281,5,3.0400589454220324
370,5,3.0655083171810387
693,5,3.15786952030642
593,5,3.1292747205772
473,5,3.0949609609021356
328,5,3.053498501294766
220,5,3.022616117587208
218,5,3.0220442215926235
125,5,2.995451057844449
111,6,2.991447785882358
108,6,2.990589941890481
55,6,2.9754346980339945
22,6,2.965998414123352
6,6,2.9614232461666767
4,6,2.960851350172092
24,6,2.966570310117936
45,6,2.9725752180610723
113,6,2.9920196818769424
153,6,3.0034576017686305
197,6,3.0160393136494874
175,6,3.0097484577090587
122,6,2.994593213852572
134,6,2.9980245898200786
160,6,3.005459237749676
172,6,3.0088906137171825
128,6,2.996308901836325
68,6,2.979152021998793
110,6,2.9911618378850657
105,6,2.989732097898605
80,6,2.9825833979662995
88,6,2.984870981944637
71,6,2.9800098659906697
88,6,2.984870981944637
62,0,2.97743633401504
65,0,2.9782941780069163
29,0,2.968000050104397
10,0,2.9625670381558455
7,0,2.961709194163969
6,0,2.9614232461666767
13,0,2.963424882147722
25,0,2.9668562581152282
68,0,2.979152021998793
92,0,2.986014773933806
172,0,3.0088906137171825
217,0,3.0217582735953314
238,0,3.0277631815384676
257,0,3.0331961934870195
291,0,3.0429184253949546
282,0,3.0403448934193245
339,0,3.0566439292649803
273,0,3.0377713614436948
289,0,3.04234652940037
261,0,3.0343399854761883
196,0,3.0157533656521953
124,0,2.9951651098471563
92,0,2.986014773933806
56,0,2.9757206460312866
23,1,2.966284362120644
10,1,2.9625670381558455
6,1,2.9614232461666767
1,1,2.9599935061802154
4,1,2.960851350172092
36,1,2.9700016860854426
110,1,2.9911618378850657
355,1,3.0612190972216555
625,1,3.1384250564905503
245,1,3.029764817519513
98,1,2.9877304619175593
131,1,2.997166745828202
216,1,3.0214723255980394
222,1,3.0231880135817923
159,1,3.0051732897523835
157,1,3.0046013937577993
245,1,3.029764817519513
599,1,3.1309904085609532
594,1,3.129560668574492
417,1,3.0789478730537723
209,1,3.019470689616994
175,1,3.0097484577090587
80,1,2.9825833979662995
46,1,2.972861166058365
9,2,2.962281090158553
4,2,2.960851350172092
6,2,2.9614232461666767
4,2,2.960851350172092
3,2,2.9605654021748
16,2,2.9642827261395985
96,2,2.9871585659229747
277,2,3.0389151534328636
567,2,3.1218400726476028
259,2,3.033768089481604
118,2,2.9934494218634033
141,2,3.000026225801124
186,2,3.012893885679273
165,2,3.006888977736137
147,2,3.001741913784877
158,2,3.0048873417550914
267,2,3.0360556734599418
542,2,3.1146913727152974
577,2,3.1246995526205246
377,2,3.0675099531620837
266,2,3.0357697254626492
200,2,3.016897157641364
127,2,2.996022953839033
59,2,2.9765784900231633
29,3,2.968000050104397
8,3,2.961995142161261
3,3,2.9605654021748
4,3,2.960851350172092
0,3,2.9597075581829233
38,3,2.970573582080027
111,3,2.991447785882358
348,3,3.05921746124061
639,3,3.1424283284526413
298,3,3.0449200613759997
140,3,2.9997402778038316
168,3,3.0077468217280137
218,3,3.0220442215926235
213,3,3.0206144816061626
169,3,3.0080327697253058
152,3,3.003171653771338
170,3,3.008318717722598
532,3,3.1118318927423756
580,3,3.1255573966124013
415,3,3.0783759770591876
324,3,3.052354709305597
233,3,3.0263334415520067
151,3,3.002885705774046
81,3,2.982869345963592
38,4,2.970573582080027
18,4,2.964854622134183
6,4,2.9614232461666767
4,4,2.960851350172092
8,4,2.961995142161261
30,4,2.9682859981016896
114,4,2.9923056298742345
353,4,3.060647201227071
628,4,3.139282900482427
299,4,3.045206009373292
124,4,2.9951651098471563
166,4,3.007174925733429
228,4,3.0249037015655458
223,4,3.0234739615790844
175,4,3.0097484577090587
198,4,3.0163252616467795
321,4,3.0514968653137204
620,4,3.1369953165040894
598,4,3.1307044605636607
421,4,3.080091665042941
301,4,3.0457779053678764
214,4,3.0209004296034547
135,4,2.9983105378173707
77,4,2.9817255539744227
49,5,2.973719010050241
21,5,2.9657124661260594
6,5,2.9614232461666767
7,5,2.961709194163969
1,5,2.9599935061802154
26,5,2.9671422061125208
81,5,2.982869345963592
280,5,3.0397729974247403
555,5,3.1184086966800963
292,5,3.0432043733922467
137,5,2.9988824338119553
153,5,3.0034576017686305
208,5,3.0191847416197017
198,5,3.0163252616467795
173,5,3.0091765617144746
207,5,3.018898793622409
292,5,3.0432043733922467
513,5,3.1063988807938236
492,5,3.1003939728506875
353,5,3.060647201227071
192,5,3.0146095736630265
190,5,3.014037677668442
130,5,2.9968807978309098
107,5,2.990303993893189
80,6,2.9825833979662995
65,6,2.9782941780069163
55,6,2.9754346980339945
21,6,2.9657124661260594
4,6,2.960851350172092
5,6,2.961137298169384
16,6,2.9642827261395985
39,6,2.9708595300773193
126,6,2.995737005841741
161,6,3.005745185746968
205,6,3.018326897627825
279,6,3.039487049427448
358,6,3.0620769412135322
373,6,3.066366161172915
311,6,3.0486373853407986
330,6,3.0540703972893506
292,6,3.0432043733922467
305,6,3.046921697357045
239,6,3.02804912953576
191,6,3.014323625665734
156,6,3.004315445760507
107,6,2.990303993893189
116,6,2.9928775258688187
100,6,2.9883023579121435
59,0,2.9765784900231633
49,0,2.973719010050241
61,0,2.9771503860177475
21,0,2.9657124661260594
9,0,2.962281090158553
10,0,2.9625670381558455
88,0,2.984870981944637
55,0,2.9754346980339945
88,0,2.984870981944637
173,0,3.0091765617144746
228,0,3.0249037015655458
271,0,3.0371994654491106
258,0,3.0334821414843116
274,0,3.038057309440987
278,0,3.0392011014301556
278,0,3.0392011014301556
275,0,3.0383432574382794
323,0,3.052068761308305
279,0,3.039487049427448
236,0,3.0271912855438834
166,0,3.007174925733429
101,0,2.988588305909436
61,0,2.9771503860177475
53,0,2.97486280203941
11,1,2.9628529861531376
5,1,2.961137298169384
3,1,2.9605654021748
2,1,2.960279454177508
22,1,2.965998414123352
104,1,2.9894461499013123
294,1,3.043776269386831
553,1,3.1178368006855117
265,1,3.035483777465357
119,1,2.9937353698606954
128,1,2.996308901836325
181,1,3.011464145692812
184,1,3.012321989684689
141,1,3.000026225801124
192,1,3.0146095736630265
291,1,3.0429184253949546
601,1,3.1315623045555374
543,1,3.1149773207125895
428,1,3.082093301023986
281,1,3.0400589454220324
214,1,3.0209004296034547
106,1,2.990018045895897
60,1,2.9768644380204554
32,2,2.9688578940962738
11,2,2.9628529861531376
5,2,2.961137298169384
3,2,2.9605654021748
1,2,2.9599935061802154
25,2,2.9668562581152282
98,2,2.9877304619175593
327,2,3.053212553297474
577,2,3.1246995526205246
354,2,3.0609331492243634
142,2,3.000312173798416
167,2,3.007460873730721
230,2,3.02547559756013
225,2,3.024045857573669
191,2,3.014323625665734
207,2,3.018898793622409
340,2,3.0569298772622724
634,2,3.1409985884661804
661,2,3.1487191843930695
460,2,3.0912436369373366
325,2,3.0526406573028892
210,2,3.019756637614286
133,2,2.9977386418227865
66,2,2.978580126004209
23,3,2.966284362120644
11,3,2.9628529861531376
