atemp,instant,Predicted Y
0.2273,9632,7691.739250966602
0.2273,9633,7691.739250966602
0.2273,9634,7691.739250966602
0.2424,9635,7752.404231807335
0.2424,9636,7752.404231807335
0.2576,9637,7813.470967488073
0.2576,9638,7813.470967488073
0.2424,9639,7752.404231807335
0.2424,9640,7752.404231807335
0.2727,9641,7874.135948328807
0.197,9642,7570.007534445132
0.1818,9643,7508.940798764394
0.1818,9644,7508.940798764394
0.1515,9645,7387.209082242922
0.1212,9646,7265.477365721451
0.0758,9647,7083.080668359247
0.1061,9648,7204.812384880718
0.0758,9649,7083.080668359247
0.0758,9650,7083.080668359247
0.0455,9651,6961.3489518377755
0.0606,9652,7022.013932678509
0.0455,9653,6961.3489518377755
0.0455,9654,6961.3489518377755
0.0758,9655,7083.080668359247
0.0758,9656,7083.080668359247
0.0909,9657,7143.74564919998
0.0758,9658,7083.080668359247
0.0909,9659,7143.74564919998
0.1061,9660,7204.812384880718
0.1061,9661,7204.812384880718
0.0758,9662,7083.080668359247
0.1212,9663,7265.477365721451
0.1212,9664,7265.477365721451
0.1212,9665,7265.477365721451
0.1667,9666,7448.27581792366
0.1515,9667,7387.209082242922
0.1212,9668,7265.477365721451
0.1364,9669,7326.544101402189
0.1212,9670,7265.477365721451
0.1212,9671,7265.477365721451
0.1515,9672,7387.209082242922
0.1364,9673,7326.544101402189
0.1364,9674,7326.544101402189
0.1212,9675,7265.477365721451
0.1364,9676,7326.544101402189
0.1515,9677,7387.209082242922
0.1667,9678,7448.27581792366
0.1212,9679,7265.477365721451
0.1061,9680,7204.812384880718
0.1061,9681,7204.812384880718
0.1212,9682,7265.477365721451
0.1364,9683,7326.544101402189
0.1515,9684,7387.209082242922
0.2273,9685,7691.739250966602
0.2576,9686,7813.470967488073
0.303,9687,7995.867664850278
0.3485,9688,8178.666117052487
0.3485,9689,8178.666117052487
0.3485,9690,8178.666117052487
0.3485,9691,8178.666117052487
0.3182,9692,8056.934400531016
0.3333,9693,8117.599381371749
0.303,9694,7995.867664850278
0.2879,9695,7935.202684009544
0.2727,9696,7874.135948328807
0.3182,9697,8056.934400531016
0.303,9698,7995.867664850278
0.303,9699,7995.867664850278
0.3182,9700,8056.934400531016
0.303,9701,7995.867664850278
0.2727,9702,7874.135948328807
0.2727,9703,7874.135948328807
0.303,9704,7995.867664850278
0.2576,9705,7813.470967488073
0.2879,9706,7935.202684009544
0.2879,9707,7935.202684009544
0.2727,9708,7874.135948328807
0.303,9709,7995.867664850278
0.2879,9710,7935.202684009544
0.3333,9711,8117.599381371749
0.4091,9712,8422.12955009543
0.4242,9713,8482.794530936162
0.4242,9714,8482.794530936162
0.4242,9715,8482.794530936162
0.3939,9716,8361.06281441469
0.3485,9717,8178.666117052487
0.3939,9718,8361.06281441469
0.3636,9719,8239.33109789322
0.3636,9720,8239.33109789322
0.3636,9721,8239.33109789322
0.3485,9722,8178.666117052487
0.3636,9723,8239.33109789322
0.3333,9724,8117.599381371749
0.3182,9725,8056.934400531016
0.2879,9726,7935.202684009544
0.2879,9727,7935.202684009544
0.303,9728,7995.867664850278
0.2879,9729,7935.202684009544
0.2879,9730,7935.202684009544
0.303,9731,7995.867664850278
0.303,9732,7995.867664850278
0.3333,9733,8117.599381371749
0.3939,9734,8361.06281441469
0.4091,9735,8422.12955009543
0.4242,9736,8482.794530936162
0.4242,9737,8482.794530936162
0.4242,9738,8482.794530936162
0.4242,9739,8482.794530936162
0.4091,9740,8422.12955009543
0.3939,9741,8361.06281441469
0.3485,9742,8178.666117052487
0.3333,9743,8117.599381371749
0.3485,9744,8178.666117052487
0.3485,9745,8178.666117052487
0.303,9746,7995.867664850278
0.3333,9747,8117.599381371749
0.3182,9748,8056.934400531016
0.3333,9749,8117.599381371749
0.3182,9750,8056.934400531016
0.3333,9751,8117.599381371749
0.3182,9752,8056.934400531016
0.303,9753,7995.867664850278
0.3182,9754,8056.934400531016
0.303,9755,7995.867664850278
0.3333,9756,8117.599381371749
0.3333,9757,8117.599381371749
0.3333,9758,8117.599381371749
0.3182,9759,8056.934400531016
0.3182,9760,8056.934400531016
0.3636,9761,8239.33109789322
0.3636,9762,8239.33109789322
0.3636,9763,8239.33109789322
0.3333,9764,8117.599381371749
0.3182,9765,8056.934400531016
0.3333,9766,8117.599381371749
0.3485,9767,8178.666117052487
0.3485,9768,8178.666117052487
0.3333,9769,8117.599381371749
0.3333,9770,8117.599381371749
0.3333,9771,8117.599381371749
0.3182,9772,8056.934400531016
0.2879,9773,7935.202684009544
0.2727,9774,7874.135948328807
0.2727,9775,7874.135948328807
0.2879,9776,7935.202684009544
0.2879,9777,7935.202684009544
0.303,9778,7995.867664850278
0.303,9779,7995.867664850278
0.3182,9780,8056.934400531016
0.3333,9781,8117.599381371749
0.3939,9782,8361.06281441469
0.4091,9783,8422.12955009543
0.4091,9784,8422.12955009543
0.4242,9785,8482.794530936162
0.4242,9786,8482.794530936162
0.4242,9787,8482.794530936162
0.4091,9788,8422.12955009543
0.3939,9789,8361.06281441469
0.4091,9790,8422.12955009543
0.3939,9791,8361.06281441469
0.3485,9792,8178.666117052487
0.3485,9793,8178.666117052487
0.3333,9794,8117.599381371749
0.3182,9795,8056.934400531016
0.2879,9796,7935.202684009544
0.2879,9797,7935.202684009544
0.303,9798,7995.867664850278
0.2576,9799,7813.470967488073
0.2879,9800,7935.202684009544
0.2879,9801,7935.202684009544
0.2727,9802,7874.135948328807
0.2424,9803,7752.404231807335
0.2727,9804,7874.135948328807
0.3333,9805,8117.599381371749
0.3485,9806,8178.666117052487
0.4091,9807,8422.12955009543
0.4394,9808,8543.861266616901
0.4242,9809,8482.794530936162
0.4394,9810,8543.861266616901
0.4697,9811,8665.592983138371
0.4545,9812,8604.526247457634
0.4394,9813,8543.861266616901
0.4394,9814,8543.861266616901
0.4394,9815,8543.861266616901
0.4091,9816,8422.12955009543
0.3333,9817,8117.599381371749
0.303,9818,7995.867664850278
0.303,9819,7995.867664850278
0.2879,9820,7935.202684009544
0.2879,9821,7935.202684009544
0.2576,9822,7813.470967488073
0.2273,9823,7691.739250966602
0.2121,9824,7630.672515285864
0.2121,9825,7630.672515285864
0.2273,9826,7691.739250966602
0.2273,9827,7691.739250966602
0.2424,9828,7752.404231807335
0.2273,9829,7691.739250966602
0.2727,9830,7874.135948328807
0.303,9831,7995.867664850278
0.3182,9832,8056.934400531016
0.2879,9833,7935.202684009544
0.303,9834,7995.867664850278
0.2879,9835,7935.202684009544
0.2727,9836,7874.135948328807
0.2879,9837,7935.202684009544
0.2879,9838,7935.202684009544
0.2576,9839,7813.470967488073
0.2576,9840,7813.470967488073
0.2273,9841,7691.739250966602
0.2576,9842,7813.470967488073
0.2576,9843,7813.470967488073
0.2576,9844,7813.470967488073
0.2273,9845,7691.739250966602
0.2121,9846,7630.672515285864
0.197,9847,7570.007534445132
0.197,9848,7570.007534445132
0.1818,9849,7508.940798764394
0.1818,9850,7508.940798764394
0.197,9851,7570.007534445132
0.2273,9852,7691.739250966602
0.2727,9853,7874.135948328807
0.2879,9854,7935.202684009544
0.3182,9855,8056.934400531016
0.3182,9856,8056.934400531016
0.3788,9857,8300.397833573958
0.3939,9858,8361.06281441469
0.3182,9859,8056.934400531016
0.3182,9860,8056.934400531016
0.3333,9861,8117.599381371749
0.303,9862,7995.867664850278
0.3182,9863,8056.934400531016
0.3333,9864,8117.599381371749
0.303,9865,7995.867664850278
0.303,9866,7995.867664850278
0.2879,9867,7935.202684009544
0.2727,9868,7874.135948328807
0.2576,9869,7813.470967488073
0.2576,9870,7813.470967488073
0.2727,9871,7874.135948328807
0.2273,9872,7691.739250966602
0.2273,9873,7691.739250966602
0.2273,9874,7691.739250966602
0.2424,9875,7752.404231807335
0.2727,9876,7874.135948328807
0.303,9877,7995.867664850278
0.2879,9878,7935.202684009544
0.303,9879,7995.867664850278
0.3333,9880,8117.599381371749
0.3939,9881,8361.06281441469
0.3939,9882,8361.06281441469
0.3333,9883,8117.599381371749
0.3182,9884,8056.934400531016
0.3333,9885,8117.599381371749
0.3333,9886,8117.599381371749
0.303,9887,7995.867664850278
0.303,9888,7995.867664850278
0.3333,9889,8117.599381371749
0.3182,9890,8056.934400531016
0.3182,9891,8056.934400531016
0.3333,9892,8117.599381371749
0.3333,9893,8117.599381371749
0.3182,9894,8056.934400531016
0.3333,9895,8117.599381371749
0.3182,9896,8056.934400531016
0.3333,9897,8117.599381371749
0.3485,9898,8178.666117052487
0.3485,9899,8178.666117052487
0.4091,9900,8422.12955009543
0.4242,9901,8482.794530936162
0.4394,9902,8543.861266616901
0.4848,9903,8726.257963979104
0.5,9904,8787.324699659843
0.5,9905,8787.324699659843
0.4697,9906,8665.592983138371
0.4545,9907,8604.526247457634
0.4394,9908,8543.861266616901
0.4697,9909,8665.592983138371
0.4394,9910,8543.861266616901
0.4545,9911,8604.526247457634
0.4394,9912,8543.861266616901
0.4394,9913,8543.861266616901
0.4394,9914,8543.861266616901
0.4394,9915,8543.861266616901
0.4091,9916,8422.12955009543
0.4091,9917,8422.12955009543
0.3485,9918,8178.666117052487
0.3485,9919,8178.666117052487
0.3333,9920,8117.599381371749
0.3333,9921,8117.599381371749
0.4242,9922,8482.794530936162
0.4697,9923,8665.592983138371
0.4848,9924,8726.257963979104
0.5,9925,8787.324699659843
0.5152,9926,8848.39143534058
0.5152,9927,8848.39143534058
0.5303,9928,8909.056416181313
0.5152,9929,8848.39143534058
0.5152,9930,8848.39143534058
0.4848,9931,8726.257963979104
0.4545,9932,8604.526247457634
0.4394,9933,8543.861266616901
0.4394,9934,8543.861266616901
0.4394,9935,8543.861266616901
0.4394,9936,8543.861266616901
0.4394,9937,8543.861266616901
0.4242,9938,8482.794530936162
0.4242,9939,8482.794530936162
0.4091,9940,8422.12955009543
0.4091,9941,8422.12955009543
0.4091,9942,8422.12955009543
0.4091,9943,8422.12955009543
0.3939,9944,8361.06281441469
0.3333,9945,8117.599381371749
0.3485,9946,8178.666117052487
0.3636,9947,8239.33109789322
0.4091,9948,8422.12955009543
0.4242,9949,8482.794530936162
0.4545,9950,8604.526247457634
0.4091,9951,8422.12955009543
0.4091,9952,8422.12955009543
0.4242,9953,8482.794530936162
0.4242,9954,8482.794530936162
0.4394,9955,8543.861266616901
0.4394,9956,8543.861266616901
0.4242,9957,8482.794530936162
0.4091,9958,8422.12955009543
0.3939,9959,8361.06281441469
0.3333,9960,8117.599381371749
0.303,9961,7995.867664850278
0.303,9962,7995.867664850278
0.2727,9963,7874.135948328807
0.2727,9964,7874.135948328807
0.2727,9965,7874.135948328807
0.2727,9966,7874.135948328807
0.2424,9967,7752.404231807335
0.2273,9968,7691.739250966602
0.197,9969,7570.007534445132
0.2273,9970,7691.739250966602
0.2576,9971,7813.470967488073
0.2727,9972,7874.135948328807
0.2879,9973,7935.202684009544
0.2727,9974,7874.135948328807
0.2879,9975,7935.202684009544
0.2727,9976,7874.135948328807
0.2727,9977,7874.135948328807
0.2576,9978,7813.470967488073
0.2121,9979,7630.672515285864
0.2121,9980,7630.672515285864
0.2121,9981,7630.672515285864
0.197,9982,7570.007534445132
0.197,9983,7570.007534445132
0.2121,9984,7630.672515285864
0.2121,9985,7630.672515285864
0.2121,9986,7630.672515285864
0.2273,9987,7691.739250966602
0.2273,9988,7691.739250966602
0.2121,9989,7630.672515285864
0.197,9990,7570.007534445132
0.1818,9991,7508.940798764394
0.197,9992,7570.007534445132
0.2121,9993,7630.672515285864
0.2576,9994,7813.470967488073
0.2576,9995,7813.470967488073
0.303,9996,7995.867664850278
0.3333,9997,8117.599381371749
0.3485,9998,8178.666117052487
0.3485,9999,8178.666117052487
0.3333,10000,8117.599381371749
0.3485,10001,8178.666117052487
0.3182,10002,8056.934400531016
0.3333,10003,8117.599381371749
0.3182,10004,8056.934400531016
0.303,10005,7995.867664850278
0.2879,10006,7935.202684009544
0.2576,10007,7813.470967488073
0.2424,10008,7752.404231807335
0.2576,10009,7813.470967488073
0.2273,10010,7691.739250966602
0.2424,10011,7752.404231807335
0.2273,10012,7691.739250966602
0.2273,10013,7691.739250966602
0.2273,10014,7691.739250966602
0.2273,10015,7691.739250966602
0.2424,10016,7752.404231807335
0.2576,10017,7813.470967488073
0.303,10018,7995.867664850278
0.3333,10019,8117.599381371749
0.4091,10020,8422.12955009543
0.4091,10021,8422.12955009543
0.4545,10022,8604.526247457634
0.5,10023,8787.324699659843
0.5152,10024,8848.39143534058
0.5152,10025,8848.39143534058
0.5,10026,8787.324699659843
0.4848,10027,8726.257963979104
0.4697,10028,8665.592983138371
0.4545,10029,8604.526247457634
0.4394,10030,8543.861266616901
0.4242,10031,8482.794530936162
0.4242,10032,8482.794530936162
0.3939,10033,8361.06281441469
0.4091,10034,8422.12955009543
0.4091,10035,8422.12955009543
0.2879,10036,7935.202684009544
0.2879,10037,7935.202684009544
0.2727,10038,7874.135948328807
0.2576,10039,7813.470967488073
0.2424,10040,7752.404231807335
0.2576,10041,7813.470967488073
0.2727,10042,7874.135948328807
0.3182,10043,8056.934400531016
0.3485,10044,8178.666117052487
0.3636,10045,8239.33109789322
0.4091,10046,8422.12955009543
0.4242,10047,8482.794530936162
0.4242,10048,8482.794530936162
0.4242,10049,8482.794530936162
0.4242,10050,8482.794530936162
0.4242,10051,8482.794530936162
0.4091,10052,8422.12955009543
0.3485,10053,8178.666117052487
0.3485,10054,8178.666117052487
0.303,10055,7995.867664850278
0.3333,10056,8117.599381371749
0.3333,10057,8117.599381371749
0.2879,10058,7935.202684009544
0.303,10059,7995.867664850278
0.2879,10060,7935.202684009544
0.303,10061,7995.867664850278
0.2727,10062,7874.135948328807
0.2879,10063,7935.202684009544
0.303,10064,7995.867664850278
0.303,10065,7995.867664850278
0.2879,10066,7935.202684009544
0.303,10067,7995.867664850278
0.3333,10068,8117.599381371749
0.3333,10069,8117.599381371749
0.4091,10070,8422.12955009543
0.4091,10071,8422.12955009543
0.4091,10072,8422.12955009543
0.4091,10073,8422.12955009543
0.4091,10074,8422.12955009543
0.4242,10075,8482.794530936162
0.4242,10076,8482.794530936162
0.4242,10077,8482.794530936162
0.4242,10078,8482.794530936162
0.4242,10079,8482.794530936162
0.4545,10080,8604.526247457634
0.4545,10081,8604.526247457634
0.4545,10082,8604.526247457634
0.4697,10083,8665.592983138371
0.4697,10084,8665.592983138371
0.4242,10085,8482.794530936162
0.4394,10086,8543.861266616901
0.4242,10087,8482.794530936162
0.4545,10088,8604.526247457634
0.5,10089,8787.324699659843
0.5303,10090,8909.056416181313
0.5303,10091,8909.056416181313
0.5455,10092,8970.123151862052
0.5455,10093,8970.123151862052
0.6212,10094,9274.251565745726
0.5455,10095,8970.123151862052
0.5303,10096,8909.056416181313
0.5152,10097,8848.39143534058
0.4697,10098,8665.592983138371
0.4394,10099,8543.861266616901
0.4242,10100,8482.794530936162
0.3939,10101,8361.06281441469
0.3485,10102,8178.666117052487
0.3333,10103,8117.599381371749
0.3182,10104,8056.934400531016
0.3182,10105,8056.934400531016
0.3182,10106,8056.934400531016
0.3485,10107,8178.666117052487
0.3333,10108,8117.599381371749
0.3333,10109,8117.599381371749
0.3333,10110,8117.599381371749
0.303,10111,7995.867664850278
0.3333,10112,8117.599381371749
0.3485,10113,8178.666117052487
0.3939,10114,8361.06281441469
0.4091,10115,8422.12955009543
0.4242,10116,8482.794530936162
0.4394,10117,8543.861266616901
0.4242,10118,8482.794530936162
0.4091,10119,8422.12955009543
0.3485,10120,8178.666117052487
0.3485,10121,8178.666117052487
0.3485,10122,8178.666117052487
0.3485,10123,8178.666117052487
0.3636,10124,8239.33109789322
0.3788,10125,8300.397833573958
0.3788,10126,8300.397833573958
0.3636,10127,8239.33109789322
0.3788,10128,8300.397833573958
0.3636,10129,8239.33109789322
0.3485,10130,8178.666117052487
0.3485,10131,8178.666117052487
0.3636,10132,8239.33109789322
0.3636,10133,8239.33109789322
0.3485,10134,8178.666117052487
0.3788,10135,8300.397833573958
0.3939,10136,8361.06281441469
0.4091,10137,8422.12955009543
0.4091,10138,8422.12955009543
0.4242,10139,8482.794530936162
0.4394,10140,8543.861266616901
0.4545,10141,8604.526247457634
0.4697,10142,8665.592983138371
0.4848,10143,8726.257963979104
0.4848,10144,8726.257963979104
0.4848,10145,8726.257963979104
0.4545,10146,8604.526247457634
0.4394,10147,8543.861266616901
0.4545,10148,8604.526247457634
0.4394,10149,8543.861266616901
0.4242,10150,8482.794530936162
0.4091,10151,8422.12955009543
0.3939,10152,8361.06281441469
0.3485,10153,8178.666117052487
0.3485,10154,8178.666117052487
0.3333,10155,8117.599381371749
0.3182,10156,8056.934400531016
0.2727,10157,7874.135948328807
0.2727,10158,7874.135948328807
0.2727,10159,7874.135948328807
0.2727,10160,7874.135948328807
0.2727,10161,7874.135948328807
0.2879,10162,7935.202684009544
0.303,10163,7995.867664850278
0.3333,10164,8117.599381371749
0.3333,10165,8117.599381371749
0.3182,10166,8056.934400531016
0.3182,10167,8056.934400531016
0.2879,10168,7935.202684009544
0.2727,10169,7874.135948328807
0.2576,10170,7813.470967488073
0.2727,10171,7874.135948328807
0.2727,10172,7874.135948328807
0.2424,10173,7752.404231807335
0.2576,10174,7813.470967488073
0.2273,10175,7691.739250966602
0.2424,10176,7752.404231807335
0.2424,10177,7752.404231807335
0.2273,10178,7691.739250966602
0.2273,10179,7691.739250966602
0.2273,10180,7691.739250966602
0.197,10181,7570.007534445132
0.197,10182,7570.007534445132
0.2273,10183,7691.739250966602
0.2576,10184,7813.470967488073
0.2576,10185,7813.470967488073
0.2727,10186,7874.135948328807
0.303,10187,7995.867664850278
0.2576,10188,7813.470967488073
0.2576,10189,7813.470967488073
0.2879,10190,7935.202684009544
0.2727,10191,7874.135948328807
0.2727,10192,7874.135948328807
0.2273,10193,7691.739250966602
0.2576,10194,7813.470967488073
0.2273,10195,7691.739250966602
0.2273,10196,7691.739250966602
0.2121,10197,7630.672515285864
0.1818,10198,7508.940798764394
0.2121,10199,7630.672515285864
0.197,10200,7570.007534445132
0.197,10201,7570.007534445132
0.1667,10202,7448.27581792366
0.1667,10203,7448.27581792366
0.1818,10204,7508.940798764394
0.2121,10205,7630.672515285864
0.1818,10206,7508.940798764394
0.1818,10207,7508.940798764394
0.2727,10208,7874.135948328807
0.2576,10209,7813.470967488073
0.2576,10210,7813.470967488073
0.2727,10211,7874.135948328807
0.303,10212,7995.867664850278
0.303,10213,7995.867664850278
0.303,10214,7995.867664850278
0.3333,10215,8117.599381371749
0.3333,10216,8117.599381371749
0.303,10217,7995.867664850278
0.303,10218,7995.867664850278
0.3182,10219,8056.934400531016
0.3182,10220,8056.934400531016
0.2727,10221,7874.135948328807
0.2727,10222,7874.135948328807
0.2576,10223,7813.470967488073
0.2727,10224,7874.135948328807
0.2879,10225,7935.202684009544
0.2727,10226,7874.135948328807
0.2576,10227,7813.470967488073
0.2576,10228,7813.470967488073
0.2576,10229,7813.470967488073
0.2273,10230,7691.739250966602
0.2576,10231,7813.470967488073
0.2727,10232,7874.135948328807
0.3333,10233,8117.599381371749
0.4242,10234,8482.794530936162
0.4394,10235,8543.861266616901
0.4848,10236,8726.257963979104
0.5,10237,8787.324699659843
0.5152,10238,8848.39143534058
0.5303,10239,8909.056416181313
0.5303,10240,8909.056416181313
0.5303,10241,8909.056416181313
0.5152,10242,8848.39143534058
0.4848,10243,8726.257963979104
0.4394,10244,8543.861266616901
0.4545,10245,8604.526247457634
0.4394,10246,8543.861266616901
0.4394,10247,8543.861266616901
0.4545,10248,8604.526247457634
0.4545,10249,8604.526247457634
0.4545,10250,8604.526247457634
0.4394,10251,8543.861266616901
0.4242,10252,8482.794530936162
0.4242,10253,8482.794530936162
0.4242,10254,8482.794530936162
0.4394,10255,8543.861266616901
0.4545,10256,8604.526247457634
0.4848,10257,8726.257963979104
0.5152,10258,8848.39143534058
0.5303,10259,8909.056416181313
0.6212,10260,9274.251565745726
0.6212,10261,9274.251565745726
0.6212,10262,9274.251565745726
0.6212,10263,9274.251565745726
0.6212,10264,9274.251565745726
0.6212,10265,9274.251565745726
0.6212,10266,9274.251565745726
0.6212,10267,9274.251565745726
0.6212,10268,9274.251565745726
0.5303,10269,8909.056416181313
0.5303,10270,8909.056416181313
0.5455,10271,8970.123151862052
0.5303,10272,8909.056416181313
0.4697,10273,8665.592983138371
0.4545,10274,8604.526247457634
0.4091,10275,8422.12955009543
0.4091,10276,8422.12955009543
0.4091,10277,8422.12955009543
0.3939,10278,8361.06281441469
0.2879,10279,7935.202684009544
0.2879,10280,7935.202684009544
0.2879,10281,7935.202684009544
0.3333,10282,8117.599381371749
0.3333,10283,8117.599381371749
0.3939,10284,8361.06281441469
0.4242,10285,8482.794530936162
0.4545,10286,8604.526247457634
0.4697,10287,8665.592983138371
0.4545,10288,8604.526247457634
0.4394,10289,8543.861266616901
0.4242,10290,8482.794530936162
0.3939,10291,8361.06281441469
0.3333,10292,8117.599381371749
0.2879,10293,7935.202684009544
0.303,10294,7995.867664850278
0.2727,10295,7874.135948328807
0.2879,10296,7935.202684009544
0.2424,10297,7752.404231807335
0.2273,10298,7691.739250966602
0.2121,10299,7630.672515285864
0.2121,10300,7630.672515285864
0.2121,10301,7630.672515285864
0.2121,10302,7630.672515285864
0.2121,10303,7630.672515285864
0.2121,10304,7630.672515285864
0.2273,10305,7691.739250966602
0.2727,10306,7874.135948328807
0.2727,10307,7874.135948328807
0.303,10308,7995.867664850278
0.3182,10309,8056.934400531016
0.3636,10310,8239.33109789322
0.3636,10311,8239.33109789322
0.3788,10312,8300.397833573958
0.3636,10313,8239.33109789322
0.3636,10314,8239.33109789322
0.3333,10315,8117.599381371749
0.2879,10316,7935.202684009544
0.2576,10317,7813.470967488073
0.2576,10318,7813.470967488073
0.2879,10319,7935.202684009544
0.2424,10320,7752.404231807335
0.2424,10321,7752.404231807335
0.2424,10322,7752.404231807335
0.2424,10323,7752.404231807335
0.2424,10324,7752.404231807335
0.2273,10325,7691.739250966602
0.2273,10326,7691.739250966602
0.2576,10327,7813.470967488073
0.303,10328,7995.867664850278
0.3333,10329,8117.599381371749
0.4091,10330,8422.12955009543
0.4242,10331,8482.794530936162
0.4545,10332,8604.526247457634
0.4848,10333,8726.257963979104
0.4848,10334,8726.257963979104
0.5,10335,8787.324699659843
0.5,10336,8787.324699659843
0.4848,10337,8726.257963979104
0.4394,10338,8543.861266616901
0.4242,10339,8482.794530936162
0.4091,10340,8422.12955009543
0.4091,10341,8422.12955009543
0.3939,10342,8361.06281441469
0.3939,10343,8361.06281441469
0.3939,10344,8361.06281441469
0.3485,10345,8178.666117052487
0.3333,10346,8117.599381371749
0.3333,10347,8117.599381371749
0.3485,10348,8178.666117052487
0.3485,10349,8178.666117052487
0.3333,10350,8117.599381371749
0.3939,10351,8361.06281441469
0.4091,10352,8422.12955009543
0.4394,10353,8543.861266616901
0.4697,10354,8665.592983138371
0.5152,10355,8848.39143534058
0.5455,10356,8970.123151862052
0.5303,10357,8909.056416181313
0.6212,10358,9274.251565745726
0.6212,10359,9274.251565745726
0.6212,10360,9274.251565745726
0.5303,10361,8909.056416181313
0.5303,10362,8909.056416181313
0.5152,10363,8848.39143534058
0.5303,10364,8909.056416181313
0.5303,10365,8909.056416181313
0.5303,10366,8909.056416181313
0.5,10367,8787.324699659843
0.5,10368,8787.324699659843
0.5,10369,8787.324699659843
0.4545,10370,8604.526247457634
0.4545,10371,8604.526247457634
0.4545,10372,8604.526247457634
0.4545,10373,8604.526247457634
0.4545,10374,8604.526247457634
0.4697,10375,8665.592983138371
0.5,10376,8787.324699659843
0.5152,10377,8848.39143534058
0.6061,10378,9213.586584904993
0.6061,10379,9213.586584904993
0.6212,10380,9274.251565745726
0.6364,10381,9335.318301426465
0.6515,10382,9395.983282267198
0.6364,10383,9335.318301426465
0.6364,10384,9335.318301426465
0.6212,10385,9274.251565745726
0.6212,10386,9274.251565745726
0.5455,10387,8970.123151862052
0.5303,10388,8909.056416181313
0.5303,10389,8909.056416181313
0.5152,10390,8848.39143534058
0.5,10391,8787.324699659843
0.4848,10392,8726.257963979104
0.4697,10393,8665.592983138371
0.4697,10394,8665.592983138371
0.4394,10395,8543.861266616901
0.4394,10396,8543.861266616901
0.4394,10397,8543.861266616901
0.4394,10398,8543.861266616901
0.5,10399,8787.324699659843
0.5303,10400,8909.056416181313
0.6212,10401,9274.251565745726
0.6212,10402,9274.251565745726
0.6212,10403,9274.251565745726
0.6364,10404,9335.318301426465
0.6364,10405,9335.318301426465
0.6364,10406,9335.318301426465
0.6364,10407,9335.318301426465
0.6364,10408,9335.318301426465
0.6212,10409,9274.251565745726
0.6212,10410,9274.251565745726
0.6212,10411,9274.251565745726
0.5,10412,8787.324699659843
0.5303,10413,8909.056416181313
0.5152,10414,8848.39143534058
0.4848,10415,8726.257963979104
0.4848,10416,8726.257963979104
0.4848,10417,8726.257963979104
0.4394,10418,8543.861266616901
0.4545,10419,8604.526247457634
0.4394,10420,8543.861266616901
0.4394,10421,8543.861266616901
0.4394,10422,8543.861266616901
0.4697,10423,8665.592983138371
0.5,10424,8787.324699659843
0.5303,10425,8909.056416181313
0.6212,10426,9274.251565745726
0.6212,10427,9274.251565745726
0.6515,10428,9395.983282267198
0.6515,10429,9395.983282267198
0.6515,10430,9395.983282267198
0.6364,10431,9335.318301426465
0.6212,10432,9274.251565745726
0.6212,10433,9274.251565745726
0.5455,10434,8970.123151862052
0.5152,10435,8848.39143534058
0.5,10436,8787.324699659843
0.4697,10437,8665.592983138371
0.4394,10438,8543.861266616901
0.4242,10439,8482.794530936162
0.4242,10440,8482.794530936162
0.4091,10441,8422.12955009543
0.4091,10442,8422.12955009543
0.4091,10443,8422.12955009543
0.4091,10444,8422.12955009543
0.4091,10445,8422.12955009543
0.4091,10446,8422.12955009543
0.4242,10447,8482.794530936162
0.4091,10448,8422.12955009543
0.4394,10449,8543.861266616901
0.4394,10450,8543.861266616901
0.4545,10451,8604.526247457634
0.4697,10452,8665.592983138371
0.4545,10453,8604.526247457634
0.4697,10454,8665.592983138371
0.4697,10455,8665.592983138371
0.4697,10456,8665.592983138371
0.4545,10457,8604.526247457634
0.4545,10458,8604.526247457634
0.4394,10459,8543.861266616901
0.4394,10460,8543.861266616901
0.4394,10461,8543.861266616901
0.4394,10462,8543.861266616901
0.4394,10463,8543.861266616901
0.4394,10464,8543.861266616901
0.4394,10465,8543.861266616901
0.4242,10466,8482.794530936162
0.4242,10467,8482.794530936162
0.4242,10468,8482.794530936162
0.4091,10469,8422.12955009543
0.4242,10470,8482.794530936162
0.4394,10471,8543.861266616901
0.4848,10472,8726.257963979104
0.5,10473,8787.324699659843
0.5303,10474,8909.056416181313
0.6061,10475,9213.586584904993
0.6212,10476,9274.251565745726
0.6212,10477,9274.251565745726
0.6212,10478,9274.251565745726
0.6212,10479,9274.251565745726
0.6212,10480,9274.251565745726
0.5455,10481,8970.123151862052
0.5303,10482,8909.056416181313
0.5152,10483,8848.39143534058
0.5152,10484,8848.39143534058
0.4848,10485,8726.257963979104
0.4545,10486,8604.526247457634
0.4545,10487,8604.526247457634
0.4545,10488,8604.526247457634
0.4394,10489,8543.861266616901
0.4242,10490,8482.794530936162
0.4091,10491,8422.12955009543
0.4091,10492,8422.12955009543
0.4242,10493,8482.794530936162
0.4242,10494,8482.794530936162
0.4242,10495,8482.794530936162
0.4242,10496,8482.794530936162
0.4394,10497,8543.861266616901
0.4394,10498,8543.861266616901
0.4545,10499,8604.526247457634
0.4848,10500,8726.257963979104
0.5152,10501,8848.39143534058
0.5152,10502,8848.39143534058
0.5303,10503,8909.056416181313
0.5303,10504,8909.056416181313
0.5303,10505,8909.056416181313
0.5,10506,8787.324699659843
0.5,10507,8787.324699659843
0.4848,10508,8726.257963979104
0.4697,10509,8665.592983138371
0.4697,10510,8665.592983138371
