workingday,cnt,Predicted Y
1,228,193.2077538980194
1,190,193.2077538980194
1,162,193.2077538980194
1,104,193.2077538980194
1,73,193.2077538980194
1,38,193.2077538980194
1,15,193.2077538980194
1,10,193.2077538980194
1,1,193.2077538980194
1,3,193.2077538980194
1,23,193.2077538980194
1,87,193.2077538980194
1,205,193.2077538980194
1,445,193.2077538980194
1,246,193.2077538980194
1,105,193.2077538980194
1,160,193.2077538980194
1,204,193.2077538980194
1,207,193.2077538980194
1,170,193.2077538980194
1,199,193.2077538980194
1,276,193.2077538980194
1,411,193.2077538980194
1,372,193.2077538980194
1,265,193.2077538980194
1,190,193.2077538980194
1,111,193.2077538980194
1,102,193.2077538980194
1,95,193.2077538980194
0,75,181.40533188248097
0,71,181.40533188248097
0,50,181.40533188248097
0,9,181.40533188248097
0,8,181.40533188248097
0,6,181.40533188248097
0,11,181.40533188248097
0,26,181.40533188248097
0,63,181.40533188248097
0,124,181.40533188248097
0,195,181.40533188248097
0,275,181.40533188248097
0,358,181.40533188248097
0,292,181.40533188248097
0,343,181.40533188248097
0,337,181.40533188248097
0,305,181.40533188248097
0,232,181.40533188248097
0,224,181.40533188248097
0,175,181.40533188248097
0,127,181.40533188248097
0,109,181.40533188248097
0,114,181.40533188248097
0,85,181.40533188248097
0,83,181.40533188248097
0,74,181.40533188248097
0,62,181.40533188248097
0,41,181.40533188248097
0,11,181.40533188248097
0,4,181.40533188248097
0,4,181.40533188248097
0,26,181.40533188248097
0,55,181.40533188248097
0,126,181.40533188248097
0,216,181.40533188248097
0,254,181.40533188248097
0,329,181.40533188248097
0,357,181.40533188248097
0,323,181.40533188248097
0,296,181.40533188248097
0,330,181.40533188248097
0,245,181.40533188248097
0,171,181.40533188248097
0,173,181.40533188248097
0,124,181.40533188248097
0,72,181.40533188248097
0,64,181.40533188248097
0,45,181.40533188248097
1,24,193.2077538980194
1,12,193.2077538980194
1,8,193.2077538980194
1,2,193.2077538980194
1,7,193.2077538980194
1,25,193.2077538980194
1,90,193.2077538980194
1,283,193.2077538980194
1,404,193.2077538980194
1,190,193.2077538980194
1,87,193.2077538980194
1,123,193.2077538980194
1,154,193.2077538980194
1,171,193.2077538980194
1,133,193.2077538980194
1,148,193.2077538980194
1,248,193.2077538980194
1,446,193.2077538980194
1,399,193.2077538980194
1,308,193.2077538980194
1,205,193.2077538980194
1,176,193.2077538980194
1,106,193.2077538980194
1,62,193.2077538980194
1,28,193.2077538980194
1,16,193.2077538980194
1,3,193.2077538980194
1,3,193.2077538980194
1,7,193.2077538980194
1,20,193.2077538980194
1,86,193.2077538980194
1,234,193.2077538980194
1,414,193.2077538980194
1,204,193.2077538980194
1,50,193.2077538980194
1,32,193.2077538980194
1,55,193.2077538980194
1,71,193.2077538980194
1,75,193.2077538980194
1,45,193.2077538980194
1,88,193.2077538980194
1,262,193.2077538980194
1,304,193.2077538980194
1,233,193.2077538980194
1,110,193.2077538980194
1,114,193.2077538980194
1,87,193.2077538980194
1,53,193.2077538980194
1,33,193.2077538980194
1,13,193.2077538980194
1,6,193.2077538980194
1,3,193.2077538980194
1,1,193.2077538980194
1,3,193.2077538980194
1,18,193.2077538980194
1,46,193.2077538980194
1,86,193.2077538980194
1,64,193.2077538980194
1,33,193.2077538980194
1,50,193.2077538980194
1,33,193.2077538980194
1,33,193.2077538980194
1,25,193.2077538980194
1,30,193.2077538980194
1,31,193.2077538980194
1,52,193.2077538980194
1,51,193.2077538980194
1,33,193.2077538980194
1,26,193.2077538980194
1,6,193.2077538980194
1,13,193.2077538980194
1,16,193.2077538980194
1,21,193.2077538980194
1,7,193.2077538980194
1,4,193.2077538980194
1,1,193.2077538980194
1,2,193.2077538980194
1,12,193.2077538980194
1,71,193.2077538980194
1,244,193.2077538980194
1,429,193.2077538980194
1,225,193.2077538980194
1,110,193.2077538980194
1,106,193.2077538980194
1,156,193.2077538980194
1,124,193.2077538980194
1,137,193.2077538980194
1,117,193.2077538980194
1,208,193.2077538980194
1,331,193.2077538980194
1,318,193.2077538980194
1,232,193.2077538980194
1,175,193.2077538980194
1,139,193.2077538980194
1,92,193.2077538980194
1,61,193.2077538980194
1,34,193.2077538980194
1,14,193.2077538980194
1,12,193.2077538980194
1,6,193.2077538980194
1,2,193.2077538980194
1,20,193.2077538980194
1,63,193.2077538980194
1,199,193.2077538980194
1,385,193.2077538980194
1,264,193.2077538980194
1,126,193.2077538980194
1,136,193.2077538980194
1,173,193.2077538980194
1,168,193.2077538980194
1,187,193.2077538980194
1,189,193.2077538980194
1,250,193.2077538980194
1,362,193.2077538980194
1,318,193.2077538980194
1,199,193.2077538980194
1,150,193.2077538980194
1,140,193.2077538980194
1,129,193.2077538980194
1,94,193.2077538980194
0,77,181.40533188248097
0,66,181.40533188248097
0,60,181.40533188248097
0,25,181.40533188248097
0,3,181.40533188248097
0,6,181.40533188248097
0,11,181.40533188248097
0,11,181.40533188248097
0,73,181.40533188248097
0,149,181.40533188248097
0,192,181.40533188248097
0,236,181.40533188248097
0,283,181.40533188248097
0,286,181.40533188248097
0,293,181.40533188248097
0,299,181.40533188248097
0,241,181.40533188248097
0,185,181.40533188248097
0,172,181.40533188248097
0,154,181.40533188248097
0,124,181.40533188248097
0,83,181.40533188248097
0,95,181.40533188248097
0,66,181.40533188248097
0,74,181.40533188248097
0,62,181.40533188248097
0,52,181.40533188248097
0,19,181.40533188248097
0,5,181.40533188248097
0,6,181.40533188248097
0,10,181.40533188248097
0,31,181.40533188248097
0,72,181.40533188248097
0,107,181.40533188248097
0,194,181.40533188248097
0,197,181.40533188248097
0,288,181.40533188248097
0,268,181.40533188248097
0,242,181.40533188248097
0,266,181.40533188248097
0,206,181.40533188248097
0,163,181.40533188248097
0,163,181.40533188248097
0,105,181.40533188248097
0,72,181.40533188248097
0,63,181.40533188248097
0,43,181.40533188248097
0,35,181.40533188248097
1,20,193.2077538980194
1,9,193.2077538980194
1,4,193.2077538980194
1,2,193.2077538980194
1,3,193.2077538980194
1,21,193.2077538980194
1,64,193.2077538980194
1,235,193.2077538980194
1,385,193.2077538980194
1,220,193.2077538980194
1,105,193.2077538980194
1,115,193.2077538980194
1,145,193.2077538980194
1,166,193.2077538980194
1,111,193.2077538980194
1,132,193.2077538980194
1,214,193.2077538980194
1,359,193.2077538980194
1,357,193.2077538980194
1,241,193.2077538980194
1,165,193.2077538980194
1,121,193.2077538980194
1,71,193.2077538980194
1,45,193.2077538980194
1,17,193.2077538980194
1,4,193.2077538980194
1,2,193.2077538980194
1,3,193.2077538980194
1,4,193.2077538980194
1,20,193.2077538980194
1,92,193.2077538980194
1,223,193.2077538980194
1,400,193.2077538980194
1,233,193.2077538980194
1,102,193.2077538980194
1,124,193.2077538980194
1,167,193.2077538980194
1,127,193.2077538980194
1,134,193.2077538980194
1,151,193.2077538980194
1,207,193.2077538980194
1,398,193.2077538980194
1,382,193.2077538980194
1,267,193.2077538980194
1,161,193.2077538980194
1,139,193.2077538980194
1,107,193.2077538980194
1,59,193.2077538980194
1,22,193.2077538980194
1,8,193.2077538980194
1,2,193.2077538980194
1,3,193.2077538980194
1,4,193.2077538980194
1,26,193.2077538980194
1,87,193.2077538980194
1,247,193.2077538980194
1,467,193.2077538980194
1,239,193.2077538980194
1,142,193.2077538980194
1,115,193.2077538980194
1,144,193.2077538980194
1,133,193.2077538980194
1,151,193.2077538980194
1,167,193.2077538980194
1,245,193.2077538980194
1,396,193.2077538980194
1,390,193.2077538980194
1,268,193.2077538980194
1,175,193.2077538980194
1,154,193.2077538980194
1,104,193.2077538980194
1,51,193.2077538980194
1,50,193.2077538980194
1,20,193.2077538980194
1,7,193.2077538980194
1,3,193.2077538980194
1,6,193.2077538980194
1,24,193.2077538980194
1,92,193.2077538980194
1,258,193.2077538980194
1,457,193.2077538980194
1,280,193.2077538980194
1,109,193.2077538980194
1,135,193.2077538980194
1,157,193.2077538980194
1,164,193.2077538980194
1,132,193.2077538980194
1,82,193.2077538980194
1,131,193.2077538980194
1,324,193.2077538980194
1,377,193.2077538980194
1,287,193.2077538980194
1,221,193.2077538980194
1,155,193.2077538980194
1,124,193.2077538980194
1,114,193.2077538980194
1,72,193.2077538980194
1,31,193.2077538980194
1,23,193.2077538980194
1,5,193.2077538980194
1,5,193.2077538980194
1,26,193.2077538980194
1,82,193.2077538980194
1,231,193.2077538980194
1,459,193.2077538980194
1,243,193.2077538980194
1,132,193.2077538980194
1,144,193.2077538980194
1,173,193.2077538980194
1,137,193.2077538980194
1,128,193.2077538980194
1,153,193.2077538980194
1,224,193.2077538980194
1,365,193.2077538980194
1,295,193.2077538980194
1,214,193.2077538980194
1,152,193.2077538980194
1,102,193.2077538980194
1,106,193.2077538980194
1,75,193.2077538980194
0,62,181.40533188248097
0,43,181.40533188248097
0,58,181.40533188248097
0,26,181.40533188248097
0,9,181.40533188248097
0,9,181.40533188248097
0,17,181.40533188248097
0,20,181.40533188248097
0,59,181.40533188248097
0,100,181.40533188248097
0,181,181.40533188248097
0,209,181.40533188248097
0,244,181.40533188248097
0,236,181.40533188248097
0,237,181.40533188248097
0,228,181.40533188248097
0,222,181.40533188248097
0,165,181.40533188248097
0,157,181.40533188248097
0,106,181.40533188248097
0,106,181.40533188248097
0,96,181.40533188248097
0,80,181.40533188248097
0,69,181.40533188248097
0,71,181.40533188248097
0,46,181.40533188248097
0,41,181.40533188248097
0,18,181.40533188248097
0,1,181.40533188248097
0,5,181.40533188248097
0,3,181.40533188248097
0,12,181.40533188248097
0,32,181.40533188248097
0,81,181.40533188248097
0,129,181.40533188248097
0,188,181.40533188248097
0,228,181.40533188248097
0,228,181.40533188248097
0,219,181.40533188248097
0,207,181.40533188248097
0,234,181.40533188248097
0,136,181.40533188248097
0,138,181.40533188248097
0,135,181.40533188248097
0,104,181.40533188248097
0,89,181.40533188248097
0,49,181.40533188248097
0,37,181.40533188248097
1,17,193.2077538980194
1,11,193.2077538980194
1,3,193.2077538980194
1,3,193.2077538980194
1,4,193.2077538980194
1,21,193.2077538980194
1,68,193.2077538980194
1,191,193.2077538980194
1,397,193.2077538980194
1,183,193.2077538980194
1,108,193.2077538980194
1,127,193.2077538980194
1,141,193.2077538980194
1,142,193.2077538980194
1,137,193.2077538980194
1,159,193.2077538980194
1,208,193.2077538980194
1,378,193.2077538980194
1,354,193.2077538980194
1,251,193.2077538980194
1,206,193.2077538980194
1,127,193.2077538980194
1,107,193.2077538980194
1,60,193.2077538980194
1,21,193.2077538980194
1,6,193.2077538980194
1,11,193.2077538980194
1,2,193.2077538980194
1,4,193.2077538980194
1,15,193.2077538980194
1,72,193.2077538980194
1,268,193.2077538980194
1,432,193.2077538980194
1,259,193.2077538980194
1,129,193.2077538980194
1,129,193.2077538980194
1,175,193.2077538980194
1,181,193.2077538980194
1,138,193.2077538980194
1,154,193.2077538980194
1,238,193.2077538980194
1,431,193.2077538980194
1,411,193.2077538980194
1,224,193.2077538980194
1,147,193.2077538980194
1,143,193.2077538980194
1,107,193.2077538980194
1,53,193.2077538980194
1,25,193.2077538980194
1,11,193.2077538980194
1,4,193.2077538980194
1,2,193.2077538980194
1,2,193.2077538980194
1,28,193.2077538980194
1,76,193.2077538980194
1,229,193.2077538980194
1,405,193.2077538980194
1,234,193.2077538980194
1,89,193.2077538980194
1,56,193.2077538980194
1,61,193.2077538980194
1,58,193.2077538980194
1,51,193.2077538980194
1,61,193.2077538980194
1,101,193.2077538980194
1,229,193.2077538980194
1,280,193.2077538980194
1,209,193.2077538980194
1,167,193.2077538980194
1,123,193.2077538980194
1,105,193.2077538980194
1,54,193.2077538980194
1,27,193.2077538980194
1,15,193.2077538980194
1,11,193.2077538980194
1,6,193.2077538980194
1,3,193.2077538980194
1,16,193.2077538980194
1,64,193.2077538980194
1,186,193.2077538980194
1,343,193.2077538980194
1,228,193.2077538980194
1,141,193.2077538980194
1,145,193.2077538980194
1,202,193.2077538980194
1,188,193.2077538980194
1,159,193.2077538980194
1,214,193.2077538980194
1,256,193.2077538980194
1,356,193.2077538980194
1,288,193.2077538980194
1,142,193.2077538980194
1,33,193.2077538980194
1,17,193.2077538980194
1,17,193.2077538980194
1,11,193.2077538980194
1,9,193.2077538980194
1,12,193.2077538980194
1,13,193.2077538980194
1,4,193.2077538980194
1,2,193.2077538980194
1,8,193.2077538980194
1,40,193.2077538980194
1,92,193.2077538980194
1,182,193.2077538980194
1,156,193.2077538980194
1,104,193.2077538980194
1,174,193.2077538980194
1,170,193.2077538980194
1,194,193.2077538980194
1,200,193.2077538980194
1,203,193.2077538980194
1,181,193.2077538980194
1,140,193.2077538980194
1,95,193.2077538980194
1,76,193.2077538980194
1,50,193.2077538980194
1,32,193.2077538980194
1,47,193.2077538980194
1,25,193.2077538980194
0,23,181.40533188248097
0,16,181.40533188248097
0,26,181.40533188248097
0,5,181.40533188248097
0,3,181.40533188248097
0,4,181.40533188248097
0,10,181.40533188248097
0,10,181.40533188248097
0,27,181.40533188248097
0,56,181.40533188248097
0,56,181.40533188248097
0,71,181.40533188248097
0,94,181.40533188248097
0,121,181.40533188248097
0,85,181.40533188248097
0,97,181.40533188248097
0,99,181.40533188248097
0,68,181.40533188248097
0,35,181.40533188248097
0,25,181.40533188248097
0,24,181.40533188248097
0,19,181.40533188248097
0,20,181.40533188248097
0,17,181.40533188248097
0,6,181.40533188248097
0,4,181.40533188248097
0,2,181.40533188248097
0,4,181.40533188248097
0,1,181.40533188248097
0,1,181.40533188248097
0,4,181.40533188248097
0,5,181.40533188248097
0,23,181.40533188248097
0,43,181.40533188248097
0,85,181.40533188248097
0,66,181.40533188248097
0,79,181.40533188248097
0,86,181.40533188248097
0,91,181.40533188248097
0,86,181.40533188248097
0,44,181.40533188248097
0,30,181.40533188248097
0,16,181.40533188248097
0,26,181.40533188248097
0,19,181.40533188248097
0,17,181.40533188248097
0,16,181.40533188248097
0,11,181.40533188248097
0,10,181.40533188248097
0,7,181.40533188248097
0,2,181.40533188248097
0,4,181.40533188248097
0,4,181.40533188248097
0,19,181.40533188248097
0,18,181.40533188248097
0,62,181.40533188248097
0,70,181.40533188248097
0,91,181.40533188248097
0,100,181.40533188248097
0,140,181.40533188248097
0,153,181.40533188248097
0,131,181.40533188248097
0,97,181.40533188248097
0,97,181.40533188248097
0,75,181.40533188248097
0,65,181.40533188248097
0,56,181.40533188248097
0,49,181.40533188248097
0,27,181.40533188248097
0,29,181.40533188248097
1,12,193.2077538980194
1,6,193.2077538980194
1,4,193.2077538980194
1,3,193.2077538980194
1,3,193.2077538980194
1,8,193.2077538980194
1,35,193.2077538980194
1,80,193.2077538980194
1,164,193.2077538980194
1,104,193.2077538980194
1,60,193.2077538980194
1,30,193.2077538980194
1,24,193.2077538980194
1,20,193.2077538980194
1,14,193.2077538980194
1,19,193.2077538980194
1,46,193.2077538980194
1,115,193.2077538980194
1,135,193.2077538980194
1,90,193.2077538980194
1,69,193.2077538980194
1,63,193.2077538980194
1,32,193.2077538980194
1,26,193.2077538980194
1,10,193.2077538980194
1,12,193.2077538980194
1,7,193.2077538980194
1,4,193.2077538980194
1,9,193.2077538980194
1,43,193.2077538980194
1,110,193.2077538980194
1,217,193.2077538980194
1,189,193.2077538980194
1,96,193.2077538980194
1,111,193.2077538980194
1,140,193.2077538980194
1,159,193.2077538980194
1,120,193.2077538980194
1,117,193.2077538980194
1,167,193.2077538980194
1,250,193.2077538980194
1,169,193.2077538980194
1,151,193.2077538980194
1,79,193.2077538980194
1,70,193.2077538980194
1,33,193.2077538980194
1,39,193.2077538980194
1,28,193.2077538980194
1,15,193.2077538980194
1,3,193.2077538980194
1,2,193.2077538980194
1,3,193.2077538980194
1,10,193.2077538980194
1,41,193.2077538980194
1,106,193.2077538980194
1,210,193.2077538980194
1,170,193.2077538980194
1,110,193.2077538980194
1,122,193.2077538980194
1,130,193.2077538980194
1,131,193.2077538980194
1,142,193.2077538980194
1,177,193.2077538980194
1,177,193.2077538980194
1,240,193.2077538980194
1,207,193.2077538980194
1,135,193.2077538980194
1,96,193.2077538980194
1,68,193.2077538980194
1,55,193.2077538980194
1,45,193.2077538980194
1,30,193.2077538980194
1,20,193.2077538980194
1,12,193.2077538980194
1,6,193.2077538980194
1,2,193.2077538980194
1,10,193.2077538980194
1,32,193.2077538980194
1,95,193.2077538980194
1,205,193.2077538980194
1,194,193.2077538980194
1,118,193.2077538980194
1,171,193.2077538980194
1,197,193.2077538980194
1,207,193.2077538980194
1,245,193.2077538980194
1,292,193.2077538980194
1,283,193.2077538980194
1,242,193.2077538980194
1,182,193.2077538980194
1,112,193.2077538980194
1,91,193.2077538980194
1,95,193.2077538980194
1,85,193.2077538980194
1,73,193.2077538980194
0,44,181.40533188248097
0,35,181.40533188248097
0,28,181.40533188248097
0,18,181.40533188248097
0,10,181.40533188248097
0,1,181.40533188248097
0,6,181.40533188248097
0,19,181.40533188248097
0,49,181.40533188248097
0,90,181.40533188248097
0,128,181.40533188248097
0,217,181.40533188248097
0,273,181.40533188248097
0,313,181.40533188248097
0,300,181.40533188248097
0,253,181.40533188248097
0,195,181.40533188248097
0,129,181.40533188248097
0,93,181.40533188248097
0,92,181.40533188248097
0,71,181.40533188248097
0,52,181.40533188248097
0,38,181.40533188248097
0,31,181.40533188248097
0,48,181.40533188248097
0,93,181.40533188248097
0,75,181.40533188248097
0,52,181.40533188248097
0,8,181.40533188248097
0,5,181.40533188248097
0,2,181.40533188248097
0,7,181.40533188248097
0,14,181.40533188248097
0,40,181.40533188248097
0,70,181.40533188248097
0,138,181.40533188248097
0,201,181.40533188248097
0,223,181.40533188248097
0,267,181.40533188248097
0,265,181.40533188248097
0,215,181.40533188248097
0,111,181.40533188248097
0,106,181.40533188248097
0,105,181.40533188248097
0,83,181.40533188248097
0,71,181.40533188248097
0,66,181.40533188248097
0,29,181.40533188248097
0,39,181.40533188248097
0,12,181.40533188248097
0,7,181.40533188248097
0,4,181.40533188248097
0,4,181.40533188248097
0,14,181.40533188248097
0,16,181.40533188248097
0,53,181.40533188248097
0,68,181.40533188248097
0,109,181.40533188248097
0,175,181.40533188248097
0,202,181.40533188248097
0,176,181.40533188248097
0,151,181.40533188248097
0,168,181.40533188248097
0,154,181.40533188248097
0,153,181.40533188248097
0,126,181.40533188248097
0,93,181.40533188248097
0,88,181.40533188248097
0,66,181.40533188248097
0,39,181.40533188248097
0,34,181.40533188248097
1,13,193.2077538980194
1,6,193.2077538980194
1,3,193.2077538980194
1,2,193.2077538980194
1,5,193.2077538980194
1,12,193.2077538980194
1,85,193.2077538980194
1,170,193.2077538980194
1,354,193.2077538980194
1,153,193.2077538980194
1,60,193.2077538980194
1,75,193.2077538980194
1,74,193.2077538980194
1,73,193.2077538980194
1,79,193.2077538980194
1,77,193.2077538980194
1,136,193.2077538980194
1,245,193.2077538980194
1,224,193.2077538980194
1,156,193.2077538980194
1,115,193.2077538980194
1,68,193.2077538980194
1,33,193.2077538980194
1,18,193.2077538980194
1,9,193.2077538980194
1,3,193.2077538980194
1,1,193.2077538980194
1,1,193.2077538980194
1,2,193.2077538980194
1,14,193.2077538980194
1,59,193.2077538980194
1,152,193.2077538980194
1,315,193.2077538980194
1,180,193.2077538980194
1,64,193.2077538980194
1,46,193.2077538980194
1,84,193.2077538980194
1,91,193.2077538980194
1,75,193.2077538980194
1,90,193.2077538980194
1,131,193.2077538980194
1,281,193.2077538980194
1,289,193.2077538980194
1,184,193.2077538980194
1,123,193.2077538980194
1,90,193.2077538980194
1,52,193.2077538980194
1,32,193.2077538980194
1,14,193.2077538980194
1,5,193.2077538980194
1,4,193.2077538980194
1,4,193.2077538980194
1,5,193.2077538980194
1,26,193.2077538980194
1,78,193.2077538980194
1,215,193.2077538980194
1,388,193.2077538980194
1,227,193.2077538980194
1,86,193.2077538980194
1,84,193.2077538980194
1,120,193.2077538980194
1,118,193.2077538980194
1,117,193.2077538980194
1,119,193.2077538980194
1,197,193.2077538980194
1,412,193.2077538980194
1,383,193.2077538980194
1,265,193.2077538980194
1,177,193.2077538980194
1,97,193.2077538980194
1,71,193.2077538980194
1,60,193.2077538980194
1,25,193.2077538980194
1,8,193.2077538980194
1,5,193.2077538980194
1,4,193.2077538980194
1,3,193.2077538980194
1,13,193.2077538980194
1,70,193.2077538980194
1,205,193.2077538980194
1,447,193.2077538980194
1,241,193.2077538980194
1,116,193.2077538980194
1,138,193.2077538980194
1,191,193.2077538980194
1,204,193.2077538980194
1,178,193.2077538980194
1,222,193.2077538980194
1,294,193.2077538980194
1,476,193.2077538980194
1,419,193.2077538980194
1,272,193.2077538980194
1,177,193.2077538980194
1,154,193.2077538980194
1,135,193.2077538980194
1,101,193.2077538980194
0,79,181.40533188248097
0,62,181.40533188248097
0,38,181.40533188248097
0,20,181.40533188248097
0,10,181.40533188248097
0,9,181.40533188248097
0,7,181.40533188248097
0,20,181.40533188248097
0,64,181.40533188248097
0,130,181.40533188248097
0,203,181.40533188248097
0,324,181.40533188248097
0,376,181.40533188248097
0,445,181.40533188248097
0,512,181.40533188248097
0,449,181.40533188248097
0,401,181.40533188248097
0,322,181.40533188248097
0,297,181.40533188248097
0,215,181.40533188248097
0,170,181.40533188248097
0,140,181.40533188248097
0,109,181.40533188248097
0,119,181.40533188248097
0,91,181.40533188248097
0,72,181.40533188248097
0,67,181.40533188248097
0,32,181.40533188248097
0,6,181.40533188248097
0,2,181.40533188248097
0,2,181.40533188248097
0,24,181.40533188248097
0,57,181.40533188248097
0,125,181.40533188248097
0,208,181.40533188248097
0,256,181.40533188248097
0,351,181.40533188248097
0,343,181.40533188248097
0,328,181.40533188248097
0,330,181.40533188248097
0,314,181.40533188248097
0,219,181.40533188248097
0,181,181.40533188248097
0,112,181.40533188248097
0,126,181.40533188248097
0,91,181.40533188248097
0,58,181.40533188248097
0,30,181.40533188248097
1,15,193.2077538980194
1,5,193.2077538980194
1,5,193.2077538980194
1,3,193.2077538980194
1,4,193.2077538980194
1,21,193.2077538980194
1,88,193.2077538980194
1,240,193.2077538980194
1,420,193.2077538980194
1,197,193.2077538980194
1,108,193.2077538980194
1,88,193.2077538980194
1,103,193.2077538980194
1,80,193.2077538980194
1,50,193.2077538980194
1,69,193.2077538980194
1,49,193.2077538980194
1,152,193.2077538980194
1,164,193.2077538980194
1,190,193.2077538980194
1,132,193.2077538980194
1,79,193.2077538980194
1,62,193.2077538980194
1,52,193.2077538980194
1,14,193.2077538980194
1,5,193.2077538980194
1,4,193.2077538980194
1,4,193.2077538980194
1,23,193.2077538980194
1,79,193.2077538980194
1,222,193.2077538980194
1,471,193.2077538980194
1,195,193.2077538980194
1,83,193.2077538980194
1,101,193.2077538980194
1,140,193.2077538980194
1,178,193.2077538980194
1,106,193.2077538980194
1,136,193.2077538980194
1,240,193.2077538980194
1,460,193.2077538980194
1,385,193.2077538980194
1,281,193.2077538980194
1,200,193.2077538980194
1,116,193.2077538980194
1,114,193.2077538980194
1,41,193.2077538980194
1,28,193.2077538980194
1,7,193.2077538980194
1,5,193.2077538980194
1,4,193.2077538980194
1,2,193.2077538980194
1,22,193.2077538980194
1,74,193.2077538980194
1,256,193.2077538980194
1,499,193.2077538980194
1,225,193.2077538980194
1,97,193.2077538980194
1,99,193.2077538980194
1,55,193.2077538980194
1,65,193.2077538980194
1,73,193.2077538980194
1,79,193.2077538980194
1,118,193.2077538980194
1,134,193.2077538980194
1,98,193.2077538980194
1,93,193.2077538980194
1,57,193.2077538980194
1,29,193.2077538980194
1,49,193.2077538980194
1,9,193.2077538980194
1,3,193.2077538980194
1,3,193.2077538980194
1,2,193.2077538980194
1,3,193.2077538980194
1,2,193.2077538980194
1,16,193.2077538980194
1,89,193.2077538980194
1,220,193.2077538980194
1,508,193.2077538980194
1,230,193.2077538980194
1,90,193.2077538980194
1,119,193.2077538980194
1,144,193.2077538980194
1,183,193.2077538980194
1,156,193.2077538980194
1,188,193.2077538980194
1,281,193.2077538980194
1,495,193.2077538980194
1,421,193.2077538980194
1,330,193.2077538980194
1,240,193.2077538980194
1,174,193.2077538980194
1,133,193.2077538980194
1,67,193.2077538980194
1,42,193.2077538980194
1,12,193.2077538980194
1,14,193.2077538980194
1,7,193.2077538980194
1,3,193.2077538980194
1,21,193.2077538980194
1,73,193.2077538980194
1,177,193.2077538980194
1,419,193.2077538980194
1,214,193.2077538980194
1,103,193.2077538980194
1,114,193.2077538980194
1,154,193.2077538980194
1,154,193.2077538980194
1,129,193.2077538980194
1,138,193.2077538980194
1,233,193.2077538980194
1,332,193.2077538980194
1,301,193.2077538980194
1,206,193.2077538980194
1,136,193.2077538980194
1,102,193.2077538980194
1,65,193.2077538980194
1,65,193.2077538980194
0,44,181.40533188248097
0,50,181.40533188248097
0,38,181.40533188248097
0,20,181.40533188248097
0,3,181.40533188248097
0,4,181.40533188248097
0,5,181.40533188248097
0,24,181.40533188248097
0,92,181.40533188248097
0,81,181.40533188248097
0,149,181.40533188248097
0,178,181.40533188248097
0,219,181.40533188248097
0,220,181.40533188248097
0,231,181.40533188248097
0,226,181.40533188248097
0,206,181.40533188248097
0,144,181.40533188248097
0,143,181.40533188248097
0,102,181.40533188248097
0,103,181.40533188248097
0,69,181.40533188248097
0,66,181.40533188248097
0,76,181.40533188248097
0,59,181.40533188248097
0,42,181.40533188248097
0,43,181.40533188248097
0,25,181.40533188248097
0,6,181.40533188248097
0,5,181.40533188248097
0,8,181.40533188248097
0,17,181.40533188248097
0,36,181.40533188248097
0,90,181.40533188248097
0,126,181.40533188248097
0,165,181.40533188248097
0,234,181.40533188248097
0,224,181.40533188248097
0,188,181.40533188248097
0,206,181.40533188248097
0,205,181.40533188248097
0,146,181.40533188248097
0,120,181.40533188248097
0,110,181.40533188248097
0,95,181.40533188248097
0,72,181.40533188248097
0,60,181.40533188248097
0,29,181.40533188248097
0,25,181.40533188248097
0,20,181.40533188248097
0,17,181.40533188248097
0,3,181.40533188248097
0,8,181.40533188248097
0,6,181.40533188248097
0,13,181.40533188248097
0,33,181.40533188248097
0,78,181.40533188248097
0,96,181.40533188248097
0,126,181.40533188248097
0,179,181.40533188248097
0,185,181.40533188248097
0,228,181.40533188248097
0,181,181.40533188248097
0,192,181.40533188248097
0,180,181.40533188248097
0,193,181.40533188248097
0,181,181.40533188248097
0,144,181.40533188248097
0,90,181.40533188248097
0,49,181.40533188248097
0,43,181.40533188248097
0,28,181.40533188248097
1,12,193.2077538980194
1,2,193.2077538980194
1,12,193.2077538980194
1,2,193.2077538980194
1,13,193.2077538980194
1,57,193.2077538980194
1,126,193.2077538980194
1,93,193.2077538980194
1,68,193.2077538980194
1,62,193.2077538980194
1,75,193.2077538980194
1,86,193.2077538980194
1,103,193.2077538980194
1,132,193.2077538980194
1,129,193.2077538980194
1,219,193.2077538980194
1,462,193.2077538980194
1,463,193.2077538980194
1,308,193.2077538980194
1,180,193.2077538980194
1,180,193.2077538980194
1,90,193.2077538980194
1,61,193.2077538980194
1,17,193.2077538980194
1,10,193.2077538980194
1,2,193.2077538980194
1,4,193.2077538980194
1,1,193.2077538980194
1,29,193.2077538980194
1,88,193.2077538980194
1,263,193.2077538980194
1,489,193.2077538980194
1,202,193.2077538980194
1,93,193.2077538980194
1,114,193.2077538980194
1,161,193.2077538980194
1,130,193.2077538980194
1,105,193.2077538980194
1,130,193.2077538980194
1,176,193.2077538980194
1,346,193.2077538980194
1,355,193.2077538980194
1,256,193.2077538980194
1,165,193.2077538980194
1,124,193.2077538980194
1,78,193.2077538980194
1,38,193.2077538980194
1,16,193.2077538980194
1,5,193.2077538980194
1,3,193.2077538980194
1,4,193.2077538980194
1,1,193.2077538980194
1,19,193.2077538980194
1,86,193.2077538980194
1,206,193.2077538980194
1,423,193.2077538980194
1,210,193.2077538980194
1,108,193.2077538980194
1,99,193.2077538980194
1,111,193.2077538980194
1,124,193.2077538980194
