registered,casual,Predicted Y
3,2,10.79155434025671
3,1,10.79155434025671
3,0,10.79155434025671
13,0,12.441874704003204
69,1,21.68366874098358
201,4,43.46789754243733
436,11,82.25042609047998
237,4,49.40905085192471
102,14,27.12972594134702
130,8,31.750622959837205
168,23,38.02184034207389
188,16,41.322481069566884
152,26,35.3813277600795
178,44,39.67216070582039
259,35,53.039755652167
456,20,85.55106681797297
391,28,74.82398445362075
261,11,53.369819724916304
163,14,37.19668016020064
137,17,32.905847214459754
123,12,30.59539870521466
88,13,24.819277432101924
77,2,23.003925031980778
56,6,19.538252268113137
36,2,16.237611540620144
19,1,13.432066922251103
9,1,11.781746558504606
7,2,11.451682485755308
7,0,11.451682485755308
20,0,13.597098958625752
64,0,20.858508559110334
116,14,29.44017445059211
160,43,36.70158405107669
250,74,51.554467324795155
276,100,55.84530027053604
296,149,59.14594099802903
356,156,69.04786318050802
317,132,62.61161376189668
268,133,54.52504397953885
235,87,49.07898677917541
248,49,51.22440325204586
171,44,38.516936451197836
149,21,34.88623165095555
118,22,29.770238523341412
93,16,25.64443761397517
103,16,27.294757977721666
77,14,23.003925031980778
62,10,20.528444486361035
57,10,19.703284304487788
26,6,14.587291176873649
4,2,10.956586376631359
2,0,10.626522303882059
2,0,10.626522303882059
23,1,14.092195067749701
53,4,19.043156158989188
102,23,27.12972594134702
181,27,40.16725681494434
201,55,43.46789754243733
273,78,55.350204161412094
266,77,54.19497990678955
253,75,52.049563433919104
241,89,50.06917899742331
256,58,52.54465954304305
197,22,42.80776939693873
162,19,37.03164812382599
104,8,27.459790014096317
119,7,29.93527055971606
81,10,23.664053177479374
54,4,19.20818819536384
30,0,15.247419322372249
12,3,12.276842667628555
4,1,10.956586376631359
3,2,10.79155434025671
3,0,10.79155434025671
4,0,10.956586376631359
21,0,13.762130995000401
85,3,24.324181322977974
239,1,49.73911492467401
407,13,77.46449703561514
188,9,41.322481069566884
95,13,25.974501686724473
82,6,23.829085213854025
93,10,25.64443761397517
77,3,23.003925031980778
45,5,17.72289986799199
64,5,20.858508559110334
46,3,17.887931904366642
147,5,34.55616757820625
158,6,36.3715199783274
187,3,41.157449033192236
127,5,31.255526850713256
78,1,23.16895706835543
54,8,19.20818819536384
51,1,18.71309208623989
14,0,12.606906740377855
3,2,10.79155434025671
2,2,10.626522303882059
4,0,10.956586376631359
23,0,14.092195067749701
79,0,23.33398910473008
219,3,46.438474197181016
465,6,87.03635514534481
184,11,40.66235292406829
80,3,23.499021141104727
93,8,25.64443761397517
127,13,31.255526850713256
163,15,37.19668016020064
96,10,26.13953372309912
119,17,29.93527055971606
225,15,47.428666415428914
446,14,83.90074645422648
372,13,71.6883757625024
270,11,54.855108052288145
190,10,41.652545142316185
109,7,28.284950195969564
104,10,27.459790014096317
38,3,16.567675613369445
26,2,14.587291176873649
6,1,11.286650449380659
5,0,11.121618413006008
4,0,10.956586376631359
2,0,10.626522303882059
22,0,13.927163031375052
72,2,22.17876485010753
247,9,51.059371215671206
488,11,90.83209198196175
218,7,46.27344216080637
84,13,24.159149286603324
90,9,25.149341504851222
51,4,18.71309208623989
57,8,19.703284304487788
70,3,21.848700777358232
73,6,22.34379688648218
112,6,28.780046305093514
128,6,31.420558887087907
96,2,26.13953372309912
92,1,25.479405577600524
55,2,19.373220231738486
29,0,15.082387285997598
49,0,18.383028013490588
9,0,11.781746558504606
3,0,10.79155434025671
3,0,10.79155434025671
1,1,10.46149026750741
3,0,10.79155434025671
2,0,10.626522303882059
16,0,12.936970813127154
88,1,24.819277432101924
218,2,46.27344216080637
497,11,92.3173803093336
220,10,46.60350623355567
84,6,24.159149286603324
101,18,26.964693904972368
130,14,31.750622959837205
170,13,38.35190441482319
132,24,32.0806870325865
156,32,36.0414559055781
248,33,51.22440325204586
472,23,88.19157939996737
399,22,76.14424074461795
313,17,61.95148561639808
229,11,48.08879456092752
162,12,37.03164812382599
121,12,30.26533463246536
60,7,20.198380413611737
38,4,16.567675613369445
12,0,12.276842667628555
13,1,12.441874704003204
4,3,10.956586376631359
2,1,10.626522303882059
21,0,13.762130995000401
71,2,22.01373281373288
174,3,39.012032560321785
408,11,77.6295290719898
204,10,43.96299365156128
101,2,26.964693904972368
102,12,27.12972594134702
140,14,33.400943323583704
140,14,33.400943323583704
119,10,29.93527055971606
123,15,30.59539870521466
215,18,45.77834605168242
317,15,62.61161376189668
294,7,58.81587692527974
199,7,43.137833469688026
130,6,31.750622959837205
95,7,25.974501686724473
58,7,19.868316340862435
60,5,20.198380413611737
42,2,17.227803758868042
44,6,17.557867831617344
32,6,15.577483395121547
14,6,12.606906740377855
3,0,10.79155434025671
4,0,10.956586376631359
5,0,11.121618413006008
24,0,14.25722710412435
89,3,24.984309468476575
78,3,23.16895706835543
135,14,32.57578314171045
150,28,35.0512636873302
189,30,41.48751310594153
182,38,40.332288851318985
179,52,39.837192742195036
177,49,39.507128669445734
178,28,39.67216070582039
129,15,31.585590923462558
122,21,30.43036666884001
90,12,25.149341504851222
95,8,25.974501686724473
66,3,21.188572631859632
62,4,20.528444486361035
71,5,22.01373281373288
50,9,18.54806004986524
40,2,16.897739686118744
38,5,16.567675613369445
24,1,14.25722710412435
5,1,11.121618413006008
5,0,11.121618413006008
7,1,11.451682485755308
14,3,12.606906740377855
34,2,15.907547467870845
80,10,23.499021141104727
115,11,29.275142414217463
144,21,34.0610714690823
192,42,41.98260921506548
184,40,40.66235292406829
163,25,37.19668016020064
173,33,38.84700052394714
174,31,39.012032560321785
131,15,31.915654996211856
113,7,28.945078341468164
101,9,26.964693904972368
85,10,24.324181322977974
71,1,22.01373281373288
58,2,19.868316340862435
26,3,14.587291176873649
23,2,14.092195067749701
18,2,13.267034885876452
14,3,12.606906740377855
3,0,10.79155434025671
6,2,11.286650449380659
5,1,11.121618413006008
13,0,12.441874704003204
28,5,14.917355249622949
75,3,22.67386095923148
89,7,24.984309468476575
107,19,27.954886123220266
158,21,36.3715199783274
165,20,37.52674423294994
202,26,43.632929578811975
158,23,36.3715199783274
175,17,39.17706459669644
158,22,36.3715199783274
174,19,39.012032560321785
175,6,39.17706459669644
134,10,32.410751105335805
88,2,24.819277432101924
46,3,17.887931904366642
39,4,16.732707649744093
28,0,14.917355249622949
12,0,12.276842667628555
2,0,10.626522303882059
12,0,12.276842667628555
2,0,10.626522303882059
13,0,12.441874704003204
57,0,19.703284304487788
121,5,30.26533463246536
90,3,25.149341504851222
61,7,20.363412449986384
61,1,20.363412449986384
73,2,22.34379688648218
83,3,23.994117250228676
95,8,25.974501686724473
120,12,30.10030259609071
123,6,30.59539870521466
205,14,44.128025687935924
442,20,83.24061830872787
451,12,84.72590663609972
297,11,59.31097303440369
169,11,38.18687237844854
174,6,39.012032560321785
85,5,24.324181322977974
60,1,20.198380413611737
14,3,12.606906740377855
10,0,11.946778594879255
1,1,10.46149026750741
3,1,10.79155434025671
1,0,10.46149026750741
29,0,15.082387285997598
88,0,24.819277432101924
262,1,53.53485176129095
474,15,88.52164347271666
196,6,42.64273736056408
88,5,24.819277432101924
110,4,28.449982232344215
155,6,35.87642386920345
124,6,30.76043074158931
98,7,26.46959779584842
122,8,30.43036666884001
163,13,37.19668016020064
338,8,66.07728652576432
347,8,67.56257485313617
251,5,51.7194993611698
164,1,37.36171219657529
119,5,29.93527055971606
74,4,22.50882892285683
36,2,16.237611540620144
16,0,12.936970813127154
5,0,11.121618413006008
3,0,10.79155434025671
4,0,10.956586376631359
1,0,10.46149026750741
19,0,13.432066922251103
86,0,24.489213359352625
204,2,43.96299365156128
414,9,78.61972129023769
204,6,43.96299365156128
98,10,26.46959779584842
93,6,25.64443761397517
106,5,27.789854086845615
118,6,29.770238523341412
104,15,27.459790014096317
118,9,29.770238523341412
185,8,40.827384960442934
364,21,70.36811947150521
345,16,67.23251078038686
229,5,48.08879456092752
184,7,40.66235292406829
117,4,29.60520648696676
90,0,25.149341504851222
55,1,19.373220231738486
24,3,14.25722710412435
15,0,12.771938776752505
11,0,12.111810631253906
4,0,10.956586376631359
3,0,10.79155434025671
19,0,13.432066922251103
68,0,21.51863670460893
183,2,40.49732088769363
421,4,79.77494554486023
242,21,50.23421103379796
96,1,26.13953372309912
117,6,29.60520648696676
119,5,29.93527055971606
144,12,34.0610714690823
107,8,27.954886123220266
144,12,34.0610714690823
163,11,37.19668016020064
340,9,66.40735059851362
296,5,59.14594099802903
186,6,40.99241699681758
141,1,33.56597535995835
99,5,26.63462983222307
71,1,22.01373281373288
35,3,16.072579504245496
24,0,14.25722710412435
22,1,13.927163031375052
25,1,14.422259140499
13,0,12.441874704003204
1,0,10.46149026750741
2,0,10.626522303882059
1,0,10.46149026750741
10,3,11.946778594879255
22,3,13.927163031375052
40,2,16.897739686118744
45,0,17.72289986799199
62,1,20.528444486361035
62,5,20.528444486361035
66,10,21.188572631859632
89,6,24.984309468476575
113,6,28.945078341468164
113,5,28.945078341468164
99,7,26.63462983222307
107,3,27.954886123220266
85,0,24.324181322977974
62,5,20.528444486361035
64,5,20.858508559110334
56,3,19.538252268113137
51,1,18.71309208623989
51,1,18.71309208623989
49,1,18.383028013490588
46,1,17.887931904366642
20,1,13.597098958625752
1,1,10.46149026750741
2,1,10.626522303882059
4,0,10.956586376631359
11,2,12.111810631253906
29,3,15.082387285997598
54,9,19.20818819536384
120,9,30.10030259609071
115,18,29.275142414217463
161,24,36.86661608745135
175,24,39.17706459669644
163,19,37.19668016020064
149,27,34.88623165095555
143,12,33.89603943270765
100,8,26.799661868597717
110,11,28.449982232344215
80,9,23.499021141104727
69,5,21.68366874098358
36,8,16.237611540620144
58,0,19.868316340862435
35,2,16.072579504245496
17,2,13.102002849501803
4,0,10.956586376631359
2,0,10.626522303882059
1,0,10.46149026750741
1,0,10.46149026750741
19,0,13.432066922251103
36,6,16.237611540620144
114,8,29.110110377842812
267,5,54.360011943164196
198,13,42.97280143331338
139,10,33.23591128720905
57,5,19.703284304487788
52,10,18.878124122614537
32,5,15.577483395121547
48,13,18.21799597711594
64,10,20.858508559110334
108,14,28.119918159594917
270,6,54.855108052288145
275,7,55.680268234161396
211,9,45.11821790618382
161,8,36.86661608745135
112,8,28.780046305093514
64,4,20.858508559110334
35,2,16.072579504245496
19,6,13.432066922251103
7,2,11.451682485755308
6,2,11.286650449380659
3,0,10.79155434025671
2,0,10.626522303882059
26,0,14.587291176873649
88,1,24.819277432101924
221,11,46.76853826993032
479,11,89.3468036545899
244,11,50.56427510654726
93,23,25.64443761397517
123,30,30.59539870521466
150,25,35.0512636873302
170,33,38.35190441482319
138,35,33.0708792508344
156,52,36.0414559055781
243,35,50.39924307017261
474,41,88.52164347271666
391,32,74.82398445362075
311,20,61.62142154364878
211,18,45.11821790618382
154,18,35.711391832828795
111,14,28.615014268718863
80,19,23.499021141104727
25,6,14.422259140499
9,4,11.781746558504606
3,3,10.79155434025671
1,0,10.46149026750741
4,0,10.956586376631359
33,0,15.742515431496196
87,1,24.654245395727273
243,14,50.39924307017261
495,18,91.9873162365843
218,18,46.27344216080637
111,30,28.615014268718863
105,52,27.624822050470968
147,46,34.55616757820625
149,63,34.88623165095555
107,53,27.954886123220266
125,30,30.925462777963958
217,29,46.10841012443172
443,27,83.40565034510253
415,24,78.78475332661233
311,5,61.62142154364878
225,10,47.428666415428914
166,19,37.69177626932459
101,12,26.964693904972368
63,3,20.693476522735686
22,3,13.927163031375052
16,5,12.936970813127154
6,1,11.286650449380659
5,1,11.121618413006008
3,0,10.79155434025671
28,0,14.917355249622949
88,0,24.819277432101924
228,11,47.92376252455286
514,16,95.12292492770264
256,18,52.54465954304305
92,16,25.479405577600524
100,11,26.799661868597717
136,29,32.7408151780851
156,17,36.0414559055781
112,16,28.780046305093514
142,22,33.731007396333
209,15,44.78815383343452
397,16,75.81417667186865
394,12,75.3190805627447
302,11,60.13613321627693
216,8,45.943378088057074
184,8,40.66235292406829
139,3,33.23591128720905
86,5,24.489213359352625
32,6,15.577483395121547
23,6,14.092195067749701
11,2,12.111810631253906
5,3,11.121618413006008
3,1,10.79155434025671
24,0,14.25722710412435
72,0,22.17876485010753
128,6,31.420558887087907
206,14,44.29305772431057
101,6,26.964693904972368
117,9,29.60520648696676
95,10,25.974501686724473
155,25,35.87642386920345
175,26,39.17706459669644
153,23,35.54635979645415
170,27,38.35190441482319
241,26,50.06917899742331
406,16,77.29946499924048
363,20,70.20308743513056
241,10,50.06917899742331
153,6,35.54635979645415
127,8,31.255526850713256
108,11,28.119918159594917
78,8,23.16895706835543
68,1,21.51863670460893
57,1,19.703284304487788
38,3,16.567675613369445
16,1,12.936970813127154
8,0,11.616714522129957
10,0,11.946778594879255
12,3,12.276842667628555
28,3,14.917355249622949
82,9,23.829085213854025
145,13,34.22610350545695
164,27,37.36171219657529
241,55,50.06917899742331
244,70,50.56427510654726
293,80,58.65084488890509
239,123,49.73911492467401
320,90,63.10670987102063
276,131,55.84530027053604
233,57,48.748922706426114
201,40,43.46789754243733
173,33,38.84700052394714
115,5,29.275142414217463
109,18,28.284950195969564
97,6,26.30456575947377
79,6,23.33398910473008
81,15,23.664053177479374
68,5,21.51863670460893
48,3,18.21799597711594
17,4,13.102002849501803
5,0,11.121618413006008
6,1,11.286650449380659
4,1,10.956586376631359
12,0,12.276842667628555
61,9,20.363412449986384
98,13,26.46959779584842
153,38,35.54635979645415
198,57,42.97280143331338
215,73,45.77834605168242
238,78,49.57408288829936
229,51,48.08879456092752
242,68,50.23421103379796
268,54,54.52504397953885
201,33,43.46789754243733
151,17,35.216295723704846
145,14,34.22610350545695
98,13,26.46959779584842
69,0,21.68366874098358
57,7,19.703284304487788
21,4,13.762130995000401
10,0,11.946778594879255
9,0,11.781746558504606
6,1,11.286650449380659
4,0,10.956586376631359
5,0,11.121618413006008
26,0,14.587291176873649
80,0,23.499021141104727
221,4,46.76853826993032
481,12,89.67686772733921
193,5,42.147641251440135
82,3,23.829085213854025
93,6,25.64443761397517
129,5,31.585590923462558
117,15,29.60520648696676
100,15,26.799661868597717
131,7,31.915654996211856
210,11,44.953185869809175
422,16,79.93997758123488
399,11,76.14424074461795
298,8,59.476005070778335
179,2,39.837192742195036
159,3,36.53655201470204
92,2,25.479405577600524
52,0,18.878124122614537
15,0,12.771938776752505
7,1,11.451682485755308
2,0,10.626522303882059
2,0,10.626522303882059
1,0,10.46149026750741
22,0,13.927163031375052
104,0,27.459790014096317
273,6,55.350204161412094
498,14,92.48241234570825
231,30,48.41885863367681
110,34,28.449982232344215
125,14,30.925462777963958
181,13,40.16725681494434
171,27,38.516936451197836
142,18,33.731007396333
150,27,35.0512636873302
277,30,56.0103323069107
518,41,95.78305307320124
486,16,90.50202790921246
306,22,60.796261361775535
223,15,47.09860234267962
162,3,37.03164812382599
118,11,29.770238523341412
61,2,20.363412449986384
31,0,15.412451358746898
4,0,10.956586376631359
6,1,11.286650449380659
3,0,10.79155434025671
1,0,10.46149026750741
18,0,13.267034885876452
67,0,21.353604668234283
201,7,43.46789754243733
505,15,93.6376366003308
267,9,54.360011943164196
124,9,30.76043074158931
116,27,29.44017445059211
153,26,35.54635979645415
174,12,39.012032560321785
159,33,36.53655201470204
169,25,38.18687237844854
261,22,53.369819724916304
508,31,94.13273270945474
514,12,95.12292492770264
315,20,62.281549689147376
254,10,52.21459547029375
217,16,46.10841012443172
133,7,32.24571906896115
75,22,22.67386095923148
24,7,14.25722710412435
14,3,12.606906740377855
7,2,11.451682485755308
2,0,10.626522303882059
1,0,10.46149026750741
19,0,13.432066922251103
73,1,22.34379688648218
201,4,43.46789754243733
436,9,82.25042609047998
213,15,45.448281978933124
72,6,22.17876485010753
99,6,26.63462983222307
140,8,33.400943323583704
124,13,30.76043074158931
129,12,31.585590923462558
150,24,35.0512636873302
211,18,45.11821790618382
437,13,82.41545812685463
393,17,75.15404852637005
311,16,61.62142154364878
204,9,43.96299365156128
144,4,34.0610714690823
106,3,27.789854086845615
61,0,20.363412449986384
37,1,16.402643576994794
19,3,13.432066922251103
6,0,11.286650449380659
4,0,10.956586376631359
2,0,10.626522303882059
17,0,13.102002849501803
88,0,24.819277432101924
216,10,45.943378088057074
429,12,81.09520183585744
252,18,51.88453139754446
114,15,29.110110377842812
149,15,34.88623165095555
191,25,41.817577178690826
173,25,38.84700052394714
148,22,34.7211996145809
168,48,38.02184034207389
275,36,55.680268234161396
458,30,85.88113089072228
368,17,71.02824761700381
256,11,52.54465954304305
155,8,35.87642386920345
126,8,31.09049481433861
116,3,29.44017445059211
74,3,22.50882892285683
76,10,22.83889299560613
43,0,17.392835795242693
38,6,16.567675613369445
17,1,13.102002849501803
5,1,11.121618413006008
3,1,10.79155434025671
4,1,10.956586376631359
27,1,14.7523232132483
86,4,24.489213359352625
141,16,33.56597535995835
193,31,42.147641251440135
224,46,47.26363437905427
260,40,53.20478768854165
244,58,50.56427510654726
229,47,48.08879456092752
244,61,50.56427510654726
123,20,30.59539870521466
54,13,19.20818819536384
58,6,19.868316340862435
75,5,22.67386095923148
73,4,22.34379688648218
74,4,22.50882892285683
91,4,25.314373541225873
66,4,21.188572631859632
58,3,19.868316340862435
46,5,17.887931904366642
59,4,20.033348377237086
13,4,12.441874704003204
9,0,11.781746558504606
4,0,10.956586376631359
4,0,10.956586376631359
16,0,12.936970813127154
58,4,19.868316340862435
83,9,23.994117250228676
138,10,33.0708792508344
160,22,36.70158405107669
223,25,47.09860234267962
241,33,50.06917899742331
203,40,43.79796161518662
217,55,46.10841012443172
261,35,53.369819724916304
275,31,55.680268234161396
171,10,38.516936451197836
63,6,20.693476522735686
47,3,18.052963940741293
60,6,20.198380413611737
182,9,40.332288851318985
38,4,16.567675613369445
14,7,12.606906740377855
6,0,11.286650449380659
3,0,10.79155434025671
2,0,10.626522303882059
17,0,13.102002849501803
72,0,22.17876485010753
229,5,48.08879456092752
434,10,81.92036201773068
269,8,54.6900760159135
96,20,26.13953372309912
104,12,27.459790014096317
131,19,31.915654996211856
124,17,30.76043074158931
126,14,31.09049481433861
146,25,34.3911355418316
215,13,45.77834605168242
417,13,79.11481739936164
426,11,80.60010572673349
284,7,57.16555656153324
194,7,42.31267328781478
143,11,33.89603943270765
83,4,23.994117250228676
43,3,17.392835795242693
22,1,13.927163031375052
6,8,11.286650449380659
4,0,10.956586376631359
1,1,10.46149026750741
3,0,10.79155434025671
15,0,12.771938776752505
98,2,26.46959779584842
293,6,58.65084488890509
522,7,96.44318121869985
278,11,56.175364343285345
104,12,27.459790014096317
120,9,30.10030259609071
163,9,37.19668016020064
169,15,38.18687237844854
127,11,31.255526850713256
133,13,32.24571906896115
257,19,52.7096915794177
494,15,91.82228420020965
508,10,94.13273270945474
327,11,64.26193412564317
206,6,44.29305772431057
170,20,38.35190441482319
107,11,27.954886123220266
49,2,18.383028013490588
21,2,13.762130995000401
9,1,11.781746558504606
1,0,10.46149026750741
1,0,10.46149026750741
1,0,10.46149026750741
20,0,13.597098958625752
95,3,25.974501686724473
276,5,55.84530027053604
495,13,91.9873162365843
245,8,50.72930714292191
107,1,27.954886123220266
97,5,26.30456575947377
124,14,30.76043074158931
111,15,28.615014268718863
100,8,26.799661868597717
49,5,18.383028013490588
73,2,22.34379688648218
147,8,34.55616757820625
163,4,37.19668016020064
158,3,36.3715199783274
122,3,30.43036666884001
126,3,31.09049481433861
95,3,25.974501686724473
57,3,19.703284304487788
23,3,14.092195067749701
10,2,11.946778594879255
2,0,10.626522303882059
4,0,10.956586376631359
1,0,10.46149026750741
18,0,13.267034885876452
75,1,22.67386095923148
263,4,53.6998837976656
473,11,88.356611436342
229,9,48.08879456092752
90,7,25.149341504851222
95,4,25.974501686724473
148,10,34.7211996145809
144,10,34.0610714690823
126,18,31.09049481433861
120,14,30.10030259609071
223,15,47.09860234267962
387,12,74.16385630812215
404,13,76.96940092649119
287,8,57.66065267065719
197,2,42.80776939693873
169,8,38.18687237844854
104,3,27.459790014096317
75,9,22.67386095923148
39,4,16.732707649744093
11,2,12.111810631253906
9,7,11.781746558504606
5,0,11.121618413006008
2,0,10.626522303882059
17,0,13.102002849501803
61,3,20.363412449986384
225,5,47.428666415428914
447,1,84.06577849060112
265,10,54.0299478704149
119,5,29.93527055971606
134,19,32.410751105335805
168,8,38.02184034207389
170,22,38.35190441482319
138,8,33.0708792508344
164,27,37.36171219657529
240,28,49.90414696104866
381,15,73.17366408987425
345,14,67.23251078038686
246,16,50.89433917929656
144,7,34.0610714690823
108,14,28.119918159594917
102,11,27.12972594134702
64,1,20.858508559110334
50,3,18.54806004986524
43,2,17.392835795242693
24,2,14.25722710412435
9,0,11.781746558504606
4,0,10.956586376631359
2,0,10.626522303882059
8,1,11.616714522129957
19,0,13.432066922251103
77,1,23.003925031980778
85,5,24.324181322977974
143,23,33.89603943270765
157,26,36.206487941952744
196,25,42.64273736056408
217,18,46.10841012443172
205,38,44.128025687935924
112,12,28.780046305093514
134,12,32.410751105335805
131,13,31.915654996211856
105,3,27.624822050470968
85,2,24.324181322977974
62,1,20.528444486361035
43,5,17.392835795242693
46,0,17.887931904366642
20,0,13.597098958625752
21,0,13.762130995000401
24,0,14.25722710412435
26,1,14.587291176873649
14,0,12.606906740377855
1,0,10.46149026750741
3,0,10.79155434025671
2,0,10.626522303882059
18,0,13.267034885876452
26,0,14.587291176873649
60,3,20.198380413611737
83,8,23.994117250228676
121,3,30.26533463246536
133,7,32.24571906896115
128,10,31.420558887087907
102,9,27.12972594134702
150,5,35.0512636873302
148,16,34.7211996145809
83,4,23.994117250228676
92,4,25.479405577600524
78,2,23.16895706835543
56,1,19.538252268113137
36,0,16.237611540620144
28,0,14.917355249622949
23,0,14.092195067749701
9,0,11.781746558504606
6,0,11.286650449380659
4,0,10.956586376631359
1,0,10.46149026750741
2,0,10.626522303882059
17,0,13.102002849501803
71,1,22.01373281373288
194,1,42.31267328781478
413,4,78.45468925386304
198,7,42.97280143331338
70,1,21.848700777358232
85,5,24.324181322977974
111,7,28.615014268718863
129,11,31.585590923462558
125,10,30.925462777963958
145,10,34.22610350545695
206,5,44.29305772431057
399,8,76.14424074461795
399,6,76.14424074461795
256,7,52.54465954304305
210,4,44.953185869809175
145,2,34.22610350545695
99,3,26.63462983222307
34,2,15.907547467870845
14,0,12.606906740377855
6,0,11.286650449380659
3,0,10.79155434025671
3,0,10.79155434025671
2,0,10.626522303882059
20,2,13.597098958625752
89,1,24.984309468476575
276,4,55.84530027053604
510,3,94.46279678220405
256,6,52.54465954304305
90,8,25.149341504851222
107,5,27.954886123220266
162,10,37.03164812382599
167,6,37.85680830569924
111,13,28.615014268718863
138,7,33.0708792508344
251,15,51.7194993611698
504,19,93.47260456395615
398,8,75.97920870824329
270,11,54.855108052288145
178,6,39.67216070582039
105,4,27.624822050470968
72,5,22.17876485010753
55,2,19.373220231738486
22,0,13.927163031375052
5,0,11.121618413006008
4,0,10.956586376631359
3,0,10.79155434025671
1,0,10.46149026750741
25,0,14.422259140499
92,3,25.479405577600524
318,3,62.776645798271325
508,7,94.13273270945474
226,5,47.59369845180357
108,12,28.119918159594917
125,13,30.925462777963958
152,11,35.3813277600795
159,11,36.53655201470204
128,6,31.420558887087907
164,7,37.36171219657529
222,9,46.933570306304965
470,17,87.86151532721806
459,9,86.04616292709692
302,9,60.13613321627693
207,4,44.458089760685226
170,8,38.35190441482319
104,3,27.459790014096317
54,4,19.20818819536384
22,1,13.927163031375052
5,0,11.121618413006008
6,1,11.286650449380659
1,0,10.46149026750741
3,0,10.79155434025671
20,0,13.597098958625752
83,4,23.994117250228676
285,3,57.33058859790789
489,9,90.99712401833641
199,3,43.137833469688026
42,2,17.227803758868042
69,2,21.68366874098358
44,1,17.557867831617344
62,2,20.528444486361035
30,1,15.247419322372249
50,3,18.54806004986524
110,8,28.449982232344215
281,8,56.670460452409294
345,8,67.23251078038686
254,4,52.21459547029375
211,5,45.11821790618382
142,3,33.731007396333
108,3,28.119918159594917
70,3,21.848700777358232
32,2,15.577483395121547
16,2,12.936970813127154
11,1,12.111810631253906
1,0,10.46149026750741
1,0,10.46149026750741
16,0,12.936970813127154
70,1,21.848700777358232
222,4,46.933570306304965
516,4,95.45298900045195
275,8,55.680268234161396
103,13,27.294757977721666
133,9,32.24571906896115
177,21,39.507128669445734
171,34,38.516936451197836
137,33,32.905847214459754
180,41,40.00222477856968
251,56,51.7194993611698
429,36,81.09520183585744
362,15,70.03805539875592
266,16,54.19497990678955
158,13,36.3715199783274
114,15,29.110110377842812
92,15,25.479405577600524
72,10,22.17876485010753
81,5,23.664053177479374
38,7,16.567675613369445
39,6,16.732707649744093
15,3,12.771938776752505
4,3,10.956586376631359
1,0,10.46149026750741
8,1,11.616714522129957
33,8,15.742515431496196
92,10,25.479405577600524
116,22,29.44017445059211
157,48,36.206487941952744
184,102,40.66235292406829
241,128,50.06917899742331
219,165,46.438474197181016
244,183,50.56427510654726
270,229,54.855108052288145
218,186,46.27344216080637
222,142,46.933570306304965
176,70,39.34209663307109
150,38,35.0512636873302
123,25,30.59539870521466
89,25,24.984309468476575
101,17,26.964693904972368
62,12,20.528444486361035
65,9,21.02354059548498
62,10,20.528444486361035
45,3,17.72289986799199
12,3,12.276842667628555
3,0,10.79155434025671
1,1,10.46149026750741
5,0,11.121618413006008
12,2,12.276842667628555
48,8,18.21799597711594
73,20,22.34379688648218
142,49,33.731007396333
144,82,34.0610714690823
184,71,40.66235292406829
197,64,42.80776939693873
189,48,41.48751310594153
168,85,38.02184034207389
150,62,35.0512636873302
135,22,32.57578314171045
144,23,34.0610714690823
101,18,26.964693904972368
81,22,23.664053177479374
33,3,15.742515431496196
47,8,18.052963940741293
30,5,15.247419322372249
36,5,16.237611540620144
12,3,12.276842667628555
19,1,13.432066922251103
8,0,11.616714522129957
6,0,11.286650449380659
9,1,11.781746558504606
42,2,17.227803758868042
111,9,28.615014268718863
98,12,26.46959779584842
113,30,28.945078341468164
163,45,37.19668016020064
216,65,45.943378088057074
246,66,50.89433917929656
206,57,44.29305772431057
235,54,49.07898677917541
216,64,45.943378088057074
226,27,47.59369845180357
215,27,45.77834605168242
164,8,37.36171219657529
117,9,29.60520648696676
90,8,25.149341504851222
53,9,19.043156158989188
26,0,14.587291176873649
11,1,12.111810631253906
7,0,11.451682485755308
3,0,10.79155434025671
2,0,10.626522303882059
15,0,12.771938776752505
83,3,23.994117250228676
273,6,55.350204161412094
459,5,86.04616292709692
211,6,45.11821790618382
77,8,23.003925031980778
81,5,23.664053177479374
147,16,34.55616757820625
123,8,30.59539870521466
108,16,28.119918159594917
137,23,32.905847214459754
240,14,49.90414696104866
411,21,78.12462518111374
414,11,78.61972129023769
299,5,59.64103710715298
223,4,47.09860234267962
147,7,34.55616757820625
97,3,26.30456575947377
46,1,17.887931904366642
19,5,13.432066922251103
4,3,10.956586376631359
5,1,11.121618413006008
3,1,10.79155434025671
2,0,10.626522303882059
29,1,15.082387285997598
85,5,24.324181322977974
292,10,58.48581285253044
567,9,103.86962285555907
241,11,50.06917899742331
122,17,30.43036666884001
149,22,34.88623165095555
186,21,40.99241699681758
175,15,39.17706459669644
142,35,33.731007396333
161,34,36.86661608745135
268,30,54.52504397953885
486,43,90.50202790921246
483,42,90.00693180008851
305,22,60.63122932540088
249,25,51.38943528842051
220,19,46.60350623355567
129,18,31.585590923462558
57,5,19.703284304487788
30,12,15.247419322372249
12,3,12.276842667628555
4,5,10.956586376631359
4,2,10.956586376631359
1,0,10.46149026750741
30,2,15.247419322372249
88,3,24.819277432101924
317,9,62.61161376189668
549,11,100.89904620081538
228,14,47.92376252455286
107,41,27.954886123220266
128,54,31.420558887087907
199,25,43.137833469688026
188,30,41.322481069566884
156,36,36.0414559055781
171,46,38.516936451197836
298,45,59.476005070778335
561,49,102.87943063731117
486,36,90.50202790921246
349,20,67.89263892588546
246,23,50.89433917929656
