weathersit,cnt,Predicted Y
1,441,206.64740831960722
1,270,206.64740831960722
1,129,206.64740831960722
1,164,206.64740831960722
1,216,206.64740831960722
1,198,206.64740831960722
1,170,206.64740831960722
1,216,206.64740831960722
1,311,206.64740831960722
1,488,206.64740831960722
1,385,206.64740831960722
1,267,206.64740831960722
1,163,206.64740831960722
1,134,206.64740831960722
1,119,206.64740831960722
1,77,206.64740831960722
1,86,206.64740831960722
1,43,206.64740831960722
1,44,206.64740831960722
1,18,206.64740831960722
1,6,206.64740831960722
1,4,206.64740831960722
1,5,206.64740831960722
2,28,166.24065562221122
1,90,206.64740831960722
1,157,206.64740831960722
1,224,206.64740831960722
1,270,206.64740831960722
2,300,166.24065562221122
2,302,166.24065562221122
2,276,166.24065562221122
2,305,166.24065562221122
2,143,166.24065562221122
3,67,125.83390292481523
3,64,125.83390292481523
3,80,125.83390292481523
3,77,125.83390292481523
3,78,125.83390292481523
2,95,166.24065562221122
2,70,166.24065562221122
2,61,166.24065562221122
2,51,166.24065562221122
2,63,166.24065562221122
3,17,125.83390292481523
2,9,166.24065562221122
3,4,125.83390292481523
2,4,166.24065562221122
2,16,166.24065562221122
2,62,166.24065562221122
2,92,166.24065562221122
2,148,166.24065562221122
2,182,166.24065562221122
2,248,166.24065562221122
2,274,166.24065562221122
1,243,206.64740831960722
2,272,166.24065562221122
1,296,206.64740831960722
1,306,206.64740831960722
1,181,206.64740831960722
1,69,206.64740831960722
1,50,206.64740831960722
1,66,206.64740831960722
1,191,206.64740831960722
1,42,206.64740831960722
1,21,206.64740831960722
1,6,206.64740831960722
1,3,206.64740831960722
1,2,206.64740831960722
1,17,206.64740831960722
1,72,206.64740831960722
1,234,206.64740831960722
1,444,206.64740831960722
1,277,206.64740831960722
1,116,206.64740831960722
1,116,206.64740831960722
1,150,206.64740831960722
1,141,206.64740831960722
1,140,206.64740831960722
1,171,206.64740831960722
1,228,206.64740831960722
1,430,206.64740831960722
1,437,206.64740831960722
1,291,206.64740831960722
1,201,206.64740831960722
1,154,206.64740831960722
1,87,206.64740831960722
1,46,206.64740831960722
1,23,206.64740831960722
1,14,206.64740831960722
1,4,206.64740831960722
2,2,166.24065562221122
2,3,166.24065562221122
1,15,206.64740831960722
1,100,206.64740831960722
1,299,206.64740831960722
1,529,206.64740831960722
1,289,206.64740831960722
1,116,206.64740831960722
1,129,206.64740831960722
1,172,206.64740831960722
1,184,206.64740831960722
1,138,206.64740831960722
1,146,206.64740831960722
1,276,206.64740831960722
1,509,206.64740831960722
1,518,206.64740831960722
1,338,206.64740831960722
1,212,206.64740831960722
1,190,206.64740831960722
1,118,206.64740831960722
1,51,206.64740831960722
1,23,206.64740831960722
1,10,206.64740831960722
1,1,206.64740831960722
1,1,206.64740831960722
1,1,206.64740831960722
1,20,206.64740831960722
2,98,166.24065562221122
2,281,166.24065562221122
2,508,166.24065562221122
2,253,166.24065562221122
2,108,166.24065562221122
2,102,166.24065562221122
2,138,166.24065562221122
2,126,166.24065562221122
2,108,166.24065562221122
3,54,125.83390292481523
3,75,125.83390292481523
3,155,125.83390292481523
3,167,125.83390292481523
3,161,125.83390292481523
3,125,125.83390292481523
3,129,125.83390292481523
2,98,166.24065562221122
2,60,166.24065562221122
2,26,166.24065562221122
2,12,166.24065562221122
1,2,206.64740831960722
1,4,206.64740831960722
2,1,166.24065562221122
1,18,206.64740831960722
1,76,206.64740831960722
1,267,206.64740831960722
1,484,206.64740831960722
1,238,206.64740831960722
1,97,206.64740831960722
1,99,206.64740831960722
1,158,206.64740831960722
1,154,206.64740831960722
1,144,206.64740831960722
1,134,206.64740831960722
1,238,206.64740831960722
1,399,206.64740831960722
1,417,206.64740831960722
1,295,206.64740831960722
1,199,206.64740831960722
1,177,206.64740831960722
2,107,166.24065562221122
2,84,166.24065562221122
2,43,166.24065562221122
2,13,166.24065562221122
1,16,206.64740831960722
1,5,206.64740831960722
1,2,206.64740831960722
1,17,206.64740831960722
1,64,206.64740831960722
1,230,206.64740831960722
1,448,206.64740831960722
1,275,206.64740831960722
2,124,166.24065562221122
2,153,166.24065562221122
2,176,166.24065562221122
2,192,166.24065562221122
2,146,166.24065562221122
2,191,166.24065562221122
2,268,166.24065562221122
2,396,166.24065562221122
3,359,125.83390292481523
2,262,166.24065562221122
2,151,166.24065562221122
2,122,166.24065562221122
2,113,166.24065562221122
2,65,166.24065562221122
2,53,166.24065562221122
3,45,125.83390292481523
3,26,125.83390292481523
3,9,125.83390292481523
3,4,125.83390292481523
3,2,125.83390292481523
3,9,125.83390292481523
3,19,125.83390292481523
3,78,125.83390292481523
3,90,125.83390292481523
3,166,125.83390292481523
2,183,166.24065562221122
2,221,166.24065562221122
2,235,166.24065562221122
2,243,166.24065562221122
2,124,166.24065562221122
3,146,125.83390292481523
3,144,125.83390292481523
2,108,166.24065562221122
2,87,166.24065562221122
2,63,166.24065562221122
1,48,206.64740831960722
2,46,166.24065562221122
3,20,125.83390292481523
3,21,125.83390292481523
3,24,125.83390292481523
2,27,166.24065562221122
2,14,166.24065562221122
2,1,166.24065562221122
1,3,206.64740831960722
1,2,206.64740831960722
1,18,206.64740831960722
1,26,206.64740831960722
1,63,206.64740831960722
1,91,206.64740831960722
1,124,206.64740831960722
1,140,206.64740831960722
1,138,206.64740831960722
1,111,206.64740831960722
1,155,206.64740831960722
1,164,206.64740831960722
1,87,206.64740831960722
1,96,206.64740831960722
1,80,206.64740831960722
1,57,206.64740831960722
1,36,206.64740831960722
1,28,206.64740831960722
1,23,206.64740831960722
1,9,206.64740831960722
1,6,206.64740831960722
1,4,206.64740831960722
1,1,206.64740831960722
1,2,206.64740831960722
1,17,206.64740831960722
1,72,206.64740831960722
1,195,206.64740831960722
1,417,206.64740831960722
1,205,206.64740831960722
1,71,206.64740831960722
1,90,206.64740831960722
1,118,206.64740831960722
1,140,206.64740831960722
1,135,206.64740831960722
1,155,206.64740831960722
1,211,206.64740831960722
1,407,206.64740831960722
1,405,206.64740831960722
1,263,206.64740831960722
1,214,206.64740831960722
1,147,206.64740831960722
1,102,206.64740831960722
1,36,206.64740831960722
2,14,166.24065562221122
2,6,166.24065562221122
2,3,166.24065562221122
2,3,166.24065562221122
2,2,166.24065562221122
2,22,166.24065562221122
2,90,166.24065562221122
2,280,166.24065562221122
2,513,166.24065562221122
2,262,166.24065562221122
2,98,166.24065562221122
2,112,166.24065562221122
2,172,166.24065562221122
2,173,166.24065562221122
1,124,206.64740831960722
2,145,166.24065562221122
1,266,206.64740831960722
1,523,206.64740831960722
2,406,166.24065562221122
2,281,166.24065562221122
2,184,166.24065562221122
2,109,166.24065562221122
2,77,166.24065562221122
2,57,166.24065562221122
1,22,206.64740831960722
1,5,206.64740831960722
1,4,206.64740831960722
1,3,206.64740831960722
1,1,206.64740831960722
1,25,206.64740831960722
1,95,206.64740831960722
2,321,166.24065562221122
1,515,206.64740831960722
1,231,206.64740831960722
1,120,206.64740831960722
1,138,206.64740831960722
1,163,206.64740831960722
1,170,206.64740831960722
1,134,206.64740831960722
1,171,206.64740831960722
1,231,206.64740831960722
1,487,206.64740831960722
1,468,206.64740831960722
1,311,206.64740831960722
1,211,206.64740831960722
1,178,206.64740831960722
1,107,206.64740831960722
1,58,206.64740831960722
2,23,166.24065562221122
2,5,166.24065562221122
2,7,166.24065562221122
2,1,166.24065562221122
3,3,125.83390292481523
2,20,166.24065562221122
2,87,166.24065562221122
2,288,166.24065562221122
2,498,166.24065562221122
2,202,166.24065562221122
3,44,125.83390292481523
3,71,125.83390292481523
3,45,125.83390292481523
3,64,125.83390292481523
3,31,125.83390292481523
3,53,125.83390292481523
3,118,125.83390292481523
3,289,125.83390292481523
3,353,125.83390292481523
2,258,166.24065562221122
2,216,166.24065562221122
2,145,166.24065562221122
2,111,166.24065562221122
1,73,206.64740831960722
2,34,166.24065562221122
2,18,166.24065562221122
2,12,166.24065562221122
2,1,166.24065562221122
2,1,166.24065562221122
2,16,166.24065562221122
2,71,166.24065562221122
2,226,166.24065562221122
2,520,166.24065562221122
2,283,166.24065562221122
1,116,206.64740831960722
1,142,206.64740831960722
1,198,206.64740831960722
1,205,206.64740831960722
1,170,206.64740831960722
1,221,206.64740831960722
1,307,206.64740831960722
1,465,206.64740831960722
1,377,206.64740831960722
1,282,206.64740831960722
1,171,206.64740831960722
1,129,206.64740831960722
1,107,206.64740831960722
1,82,206.64740831960722
1,86,206.64740831960722
1,45,206.64740831960722
1,45,206.64740831960722
1,18,206.64740831960722
1,7,206.64740831960722
1,1,206.64740831960722
1,9,206.64740831960722
1,41,206.64740831960722
1,102,206.64740831960722
1,138,206.64740831960722
1,205,206.64740831960722
1,286,206.64740831960722
1,369,206.64740831960722
1,384,206.64740831960722
1,427,206.64740831960722
1,499,206.64740831960722
1,404,206.64740831960722
1,364,206.64740831960722
1,246,206.64740831960722
1,188,206.64740831960722
1,148,206.64740831960722
1,114,206.64740831960722
1,118,206.64740831960722
2,74,166.24065562221122
2,74,166.24065562221122
2,72,166.24065562221122
2,48,166.24065562221122
2,15,166.24065562221122
2,3,166.24065562221122
2,2,166.24065562221122
1,5,206.64740831960722
2,14,166.24065562221122
2,56,166.24065562221122
2,93,166.24065562221122
2,191,166.24065562221122
2,226,166.24065562221122
2,255,166.24065562221122
1,261,206.64740831960722
2,237,166.24065562221122
2,253,166.24065562221122
2,212,166.24065562221122
2,157,166.24065562221122
2,167,166.24065562221122
2,119,166.24065562221122
2,103,166.24065562221122
3,36,125.83390292481523
3,55,125.83390292481523
2,35,166.24065562221122
2,41,166.24065562221122
2,15,166.24065562221122
2,20,166.24065562221122
2,8,166.24065562221122
2,6,166.24065562221122
1,10,206.64740831960722
2,44,166.24065562221122
1,120,206.64740831960722
1,110,206.64740831960722
1,143,206.64740831960722
1,208,206.64740831960722
1,281,206.64740831960722
1,312,206.64740831960722
1,263,206.64740831960722
1,289,206.64740831960722
1,280,206.64740831960722
1,253,206.64740831960722
1,242,206.64740831960722
1,172,206.64740831960722
1,126,206.64740831960722
1,98,206.64740831960722
1,62,206.64740831960722
1,26,206.64740831960722
1,12,206.64740831960722
1,7,206.64740831960722
1,3,206.64740831960722
1,2,206.64740831960722
1,15,206.64740831960722
1,86,206.64740831960722
1,279,206.64740831960722
1,464,206.64740831960722
1,217,206.64740831960722
1,85,206.64740831960722
2,86,166.24065562221122
2,163,166.24065562221122
1,131,206.64740831960722
2,124,166.24065562221122
1,160,206.64740831960722
1,254,206.64740831960722
1,432,206.64740831960722
1,425,206.64740831960722
1,304,206.64740831960722
1,227,206.64740831960722
1,154,206.64740831960722
2,100,166.24065562221122
1,47,206.64740831960722
1,24,206.64740831960722
1,7,206.64740831960722
1,6,206.64740831960722
2,4,166.24065562221122
1,2,206.64740831960722
1,30,206.64740831960722
1,90,206.64740831960722
1,302,206.64740831960722
1,576,206.64740831960722
1,252,206.64740831960722
1,139,206.64740831960722
1,171,206.64740831960722
1,207,206.64740831960722
1,190,206.64740831960722
1,177,206.64740831960722
1,195,206.64740831960722
1,298,206.64740831960722
1,529,206.64740831960722
2,525,166.24065562221122
2,327,166.24065562221122
2,274,166.24065562221122
2,239,166.24065562221122
2,147,166.24065562221122
2,62,166.24065562221122
2,42,166.24065562221122
2,15,166.24065562221122
2,9,166.24065562221122
3,6,125.83390292481523
1,1,206.64740831960722
1,32,206.64740831960722
1,91,206.64740831960722
1,326,206.64740831960722
1,560,206.64740831960722
1,242,206.64740831960722
1,148,206.64740831960722
1,182,206.64740831960722
1,224,206.64740831960722
1,218,206.64740831960722
1,192,206.64740831960722
1,217,206.64740831960722
1,343,206.64740831960722
1,610,206.64740831960722
1,522,206.64740831960722
1,369,206.64740831960722
1,269,206.64740831960722
1,222,206.64740831960722
1,137,206.64740831960722
1,85,206.64740831960722
2,46,166.24065562221122
1,18,206.64740831960722
3,5,125.83390292481523
1,5,206.64740831960722
1,2,206.64740831960722
2,26,166.24065562221122
2,82,166.24065562221122
2,272,166.24065562221122
2,469,166.24065562221122
3,244,125.83390292481523
3,141,125.83390292481523
2,163,166.24065562221122
2,228,166.24065562221122
2,183,166.24065562221122
2,31,166.24065562221122
3,94,125.83390292481523
3,178,125.83390292481523
3,256,125.83390292481523
2,300,166.24065562221122
2,233,166.24065562221122
1,167,206.64740831960722
1,152,206.64740831960722
1,106,206.64740831960722
1,86,206.64740831960722
1,61,206.64740831960722
1,46,206.64740831960722
1,38,206.64740831960722
1,7,206.64740831960722
1,2,206.64740831960722
2,3,166.24065562221122
2,13,166.24065562221122
1,23,206.64740831960722
1,93,206.64740831960722
3,122,125.83390292481523
1,183,206.64740831960722
1,210,206.64740831960722
1,258,206.64740831960722
1,226,206.64740831960722
1,216,206.64740831960722
1,232,206.64740831960722
1,195,206.64740831960722
1,159,206.64740831960722
1,133,206.64740831960722
1,149,206.64740831960722
1,105,206.64740831960722
1,85,206.64740831960722
1,82,206.64740831960722
1,91,206.64740831960722
1,70,206.64740831960722
1,55,206.64740831960722
1,42,206.64740831960722
1,21,206.64740831960722
1,6,206.64740831960722
1,5,206.64740831960722
1,2,206.64740831960722
1,22,206.64740831960722
1,59,206.64740831960722
1,87,206.64740831960722
1,188,206.64740831960722
1,227,206.64740831960722
1,305,206.64740831960722
1,325,206.64740831960722
1,331,206.64740831960722
1,353,206.64740831960722
1,339,206.64740831960722
1,287,206.64740831960722
1,216,206.64740831960722
1,143,206.64740831960722
1,88,206.64740831960722
1,83,206.64740831960722
1,71,206.64740831960722
1,64,206.64740831960722
1,29,206.64740831960722
1,6,206.64740831960722
1,4,206.64740831960722
1,2,206.64740831960722
1,1,206.64740831960722
1,16,206.64740831960722
1,90,206.64740831960722
1,280,206.64740831960722
1,528,206.64740831960722
1,230,206.64740831960722
1,104,206.64740831960722
1,103,206.64740831960722
1,177,206.64740831960722
1,182,206.64740831960722
1,158,206.64740831960722
1,174,206.64740831960722
1,286,206.64740831960722
1,529,206.64740831960722
1,527,206.64740831960722
1,334,206.64740831960722
1,219,206.64740831960722
1,195,206.64740831960722
1,92,206.64740831960722
1,56,206.64740831960722
1,10,206.64740831960722
1,6,206.64740831960722
1,3,206.64740831960722
1,6,206.64740831960722
1,2,206.64740831960722
1,21,206.64740831960722
1,101,206.64740831960722
1,325,206.64740831960722
1,559,206.64740831960722
1,232,206.64740831960722
1,132,206.64740831960722
1,163,206.64740831960722
1,183,206.64740831960722
1,190,206.64740831960722
1,134,206.64740831960722
1,166,206.64740831960722
1,287,206.64740831960722
1,530,206.64740831960722
1,449,206.64740831960722
1,306,206.64740831960722
1,204,206.64740831960722
1,188,206.64740831960722
1,101,206.64740831960722
1,65,206.64740831960722
1,32,206.64740831960722
1,6,206.64740831960722
1,4,206.64740831960722
1,2,206.64740831960722
1,29,206.64740831960722
2,104,166.24065562221122
2,253,166.24065562221122
2,116,166.24065562221122
3,38,125.83390292481523
3,10,125.83390292481523
3,10,125.83390292481523
3,70,125.83390292481523
2,76,166.24065562221122
2,56,166.24065562221122
2,90,166.24065562221122
3,167,125.83390292481523
2,253,166.24065562221122
3,192,125.83390292481523
2,102,166.24065562221122
3,97,125.83390292481523
3,39,125.83390292481523
3,55,125.83390292481523
3,33,125.83390292481523
2,11,166.24065562221122
3,12,125.83390292481523
2,6,166.24065562221122
1,3,206.64740831960722
1,5,206.64740831960722
1,18,206.64740831960722
2,109,166.24065562221122
2,304,166.24065562221122
1,594,206.64740831960722
1,286,206.64740831960722
1,133,206.64740831960722
1,168,206.64740831960722
1,220,206.64740831960722
1,211,206.64740831960722
1,211,206.64740831960722
1,223,206.64740831960722
1,361,206.64740831960722
1,600,206.64740831960722
1,525,206.64740831960722
1,328,206.64740831960722
1,254,206.64740831960722
1,197,206.64740831960722
1,126,206.64740831960722
1,85,206.64740831960722
1,46,206.64740831960722
1,20,206.64740831960722
1,6,206.64740831960722
1,3,206.64740831960722
1,2,206.64740831960722
1,24,206.64740831960722
1,92,206.64740831960722
1,262,206.64740831960722
1,549,206.64740831960722
1,314,206.64740831960722
1,132,206.64740831960722
1,194,206.64740831960722
1,234,206.64740831960722
1,222,206.64740831960722
2,205,166.24065562221122
2,78,166.24065562221122
3,50,125.83390292481523
3,128,125.83390292481523
3,160,125.83390292481523
3,174,125.83390292481523
2,100,166.24065562221122
3,101,125.83390292481523
2,75,166.24065562221122
2,23,166.24065562221122
3,22,125.83390292481523
3,44,125.83390292481523
3,38,125.83390292481523
2,21,166.24065562221122
2,2,166.24065562221122
2,2,166.24065562221122
2,7,166.24065562221122
2,16,166.24065562221122
3,48,125.83390292481523
3,94,125.83390292481523
2,168,166.24065562221122
2,214,166.24065562221122
2,299,166.24065562221122
1,339,206.64740831960722
2,430,166.24065562221122
1,399,206.64740831960722
1,467,206.64740831960722
1,385,206.64740831960722
1,303,206.64740831960722
1,225,206.64740831960722
1,149,206.64740831960722
1,154,206.64740831960722
1,134,206.64740831960722
1,106,206.64740831960722
2,72,166.24065562221122
2,76,166.24065562221122
2,80,166.24065562221122
2,26,166.24065562221122
2,14,166.24065562221122
2,5,166.24065562221122
2,5,166.24065562221122
2,23,166.24065562221122
1,66,206.64740831960722
1,118,206.64740831960722
1,192,206.64740831960722
1,256,206.64740831960722
1,327,206.64740831960722
1,364,206.64740831960722
1,332,206.64740831960722
1,334,206.64740831960722
1,299,206.64740831960722
1,263,206.64740831960722
1,184,206.64740831960722
1,132,206.64740831960722
1,88,206.64740831960722
1,79,206.64740831960722
1,62,206.64740831960722
1,26,206.64740831960722
1,17,206.64740831960722
1,6,206.64740831960722
1,4,206.64740831960722
1,1,206.64740831960722
1,1,206.64740831960722
1,18,206.64740831960722
1,91,206.64740831960722
1,260,206.64740831960722
1,428,206.64740831960722
2,197,166.24065562221122
2,86,166.24065562221122
2,103,166.24065562221122
2,137,166.24065562221122
2,120,166.24065562221122
2,128,166.24065562221122
2,130,166.24065562221122
1,210,206.64740831960722
3,387,125.83390292481523
3,375,125.83390292481523
1,226,206.64740831960722
1,179,206.64740831960722
1,120,206.64740831960722
1,78,206.64740831960722
1,31,206.64740831960722
1,8,206.64740831960722
1,6,206.64740831960722
1,4,206.64740831960722
1,1,206.64740831960722
1,3,206.64740831960722
1,25,206.64740831960722
1,102,206.64740831960722
1,275,206.64740831960722
1,501,206.64740831960722
1,233,206.64740831960722
1,129,206.64740831960722
1,130,206.64740831960722
1,138,206.64740831960722
1,164,206.64740831960722
1,136,206.64740831960722
1,166,206.64740831960722
1,250,206.64740831960722
1,446,206.64740831960722
1,457,206.64740831960722
1,287,206.64740831960722
1,187,206.64740831960722
1,148,206.64740831960722
1,106,206.64740831960722
1,54,206.64740831960722
1,15,206.64740831960722
1,5,206.64740831960722
1,4,206.64740831960722
1,3,206.64740831960722
1,3,206.64740831960722
1,18,206.64740831960722
1,108,206.64740831960722
1,344,206.64740831960722
1,566,206.64740831960722
1,264,206.64740831960722
1,147,206.64740831960722
1,161,206.64740831960722
1,215,206.64740831960722
1,205,206.64740831960722
1,175,206.64740831960722
1,209,206.64740831960722
1,288,206.64740831960722
1,612,206.64740831960722
1,544,206.64740831960722
1,361,206.64740831960722
1,260,206.64740831960722
1,188,206.64740831960722
1,159,206.64740831960722
1,62,206.64740831960722
1,46,206.64740831960722
1,21,206.64740831960722
1,11,206.64740831960722
1,3,206.64740831960722
1,2,206.64740831960722
1,29,206.64740831960722
1,109,206.64740831960722
1,334,206.64740831960722
1,585,206.64740831960722
1,301,206.64740831960722
1,138,206.64740831960722
2,204,166.24065562221122
2,251,166.24065562221122
2,233,166.24065562221122
2,203,166.24065562221122
1,185,206.64740831960722
2,342,166.24065562221122
1,597,206.64740831960722
2,590,166.24065562221122
2,416,166.24065562221122
2,302,166.24065562221122
1,233,206.64740831960722
1,153,206.64740831960722
2,94,166.24065562221122
2,54,166.24065562221122
3,26,125.83390292481523
3,11,125.83390292481523
1,7,206.64740831960722
3,1,125.83390292481523
3,29,125.83390292481523
2,85,166.24065562221122
2,268,166.24065562221122
2,501,166.24065562221122
2,284,166.24065562221122
2,159,166.24065562221122
2,187,166.24065562221122
1,201,206.64740831960722
2,224,166.24065562221122
1,178,206.64740831960722
1,238,206.64740831960722
1,343,206.64740831960722
1,566,206.64740831960722
1,470,206.64740831960722
1,244,206.64740831960722
1,159,206.64740831960722
1,141,206.64740831960722
1,107,206.64740831960722
1,86,206.64740831960722
1,77,206.64740831960722
1,51,206.64740831960722
1,42,206.64740831960722
1,16,206.64740831960722
1,4,206.64740831960722
1,10,206.64740831960722
1,12,206.64740831960722
1,40,206.64740831960722
1,111,206.64740831960722
1,148,206.64740831960722
1,223,206.64740831960722
1,274,206.64740831960722
1,329,206.64740831960722
1,357,206.64740831960722
1,379,206.64740831960722
1,406,206.64740831960722
1,390,206.64740831960722
1,354,206.64740831960722
1,297,206.64740831960722
1,184,206.64740831960722
1,121,206.64740831960722
1,110,206.64740831960722
1,100,206.64740831960722
1,83,206.64740831960722
1,69,206.64740831960722
1,61,206.64740831960722
1,66,206.64740831960722
1,22,206.64740831960722
1,7,206.64740831960722
1,10,206.64740831960722
1,17,206.64740831960722
1,72,206.64740831960722
1,90,206.64740831960722
1,218,206.64740831960722
1,299,206.64740831960722
1,410,206.64740831960722
1,464,206.64740831960722
1,501,206.64740831960722
1,487,206.64740831960722
1,509,206.64740831960722
1,498,206.64740831960722
1,389,206.64740831960722
1,258,206.64740831960722
1,171,206.64740831960722
1,147,206.64740831960722
1,94,206.64740831960722
1,52,206.64740831960722
1,24,206.64740831960722
1,10,206.64740831960722
1,9,206.64740831960722
1,2,206.64740831960722
1,3,206.64740831960722
1,16,206.64740831960722
1,88,206.64740831960722
1,268,206.64740831960722
1,564,206.64740831960722
1,281,206.64740831960722
1,137,206.64740831960722
1,150,206.64740831960722
1,221,206.64740831960722
2,250,166.24065562221122
2,221,166.24065562221122
1,233,206.64740831960722
1,332,206.64740831960722
2,644,166.24065562221122
2,712,166.24065562221122
2,446,166.24065562221122
2,286,166.24065562221122
2,205,166.24065562221122
2,133,166.24065562221122
1,63,206.64740831960722
2,26,166.24065562221122
2,16,166.24065562221122
3,1,125.83390292481523
3,2,125.83390292481523
2,1,166.24065562221122
2,24,166.24065562221122
3,113,125.83390292481523
2,308,166.24065562221122
1,593,206.64740831960722
1,342,206.64740831960722
1,143,206.64740831960722
1,219,206.64740831960722
1,244,206.64740831960722
1,233,206.64740831960722
1,212,206.64740831960722
1,264,206.64740831960722
1,365,206.64740831960722
1,676,206.64740831960722
1,734,206.64740831960722
1,479,206.64740831960722
1,351,206.64740831960722
1,244,206.64740831960722
1,170,206.64740831960722
1,87,206.64740831960722
1,39,206.64740831960722
1,27,206.64740831960722
1,2,206.64740831960722
1,4,206.64740831960722
1,5,206.64740831960722
1,27,206.64740831960722
1,121,206.64740831960722
1,368,206.64740831960722
1,662,206.64740831960722
1,351,206.64740831960722
1,188,206.64740831960722
2,220,166.24065562221122
2,267,166.24065562221122
1,254,206.64740831960722
1,224,206.64740831960722
1,283,206.64740831960722
1,356,206.64740831960722
1,782,206.64740831960722
1,749,206.64740831960722
1,472,206.64740831960722
1,330,206.64740831960722
1,288,206.64740831960722
1,202,206.64740831960722
1,91,206.64740831960722
1,60,206.64740831960722
1,23,206.64740831960722
1,19,206.64740831960722
1,7,206.64740831960722
1,14,206.64740831960722
1,26,206.64740831960722
1,117,206.64740831960722
1,381,206.64740831960722
1,623,206.64740831960722
1,315,206.64740831960722
1,164,206.64740831960722
1,211,206.64740831960722
2,265,166.24065562221122
2,273,166.24065562221122
2,258,166.24065562221122
1,287,206.64740831960722
1,426,206.64740831960722
1,713,206.64740831960722
1,746,206.64740831960722
2,425,166.24065562221122
2,330,166.24065562221122
1,243,206.64740831960722
1,169,206.64740831960722
1,97,206.64740831960722
1,57,206.64740831960722
2,26,166.24065562221122
2,4,166.24065562221122
2,3,166.24065562221122
2,3,166.24065562221122
2,32,166.24065562221122
2,99,166.24065562221122
2,278,166.24065562221122
2,562,166.24065562221122
2,312,166.24065562221122
2,180,166.24065562221122
2,207,166.24065562221122
2,294,166.24065562221122
2,260,166.24065562221122
2,202,166.24065562221122
3,107,125.83390292481523
3,129,125.83390292481523
3,258,125.83390292481523
3,408,125.83390292481523
2,296,166.24065562221122
1,235,206.64740831960722
2,152,166.24065562221122
2,148,166.24065562221122
2,126,166.24065562221122
2,100,166.24065562221122
2,69,166.24065562221122
2,42,166.24065562221122
2,26,166.24065562221122
2,2,166.24065562221122
2,8,166.24065562221122
2,30,166.24065562221122
2,86,166.24065562221122
2,218,166.24065562221122
2,321,166.24065562221122
2,443,166.24065562221122
2,585,166.24065562221122
1,651,206.64740831960722
1,686,206.64740831960722
1,690,206.64740831960722
1,679,206.64740831960722
1,685,206.64740831960722
1,648,206.64740831960722
1,560,206.64740831960722
1,417,206.64740831960722
1,271,206.64740831960722
1,223,206.64740831960722
1,211,206.64740831960722
1,185,206.64740831960722
1,107,206.64740831960722
1,113,206.64740831960722
2,56,166.24065562221122
2,18,166.24065562221122
2,14,166.24065562221122
2,6,166.24065562221122
2,11,166.24065562221122
3,42,125.83390292481523
2,96,166.24065562221122
2,178,166.24065562221122
2,351,166.24065562221122
2,368,166.24065562221122
2,503,166.24065562221122
2,544,166.24065562221122
2,521,166.24065562221122
1,554,206.64740831960722
1,541,206.64740831960722
1,541,206.64740831960722
1,459,206.64740831960722
1,352,206.64740831960722
1,198,206.64740831960722
1,173,206.64740831960722
1,100,206.64740831960722
1,46,206.64740831960722
1,23,206.64740831960722
1,15,206.64740831960722
1,8,206.64740831960722
1,2,206.64740831960722
1,3,206.64740831960722
1,31,206.64740831960722
1,120,206.64740831960722
1,354,206.64740831960722
1,579,206.64740831960722
1,331,206.64740831960722
1,184,206.64740831960722
1,201,206.64740831960722
1,282,206.64740831960722
1,263,206.64740831960722
2,260,166.24065562221122
1,286,206.64740831960722
1,385,206.64740831960722
1,721,206.64740831960722
1,801,206.64740831960722
1,549,206.64740831960722
1,330,206.64740831960722
1,223,206.64740831960722
2,148,166.24065562221122
2,54,166.24065562221122
2,29,166.24065562221122
1,15,206.64740831960722
1,10,206.64740831960722
2,3,166.24065562221122
2,6,166.24065562221122
2,20,166.24065562221122
2,100,166.24065562221122
3,170,125.83390292481523
2,516,166.24065562221122
2,325,166.24065562221122
1,163,206.64740831960722
1,230,206.64740831960722
1,261,206.64740831960722
1,284,206.64740831960722
2,248,166.24065562221122
2,244,166.24065562221122
1,431,206.64740831960722
1,750,206.64740831960722
1,801,206.64740831960722
1,555,206.64740831960722
1,377,206.64740831960722
1,277,206.64740831960722
1,188,206.64740831960722
1,90,206.64740831960722
1,33,206.64740831960722
1,26,206.64740831960722
1,10,206.64740831960722
2,8,166.24065562221122
2,4,166.24065562221122
2,39,166.24065562221122
2,149,166.24065562221122
3,372,125.83390292481523
3,535,125.83390292481523
2,293,166.24065562221122
2,154,166.24065562221122
2,192,166.24065562221122
2,229,166.24065562221122
2,303,166.24065562221122
2,225,166.24065562221122
2,243,166.24065562221122
1,378,206.64740831960722
1,729,206.64740831960722
1,779,206.64740831960722
1,582,206.64740831960722
1,374,206.64740831960722
1,251,206.64740831960722
1,197,206.64740831960722
1,125,206.64740831960722
1,41,206.64740831960722
1,30,206.64740831960722
1,6,206.64740831960722
1,7,206.64740831960722
2,6,166.24065562221122
2,34,166.24065562221122
2,136,166.24065562221122
2,361,166.24065562221122
2,649,166.24065562221122
2,318,166.24065562221122
2,142,166.24065562221122
2,219,166.24065562221122
2,272,166.24065562221122
1,298,206.64740831960722
1,257,206.64740831960722
1,304,206.64740831960722
1,425,206.64740831960722
1,810,206.64740831960722
1,801,206.64740831960722
1,586,206.64740831960722
1,424,206.64740831960722
1,374,206.64740831960722
1,220,206.64740831960722
1,151,206.64740831960722
1,95,206.64740831960722
1,50,206.64740831960722
