registered,hum,Predicted Y
95,0.83,0.6477556243623483
193,0.73,0.6135366745702635
291,0.72,0.5793177247781787
226,0.67,0.6020139669872145
200,0.67,0.6110924638708288
171,0.67,0.6212184796256295
119,0.62,0.6393754733928582
97,0.66,0.6470572784482241
60,0.61,0.6599766778595215
40,0.66,0.6669601370007633
9,0.66,0.6777844986696882
3,0.66,0.6798795364120607
4,0.7,0.6795303634549986
5,0.65,0.6791811904979365
25,0.61,0.6721977313566947
74,0.65,0.6550882564606523
199,0.65,0.611441636827891
361,0.61,0.5548756177838323
210,0.57,0.607600734300208
102,0.57,0.6453114136629137
128,0.5,0.6362329167792994
167,0.4,0.6226151714538779
185,0.42,0.6163300582267602
152,0.46,0.6278527658098092
171,0.43,0.6212184796256295
262,0.46,0.5894437405329793
411,0.5,0.5374169699307279
332,0.53,0.565001633538633
188,0.5,0.615282539355574
131,0.61,0.6351853979081131
69,0.7,0.6568341212459627
32,0.75,0.66975352065726
31,0.81,0.6701026936143222
19,0.87,0.6742927690990672
18,0.87,0.6746419420561293
16,0.87,0.6753402879702535
8,0.81,0.6781336716267502
1,0.81,0.6805778823261849
1,0.93,0.6805778823261849
1,0.87,0.6805778823261849
6,0.87,0.6788320175408744
16,0.87,0.6753402879702535
19,0.87,0.6742927690990672
12,0.93,0.6767369797985019
26,0.93,0.6718485583996325
44,0.87,0.665563445172515
30,0.87,0.6704518665713842
29,0.87,0.6708010395284463
38,0.93,0.6676584829148875
19,0.93,0.6742927690990672
28,0.93,0.6711502124855084
37,0.93,0.6680076558719495
36,0.87,0.6683568288290117
40,0.87,0.6669601370007633
49,0.87,0.6638175803872045
44,0.87,0.665563445172515
33,0.87,0.669404347700198
47,0.87,0.6645159263013287
34,0.87,0.6690551747431359
43,0.87,0.665912618129577
26,0.75,0.6718485583996325
10,0.8,0.677435325712626
4,0.75,0.6795303634549986
8,0.75,0.6781336716267502
15,0.75,0.6756894609273155
60,0.7,0.6599766778595215
92,0.65,0.6488031432335346
125,0.61,0.6372804356504856
182,0.53,0.6173775770979465
229,0.5,0.6009664481160283
232,0.43,0.599918929244842
209,0.38,0.60794990725727
202,0.35,0.6103941179567047
213,0.32,0.6065532154290217
191,0.35,0.6142350204843877
162,0.4,0.6243610362391883
125,0.49,0.6372804356504856
74,0.57,0.6550882564606523
75,0.66,0.6547390835035901
58,0.75,0.6606750237736457
30,0.87,0.6704518665713842
20,0.87,0.6739435961420052
8,0.81,0.6781336716267502
3,0.87,0.6798795364120607
3,0.87,0.6798795364120607
5,0.87,0.6791811904979365
18,0.93,0.6746419420561293
82,0.87,0.6522948728041555
216,0.93,0.6055056965578355
355,0.87,0.5569706555262048
197,0.76,0.6121399827420152
87,0.57,0.6505490080188451
97,0.5,0.6470572784482241
140,0.44,0.6320428412945542
128,0.44,0.6362329167792994
119,0.47,0.6393754733928582
141,0.47,0.6316936683374922
242,0.54,0.5964271996742211
442,0.54,0.5265926082618031
392,0.66,0.5440512561149076
226,0.66,0.6020139669872145
154,0.66,0.627154419895685
109,0.76,0.6428672029634791
77,0.76,0.654040737589466
46,0.76,0.6648650992583908
18,0.87,0.6746419420561293
8,0.81,0.6781336716267502
3,0.81,0.6798795364120607
5,0.81,0.6791811904979365
7,0.81,0.6784828445838123
18,0.81,0.6746419420561293
90,0.81,0.6495014891476588
246,0.76,0.5950305078459728
402,0.71,0.5405595265442866
206,0.66,0.6089974261284563
114,0.62,0.6411213381781686
101,0.63,0.6456605866199758
153,0.48,0.6275035928527471
147,0.55,0.6295986305951197
118,0.48,0.6397246463499203
148,0.45,0.6292494576380576
252,0.44,0.5929354701036001
470,0.54,0.5168157654640645
421,0.58,0.5339252403601069
274,0.58,0.5852536650482342
191,0.71,0.6142350204843877
114,0.81,0.6411213381781686
91,0.81,0.6491523161905968
61,0.87,0.6596275049024595
19,0.87,0.6742927690990672
8,0.87,0.6781336716267502
2,0.87,0.6802287093691227
2,0.75,0.6802287093691227
4,0.87,0.6795303634549986
27,0.81,0.6714993854425705
91,0.81,0.6491523161905968
240,0.81,0.5971255455883453
452,0.87,0.5231008786911822
213,0.87,0.6065532154290217
108,0.71,0.6432163759205412
117,0.71,0.6400738193069824
157,0.55,0.6261069010244987
139,0.48,0.6323920142516164
132,0.45,0.634836224951051
161,0.51,0.6247102091962504
231,0.51,0.6002681022019041
523,0.62,0.49830959873977376
448,0.71,0.5244975705194305
257,0.76,0.5911896053182897
177,0.66,0.619123441883257
155,0.71,0.6268052469386229
99,0.71,0.6463589325341
54,0.76,0.662071715601894
28,0.76,0.6711502124855084
12,0.81,0.6767369797985019
5,0.76,0.6791811904979365
4,0.81,0.6795303634549986
3,0.81,0.6798795364120607
27,0.81,0.6714993854425705
96,0.76,0.6474064514052863
280,0.81,0.5831586273058617
394,0.81,0.5433529102007834
155,0.81,0.6268052469386229
98,0.76,0.6467081054911621
108,0.67,0.6432163759205412
162,0.51,0.6243610362391883
150,0.48,0.6285511117239334
120,0.52,0.6390263004357961
138,0.52,0.6327411872086784
234,0.48,0.5992205833307178
465,0.55,0.518561630249375
409,0.63,0.538115315844852
234,0.67,0.5992205833307178
198,0.71,0.611790809784953
140,0.76,0.6320428412945542
116,0.82,0.6404229922640444
80,0.82,0.6529932187182798
32,0.82,0.66975352065726
16,0.82,0.6753402879702535
8,0.76,0.6781336716267502
7,0.87,0.6784828445838123
6,0.87,0.6788320175408744
23,0.87,0.6728960772708189
64,0.87,0.6585799860312731
235,0.86,0.5988714103736558
387,0.87,0.545797120900218
239,0.71,0.5974747185454073
115,0.71,0.6407721652211066
128,0.67,0.6362329167792994
153,0.55,0.6275035928527471
161,0.51,0.6247102091962504
147,0.47,0.6295986305951197
192,0.44,0.6138858475273256
237,0.36,0.5981730644595316
438,0.38,0.5279893000900514
339,0.32,0.5625574228391983
182,0.37,0.6173775770979465
171,0.43,0.6212184796256295
115,0.46,0.6407721652211066
109,0.46,0.6428672029634791
72,0.49,0.6557866023747765
48,0.45,0.6641667533442666
57,0.45,0.6610241967307078
24,0.52,0.6725469043137567
8,0.52,0.6781336716267502
5,0.56,0.6791811904979365
2,0.6,0.6802287093691227
20,0.6,0.6739435961420052
31,0.6,0.6701026936143222
80,0.56,0.6529932187182798
111,0.56,0.6421688570493549
171,0.53,0.6212184796256295
169,0.46,0.6219168255397537
235,0.46,0.5988714103736558
207,0.37,0.6086482531713943
227,0.35,0.6016647940301525
202,0.37,0.6103941179567047
207,0.4,0.6086482531713943
234,0.4,0.5992205833307178
185,0.5,0.6163300582267602
159,0.53,0.6254085551103746
136,0.66,0.6334395331228027
99,0.66,0.6463589325341
72,0.65,0.6557866023747765
81,0.7,0.6526440457612176
65,0.75,0.658230813074211
104,0.81,0.6446130677487896
23,0.81,0.6728960772708189
4,0.87,0.6795303634549986
6,0.87,0.6788320175408744
5,0.87,0.6791811904979365
11,0.81,0.6770861527555639
24,0.87,0.6725469043137567
71,0.87,0.6561357753318385
134,0.75,0.6341378790369269
186,0.66,0.6159808852696982
216,0.58,0.6055056965578355
226,0.54,0.6020139669872145
209,0.51,0.60794990725727
219,0.55,0.6044581776866491
210,0.51,0.607600734300208
263,0.55,0.5890945675759172
185,0.62,0.6163300582267602
146,0.71,0.6299478035521817
130,0.76,0.6355345708651752
100,0.81,0.6460097595770379
77,0.81,0.654040737589466
40,0.87,0.6669601370007633
43,0.87,0.665912618129577
14,0.87,0.6760386338843777
6,0.87,0.6788320175408744
2,0.93,0.6802287093691227
3,0.93,0.6798795364120607
4,0.93,0.6795303634549986
25,0.93,0.6721977313566947
97,0.93,0.6470572784482241
305,0.93,0.5744293033793094
397,1.0,0.5423053913295971
156,1.0,0.6264560739815609
95,0.93,0.6477556243623483
100,0.77,0.6460097595770379
158,0.67,0.6257577280674367
157,0.49,0.6261069010244987
115,0.37,0.6407721652211066
132,0.37,0.634836224951051
255,0.45,0.5918879512324139
489,0.45,0.5101814792798848
407,0.59,0.5388136617589762
280,0.59,0.5831586273058617
187,0.71,0.615631712312636
129,0.82,0.6358837438222373
102,0.81,0.6453114136629137
47,0.87,0.6645159263013287
18,0.87,0.6746419420561293
8,0.93,0.6781336716267502
1,0.87,0.6805778823261849
3,0.87,0.6798795364120607
4,0.87,0.6795303634549986
17,0.87,0.6749911150131914
96,0.87,0.6474064514052863
316,0.87,0.5705884008516264
455,0.93,0.5220533598199959
177,0.87,0.619123441883257
104,0.71,0.6446130677487896
126,0.63,0.6369312626934236
175,0.52,0.6198217877973812
165,0.49,0.623313517368002
129,0.46,0.6358837438222373
155,0.46,0.6268052469386229
250,0.46,0.5936338160177244
459,0.43,0.5206566679917475
432,0.55,0.5300843378324239
264,0.59,0.5887453946188551
169,0.76,0.6219168255397537
166,0.76,0.62296434441094
95,0.87,0.6477556243623483
45,0.81,0.6652142722154528
13,0.87,0.6763878068414397
10,0.87,0.677435325712626
5,0.93,0.6791811904979365
4,0.93,0.6795303634549986
4,0.87,0.6795303634549986
28,0.87,0.6711502124855084
98,0.87,0.6467081054911621
300,0.87,0.5761751681646199
437,0.93,0.5283384730471135
197,0.93,0.6121399827420152
89,0.76,0.6498506621047209
131,0.67,0.6351853979081131
156,0.51,0.6264560739815609
136,0.51,0.6334395331228027
153,0.48,0.6275035928527471
130,0.45,0.6355345708651752
257,0.48,0.5911896053182897
458,0.63,0.5210058409488096
387,0.67,0.545797120900218
292,0.72,0.5789685518211166
201,0.77,0.6107432909137668
152,0.87,0.6278527658098092
105,0.87,0.6442638947917274
61,0.87,0.6596275049024595
24,0.87,0.6725469043137567
10,0.87,0.677435325712626
5,0.94,0.6791811904979365
11,0.94,0.6770861527555639
2,0.94,0.6802287093691227
22,1.0,0.673245250227881
110,1.0,0.642518030006417
266,0.94,0.5880470487047309
418,0.94,0.5349727592312932
188,0.94,0.615282539355574
100,0.88,0.6460097595770379
99,0.67,0.6463589325341
149,0.67,0.6289002846809955
87,0.81,0.6505490080188451
58,0.87,0.6606750237736457
57,0.81,0.6610241967307078
67,0.81,0.6575324671600868
168,0.81,0.6222659984968157
263,0.81,0.5890945675759172
192,0.71,0.6138858475273256
160,0.62,0.6250593821533125
130,0.57,0.6355345708651752
84,0.53,0.6515965268900313
73,0.57,0.6554374294177143
56,0.53,0.6613733696877698
16,0.57,0.6753402879702535
10,0.57,0.677435325712626
6,0.61,0.6788320175408744
8,0.61,0.6781336716267502
13,0.49,0.6763878068414397
46,0.45,0.6648650992583908
116,0.45,0.6404229922640444
249,0.42,0.5939829889747865
186,0.45,0.6159808852696982
162,0.42,0.6243610362391883
150,0.42,0.6285511117239334
198,0.42,0.611790809784953
179,0.37,0.6184250959691328
183,0.37,0.6170284041408844
187,0.37,0.615631712312636
189,0.34,0.6149333663985119
286,0.39,0.5810635895634891
185,0.39,0.6163300582267602
182,0.39,0.6173775770979465
97,0.39,0.6470572784482241
79,0.45,0.6533423916753418
78,0.39,0.6536915646324039
67,0.45,0.6575324671600868
52,0.6,0.6627700615160182
45,0.6,0.6652142722154528
39,0.65,0.6673093099578254
13,0.7,0.6763878068414397
7,0.8,0.6784828445838123
3,0.75,0.6798795364120607
7,0.75,0.6784828445838123
24,0.75,0.6725469043137567
87,0.7,0.6505490080188451
142,0.61,0.6313444953804301
170,0.61,0.6215676525826916
213,0.54,0.6065532154290217
224,0.44,0.6027123129013388
225,0.36,0.6023631399442766
244,0.36,0.5957288537600969
221,0.29,0.603759831772525
224,0.32,0.6027123129013388
193,0.34,0.6135366745702635
150,0.58,0.6285511117239334
139,0.5,0.6323920142516164
101,0.5,0.6456605866199758
103,0.47,0.6449622407058516
88,0.47,0.650199835061783
78,0.58,0.6536915646324039
61,0.58,0.6596275049024595
58,0.66,0.6606750237736457
48,0.57,0.6641667533442666
20,0.62,0.6739435961420052
5,0.62,0.6791811904979365
3,0.61,0.6798795364120607
18,0.66,0.6746419420561293
30,0.66,0.6704518665713842
55,0.66,0.661722542644832
97,0.54,0.6470572784482241
178,0.44,0.6187742689261949
187,0.4,0.615631712312636
242,0.29,0.5964271996742211
234,0.29,0.5992205833307178
263,0.28,0.5890945675759172
221,0.42,0.603759831772525
226,0.28,0.6020139669872145
187,0.27,0.615631712312636
155,0.27,0.6268052469386229
121,0.29,0.638677127478734
115,0.31,0.6407721652211066
76,0.36,0.6543899105465281
64,0.41,0.6585799860312731
49,0.51,0.6638175803872045
22,0.59,0.673245250227881
6,0.63,0.6788320175408744
10,0.63,0.677435325712626
3,0.67,0.6798795364120607
5,0.67,0.6791811904979365
19,0.67,0.6742927690990672
104,0.72,0.6446130677487896
311,0.72,0.5723342656369369
425,0.67,0.5325285485318586
204,0.67,0.6096957720425805
85,0.63,0.6512473539329693
106,0.6,0.6439147218346654
166,0.56,0.62296434441094
153,0.49,0.6275035928527471
138,0.46,0.6327411872086784
142,0.44,0.6313444953804301
264,0.46,0.5887453946188551
464,0.46,0.5189108032064371
460,0.56,0.5203074950346854
274,0.53,0.5852536650482342
210,0.53,0.607600734300208
176,0.53,0.619472614840319
96,0.56,0.6474064514052863
48,0.64,0.6641667533442666
15,0.64,0.6756894609273155
5,0.6,0.6791811904979365
8,0.64,0.6781336716267502
4,0.68,0.6795303634549986
6,0.64,0.6788320175408744
26,0.68,0.6718485583996325
104,0.64,0.6446130677487896
298,0.68,0.576873514078744
453,0.68,0.52275170573412
174,0.64,0.6201709607544432
115,0.64,0.6407721652211066
116,0.64,0.6404229922640444
148,0.68,0.6292494576380576
132,0.6,0.634836224951051
120,0.6,0.6390263004357961
155,0.6,0.6268052469386229
240,0.68,0.5971255455883453
422,0.72,0.5335760674030449
414,0.72,0.5363694510595416
259,0.72,0.5904912594041656
212,0.82,0.6069023883860838
145,0.77,0.6302969765092439
109,0.88,0.6428672029634791
66,0.94,0.657881640117149
26,0.94,0.6718485583996325
5,0.94,0.6791811904979365
6,0.94,0.6788320175408744
3,0.94,0.6798795364120607
3,1.0,0.6798795364120607
13,0.94,0.6763878068414397
52,0.94,0.6627700615160182
130,0.94,0.6355345708651752
223,0.94,0.6030614858584008
77,0.94,0.654040737589466
32,0.94,0.66975352065726
53,0.94,0.6624208885589562
49,1.0,0.6638175803872045
52,0.94,0.6627700615160182
49,1.0,0.6638175803872045
50,0.94,0.6634684074301425
110,0.94,0.642518030006417
216,0.88,0.6055056965578355
176,0.88,0.619472614840319
108,0.88,0.6432163759205412
94,0.88,0.6481047973194104
72,0.88,0.6557866023747765
45,0.88,0.6652142722154528
28,0.88,0.6711502124855084
22,0.88,0.673245250227881
5,0.82,0.6791811904979365
5,0.82,0.6791811904979365
3,0.77,0.6798795364120607
3,0.62,0.6798795364120607
21,0.71,0.673594423184943
72,0.57,0.6557866023747765
164,0.61,0.6236626903250642
343,0.61,0.56116073101095
184,0.61,0.6166792311838223
74,0.61,0.6550882564606523
93,0.66,0.6484539702764726
115,0.53,0.6407721652211066
109,0.49,0.6428672029634791
105,0.49,0.6442638947917274
106,0.49,0.6439147218346654
187,0.39,0.615631712312636
379,0.42,0.5485905045567148
298,0.39,0.576873514078744
210,0.45,0.607600734300208
162,0.42,0.6243610362391883
113,0.42,0.6414705111352307
83,0.52,0.6519456998470934
58,0.52,0.6606750237736457
28,0.48,0.6711502124855084
10,0.44,0.677435325712626
8,0.44,0.6781336716267502
2,0.41,0.6802287093691227
5,0.44,0.6791811904979365
22,0.44,0.673245250227881
70,0.44,0.6564849482889006
211,0.44,0.6072515613431458
369,0.44,0.5520822341273356
207,0.41,0.6086482531713943
105,0.41,0.6442638947917274
122,0.36,0.6383279545216719
143,0.33,0.630995322423368
146,0.31,0.6299478035521817
123,0.31,0.6379787815646099
151,0.29,0.6282019387668714
190,0.29,0.6145841934414498
361,0.31,0.5548756177838323
312,0.36,0.5719850926798747
183,0.41,0.6170284041408844
129,0.48,0.6358837438222373
108,0.48,0.6432163759205412
88,0.52,0.650199835061783
54,0.6,0.662071715601894
49,0.56,0.6638175803872045
34,0.52,0.6690551747431359
34,0.56,0.6690551747431359
11,0.48,0.6770861527555639
4,0.48,0.6795303634549986
2,0.56,0.6802287093691227
10,0.6,0.677435325712626
38,0.6,0.6676584829148875
80,0.56,0.6529932187182798
130,0.52,0.6355345708651752
165,0.45,0.623313517368002
183,0.4,0.6170284041408844
218,0.35,0.6048073506437113
245,0.3,0.5953796808030348
228,0.32,0.6013156210730903
262,0.41,0.5894437405329793
188,0.38,0.615282539355574
171,0.4,0.6212184796256295
172,0.46,0.6208693066685674
149,0.71,0.6289002846809955
115,0.57,0.6407721652211066
79,0.62,0.6533423916753418
80,0.62,0.6529932187182798
73,0.62,0.6554374294177143
79,0.66,0.6533423916753418
73,0.62,0.6554374294177143
44,0.62,0.665563445172515
31,0.66,0.6701026936143222
10,0.71,0.677435325712626
4,0.67,0.6795303634549986
6,0.67,0.6788320175408744
19,0.67,0.6742927690990672
52,0.71,0.6627700615160182
109,0.72,0.6428672029634791
183,0.72,0.6170284041408844
212,0.63,0.6069023883860838
234,0.63,0.5992205833307178
285,0.6,0.5814127625205512
250,0.63,0.5936338160177244
242,0.68,0.5964271996742211
225,0.63,0.6023631399442766
168,0.63,0.6222659984968157
123,0.64,0.6379787815646099
140,0.72,0.6320428412945542
90,0.68,0.6495014891476588
94,0.77,0.6481047973194104
35,0.88,0.6687060017860738
25,0.88,0.6721977313566947
13,0.94,0.6763878068414397
8,0.94,0.6781336716267502
2,1.0,0.6802287093691227
4,1.0,0.6795303634549986
5,1.0,0.6791811904979365
20,1.0,0.6739435961420052
76,1.0,0.6543899105465281
229,0.94,0.6009664481160283
378,0.94,0.5489396775137768
222,0.94,0.6034106588154629
110,0.83,0.642518030006417
112,0.83,0.6418196840922928
138,0.77,0.6327411872086784
121,0.77,0.638677127478734
121,0.82,0.638677127478734
93,0.94,0.6484539702764726
95,0.94,0.6477556243623483
200,0.94,0.6110924638708288
184,0.88,0.6166792311838223
135,0.94,0.6337887060798647
75,0.87,0.6547390835035901
103,0.87,0.6449622407058516
72,0.87,0.6557866023747765
29,0.87,0.6708010395284463
14,0.94,0.6760386338843777
5,0.94,0.6791811904979365
4,1.0,0.6795303634549986
2,1.0,0.6802287093691227
7,0.94,0.6784828445838123
17,0.94,0.6749911150131914
63,0.94,0.6589291589883353
119,0.94,0.6393754733928582
185,0.94,0.6163300582267602
147,0.94,0.6295986305951197
46,0.94,0.6648650992583908
28,0.94,0.6711502124855084
18,1.0,0.6746419420561293
22,1.0,0.673245250227881
31,1.0,0.6701026936143222
32,0.94,0.66975352065726
59,0.94,0.6603258508165836
161,1.0,0.6247102091962504
148,1.0,0.6292494576380576
106,0.94,0.6439147218346654
121,1.0,0.638677127478734
86,1.0,0.6508981809759071
81,0.94,0.6526440457612176
36,0.94,0.6683568288290117
14,0.94,0.6760386338843777
8,0.94,0.6781336716267502
5,0.94,0.6791811904979365
2,0.94,0.6802287093691227
5,0.88,0.6791811904979365
16,0.94,0.6753402879702535
68,1.0,0.6571832942030248
154,1.0,0.627154419895685
316,0.94,0.5705884008516264
164,0.94,0.6236626903250642
70,0.94,0.6564849482889006
107,0.72,0.6435655488776033
151,0.55,0.6282019387668714
162,0.54,0.6243610362391883
200,0.54,0.6110924638708288
194,0.54,0.6131875016132015
169,0.62,0.6219168255397537
156,0.71,0.6264560739815609
138,0.58,0.6327411872086784
116,0.58,0.6404229922640444
67,0.62,0.6575324671600868
66,0.57,0.657881640117149
59,0.61,0.6603258508165836
47,0.61,0.6645159263013287
22,0.57,0.673245250227881
23,0.57,0.6728960772708189
19,0.61,0.6742927690990672
4,0.65,0.6795303634549986
1,0.61,0.6805778823261849
10,0.61,0.677435325712626
5,0.61,0.6791811904979365
31,0.75,0.6701026936143222
42,0.65,0.6662617910866392
68,0.61,0.6571832942030248
64,0.57,0.6585799860312731
90,0.41,0.6495014891476588
88,0.36,0.650199835061783
91,0.33,0.6491523161905968
94,0.31,0.6481047973194104
71,0.31,0.6561357753318385
66,0.34,0.657881640117149
40,0.33,0.6669601370007633
24,0.5,0.6725469043137567
13,0.54,0.6763878068414397
17,0.76,0.6749911150131914
19,0.71,0.6742927690990672
14,0.71,0.6760386338843777
19,0.76,0.6742927690990672
22,0.76,0.673245250227881
12,0.76,0.6767369797985019
6,0.81,0.6788320175408744
2,0.75,0.6802287093691227
3,0.75,0.6798795364120607
3,0.75,0.6798795364120607
9,0.81,0.6777844986696882
31,0.81,0.6701026936143222
68,0.81,0.6571832942030248
70,0.76,0.6564849482889006
82,0.71,0.6522948728041555
127,0.66,0.6365820897363614
146,0.51,0.6299478035521817
140,0.45,0.6320428412945542
150,0.39,0.6285511117239334
145,0.36,0.6302969765092439
139,0.39,0.6323920142516164
127,0.34,0.6365820897363614
108,0.44,0.6432163759205412
96,0.67,0.6474064514052863
76,0.58,0.6543899105465281
61,0.71,0.6596275049024595
46,0.71,0.6648650992583908
28,0.76,0.6711502124855084
38,0.76,0.6676584829148875
24,0.76,0.6725469043137567
20,0.81,0.6739435961420052
9,0.81,0.6777844986696882
4,0.81,0.6795303634549986
3,0.75,0.6798795364120607
8,0.75,0.6781336716267502
13,0.87,0.6763878068414397
50,0.76,0.6634684074301425
67,0.76,0.6575324671600868
84,0.81,0.6515965268900313
123,0.62,0.6379787815646099
172,0.51,0.6208693066685674
148,0.44,0.6292494576380576
158,0.48,0.6257577280674367
160,0.42,0.6250593821533125
138,0.47,0.6327411872086784
122,0.47,0.6383279545216719
118,0.62,0.6397246463499203
100,0.71,0.6460097595770379
86,0.58,0.6508981809759071
72,0.82,0.6557866023747765
51,0.76,0.6631192344730803
51,0.81,0.6631192344730803
39,0.81,0.6673093099578254
35,0.81,0.6687060017860738
22,0.81,0.673245250227881
8,0.87,0.6781336716267502
4,0.87,0.6795303634549986
5,0.87,0.6791811904979365
9,0.82,0.6777844986696882
11,0.87,0.6770861527555639
36,0.82,0.6683568288290117
90,0.72,0.6495014891476588
131,0.72,0.6351853979081131
157,0.63,0.6261069010244987
193,0.56,0.6135366745702635
216,0.6,0.6055056965578355
200,0.43,0.6110924638708288
221,0.43,0.603759831772525
229,0.52,0.6009664481160283
167,0.56,0.6226151714538779
130,0.63,0.6355345708651752
109,0.67,0.6428672029634791
94,0.63,0.6481047973194104
75,0.67,0.6547390835035901
53,0.72,0.6624208885589562
27,0.72,0.6714993854425705
10,0.77,0.677435325712626
12,0.77,0.6767369797985019
4,0.88,0.6795303634549986
4,0.82,0.6795303634549986
34,0.87,0.6690551747431359
98,0.82,0.6467081054911621
270,0.88,0.5866503568764826
394,0.94,0.5433529102007834
191,0.88,0.6142350204843877
86,0.77,0.6508981809759071
107,0.68,0.6435655488776033
165,0.6,0.623313517368002
137,0.56,0.6330903601657406
129,0.56,0.6358837438222373
132,0.6,0.634836224951051
240,0.6,0.5971255455883453
444,0.56,0.5258942623476789
396,0.64,0.5426545642866591
260,0.73,0.5901420864471034
206,0.73,0.6089974261284563
152,0.77,0.6278527658098092
102,0.83,0.6453114136629137
41,0.83,0.6666109640437012
18,0.83,0.6746419420561293
16,0.83,0.6753402879702535
5,0.88,0.6791811904979365
2,0.88,0.6802287093691227
5,0.83,0.6791811904979365
21,0.88,0.673594423184943
88,0.83,0.650199835061783
330,0.77,0.5656999794527572
440,0.77,0.5272909541759272
197,0.73,0.6121399827420152
34,0.73,0.6690551747431359
10,0.88,0.677435325712626
17,0.82,0.6749911150131914
22,0.77,0.673245250227881
35,0.94,0.6687060017860738
60,0.87,0.6599766778595215
146,0.87,0.6299478035521817
346,0.87,0.5601132121397637
347,0.82,0.5597640391827016
244,0.82,0.5957288537600969
176,0.87,0.619472614840319
116,0.87,0.6404229922640444
90,0.82,0.6495014891476588
53,0.76,0.6624208885589562
23,0.62,0.6728960772708189
8,0.66,0.6781336716267502
5,0.7,0.6791811904979365
1,0.7,0.6805778823261849
5,0.75,0.6791811904979365
21,0.81,0.673594423184943
100,0.87,0.6460097595770379
276,0.81,0.58455531913411
465,0.81,0.518561630249375
186,0.75,0.6159808852696982
95,0.66,0.6477556243623483
112,0.54,0.6418196840922928
148,0.53,0.6292494576380576
131,0.43,0.6351853979081131
99,0.43,0.6463589325341
104,0.46,0.6446130677487896
199,0.46,0.611441636827891
365,0.49,0.553478925955584
369,0.49,0.5520822341273356
273,0.57,0.5856028380052963
184,0.57,0.6166792311838223
128,0.53,0.6362329167792994
82,0.56,0.6522948728041555
46,0.52,0.6648650992583908
19,0.52,0.6742927690990672
9,0.6,0.6777844986696882
8,0.56,0.6781336716267502
6,0.56,0.6788320175408744
1,0.56,0.6805778823261849
23,0.56,0.6728960772708189
92,0.65,0.6488031432335346
265,0.65,0.5883962216617931
462,0.6,0.5196091491205612
215,0.52,0.6058548695148975
86,0.53,0.6508981809759071
95,0.49,0.6477556243623483
139,0.46,0.6323920142516164
137,0.4,0.6330903601657406
130,0.4,0.6355345708651752
144,0.4,0.6306461494663059
192,0.4,0.6138858475273256
409,0.46,0.538115315844852
393,0.43,0.5437020831578454
219,0.46,0.6044581776866491
178,0.46,0.6187742689261949
154,0.61,0.627154419895685
99,0.61,0.6463589325341
70,0.7,0.6564849482889006
32,0.7,0.66975352065726
14,0.75,0.6760386338843777
10,0.75,0.677435325712626
1,0.8,0.6805778823261849
3,0.8,0.6798795364120607
23,0.8,0.6728960772708189
84,0.8,0.6515965268900313
199,0.87,0.611441636827891
432,0.87,0.5300843378324239
234,0.81,0.5992205833307178
89,0.75,0.6498506621047209
142,0.66,0.6313444953804301
186,0.57,0.6159808852696982
188,0.47,0.615282539355574
145,0.44,0.6302969765092439
175,0.41,0.6198217877973812
254,0.41,0.592237124189476
391,0.38,0.5444004290719696
362,0.5,0.5545264448267703
252,0.53,0.5929354701036001
178,0.4,0.6187742689261949
102,0.49,0.6453114136629137
95,0.53,0.6477556243623483
81,0.53,0.6526440457612176
65,0.56,0.658230813074211
62,0.65,0.6592783319453973
41,0.65,0.6666109640437012
5,0.7,0.6791811904979365
7,0.75,0.6784828445838123
6,0.7,0.6788320175408744
10,0.65,0.677435325712626
24,0.75,0.6725469043137567
62,0.75,0.6592783319453973
99,0.7,0.6463589325341
173,0.61,0.6205201337115053
227,0.57,0.6016647940301525
280,0.5,0.5831586273058617
222,0.5,0.6034106588154629
251,0.46,0.5932846430606623
237,0.46,0.5981730644595316
230,0.46,0.6006172751589661
186,0.62,0.6159808852696982
193,0.53,0.6135366745702635
144,0.61,0.6306461494663059
110,0.61,0.642518030006417
104,0.61,0.6446130677487896
97,0.61,0.6470572784482241
73,0.7,0.6554374294177143
64,0.7,0.6585799860312731
54,0.75,0.662071715601894
51,0.81,0.6631192344730803
34,0.75,0.6690551747431359
9,0.87,0.6777844986696882
2,0.81,0.6802287093691227
3,0.93,0.6798795364120607
23,0.87,0.6728960772708189
48,0.87,0.6641667533442666
114,0.81,0.6411213381781686
180,0.81,0.6180759230120707
206,0.81,0.6089974261284563
247,0.81,0.5946813348889106
269,0.66,0.5869995298335446
246,0.62,0.5950305078459728
227,0.62,0.6016647940301525
266,0.58,0.5880470487047309
207,0.76,0.6086482531713943
161,0.71,0.6247102091962504
158,0.76,0.6257577280674367
116,0.76,0.6404229922640444
65,0.81,0.658230813074211
59,0.87,0.6603258508165836
42,0.87,0.6662617910866392
21,0.87,0.673594423184943
10,0.87,0.677435325712626
8,0.87,0.6781336716267502
2,0.87,0.6802287093691227
7,0.87,0.6784828445838123
24,0.87,0.6725469043137567
89,0.93,0.6498506621047209
274,0.9,0.5852536650482342
392,0.93,0.5440512561149076
178,0.87,0.6187742689261949
78,0.87,0.6536915646324039
106,0.87,0.6439147218346654
125,0.76,0.6372804356504856
153,0.71,0.6275035928527471
126,0.67,0.6369312626934236
132,0.72,0.634836224951051
238,0.63,0.5978238915024694
430,0.77,0.5307826837465481
386,0.77,0.5461462938572801
295,0.77,0.5779210329499302
