hum,cnt,Predicted Y
0.93,7,97.54410726840268
0.87,14,115.75964276097511
0.93,40,97.54410726840268
0.81,70,133.97517825354748
0.76,138,149.15479116402452
0.62,201,191.6577073133601
0.58,223,203.80139764174172
0.54,267,215.9450879701233
0.51,265,225.0528557164095
0.54,215,215.9450879701233
0.48,111,234.16062346269572
0.59,106,200.76547505964632
0.67,105,176.4780944028831
0.62,83,191.6577073133601
0.67,71,176.4780944028831
0.55,66,212.9091653880279
0.51,29,225.0528557164095
0.4,39,258.4480041194589
0.43,12,249.3402363731727
0.34,7,276.6635396120313
0.45,4,243.2683912089819
0.45,4,243.2683912089819
0.41,14,255.41208153736352
0.32,16,282.7353847762221
0.35,53,273.6276170299359
0.35,68,273.6276170299359
0.35,109,273.6276170299359
0.35,175,273.6276170299359
0.36,202,270.5916944478405
0.36,176,270.5916944478405
0.36,151,270.5916944478405
0.38,168,264.5198492836497
0.35,154,273.6276170299359
0.35,153,273.6276170299359
0.33,126,279.6994621941267
0.38,93,264.5198492836497
0.41,88,255.41208153736352
0.41,66,255.41208153736352
0.44,39,246.3043137910773
0.44,34,246.3043137910773
0.51,13,225.0528557164095
0.55,6,212.9091653880279
0.51,3,225.0528557164095
0.55,2,212.9091653880279
0.55,5,212.9091653880279
0.54,12,215.9450879701233
0.59,85,200.76547505964632
0.59,170,200.76547505964632
0.55,354,212.9091653880279
0.5,153,228.0887782985049
0.47,60,237.19654604479112
0.37,75,267.5557718657451
0.37,74,267.5557718657451
0.34,73,276.6635396120313
0.43,79,249.3402363731727
0.37,77,267.5557718657451
0.39,136,261.4839267015543
0.26,245,300.9509202687945
0.26,224,300.9509202687945
0.28,156,294.87907510460366
0.33,115,279.6994621941267
0.36,68,270.5916944478405
0.46,33,240.2324686268865
0.46,18,240.2324686268865
0.42,9,252.37615895526812
0.38,3,264.5198492836497
0.34,1,276.6635396120313
0.34,1,276.6635396120313
0.41,2,255.41208153736352
0.41,14,255.41208153736352
0.41,59,255.41208153736352
0.44,152,246.3043137910773
0.44,315,246.3043137910773
0.45,180,243.2683912089819
0.45,64,243.2683912089819
0.42,46,252.37615895526812
0.46,84,240.2324686268865
0.43,91,249.3402363731727
0.46,75,240.2324686268865
0.37,90,267.5557718657451
0.4,131,258.4480041194589
0.4,281,258.4480041194589
0.37,289,267.5557718657451
0.4,184,258.4480041194589
0.4,123,258.4480041194589
0.44,90,246.3043137910773
0.47,52,237.19654604479112
0.44,32,246.3043137910773
0.47,14,237.19654604479112
0.51,5,225.0528557164095
0.51,4,225.0528557164095
0.61,4,194.6936298954555
0.59,5,200.76547505964632
0.59,26,200.76547505964632
0.75,78,152.1907137461199
0.69,215,170.40624923869234
0.75,388,152.1907137461199
0.69,227,170.40624923869234
0.52,86,222.0169331343141
0.49,84,231.1247008806003
0.49,120,231.1247008806003
0.42,118,252.37615895526812
0.39,117,261.4839267015543
0.34,119,276.6635396120313
0.34,197,276.6635396120313
0.34,412,276.6635396120313
0.36,383,270.5916944478405
0.34,265,276.6635396120313
0.49,177,231.1247008806003
0.6,97,197.72955247755093
0.6,71,197.72955247755093
0.7,60,167.37032665659692
0.75,25,152.1907137461199
0.75,8,152.1907137461199
0.69,5,170.40624923869234
0.69,4,170.40624923869234
0.69,3,170.40624923869234
0.8,13,137.0111008356429
0.73,70,158.26255891031073
0.65,205,182.5499395670739
0.7,447,167.37032665659692
0.7,241,167.37032665659692
0.65,116,182.5499395670739
0.56,138,209.87324280593248
0.5,191,228.0887782985049
0.43,204,249.3402363731727
0.36,178,270.5916944478405
0.27,222,297.9149976866991
0.27,294,297.9149976866991
0.36,476,270.5916944478405
0.29,419,291.8431525225083
0.33,272,279.6994621941267
0.41,177,255.41208153736352
0.43,154,249.3402363731727
0.5,135,228.0887782985049
0.5,101,228.0887782985049
0.5,79,228.0887782985049
0.46,62,240.2324686268865
0.5,38,228.0887782985049
0.57,20,206.8373202238371
0.57,10,206.8373202238371
0.75,9,152.1907137461199
0.75,7,152.1907137461199
0.87,20,115.75964276097511
0.75,64,152.1907137461199
0.8,130,137.0111008356429
0.75,203,152.1907137461199
0.57,324,206.8373202238371
0.43,376,249.3402363731727
0.44,445,246.3043137910773
0.42,512,252.37615895526812
0.37,449,267.5557718657451
0.37,401,267.5557718657451
0.43,322,249.3402363731727
0.45,297,243.2683912089819
0.42,215,252.37615895526812
0.39,170,261.4839267015543
0.44,140,246.3043137910773
0.38,109,264.5198492836497
0.38,119,264.5198492836497
0.4,91,258.4480041194589
0.42,72,252.37615895526812
0.37,67,267.5557718657451
0.42,32,252.37615895526812
0.49,6,231.1247008806003
0.49,2,231.1247008806003
0.52,2,222.0169331343141
0.52,24,222.0169331343141
0.52,57,222.0169331343141
0.53,125,218.9810105522187
0.49,208,231.1247008806003
0.46,256,240.2324686268865
0.43,351,249.3402363731727
0.37,343,267.5557718657451
0.4,328,258.4480041194589
0.37,330,267.5557718657451
0.37,314,267.5557718657451
0.4,219,258.4480041194589
0.46,181,240.2324686268865
0.49,112,231.1247008806003
0.52,126,222.0169331343141
0.56,91,209.87324280593248
0.6,58,197.72955247755093
0.56,30,209.87324280593248
0.6,15,197.72955247755093
0.6,5,197.72955247755093
0.56,5,209.87324280593248
0.52,3,222.0169331343141
0.64,4,185.58586214916932
0.64,21,185.58586214916932
0.6,88,197.72955247755093
0.6,240,197.72955247755093
0.55,420,212.9091653880279
0.64,197,185.58586214916932
0.6,108,197.72955247755093
0.56,88,209.87324280593248
0.56,103,209.87324280593248
0.56,80,209.87324280593248
0.75,50,152.1907137461199
0.75,69,152.1907137461199
0.87,49,115.75964276097511
0.87,152,115.75964276097511
0.86,164,118.7955653430705
0.93,190,97.54410726840268
0.86,132,118.7955653430705
0.93,79,97.54410726840268
0.92,62,100.58002985049808
0.87,52,115.75964276097511
0.87,14,115.75964276097511
0.93,5,97.54410726840268
0.87,4,115.75964276097511
0.86,4,118.7955653430705
0.47,23,237.19654604479112
0.93,79,97.54410726840268
0.93,222,97.54410726840268
0.93,471,97.54410726840268
0.93,195,97.54410726840268
0.93,83,97.54410726840268
0.38,101,264.5198492836497
0.38,140,264.5198492836497
0.38,178,264.5198492836497
0.38,106,264.5198492836497
0.38,136,264.5198492836497
0.38,240,264.5198492836497
0.38,460,264.5198492836497
0.4,385,258.4480041194589
0.46,281,240.2324686268865
0.53,200,218.9810105522187
0.66,116,179.5140169849785
0.7,114,167.37032665659692
0.81,41,133.97517825354748
0.81,28,133.97517825354748
0.87,7,115.75964276097511
0.85,5,121.8314879251659
0.8,4,137.0111008356429
0.8,2,137.0111008356429
0.8,22,137.0111008356429
0.86,74,118.7955653430705
0.8,256,137.0111008356429
0.82,499,130.93925567145212
0.86,225,118.7955653430705
0.87,97,115.75964276097511
0.87,99,115.75964276097511
0.81,55,133.97517825354748
0.76,65,149.15479116402452
0.81,73,133.97517825354748
0.87,79,115.75964276097511
0.87,118,115.75964276097511
0.87,134,115.75964276097511
0.87,98,115.75964276097511
0.93,93,97.54410726840268
0.93,57,97.54410726840268
0.87,29,115.75964276097511
0.87,49,115.75964276097511
0.87,9,115.75964276097511
0.93,3,97.54410726840268
0.93,3,97.54410726840268
0.93,2,97.54410726840268
0.93,3,97.54410726840268
0.93,2,97.54410726840268
0.93,16,97.54410726840268
0.93,89,97.54410726840268
0.87,220,115.75964276097511
0.81,508,133.97517825354748
0.81,230,133.97517825354748
0.81,90,133.97517825354748
0.81,119,133.97517825354748
0.81,144,133.97517825354748
0.77,183,146.1188685819291
0.77,156,146.1188685819291
0.72,188,161.29848149240613
0.67,281,176.4780944028831
0.63,495,188.6217847312647
0.67,421,176.4780944028831
0.71,330,164.33440407450152
0.71,240,164.33440407450152
0.67,174,176.4780944028831
0.76,133,149.15479116402452
0.76,67,149.15479116402452
0.71,42,164.33440407450152
0.76,12,149.15479116402452
0.76,14,149.15479116402452
0.87,7,115.75964276097511
0.7,3,167.37032665659692
0.7,21,167.37032665659692
0.75,73,152.1907137461199
0.6,177,197.72955247755093
0.52,419,222.0169331343141
0.47,214,237.19654604479112
0.44,103,246.3043137910773
0.38,114,264.5198492836497
0.38,154,264.5198492836497
0.33,154,279.6994621941267
0.33,129,279.6994621941267
0.33,138,279.6994621941267
0.3,233,288.8072299404129
0.33,332,279.6994621941267
0.38,301,264.5198492836497
0.38,206,264.5198492836497
0.41,136,255.41208153736352
0.41,102,255.41208153736352
0.47,65,237.19654604479112
0.47,65,237.19654604479112
0.47,44,237.19654604479112
0.47,50,237.19654604479112
0.47,38,237.19654604479112
0.54,20,215.9450879701233
0.5,3,228.0887782985049
0.5,4,228.0887782985049
0.5,5,228.0887782985049
0.5,24,228.0887782985049
0.54,92,215.9450879701233
0.5,81,228.0887782985049
0.47,149,237.19654604479112
0.4,178,258.4480041194589
0.41,219,255.41208153736352
0.44,220,246.3043137910773
0.41,231,255.41208153736352
0.38,226,264.5198492836497
0.38,206,264.5198492836497
0.41,144,255.41208153736352
0.41,143,255.41208153736352
0.47,102,237.19654604479112
0.44,103,246.3043137910773
0.43,69,249.3402363731727
0.47,66,237.19654604479112
0.47,76,237.19654604479112
0.47,59,237.19654604479112
0.47,42,237.19654604479112
0.47,43,237.19654604479112
0.48,25,234.16062346269572
0.47,6,237.19654604479112
0.47,5,237.19654604479112
0.5,8,228.0887782985049
0.54,17,215.9450879701233
0.54,36,215.9450879701233
0.54,90,215.9450879701233
0.54,126,215.9450879701233
0.47,165,237.19654604479112
0.4,234,258.4480041194589
0.34,224,276.6635396120313
0.32,188,282.7353847762221
0.27,206,297.9149976866991
0.29,205,291.8431525225083
0.25,146,303.9868428508899
0.29,120,291.8431525225083
0.37,110,267.5557718657451
0.37,95,267.5557718657451
0.4,72,258.4480041194589
0.37,60,267.5557718657451
0.43,29,249.3402363731727
0.46,25,240.2324686268865
0.43,20,249.3402363731727
0.46,17,240.2324686268865
0.5,3,228.0887782985049
0.58,8,203.80139764174172
0.54,6,215.9450879701233
0.54,13,215.9450879701233
0.54,33,215.9450879701233
0.58,78,203.80139764174172
0.58,96,203.80139764174172
0.59,126,200.76547505964632
0.59,179,200.76547505964632
0.55,185,212.9091653880279
0.41,228,255.41208153736352
0.44,181,246.3043137910773
0.44,192,246.3043137910773
0.44,180,246.3043137910773
0.48,193,234.16062346269572
0.52,181,222.0169331343141
0.56,144,209.87324280593248
0.6,90,197.72955247755093
0.52,49,222.0169331343141
0.49,43,231.1247008806003
0.7,28,167.37032665659692
0.7,12,167.37032665659692
0.65,2,182.5499395670739
0.75,12,152.1907137461199
0.66,2,179.5140169849785
0.66,13,179.5140169849785
0.75,57,152.1907137461199
0.81,126,133.97517825354748
0.81,93,133.97517825354748
0.81,68,133.97517825354748
0.87,62,115.75964276097511
0.87,75,115.75964276097511
0.87,86,115.75964276097511
0.76,103,149.15479116402452
0.62,132,191.6577073133601
0.62,129,191.6577073133601
0.63,219,188.6217847312647
0.63,462,188.6217847312647
0.63,463,188.6217847312647
0.63,308,188.6217847312647
0.63,180,188.6217847312647
0.67,180,176.4780944028831
0.72,90,161.29848149240613
0.72,61,161.29848149240613
0.77,17,146.1188685819291
0.77,10,146.1188685819291
0.51,2,225.0528557164095
0.51,4,225.0528557164095
0.46,1,240.2324686268865
0.46,29,240.2324686268865
0.36,88,270.5916944478405
0.42,263,252.37615895526812
0.52,489,222.0169331343141
0.52,202,222.0169331343141
0.42,93,252.37615895526812
0.42,114,252.37615895526812
0.39,161,261.4839267015543
0.42,130,252.37615895526812
0.33,105,279.6994621941267
0.33,130,279.6994621941267
0.3,176,288.8072299404129
0.33,346,279.6994621941267
0.32,355,282.7353847762221
0.37,256,267.5557718657451
0.37,165,267.5557718657451
0.4,124,258.4480041194589
0.47,78,237.19654604479112
0.47,38,237.19654604479112
0.5,16,228.0887782985049
0.5,5,228.0887782985049
0.5,3,228.0887782985049
0.54,4,215.9450879701233
0.54,1,215.9450879701233
0.55,19,212.9091653880279
0.54,86,215.9450879701233
0.54,206,215.9450879701233
0.54,423,215.9450879701233
0.54,210,215.9450879701233
0.59,108,200.76547505964632
0.55,99,212.9091653880279
0.51,111,225.0528557164095
0.47,124,237.19654604479112
0.44,119,246.3043137910773
0.44,127,246.3043137910773
0.41,193,255.41208153736352
0.44,385,246.3043137910773
0.44,361,246.3043137910773
0.48,234,234.16062346269572
0.52,191,222.0169331343141
0.44,121,246.3043137910773
0.44,90,246.3043137910773
0.48,56,234.16062346269572
0.48,27,234.16062346269572
0.48,15,234.16062346269572
0.48,11,234.16062346269572
0.52,4,222.0169331343141
0.6,3,197.72955247755093
0.6,19,197.72955247755093
0.6,68,197.72955247755093
0.69,185,170.40624923869234
0.64,425,185.58586214916932
0.47,263,237.19654604479112
0.44,97,246.3043137910773
0.32,123,282.7353847762221
0.34,124,276.6635396120313
0.32,156,282.7353847762221
0.35,115,273.6276170299359
0.35,156,273.6276170299359
0.37,174,267.5557718657451
0.32,349,282.7353847762221
0.34,301,276.6635396120313
0.37,192,267.5557718657451
0.34,142,276.6635396120313
0.37,104,267.5557718657451
0.37,72,267.5557718657451
0.64,38,185.58586214916932
0.64,24,185.58586214916932
0.86,23,118.7955653430705
0.86,26,118.7955653430705
0.93,13,97.54410726840268
0.86,1,118.7955653430705
0.86,2,118.7955653430705
0.93,1,97.54410726840268
0.93,13,97.54410726840268
0.93,25,97.54410726840268
0.93,42,97.54410726840268
0.93,45,97.54410726840268
0.86,63,118.7955653430705
0.8,67,137.0111008356429
0.8,76,137.0111008356429
0.8,95,137.0111008356429
0.8,119,137.0111008356429
0.8,118,137.0111008356429
0.8,106,137.0111008356429
0.75,110,152.1907137461199
0.8,85,137.0111008356429
0.8,67,137.0111008356429
0.74,69,155.2266363282153
0.74,59,155.2266363282153
0.8,52,137.0111008356429
0.8,52,137.0111008356429
0.74,50,155.2266363282153
0.74,47,155.2266363282153
0.69,21,170.40624923869234
0.8,2,137.0111008356429
0.74,3,155.2266363282153
0.74,4,155.2266363282153
0.74,13,155.2266363282153
0.74,32,155.2266363282153
0.74,63,155.2266363282153
0.74,129,155.2266363282153
0.8,133,137.0111008356429
0.8,185,137.0111008356429
0.8,199,137.0111008356429
0.8,182,137.0111008356429
0.8,176,137.0111008356429
0.8,155,137.0111008356429
0.8,108,137.0111008356429
0.86,121,118.7955653430705
0.86,89,118.7955653430705
0.86,74,118.7955653430705
0.86,44,118.7955653430705
0.93,58,97.54410726840268
0.93,37,97.54410726840268
0.86,19,118.7955653430705
0.86,4,118.7955653430705
0.86,2,118.7955653430705
0.86,1,118.7955653430705
0.8,1,137.0111008356429
0.86,19,118.7955653430705
0.86,42,118.7955653430705
0.86,122,118.7955653430705
0.86,272,118.7955653430705
0.86,211,118.7955653430705
0.93,149,97.54410726840268
0.93,62,97.54410726840268
0.93,62,97.54410726840268
0.93,37,97.54410726840268
0.93,61,97.54410726840268
1.0,74,76.29264919373492
0.93,122,97.54410726840268
0.96,276,88.43633952211655
0.93,282,97.54410726840268
0.93,220,97.54410726840268
1.0,169,76.29264919373492
1.0,120,76.29264919373492
1.0,68,76.29264919373492
0.93,37,97.54410726840268
1.0,25,76.29264919373492
0.93,9,97.54410726840268
0.93,8,97.54410726840268
0.93,3,97.54410726840268
1.0,2,76.29264919373492
1.0,26,76.29264919373492
0.93,89,97.54410726840268
0.93,232,97.54410726840268
0.93,490,97.54410726840268
0.87,255,115.75964276097511
0.93,116,97.54410726840268
0.87,153,115.75964276097511
0.87,175,115.75964276097511
0.87,203,115.75964276097511
0.81,173,133.97517825354748
0.71,208,164.33440407450152
0.71,278,164.33440407450152
0.67,515,176.4780944028831
0.62,423,191.6577073133601
0.51,331,225.0528557164095
0.76,229,149.15479116402452
0.71,172,164.33440407450152
0.81,125,133.97517825354748
0.76,99,149.15479116402452
0.93,31,97.54410726840268
0.7,13,167.37032665659692
0.7,6,167.37032665659692
0.75,1,152.1907137461199
0.7,4,167.37032665659692
0.7,33,167.37032665659692
0.73,88,158.26255891031073
0.75,257,152.1907137461199
0.7,513,167.37032665659692
0.7,236,167.37032665659692
0.7,141,167.37032665659692
0.61,157,194.6936298954555
0.53,193,218.9810105522187
0.49,212,231.1247008806003
0.49,160,231.1247008806003
0.46,155,240.2324686268865
0.53,246,218.9810105522187
0.53,470,218.9810105522187
0.66,439,179.5140169849785
0.53,316,218.9810105522187
0.61,235,194.6936298954555
0.65,185,182.5499395670739
0.65,113,182.5499395670739
0.65,66,182.5499395670739
0.75,25,152.1907137461199
0.75,21,152.1907137461199
0.75,7,152.1907137461199
0.75,6,152.1907137461199
0.75,3,152.1907137461199
0.75,28,152.1907137461199
0.81,88,133.97517825354748
0.81,239,133.97517825354748
0.81,530,133.97517825354748
0.81,274,133.97517825354748
0.81,108,133.97517825354748
0.87,111,115.75964276097511
0.81,165,133.97517825354748
0.71,173,164.33440407450152
0.71,128,164.33440407450152
0.71,164,164.33440407450152
0.71,224,164.33440407450152
0.71,413,164.33440407450152
0.71,406,164.33440407450152
0.76,313,149.15479116402452
0.82,224,130.93925567145212
0.76,192,149.15479116402452
0.82,142,130.93925567145212
0.82,91,130.93925567145212
0.82,38,130.93925567145212
0.87,29,115.75964276097511
0.94,13,94.50818468630735
0.94,8,94.50818468630735
1.0,4,76.29264919373492
0.94,24,94.50818468630735
1.0,72,76.29264919373492
1.0,134,76.29264919373492
0.88,220,112.72372017887972
0.88,107,112.72372017887972
1.0,126,76.29264919373492
0.94,105,94.50818468630735
0.88,180,112.72372017887972
0.59,201,200.76547505964632
0.55,176,212.9091653880279
0.51,197,225.0528557164095
0.51,267,225.0528557164095
0.5,422,228.0887782985049
0.5,383,228.0887782985049
0.5,251,228.0887782985049
0.53,159,218.9810105522187
0.53,135,218.9810105522187
0.49,119,231.1247008806003
0.49,86,231.1247008806003
0.52,69,222.0169331343141
0.52,58,222.0169331343141
0.6,41,197.72955247755093
0.6,17,197.72955247755093
0.6,8,197.72955247755093
0.75,10,152.1907137461199
0.7,15,167.37032665659692
0.75,31,152.1907137461199
0.8,91,137.0111008356429
0.8,158,137.0111008356429
0.7,191,167.37032665659692
0.56,296,209.87324280593248
0.61,314,194.6936298954555
0.57,373,206.8373202238371
0.5,362,228.0887782985049
0.47,410,237.19654604479112
0.44,407,246.3043137910773
0.44,290,246.3043137910773
0.41,241,255.41208153736352
0.41,206,255.41208153736352
0.35,120,273.6276170299359
0.29,127,291.8431525225083
0.34,103,276.6635396120313
0.31,85,285.7713073583175
0.33,96,279.6994621941267
0.28,73,294.87907510460366
0.26,51,300.9509202687945
0.28,21,294.87907510460366
0.3,5,288.8072299404129
0.51,7,225.0528557164095
0.4,5,258.4480041194589
0.37,12,267.5557718657451
0.4,70,258.4480041194589
0.43,111,249.3402363731727
0.35,191,273.6276170299359
0.28,255,294.87907510460366
0.26,288,300.9509202687945
0.26,316,300.9509202687945
0.26,280,300.9509202687945
0.25,310,303.9868428508899
0.21,322,316.1305331792715
0.21,234,316.1305331792715
0.23,168,310.0586880150807
0.29,159,291.8431525225083
0.39,111,261.4839267015543
0.33,69,279.6994621941267
0.26,64,300.9509202687945
0.33,25,279.6994621941267
0.26,10,300.9509202687945
0.6,9,197.72955247755093
0.48,7,234.16062346269572
0.48,4,234.16062346269572
0.51,5,225.0528557164095
0.51,26,225.0528557164095
0.44,80,246.3043137910773
0.44,225,246.3043137910773
0.47,493,237.19654604479112
0.47,198,237.19654604479112
0.41,85,255.41208153736352
0.38,99,264.5198492836497
0.35,134,273.6276170299359
0.31,132,285.7713073583175
0.24,115,307.0227654329853
0.24,138,307.0227654329853
0.25,221,303.9868428508899
0.21,438,316.1305331792715
0.23,410,310.0586880150807
0.45,306,243.2683912089819
0.39,181,261.4839267015543
0.42,162,252.37615895526812
0.48,94,234.16062346269572
0.6,52,197.72955247755093
0.52,15,222.0169331343141
0.42,8,252.37615895526812
0.42,2,252.37615895526812
0.45,2,243.2683912089819
0.49,1,231.1247008806003
0.49,22,231.1247008806003
0.52,104,222.0169331343141
0.6,279,197.72955247755093
0.6,512,197.72955247755093
0.52,261,222.0169331343141
0.57,144,206.8373202238371
0.37,139,267.5557718657451
0.43,194,249.3402363731727
0.36,198,270.5916944478405
0.29,160,291.8431525225083
0.26,177,300.9509202687945
0.26,307,300.9509202687945
0.26,559,300.9509202687945
0.24,502,307.0227654329853
0.29,328,291.8431525225083
0.58,238,203.80139764174172
0.33,165,279.6994621941267
0.35,129,273.6276170299359
0.38,63,264.5198492836497
0.38,31,264.5198492836497
0.41,4,255.41208153736352
0.44,7,246.3043137910773
0.44,3,246.3043137910773
0.5,1,228.0887782985049
0.5,18,228.0887782985049
0.54,67,215.9450879701233
0.62,208,191.6577073133601
0.73,520,158.26255891031073
0.71,276,164.33440407450152
0.62,133,191.6577073133601
0.58,143,203.80139764174172
0.54,179,215.9450879701233
0.47,186,237.19654604479112
0.33,192,279.6994621941267
0.35,194,273.6276170299359
0.4,283,258.4480041194589
0.43,539,249.3402363731727
0.46,526,240.2324686268865
0.52,335,222.0169331343141
0.52,264,222.0169331343141
0.52,233,222.0169331343141
0.55,140,212.9091653880279
0.63,97,188.6217847312647
0.59,31,200.76547505964632
0.55,17,212.9091653880279
0.67,9,176.4780944028831
0.67,2,176.4780944028831
0.82,1,130.93925567145212
0.82,19,130.93925567145212
0.9,74,106.65187501468893
0.93,205,97.54410726840268
0.87,445,115.75964276097511
0.87,228,115.75964276097511
0.77,78,146.1188685819291
0.82,105,130.93925567145212
0.82,148,130.93925567145212
0.77,137,146.1188685819291
0.76,141,149.15479116402452
0.67,174,176.4780944028831
0.55,229,212.9091653880279
0.54,450,215.9450879701233
0.43,410,249.3402363731727
0.43,327,249.3402363731727
0.46,213,240.2324686268865
0.46,148,240.2324686268865
0.49,109,231.1247008806003
0.49,61,231.1247008806003
0.53,38,218.9810105522187
0.56,22,209.87324280593248
0.52,6,222.0169331343141
0.56,4,209.87324280593248
0.6,2,197.72955247755093
0.6,17,197.72955247755093
0.65,88,182.5499395670739
0.65,226,182.5499395670739
0.65,441,182.5499395670739
0.65,270,182.5499395670739
0.56,129,209.87324280593248
0.53,164,218.9810105522187
0.46,216,240.2324686268865
0.46,198,240.2324686268865
0.46,170,240.2324686268865
0.4,216,258.4480041194589
0.37,311,267.5557718657451
0.37,488,267.5557718657451
0.4,385,258.4480041194589
0.49,267,231.1247008806003
0.49,163,231.1247008806003
0.49,134,231.1247008806003
0.49,119,231.1247008806003
0.7,77,167.37032665659692
0.7,86,167.37032665659692
0.7,43,167.37032665659692
0.7,44,167.37032665659692
0.75,18,152.1907137461199
0.81,6,133.97517825354748
0.81,4,133.97517825354748
0.87,5,115.75964276097511
0.87,28,115.75964276097511
0.87,90,115.75964276097511
0.81,157,133.97517825354748
0.87,224,115.75964276097511
0.7,270,167.37032665659692
0.7,300,167.37032665659692
0.7,302,167.37032665659692
0.66,276,179.5140169849785
0.66,305,179.5140169849785
0.61,143,194.6936298954555
0.7,67,167.37032665659692
0.75,64,152.1907137461199
0.87,80,115.75964276097511
0.93,77,97.54410726840268
0.93,78,97.54410726840268
0.87,95,115.75964276097511
0.87,70,115.75964276097511
0.87,61,115.75964276097511
0.93,51,97.54410726840268
0.93,63,97.54410726840268
0.87,17,115.75964276097511
0.87,9,115.75964276097511
0.81,4,133.97517825354748
0.7,4,167.37032665659692
0.75,16,152.1907137461199
0.75,62,152.1907137461199
0.7,92,167.37032665659692
0.65,148,182.5499395670739
0.7,182,167.37032665659692
0.65,248,182.5499395670739
0.61,274,194.6936298954555
0.61,243,194.6936298954555
0.56,272,209.87324280593248
0.56,296,209.87324280593248
0.53,306,218.9810105522187
0.52,181,222.0169331343141
0.52,69,222.0169331343141
0.56,50,209.87324280593248
0.56,66,209.87324280593248
0.6,191,197.72955247755093
0.7,42,167.37032665659692
0.65,21,182.5499395670739
0.75,6,152.1907137461199
0.75,3,152.1907137461199
0.8,2,137.0111008356429
0.8,17,137.0111008356429
0.86,72,118.7955653430705
0.86,234,118.7955653430705
0.86,444,118.7955653430705
0.8,277,137.0111008356429
0.75,116,152.1907137461199
0.7,116,167.37032665659692
0.61,150,194.6936298954555
0.4,141,258.4480041194589
0.35,140,273.6276170299359
0.32,171,282.7353847762221
0.43,228,249.3402363731727
0.43,430,249.3402363731727
0.43,437,249.3402363731727
0.43,291,249.3402363731727
0.46,201,240.2324686268865
0.57,154,206.8373202238371
0.65,87,182.5499395670739
0.65,46,182.5499395670739
0.7,23,167.37032665659692
0.61,14,194.6936298954555
0.61,4,194.6936298954555
0.7,2,167.37032665659692
0.7,3,167.37032665659692
0.49,15,231.1247008806003
0.45,100,243.2683912089819
0.45,299,243.2683912089819
0.49,529,231.1247008806003
0.49,289,231.1247008806003
0.46,116,240.2324686268865
0.46,129,240.2324686268865
0.4,172,258.4480041194589
0.38,184,264.5198492836497
0.38,138,264.5198492836497
0.38,146,264.5198492836497
0.35,276,273.6276170299359
0.35,509,273.6276170299359
0.38,518,264.5198492836497
0.43,338,249.3402363731727
0.5,212,228.0887782985049
0.61,190,194.6936298954555
0.57,118,206.8373202238371
0.57,51,206.8373202238371
0.56,23,209.87324280593248
0.61,10,194.6936298954555
0.65,1,182.5499395670739
0.65,1,182.5499395670739
0.7,1,167.37032665659692
0.7,20,167.37032665659692
0.7,98,167.37032665659692
0.7,281,167.37032665659692
0.7,508,167.37032665659692
0.7,253,167.37032665659692
0.7,108,167.37032665659692
0.65,102,182.5499395670739
0.65,138,182.5499395670739
0.61,126,194.6936298954555
0.56,108,209.87324280593248
0.61,54,194.6936298954555
0.81,75,133.97517825354748
0.87,155,115.75964276097511
0.87,167,115.75964276097511
0.87,161,115.75964276097511
0.87,125,115.75964276097511
0.87,129,115.75964276097511
0.87,98,115.75964276097511
0.87,60,115.75964276097511
0.87,26,115.75964276097511
0.87,12,115.75964276097511
0.8,2,137.0111008356429
0.8,4,137.0111008356429
0.75,1,152.1907137461199
0.75,18,152.1907137461199
0.75,76,152.1907137461199
0.69,267,170.40624923869234
0.64,484,185.58586214916932
0.59,238,200.76547505964632
0.51,97,225.0528557164095
0.52,99,222.0169331343141
0.48,158,234.16062346269572
0.42,154,252.37615895526812
0.39,144,261.4839267015543
0.36,134,270.5916944478405
0.36,238,270.5916944478405
0.34,399,276.6635396120313
0.31,417,285.7713073583175
0.33,295,279.6994621941267
0.36,199,270.5916944478405
0.52,177,222.0169331343141
0.56,107,209.87324280593248
0.52,84,222.0169331343141
0.65,43,182.5499395670739
0.61,13,194.6936298954555
0.52,16,222.0169331343141
0.56,5,209.87324280593248
0.56,2,209.87324280593248
0.52,17,222.0169331343141
0.59,64,200.76547505964632
0.59,230,200.76547505964632
0.59,448,200.76547505964632
0.55,275,212.9091653880279
0.48,124,234.16062346269572
0.45,153,243.2683912089819
0.42,176,252.37615895526812
0.42,192,252.37615895526812
0.39,146,261.4839267015543
0.45,191,243.2683912089819
0.42,268,252.37615895526812
0.42,396,252.37615895526812
0.61,359,194.6936298954555
0.57,262,206.8373202238371
0.57,151,206.8373202238371
0.66,122,179.5140169849785
0.66,113,179.5140169849785
0.7,65,167.37032665659692
0.7,53,167.37032665659692
0.81,45,133.97517825354748
0.81,26,133.97517825354748
0.87,9,115.75964276097511
0.87,4,115.75964276097511
0.93,2,97.54410726840268
0.93,9,97.54410726840268
0.93,19,97.54410726840268
0.93,78,97.54410726840268
0.93,90,97.54410726840268
0.93,166,97.54410726840268
0.81,183,133.97517825354748
0.81,221,133.97517825354748
0.81,235,133.97517825354748
0.81,243,133.97517825354748
0.61,124,194.6936298954555
0.75,146,152.1907137461199
0.69,144,170.40624923869234
0.47,108,237.19654604479112
0.4,87,258.4480041194589
0.43,63,249.3402363731727
0.43,48,249.3402363731727
0.39,46,261.4839267015543
0.5,20,228.0887782985049
0.68,21,173.4421718207877
0.79,24,140.0470234177383
