cnt,season,Predicted Y
1,1,2.2968586691705917
1,1,2.2968586691705917
18,1,2.3153306211152174
91,1,2.3946513559362574
260,1,2.578284289974008
428,1,2.760830638603251
197,1,2.509829409238042
86,1,2.3892184288937206
103,1,2.4076903808383463
137,1,2.444634284727598
120,1,2.426162332782972
128,1,2.4348550160510314
130,1,2.437028186868046
210,1,2.523955019548638
387,1,2.7162806368544476
375,1,2.703241611952359
226,1,2.5413403860847565
179,1,2.490270871884909
120,1,2.426162332782972
78,1,2.380525745625661
31,1,2.3294562314258136
8,1,2.3044647670301437
6,1,2.3022915962131285
4,1,2.3001184253961138
1,1,2.2968586691705917
3,1,2.2990318399876064
25,1,2.3229367189747694
102,1,2.406603795429839
275,1,2.594583071101619
501,1,2.840151373424291
233,1,2.548946483944308
129,1,2.4359416014595388
130,1,2.437028186868046
138,1,2.4457208701361055
164,1,2.4739720907572975
136,1,2.4435476993190908
166,1,2.4761452615743127
250,1,2.5674184358889343
446,1,2.780389175956384
457,1,2.7923416154499656
287,1,2.6076220960037078
187,1,2.498963555152968
148,1,2.456586724221179
106,1,2.4109501370638684
54,1,2.354447695821484
15,1,2.3120708648896953
5,1,2.301205010804621
4,1,2.3001184253961138
3,1,2.2990318399876064
3,1,2.2990318399876064
18,1,2.3153306211152174
108,1,2.4131233078808836
344,1,2.6695574642886295
566,1,2.9107794249772723
264,1,2.582630631608038
147,1,2.455500138812672
161,1,2.4707123345317754
215,1,2.529387946591175
205,1,2.518522092506101
175,1,2.485924530250879
209,1,2.522868434140131
288,1,2.608708681412215
612,1,2.9607623537686125
544,1,2.8868745459901093
361,1,2.688029416233255
260,1,2.578284289974008
188,1,2.5000501405614752
159,1,2.4685391637147607
62,1,2.363140379089543
46,1,2.3457550125534246
21,1,2.3185903773407395
11,1,2.307724523255666
3,1,2.2990318399876064
2,1,2.297945254579099
29,1,2.327283060608799
109,1,2.414209893289391
334,1,2.6586916102035554
585,1,2.9314245477389127
301,1,2.6228342917228114
138,1,2.4457208701361055
204,1,2.5174355070975936
251,1,2.5685050212974416
233,1,2.548946483944308
203,1,2.516348921689086
185,1,2.496790384335953
342,1,2.6673842934716148
597,1,2.9444635726410016
590,1,2.9368574747814495
416,1,2.747791613701162
302,1,2.6239208771313187
233,1,2.548946483944308
153,1,2.4620196512637165
94,1,2.39791111216178
54,1,2.354447695821484
26,1,2.3240233043832768
11,1,2.307724523255666
7,1,2.303378181621636
1,1,2.2968586691705917
29,1,2.327283060608799
85,1,2.3881318434852132
268,1,2.5869769732420673
501,1,2.840151373424291
284,1,2.6043623397781857
159,1,2.4685391637147607
187,1,2.498963555152968
201,1,2.5141757508720715
224,1,2.539167215267742
178,1,2.4891842864764016
238,1,2.5543794109868454
343,1,2.668470878880122
566,1,2.9107794249772723
470,1,2.806467225760562
244,1,2.5608989234378896
159,1,2.4685391637147607
141,1,2.4489806263616276
107,1,2.412036722472376
86,1,2.3892184288937206
77,1,2.379439160217154
51,1,2.351187939595962
42,1,2.341408670919395
16,1,2.3131574502982026
4,1,2.3001184253961138
10,1,2.3066379378471584
12,1,2.308811108664173
40,1,2.3392355001023803
111,1,2.4163830641064057
148,1,2.456586724221179
223,1,2.5380806298592344
274,1,2.5934964856931115
329,1,2.6532586831610185
357,1,2.6836830745992257
379,1,2.7075879535863887
406,1,2.7369257596160885
390,1,2.7195403930799698
354,1,2.6804233183737036
297,1,2.618487950088782
184,1,2.4957037989274458
121,1,2.42724891819148
110,1,2.4152964786978983
100,1,2.404430624612824
83,1,2.3859586726681985
69,1,2.370746476949095
61,1,2.3620537936810355
66,1,2.367486720723573
22,1,2.3196769627492473
7,1,2.303378181621636
10,1,2.3066379378471584
17,1,2.31424403570671
72,1,2.374006233174617
90,1,2.39356477052775
218,1,2.532647702816697
299,1,2.6206611209057966
410,1,2.741272101250118
464,1,2.7999477133095176
501,1,2.840151373424291
487,1,2.8249391777051875
509,1,2.8488440566923505
498,1,2.836891617198769
389,1,2.7184538076714624
258,1,2.576111119156993
171,1,2.4815781886168495
147,1,2.455500138812672
94,1,2.39791111216178
52,1,2.352274525004469
24,1,2.321850133566262
10,1,2.3066379378471584
9,1,2.305551352438651
2,1,2.297945254579099
3,1,2.2990318399876064
16,1,2.3131574502982026
88,1,2.3913915997107353
268,1,2.5869769732420673
564,1,2.9086062541602575
281,1,2.6011025835526635
137,1,2.444634284727598
150,1,2.4587598950381944
221,1,2.5359074590422197
250,1,2.5674184358889343
221,1,2.5359074590422197
233,1,2.548946483944308
332,1,2.6565184393865406
644,1,2.995533086840849
712,1,3.0694208946193524
446,1,2.780389175956384
286,1,2.6065355105952004
205,1,2.518522092506101
133,1,2.4402879430935682
63,1,2.3642269644980503
26,1,2.3240233043832768
16,1,2.3131574502982026
1,1,2.2968586691705917
2,1,2.297945254579099
1,1,2.2968586691705917
24,1,2.321850133566262
113,1,2.4185562349234204
308,1,2.6304403895823634
593,1,2.940117231006972
342,1,2.6673842934716148
143,1,2.4511537971786423
219,1,2.5337342882252045
244,1,2.5608989234378896
233,1,2.548946483944308
212,1,2.526128190365653
264,1,2.582630631608038
365,1,2.692375757867285
676,1,3.030303819913086
734,1,3.093325773606515
479,1,2.8162464944371286
351,1,2.6771635621481815
244,1,2.5608989234378896
170,1,2.480491603208342
87,1,2.390305014302228
39,1,2.338148914693873
27,1,2.325109889791784
2,1,2.297945254579099
4,1,2.3001184253961138
5,1,2.301205010804621
27,1,2.325109889791784
121,1,2.42724891819148
368,1,2.695635514092807
662,1,3.0150916241939827
351,1,2.6771635621481815
188,1,2.5000501405614752
220,1,2.534820873633712
267,1,2.58589038783356
254,1,2.5717647775229637
224,1,2.539167215267742
283,1,2.6032757543696783
356,1,2.6825964891907184
782,1,3.1454818732148704
749,1,3.1096245547341264
472,1,2.8086403965775766
330,1,2.654345268569526
288,1,2.608708681412215
202,1,2.515262336280579
91,1,2.3946513559362574
60,1,2.360967208272528
23,1,2.3207635481577547
19,1,2.3164172065237247
7,1,2.303378181621636
14,1,2.310984279481188
26,1,2.3240233043832768
117,1,2.42290257655745
381,1,2.7097611244034034
623,1,2.972714793262194
315,1,2.638046487441915
164,1,2.4739720907572975
211,1,2.5250416049571456
265,1,2.583717217016545
273,1,2.592409900284604
258,1,2.576111119156993
287,1,2.6076220960037078
426,1,2.7586574677862363
713,1,3.07050748002786
746,1,3.1063647985086043
425,1,2.757570882377729
330,1,2.654345268569526
243,1,2.5598123380293822
169,1,2.479405017799835
97,1,2.401170868387302
57,1,2.357707452047006
26,1,2.3240233043832768
4,1,2.3001184253961138
3,1,2.2990318399876064
3,1,2.2990318399876064
32,1,2.330542816834321
99,1,2.403344039204317
278,1,2.597842827327141
562,1,2.9064330833432424
312,1,2.634786731216393
180,1,2.4913574572934163
207,1,2.520695263323116
294,1,2.6152281938632598
260,1,2.578284289974008
202,1,2.515262336280579
107,1,2.412036722472376
129,1,2.4359416014595388
258,1,2.576111119156993
408,1,2.7390989304331033
296,1,2.6174013646802745
235,1,2.5511196547613233
152,1,2.460933065855209
148,1,2.456586724221179
126,1,2.4326818452340166
100,1,2.404430624612824
69,1,2.370746476949095
42,1,2.341408670919395
26,1,2.3240233043832768
2,1,2.297945254579099
8,1,2.3044647670301437
30,1,2.3283696460173062
86,1,2.3892184288937206
218,1,2.532647702816697
321,1,2.6445659998929596
443,1,2.777129419730862
585,1,2.9314245477389127
651,1,3.003139184700401
686,1,3.04116967399816
690,1,3.04551601563219
679,1,3.0335635761386084
685,1,3.0400830885896526
648,1,2.9998794284748787
560,1,2.9042599125262276
417,1,2.7488781991096696
271,1,2.5902367294675894
223,1,2.5380806298592344
211,1,2.5250416049571456
185,1,2.496790384335953
107,1,2.412036722472376
113,1,2.4185562349234204
56,1,2.3566208666384987
18,1,2.3153306211152174
14,1,2.310984279481188
6,1,2.3022915962131285
11,1,2.307724523255666
42,1,2.341408670919395
96,1,2.4000842829787947
178,1,2.4891842864764016
351,1,2.6771635621481815
368,1,2.695635514092807
503,1,2.842324544241306
544,1,2.8868745459901093
521,1,2.8618830815944394
554,1,2.8977404000751834
541,1,2.883614789764587
541,1,2.883614789764587
459,1,2.7945147862669804
352,1,2.678250147556689
198,1,2.5109159946465494
173,1,2.4837513594338643
100,1,2.404430624612824
46,1,2.3457550125534246
23,1,2.3207635481577547
15,1,2.3120708648896953
8,1,2.3044647670301437
2,1,2.297945254579099
3,1,2.2990318399876064
31,1,2.3294562314258136
120,1,2.426162332782972
354,1,2.6804233183737036
579,1,2.9249050352878685
331,1,2.6554318539780333
184,1,2.4957037989274458
201,1,2.5141757508720715
282,1,2.602189168961171
263,1,2.5815440461995305
260,1,2.578284289974008
286,1,2.6065355105952004
385,1,2.714107466037433
721,1,3.079200163295919
801,1,3.166126995976511
549,1,2.8923074730326466
330,1,2.654345268569526
223,1,2.5380806298592344
148,1,2.456586724221179
54,1,2.354447695821484
29,1,2.327283060608799
15,1,2.3120708648896953
10,1,2.3066379378471584
3,1,2.2990318399876064
6,1,2.3022915962131285
20,1,2.317503791932232
100,1,2.404430624612824
170,1,2.480491603208342
516,1,2.856450154551902
325,1,2.648912341526989
163,1,2.47288550534879
230,1,2.545686727718786
261,1,2.5793708753825153
284,1,2.6043623397781857
248,1,2.565245265071919
244,1,2.5608989234378896
431,1,2.764090394828773
750,1,3.1107111401426337
801,1,3.166126995976511
555,1,2.8988269854836908
377,1,2.705414782769374
277,1,2.5967562419186336
188,1,2.5000501405614752
90,1,2.39356477052775
33,2,2.3316294022428283
26,2,2.3240233043832768
10,2,2.3066379378471584
8,2,2.3044647670301437
4,2,2.3001184253961138
39,2,2.338148914693873
149,2,2.457673309629687
372,2,2.6999818557268367
535,2,2.8770952773135425
293,2,2.6141416084547524
154,2,2.463106236672224
192,2,2.5043964821955047
229,2,2.5446001423102786
303,2,2.625007462539826
225,2,2.540253800676249
243,2,2.5598123380293822
378,2,2.7065013681778813
729,2,3.087892846563978
779,2,3.1422221169893483
582,2,2.9281647915133906
374,2,2.7021550265438514
251,2,2.5685050212974416
197,2,2.509829409238042
125,2,2.4315952598255093
41,2,2.3403220855108877
30,2,2.3283696460173062
6,2,2.3022915962131285
7,2,2.303378181621636
6,2,2.3022915962131285
34,2,2.3327159876513357
136,2,2.4435476993190908
361,2,2.688029416233255
649,2,3.0009660138833865
318,2,2.641306243667437
142,2,2.450067211770135
219,2,2.5337342882252045
272,2,2.591323314876097
298,2,2.6195745354972892
257,2,2.575024533748486
304,2,2.6260940479483335
425,2,2.757570882377729
810,2,3.1759062646530776
801,2,3.166126995976511
586,2,2.93251113314742
424,2,2.7564842969692216
374,2,2.7021550265438514
220,2,2.534820873633712
151,2,2.4598464804467017
95,2,2.3989976975702874
50,2,2.3501013541874545
32,2,2.330542816834321
10,2,2.3066379378471584
3,2,2.2990318399876064
34,2,2.3327159876513357
116,2,2.4218159911489425
346,2,2.6717306351056442
662,2,3.0150916241939827
380,2,2.708674538994896
275,2,2.594583071101619
318,2,2.641306243667437
471,2,2.807553811169069
428,2,2.760830638603251
432,2,2.7651769802372805
472,2,2.8086403965775766
589,2,2.935770889372942
957,2,3.335634319703665
830,2,3.1976379728232254
686,2,3.04116967399816
445,2,2.7793025905478768
284,2,2.6043623397781857
271,2,2.5902367294675894
176,2,2.4870111156593864
156,2,2.4652794074892386
128,2,2.4348550160510314
69,2,2.370746476949095
32,2,2.330542816834321
7,2,2.303378181621636
4,2,2.3001184253961138
28,2,2.3261964752002915
70,2,2.3718330623576023
154,2,2.463106236672224
249,2,2.5663318504804264
345,2,2.670644049697137
273,2,2.592409900284604
183,2,2.4946172135189384
196,2,2.5087428238295346
223,2,2.5380806298592344
290,2,2.61088185222923
177,2,2.4880977010678937
115,2,2.420729405740435
137,2,2.444634284727598
133,2,2.4402879430935682
111,2,2.4163830641064057
104,2,2.4087769662468537
83,2,2.3859586726681985
105,2,2.409863551655361
80,2,2.3826989164426764
89,2,2.3924781851192427
35,2,2.333802573059843
18,2,2.3153306211152174
8,2,2.3044647670301437
6,2,2.3022915962131285
18,2,2.3153306211152174
39,2,2.338148914693873
89,2,2.3924781851192427
118,2,2.4239891619659573
250,2,2.5674184358889343
323,2,2.6467391707099743
360,2,2.686942830824748
367,2,2.6945489286843
414,2,2.7456184428841475
421,2,2.7532245407436995
492,2,2.830372104747725
419,2,2.7510513699266843
491,2,2.8292855193392175
375,2,2.703241611952359
259,2,2.5771977045655006
149,2,2.457673309629687
111,2,2.4163830641064057
65,2,2.3664001353150654
33,2,2.3316294022428283
28,2,2.3261964752002915
20,2,2.317503791932232
1,2,2.2968586691705917
4,2,2.3001184253961138
36,2,2.334889158468351
117,2,2.42290257655745
370,2,2.697808684909822
657,2,3.0096586971514454
282,2,2.602189168961171
153,2,2.4620196512637165
178,2,2.4891842864764016
279,2,2.598929412735649
301,2,2.6228342917228114
217,2,2.53156111740819
223,2,2.5380806298592344
305,2,2.627180633356841
664,2,3.0172647950109974
684,2,3.0389965031811452
458,2,2.793428200858473
221,2,2.5359074590422197
186,2,2.4978769697444605
93,2,2.3968245267532726
48,2,2.3479281833704393
10,2,2.3066379378471584
5,2,2.301205010804621
7,2,2.303378181621636
4,2,2.3001184253961138
3,2,2.2990318399876064
17,2,2.31424403570671
101,2,2.4055172100213316
286,2,2.6065355105952004
581,2,2.9270782061048832
267,2,2.58589038783356
138,2,2.4457208701361055
175,2,2.485924530250879
220,2,2.534820873633712
211,2,2.5250416049571456
184,2,2.4957037989274458
200,2,2.513089165463564
305,2,2.627180633356841
614,2,2.9629355245856273
644,2,2.995533086840849
417,2,2.7488781991096696
294,2,2.6152281938632598
221,2,2.5359074590422197
134,2,2.4413745285020756
64,2,2.365313549906558
30,2,2.3283696460173062
8,2,2.3044647670301437
3,2,2.2990318399876064
5,2,2.301205010804621
1,2,2.2968586691705917
40,2,2.3392355001023803
115,2,2.420729405740435
358,2,2.684769660007733
658,2,3.0107452825599528
314,2,2.6369599020334076
173,2,2.4837513594338643
222,2,2.536994044450727
268,2,2.5869769732420673
273,2,2.592409900284604
221,2,2.5359074590422197
199,2,2.5120025800550567
221,2,2.5359074590422197
604,2,2.9520696705005536
641,2,2.992273330615327
456,2,2.7912550300414583
362,2,2.6891160016417626
261,2,2.5793708753825153
172,2,2.482664774025357
93,2,2.3968245267532726
48,2,2.3479281833704393
33,2,2.3316294022428283
6,2,2.3022915962131285
5,2,2.301205010804621
9,2,2.305551352438651
32,2,2.330542816834321
117,2,2.42290257655745
367,2,2.6945489286843
654,2,3.0063989409259233
321,2,2.6445659998929596
166,2,2.4761452615743127
220,2,2.534820873633712
292,2,2.613055023046245
273,2,2.592409900284604
238,2,2.5543794109868454
307,2,2.629353804173856
388,2,2.717367222262955
703,2,3.0596416259427857
681,2,3.035736746955623
468,2,2.804294054943547
335,2,2.6597781956120627
224,2,2.539167215267742
152,2,2.460933065855209
94,2,2.39791111216178
59,2,2.359880622864021
27,2,2.325109889791784
7,2,2.303378181621636
7,2,2.303378181621636
2,2,2.297945254579099
26,2,2.3240233043832768
86,2,2.3892184288937206
289,2,2.6097952668207225
593,2,2.940117231006972
321,2,2.6445659998929596
187,2,2.498963555152968
201,2,2.5141757508720715
270,2,2.589150144059082
242,2,2.558725752620875
229,2,2.5446001423102786
280,2,2.600015998144156
367,2,2.6945489286843
606,2,2.9542428413175683
560,2,2.9042599125262276
395,2,2.724973320122507
209,2,2.522868434140131
220,2,2.534820873633712
153,2,2.4620196512637165
123,2,2.4294220890084945
92,2,2.395737941344765
82,2,2.384872087259691
69,2,2.370746476949095
31,2,2.3294562314258136
8,2,2.3044647670301437
5,2,2.301205010804621
23,2,2.3207635481577547
44,2,2.34358184173641
145,2,2.453326967995657
223,2,2.5380806298592344
313,2,2.6358733166249
463,2,2.7988611279010103
621,2,2.9705416224451793
638,2,2.989013574389805
551,2,2.8944806438496613
605,2,2.953156255909061
535,2,2.8770952773135425
543,2,2.885787960581602
341,2,2.6662977080631074
284,2,2.6043623397781857
208,2,2.5217818487316235
143,2,2.4511537971786423
156,2,2.4652794074892386
112,2,2.417469649514913
67,2,2.36857330613208
62,2,2.363140379089543
81,2,2.3837855018511838
25,2,2.3229367189747694
12,2,2.308811108664173
18,2,2.3153306211152174
97,2,2.401170868387302
84,2,2.387045258076706
125,2,2.4315952598255093
275,2,2.594583071101619
360,2,2.686942830824748
451,2,2.7858221029989214
445,2,2.7793025905478768
464,2,2.7999477133095176
561,2,2.905346497934735
573,2,2.918385522836824
511,2,2.8510172275093653
555,2,2.8988269854836908
432,2,2.7651769802372805
346,2,2.6717306351056442
232,2,2.5478598985358007
134,2,2.4413745285020756
68,2,2.3696598915405875
63,2,2.3642269644980503
17,2,2.31424403570671
5,2,2.301205010804621
5,2,2.301205010804621
4,2,2.3001184253961138
24,2,2.321850133566262
110,2,2.4152964786978983
306,2,2.628267218765348
589,2,2.935770889372942
317,2,2.6402196582589297
204,2,2.5174355070975936
209,2,2.522868434140131
281,2,2.6011025835526635
281,2,2.6011025835526635
268,2,2.5869769732420673
324,2,2.6478257561184817
395,2,2.724973320122507
729,2,3.087892846563978
618,2,2.9672818662196567
494,2,2.8325452755647396
329,2,2.6532586831610185
238,2,2.5543794109868454
123,2,2.4294220890084945
66,2,2.367486720723573
33,2,2.3316294022428283
11,2,2.307724523255666
5,2,2.301205010804621
3,2,2.2990318399876064
1,2,2.2968586691705917
27,2,2.325109889791784
100,2,2.404430624612824
341,2,2.6662977080631074
604,2,2.9520696705005536
408,2,2.7390989304331033
219,2,2.5337342882252045
258,2,2.576111119156993
331,2,2.6554318539780333
345,2,2.670644049697137
311,2,2.6337001458078855
316,2,2.6391330728504223
485,2,2.822766006888173
757,2,3.1183172380021853
800,2,3.1650404105680034
558,2,2.902086741709213
379,2,2.7075879535863887
243,2,2.5598123380293822
158,2,2.4674525783062533
79,2,2.381612331034169
41,2,2.3403220855108877
11,2,2.307724523255666
5,2,2.301205010804621
3,2,2.2990318399876064
1,2,2.2968586691705917
27,2,2.325109889791784
126,2,2.4326818452340166
366,2,2.6934623432757925
684,2,3.0389965031811452
363,2,2.69020258705027
167,2,2.47723184698282
213,2,2.5272147757741603
283,2,2.6032757543696783
251,2,2.5685050212974416
258,2,2.576111119156993
268,2,2.5869769732420673
390,2,2.7195403930799698
744,2,3.104191627691589
759,2,3.1204904088192
494,2,2.8325452755647396
372,2,2.6999818557268367
298,2,2.6195745354972892
181,2,2.4924440427019237
131,2,2.4381147722765535
45,2,2.344668427144917
13,2,2.3098976940726805
18,2,2.3153306211152174
5,2,2.301205010804621
1,2,2.2968586691705917
29,2,2.327283060608799
126,2,2.4326818452340166
354,2,2.6804233183737036
638,2,2.989013574389805
351,2,2.6771635621481815
246,2,2.5630720942549043
268,2,2.5869769732420673
276,2,2.5956696565101263
291,2,2.6119684376377377
287,2,2.6076220960037078
269,2,2.5880635586505747
402,2,2.7325794179820586
822,2,3.1889452895551664
698,2,3.054208698900249
487,2,2.8249391777051875
312,2,2.634786731216393
234,2,2.550033069352816
149,2,2.457673309629687
136,2,2.4435476993190908
61,2,2.3620537936810355
38,2,2.3370623292853656
11,2,2.307724523255666
8,2,2.3044647670301437
5,2,2.301205010804621
23,2,2.3207635481577547
80,2,2.3826989164426764
246,2,2.5630720942549043
508,2,2.847757471283843
376,2,2.7043281973608666
238,2,2.5543794109868454
291,2,2.6119684376377377
337,2,2.661951366429078
411,2,2.7423586866586254
490,2,2.82819893393071
537,2,2.8792684481305577
536,2,2.8781818627220503
655,2,3.0074855263344307
484,2,2.8216794214796654
412,2,2.7434452720671327
252,2,2.569591606705949
190,2,2.50222331137849
158,2,2.4674525783062533
113,2,2.4185562349234204
94,2,2.39791111216178
69,2,2.370746476949095
36,2,2.334889158468351
28,2,2.3261964752002915
7,2,2.303378181621636
2,2,2.297945254579099
19,2,2.3164172065237247
54,2,2.354447695821484
123,2,2.4294220890084945
276,2,2.5956696565101263
363,2,2.69020258705027
495,2,2.833631860973247
590,2,2.9368574747814495
643,2,2.994446501432342
578,2,2.923818449879361
626,2,2.975974549487716
615,2,2.9640221099941346
567,2,2.9118660103857796
517,2,2.8575367399604095
413,2,2.74453185747564
208,2,2.5217818487316235
234,2,2.550033069352816
182,2,2.493530628110431
118,2,2.4239891619659573
85,2,2.3881318434852132
64,2,2.365313549906558
32,2,2.330542816834321
26,2,2.3240233043832768
7,2,2.303378181621636
12,2,2.308811108664173
28,2,2.3261964752002915
37,2,2.3359757438768582
84,2,2.387045258076706
179,2,2.490270871884909
299,2,2.6206611209057966
404,2,2.7347525887990733
457,2,2.7923416154499656
483,2,2.820592836071158
503,2,2.842324544241306
486,2,2.82385259229668
476,2,2.812986738211606
411,2,2.7423586866586254
310,2,2.632613560399378
276,2,2.5956696565101263
211,2,2.5250416049571456
130,2,2.437028186868046
118,2,2.4239891619659573
51,2,2.351187939595962
37,2,2.3359757438768582
16,2,2.3131574502982026
6,2,2.3022915962131285
3,2,2.2990318399876064
5,2,2.301205010804621
32,2,2.330542816834321
111,2,2.4163830641064057
331,2,2.6554318539780333
617,2,2.9661952808111494
286,2,2.6065355105952004
178,2,2.4891842864764016
223,2,2.5380806298592344
280,2,2.600015998144156
281,2,2.6011025835526635
218,2,2.532647702816697
255,2,2.572851362931471
391,2,2.720626978488477
632,2,2.9824940619387608
646,2,2.997706257657864
421,2,2.7532245407436995
276,2,2.5956696565101263
165,2,2.4750586761658053
108,2,2.4131233078808836
67,2,2.36857330613208
26,2,2.3240233043832768
9,2,2.305551352438651
2,2,2.297945254579099
2,2,2.297945254579099
2,2,2.297945254579099
24,2,2.321850133566262
103,2,2.4076903808383463
384,2,2.7130208806289255
692,2,3.0476891864492046
319,2,2.6423928290759444
181,2,2.4924440427019237
239,2,2.5554659963953528
259,2,2.5771977045655006
283,2,2.6032757543696783
224,2,2.539167215267742
203,2,2.516348921689086
362,2,2.6891160016417626
744,2,3.104191627691589
704,2,3.060728211351293
479,2,2.8162464944371286
282,2,2.602189168961171
206,2,2.5196086779146087
127,2,2.433768430642524
62,2,2.363140379089543
30,2,2.3283696460173062
12,2,2.308811108664173
2,2,2.297945254579099
2,2,2.297945254579099
27,2,2.325109889791784
106,2,2.4109501370638684
321,2,2.6445659998929596
595,2,2.942290401823987
302,2,2.6239208771313187
153,2,2.4620196512637165
180,2,2.4913574572934163
182,2,2.493530628110431
163,2,2.47288550534879
135,2,2.442461113910583
202,2,2.515262336280579
307,2,2.629353804173856
579,2,2.9249050352878685
585,2,2.9314245477389127
384,2,2.7130208806289255
235,2,2.5511196547613233
165,2,2.4750586761658053
134,2,2.4413745285020756
61,2,2.3620537936810355
23,2,2.3207635481577547
9,2,2.305551352438651
4,2,2.3001184253961138
5,2,2.301205010804621
1,2,2.2968586691705917
21,2,2.3185903773407395
96,2,2.4000842829787947
306,2,2.628267218765348
624,2,2.9738013786707014
287,2,2.6076220960037078
141,2,2.4489806263616276
224,2,2.539167215267742
259,2,2.5771977045655006
203,2,2.516348921689086
224,2,2.539167215267742
211,2,2.5250416049571456
353,2,2.6793367329651963
656,2,3.008572111742938
610,2,2.958589182951598
433,2,2.7662635656457883
280,2,2.600015998144156
187,2,2.498963555152968
158,2,2.4674525783062533
94,2,2.39791111216178
55,2,2.3555342812299913
30,2,2.3283696460173062
11,2,2.307724523255666
11,2,2.307724523255666
5,2,2.301205010804621
21,2,2.3185903773407395
84,2,2.387045258076706
296,2,2.6174013646802745
563,2,2.9075196687517497
330,2,2.654345268569526
192,2,2.5043964821955047
233,2,2.548946483944308
322,2,2.645652585301467
358,2,2.684769660007733
348,2,2.6739038059226594
352,2,2.678250147556689
463,2,2.7988611279010103
738,2,3.097672115240545
671,2,3.024870892870549
427,2,2.7597440531947437
286,2,2.6065355105952004
189,2,2.5011367259699826
215,2,2.529387946591175
198,2,2.5109159946465494
96,2,2.4000842829787947
70,2,2.3718330623576023
56,2,2.3566208666384987
32,2,2.330542816834321
14,2,2.310984279481188
7,2,2.303378181621636
21,2,2.3185903773407395
64,2,2.365313549906558
160,2,2.469625749123268
265,2,2.583717217016545
406,2,2.7369257596160885
564,2,2.9086062541602575
678,2,3.032476990730101
678,2,3.032476990730101
660,2,3.012918453376968
658,2,3.0107452825599528
582,2,2.9281647915133906
560,2,2.9042599125262276
481,2,2.8184196652541433
459,2,2.7945147862669804
321,2,2.6445659998929596
220,2,2.534820873633712
212,2,2.526128190365653
196,2,2.5087428238295346
124,2,2.430508674417002
106,2,2.4109501370638684
74,2,2.3761794039916317
45,2,2.344668427144917
12,2,2.308811108664173
10,2,2.3066379378471584
16,2,2.3131574502982026
46,2,2.3457550125534246
97,2,2.401170868387302
251,2,2.5685050212974416
421,2,2.7532245407436995
528,2,2.869489179453991
635,2,2.985753818164283
681,2,3.035736746955623
628,2,2.978147720304731
617,2,2.9661952808111494
616,2,2.965108695402642
623,2,2.972714793262194
479,2,2.8162464944371286
379,2,2.7075879535863887
291,2,2.6119684376377377
229,2,2.5446001423102786
134,2,2.4413745285020756
90,2,2.39356477052775
41,2,2.3403220855108877
28,2,2.3261964752002915
14,2,2.310984279481188
8,2,2.3044647670301437
6,2,2.3022915962131285
38,2,2.3370623292853656
133,2,2.4402879430935682
387,2,2.7162806368544476
597,2,2.9444635726410016
297,2,2.618487950088782
224,2,2.539167215267742
251,2,2.5685050212974416
271,2,2.5902367294675894
263,2,2.5815440461995305
288,2,2.608708681412215
275,2,2.594583071101619
358,2,2.684769660007733
712,2,3.0694208946193524
676,2,3.030303819913086
522,2,2.8629696670029467
375,2,2.703241611952359
271,2,2.5902367294675894
214,2,2.5283013611826677
121,2,2.42724891819148
43,2,2.3424952563279025
11,2,2.307724523255666
4,2,2.3001184253961138
6,2,2.3022915962131285
9,2,2.305551352438651
30,2,2.3283696460173062
144,2,2.4522403825871497
461,2,2.7966879570839955
673,2,3.0270440636875637
400,2,2.730406247165044
217,2,2.53156111740819
239,2,2.5554659963953528
244,2,2.5608989234378896
239,2,2.5554659963953528
257,2,2.575024533748486
308,2,2.6304403895823634
370,2,2.697808684909822
781,2,3.144395287806363
775,2,3.137875775355319
537,2,2.8792684481305577
402,2,2.7325794179820586
297,2,2.618487950088782
162,2,2.471798919940283
82,2,2.384872087259691
38,2,2.3370623292853656
14,2,2.310984279481188
9,2,2.305551352438651
6,2,2.3022915962131285
7,2,2.303378181621636
34,2,2.3327159876513357
134,2,2.4413745285020756
418,2,2.749964784518177
576,2,2.9216452790623464
265,2,2.583717217016545
147,2,2.455500138812672
119,2,2.4250757473744646
110,2,2.4152964786978983
64,2,2.365313549906558
51,2,2.351187939595962
98,2,2.4022574537958095
235,2,2.5511196547613233
488,2,2.826025763113695
505,2,2.8444977150583206
368,2,2.695635514092807
260,2,2.578284289974008
189,2,2.5011367259699826
162,2,2.471798919940283
70,2,2.3718330623576023
25,2,2.3229367189747694
13,2,2.3098976940726805
6,2,2.3022915962131285
4,2,2.3001184253961138
4,2,2.3001184253961138
30,2,2.3283696460173062
120,2,2.426162332782972
406,2,2.7369257596160885
677,2,3.031390405321593
301,2,2.6228342917228114
189,2,2.5011367259699826
229,2,2.5446001423102786
264,2,2.582630631608038
238,2,2.5543794109868454
237,2,2.553292825578338
262,2,2.5804574607910227
387,2,2.7162806368544476
748,2,3.108537969325619
776,2,3.138962360763826
586,2,2.93251113314742
404,2,2.7347525887990733
267,2,2.58589038783356
248,2,2.565245265071919
144,2,2.4522403825871497
64,2,2.365313549906558
25,2,2.3229367189747694
21,2,2.3185903773407395
10,2,2.3066379378471584
3,2,2.2990318399876064
25,2,2.3229367189747694
113,2,2.4185562349234204
359,2,2.6858562454162405
700,2,3.0563818697172636
359,2,2.6858562454162405
237,2,2.553292825578338
254,2,2.5717647775229637
362,2,2.6891160016417626
381,2,2.7097611244034034
