hum,atemp,Predicted Y
0.61,0.303,0.4733849378071787
0.61,0.3182,0.4733849378071787
0.61,0.3182,0.4733849378071787
0.61,0.3182,0.4733849378071787
0.61,0.3333,0.4733849378071787
0.61,0.4091,0.4733849378071787
0.61,0.4091,0.4733849378071787
0.61,0.4545,0.4733849378071787
0.61,0.4848,0.4733849378071787
0.61,0.5,0.4733849378071787
0.61,0.5,0.4733849378071787
0.61,0.4545,0.4733849378071787
0.61,0.5,0.4733849378071787
0.61,0.5,0.4733849378071787
0.61,0.5,0.4733849378071787
0.61,0.5,0.4733849378071787
0.61,0.4848,0.4733849378071787
0.61,0.5,0.4733849378071787
0.61,0.5,0.4733849378071787
0.61,0.4848,0.4733849378071787
0.61,0.4848,0.4733849378071787
0.61,0.4697,0.4733849378071787
0.61,0.4545,0.4733849378071787
0.61,0.4848,0.4733849378071787
0.61,0.4697,0.4733849378071787
0.61,0.4394,0.4733849378071787
0.61,0.3939,0.4733849378071787
0.61,0.3333,0.4733849378071787
0.61,0.3333,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.3182,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.3182,0.4733849378071787
0.61,0.3182,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.303,0.4733849378071787
0.61,0.2879,0.4733849378071787
0.61,0.2879,0.4733849378071787
0.61,0.2727,0.4733849378071787
0.61,0.2576,0.4733849378071787
0.61,0.2424,0.4733849378071787
0.61,0.2576,0.4733849378071787
0.61,0.2424,0.4733849378071787
0.61,0.2576,0.4733849378071787
0.61,0.2576,0.4733849378071787
0.61,0.2424,0.4733849378071787
0.61,0.2424,0.4733849378071787
0.61,0.2576,0.4733849378071787
0.61,0.2576,0.4733849378071787
0.61,0.2727,0.4733849378071787
0.61,0.2576,0.4733849378071787
0.61,0.2576,0.4733849378071787
0.61,0.2727,0.4733849378071787
0.61,0.2576,0.4733849378071787
0.61,0.2273,0.4733849378071787
0.61,0.2121,0.4733849378071787
0.61,0.2121,0.4733849378071787
0.61,0.2121,0.4733849378071787
0.61,0.2121,0.4733849378071787
0.61,0.2273,0.4733849378071787
0.61,0.2121,0.4733849378071787
0.61,0.2273,0.4733849378071787
0.61,0.2424,0.4733849378071787
0.61,0.2121,0.4733849378071787
0.62,0.2121,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.197,0.474772242123824
0.62,0.1818,0.474772242123824
0.62,0.1667,0.474772242123824
0.62,0.1818,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.197,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2424,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4697,0.474772242123824
0.62,0.4697,0.474772242123824
0.62,0.4545,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4697,0.474772242123824
0.62,0.4697,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4848,0.474772242123824
0.62,0.4848,0.474772242123824
0.62,0.4848,0.474772242123824
0.62,0.4848,0.474772242123824
0.62,0.4848,0.474772242123824
0.62,0.4848,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4697,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.3788,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4697,0.474772242123824
0.62,0.4545,0.474772242123824
0.62,0.4545,0.474772242123824
0.62,0.4697,0.474772242123824
0.62,0.4545,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2424,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.2424,0.474772242123824
0.62,0.2424,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2424,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.197,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2121,0.474772242123824
0.62,0.2273,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2727,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.2576,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.2879,0.474772242123824
0.62,0.3182,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.303,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.3636,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3485,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.3333,0.474772242123824
0.62,0.3939,0.474772242123824
0.62,0.4091,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.5,0.474772242123824
0.62,0.4848,0.474772242123824
0.62,0.4545,0.474772242123824
0.62,0.4545,0.474772242123824
0.62,0.4394,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.4242,0.474772242123824
0.62,0.4242,0.474772242123824
0.63,0.4242,0.4761595464404693
0.63,0.4091,0.4761595464404693
0.63,0.3939,0.4761595464404693
0.63,0.3788,0.4761595464404693
0.63,0.3788,0.4761595464404693
0.63,0.3485,0.4761595464404693
0.63,0.3485,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.303,0.4761595464404693
0.63,0.2879,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.3182,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.4091,0.4761595464404693
0.63,0.4242,0.4761595464404693
0.63,0.4394,0.4761595464404693
0.63,0.4545,0.4761595464404693
0.63,0.4394,0.4761595464404693
0.63,0.4697,0.4761595464404693
0.63,0.4545,0.4761595464404693
0.63,0.4242,0.4761595464404693
0.63,0.4394,0.4761595464404693
0.63,0.4394,0.4761595464404693
0.63,0.4545,0.4761595464404693
0.63,0.4394,0.4761595464404693
0.63,0.4091,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.3182,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2121,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2424,0.4761595464404693
0.63,0.2121,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.2424,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2424,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2121,0.4761595464404693
0.63,0.2121,0.4761595464404693
0.63,0.2121,0.4761595464404693
0.63,0.197,0.4761595464404693
0.63,0.1818,0.4761595464404693
0.63,0.1667,0.4761595464404693
0.63,0.1364,0.4761595464404693
0.63,0.1515,0.4761595464404693
0.63,0.1364,0.4761595464404693
0.63,0.1212,0.4761595464404693
0.63,0.1212,0.4761595464404693
0.63,0.1364,0.4761595464404693
0.63,0.1364,0.4761595464404693
0.63,0.1212,0.4761595464404693
0.63,0.1364,0.4761595464404693
0.63,0.1364,0.4761595464404693
0.63,0.1212,0.4761595464404693
0.63,0.1212,0.4761595464404693
0.63,0.1212,0.4761595464404693
0.63,0.0909,0.4761595464404693
0.63,0.1061,0.4761595464404693
0.63,0.0909,0.4761595464404693
0.63,0.0909,0.4761595464404693
0.63,0.1212,0.4761595464404693
0.63,0.1061,0.4761595464404693
0.63,0.1061,0.4761595464404693
0.63,0.0758,0.4761595464404693
0.63,0.0606,0.4761595464404693
0.63,0.0303,0.4761595464404693
0.63,0.0152,0.4761595464404693
0.63,0.0152,0.4761595464404693
0.63,0.0455,0.4761595464404693
0.63,0.0455,0.4761595464404693
0.63,0.0455,0.4761595464404693
0.63,0.0455,0.4761595464404693
0.63,0.0606,0.4761595464404693
0.63,0.0606,0.4761595464404693
0.63,0.1061,0.4761595464404693
0.63,0.1212,0.4761595464404693
0.63,0.1061,0.4761595464404693
0.63,0.1212,0.4761595464404693
0.63,0.1212,0.4761595464404693
0.63,0.1515,0.4761595464404693
0.63,0.1667,0.4761595464404693
0.63,0.197,0.4761595464404693
0.63,0.2121,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.197,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2121,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.2879,0.4761595464404693
0.63,0.303,0.4761595464404693
0.63,0.3182,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.3485,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.3485,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2424,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2121,0.4761595464404693
0.63,0.2424,0.4761595464404693
0.63,0.2879,0.4761595464404693
0.63,0.2424,0.4761595464404693
0.63,0.2424,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.303,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.4091,0.4761595464404693
0.63,0.4545,0.4761595464404693
0.63,0.5,0.4761595464404693
0.63,0.5,0.4761595464404693
0.63,0.4545,0.4761595464404693
0.63,0.4848,0.4761595464404693
0.63,0.4545,0.4761595464404693
0.63,0.4242,0.4761595464404693
0.63,0.4091,0.4761595464404693
0.63,0.3485,0.4761595464404693
0.63,0.3788,0.4761595464404693
0.63,0.3485,0.4761595464404693
0.63,0.3939,0.4761595464404693
0.63,0.3636,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.3333,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.2727,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.2576,0.4761595464404693
0.63,0.2273,0.4761595464404693
0.63,0.303,0.4761595464404693
0.63,0.3182,0.4761595464404693
0.63,0.4091,0.4761595464404693
0.63,0.4394,0.4761595464404693
0.63,0.4848,0.4761595464404693
0.63,0.5455,0.4761595464404693
0.64,0.5303,0.4775468507571146
0.64,0.5152,0.4775468507571146
0.64,0.5152,0.4775468507571146
0.64,0.5,0.4775468507571146
0.64,0.4848,0.4775468507571146
0.64,0.4394,0.4775468507571146
0.64,0.4394,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.3939,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.303,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.303,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3939,0.4775468507571146
0.64,0.4091,0.4775468507571146
0.64,0.4091,0.4775468507571146
0.64,0.4091,0.4775468507571146
0.64,0.4091,0.4775468507571146
0.64,0.3939,0.4775468507571146
0.64,0.3182,0.4775468507571146
0.64,0.3182,0.4775468507571146
0.64,0.303,0.4775468507571146
0.64,0.2727,0.4775468507571146
0.64,0.2727,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2576,0.4775468507571146
0.64,0.2727,0.4775468507571146
0.64,0.2879,0.4775468507571146
0.64,0.2879,0.4775468507571146
0.64,0.2727,0.4775468507571146
0.64,0.2727,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2576,0.4775468507571146
0.64,0.2727,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2576,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.4091,0.4775468507571146
0.64,0.1818,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4091,0.4775468507571146
0.64,0.3939,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.303,0.4775468507571146
0.64,0.2727,0.4775468507571146
0.64,0.303,0.4775468507571146
0.64,0.2576,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2727,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2879,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3182,0.4775468507571146
0.64,0.3182,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.303,0.4775468507571146
0.64,0.3182,0.4775468507571146
0.64,0.3182,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3182,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3182,0.4775468507571146
0.64,0.3182,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.3485,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4394,0.4775468507571146
0.64,0.4545,0.4775468507571146
0.64,0.4545,0.4775468507571146
0.64,0.4394,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4242,0.4775468507571146
0.64,0.4394,0.4775468507571146
0.64,0.3939,0.4775468507571146
0.64,0.4091,0.4775468507571146
0.64,0.4091,0.4775468507571146
0.64,0.3939,0.4775468507571146
0.64,0.4091,0.4775468507571146
0.64,0.3333,0.4775468507571146
0.64,0.2879,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2576,0.4775468507571146
0.64,0.2576,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.1818,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.1818,0.4775468507571146
0.64,0.1818,0.4775468507571146
0.64,0.1818,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1667,0.4775468507571146
0.64,0.1667,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1667,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.1667,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1212,0.4775468507571146
0.64,0.1212,0.4775468507571146
0.64,0.1212,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1212,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1667,0.4775468507571146
0.64,0.1818,0.4775468507571146
0.64,0.1818,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.1818,0.4775468507571146
0.64,0.1667,0.4775468507571146
0.64,0.1818,0.4775468507571146
0.64,0.1667,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1667,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1667,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1212,0.4775468507571146
0.64,0.1212,0.4775468507571146
0.64,0.1364,0.4775468507571146
0.64,0.1515,0.4775468507571146
0.64,0.1818,0.4775468507571146
0.64,0.197,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2121,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2273,0.4775468507571146
0.64,0.2424,0.4775468507571146
0.65,0.2424,0.4789341550737599
0.65,0.2576,0.4789341550737599
0.65,0.2727,0.4789341550737599
0.65,0.2273,0.4789341550737599
0.65,0.2273,0.4789341550737599
0.65,0.2576,0.4789341550737599
0.65,0.2727,0.4789341550737599
0.65,0.303,0.4789341550737599
0.65,0.303,0.4789341550737599
0.65,0.2879,0.4789341550737599
0.65,0.2879,0.4789341550737599
0.65,0.2879,0.4789341550737599
0.65,0.303,0.4789341550737599
0.65,0.2879,0.4789341550737599
0.65,0.3485,0.4789341550737599
0.65,0.303,0.4789341550737599
0.65,0.3939,0.4789341550737599
0.65,0.4394,0.4789341550737599
0.65,0.4394,0.4789341550737599
0.65,0.4545,0.4789341550737599
0.65,0.4545,0.4789341550737599
