instant,atemp,Predicted Y
7040,0.4545,0.46799738910349137
7041,0.4394,0.4680021028689648
7042,0.4394,0.4680068166344383
7043,0.4394,0.46801153039991183
7044,0.4394,0.46801624416538534
7045,0.4394,0.46802095793085885
7046,0.4242,0.4680256716963323
7047,0.4242,0.4680303854618058
7048,0.4242,0.4680350992272793
7049,0.4242,0.4680398129927528
7050,0.4394,0.4680445267582263
7051,0.4697,0.4680492405236998
7052,0.5,0.4680539542891733
7053,0.5,0.4680586680546468
7054,0.5455,0.4680633818201203
7055,0.5303,0.46806809558559376
7056,0.5,0.46807280935106726
7057,0.5,0.4680775231165408
7058,0.5,0.4680822368820142
7059,0.5,0.46808695064748773
7060,0.5,0.46809166441296124
7061,0.4848,0.46809637817843475
7062,0.4848,0.46810109194390825
7063,0.5,0.4681058057093817
7064,0.4697,0.4681105194748552
7065,0.4697,0.4681152332403287
7066,0.4545,0.46811994700580223
7067,0.4545,0.4681246607712757
7068,0.4545,0.4681293745367492
7069,0.4545,0.4681340883022227
7070,0.4697,0.4681388020676962
7071,0.4697,0.4681435158331697
7072,0.4848,0.46814822959864316
7073,0.4545,0.46815294336411667
7074,0.4697,0.4681576571295902
7075,0.4848,0.4681623708950637
7076,0.4848,0.46816708466053714
7077,0.4848,0.46817179842601064
7078,0.4848,0.46817651219148415
7079,0.4848,0.46818122595695766
7080,0.5,0.46818593972243117
7081,0.5,0.4681906534879046
7082,0.5303,0.4681953672533781
7083,0.4848,0.46820008101885163
7084,0.4697,0.46820479478432514
7085,0.4394,0.4682095085497986
7086,0.4242,0.4682142223152721
7087,0.4091,0.4682189360807456
7088,0.3182,0.4682236498462191
7089,0.303,0.4682283636116926
7090,0.3182,0.4682330773771661
7091,0.303,0.4682377911426396
7092,0.303,0.4682425049081131
7093,0.2879,0.4682472186735866
7094,0.2879,0.46825193243906005
7095,0.2879,0.46825664620453356
7096,0.2727,0.46826135997000706
7097,0.2727,0.46826607373548057
7098,0.2879,0.4682707875009541
7099,0.303,0.46827550126642753
7100,0.3182,0.46828021503190104
7101,0.3485,0.46828492879737454
7102,0.3939,0.46828964256284805
7103,0.3939,0.4682943563283215
7104,0.3485,0.468299070093795
7105,0.3333,0.4683037838592685
7106,0.3485,0.468308497624742
7107,0.3485,0.46831321139021553
7108,0.3485,0.468317925155689
7109,0.3485,0.4683226389211625
7110,0.3182,0.468327352686636
7111,0.3182,0.4683320664521095
7112,0.2879,0.46833678021758296
7113,0.2727,0.46834149398305647
7114,0.2576,0.46834620774853
7115,0.2727,0.4683509215140035
7116,0.2727,0.468355635279477
7117,0.2727,0.46836034904495044
7118,0.2727,0.46836506281042395
7119,0.2273,0.46836977657589746
7120,0.2273,0.46837449034137096
7121,0.2273,0.4683792041068444
7122,0.2576,0.4683839178723179
7123,0.2576,0.46838863163779143
7124,0.2273,0.46839334540326494
7125,0.2273,0.46839805916873845
7126,0.197,0.4684027729342119
7127,0.197,0.4684074866996854
7128,0.197,0.4684122004651589
7129,0.2121,0.4684169142306324
7130,0.197,0.46842162799610587
7131,0.197,0.4684263417615794
7132,0.197,0.4684310555270529
7133,0.2121,0.4684357692925264
7134,0.2121,0.4684404830579999
7135,0.2121,0.46844519682347335
7136,0.2121,0.46844991058894686
7137,0.2273,0.46845462435442037
7138,0.2121,0.4684593381198939
7139,0.2121,0.4684640518853673
7140,0.2121,0.46846876565084083
7141,0.2121,0.46847347941631434
7142,0.197,0.46847819318178785
7143,0.2121,0.46848290694726136
7144,0.2273,0.4684876207127348
7145,0.2879,0.4684923344782083
7146,0.2576,0.4684970482436818
7147,0.2879,0.46850176200915533
7148,0.3333,0.4685064757746288
7149,0.3485,0.4685111895401023
7150,0.3939,0.4685159033055758
7151,0.4091,0.4685206170710493
7152,0.4242,0.4685253308365228
7153,0.4242,0.46853004460199627
7154,0.4242,0.4685347583674698
7155,0.4091,0.4685394721329433
7156,0.3485,0.4685441858984168
7157,0.5303,0.46854889966389024
7158,0.3636,0.46855361342936375
7159,0.3485,0.46855832719483725
7160,0.3333,0.46856304096031076
7161,0.303,0.46856775472578427
7162,0.303,0.4685724684912577
7163,0.303,0.46857718225673123
7164,0.2879,0.46858189602220474
7165,0.2576,0.46858660978767824
7166,0.2879,0.4685913235531517
7167,0.2727,0.4685960373186252
7168,0.2879,0.4686007510840987
7169,0.2879,0.4686054648495722
7170,0.3182,0.4686101786150457
7171,0.3182,0.4686148923805192
7172,0.3485,0.4686196061459927
7173,0.4091,0.4686243199114662
7174,0.4242,0.4686290336769397
7175,0.4394,0.46863374744241315
7176,0.4394,0.46863846120788666
7177,0.4394,0.46864317497336017
7178,0.4242,0.4686478887388337
7179,0.4242,0.4686526025043072
7180,0.4091,0.46865731626978063
7181,0.4091,0.46866203003525414
7182,0.4091,0.46866674380072765
7183,0.3485,0.46867145756620116
7184,0.3485,0.4686761713316746
7185,0.3485,0.4686808850971481
7186,0.3485,0.4686855988626216
7187,0.3485,0.46869031262809513
7188,0.3485,0.46869502639356864
7189,0.3485,0.4686997401590421
7190,0.3182,0.4687044539245156
7191,0.3182,0.4687091676899891
7192,0.3182,0.46871388145546256
7193,0.3333,0.46871859522093606
7194,0.3333,0.46872330898640957
7195,0.4091,0.4687280227518831
7196,0.4394,0.4687327365173566
7197,0.4545,0.46873745028283004
7198,0.4848,0.46874216404830354
7199,0.4697,0.46874687781377705
7200,0.4848,0.46875159157925056
7201,0.4848,0.468756305344724
7202,0.4697,0.4687610191101975
7203,0.4394,0.468765732875671
7204,0.4242,0.46877044664114453
7205,0.4242,0.46877516040661804
7206,0.4091,0.4687798741720915
7207,0.3788,0.468784587937565
7208,0.3788,0.4687893017030385
7209,0.3636,0.468794015468512
7210,0.3485,0.46879872923398547
7211,0.3333,0.468803442999459
7212,0.3333,0.4688081567649325
7213,0.3333,0.468812870530406
7214,0.3333,0.4688175842958795
7215,0.3333,0.46882229806135295
7216,0.3333,0.46882701182682646
7217,0.3333,0.46883172559229996
7218,0.3485,0.46883643935777347
7219,0.3636,0.4688411531232469
7220,0.4091,0.46884586688872043
7221,0.4242,0.46885058065419394
7222,0.4545,0.46885529441966745
7223,0.4697,0.46886000818514095
7224,0.4848,0.4688647219506144
7225,0.4697,0.4688694357160879
7226,0.4697,0.4688741494815614
7227,0.4394,0.4688788632470349
7228,0.4242,0.4688835770125084
7229,0.4091,0.4688882907779819
7230,0.4091,0.4688930045434554
7231,0.3939,0.4688977183089289
7232,0.3485,0.4689024320744024
7233,0.3636,0.46890714583987586
7234,0.3636,0.46891185960534937
7235,0.3333,0.4689165733708229
7236,0.3333,0.4689212871362964
7237,0.3333,0.46892600090176983
7238,0.3333,0.46893071466724334
7239,0.3333,0.46893542843271685
7240,0.3333,0.46894014219819036
7241,0.3333,0.46894485596366386
7242,0.3485,0.4689495697291373
7243,0.3485,0.4689542834946108
7244,0.4091,0.46895899726008433
7245,0.4394,0.46896371102555784
7246,0.4848,0.4689684247910313
7247,0.5,0.4689731385565048
7248,0.5,0.4689778523219783
7249,0.5,0.4689825660874518
7250,0.5,0.4689872798529253
7251,0.4697,0.4689919936183988
7252,0.4545,0.4689967073838723
7253,0.4394,0.4690014211493458
7254,0.4242,0.4690061349148193
7255,0.4091,0.46901084868029275
7256,0.4091,0.46901556244576625
7257,0.4091,0.46902027621123976
7258,0.4091,0.46902498997671327
7259,0.4091,0.4690297037421868
7260,0.4091,0.46903441750766023
7261,0.3939,0.46903913127313374
7262,0.3939,0.46904384503860724
7263,0.3939,0.46904855880408075
7264,0.3939,0.4690532725695542
7265,0.4091,0.4690579863350277
7266,0.4091,0.4690627001005012
7267,0.4242,0.4690674138659747
7268,0.4242,0.46907212763144823
7269,0.4394,0.4690768413969217
7270,0.4697,0.4690815551623952
7271,0.4394,0.4690862689278687
7272,0.4394,0.4690909826933422
7273,0.4545,0.46909569645881566
7274,0.4545,0.46910041022428917
7275,0.4242,0.4691051239897627
7276,0.4242,0.4691098377552362
7277,0.4091,0.4691145515207097
7278,0.3333,0.46911926528618314
7279,0.3182,0.46912397905165665
7280,0.303,0.46912869281713016
7281,0.303,0.46913340658260366
7282,0.2879,0.4691381203480771
7283,0.303,0.4691428341135506
7284,0.2727,0.46914754787902413
7285,0.2727,0.46915226164449764
7286,0.2576,0.46915697540997114
7287,0.2273,0.4691616891754446
7288,0.2424,0.4691664029409181
7289,0.2424,0.4691711167063916
7290,0.2576,0.4691758304718651
7291,0.2727,0.46918054423733857
7292,0.303,0.4691852580028121
7293,0.3636,0.4691899717682856
7294,0.3485,0.4691946855337591
7295,0.4091,0.4691993992992326
7296,0.4242,0.46920411306470605
7297,0.4091,0.46920882683017956
7298,0.4091,0.46921354059565307
7299,0.3939,0.4692182543611266
7300,0.3636,0.4692229681266
7301,0.3636,0.46922768189207353
7302,0.3485,0.46923239565754704
7303,0.3485,0.46923710942302055
7304,0.3333,0.46924182318849406
7305,0.3182,0.4692465369539675
7306,0.3182,0.469251250719441
7307,0.303,0.4692559644849145
7308,0.303,0.46926067825038803
7309,0.2879,0.4692653920158615
7310,0.2879,0.469270105781335
7311,0.2424,0.4692748195468085
7312,0.2879,0.469279533312282
7313,0.2727,0.4692842470777555
7314,0.303,0.46928896084322896
7315,0.3182,0.46929367460870247
7316,0.3636,0.469298388374176
7317,0.4242,0.46930310213964943
7318,0.4394,0.46930781590512294
7319,0.4545,0.46931252967059645
7320,0.4545,0.46931724343606995
7321,0.4697,0.46932195720154346
7322,0.4545,0.46932667096701697
7323,0.4394,0.4693313847324904
7324,0.4242,0.4693360984979639
7325,0.3939,0.46934081226343743
7326,0.3636,0.4693455260289109
7327,0.3636,0.4693502397943844
7328,0.3788,0.4693549535598579
7329,0.3485,0.4693596673253314
7330,0.3636,0.4693643810908049
7331,0.3636,0.46936909485627837
7332,0.3485,0.4693738086217519
7333,0.3485,0.4693785223872254
7334,0.3485,0.4693832361526989
7335,0.3333,0.46938794991817234
7336,0.3182,0.46939266368364585
7337,0.3182,0.46939737744911936
7338,0.3182,0.46940209121459286
7339,0.3333,0.46940680498006637
7340,0.3485,0.4694115187455398
7341,0.4242,0.46941623251101333
7342,0.4545,0.46942094627648684
7343,0.5152,0.46942566004196035
7344,0.5303,0.4694303738074338
7345,0.5303,0.4694350875729073
7346,0.5,0.4694398013383808
7347,0.4848,0.4694445151038543
7348,0.4545,0.46944922886932783
7349,0.4545,0.4694539426348013
7350,0.4091,0.4694586564002748
7351,0.3939,0.4694633701657483
7352,0.3636,0.4694680839312218
7353,0.3636,0.46947279769669525
7354,0.3485,0.46947751146216876
7355,0.3333,0.46948222522764227
7356,0.3485,0.4694869389931158
7357,0.3485,0.4694916527585893
7358,0.3333,0.46949636652406274
7359,0.3182,0.46950108028953624
7360,0.3333,0.46950579405500975
7361,0.3182,0.46951050782048326
7362,0.3333,0.4695152215859567
7363,0.3788,0.4695199353514302
7364,0.4242,0.4695246491169037
7365,0.4545,0.46952936288237723
7366,0.5,0.46953407664785074
7367,0.5152,0.4695387904133242
7368,0.5303,0.4695435041787977
7369,0.5455,0.4695482179442712
7370,0.5303,0.4695529317097447
7371,0.5,0.46955764547521817
7372,0.4697,0.4695623592406917
7373,0.4545,0.4695670730061652
7374,0.4091,0.4695717867716387
7375,0.4091,0.4695765005371122
7376,0.3788,0.46958121430258565
7377,0.3788,0.46958592806805916
7378,0.3788,0.46959064183353266
7379,0.3636,0.46959535559900617
7380,0.3485,0.4696000693644796
7381,0.3485,0.46960478312995313
7382,0.3485,0.46960949689542664
7383,0.3333,0.46961421066090014
7384,0.3333,0.46961892442637365
7385,0.3333,0.4696236381918471
7386,0.3485,0.4696283519573206
7387,0.3636,0.4696330657227941
7388,0.4091,0.4696377794882676
7389,0.4545,0.4696424932537411
7390,0.4848,0.4696472070192146
7391,0.4848,0.4696519207846881
7392,0.5,0.4696566345501616
7393,0.5,0.4696613483156351
7394,0.5,0.46966606208110856
7395,0.4545,0.46967077584658207
7396,0.4394,0.4696754896120556
7397,0.4394,0.4696802033775291
7398,0.4394,0.46968491714300253
7399,0.4091,0.46968963090847604
7400,0.4091,0.46969434467394955
7401,0.3939,0.46969905843942306
7402,0.4091,0.46970377220489656
7403,0.4091,0.46970848597037
7404,0.3939,0.4697131997358435
7405,0.3939,0.46971791350131703
7406,0.3939,0.46972262726679054
7407,0.3485,0.469727341032264
7408,0.3485,0.4697320547977375
7409,0.3939,0.469736768563211
7410,0.4091,0.4697414823286845
7411,0.4242,0.469746196094158
7412,0.4394,0.46975090985963147
7413,0.4545,0.469755623625105
7414,0.4242,0.4697603373905785
7415,0.3333,0.469765051156052
7416,0.3333,0.46976976492152545
7417,0.3333,0.46977447868699895
7418,0.3485,0.46977919245247246
7419,0.3485,0.46978390621794597
7420,0.3485,0.4697886199834195
7421,0.3485,0.4697933337488929
7422,0.3333,0.46979804751436643
7423,0.3333,0.46980276127983994
7424,0.3333,0.46980747504531345
7425,0.3333,0.4698121888107869
7426,0.3182,0.4698169025762604
7427,0.303,0.4698216163417339
7428,0.2879,0.4698263301072074
7429,0.2879,0.46983104387268093
7430,0.2879,0.4698357576381544
7431,0.2879,0.4698404714036279
7432,0.2576,0.4698451851691014
7433,0.2727,0.4698498989345749
7434,0.2727,0.46985461270004836
7435,0.2879,0.46985932646552186
7436,0.2727,0.4698640402309954
7437,0.2879,0.4698687539964689
7438,0.2879,0.4698734677619424
7439,0.3939,0.46987818152741584
7440,0.3939,0.46988289529288935
7441,0.3333,0.46988760905836285
7442,0.3333,0.46989232282383636
7443,0.303,0.4698970365893098
7444,0.3182,0.4699017503547833
7445,0.3182,0.46990646412025683
7446,0.3182,0.46991117788573034
7447,0.303,0.46991589165120384
7448,0.3182,0.4699206054166773
7449,0.3182,0.4699253191821508
7450,0.2424,0.4699300329476243
7451,0.2424,0.46993474671309776
7452,0.2576,0.46993946047857127
7453,0.2424,0.4699441742440448
7454,0.2121,0.4699488880095183
7455,0.2576,0.4699536017749918
7456,0.2273,0.46995831554046524
7457,0.2273,0.46996302930593875
7458,0.2576,0.46996774307141226
7459,0.303,0.46997245683688577
7460,0.3182,0.4699771706023592
7461,0.3939,0.4699818843678327
7462,0.4394,0.46998659813330623
7463,0.4697,0.46999131189877974
7464,0.4848,0.46999602566425325
7465,0.5,0.4700007394297267
7466,0.5,0.4700054531952002
7467,0.4848,0.4700101669606737
7468,0.4242,0.4700148807261472
7469,0.4242,0.4700195944916207
7470,0.4242,0.4700243082570942
7471,0.4242,0.4700290220225677
7472,0.4242,0.4700337357880412
7473,0.4091,0.4700384495535147
7474,0.4091,0.47004316331898816
7475,0.3485,0.47004787708446166
7476,0.3636,0.47005259084993517
7477,0.3485,0.4700573046154087
7478,0.3485,0.47006201838088213
7479,0.3333,0.47006673214635564
7480,0.3333,0.47007144591182914
7481,0.3182,0.47007615967730265
7482,0.3485,0.47008087344277616
7483,0.4091,0.4700855872082496
7484,0.4394,0.4700903009737231
7485,0.4545,0.4700950147391966
7486,0.5,0.47009972850467013
7487,0.5,0.4701044422701436
7488,0.5152,0.4701091560356171
7489,0.4848,0.4701138698010906
7490,0.5152,0.4701185835665641
7491,0.5,0.4701232973320376
7492,0.5,0.47012801109751107
7493,0.4848,0.4701327248629846
7494,0.4848,0.4701374386284581
7495,0.4697,0.4701421523939316
7496,0.4697,0.47014686615940504
7497,0.4545,0.47015157992487855
7498,0.4545,0.47015629369035206
7499,0.4545,0.47016100745582556
7500,0.4545,0.47016572122129907
7501,0.4394,0.4701704349867725
7502,0.4394,0.47017514875224603
7503,0.4394,0.47017986251771954
7504,0.4394,0.47018457628319305
7505,0.4394,0.4701892900486665
7506,0.4545,0.47019400381414
7507,0.4697,0.4701987175796135
7508,0.4848,0.470203431345087
7509,0.5152,0.4702081451105605
7510,0.5303,0.470212858876034
7511,0.6212,0.4702175726415075
7512,0.6212,0.470222286406981
7513,0.6212,0.4702270001724545
7514,0.6212,0.47023171393792795
7515,0.6212,0.47023642770340146
7516,0.5303,0.47024114146887497
7517,0.6212,0.4702458552343485
7518,0.6212,0.470250568999822
7519,0.6212,0.47025528276529543
7520,0.5455,0.47025999653076894
7521,0.5303,0.47026471029624245
7522,0.5303,0.47026942406171596
7523,0.5303,0.4702741378271894
7524,0.5303,0.4702788515926629
7525,0.5152,0.4702835653581364
7526,0.5303,0.47028827912360993
7527,0.5152,0.47029299288908344
7528,0.5303,0.4702977066545569
7529,0.5152,0.4703024204200304
7530,0.5152,0.4703071341855039
7531,0.5303,0.4703118479509774
7532,0.5303,0.47031656171645086
7533,0.5303,0.4703212754819244
7534,0.5152,0.4703259892473979
7535,0.5152,0.4703307030128714
7536,0.5152,0.4703354167783449
7537,0.5152,0.47034013054381835
7538,0.5,0.47034484430929185
7539,0.4848,0.47034955807476536
7540,0.4848,0.47035427184023887
7541,0.4848,0.4703589856057123
7542,0.4697,0.47036369937118583
7543,0.4848,0.47036841313665934
7544,0.4545,0.47037312690213284
7545,0.4545,0.47037784066760635
7546,0.4545,0.4703825544330798
7547,0.4545,0.4703872681985533
7548,0.4545,0.4703919819640268
7549,0.4545,0.4703966957295003
7550,0.4394,0.4704014094949738
7551,0.4545,0.4704061232604473
7552,0.4545,0.4704108370259208
7553,0.4545,0.4704155507913943
7554,0.4545,0.4704202645568678
7555,0.4545,0.47042497832234126
7556,0.4545,0.47042969208781477
7557,0.4545,0.4704344058532883
7558,0.4545,0.4704391196187618
7559,0.4545,0.47044383338423523
7560,0.4545,0.47044854714970874
7561,0.4697,0.47045326091518225
7562,0.4697,0.47045797468065575
7563,0.4697,0.47046268844612926
7564,0.4545,0.4704674022116027
7565,0.4545,0.4704721159770762
7566,0.4394,0.47047682974254973
7567,0.4394,0.47048154350802324
7568,0.4242,0.4704862572734967
7569,0.4242,0.4704909710389702
7570,0.4242,0.4704956848044437
7571,0.4242,0.4705003985699172
7572,0.4242,0.4705051123353907
7573,0.4242,0.47050982610086417
7574,0.4091,0.4705145398663377
7575,0.303,0.4705192536318112
7576,0.3485,0.47052396739728464
7577,0.3182,0.47052868116275814
7578,0.303,0.47053339492823165
7579,0.303,0.47053810869370516
7580,0.303,0.47054282245917867
7581,0.303,0.4705475362246522
7582,0.303,0.4705522499901256
7583,0.303,0.47055696375559913
7584,0.303,0.47056167752107264
7585,0.303,0.4705663912865461
7586,0.2879,0.4705711050520196
7587,0.2879,0.4705758188174931
7588,0.3182,0.4705805325829666
7589,0.2879,0.4705852463484401
7590,0.2879,0.4705899601139136
7591,0.2879,0.4705946738793871
7592,0.2424,0.4705993876448606
7593,0.2576,0.4706041014103341
7594,0.2576,0.47060881517580755
7595,0.2273,0.47061352894128106
7596,0.2273,0.47061824270675456
7597,0.2121,0.47062295647222807
7598,0.2273,0.4706276702377016
7599,0.2273,0.47063238400317503
7600,0.2576,0.47063709776864854
7601,0.2273,0.47064181153412205
7602,0.2273,0.47064652529959555
7603,0.2576,0.470651239065069
7604,0.2424,0.4706559528305425
7605,0.303,0.470660666596016
7606,0.3333,0.4706653803614895
7607,0.3182,0.47067009412696303
7608,0.3333,0.4706748078924365
7609,0.3333,0.47067952165791
7610,0.3333,0.4706842354233835
7611,0.3333,0.470688949188857
7612,0.303,0.47069366295433046
7613,0.2727,0.47069837671980397
7614,0.2727,0.4707030904852775
7615,0.2727,0.470707804250751
7616,0.2727,0.4707125180162245
7617,0.2727,0.47071723178169794
7618,0.2576,0.47072194554717145
7619,0.2273,0.47072665931264496
7620,0.2424,0.47073137307811846
7621,0.2424,0.4707360868435919
7622,0.2273,0.4707408006090654
7623,0.2273,0.47074551437453893
7624,0.2121,0.47075022814001244
7625,0.2273,0.47075494190548595
7626,0.2424,0.4707596556709594
7627,0.2576,0.4707643694364329
7628,0.303,0.4707690832019064
7629,0.3788,0.4707737969673799
7630,0.4091,0.4707785107328534
7631,0.4242,0.4707832244983269
7632,0.4242,0.4707879382638004
7633,0.4242,0.4707926520292739
7634,0.4242,0.4707973657947474
7635,0.4091,0.47080207956022085
7636,0.3939,0.47080679332569436
7637,0.3333,0.47081150709116787
7638,0.3636,0.4708162208566414
7639,0.3485,0.47082093462211483
7640,0.3939,0.47082564838758834
7641,0.3939,0.47083036215306184
7642,0.3939,0.47083507591853535
7643,0.4091,0.47083978968400886
7644,0.4091,0.4708445034494823
7645,0.4091,0.4708492172149558
7646,0.4091,0.4708539309804293
7647,0.4242,0.47085864474590283
7648,0.4242,0.4708633585113763
7649,0.4242,0.4708680722768498
7650,0.4242,0.4708727860423233
7651,0.4394,0.4708774998077968
7652,0.4394,0.4708822135732703
7653,0.4848,0.47088692733874377
7654,0.4848,0.4708916411042173
7655,0.5152,0.4708963548696908
7656,0.5,0.4709010686351643
7657,0.5,0.47090578240063774
7658,0.5,0.47091049616611125
7659,0.5,0.47091520993158476
7660,0.5152,0.47091992369705826
7661,0.4848,0.47092463746253177
7662,0.5,0.4709293512280052
7663,0.4697,0.47093406499347873
7664,0.4545,0.47093877875895224
7665,0.4545,0.47094349252442574
7666,0.4545,0.4709482062898992
7667,0.4545,0.4709529200553727
7668,0.4394,0.4709576338208462
7669,0.4394,0.4709623475863197
7670,0.4394,0.4709670613517932
7671,0.4394,0.4709717751172667
7672,0.4242,0.4709764888827402
7673,0.4545,0.4709812026482137
7674,0.4545,0.4709859164136872
7675,0.4697,0.47099063017916065
7676,0.5,0.47099534394463416
7677,0.5,0.47100005771010767
7678,0.4848,0.4710047714755812
7679,0.4848,0.4710094852410547
7680,0.4697,0.47101419900652813
7681,0.4394,0.47101891277200164
7682,0.4394,0.47102362653747515
7683,0.4242,0.47102834030294866
7684,0.4242,0.4710330540684221
7685,0.4091,0.4710377678338956
7686,0.4091,0.4710424815993691
7687,0.4091,0.47104719536484263
7688,0.4091,0.47105190913031614
7689,0.4091,0.4710566228957896
7690,0.3939,0.4710613366612631
7691,0.4091,0.4710660504267366
7692,0.3939,0.4710707641922101
7693,0.3939,0.47107547795768356
7694,0.3939,0.47108019172315707
7695,0.3939,0.4710849054886306
7696,0.3939,0.4710896192541041
7697,0.3939,0.4710943330195776
7698,0.3939,0.47109904678505105
7699,0.4091,0.47110376055052455
7700,0.4091,0.47110847431599806
7701,0.4091,0.47111318808147157
7702,0.4091,0.471117901846945
7703,0.4242,0.4711226156124185
7704,0.4242,0.47112732937789203
7705,0.4394,0.47113204314336554
7706,0.4394,0.47113675690883905
7707,0.4394,0.4711414706743125
7708,0.4394,0.471146184439786
7709,0.4545,0.4711508982052595
7710,0.4545,0.47115561197073297
7711,0.4545,0.4711603257362065
7712,0.4848,0.47116503950168
7713,0.4697,0.4711697532671535
7714,0.4697,0.471174467032627
7715,0.4697,0.47117918079810045
7716,0.4848,0.47118389456357396
7717,0.4848,0.47118860832904746
7718,0.5,0.47119332209452097
7719,0.4545,0.4711980358599944
7720,0.4394,0.47120274962546793
7721,0.4545,0.47120746339094144
7722,0.4697,0.47121217715641495
7723,0.5,0.47121689092188845
7724,0.5,0.4712216046873619
7725,0.4848,0.4712263184528354
7726,0.4697,0.4712310322183089
7727,0.4394,0.47123574598378243
7728,0.4242,0.4712404597492559
7729,0.4242,0.4712451735147294
7730,0.4091,0.4712498872802029
7731,0.3939,0.4712546010456764
7732,0.4091,0.4712593148111499
7733,0.3939,0.47126402857662336
7734,0.3333,0.47126874234209687
7735,0.3182,0.4712734561075704
7736,0.303,0.4712781698730439
7737,0.303,0.47128288363851734
7738,0.303,0.47128759740399084
7739,0.2879,0.47129231116946435
7740,0.2879,0.47129702493493786
7741,0.2879,0.47130173870041137
7742,0.3182,0.4713064524658848
7743,0.3182,0.4713111662313583
7744,0.3182,0.47131587999683183
7745,0.2727,0.47132059376230534
7746,0.3182,0.4713253075277788
7747,0.3485,0.4713300212932523
7748,0.3788,0.4713347350587258
7749,0.4242,0.4713394488241993
7750,0.4545,0.4713441625896728
7751,0.4697,0.4713488763551463
7752,0.4848,0.4713535901206198
7753,0.4848,0.4713583038860933
7754,0.4848,0.4713630176515668
7755,0.4697,0.47136773141704025
7756,0.4242,0.47137244518251376
7757,0.4091,0.47137715894798726
7758,0.3485,0.47138187271346077
7759,0.3485,0.4713865864789343
7760,0.3485,0.47139130024440773
7761,0.3485,0.47139601400988124
7762,0.3333,0.47140072777535474
7763,0.3636,0.47140544154082825
7764,0.2879,0.4714101553063017
7765,0.2879,0.4714148690717752
7766,0.3182,0.4714195828372487
7767,0.3182,0.4714242966027222
7768,0.2727,0.47142901036819573
7769,0.303,0.4714337241336692
7770,0.2727,0.4714384378991427
7771,0.3485,0.4714431516646162
7772,0.3485,0.4714478654300897
7773,0.4091,0.47145257919556316
7774,0.4545,0.47145729296103667
7775,0.4848,0.4714620067265102
7776,0.5,0.4714667204919837
7777,0.5,0.4714714342574572
7778,0.4848,0.47147614802293064
7779,0.4848,0.47148086178840415
7780,0.4545,0.47148557555387766
7781,0.4242,0.47149028931935116
7782,0.4091,0.4714950030848246
7783,0.3788,0.4714997168502981
7784,0.3485,0.47150443061577163
7785,0.3485,0.47150914438124514
7786,0.3485,0.47151385814671865
7787,0.3333,0.4715185719121921
7788,0.3182,0.4715232856776656
7789,0.3333,0.4715279994431391
7790,0.3333,0.4715327132086126
7791,0.3182,0.47153742697408607
7792,0.3182,0.4715421407395596
7793,0.2727,0.4715468545050331
7794,0.3333,0.4715515682705066
7795,0.3485,0.4715562820359801
7796,0.3788,0.47156099580145355
7797,0.4091,0.47156570956692706
7798,0.4394,0.47157042333240057
7799,0.4697,0.4715751370978741
7800,0.4697,0.4715798508633475
7801,0.4848,0.47158456462882103
7802,0.4545,0.47158927839429454
7803,0.4545,0.47159399215976805
7804,0.4242,0.47159870592524156
7805,0.4091,0.471603419690715
7806,0.4242,0.4716081334561885
7807,0.3939,0.471612847221662
7808,0.3939,0.47161756098713553
7809,0.3788,0.471622274752609
7810,0.3788,0.4716269885180825
7811,0.3788,0.471631702283556
7812,0.3636,0.4716364160490295
7813,0.3636,0.471641129814503
7814,0.3485,0.47164584357997646
7815,0.3485,0.47165055734544997
7816,0.3939,0.4716552711109235
7817,0.3939,0.471659984876397
7818,0.4091,0.47166469864187044
7819,0.4545,0.47166941240734395
7820,0.4545,0.47167412617281745
7821,0.4848,0.47167883993829096
7822,0.5152,0.47168355370376447
7823,0.5152,0.4716882674692379
7824,0.6212,0.47169298123471143
7825,0.6212,0.47169769500018494
7826,0.5303,0.47170240876565844
7827,0.5152,0.4717071225311319
7828,0.4848,0.4717118362966054
7829,0.4697,0.4717165500620789
7830,0.4848,0.4717212638275524
7831,0.4697,0.4717259775930259
7832,0.4697,0.4717306913584994
7833,0.4697,0.4717354051239729
7834,0.4545,0.4717401188894464
7835,0.4545,0.4717448326549199
7836,0.4394,0.47174954642039335
7837,0.4394,0.47175426018586686
7838,0.4091,0.47175897395134037
7839,0.4242,0.4717636877168139
7840,0.4242,0.4717684014822874
7841,0.4242,0.47177311524776083
7842,0.4394,0.47177782901323434
7843,0.4697,0.47178254277870785
7844,0.5,0.4717872565441813
7845,0.5303,0.4717919703096548
7846,0.5455,0.4717966840751283
7847,0.6212,0.4718013978406018
7848,0.5455,0.47180611160607533
7849,0.5303,0.4718108253715488
7850,0.5455,0.4718155391370223
7851,0.5303,0.4718202529024958
7852,0.5152,0.4718249666679693
7853,0.5152,0.47182968043344276
7854,0.5152,0.47183439419891626
7855,0.5,0.47183910796438977
7856,0.5,0.4718438217298633
7857,0.5,0.4718485354953368
7858,0.5,0.47185324926081024
7859,0.4848,0.47185796302628374
7860,0.4848,0.47186267679175725
7861,0.5,0.47186739055723076
7862,0.4848,0.4718721043227042
7863,0.5,0.4718768180881777
7864,0.5,0.4718815318536512
7865,0.5152,0.47188624561912473
7866,0.5303,0.47189095938459824
7867,0.5303,0.4718956731500717
7868,0.4848,0.4719003869155452
7869,0.4242,0.4719051006810187
