instant,yr,Predicted Y
6927,0,0.35039814406147385
6928,0,0.35048445286325247
6929,0,0.3505707616650312
6930,0,0.35065707046680994
6931,0,0.3507433792685887
6932,0,0.3508296880703673
6933,0,0.35091599687214603
6934,0,0.35100230567392476
6935,0,0.3510886144757035
6936,0,0.3511749232774821
6937,0,0.35126123207926085
6938,0,0.3513475408810396
6939,0,0.3514338496828183
6940,0,0.35152015848459695
6941,0,0.3516064672863757
6942,0,0.3516927760881544
6943,0,0.35177908488993304
6944,0,0.35186539369171177
6945,0,0.3519517024934905
6946,0,0.35203801129526924
6947,0,0.35212432009704786
6948,0,0.3522106288988266
6949,0,0.35229693770060533
6950,0,0.35238324650238406
6951,0,0.3524695553041627
6952,0,0.3525558641059414
6953,0,0.35264217290772015
6954,0,0.3527284817094989
6955,0,0.3528147905112775
6956,0,0.35290109931305624
6957,0,0.352987408114835
6958,0,0.3530737169166137
6959,0,0.35316002571839233
6960,0,0.35324633452017107
6961,0,0.3533326433219498
6962,0,0.3534189521237284
6963,0,0.35350526092550716
6964,0,0.3535915697272859
6965,0,0.3536778785290646
6966,0,0.35376418733084325
6967,0,0.353850496132622
6968,0,0.3539368049344007
6969,0,0.35402311373617945
6970,0,0.3541094225379581
6971,0,0.3541957313397368
6972,0,0.35428204014151554
6973,0,0.3543683489432943
6974,0,0.3544546577450729
6975,0,0.35454096654685163
6976,0,0.35462727534863037
6977,0,0.3547135841504091
6978,0,0.3547998929521877
6979,0,0.35488620175396646
6980,0,0.3549725105557452
6981,0,0.3550588193575238
6982,0,0.35514512815930255
6983,0,0.3552314369610813
6984,0,0.35531774576286
6985,0,0.35540405456463864
6986,0,0.3554903633664174
6987,0,0.3555766721681961
6988,0,0.35566298096997484
6989,0,0.35574928977175346
6990,0,0.3558355985735322
6991,0,0.35592190737531093
6992,0,0.35600821617708966
6993,0,0.3560945249788683
6994,0,0.356180833780647
6995,0,0.35626714258242576
6996,0,0.3563534513842044
6997,0,0.3564397601859831
6998,0,0.35652606898776185
6999,0,0.3566123777895406
7000,0,0.3566986865913192
7001,0,0.35678499539309794
7002,0,0.35687130419487667
7003,0,0.3569576129966554
7004,0,0.357043921798434
7005,0,0.35713023060021276
7006,0,0.3572165394019915
7007,0,0.35730284820377023
7008,0,0.35738915700554885
7009,0,0.3574754658073276
7010,0,0.3575617746091063
7011,0,0.35764808341088505
7012,0,0.3577343922126637
7013,0,0.3578207010144424
7014,0,0.35790700981622114
7015,0,0.35799331861799977
7016,0,0.3580796274197785
7017,0,0.35816593622155724
7018,0,0.35825224502333597
7019,0,0.3583385538251146
7020,0,0.3584248626268933
7021,0,0.35851117142867206
7022,0,0.3585974802304508
7023,0,0.3586837890322294
7024,0,0.35877009783400815
7025,0,0.3588564066357869
7026,0,0.3589427154375656
7027,0,0.35902902423934424
7028,0,0.359115333041123
7029,0,0.3592016418429017
7030,0,0.35928795064468044
7031,0,0.35937425944645907
7032,0,0.3594605682482378
7033,0,0.35954687705001653
7034,0,0.35963318585179516
7035,0,0.3597194946535739
7036,0,0.3598058034553526
7037,0,0.35989211225713136
7038,0,0.35997842105891
7039,0,0.3600647298606887
7040,0,0.36015103866246745
7041,0,0.3602373474642462
7042,0,0.3603236562660248
7043,0,0.36040996506780354
7044,0,0.3604962738695823
7045,0,0.360582582671361
7046,0,0.36066889147313963
7047,0,0.36075520027491836
7048,0,0.3608415090766971
7049,0,0.36092781787847583
7050,0,0.36101412668025445
7051,0,0.3611004354820332
7052,0,0.3611867442838119
7053,0,0.36127305308559055
7054,0,0.3613593618873693
7055,0,0.361445670689148
7056,0,0.36153197949092675
7057,0,0.36161828829270537
7058,0,0.3617045970944841
7059,0,0.36179090589626284
7060,0,0.36187721469804157
7061,0,0.3619635234998202
7062,0,0.36204983230159893
7063,0,0.36213614110337766
7064,0,0.3622224499051564
7065,0,0.362308758706935
7066,0,0.36239506750871375
7067,0,0.3624813763104925
7068,0,0.3625676851122712
7069,0,0.36265399391404984
7070,0,0.3627403027158286
7071,0,0.3628266115176073
7072,0,0.36291292031938593
7073,0,0.36299922912116467
7074,0,0.3630855379229434
7075,0,0.36317184672472214
7076,0,0.36325815552650076
7077,0,0.3633444643282795
7078,0,0.3634307731300582
7079,0,0.36351708193183696
7080,0,0.3636033907336156
7081,0,0.3636896995353943
7082,0,0.36377600833717305
7083,0,0.3638623171389518
7084,0,0.3639486259407304
7085,0,0.36403493474250914
7086,0,0.3641212435442879
7087,0,0.3642075523460665
7088,0,0.36429386114784523
7089,0,0.36438016994962397
7090,0,0.3644664787514027
7091,0,0.3645527875531813
7092,0,0.36463909635496006
7093,0,0.3647254051567388
7094,0,0.3648117139585175
7095,0,0.36489802276029615
7096,0,0.3649843315620749
7097,0,0.3650706403638536
7098,0,0.36515694916563235
7099,0,0.365243257967411
7100,0,0.3653295667691897
7101,0,0.36541587557096844
7102,0,0.3655021843727472
7103,0,0.3655884931745258
7104,0,0.36567480197630453
7105,0,0.36576111077808326
7106,0,0.3658474195798619
7107,0,0.3659337283816406
7108,0,0.36602003718341936
7109,0,0.3661063459851981
7110,0,0.3661926547869767
7111,0,0.36627896358875545
7112,0,0.3663652723905342
7113,0,0.3664515811923129
7114,0,0.36653788999409154
7115,0,0.36662419879587027
7116,0,0.366710507597649
7117,0,0.36679681639942774
7118,0,0.36688312520120636
7119,0,0.3669694340029851
7120,0,0.36705574280476383
7121,0,0.36714205160654256
7122,0,0.3672283604083212
7123,0,0.3673146692100999
7124,0,0.36740097801187865
7125,0,0.3674872868136573
7126,0,0.367573595615436
7127,0,0.36765990441721474
7128,0,0.3677462132189935
7129,0,0.3678325220207721
7130,0,0.36791883082255084
7131,0,0.36800513962432957
7132,0,0.3680914484261083
7133,0,0.3681777572278869
7134,0,0.36826406602966566
7135,0,0.3683503748314444
7136,0,0.3684366836332231
7137,0,0.36852299243500175
7138,0,0.3686093012367805
7139,0,0.3686956100385592
7140,0,0.36878191884033795
7141,0,0.3688682276421166
7142,0,0.3689545364438953
7143,0,0.36904084524567404
7144,0,0.36912715404745267
7145,0,0.3692134628492314
7146,0,0.36929977165101013
7147,0,0.36938608045278887
7148,0,0.3694723892545675
7149,0,0.3695586980563462
7150,0,0.36964500685812496
7151,0,0.3697313156599037
7152,0,0.3698176244616823
7153,0,0.36990393326346105
7154,0,0.3699902420652398
7155,0,0.3700765508670185
7156,0,0.37016285966879714
7157,0,0.3702491684705759
7158,0,0.3703354772723546
7159,0,0.37042178607413323
7160,0,0.37050809487591196
7161,0,0.3705944036776907
7162,0,0.37068071247946943
7163,0,0.37076702128124805
7164,0,0.3708533300830268
7165,0,0.3709396388848055
7166,0,0.37102594768658426
7167,0,0.3711122564883629
7168,0,0.3711985652901416
7169,0,0.37128487409192035
7170,0,0.3713711828936991
7171,0,0.3714574916954777
7172,0,0.37154380049725644
7173,0,0.37163010929903517
7174,0,0.3717164181008139
7175,0,0.37180272690259253
7176,0,0.37188903570437126
7177,0,0.37197534450615
7178,0,0.3720616533079286
7179,0,0.37214796210970735
7180,0,0.3722342709114861
7181,0,0.3723205797132648
7182,0,0.37240688851504344
7183,0,0.3724931973168222
7184,0,0.3725795061186009
7185,0,0.37266581492037965
7186,0,0.37275212372215827
7187,0,0.372838432523937
7188,0,0.37292474132571574
7189,0,0.37301105012749447
7190,0,0.3730973589292731
7191,0,0.3731836677310518
7192,0,0.37326997653283056
7193,0,0.3733562853346093
7194,0,0.3734425941363879
7195,0,0.37352890293816665
7196,0,0.3736152117399454
7197,0,0.373701520541724
7198,0,0.37378782934350274
7199,0,0.3738741381452815
7200,0,0.3739604469470602
7201,0,0.37404675574883883
7202,0,0.37413306455061757
7203,0,0.3742193733523963
7204,0,0.37430568215417503
7205,0,0.37439199095595366
7206,0,0.3744782997577324
7207,0,0.3745646085595111
7208,0,0.37465091736128986
7209,0,0.3747372261630685
7210,0,0.3748235349648472
7211,0,0.37490984376662595
7212,0,0.3749961525684047
7213,0,0.3750824613701833
7214,0,0.37516877017196204
7215,0,0.3752550789737408
7216,0,0.3753413877755194
7217,0,0.37542769657729813
7218,0,0.37551400537907687
7219,0,0.3756003141808556
7220,0,0.3756866229826342
7221,0,0.37577293178441296
7222,0,0.3758592405861917
7223,0,0.3759455493879704
7224,0,0.37603185818974905
7225,0,0.3761181669915278
7226,0,0.3762044757933065
7227,0,0.37629078459508525
7228,0,0.37637709339686387
7229,0,0.3764634021986426
7230,0,0.37654971100042134
7231,0,0.3766360198022001
7232,0,0.3767223286039787
7233,0,0.37680863740575743
7234,0,0.37689494620753616
7235,0,0.3769812550093148
7236,0,0.3770675638110935
7237,0,0.37715387261287225
7238,0,0.377240181414651
7239,0,0.3773264902164296
7240,0,0.37741279901820834
7241,0,0.3774991078199871
7242,0,0.3775854166217658
7243,0,0.37767172542354444
7244,0,0.37775803422532317
7245,0,0.3778443430271019
7246,0,0.37793065182888064
7247,0,0.37801696063065926
7248,0,0.378103269432438
7249,0,0.37818957823421673
7250,0,0.37827588703599535
7251,0,0.3783621958377741
7252,0,0.3784485046395528
7253,0,0.37853481344133155
7254,0,0.3786211222431102
7255,0,0.3787074310448889
7256,0,0.37879373984666764
7257,0,0.3788800486484464
7258,0,0.378966357450225
7259,0,0.37905266625200373
7260,0,0.37913897505378247
7261,0,0.3792252838555612
7262,0,0.3793115926573398
7263,0,0.37939790145911856
7264,0,0.3794842102608973
7265,0,0.379570519062676
7266,0,0.37965682786445465
7267,0,0.3797431366662334
7268,0,0.3798294454680121
7269,0,0.37991575426979074
7270,0,0.3800020630715695
7271,0,0.3800883718733482
7272,0,0.38017468067512694
7273,0,0.38026098947690556
7274,0,0.3803472982786843
7275,0,0.38043360708046303
7276,0,0.38051991588224177
7277,0,0.3806062246840204
7278,0,0.3806925334857991
7279,0,0.38077884228757786
7280,0,0.3808651510893566
7281,0,0.3809514598911352
7282,0,0.38103776869291395
7283,0,0.3811240774946927
7284,0,0.3812103862964714
7285,0,0.38129669509825004
7286,0,0.38138300390002877
7287,0,0.3814693127018075
7288,0,0.38155562150358613
7289,0,0.38164193030536486
7290,0,0.3817282391071436
7291,0,0.38181454790892233
7292,0,0.38190085671070095
7293,0,0.3819871655124797
7294,0,0.3820734743142584
7295,0,0.38215978311603716
7296,0,0.3822460919178158
7297,0,0.3823324007195945
7298,0,0.38241870952137325
7299,0,0.382505018323152
7300,0,0.3825913271249306
7301,0,0.38267763592670934
7302,0,0.38276394472848807
7303,0,0.3828502535302668
7304,0,0.3829365623320454
7305,0,0.38302287113382416
7306,0,0.3831091799356029
7307,0,0.3831954887373815
7308,0,0.38328179753916025
7309,0,0.383368106340939
7310,0,0.3834544151427177
7311,0,0.38354072394449634
7312,0,0.3836270327462751
7313,0,0.3837133415480538
7314,0,0.38379965034983254
7315,0,0.38388595915161117
7316,0,0.3839722679533899
7317,0,0.38405857675516863
7318,0,0.38414488555694737
7319,0,0.384231194358726
7320,0,0.3843175031605047
7321,0,0.38440381196228346
7322,0,0.3844901207640622
7323,0,0.3845764295658408
7324,0,0.38466273836761955
7325,0,0.3847490471693983
7326,0,0.3848353559711769
7327,0,0.38492166477295564
7328,0,0.3850079735747344
7329,0,0.3850942823765131
7330,0,0.38518059117829173
7331,0,0.38526689998007047
7332,0,0.3853532087818492
7333,0,0.38543951758362793
7334,0,0.38552582638540656
7335,0,0.3856121351871853
7336,0,0.385698443988964
7337,0,0.38578475279074276
7338,0,0.3858710615925214
7339,0,0.3859573703943001
7340,0,0.38604367919607885
7341,0,0.38612998799785747
7342,0,0.3862162967996362
7343,0,0.38630260560141494
7344,0,0.3863889144031937
7345,0,0.3864752232049723
7346,0,0.38656153200675103
7347,0,0.38664784080852976
7348,0,0.3867341496103085
7349,0,0.3868204584120871
7350,0,0.38690676721386585
7351,0,0.3869930760156446
7352,0,0.3870793848174233
7353,0,0.38716569361920194
7354,0,0.3872520024209807
7355,0,0.3873383112227594
7356,0,0.38742462002453815
7357,0,0.38751092882631677
7358,0,0.3875972376280955
7359,0,0.38768354642987424
7360,0,0.38776985523165286
7361,0,0.3878561640334316
7362,0,0.38794247283521033
7363,0,0.38802878163698906
7364,0,0.3881150904387677
7365,0,0.3882013992405464
7366,0,0.38828770804232515
7367,0,0.3883740168441039
7368,0,0.3884603256458825
7369,0,0.38854663444766124
7370,0,0.38863294324944
7371,0,0.3887192520512187
7372,0,0.38880556085299733
7373,0,0.38889186965477607
7374,0,0.3889781784565548
7375,0,0.38906448725833354
7376,0,0.38915079606011216
7377,0,0.3892371048618909
7378,0,0.3893234136636696
7379,0,0.38940972246544825
7380,0,0.389496031267227
7381,0,0.3895823400690057
7382,0,0.38966864887078445
7383,0,0.3897549576725631
7384,0,0.3898412664743418
7385,0,0.38992757527612054
7386,0,0.3900138840778993
7387,0,0.3901001928796779
7388,0,0.39018650168145663
7389,0,0.39027281048323537
7390,0,0.3903591192850141
7391,0,0.3904454280867927
7392,0,0.39053173688857146
7393,0,0.3906180456903502
7394,0,0.3907043544921289
7395,0,0.39079066329390755
7396,0,0.3908769720956863
7397,0,0.390963280897465
7398,0,0.39104958969924364
7399,0,0.39113589850102237
7400,0,0.3912222073028011
7401,0,0.39130851610457984
7402,0,0.39139482490635846
7403,0,0.3914811337081372
7404,0,0.39156744250991593
7405,0,0.39165375131169466
7406,0,0.3917400601134733
7407,0,0.391826368915252
7408,0,0.39191267771703076
7409,0,0.3919989865188095
7410,0,0.3920852953205881
7411,0,0.39217160412236685
7412,0,0.3922579129241456
7413,0,0.3923442217259242
7414,0,0.39243053052770294
7415,0,0.39251683932948167
7416,0,0.3926031481312604
7417,0,0.392689456933039
7418,0,0.39277576573481776
7419,0,0.3928620745365965
7420,0,0.39294838333837523
7421,0,0.39303469214015385
7422,0,0.3931210009419326
7423,0,0.3932073097437113
7424,0,0.39329361854549005
7425,0,0.3933799273472687
7426,0,0.3934662361490474
7427,0,0.39355254495082614
7428,0,0.3936388537526049
7429,0,0.3937251625543835
7430,0,0.39381147135616223
7431,0,0.39389778015794097
7432,0,0.3939840889597196
7433,0,0.3940703977614983
7434,0,0.39415670656327706
7435,0,0.3942430153650558
7436,0,0.3943293241668344
7437,0,0.39441563296861315
7438,0,0.3945019417703919
7439,0,0.3945882505721706
7440,0,0.39467455937394924
7441,0,0.394760868175728
7442,0,0.3948471769775067
7443,0,0.39493348577928544
7444,0,0.39501979458106407
7445,0,0.3951061033828428
7446,0,0.39519241218462153
7447,0,0.39527872098640027
7448,0,0.3953650297881789
7449,0,0.3954513385899576
7450,0,0.39553764739173636
7451,0,0.395623956193515
7452,0,0.3957102649952937
7453,0,0.39579657379707245
7454,0,0.3958828825988512
7455,0,0.3959691914006298
7456,0,0.39605550020240854
7457,0,0.3961418090041873
7458,0,0.396228117805966
7459,0,0.39631442660774463
7460,0,0.39640073540952336
7461,0,0.3964870442113021
7462,0,0.39657335301308083
7463,0,0.39665966181485945
7464,0,0.3967459706166382
7465,0,0.3968322794184169
7466,0,0.39691858822019566
7467,0,0.3970048970219743
7468,0,0.397091205823753
7469,0,0.39717751462553175
7470,0,0.39726382342731037
7471,0,0.3973501322290891
7472,0,0.39743644103086784
7473,0,0.39752274983264657
7474,0,0.3976090586344252
7475,0,0.39769536743620393
7476,0,0.39778167623798266
7477,0,0.3978679850397614
7478,0,0.39795429384154
7479,0,0.39804060264331875
7480,0,0.3981269114450975
7481,0,0.3982132202468762
7482,0,0.39829952904865484
7483,0,0.3983858378504336
7484,0,0.3984721466522123
7485,0,0.39855845545399105
7486,0,0.39864476425576967
7487,0,0.3987310730575484
7488,0,0.39881738185932714
7489,0,0.39890369066110576
7490,0,0.3989899994628845
7491,0,0.3990763082646632
7492,0,0.39916261706644196
7493,0,0.3992489258682206
7494,0,0.3993352346699993
7495,0,0.39942154347177805
7496,0,0.3995078522735568
7497,0,0.3995941610753354
7498,0,0.39968046987711414
7499,0,0.3997667786788929
7500,0,0.3998530874806716
7501,0,0.39993939628245023
7502,0,0.40002570508422897
7503,0,0.4001120138860077
7504,0,0.4001983226877863
7505,0,0.40028463148956506
7506,0,0.4003709402913438
7507,0,0.4004572490931225
7508,0,0.40054355789490115
7509,0,0.4006298666966799
7510,0,0.4007161754984586
7511,0,0.40080248430023735
7512,0,0.400888793102016
7513,0,0.4009751019037947
7514,0,0.40106141070557344
7515,0,0.4011477195073522
7516,0,0.4012340283091308
7517,0,0.40132033711090953
7518,0,0.40140664591268826
7519,0,0.401492954714467
7520,0,0.4015792635162456
7521,0,0.40166557231802436
7522,0,0.4017518811198031
7523,0,0.4018381899215817
7524,0,0.40192449872336045
7525,0,0.4020108075251392
7526,0,0.4020971163269179
7527,0,0.40218342512869654
7528,0,0.40226973393047527
7529,0,0.402356042732254
7530,0,0.40244235153403274
7531,0,0.40252866033581136
7532,0,0.4026149691375901
7533,0,0.40270127793936883
7534,0,0.40278758674114756
7535,0,0.4028738955429262
7536,0,0.4029602043447049
7537,0,0.40304651314648365
7538,0,0.4031328219482624
7539,0,0.403219130750041
7540,0,0.40330543955181974
7541,0,0.4033917483535985
7542,0,0.4034780571553771
7543,0,0.40356436595715584
7544,0,0.40365067475893457
7545,0,0.4037369835607133
7546,0,0.4038232923624919
7547,0,0.40390960116427066
7548,0,0.4039959099660494
7549,0,0.4040822187678281
7550,0,0.40416852756960675
7551,0,0.4042548363713855
7552,0,0.4043411451731642
7553,0,0.40442745397494295
7554,0,0.4045137627767216
7555,0,0.4046000715785003
7556,0,0.40468638038027904
7557,0,0.4047726891820578
7558,0,0.4048589979838364
7559,0,0.40494530678561513
7560,0,0.40503161558739387
7561,0,0.4051179243891725
7562,0,0.4052042331909512
7563,0,0.40529054199272996
7564,0,0.4053768507945087
7565,0,0.4054631595962873
7566,0,0.40554946839806605
7567,0,0.4056357771998448
7568,0,0.4057220860016235
7569,0,0.40580839480340214
7570,0,0.4058947036051809
7571,0,0.4059810124069596
7572,0,0.40606732120873834
7573,0,0.40615363001051696
7574,0,0.4062399388122957
7575,0,0.40632624761407443
7576,0,0.40641255641585305
7577,0,0.4064988652176318
7578,0,0.4065851740194105
7579,0,0.40667148282118926
7580,0,0.4067577916229679
7581,0,0.4068441004247466
7582,0,0.40693040922652535
7583,0,0.4070167180283041
7584,0,0.4071030268300827
7585,0,0.40718933563186144
7586,0,0.40727564443364017
7587,0,0.4073619532354189
7588,0,0.40744826203719753
7589,0,0.40753457083897626
7590,0,0.407620879640755
7591,0,0.40770718844253373
7592,0,0.40779349724431235
7593,0,0.4078798060460911
7594,0,0.4079661148478698
7595,0,0.40805242364964844
7596,0,0.4081387324514272
7597,0,0.4082250412532059
7598,0,0.40831135005498465
7599,0,0.40839765885676327
7600,0,0.408483967658542
7601,0,0.40857027646032074
7602,0,0.40865658526209947
7603,0,0.4087428940638781
7604,0,0.4088292028656568
7605,0,0.40891551166743556
7606,0,0.4090018204692143
7607,0,0.4090881292709929
7608,0,0.40917443807277165
7609,0,0.4092607468745504
7610,0,0.4093470556763291
7611,0,0.40943336447810774
7612,0,0.4095196732798865
7613,0,0.4096059820816652
7614,0,0.40969229088344383
7615,0,0.40977859968522257
7616,0,0.4098649084870013
7617,0,0.40995121728878003
7618,0,0.41003752609055866
7619,0,0.4101238348923374
7620,0,0.4102101436941161
7621,0,0.41029645249589486
7622,0,0.4103827612976735
7623,0,0.4104690700994522
7624,0,0.41055537890123095
7625,0,0.4106416877030097
7626,0,0.4107279965047883
7627,0,0.41081430530656704
7628,0,0.4109006141083458
7629,0,0.4109869229101245
7630,0,0.41107323171190313
7631,0,0.41115954051368186
7632,0,0.4112458493154606
7633,0,0.4113321581172392
7634,0,0.41141846691901796
7635,0,0.4115047757207967
7636,0,0.4115910845225754
7637,0,0.41167739332435405
7638,0,0.4117637021261328
7639,0,0.4118500109279115
7640,0,0.41193631972969025
7641,0,0.41202262853146887
7642,0,0.4121089373332476
7643,0,0.41219524613502634
7644,0,0.4122815549368051
7645,0,0.4123678637385837
7646,0,0.41245417254036243
7647,0,0.41254048134214116
7648,0,0.4126267901439199
7649,0,0.4127130989456985
7650,0,0.41279940774747725
7651,0,0.412885716549256
7652,0,0.4129720253510346
7653,0,0.41305833415281334
7654,0,0.4131446429545921
7655,0,0.4132309517563708
7656,0,0.41331726055814944
7657,0,0.41340356935992817
7658,0,0.4134898781617069
7659,0,0.41357618696348564
7660,0,0.41366249576526426
7661,0,0.413748804567043
7662,0,0.4138351133688217
7663,0,0.41392142217060046
7664,0,0.4140077309723791
7665,0,0.4140940397741578
7666,0,0.41418034857593655
7667,0,0.4142666573777152
7668,0,0.4143529661794939
7669,0,0.41443927498127264
7670,0,0.4145255837830514
7671,0,0.41461189258483
7672,0,0.41469820138660873
7673,0,0.41478451018838747
7674,0,0.4148708189901662
7675,0,0.4149571277919448
7676,0,0.41504343659372356
7677,0,0.4151297453955023
7678,0,0.415216054197281
7679,0,0.41530236299905965
7680,0,0.4153886718008384
7681,0,0.4154749806026171
7682,0,0.41556128940439585
7683,0,0.4156475982061745
7684,0,0.4157339070079532
7685,0,0.41582021580973194
7686,0,0.41590652461151056
7687,0,0.4159928334132893
7688,0,0.41607914221506803
7689,0,0.41616545101684677
7690,0,0.4162517598186254
7691,0,0.4163380686204041
7692,0,0.41642437742218286
7693,0,0.4165106862239616
7694,0,0.4165969950257402
7695,0,0.41668330382751895
7696,0,0.4167696126292977
7697,0,0.4168559214310764
7698,0,0.41694223023285504
7699,0,0.41702853903463377
7700,0,0.4171148478364125
7701,0,0.41720115663819124
7702,0,0.41728746543996986
7703,0,0.4173737742417486
7704,0,0.41746008304352733
7705,0,0.41754639184530595
7706,0,0.4176327006470847
7707,0,0.4177190094488634
7708,0,0.41780531825064215
7709,0,0.4178916270524208
7710,0,0.4179779358541995
7711,0,0.41806424465597825
7712,0,0.418150553457757
7713,0,0.4182368622595356
7714,0,0.41832317106131434
7715,0,0.41840947986309307
7716,0,0.4184957886648718
7717,0,0.4185820974666504
7718,0,0.41866840626842916
7719,0,0.4187547150702079
7720,0,0.41884102387198663
7721,0,0.41892733267376525
7722,0,0.419013641475544
7723,0,0.4190999502773227
7724,0,0.41918625907910134
7725,0,0.4192725678808801
7726,0,0.4193588766826588
7727,0,0.41944518548443754
7728,0,0.41953149428621617
7729,0,0.4196178030879949
7730,0,0.41970411188977363
7731,0,0.41979042069155237
7732,0,0.419876729493331
7733,0,0.4199630382951097
7734,0,0.42004934709688846
7735,0,0.4201356558986672
7736,0,0.4202219647004458
7737,0,0.42030827350222455
7738,0,0.4203945823040033
7739,0,0.4204808911057819
7740,0,0.42056719990756064
7741,0,0.4206535087093394
7742,0,0.4207398175111181
7743,0,0.42082612631289673
7744,0,0.42091243511467547
7745,0,0.4209987439164542
7746,0,0.42108505271823293
7747,0,0.42117136152001156
7748,0,0.4212576703217903
7749,0,0.421343979123569
7750,0,0.42143028792534776
7751,0,0.4215165967271264
7752,0,0.4216029055289051
7753,0,0.42168921433068385
7754,0,0.4217755231324626
7755,0,0.4218618319342412
7756,0,0.42194814073601994
7757,0,0.4220344495377987
7758,0,0.4221207583395773
7759,0,0.42220706714135603
7760,0,0.42229337594313476
7761,0,0.4223796847449135
7762,0,0.4224659935466921
7763,0,0.42255230234847085
7764,0,0.4226386111502496
7765,0,0.4227249199520283
7766,0,0.42281122875380694
7767,0,0.4228975375555857
7768,0,0.4229838463573644
7769,0,0.42307015515914315
7770,0,0.42315646396092177
7771,0,0.4232427727627005
7772,0,0.42332908156447924
7773,0,0.42341539036625797
7774,0,0.4235016991680366
7775,0,0.42358800796981533
7776,0,0.42367431677159406
7777,0,0.4237606255733727
7778,0,0.4238469343751514
7779,0,0.42393324317693015
7780,0,0.4240195519787089
7781,0,0.4241058607804875
7782,0,0.42419216958226624
7783,0,0.424278478384045
7784,0,0.4243647871858237
7785,0,0.42445109598760233
7786,0,0.42453740478938107
7787,0,0.4246237135911598
7788,0,0.42471002239293854
7789,0,0.42479633119471716
7790,0,0.4248826399964959
7791,0,0.4249689487982746
7792,0,0.42505525760005336
7793,0,0.425141566401832
7794,0,0.4252278752036107
7795,0,0.42531418400538945
7796,0,0.4254004928071681
7797,0,0.4254868016089468
7798,0,0.42557311041072554
7799,0,0.4256594192125043
7800,0,0.4257457280142829
7801,0,0.42583203681606163
7802,0,0.42591834561784037
7803,0,0.4260046544196191
7804,0,0.4260909632213977
7805,0,0.42617727202317646
7806,0,0.4262635808249552
7807,0,0.4263498896267339
7808,0,0.42643619842851255
7809,0,0.4265225072302913
7810,0,0.42660881603207
7811,0,0.42669512483384875
7812,0,0.42678143363562737
7813,0,0.4268677424374061
7814,0,0.42695405123918484
7815,0,0.42704036004096346
7816,0,0.4271266688427422
7817,0,0.42721297764452093
7818,0,0.42729928644629966
7819,0,0.4273855952480783
7820,0,0.427471904049857
7821,0,0.42755821285163575
7822,0,0.4276445216534145
7823,0,0.4277308304551931
7824,0,0.42781713925697185
7825,0,0.4279034480587506
7826,0,0.4279897568605293
7827,0,0.42807606566230794
7828,0,0.42816237446408667
7829,0,0.4282486832658654
7830,0,0.428334992067644
7831,0,0.42842130086942276
7832,0,0.4285076096712015
7833,0,0.42859391847298023
7834,0,0.42868022727475885
7835,0,0.4287665360765376
7836,0,0.4288528448783163
7837,0,0.42893915368009505
7838,0,0.4290254624818737
7839,0,0.4291117712836524
7840,0,0.42919808008543114
7841,0,0.4292843888872099
7842,0,0.4293706976889885
7843,0,0.42945700649076723
7844,0,0.42954331529254597
7845,0,0.4296296240943247
7846,0,0.4297159328961033
7847,0,0.42980224169788206
7848,0,0.4298885504996608
7849,0,0.4299748593014394
7850,0,0.43006116810321815
7851,0,0.4301474769049969
7852,0,0.4302337857067756
7853,0,0.43032009450855424
7854,0,0.430406403310333
7855,0,0.4304927121121117
7856,0,0.43057902091389044
7857,0,0.43066532971566907
7858,0,0.4307516385174478
7859,0,0.43083794731922653
7860,0,0.43092425612100527
7861,0,0.4310105649227839
7862,0,0.4310968737245626
7863,0,0.43118318252634136
7864,0,0.4312694913281201
7865,0,0.4313558001298987
7866,0,0.43144210893167745
7867,0,0.4315284177334562
7868,0,0.4316147265352348
7869,0,0.43170103533701354
7870,0,0.4317873441387923
7871,0,0.431873652940571
7872,0,0.43195996174234963
7873,0,0.43204627054412836
7874,0,0.4321325793459071
7875,0,0.43221888814768583
7876,0,0.43230519694946445
7877,0,0.4323915057512432
7878,0,0.4324778145530219
7879,0,0.43256412335480066
7880,0,0.4326504321565793
7881,0,0.432736740958358
7882,0,0.43282304976013675
7883,0,0.4329093585619155
7884,0,0.4329956673636941
7885,0,0.43308197616547284
7886,0,0.43316828496725157
7887,0,0.4332545937690302
7888,0,0.43334090257080893
7889,0,0.43342721137258766
7890,0,0.4335135201743664
7891,0,0.433599828976145
7892,0,0.43368613777792375
7893,0,0.4337724465797025
7894,0,0.4338587553814812
7895,0,0.43394506418325984
7896,0,0.4340313729850386
7897,0,0.4341176817868173
7898,0,0.43420399058859604
7899,0,0.43429029939037467
7900,0,0.4343766081921534
7901,0,0.43446291699393214
7902,0,0.43454922579571087
7903,0,0.4346355345974895
7904,0,0.4347218433992682
7905,0,0.43480815220104696
7906,0,0.4348944610028256
7907,0,0.4349807698046043
7908,0,0.43506707860638305
7909,0,0.4351533874081618
7910,0,0.4352396962099404
7911,0,0.43532600501171914
7912,0,0.4354123138134979
7913,0,0.4354986226152766
7914,0,0.43558493141705523
7915,0,0.43567124021883397
7916,0,0.4357575490206127
7917,0,0.43584385782239143
7918,0,0.43593016662417006
7919,0,0.4360164754259488
7920,0,0.4361027842277275
7921,0,0.43618909302950615
7922,0,0.4362754018312849
7923,0,0.4363617106330636
7924,0,0.43644801943484235
7925,0,0.43653432823662097
7926,0,0.4366206370383997
7927,0,0.43670694584017844
7928,0,0.4367932546419572
7929,0,0.4368795634437358
