casual,season,Predicted Y
6,4,2.4215531741377103
14,4,2.4431426462067174
17,4,2.451238698232595
24,4,2.470129486292976
12,4,2.4377452781894657
19,4,2.4566360662498465
11,4,2.43504659418084
9,4,2.4296492261635882
6,4,2.4215531741377103
9,4,2.4296492261635882
5,4,2.4188544901290845
3,4,2.413457122111833
5,4,2.4188544901290845
5,4,2.4188544901290845
2,4,2.410758438103207
1,4,2.408059754094581
0,4,2.4053610700859553
0,4,2.4053610700859553
2,4,2.410758438103207
6,4,2.4215531741377103
8,4,2.4269505421549624
6,4,2.4215531741377103
4,4,2.4161558061204587
9,4,2.4296492261635882
17,4,2.451238698232595
14,4,2.4431426462067174
8,4,2.4269505421549624
6,4,2.4215531741377103
7,4,2.4242518581463366
14,4,2.4431426462067174
14,4,2.4431426462067174
13,4,2.4404439621980916
12,4,2.4377452781894657
10,4,2.432347910172214
8,4,2.4269505421549624
10,4,2.432347910172214
12,4,2.4377452781894657
3,4,2.413457122111833
0,4,2.4053610700859553
2,4,2.410758438103207
1,4,2.408059754094581
0,4,2.4053610700859553
2,4,2.410758438103207
5,4,2.4188544901290845
10,4,2.432347910172214
8,4,2.4269505421549624
10,4,2.432347910172214
9,4,2.4296492261635882
10,4,2.432347910172214
12,4,2.4377452781894657
13,4,2.4404439621980916
12,4,2.4377452781894657
12,4,2.4377452781894657
13,4,2.4404439621980916
10,4,2.432347910172214
11,4,2.43504659418084
6,4,2.4215531741377103
7,4,2.4242518581463366
6,4,2.4215531741377103
4,4,2.4161558061204587
3,4,2.413457122111833
4,4,2.4161558061204587
11,4,2.43504659418084
4,4,2.4161558061204587
0,4,2.4053610700859553
2,4,2.410758438103207
0,4,2.4053610700859553
0,4,2.4053610700859553
4,4,2.4161558061204587
5,4,2.4188544901290845
10,4,2.432347910172214
21,4,2.4620334342670986
28,4,2.4809242223274794
32,4,2.4917189583619828
30,4,2.486321590344731
33,4,2.494417642370609
30,4,2.486321590344731
12,4,2.4377452781894657
7,4,2.4242518581463366
11,4,2.43504659418084
7,4,2.4242518581463366
8,4,2.4269505421549624
7,4,2.4242518581463366
6,4,2.4215531741377103
7,4,2.4242518581463366
3,4,2.413457122111833
2,4,2.410758438103207
2,4,2.410758438103207
0,4,2.4053610700859553
1,4,2.408059754094581
0,4,2.4053610700859553
1,4,2.408059754094581
1,4,2.408059754094581
6,4,2.4215531741377103
7,4,2.4242518581463366
20,4,2.459334750258473
26,4,2.475526854310228
18,4,2.4539373822412207
19,4,2.4566360662498465
23,4,2.4674308022843503
27,4,2.4782255383188536
10,4,2.432347910172214
15,4,2.4458413302153432
5,4,2.4188544901290845
10,4,2.432347910172214
9,4,2.4296492261635882
2,4,2.410758438103207
6,4,2.4215531741377103
3,4,2.413457122111833
3,4,2.413457122111833
0,4,2.4053610700859553
0,4,2.4053610700859553
0,4,2.4053610700859553
0,4,2.4053610700859553
0,4,2.4053610700859553
4,4,2.4161558061204587
8,4,2.4269505421549624
17,4,2.451238698232595
12,4,2.4377452781894657
22,4,2.4647321182757245
13,4,2.4404439621980916
15,4,2.4458413302153432
30,4,2.486321590344731
24,4,2.470129486292976
19,4,2.4566360662498465
16,4,2.448540014223969
11,4,2.43504659418084
17,4,2.451238698232595
9,4,2.4296492261635882
15,4,2.4458413302153432
12,4,2.4377452781894657
10,4,2.432347910172214
0,4,2.4053610700859553
0,4,2.4053610700859553
1,4,2.408059754094581
1,4,2.408059754094581
0,4,2.4053610700859553
0,4,2.4053610700859553
1,4,2.408059754094581
7,4,2.4242518581463366
10,4,2.432347910172214
14,4,2.4431426462067174
20,4,2.459334750258473
13,4,2.4404439621980916
16,4,2.448540014223969
18,4,2.4539373822412207
11,4,2.43504659418084
15,4,2.4458413302153432
20,4,2.459334750258473
14,4,2.4431426462067174
26,4,2.475526854310228
6,4,2.4215531741377103
3,4,2.413457122111833
4,4,2.4161558061204587
3,4,2.413457122111833
13,4,2.4404439621980916
7,1,2.4242518581463366
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
5,1,2.4188544901290845
12,1,2.4377452781894657
14,1,2.4431426462067174
6,1,2.4215531741377103
3,1,2.413457122111833
3,1,2.413457122111833
3,1,2.413457122111833
11,1,2.43504659418084
4,1,2.4161558061204587
6,1,2.4215531741377103
3,1,2.413457122111833
2,1,2.410758438103207
9,1,2.4296492261635882
5,1,2.4188544901290845
9,1,2.4296492261635882
3,1,2.413457122111833
0,1,2.4053610700859553
3,1,2.413457122111833
0,1,2.4053610700859553
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
1,1,2.408059754094581
4,1,2.4161558061204587
10,1,2.432347910172214
10,1,2.432347910172214
13,1,2.4404439621980916
10,1,2.432347910172214
22,1,2.4647321182757245
21,1,2.4620334342670986
23,1,2.4674308022843503
28,1,2.4809242223274794
30,1,2.486321590344731
24,1,2.470129486292976
11,1,2.43504659418084
12,1,2.4377452781894657
0,1,2.4053610700859553
2,1,2.410758438103207
0,1,2.4053610700859553
1,1,2.408059754094581
2,1,2.410758438103207
1,1,2.408059754094581
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
4,1,2.4161558061204587
9,1,2.4296492261635882
4,1,2.4161558061204587
8,1,2.4269505421549624
26,1,2.475526854310228
14,1,2.4431426462067174
17,1,2.451238698232595
23,1,2.4674308022843503
12,1,2.4377452781894657
15,1,2.4458413302153432
11,1,2.43504659418084
4,1,2.4161558061204587
1,1,2.408059754094581
3,1,2.413457122111833
0,1,2.4053610700859553
4,1,2.4161558061204587
4,1,2.4161558061204587
3,1,2.413457122111833
1,1,2.408059754094581
4,1,2.4161558061204587
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
3,1,2.413457122111833
4,1,2.4161558061204587
9,1,2.4296492261635882
15,1,2.4458413302153432
24,1,2.470129486292976
15,1,2.4458413302153432
15,1,2.4458413302153432
25,1,2.472828170301602
15,1,2.4458413302153432
2,1,2.410758438103207
1,1,2.408059754094581
5,1,2.4188544901290845
4,1,2.4161558061204587
8,1,2.4269505421549624
1,1,2.408059754094581
2,1,2.410758438103207
2,1,2.410758438103207
0,1,2.4053610700859553
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
3,1,2.413457122111833
31,1,2.489020274353357
43,1,2.5214044824568673
25,1,2.472828170301602
40,1,2.51330843043099
41,1,2.5160071144396157
43,1,2.5214044824568673
35,1,2.4998150103878607
11,1,2.43504659418084
7,1,2.4242518581463366
2,1,2.410758438103207
8,1,2.4269505421549624
4,1,2.4161558061204587
2,1,2.410758438103207
2,1,2.410758438103207
5,1,2.4188544901290845
3,1,2.413457122111833
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
2,1,2.410758438103207
5,1,2.4188544901290845
24,1,2.470129486292976
31,1,2.489020274353357
40,1,2.51330843043099
34,1,2.497116326379235
57,1,2.5591860585776294
73,1,2.6023650027156435
26,1,2.475526854310228
28,1,2.4809242223274794
30,1,2.486321590344731
21,1,2.4620334342670986
16,1,2.448540014223969
14,1,2.4431426462067174
10,1,2.432347910172214
5,1,2.4188544901290845
4,1,2.4161558061204587
3,1,2.413457122111833
0,1,2.4053610700859553
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
9,1,2.4296492261635882
19,1,2.4566360662498465
13,1,2.4404439621980916
6,1,2.4215531741377103
8,1,2.4269505421549624
1,1,2.408059754094581
0,1,2.4053610700859553
2,1,2.410758438103207
2,1,2.410758438103207
6,1,2.4215531741377103
9,1,2.4296492261635882
3,1,2.413457122111833
3,1,2.413457122111833
11,1,2.43504659418084
3,1,2.413457122111833
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
4,1,2.4161558061204587
11,1,2.43504659418084
18,1,2.4539373822412207
12,1,2.4377452781894657
18,1,2.4539373822412207
32,1,2.4917189583619828
24,1,2.470129486292976
24,1,2.470129486292976
16,1,2.448540014223969
23,1,2.4674308022843503
25,1,2.472828170301602
10,1,2.432347910172214
16,1,2.448540014223969
9,1,2.4296492261635882
7,1,2.4242518581463366
2,1,2.410758438103207
3,1,2.413457122111833
4,1,2.4161558061204587
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
0,1,2.4053610700859553
2,1,2.410758438103207
2,1,2.410758438103207
3,1,2.413457122111833
15,1,2.4458413302153432
13,1,2.4404439621980916
23,1,2.4674308022843503
12,1,2.4377452781894657
36,1,2.5025136943964865
30,1,2.486321590344731
27,1,2.4782255383188536
22,1,2.4647321182757245
14,1,2.4431426462067174
15,1,2.4458413302153432
11,1,2.43504659418084
8,1,2.4269505421549624
8,1,2.4269505421549624
7,1,2.4242518581463366
1,1,2.408059754094581
4,1,2.4161558061204587
9,1,2.4296492261635882
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
3,1,2.413457122111833
12,1,2.4377452781894657
19,1,2.4566360662498465
10,1,2.432347910172214
45,1,2.526801850474119
38,1,2.507911062413738
53,1,2.548391322543126
67,1,2.586172898663888
56,1,2.5564873745690035
36,1,2.5025136943964865
54,1,2.551090006551752
19,1,2.4566360662498465
16,1,2.448540014223969
16,1,2.448540014223969
11,1,2.43504659418084
7,1,2.4242518581463366
13,1,2.4404439621980916
7,1,2.4242518581463366
4,1,2.4161558061204587
1,1,2.408059754094581
1,1,2.408059754094581
1,1,2.408059754094581
1,1,2.408059754094581
1,1,2.408059754094581
6,1,2.4215531741377103
7,1,2.4242518581463366
18,1,2.4539373822412207
20,1,2.459334750258473
65,1,2.5807755306466365
93,1,2.6563386828881606
108,1,2.6968189430175484
115,1,2.7157097310779297
89,1,2.6455439468536572
52,1,2.5456926385345002
28,1,2.4809242223274794
13,1,2.4404439621980916
19,1,2.4566360662498465
8,1,2.4269505421549624
2,1,2.410758438103207
2,1,2.410758438103207
4,1,2.4161558061204587
5,1,2.4188544901290845
15,1,2.4458413302153432
16,1,2.448540014223969
11,1,2.43504659418084
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
1,1,2.408059754094581
4,1,2.4161558061204587
13,1,2.4404439621980916
18,1,2.4539373822412207
40,1,2.51330843043099
58,1,2.5618847425862556
82,1,2.626653158793276
120,1,2.729203151121059
101,1,2.6779281549571676
68,1,2.588871582672514
36,1,2.5025136943964865
25,1,2.472828170301602
20,1,2.459334750258473
25,1,2.472828170301602
10,1,2.432347910172214
13,1,2.4404439621980916
4,1,2.4161558061204587
8,1,2.4269505421549624
1,1,2.408059754094581
1,1,2.408059754094581
0,1,2.4053610700859553
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
2,1,2.410758438103207
15,1,2.4458413302153432
20,1,2.459334750258473
33,1,2.494417642370609
41,1,2.5160071144396157
26,1,2.475526854310228
10,1,2.432347910172214
29,1,2.4836229063361053
10,1,2.432347910172214
17,1,2.451238698232595
13,1,2.4404439621980916
4,1,2.4161558061204587
5,1,2.4188544901290845
3,1,2.413457122111833
3,1,2.413457122111833
2,1,2.410758438103207
0,1,2.4053610700859553
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
4,1,2.4161558061204587
2,1,2.410758438103207
5,1,2.4188544901290845
8,1,2.4269505421549624
5,1,2.4188544901290845
12,1,2.4377452781894657
4,1,2.4161558061204587
5,1,2.4188544901290845
7,1,2.4242518581463366
9,1,2.4296492261635882
7,1,2.4242518581463366
4,1,2.4161558061204587
10,1,2.432347910172214
4,1,2.4161558061204587
0,1,2.4053610700859553
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
5,1,2.4188544901290845
7,1,2.4242518581463366
7,1,2.4242518581463366
6,1,2.4215531741377103
9,1,2.4296492261635882
9,1,2.4296492261635882
6,1,2.4215531741377103
9,1,2.4296492261635882
8,1,2.4269505421549624
9,1,2.4296492261635882
9,1,2.4296492261635882
2,1,2.410758438103207
2,1,2.410758438103207
2,1,2.410758438103207
4,1,2.4161558061204587
0,1,2.4053610700859553
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
3,1,2.413457122111833
11,1,2.43504659418084
7,1,2.4242518581463366
5,1,2.4188544901290845
6,1,2.4215531741377103
6,1,2.4215531741377103
6,1,2.4215531741377103
13,1,2.4404439621980916
6,1,2.4215531741377103
19,1,2.4566360662498465
19,1,2.4566360662498465
9,1,2.4296492261635882
10,1,2.432347910172214
5,1,2.4188544901290845
9,1,2.4296492261635882
1,1,2.408059754094581
4,1,2.4161558061204587
1,1,2.408059754094581
2,1,2.410758438103207
2,1,2.410758438103207
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
4,1,2.4161558061204587
11,1,2.43504659418084
4,1,2.4161558061204587
14,1,2.4431426462067174
8,1,2.4269505421549624
23,1,2.4674308022843503
16,1,2.448540014223969
26,1,2.475526854310228
44,1,2.524103166465493
35,1,2.4998150103878607
20,1,2.459334750258473
28,1,2.4809242223274794
11,1,2.43504659418084
14,1,2.4431426462067174
17,1,2.451238698232595
12,1,2.4377452781894657
13,1,2.4404439621980916
2,1,2.410758438103207
6,1,2.4215531741377103
2,1,2.410758438103207
1,1,2.408059754094581
1,1,2.408059754094581
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
14,1,2.4431426462067174
43,1,2.5214044824568673
74,1,2.6050636867242694
100,1,2.675229470948542
149,1,2.807464987371209
156,1,2.82635577543159
132,1,2.761587359224569
133,1,2.764286043233195
87,1,2.6401465788364056
49,1,2.5375965865086227
44,1,2.524103166465493
21,1,2.4620334342670986
22,1,2.4647321182757245
16,1,2.448540014223969
16,1,2.448540014223969
14,1,2.4431426462067174
10,1,2.432347910172214
10,1,2.432347910172214
6,1,2.4215531741377103
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
4,1,2.4161558061204587
23,1,2.4674308022843503
27,1,2.4782255383188536
55,1,2.5537886905603777
78,1,2.6158584227587727
77,1,2.613159738750147
75,1,2.607762370732895
89,1,2.6455439468536572
58,1,2.5618847425862556
22,1,2.4647321182757245
19,1,2.4566360662498465
8,1,2.4269505421549624
7,1,2.4242518581463366
10,1,2.432347910172214
4,1,2.4161558061204587
0,1,2.4053610700859553
3,1,2.413457122111833
1,1,2.408059754094581
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
3,1,2.413457122111833
1,1,2.408059754094581
13,1,2.4404439621980916
9,1,2.4296492261635882
13,1,2.4404439621980916
6,1,2.4215531741377103
10,1,2.432347910172214
3,1,2.413457122111833
5,1,2.4188544901290845
5,1,2.4188544901290845
3,1,2.413457122111833
5,1,2.4188544901290845
6,1,2.4215531741377103
3,1,2.413457122111833
5,1,2.4188544901290845
1,1,2.408059754094581
8,1,2.4269505421549624
1,1,2.408059754094581
0,1,2.4053610700859553
2,1,2.410758438103207
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
3,1,2.413457122111833
6,1,2.4215531741377103
11,1,2.43504659418084
3,1,2.413457122111833
8,1,2.4269505421549624
13,1,2.4404439621980916
15,1,2.4458413302153432
10,1,2.432347910172214
17,1,2.451238698232595
15,1,2.4458413302153432
14,1,2.4431426462067174
13,1,2.4404439621980916
11,1,2.43504659418084
10,1,2.432347910172214
7,1,2.4242518581463366
10,1,2.432347910172214
3,1,2.413457122111833
2,1,2.410758438103207
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
2,1,2.410758438103207
9,1,2.4296492261635882
11,1,2.43504659418084
7,1,2.4242518581463366
13,1,2.4404439621980916
9,1,2.4296492261635882
4,1,2.4161558061204587
8,1,2.4269505421549624
3,1,2.413457122111833
6,1,2.4215531741377103
6,1,2.4215531741377103
6,1,2.4215531741377103
2,1,2.410758438103207
1,1,2.408059754094581
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
2,1,2.410758438103207
11,1,2.43504659418084
10,1,2.432347910172214
6,1,2.4215531741377103
18,1,2.4539373822412207
14,1,2.4431426462067174
13,1,2.4404439621980916
24,1,2.470129486292976
32,1,2.4917189583619828
33,1,2.494417642370609
23,1,2.4674308022843503
22,1,2.4647321182757245
17,1,2.451238698232595
11,1,2.43504659418084
12,1,2.4377452781894657
12,1,2.4377452781894657
7,1,2.4242518581463366
4,1,2.4161558061204587
0,1,2.4053610700859553
1,1,2.408059754094581
3,1,2.413457122111833
1,1,2.408059754094581
0,1,2.4053610700859553
2,1,2.410758438103207
3,1,2.413457122111833
11,1,2.43504659418084
10,1,2.432347910172214
2,1,2.410758438103207
12,1,2.4377452781894657
14,1,2.4431426462067174
14,1,2.4431426462067174
10,1,2.432347910172214
15,1,2.4458413302153432
18,1,2.4539373822412207
15,1,2.4458413302153432
7,1,2.4242518581463366
7,1,2.4242518581463366
6,1,2.4215531741377103
7,1,2.4242518581463366
7,1,2.4242518581463366
5,1,2.4188544901290845
2,1,2.410758438103207
6,1,2.4215531741377103
6,1,2.4215531741377103
6,1,2.4215531741377103
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
3,1,2.413457122111833
3,1,2.413457122111833
14,1,2.4431426462067174
28,1,2.4809242223274794
30,1,2.486321590344731
38,1,2.507911062413738
52,1,2.5456926385345002
49,1,2.5375965865086227
28,1,2.4809242223274794
15,1,2.4458413302153432
21,1,2.4620334342670986
12,1,2.4377452781894657
8,1,2.4269505421549624
3,1,2.413457122111833
4,1,2.4161558061204587
5,1,2.4188544901290845
9,1,2.4296492261635882
2,1,2.410758438103207
5,1,2.4188544901290845
1,1,2.408059754094581
1,1,2.408059754094581
0,1,2.4053610700859553
1,1,2.408059754094581
3,1,2.413457122111833
2,1,2.410758438103207
10,1,2.432347910172214
11,1,2.43504659418084
21,1,2.4620334342670986
42,1,2.5187057984482415
40,1,2.51330843043099
25,1,2.472828170301602
33,1,2.494417642370609
31,1,2.489020274353357
15,1,2.4458413302153432
7,1,2.4242518581463366
9,1,2.4296492261635882
10,1,2.432347910172214
1,1,2.408059754094581
2,1,2.410758438103207
3,1,2.413457122111833
2,1,2.410758438103207
2,1,2.410758438103207
3,1,2.413457122111833
0,1,2.4053610700859553
2,1,2.410758438103207
1,1,2.408059754094581
0,1,2.4053610700859553
5,1,2.4188544901290845
3,1,2.413457122111833
7,1,2.4242518581463366
19,1,2.4566360662498465
21,1,2.4620334342670986
20,1,2.459334750258473
26,1,2.475526854310228
23,1,2.4674308022843503
17,1,2.451238698232595
22,1,2.4647321182757245
19,1,2.4566360662498465
6,1,2.4215531741377103
10,1,2.432347910172214
2,1,2.410758438103207
3,1,2.413457122111833
4,1,2.4161558061204587
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
5,1,2.4188544901290845
3,1,2.413457122111833
7,1,2.4242518581463366
1,1,2.408059754094581
2,1,2.410758438103207
3,1,2.413457122111833
8,1,2.4269505421549624
12,1,2.4377452781894657
6,1,2.4215531741377103
14,1,2.4431426462067174
20,1,2.459334750258473
12,1,2.4377452781894657
11,1,2.43504659418084
11,1,2.43504659418084
6,1,2.4215531741377103
5,1,2.4188544901290845
1,1,2.408059754094581
3,1,2.413457122111833
0,1,2.4053610700859553
1,1,2.408059754094581
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
15,1,2.4458413302153432
6,1,2.4215531741377103
5,1,2.4188544901290845
4,1,2.4161558061204587
6,1,2.4215531741377103
6,1,2.4215531741377103
7,1,2.4242518581463366
8,1,2.4269505421549624
13,1,2.4404439621980916
8,1,2.4269505421549624
8,1,2.4269505421549624
5,1,2.4188544901290845
1,1,2.408059754094581
5,1,2.4188544901290845
4,1,2.4161558061204587
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
2,1,2.410758438103207
9,1,2.4296492261635882
6,1,2.4215531741377103
10,1,2.432347910172214
6,1,2.4215531741377103
5,1,2.4188544901290845
6,1,2.4215531741377103
15,1,2.4458413302153432
9,1,2.4296492261635882
8,1,2.4269505421549624
21,1,2.4620334342670986
16,1,2.448540014223969
5,1,2.4188544901290845
7,1,2.4242518581463366
4,1,2.4161558061204587
0,1,2.4053610700859553
1,1,2.408059754094581
3,1,2.413457122111833
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
2,1,2.410758438103207
4,1,2.4161558061204587
21,1,2.4620334342670986
1,1,2.408059754094581
6,1,2.4215531741377103
5,1,2.4188544901290845
12,1,2.4377452781894657
8,1,2.4269505421549624
12,1,2.4377452781894657
11,1,2.43504659418084
9,1,2.4296492261635882
5,1,2.4188544901290845
6,1,2.4215531741377103
1,1,2.408059754094581
5,1,2.4188544901290845
1,1,2.408059754094581
3,1,2.413457122111833
0,1,2.4053610700859553
1,1,2.408059754094581
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
3,1,2.413457122111833
3,1,2.413457122111833
2,1,2.410758438103207
0,1,2.4053610700859553
1,1,2.408059754094581
5,1,2.4188544901290845
10,1,2.432347910172214
6,1,2.4215531741377103
6,1,2.4215531741377103
5,1,2.4188544901290845
7,1,2.4242518581463366
3,1,2.413457122111833
0,1,2.4053610700859553
5,1,2.4188544901290845
5,1,2.4188544901290845
3,1,2.413457122111833
1,1,2.408059754094581
1,1,2.408059754094581
1,1,2.408059754094581
1,1,2.408059754094581
1,1,2.408059754094581
1,1,2.408059754094581
1,1,2.408059754094581
0,1,2.4053610700859553
2,1,2.410758438103207
3,1,2.413457122111833
9,1,2.4296492261635882
9,1,2.4296492261635882
18,1,2.4539373822412207
24,1,2.470129486292976
24,1,2.470129486292976
19,1,2.4566360662498465
27,1,2.4782255383188536
12,1,2.4377452781894657
8,1,2.4269505421549624
11,1,2.43504659418084
9,1,2.4296492261635882
5,1,2.4188544901290845
8,1,2.4269505421549624
0,1,2.4053610700859553
2,1,2.410758438103207
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
6,1,2.4215531741377103
8,1,2.4269505421549624
5,1,2.4188544901290845
13,1,2.4404439621980916
10,1,2.432347910172214
5,1,2.4188544901290845
10,1,2.432347910172214
5,1,2.4188544901290845
13,1,2.4404439621980916
10,1,2.432347910172214
14,1,2.4431426462067174
6,1,2.4215531741377103
7,1,2.4242518581463366
9,1,2.4296492261635882
8,1,2.4269505421549624
8,1,2.4269505421549624
4,1,2.4161558061204587
2,1,2.410758438103207
6,1,2.4215531741377103
2,1,2.410758438103207
2,1,2.410758438103207
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
11,1,2.43504659418084
11,1,2.43504659418084
11,1,2.43504659418084
23,1,2.4674308022843503
30,1,2.486321590344731
25,1,2.472828170301602
33,1,2.494417642370609
35,1,2.4998150103878607
52,1,2.5456926385345002
35,1,2.4998150103878607
41,1,2.5160071144396157
32,1,2.4917189583619828
20,1,2.459334750258473
18,1,2.4539373822412207
18,1,2.4539373822412207
14,1,2.4431426462067174
19,1,2.4566360662498465
6,1,2.4215531741377103
4,1,2.4161558061204587
3,1,2.413457122111833
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
1,1,2.408059754094581
14,1,2.4431426462067174
18,1,2.4539373822412207
18,1,2.4539373822412207
30,1,2.486321590344731
52,1,2.5456926385345002
46,1,2.5295005344827453
63,1,2.575378162629385
53,1,2.548391322543126
30,1,2.486321590344731
29,1,2.4836229063361053
27,1,2.4782255383188536
24,1,2.470129486292976
5,1,2.4188544901290845
10,1,2.432347910172214
19,1,2.4566360662498465
12,1,2.4377452781894657
3,1,2.413457122111833
3,1,2.413457122111833
5,1,2.4188544901290845
1,1,2.408059754094581
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
0,1,2.4053610700859553
11,1,2.43504659418084
16,1,2.448540014223969
18,1,2.4539373822412207
16,1,2.448540014223969
11,1,2.43504659418084
29,1,2.4836229063361053
17,1,2.451238698232595
16,1,2.448540014223969
22,1,2.4647321182757245
15,1,2.4458413302153432
16,1,2.448540014223969
12,1,2.4377452781894657
11,1,2.43504659418084
8,1,2.4269505421549624
8,1,2.4269505421549624
3,1,2.413457122111833
5,1,2.4188544901290845
6,1,2.4215531741377103
6,1,2.4215531741377103
2,1,2.410758438103207
3,1,2.413457122111833
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
6,1,2.4215531741377103
14,1,2.4431426462067174
6,1,2.4215531741377103
9,1,2.4296492261635882
10,1,2.432347910172214
25,1,2.472828170301602
26,1,2.475526854310228
23,1,2.4674308022843503
27,1,2.4782255383188536
26,1,2.475526854310228
16,1,2.448540014223969
20,1,2.459334750258473
10,1,2.432347910172214
6,1,2.4215531741377103
8,1,2.4269505421549624
11,1,2.43504659418084
8,1,2.4269505421549624
1,1,2.408059754094581
1,1,2.408059754094581
3,1,2.413457122111833
1,1,2.408059754094581
0,1,2.4053610700859553
0,1,2.4053610700859553
3,1,2.413457122111833
3,1,2.413457122111833
9,1,2.4296492261635882
13,1,2.4404439621980916
27,1,2.4782255383188536
55,1,2.5537886905603777
70,1,2.5942689506897656
80,1,2.6212557907760243
123,1,2.7372992031469368
90,1,2.648242630862283
131,1,2.7588886752159434
57,1,2.5591860585776294
40,1,2.51330843043099
33,1,2.494417642370609
5,1,2.4188544901290845
18,1,2.4539373822412207
6,1,2.4215531741377103
6,1,2.4215531741377103
15,1,2.4458413302153432
5,1,2.4188544901290845
3,1,2.413457122111833
4,1,2.4161558061204587
0,1,2.4053610700859553
1,1,2.408059754094581
1,1,2.408059754094581
0,1,2.4053610700859553
9,1,2.4296492261635882
13,1,2.4404439621980916
38,1,2.507911062413738
57,1,2.5591860585776294
73,1,2.6023650027156435
78,1,2.6158584227587727
51,1,2.5429939545258744
68,1,2.588871582672514
54,1,2.551090006551752
33,1,2.494417642370609
17,1,2.451238698232595
14,1,2.4431426462067174
13,1,2.4404439621980916
0,1,2.4053610700859553
7,1,2.4242518581463366
