instant,casual,Predicted Y
8639,28,35.59688009544768
8640,13,35.598435748959204
8641,19,35.59999140247072
8642,8,35.60154705598225
8643,2,35.60310270949377
8644,2,35.60465836300529
8645,4,35.606214016516816
8646,5,35.60776967002834
8647,15,35.60932532353986
8648,16,35.61088097705139
8649,11,35.61243663056291
8650,0,35.613992284074435
8651,0,35.61554793758596
8652,1,35.617103591097475
8653,1,35.618659244609006
8654,4,35.62021489812052
8655,13,35.621770551632046
8656,18,35.62332620514357
8657,40,35.624881858655094
8658,58,35.62643751216662
8659,82,35.62799316567814
8660,120,35.629548819189665
8661,101,35.63110447270119
8662,68,35.63266012621271
8663,36,35.63421577972423
8664,25,35.63577143323575
8665,20,35.63732708674728
8666,25,35.6388827402588
8667,10,35.640438393770324
8668,13,35.64199404728185
8669,4,35.64354970079337
8670,8,35.645105354304896
8671,1,35.64666100781642
8672,1,35.64821666132794
8673,0,35.64977231483947
8674,1,35.651327968350984
8675,0,35.65288362186251
8676,0,35.65443927537403
8677,2,35.655994928885555
8678,15,35.65755058239708
8679,20,35.6591062359086
8680,33,35.660661889420126
8681,41,35.66221754293165
8682,26,35.663773196443174
8683,10,35.6653288499547
8684,29,35.66688450346622
8685,10,35.66844015697774
8686,17,35.66999581048926
8687,13,35.671551464000785
8688,4,35.67310711751231
8689,5,35.67466277102383
8690,3,35.67621842453536
8691,3,35.67777407804688
8692,2,35.679329731558404
8693,0,35.68088538506993
8694,1,35.68244103858145
8695,0,35.683996692092975
8696,0,35.68555234560449
8697,0,35.687107999116016
8698,0,35.68866365262754
8699,4,35.69021930613906
8700,2,35.69177495965059
8701,5,35.69333061316211
8702,8,35.694886266673635
8703,5,35.69644192018516
8704,12,35.69799757369668
8705,4,35.699553227208206
8706,5,35.70110888071973
8707,7,35.702664534231246
8708,9,35.70422018774277
8709,7,35.705775841254294
8710,4,35.70733149476582
8711,10,35.70888714827734
8712,4,35.710442801788865
8713,0,35.71199845530039
8714,2,35.71355410881191
8715,0,35.715109762323436
8716,0,35.71666541583495
8717,0,35.718221069346484
8718,0,35.719776722858
8719,0,35.721332376369524
8720,0,35.72288802988105
8721,0,35.72444368339257
8722,0,35.725999336904096
8723,0,35.72755499041562
8724,1,35.72911064392714
8725,5,35.73066629743867
8726,7,35.73222195095019
8727,7,35.73377760446171
8728,6,35.73533325797324
8729,9,35.736888911484755
8730,9,35.73844456499628
8731,6,35.7400002185078
8732,9,35.741555872019326
8733,8,35.74311152553085
8734,9,35.744667179042374
8735,9,35.7462228325539
8736,2,35.74777848606542
8737,2,35.749334139576945
8738,2,35.75088979308846
8739,4,35.75244544659999
8740,0,35.75400110011151
8741,1,35.75555675362303
8742,0,35.75711240713456
8743,0,35.75866806064608
8744,0,35.760223714157604
8745,0,35.76177936766913
8746,0,35.76333502118065
8747,0,35.764890674692175
8748,3,35.7664463282037
8749,11,35.768001981715216
8750,7,35.76955763522675
8751,5,35.77111328873826
8752,6,35.77266894224979
8753,6,35.77422459576131
8754,6,35.775780249272835
8755,13,35.77733590278436
8756,6,35.77889155629588
8757,19,35.780447209807406
8758,19,35.78200286331893
8759,9,35.78355851683045
8760,10,35.78511417034197
8761,5,35.7866698238535
8762,9,35.78822547736502
8763,1,35.78978113087654
8764,4,35.791336784388065
8765,1,35.79289243789959
8766,2,35.79444809141111
8767,2,35.796003744922636
8768,1,35.79755939843416
8769,0,35.799115051945684
8770,0,35.80067070545721
8771,1,35.802226358968724
8772,4,35.803782012480255
8773,11,35.80533766599177
8774,4,35.806893319503295
8775,14,35.80844897301482
8776,8,35.81000462652634
8777,23,35.81156028003787
8778,16,35.81311593354939
8779,26,35.814671587060914
8780,44,35.81622724057244
8781,35,35.81778289408396
8782,20,35.81933854759548
8783,28,35.82089420110701
8784,11,35.822449854618526
8785,14,35.82400550813005
8786,17,35.82556116164157
8787,12,35.8271168151531
8788,13,35.82867246866462
8789,2,35.830228122176145
8790,6,35.83178377568767
8791,2,35.83333942919919
8792,1,35.834895082710716
8793,1,35.83645073622223
8794,2,35.83800638973376
8795,0,35.83956204324528
8796,0,35.841117696756804
8797,0,35.84267335026833
8798,14,35.84422900377985
8799,43,35.845784657291375
8800,74,35.8473403108029
8801,100,35.84889596431442
8802,149,35.85045161782595
8803,156,35.85200727133747
8804,132,35.85356292484899
8805,133,35.85511857836052
8806,87,35.856674231872034
8807,49,35.85822988538356
8808,44,35.85978553889508
8809,21,35.861341192406606
8810,22,35.86289684591813
8811,16,35.86445249942965
8812,16,35.86600815294118
8813,14,35.8675638064527
8814,10,35.869119459964224
8815,10,35.87067511347574
8816,6,35.87223076698727
8817,2,35.87378642049879
8818,0,35.87534207401031
8819,0,35.876897727521836
8820,1,35.87845338103336
8821,4,35.880009034544884
8822,23,35.88156468805641
8823,27,35.88312034156793
8824,55,35.884675995079455
8825,78,35.88623164859098
8826,77,35.887787302102495
8827,75,35.889342955614026
8828,89,35.89089860912554
8829,58,35.89245426263707
8830,22,35.89400991614859
8831,19,35.895565569660114
8832,8,35.89712122317164
8833,7,35.89867687668316
8834,10,35.900232530194685
8835,4,35.90178818370621
8836,0,35.90334383721773
8837,3,35.90489949072925
8838,1,35.90645514424078
8839,2,35.9080107977523
8840,0,35.90956645126382
8841,0,35.911122104775345
8842,0,35.91267775828687
8843,3,35.91423341179839
8844,1,35.915789065309916
8845,13,35.91734471882144
8846,9,35.91890037233296
8847,13,35.92045602584449
8848,6,35.922011679356004
8849,10,35.923567332867535
8850,3,35.92512298637905
8851,5,35.926678639890575
8852,5,35.9282342934021
8853,3,35.92978994691362
8854,5,35.931345600425146
8855,6,35.93290125393667
8856,3,35.934456907448194
8857,5,35.93601256095972
8858,1,35.93756821447124
8859,8,35.93912386798276
8860,1,35.94067952149429
8861,0,35.942235175005806
8862,2,35.94379082851733
8863,2,35.94534648202885
8864,0,35.94690213554038
8865,0,35.9484577890519
8866,0,35.950013442563424
8867,3,35.95156909607495
8868,6,35.95312474958647
8869,11,35.954680403097996
8870,3,35.95623605660951
8871,8,35.95779171012104
8872,13,35.95934736363256
8873,15,35.96090301714408
8874,10,35.96245867065561
8875,17,35.96401432416713
8876,15,35.965569977678655
8877,14,35.96712563119018
8878,13,35.9686812847017
8879,11,35.970236938213226
8880,10,35.97179259172475
8881,7,35.97334824523627
8882,10,35.9749038987478
8883,3,35.976459552259314
8884,2,35.97801520577084
8885,1,35.97957085928236
8886,0,35.981126512793885
8887,0,35.98268216630541
8888,0,35.98423781981693
8889,0,35.98579347332846
8890,2,35.98734912683998
8891,9,35.988904780351504
8892,11,35.99046043386302
8893,7,35.99201608737455
8894,13,35.99357174088607
8895,9,35.99512739439759
8896,4,35.996683047909116
8897,8,35.99823870142064
8898,3,35.99979435493216
8899,6,36.00135000844369
8900,6,36.00290566195521
8901,6,36.004461315466735
8902,2,36.00601696897826
8903,1,36.007572622489775
8904,2,36.009128276001306
8905,0,36.01068392951282
8906,0,36.012239583024346
8907,0,36.01379523653587
8908,0,36.015350890047394
8909,0,36.01690654355892
8910,1,36.01846219707044
8911,0,36.020017850581965
8912,0,36.02157350409349
8913,0,36.02312915760501
8914,1,36.02468481111653
8915,2,36.02624046462806
8916,11,36.02779611813958
8917,10,36.0293517716511
8918,6,36.030907425162624
8919,18,36.03246307867415
8920,14,36.03401873218567
8921,13,36.035574385697196
8922,24,36.03713003920872
8923,32,36.03868569272024
8924,33,36.04024134623177
8925,23,36.04179699974328
8926,22,36.043352653254814
8927,17,36.04490830676633
8928,11,36.046463960277855
8929,12,36.04801961378938
8930,12,36.0495752673009
8931,7,36.051130920812426
8932,4,36.05268657432395
8933,0,36.05424222783547
8934,1,36.055797881347
8935,3,36.05735353485852
8936,1,36.05890918837004
8937,0,36.06046484188157
8938,2,36.062020495393085
8939,3,36.06357614890461
8940,11,36.06513180241613
8941,10,36.06668745592766
8942,2,36.06824310943918
8943,12,36.069798762950704
8944,14,36.07135441646223
8945,14,36.07291006997375
8946,10,36.074465723485275
8947,15,36.07602137699679
8948,18,36.07757703050832
8949,15,36.07913268401984
8950,7,36.08068833753136
8951,7,36.08224399104289
8952,6,36.08379964455441
8953,7,36.085355298065934
8954,7,36.08691095157746
8955,5,36.08846660508898
8956,2,36.090022258600506
8957,6,36.09157791211203
8958,6,36.093133565623546
8959,6,36.09468921913508
8960,0,36.096244872646594
8961,0,36.09780052615812
8962,0,36.09935617966964
8963,0,36.100911833181165
8964,3,36.10246748669269
8965,3,36.10402314020421
8966,14,36.105578793715736
8967,28,36.10713444722726
8968,30,36.108690100738784
8969,38,36.1102457542503
8970,52,36.11180140776183
8971,49,36.11335706127335
8972,28,36.11491271478487
8973,15,36.116468368296395
8974,21,36.11802402180792
8975,12,36.11957967531944
8976,8,36.12113532883097
8977,3,36.12269098234249
8978,4,36.124246635854014
8979,5,36.12580228936554
8980,9,36.127357942877055
8981,2,36.128913596388585
8982,5,36.1304692499001
8983,1,36.132024903411626
8984,1,36.13358055692315
8985,0,36.13513621043467
8986,1,36.1366918639462
8987,3,36.13824751745772
8988,2,36.139803170969245
8989,10,36.14135882448077
8990,11,36.14291447799229
8991,21,36.14447013150381
8992,42,36.14602578501534
8993,40,36.147581438526856
8994,25,36.14913709203838
8995,33,36.150692745549904
8996,31,36.15224839906143
8997,15,36.15380405257295
8998,7,36.155359706084475
8999,9,36.156915359596
9000,10,36.15847101310752
9001,1,36.160026666619046
9002,2,36.16158232013056
9003,3,36.163137973642094
9004,2,36.16469362715361
9005,2,36.166249280665134
9006,3,36.16780493417666
9007,0,36.16936058768818
9008,2,36.170916241199706
9009,1,36.17247189471123
9010,0,36.17402754822275
9011,5,36.17558320173428
9012,3,36.1771388552458
9013,7,36.17869450875732
9014,19,36.18025016226885
9015,21,36.181805815780365
9016,20,36.18336146929189
9017,26,36.18491712280341
9018,23,36.186472776314936
9019,17,36.18802842982646
9020,22,36.189584083337984
9021,19,36.19113973684951
9022,6,36.19269539036103
9023,10,36.194251043872555
9024,2,36.19580669738407
9025,3,36.1973623508956
9026,4,36.19891800440712
9027,0,36.20047365791864
9028,0,36.20202931143017
9029,0,36.20358496494169
9030,0,36.205140618453214
9031,0,36.20669627196474
9032,0,36.20825192547626
9033,0,36.209807578987785
9034,5,36.21136323249931
9035,3,36.212918886010826
9036,7,36.21447453952236
9037,1,36.21603019303387
9038,2,36.2175858465454
9039,3,36.21914150005692
9040,8,36.220697153568445
9041,12,36.22225280707997
9042,6,36.22380846059149
9043,14,36.225364114103016
9044,20,36.22691976761454
9045,12,36.22847542112606
9046,11,36.23003107463758
9047,11,36.23158672814911
9048,6,36.23314238166063
9049,5,36.23469803517215
9050,1,36.236253688683675
9051,3,36.2378093421952
9052,0,36.23936499570672
9053,1,36.240920649218246
9054,1,36.24247630272977
9055,0,36.244031956241294
9056,0,36.24558760975282
9057,0,36.247143263264334
9058,1,36.24869891677586
9059,15,36.25025457028738
9060,6,36.251810223798905
9061,5,36.25336587731043
9062,4,36.25492153082195
9063,6,36.25647718433348
9064,6,36.258032837845
9065,7,36.259588491356524
9066,8,36.26114414486805
9067,13,36.26269979837957
9068,8,36.26425545189109
9069,8,36.26581110540261
9070,5,36.267366758914136
9071,1,36.26892241242566
9072,5,36.27047806593718
9073,4,36.27203371944871
9074,2,36.27358937296023
9075,0,36.275145026471755
9076,0,36.27670067998328
9077,0,36.2782563334948
9078,0,36.279811987006326
9079,0,36.28136764051784
9080,0,36.282923294029366
9081,0,36.28447894754089
9082,2,36.286034601052414
9083,9,36.28759025456394
9084,6,36.28914590807546
9085,10,36.290701561586985
9086,6,36.29225721509851
9087,5,36.29381286861003
9088,6,36.29536852212156
9089,15,36.29692417563308
9090,9,36.2984798291446
9091,8,36.30003548265612
9092,21,36.301591136167644
9093,16,36.30314678967917
9094,5,36.30470244319069
9095,7,36.306258096702216
9096,4,36.30781375021374
9097,0,36.30936940372526
9098,1,36.31092505723679
9099,3,36.31248071074831
9100,0,36.314036364259834
9101,0,36.31559201777135
9102,0,36.317147671282875
9103,0,36.3187033247944
9104,0,36.32025897830592
9105,0,36.321814631817446
9106,2,36.32337028532897
9107,4,36.324925938840494
9108,21,36.32648159235202
9109,1,36.32803724586354
9110,6,36.32959289937506
9111,5,36.33114855288659
9112,12,36.332704206398105
9113,8,36.33425985990963
9114,12,36.33581551342115
9115,11,36.33737116693268
9116,9,36.3389268204442
9117,5,36.340482473955724
9118,6,36.34203812746725
9119,1,36.34359378097877
9120,5,36.345149434490295
9121,1,36.34670508800181
9122,3,36.34826074151334
9123,0,36.34981639502486
9124,1,36.35137204853638
9125,1,36.35292770204791
9126,0,36.35448335555943
9127,0,36.356039009070955
9128,0,36.35759466258248
9129,0,36.359150316094
9130,3,36.360705969605526
9131,3,36.36226162311705
9132,2,36.363817276628566
9133,0,36.3653729301401
9134,1,36.366928583651614
9135,5,36.36848423716314
9136,10,36.37003989067466
9137,6,36.371595544186185
9138,6,36.37315119769771
9139,5,36.37470685120923
9140,7,36.376262504720756
9141,3,36.37781815823228
9142,0,36.379373811743804
9143,5,36.38092946525532
9144,5,36.38248511876685
9145,3,36.38404077227837
9146,1,36.38559642578989
9147,1,36.387152079301416
9148,1,36.38870773281294
9149,1,36.39026338632446
9150,1,36.39181903983599
9151,1,36.39337469334751
9152,1,36.394930346859034
9153,0,36.39648600037056
9154,2,36.398041653882075
9155,3,36.399597307393606
9156,9,36.40115296090512
9157,9,36.402708614416646
9158,18,36.40426426792817
9159,24,36.405819921439694
9160,24,36.40737557495122
9161,19,36.40893122846274
9162,27,36.410486881974265
9163,12,36.41204253548579
9164,8,36.41359818899731
9165,11,36.41515384250883
9166,9,36.41670949602036
9167,5,36.41826514953188
9168,8,36.4198208030434
9169,0,36.421376456554924
9170,2,36.42293211006645
9171,2,36.42448776357797
9172,0,36.426043417089495
9173,0,36.42759907060102
9174,0,36.42915472411254
9175,0,36.43071037762407
9176,0,36.43226603113558
9177,6,36.433821684647114
9178,8,36.43537733815863
9179,5,36.436932991670155
9180,13,36.43848864518168
9181,10,36.4400442986932
9182,5,36.441599952204726
9183,10,36.44315560571625
9184,5,36.44471125922777
9185,13,36.4462669127393
9186,10,36.44782256625082
9187,14,36.44937821976234
9188,6,36.45093387327387
9189,7,36.452489526785385
9190,9,36.45404518029691
9191,8,36.45560083380843
9192,8,36.457156487319956
9193,4,36.45871214083148
9194,2,36.460267794343004
9195,6,36.46182344785453
9196,2,36.46337910136605
9197,2,36.464934754877575
9198,0,36.46649040838909
9199,0,36.46804606190062
9200,0,36.46960171541214
9201,1,36.47115736892366
9202,11,36.47271302243519
9203,11,36.47426867594671
9204,11,36.475824329458234
9205,23,36.47737998296976
9206,30,36.47893563648128
9207,25,36.480491289992806
9208,33,36.48204694350433
9209,35,36.483602597015846
9210,52,36.48515825052738
9211,35,36.48671390403889
9212,41,36.48826955755042
9213,32,36.48982521106194
9214,20,36.491380864573465
9215,18,36.49293651808499
9216,18,36.49449217159651
9217,14,36.496047825108036
9218,19,36.49760347861956
9219,6,36.49915913213108
9220,4,36.5007147856426
9221,3,36.50227043915413
9222,0,36.50382609266565
9223,0,36.50538174617717
9224,0,36.506937399688695
9225,1,36.50849305320022
9226,14,36.51004870671174
9227,18,36.51160436022327
9228,18,36.51316001373479
9229,30,36.514715667246314
9230,52,36.51627132075784
9231,46,36.517826974269354
9232,63,36.519382627780885
9233,53,36.5209382812924
9234,30,36.522493934803926
9235,29,36.52404958831545
9236,27,36.52560524182697
9237,24,36.5271608953385
9238,5,36.52871654885002
9239,10,36.530272202361544
9240,19,36.53182785587307
9241,12,36.53338350938459
9242,3,36.53493916289611
9243,3,36.53649481640764
9244,5,36.538050469919156
9245,1,36.53960612343068
9246,1,36.541161776942204
9247,0,36.54271743045373
9248,0,36.54427308396525
9249,0,36.545828737476775
9250,11,36.5473843909883
9251,16,36.54894004449982
9252,18,36.550495698011346
9253,16,36.55205135152286
9254,11,36.553607005034394
9255,29,36.55516265854591
9256,17,36.556718312057434
9257,16,36.55827396556896
9258,22,36.55982961908048
9259,15,36.561385272592005
9260,16,36.56294092610353
9261,12,36.56449657961505
9262,11,36.56605223312658
9263,8,36.5676078866381
9264,8,36.56916354014962
9265,3,36.57071919366115
9266,5,36.572274847172665
9267,6,36.57383050068419
9268,6,36.57538615419571
9269,2,36.576941807707236
9270,3,36.57849746121876
9271,1,36.58005311473028
9272,0,36.58160876824181
9273,0,36.58316442175333
9274,6,36.584720075264855
9275,14,36.58627572877637
9276,6,36.5878313822879
9277,9,36.58938703579942
9278,10,36.59094268931094
9279,25,36.592498342822466
9280,26,36.59405399633399
9281,23,36.595609649845514
9282,27,36.59716530335704
9283,26,36.59872095686856
9284,16,36.600276610380085
9285,20,36.60183226389161
9286,10,36.603387917403126
9287,6,36.60494357091466
9288,8,36.60649922442617
9289,11,36.6080548779377
9290,8,36.60961053144922
9291,1,36.611166184960744
9292,1,36.61272183847227
9293,3,36.61427749198379
9294,1,36.615833145495316
9295,0,36.61738879900684
9296,0,36.61894445251836
9297,3,36.62050010602988
9298,3,36.62205575954141
9299,9,36.62361141305293
9300,13,36.62516706656445
9301,27,36.626722720075975
9302,55,36.6282783735875
9303,70,36.62983402709902
9304,80,36.631389680610546
9305,123,36.63294533412207
9306,90,36.634500987633594
9307,131,36.63605664114512
9308,57,36.637612294656634
9309,40,36.639167948168165
9310,33,36.64072360167968
9311,5,36.642279255191205
9312,18,36.64383490870273
9313,6,36.64539056221425
9314,6,36.64694621572578
9315,15,36.6485018692373
9316,5,36.650057522748824
9317,3,36.65161317626035
9318,4,36.65316882977187
9319,0,36.65472448328339
9320,1,36.65628013679492
9321,1,36.657835790306436
9322,0,36.65939144381796
9323,9,36.66094709732948
9324,13,36.66250275084101
9325,38,36.66405840435253
9326,57,36.665614057864055
9327,73,36.66716971137558
9328,78,36.6687253648871
9329,51,36.670281018398626
9330,68,36.67183667191014
9331,54,36.67339232542167
9332,33,36.67494797893319
9333,17,36.676503632444714
9334,14,36.67805928595624
9335,13,36.67961493946776
9336,0,36.681170592979285
9337,7,36.68272624649081
9338,4,36.68428190000233
9339,0,36.685837553513856
9340,0,36.68739320702538
9341,1,36.6889488605369
9342,0,36.69050451404843
9343,0,36.692060167559944
9344,0,36.69361582107147
9345,0,36.69517147458299
9346,4,36.696727128094516
9347,12,36.69828278160604
9348,5,36.69983843511756
9349,3,36.70139408862909
9350,6,36.70294974214061
9351,5,36.704505395652134
9352,15,36.70606104916365
9353,15,36.70761670267518
9354,7,36.7091723561867
9355,11,36.71072800969822
9356,16,36.712283663209746
9357,11,36.71383931672127
9358,8,36.71539497023279
9359,2,36.71695062374432
9360,3,36.71850627725584
9361,2,36.720061930767365
9362,0,36.72161758427889
9363,0,36.723173237790405
9364,1,36.724728891301936
9365,0,36.72628454481345
9366,0,36.72784019832498
9367,0,36.7293958518365
9368,0,36.730951505348024
9369,0,36.73250715885955
9370,6,36.73406281237107
9371,14,36.735618465882595
9372,30,36.73717411939412
9373,34,36.73872977290564
9374,14,36.74028542641716
9375,13,36.74184107992869
9376,27,36.74339673344021
9377,18,36.74495238695173
9378,27,36.746508040463254
9379,30,36.74806369397478
9380,41,36.7496193474863
9381,16,36.751175000997826
9382,22,36.75273065450935
9383,15,36.75428630802087
9384,3,36.7558419615324
9385,11,36.757397615043914
9386,2,36.758953268555445
9387,0,36.76050892206696
9388,0,36.762064575578485
9389,1,36.76362022909001
9390,0,36.76517588260153
9391,0,36.766731536113056
9392,0,36.76828718962458
9393,0,36.769842843136104
9394,7,36.77139849664763
9395,15,36.77295415015915
9396,9,36.77450980367067
9397,9,36.7760654571822
9398,27,36.777621110693715
9399,26,36.77917676420524
9400,12,36.78073241771676
9401,33,36.78228807122829
9402,25,36.78384372473981
9403,22,36.785399378251334
9404,31,36.78695503176286
9405,12,36.78851068527438
9406,20,36.790066338785905
9407,10,36.79162199229742
9408,16,36.79317764580895
9409,7,36.79473329932047
9410,22,36.79628895283199
9411,7,36.79784460634352
9412,3,36.79940025985504
9413,2,36.800955913366565
9414,0,36.80251156687809
9415,0,36.80406722038961
9416,0,36.805622873901136
9417,1,36.80717852741266
9418,4,36.808734180924176
9419,9,36.81028983443571
9420,15,36.811845487947224
9421,6,36.81340114145875
9422,6,36.81495679497027
9423,8,36.816512448481795
9424,13,36.81806810199332
9425,12,36.81962375550484
9426,24,36.821179409016366
9427,18,36.82273506252789
9428,13,36.824290716039414
9429,17,36.82584636955093
9430,16,36.82740202306246
9431,9,36.82895767657398
9432,4,36.8305133300855
9433,3,36.832068983597026
9434,0,36.83362463710855
9435,1,36.83518029062007
9436,3,36.8367359441316
9437,0,36.83829159764312
9438,0,36.839847251154644
9439,0,36.84140290466617
9440,0,36.842958558177685
9441,0,36.844514211689216
9442,10,36.84606986520073
9443,12,36.847625518712256
9444,18,36.84918117222378
9445,15,36.850736825735304
9446,15,36.85229247924683
9447,25,36.85384813275835
9448,25,36.855403786269875
9449,22,36.8569594397814
9450,48,36.85851509329292
9451,36,36.86007074680444
9452,30,36.86162640031596
9453,17,36.86318205382749
9454,11,36.86473770733901
9455,8,36.866293360850534
9456,8,36.86784901436206
9457,3,36.86940466787358
9458,3,36.870960321385105
9459,10,36.87251597489663
9460,0,36.87407162840815
9461,6,36.87562728191968
9462,1,36.87718293543119
9463,1,36.87873858894272
9464,1,36.88029424245424
9465,1,36.881849895965765
9466,1,36.88340554947729
9467,4,36.88496120298881
9468,16,36.886516856500336
9469,31,36.88807251001186
9470,46,36.88962816352338
9471,40,36.89118381703491
9472,58,36.89273947054643
9473,47,36.89429512405795
9474,61,36.89585077756947
9475,20,36.897406431080995
9476,13,36.89896208459252
9477,6,36.90051773810404
9478,5,36.902073391615566
9479,4,36.90362904512709
9480,4,36.905184698638614
9481,4,36.90674035215014
9482,4,36.90829600566166
9483,3,36.909851659173185
9484,5,36.9114073126847
9485,4,36.912962966196226
9486,4,36.91451861970775
9487,0,36.91607427321927
9488,0,36.9176299267308
9489,0,36.91918558024232
9490,0,36.920741233753844
9491,4,36.92229688726537
9492,9,36.92385254077689
9493,10,36.925408194288416
9494,22,36.92696384779994
9495,25,36.928519501311456
9496,33,36.93007515482298
9497,40,36.9316308083345
9498,55,36.93318646184603
9499,35,36.93474211535755
9500,31,36.936297768869075
9501,10,36.9378534223806
9502,6,36.93940907589212
9503,3,36.940964729403646
9504,6,36.94252038291516
9505,9,36.944076036426694
9506,4,36.94563168993821
9507,7,36.947187343449734
9508,0,36.94874299696126
9509,0,36.95029865047278
9510,0,36.951854303984305
9511,0,36.95340995749583
9512,0,36.95496561100735
9513,5,36.95652126451888
9514,10,36.9580769180304
9515,8,36.95963257154192
9516,20,36.96118822505345
9517,12,36.962743878564964
9518,19,36.96429953207649
9519,17,36.96585518558801
9520,14,36.967410839099536
9521,25,36.96896649261106
9522,13,36.97052214612258
9523,13,36.97207779963411
9524,11,36.97363345314563
9525,7,36.975189106657155
9526,7,36.97674476016867
9527,11,36.9783004136802
9528,4,36.97985606719172
9529,3,36.98141172070324
9530,1,36.982967374214766
9531,8,36.98452302772629
9532,0,36.986078681237814
9533,1,36.98763433474934
9534,0,36.98918998826086
9535,0,36.990745641772385
9536,2,36.99230129528391
9537,6,36.993856948795425
9538,7,36.995412602306956
9539,11,36.99696825581847
9540,12,36.99852390933
9541,9,37.00007956284152
9542,9,37.001635216353044
9543,15,37.00319086986457
9544,11,37.00474652337609
9545,13,37.006302176887615
9546,19,37.00785783039914
9547,15,37.00941348391066
9548,10,37.01096913742218
9549,11,37.01252479093371
9550,6,37.01408044444523
9551,20,37.01563609795675
9552,11,37.017191751468275
9553,2,37.0187474049798
9554,2,37.02030305849132
9555,1,37.021858712002846
9556,0,37.02341436551437
9557,0,37.02497001902589
9558,0,37.02652567253742
9559,0,37.028081326048934
9560,3,37.029636979560465
9561,5,37.03119263307198
9562,13,37.032748286583505
9563,8,37.03430394009503
9564,1,37.03585959360655
9565,5,37.037415247118076
9566,14,37.0389709006296
9567,15,37.040526554141124
9568,8,37.04208220765265
9569,5,37.04363786116417
9570,2,37.04519351467569
9571,8,37.04674916818722
9572,4,37.048304821698736
9573,3,37.04986047521026
9574,3,37.05141612872178
9575,3,37.05297178223331
9576,3,37.05452743574483
9577,3,37.056083089256354
9578,3,37.05763874276788
9579,2,37.0591943962794
9580,0,37.060750049790926
9581,0,37.06230570330244
9582,0,37.06386135681397
9583,0,37.06541701032549
9584,1,37.066972663837014
9585,4,37.06852831734854
9586,11,37.07008397086006
9587,9,37.071639624371585
9588,7,37.07319527788311
9589,4,37.07475093139463
9590,10,37.076306584906156
9591,10,37.07786223841768
9592,18,37.0794178919292
9593,14,37.08097354544073
9594,15,37.082529198952244
9595,12,37.08408485246377
9596,13,37.08564050597529
9597,8,37.087196159486815
9598,2,37.08875181299834
9599,8,37.09030746650986
9600,3,37.09186312002139
9601,9,37.09341877353291
9602,4,37.094974427044434
9603,2,37.09653008055595
9604,7,37.09808573406748
9605,0,37.099641387579
9606,0,37.10119704109052
9607,0,37.102752694602046
9608,3,37.10430834811357
9609,5,37.10586400162509
9610,1,37.10741965513662
9611,10,37.10897530864814
9612,5,37.110530962159665
9613,19,37.11208661567119
9614,8,37.113642269182705
9615,22,37.115197922694236
9616,8,37.11675357620575
9617,27,37.118309229717276
9618,28,37.1198648832288
9619,15,37.121420536740324
9620,14,37.12297619025185
9621,16,37.12453184376337
9622,7,37.126087497274895
9623,14,37.12764315078642
9624,11,37.12919880429794
9625,1,37.13075445780946
9626,3,37.13231011132099
9627,2,37.13386576483251
9628,2,37.13542141834403
9629,0,37.136977071855554
9630,0,37.13853272536708
9631,0,37.1400883788786
9632,1,37.141644032390126
9633,0,37.14319968590165
9634,1,37.14475533941317
9635,5,37.1463109929247
9636,23,37.14786664643621
9637,26,37.149422299947744
9638,25,37.15097795345926
9639,18,37.152533606970785
9640,38,37.15408926048231
9641,12,37.15564491399383
9642,12,37.157200567505356
9643,13,37.15875622101688
9644,3,37.160311874528404
9645,2,37.16186752803993
9646,1,37.16342318155145
9647,5,37.16497883506297
9648,0,37.1665344885745
9649,0,37.168090142086015
9650,0,37.16964579559754
9651,0,37.17120144910906
9652,1,37.17275710262059
9653,0,37.17431275613211
9654,0,37.175868409643634
9655,0,37.17742406315516
9656,0,37.17897971666668
9657,0,37.180535370178205
9658,0,37.18209102368972
9659,3,37.18364667720125
9660,8,37.18520233071277
9661,3,37.18675798422429
9662,7,37.18831363773582
9663,10,37.18986929124734
9664,9,37.191424944758865
9665,5,37.19298059827039
9666,16,37.19453625178191
9667,4,37.196091905293436
9668,4,37.19764755880496
9669,2,37.199203212316476
9670,1,37.20075886582801
9671,0,37.202314519339524
9672,0,37.20387017285105
9673,0,37.20542582636257
9674,0,37.206981479874095
9675,0,37.20853713338562
9676,0,37.21009278689714
9677,0,37.211648440408666
9678,0,37.21320409392019
9679,0,37.214759747431714
9680,1,37.21631540094323
9681,1,37.21787105445476
9682,4,37.21942670796628
9683,7,37.2209823614778
9684,1,37.222538014989325
9685,5,37.22409366850085
9686,7,37.22564932201237
9687,11,37.2272049755239
9688,10,37.22876062903542
9689,10,37.230316282546944
9690,5,37.23187193605847
9691,8,37.233427589569985
9692,6,37.234983243081516
9693,7,37.23653889659303
9694,4,37.238094550104556
9695,2,37.23965020361608
9696,3,37.2412058571276
9697,2,37.24276151063913
9698,0,37.24431716415065
9699,0,37.245872817662175
9700,0,37.2474284711737
9701,0,37.24898412468522
9702,0,37.25053977819674
9703,2,37.25209543170827
9704,1,37.253651085219786
9705,4,37.25520673873131
9706,3,37.256762392242834
9707,6,37.25831804575436
9708,8,37.25987369926588
9709,5,37.261429352777405
9710,10,37.26298500628893
9711,6,37.26454065980045
9712,13,37.26609631331198
9713,7,37.26765196682349
9714,15,37.269207620335024
