casual,workingday,Predicted Y
6,1,0.7670260030431648
15,1,0.7414584157720153
9,1,0.7585034739527817
8,1,0.7613443169829094
21,1,0.724413357591249
16,1,0.7386175727418877
5,1,0.7698668460732926
7,1,0.7641851600130372
4,1,0.7727076891034204
0,1,0.7840710612239312
1,1,0.7812302181938034
3,1,0.775548532133548
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
2,1,0.7783893751636758
4,1,0.7727076891034204
21,1,0.724413357591249
1,1,0.7812302181938034
6,1,0.7670260030431648
5,1,0.7698668460732926
12,1,0.7499809448623985
8,1,0.7613443169829094
12,1,0.7499809448623985
11,1,0.7528217878925263
9,1,0.7585034739527817
5,1,0.7698668460732926
6,1,0.7670260030431648
1,1,0.7812302181938034
5,1,0.7698668460732926
1,1,0.7812302181938034
3,1,0.775548532133548
0,0,0.7840710612239312
1,0,0.7812302181938034
1,0,0.7812302181938034
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
3,0,0.775548532133548
3,0,0.775548532133548
2,0,0.7783893751636758
0,0,0.7840710612239312
1,0,0.7812302181938034
5,0,0.7698668460732926
10,0,0.755662630922654
6,0,0.7670260030431648
6,0,0.7670260030431648
5,0,0.7698668460732926
7,0,0.7641851600130372
3,0,0.775548532133548
0,0,0.7840710612239312
5,0,0.7698668460732926
5,0,0.7698668460732926
3,0,0.775548532133548
1,0,0.7812302181938034
1,0,0.7812302181938034
1,0,0.7812302181938034
1,0,0.7812302181938034
1,0,0.7812302181938034
1,0,0.7812302181938034
1,0,0.7812302181938034
0,0,0.7840710612239312
2,0,0.7783893751636758
3,0,0.775548532133548
9,0,0.7585034739527817
9,0,0.7585034739527817
18,0,0.7329358866816322
24,0,0.7158908285008658
24,0,0.7158908285008658
19,0,0.7300950436515045
27,0,0.7073682994104826
12,0,0.7499809448623985
8,0,0.7613443169829094
11,0,0.7528217878925263
9,0,0.7585034739527817
5,0,0.7698668460732926
8,0,0.7613443169829094
0,0,0.7840710612239312
2,0,0.7783893751636758
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
6,1,0.7670260030431648
8,1,0.7613443169829094
5,1,0.7698668460732926
13,1,0.7471401018322708
10,1,0.755662630922654
5,1,0.7698668460732926
10,1,0.755662630922654
5,1,0.7698668460732926
13,1,0.7471401018322708
10,1,0.755662630922654
14,1,0.7442992588021431
6,1,0.7670260030431648
7,1,0.7641851600130372
9,1,0.7585034739527817
8,1,0.7613443169829094
8,1,0.7613443169829094
4,1,0.7727076891034204
2,1,0.7783893751636758
6,1,0.7670260030431648
2,1,0.7783893751636758
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
11,1,0.7528217878925263
11,1,0.7528217878925263
11,1,0.7528217878925263
23,1,0.7187316715309936
30,1,0.6988457703200994
25,1,0.7130499854707382
33,1,0.6903232412297163
35,1,0.6846415551694609
52,1,0.6363472236572896
35,1,0.6846415551694609
41,1,0.6675964969886945
32,1,0.693164084259844
20,1,0.7272542006213767
18,1,0.7329358866816322
18,1,0.7329358866816322
14,1,0.7442992588021431
19,1,0.7300950436515045
6,1,0.7670260030431648
4,1,0.7727076891034204
3,1,0.775548532133548
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
14,1,0.7442992588021431
18,1,0.7329358866816322
18,1,0.7329358866816322
30,1,0.6988457703200994
52,1,0.6363472236572896
46,1,0.6533922818380559
63,1,0.6050979503258845
53,1,0.6335063806271618
30,1,0.6988457703200994
29,1,0.7016866133502272
27,1,0.7073682994104826
24,1,0.7158908285008658
5,1,0.7698668460732926
10,1,0.755662630922654
19,1,0.7300950436515045
12,1,0.7499809448623985
3,1,0.775548532133548
3,1,0.775548532133548
5,1,0.7698668460732926
1,1,0.7812302181938034
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
11,1,0.7528217878925263
16,1,0.7386175727418877
18,1,0.7329358866816322
16,1,0.7386175727418877
11,1,0.7528217878925263
29,1,0.7016866133502272
17,1,0.7357767297117599
16,1,0.7386175727418877
22,1,0.7215725145611213
15,1,0.7414584157720153
16,1,0.7386175727418877
12,1,0.7499809448623985
11,1,0.7528217878925263
8,1,0.7613443169829094
8,1,0.7613443169829094
3,1,0.775548532133548
5,1,0.7698668460732926
6,1,0.7670260030431648
6,1,0.7670260030431648
2,1,0.7783893751636758
3,1,0.775548532133548
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
6,1,0.7670260030431648
14,1,0.7442992588021431
6,1,0.7670260030431648
9,1,0.7585034739527817
10,1,0.755662630922654
25,1,0.7130499854707382
26,1,0.7102091424406104
23,1,0.7187316715309936
27,1,0.7073682994104826
26,1,0.7102091424406104
16,1,0.7386175727418877
20,1,0.7272542006213767
10,1,0.755662630922654
6,1,0.7670260030431648
8,1,0.7613443169829094
11,1,0.7528217878925263
8,1,0.7613443169829094
1,0,0.7812302181938034
1,0,0.7812302181938034
3,0,0.775548532133548
1,0,0.7812302181938034
0,0,0.7840710612239312
0,0,0.7840710612239312
3,0,0.775548532133548
3,0,0.775548532133548
9,0,0.7585034739527817
13,0,0.7471401018322708
27,0,0.7073682994104826
55,0,0.6278246945669064
70,0,0.5852120491149905
80,0,0.5568036188137133
123,0,0.4346473685182211
90,0,0.528395188512436
131,0,0.41192062427719933
57,0,0.6221430085066509
40,0,0.6704373400188223
33,0,0.6903232412297163
5,0,0.7698668460732926
18,0,0.7329358866816322
6,0,0.7670260030431648
6,0,0.7670260030431648
15,0,0.7414584157720153
5,0,0.7698668460732926
3,0,0.775548532133548
4,0,0.7727076891034204
0,0,0.7840710612239312
1,0,0.7812302181938034
1,0,0.7812302181938034
0,0,0.7840710612239312
9,0,0.7585034739527817
13,0,0.7471401018322708
38,0,0.6761190260790777
57,0,0.6221430085066509
73,0,0.5766895200246074
78,0,0.5624853048739686
51,0,0.6391880666874172
68,0,0.5908937351752459
54,0,0.630665537597034
33,0,0.6903232412297163
17,0,0.7357767297117599
14,0,0.7442992588021431
13,0,0.7471401018322708
0,0,0.7840710612239312
7,0,0.7641851600130372
4,0,0.7727076891034204
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
4,1,0.7727076891034204
12,1,0.7499809448623985
5,1,0.7698668460732926
3,1,0.775548532133548
6,1,0.7670260030431648
5,1,0.7698668460732926
15,1,0.7414584157720153
15,1,0.7414584157720153
7,1,0.7641851600130372
11,1,0.7528217878925263
16,1,0.7386175727418877
11,1,0.7528217878925263
8,1,0.7613443169829094
2,1,0.7783893751636758
3,1,0.775548532133548
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
6,1,0.7670260030431648
14,1,0.7442992588021431
30,1,0.6988457703200994
34,1,0.6874823981995886
14,1,0.7442992588021431
13,1,0.7471401018322708
27,1,0.7073682994104826
18,1,0.7329358866816322
27,1,0.7073682994104826
30,1,0.6988457703200994
41,1,0.6675964969886945
16,1,0.7386175727418877
22,1,0.7215725145611213
15,1,0.7414584157720153
3,1,0.775548532133548
11,1,0.7528217878925263
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
7,1,0.7641851600130372
15,1,0.7414584157720153
9,1,0.7585034739527817
9,1,0.7585034739527817
27,1,0.7073682994104826
26,1,0.7102091424406104
12,1,0.7499809448623985
33,1,0.6903232412297163
25,1,0.7130499854707382
22,1,0.7215725145611213
31,1,0.6960049272899718
12,1,0.7499809448623985
20,1,0.7272542006213767
10,1,0.755662630922654
16,1,0.7386175727418877
7,1,0.7641851600130372
22,1,0.7215725145611213
7,1,0.7641851600130372
3,1,0.775548532133548
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
4,1,0.7727076891034204
9,1,0.7585034739527817
15,1,0.7414584157720153
6,1,0.7670260030431648
6,1,0.7670260030431648
8,1,0.7613443169829094
13,1,0.7471401018322708
12,1,0.7499809448623985
24,1,0.7158908285008658
18,1,0.7329358866816322
13,1,0.7471401018322708
17,1,0.7357767297117599
16,1,0.7386175727418877
9,1,0.7585034739527817
4,1,0.7727076891034204
3,1,0.775548532133548
0,1,0.7840710612239312
1,1,0.7812302181938034
3,1,0.775548532133548
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
10,1,0.755662630922654
12,1,0.7499809448623985
18,1,0.7329358866816322
15,1,0.7414584157720153
15,1,0.7414584157720153
25,1,0.7130499854707382
25,1,0.7130499854707382
22,1,0.7215725145611213
48,1,0.6477105957778004
36,1,0.6818007121393331
30,1,0.6988457703200994
17,1,0.7357767297117599
11,1,0.7528217878925263
8,1,0.7613443169829094
8,1,0.7613443169829094
3,1,0.775548532133548
3,1,0.775548532133548
10,0,0.755662630922654
0,0,0.7840710612239312
6,0,0.7670260030431648
1,0,0.7812302181938034
1,0,0.7812302181938034
1,0,0.7812302181938034
1,0,0.7812302181938034
1,0,0.7812302181938034
4,0,0.7727076891034204
16,0,0.7386175727418877
31,0,0.6960049272899718
46,0,0.6533922818380559
40,0,0.6704373400188223
58,0,0.6193021654765232
47,0,0.6505514388079282
61,0,0.61077963638614
20,0,0.7272542006213767
13,0,0.7471401018322708
6,0,0.7670260030431648
5,0,0.7698668460732926
4,0,0.7727076891034204
4,0,0.7727076891034204
4,0,0.7727076891034204
4,0,0.7727076891034204
3,0,0.775548532133548
5,0,0.7698668460732926
4,0,0.7727076891034204
4,0,0.7727076891034204
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
4,0,0.7727076891034204
9,0,0.7585034739527817
10,0,0.755662630922654
22,0,0.7215725145611213
25,0,0.7130499854707382
33,0,0.6903232412297163
40,0,0.6704373400188223
55,0,0.6278246945669064
35,0,0.6846415551694609
31,0,0.6960049272899718
10,0,0.755662630922654
6,0,0.7670260030431648
3,0,0.775548532133548
6,0,0.7670260030431648
9,0,0.7585034739527817
4,0,0.7727076891034204
7,1,0.7641851600130372
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
5,1,0.7698668460732926
10,1,0.755662630922654
8,1,0.7613443169829094
20,1,0.7272542006213767
12,1,0.7499809448623985
19,1,0.7300950436515045
17,1,0.7357767297117599
14,1,0.7442992588021431
25,1,0.7130499854707382
13,1,0.7471401018322708
13,1,0.7471401018322708
11,1,0.7528217878925263
7,1,0.7641851600130372
7,1,0.7641851600130372
11,1,0.7528217878925263
4,1,0.7727076891034204
3,1,0.775548532133548
1,1,0.7812302181938034
8,1,0.7613443169829094
0,1,0.7840710612239312
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
2,1,0.7783893751636758
6,1,0.7670260030431648
7,1,0.7641851600130372
11,1,0.7528217878925263
12,1,0.7499809448623985
9,1,0.7585034739527817
9,1,0.7585034739527817
15,1,0.7414584157720153
11,1,0.7528217878925263
13,1,0.7471401018322708
19,1,0.7300950436515045
15,1,0.7414584157720153
10,1,0.755662630922654
11,1,0.7528217878925263
6,1,0.7670260030431648
20,1,0.7272542006213767
11,1,0.7528217878925263
2,1,0.7783893751636758
2,1,0.7783893751636758
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
3,1,0.775548532133548
5,1,0.7698668460732926
13,1,0.7471401018322708
8,1,0.7613443169829094
1,1,0.7812302181938034
5,1,0.7698668460732926
14,1,0.7442992588021431
15,1,0.7414584157720153
8,1,0.7613443169829094
5,1,0.7698668460732926
2,1,0.7783893751636758
8,1,0.7613443169829094
4,1,0.7727076891034204
3,1,0.775548532133548
3,1,0.775548532133548
3,1,0.775548532133548
3,1,0.775548532133548
3,1,0.775548532133548
3,1,0.775548532133548
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
4,1,0.7727076891034204
11,1,0.7528217878925263
9,1,0.7585034739527817
7,1,0.7641851600130372
4,1,0.7727076891034204
10,1,0.755662630922654
10,1,0.755662630922654
18,1,0.7329358866816322
14,1,0.7442992588021431
15,1,0.7414584157720153
12,1,0.7499809448623985
13,1,0.7471401018322708
8,1,0.7613443169829094
2,1,0.7783893751636758
8,1,0.7613443169829094
3,1,0.775548532133548
9,1,0.7585034739527817
4,1,0.7727076891034204
2,1,0.7783893751636758
7,1,0.7641851600130372
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
3,1,0.775548532133548
5,1,0.7698668460732926
1,1,0.7812302181938034
10,1,0.755662630922654
5,1,0.7698668460732926
19,1,0.7300950436515045
8,1,0.7613443169829094
22,1,0.7215725145611213
8,1,0.7613443169829094
27,1,0.7073682994104826
28,1,0.704527456380355
15,1,0.7414584157720153
14,1,0.7442992588021431
16,1,0.7386175727418877
7,1,0.7641851600130372
14,1,0.7442992588021431
11,1,0.7528217878925263
1,1,0.7812302181938034
3,0,0.775548532133548
2,0,0.7783893751636758
2,0,0.7783893751636758
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
1,0,0.7812302181938034
0,0,0.7840710612239312
1,0,0.7812302181938034
5,0,0.7698668460732926
23,0,0.7187316715309936
26,0,0.7102091424406104
25,0,0.7130499854707382
18,0,0.7329358866816322
38,0,0.6761190260790777
12,0,0.7499809448623985
12,0,0.7499809448623985
13,0,0.7471401018322708
3,0,0.775548532133548
2,0,0.7783893751636758
1,0,0.7812302181938034
5,0,0.7698668460732926
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
1,0,0.7812302181938034
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
3,0,0.775548532133548
8,0,0.7613443169829094
3,0,0.775548532133548
7,0,0.7641851600130372
10,0,0.755662630922654
9,0,0.7585034739527817
5,0,0.7698668460732926
16,0,0.7386175727418877
4,0,0.7727076891034204
4,0,0.7727076891034204
2,0,0.7783893751636758
1,0,0.7812302181938034
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
1,1,0.7812302181938034
4,1,0.7727076891034204
7,1,0.7641851600130372
1,1,0.7812302181938034
5,1,0.7698668460732926
7,1,0.7641851600130372
11,1,0.7528217878925263
10,1,0.755662630922654
10,1,0.755662630922654
5,1,0.7698668460732926
8,1,0.7613443169829094
6,1,0.7670260030431648
7,1,0.7641851600130372
4,1,0.7727076891034204
2,1,0.7783893751636758
3,1,0.775548532133548
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
2,1,0.7783893751636758
1,1,0.7812302181938034
4,1,0.7727076891034204
3,1,0.775548532133548
6,1,0.7670260030431648
8,1,0.7613443169829094
5,1,0.7698668460732926
10,1,0.755662630922654
6,1,0.7670260030431648
13,1,0.7471401018322708
7,1,0.7641851600130372
15,1,0.7414584157720153
19,1,0.7300950436515045
8,1,0.7613443169829094
11,1,0.7528217878925263
6,1,0.7670260030431648
4,1,0.7727076891034204
5,1,0.7698668460732926
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
3,1,0.775548532133548
3,1,0.775548532133548
7,1,0.7641851600130372
5,1,0.7698668460732926
12,1,0.7499809448623985
13,1,0.7471401018322708
11,1,0.7528217878925263
11,1,0.7528217878925263
6,1,0.7670260030431648
7,1,0.7641851600130372
9,1,0.7585034739527817
17,1,0.7357767297117599
9,1,0.7585034739527817
9,1,0.7585034739527817
4,1,0.7727076891034204
8,1,0.7613443169829094
3,1,0.775548532133548
4,1,0.7727076891034204
1,1,0.7812302181938034
0,1,0.7840710612239312
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
4,1,0.7727076891034204
3,1,0.775548532133548
9,1,0.7585034739527817
3,1,0.775548532133548
2,1,0.7783893751636758
2,1,0.7783893751636758
1,1,0.7812302181938034
2,1,0.7783893751636758
1,1,0.7812302181938034
3,1,0.775548532133548
8,1,0.7613443169829094
8,1,0.7613443169829094
8,1,0.7613443169829094
4,1,0.7727076891034204
5,1,0.7698668460732926
3,1,0.775548532133548
3,1,0.775548532133548
3,1,0.775548532133548
2,1,0.7783893751636758
2,1,0.7783893751636758
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
4,1,0.7727076891034204
4,1,0.7727076891034204
8,1,0.7613443169829094
13,1,0.7471401018322708
9,1,0.7585034739527817
21,1,0.724413357591249
34,1,0.6874823981995886
33,1,0.6903232412297163
41,1,0.6675964969886945
56,1,0.6249838515367787
36,1,0.6818007121393331
15,1,0.7414584157720153
16,1,0.7386175727418877
13,1,0.7471401018322708
15,1,0.7414584157720153
15,1,0.7414584157720153
10,1,0.755662630922654
5,0,0.7698668460732926
7,0,0.7641851600130372
6,0,0.7670260030431648
3,0,0.775548532133548
3,0,0.775548532133548
0,0,0.7840710612239312
1,0,0.7812302181938034
8,0,0.7613443169829094
10,0,0.755662630922654
22,0,0.7215725145611213
48,0,0.6477105957778004
102,0,0.4943050721509033
128,0,0.4204431533675825
165,0,0.3153319612528567
183,0,0.2641967867105576
229,0,0.13351800732468233
186,0,0.2556742576201745
142,0,0.38067135094579435
70,0,0.5852120491149905
38,0,0.6761190260790777
25,0,0.7130499854707382
25,0,0.7130499854707382
17,0,0.7357767297117599
12,0,0.7499809448623985
9,0,0.7585034739527817
10,0,0.755662630922654
3,0,0.775548532133548
3,0,0.775548532133548
0,0,0.7840710612239312
1,0,0.7812302181938034
0,0,0.7840710612239312
2,0,0.7783893751636758
8,0,0.7613443169829094
20,0,0.7272542006213767
49,0,0.6448697527476728
82,0,0.5511219327534578
71,0,0.5823712060848628
64,0,0.6022571072957569
48,0,0.6477105957778004
85,0,0.5425994036630746
62,0,0.6079387933560123
22,0,0.7215725145611213
23,0,0.7187316715309936
18,0,0.7329358866816322
22,0,0.7215725145611213
3,0,0.775548532133548
8,0,0.7613443169829094
5,0,0.7698668460732926
5,0,0.7698668460732926
3,0,0.775548532133548
1,0,0.7812302181938034
0,0,0.7840710612239312
0,0,0.7840710612239312
1,0,0.7812302181938034
2,0,0.7783893751636758
9,0,0.7585034739527817
12,0,0.7499809448623985
30,0,0.6988457703200994
45,0,0.6562331248681836
65,0,0.5994162642656291
66,0,0.5965754212355014
57,0,0.6221430085066509
54,0,0.630665537597034
64,0,0.6022571072957569
27,0,0.7073682994104826
27,0,0.7073682994104826
8,0,0.7613443169829094
9,0,0.7585034739527817
8,0,0.7613443169829094
9,0,0.7585034739527817
0,0,0.7840710612239312
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
3,1,0.775548532133548
6,1,0.7670260030431648
5,1,0.7698668460732926
6,1,0.7670260030431648
8,1,0.7613443169829094
5,1,0.7698668460732926
16,1,0.7386175727418877
8,1,0.7613443169829094
16,1,0.7386175727418877
23,1,0.7187316715309936
14,1,0.7442992588021431
21,1,0.724413357591249
11,1,0.7528217878925263
5,1,0.7698668460732926
4,1,0.7727076891034204
7,1,0.7641851600130372
3,1,0.775548532133548
1,1,0.7812302181938034
5,1,0.7698668460732926
3,1,0.775548532133548
1,1,0.7812302181938034
1,1,0.7812302181938034
0,1,0.7840710612239312
1,1,0.7812302181938034
5,1,0.7698668460732926
10,1,0.755662630922654
9,1,0.7585034739527817
11,1,0.7528217878925263
17,1,0.7357767297117599
22,1,0.7215725145611213
21,1,0.724413357591249
15,1,0.7414584157720153
35,1,0.6846415551694609
34,1,0.6874823981995886
30,1,0.6988457703200994
43,1,0.6619148109284391
42,1,0.6647556539585668
22,1,0.7215725145611213
25,1,0.7130499854707382
19,1,0.7300950436515045
18,1,0.7329358866816322
5,1,0.7698668460732926
12,1,0.7499809448623985
3,1,0.775548532133548
5,1,0.7698668460732926
2,1,0.7783893751636758
0,1,0.7840710612239312
2,1,0.7783893751636758
3,1,0.775548532133548
9,1,0.7585034739527817
11,1,0.7528217878925263
14,1,0.7442992588021431
41,1,0.6675964969886945
54,1,0.630665537597034
25,1,0.7130499854707382
30,1,0.6988457703200994
36,1,0.6818007121393331
46,1,0.6533922818380559
45,1,0.6562331248681836
49,1,0.6448697527476728
36,1,0.6818007121393331
20,1,0.7272542006213767
23,1,0.7187316715309936
17,1,0.7357767297117599
19,1,0.7300950436515045
14,1,0.7442992588021431
12,1,0.7499809448623985
3,1,0.775548532133548
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
2,1,0.7783893751636758
7,1,0.7641851600130372
17,1,0.7357767297117599
15,1,0.7414584157720153
22,1,0.7215725145611213
27,1,0.7073682994104826
27,1,0.7073682994104826
30,1,0.6988457703200994
5,1,0.7698668460732926
11,1,0.7528217878925263
12,1,0.7499809448623985
14,1,0.7442992588021431
11,1,0.7528217878925263
6,1,0.7670260030431648
8,1,0.7613443169829094
1,1,0.7812302181938034
4,1,0.7727076891034204
10,1,0.755662630922654
5,0,0.7698668460732926
4,0,0.7727076891034204
1,0,0.7812302181938034
0,0,0.7840710612239312
0,0,0.7840710612239312
0,0,0.7840710612239312
1,0,0.7812302181938034
3,0,0.775548532133548
3,0,0.775548532133548
15,0,0.7414584157720153
24,0,0.7158908285008658
23,0,0.7187316715309936
41,0,0.6675964969886945
48,0,0.6477105957778004
35,0,0.6846415551694609
21,0,0.724413357591249
32,0,0.693164084259844
16,0,0.7386175727418877
7,0,0.7641851600130372
12,0,0.7499809448623985
10,0,0.755662630922654
5,0,0.7698668460732926
4,0,0.7727076891034204
7,0,0.7641851600130372
7,0,0.7641851600130372
5,0,0.7698668460732926
5,0,0.7698668460732926
0,0,0.7840710612239312
1,0,0.7812302181938034
0,0,0.7840710612239312
0,0,0.7840710612239312
2,0,0.7783893751636758
2,0,0.7783893751636758
11,0,0.7528217878925263
27,0,0.7073682994104826
43,0,0.6619148109284391
49,0,0.6448697527476728
58,0,0.6193021654765232
68,0,0.5908937351752459
72,0,0.579530363054735
64,0,0.6022571072957569
46,0,0.6533922818380559
17,0,0.7357767297117599
13,0,0.7471401018322708
9,0,0.7585034739527817
8,0,0.7613443169829094
3,0,0.775548532133548
5,0,0.7698668460732926
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
2,1,0.7783893751636758
14,1,0.7442992588021431
11,1,0.7528217878925263
16,1,0.7386175727418877
11,1,0.7528217878925263
13,1,0.7471401018322708
23,1,0.7187316715309936
24,1,0.7158908285008658
24,1,0.7158908285008658
20,1,0.7272542006213767
26,1,0.7102091424406104
10,1,0.755662630922654
16,1,0.7386175727418877
11,1,0.7528217878925263
14,1,0.7442992588021431
9,1,0.7585034739527817
6,1,0.7670260030431648
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
1,1,0.7812302181938034
1,1,0.7812302181938034
12,1,0.7499809448623985
16,1,0.7386175727418877
7,1,0.7641851600130372
14,1,0.7442992588021431
8,1,0.7613443169829094
19,1,0.7300950436515045
16,1,0.7386175727418877
13,1,0.7471401018322708
17,1,0.7357767297117599
17,1,0.7357767297117599
33,1,0.6903232412297163
17,1,0.7357767297117599
15,1,0.7414584157720153
2,1,0.7783893751636758
10,1,0.755662630922654
6,1,0.7670260030431648
4,1,0.7727076891034204
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
4,1,0.7727076891034204
11,1,0.7528217878925263
2,1,0.7783893751636758
5,1,0.7698668460732926
0,1,0.7840710612239312
1,1,0.7812302181938034
1,1,0.7812302181938034
4,1,0.7727076891034204
2,1,0.7783893751636758
3,1,0.775548532133548
5,1,0.7698668460732926
7,1,0.7641851600130372
11,1,0.7528217878925263
0,1,0.7840710612239312
2,1,0.7783893751636758
0,1,0.7840710612239312
2,1,0.7783893751636758
3,1,0.775548532133548
1,1,0.7812302181938034
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
2,1,0.7783893751636758
8,1,0.7613443169829094
15,1,0.7414584157720153
5,1,0.7698668460732926
11,1,0.7528217878925263
19,1,0.7300950436515045
16,1,0.7386175727418877
24,1,0.7158908285008658
37,1,0.6789598691092054
31,1,0.6960049272899718
38,1,0.6761190260790777
49,1,0.6448697527476728
27,1,0.7073682994104826
11,1,0.7528217878925263
12,1,0.7499809448623985
7,1,0.7641851600130372
3,1,0.775548532133548
9,1,0.7585034739527817
1,1,0.7812302181938034
2,1,0.7783893751636758
2,1,0.7783893751636758
0,1,0.7840710612239312
0,1,0.7840710612239312
0,1,0.7840710612239312
4,1,0.7727076891034204
4,1,0.7727076891034204
16,1,0.7386175727418877
15,1,0.7414584157720153
14,1,0.7442992588021431
40,1,0.6704373400188223
40,1,0.6704373400188223
31,1,0.6960049272899718
29,1,0.7016866133502272
5,1,0.7698668460732926
1,1,0.7812302181938034
5,1,0.7698668460732926
6,1,0.7670260030431648
12,1,0.7499809448623985
7,1,0.7641851600130372
2,1,0.7783893751636758
6,1,0.7670260030431648
4,1,0.7727076891034204
1,0,0.7812302181938034
0,0,0.7840710612239312
4,0,0.7727076891034204
1,0,0.7812302181938034
0,0,0.7840710612239312
1,0,0.7812302181938034
1,0,0.7812302181938034
2,0,0.7783893751636758
2,0,0.7783893751636758
7,0,0.7641851600130372
31,0,0.6960049272899718
33,0,0.6903232412297163
47,0,0.6505514388079282
87,0,0.5369177176028191
151,0,0.3551037636746448
145,0,0.37214882185541115
167,0,0.30965027519260124
106,0,0.48294170003039244
53,0,0.6335063806271618
34,0,0.6874823981995886
28,0,0.704527456380355
24,0,0.7158908285008658
19,0,0.7300950436515045
12,0,0.7499809448623985
5,0,0.7698668460732926
16,0,0.7386175727418877
14,0,0.7442992588021431
5,0,0.7698668460732926
3,0,0.775548532133548
0,0,0.7840710612239312
0,0,0.7840710612239312
2,0,0.7783893751636758
12,0,0.7499809448623985
14,0,0.7442992588021431
31,0,0.6960049272899718
64,0,0.6022571072957569
71,0,0.5823712060848628
108,0,0.47726001397013695
106,0,0.48294170003039244
82,0,0.5511219327534578
68,0,0.5908937351752459
49,0,0.6448697527476728
20,0,0.7272542006213767
12,0,0.7499809448623985
8,0,0.7613443169829094
