instant,weathersit,Predicted Y
9570,3,1.423691199814826
9571,3,1.4236893905100736
9572,3,1.4236875812053211
9573,3,1.4236857719005687
9574,3,1.4236839625958162
9575,3,1.4236821532910637
9576,2,1.4236803439863113
9577,2,1.4236785346815588
9578,2,1.4236767253768063
9579,2,1.4236749160720539
9580,1,1.4236731067673014
9581,1,1.4236712974625487
9582,2,1.4236694881577963
9583,1,1.4236676788530438
9584,1,1.4236658695482913
9585,1,1.4236640602435389
9586,1,1.4236622509387864
9587,1,1.423660441634034
9588,1,1.4236586323292815
9589,1,1.423656823024529
9590,1,1.4236550137197765
9591,1,1.423653204415024
9592,1,1.4236513951102716
9593,1,1.4236495858055191
9594,1,1.4236477765007667
9595,1,1.4236459671960142
9596,1,1.4236441578912615
9597,1,1.423642348586509
9598,1,1.4236405392817566
9599,1,1.4236387299770041
9600,2,1.4236369206722517
9601,2,1.4236351113674992
9602,2,1.4236333020627467
9603,2,1.4236314927579943
9604,1,1.4236296834532418
9605,1,1.4236278741484893
9606,1,1.4236260648437369
9607,1,1.4236242555389844
9608,1,1.423622446234232
9609,1,1.4236206369294795
9610,1,1.423618827624727
9611,1,1.4236170183199743
9612,2,1.4236152090152219
9613,2,1.4236133997104694
9614,2,1.423611590405717
9615,2,1.4236097811009645
9616,2,1.423607971796212
9617,2,1.4236061624914595
9618,2,1.423604353186707
9619,2,1.4236025438819546
9620,3,1.4236007345772022
9621,2,1.4235989252724497
9622,2,1.4235971159676972
9623,2,1.4235953066629448
9624,2,1.4235934973581923
9625,2,1.4235916880534398
9626,2,1.4235898787486874
9627,3,1.4235880694439347
9628,3,1.4235862601391822
9629,3,1.4235844508344297
9630,3,1.4235826415296773
9631,3,1.4235808322249248
9632,3,1.4235790229201724
9633,3,1.42357721361542
9634,3,1.4235754043106674
9635,3,1.423573595005915
9636,3,1.4235717857011625
9637,2,1.42356997639641
9638,2,1.4235681670916576
9639,2,1.423566357786905
9640,2,1.4235645484821526
9641,2,1.4235627391774002
9642,3,1.4235609298726475
9643,3,1.423559120567895
9644,2,1.4235573112631426
9645,2,1.42355550195839
9646,2,1.4235536926536376
9647,1,1.4235518833488852
9648,2,1.4235500740441327
9649,3,1.4235482647393802
9650,3,1.4235464554346278
9651,3,1.4235446461298753
9652,2,1.4235428368251228
9653,2,1.4235410275203704
9654,2,1.423539218215618
9655,1,1.4235374089108654
9656,1,1.423535599606113
9657,1,1.4235337903013603
9658,1,1.4235319809966078
9659,1,1.4235301716918554
9660,1,1.423528362387103
9661,1,1.4235265530823504
9662,1,1.423524743777598
9663,1,1.4235229344728455
9664,1,1.423521125168093
9665,1,1.4235193158633406
9666,1,1.423517506558588
9667,1,1.4235156972538356
9668,1,1.4235138879490832
9669,1,1.4235120786443307
9670,1,1.4235102693395782
9671,1,1.4235084600348258
9672,1,1.423506650730073
9673,1,1.4235048414253206
9674,1,1.4235030321205682
9675,1,1.4235012228158157
9676,1,1.4234994135110632
9677,1,1.4234976042063108
9678,1,1.4234957949015583
9679,1,1.4234939855968058
9680,1,1.4234921762920534
9681,1,1.423490366987301
9682,1,1.4234885576825484
9683,1,1.423486748377796
9684,1,1.4234849390730435
9685,1,1.423483129768291
9686,1,1.4234813204635386
9687,1,1.4234795111587861
9688,1,1.4234777018540334
9689,1,1.423475892549281
9690,1,1.4234740832445285
9691,1,1.423472273939776
9692,1,1.4234704646350236
9693,1,1.4234686553302711
9694,1,1.4234668460255187
9695,1,1.4234650367207662
9696,1,1.4234632274160137
9697,1,1.4234614181112613
9698,2,1.4234596088065088
9699,2,1.4234577995017563
9700,2,1.4234559901970039
9701,2,1.4234541808922514
9702,2,1.423452371587499
9703,2,1.4234505622827462
9704,2,1.4234487529779938
9705,2,1.4234469436732413
9706,2,1.4234451343684889
9707,2,1.4234433250637364
9708,2,1.423441515758984
9709,2,1.4234397064542315
9710,2,1.423437897149479
9711,2,1.4234360878447265
9712,1,1.423434278539974
9713,2,1.4234324692352216
9714,1,1.4234306599304691
9715,1,1.4234288506257167
9716,2,1.4234270413209642
9717,2,1.4234252320162117
9718,2,1.4234234227114593
9719,2,1.4234216134067066
9720,2,1.4234198041019541
9721,2,1.4234179947972017
9722,1,1.4234161854924492
9723,1,1.4234143761876967
9724,1,1.4234125668829443
9725,1,1.4234107575781918
9726,1,1.4234089482734393
9727,1,1.4234071389686869
9728,1,1.4234053296639344
9729,2,1.423403520359182
9730,1,1.4234017110544295
9731,1,1.423399901749677
9732,1,1.4233980924449245
9733,1,1.423396283140172
9734,1,1.4233944738354194
9735,1,1.423392664530667
9736,1,1.4233908552259145
9737,1,1.423389045921162
9738,1,1.4233872366164095
9739,1,1.423385427311657
9740,1,1.4233836180069046
9741,1,1.4233818087021521
9742,1,1.4233799993973997
9743,1,1.4233781900926472
9744,1,1.4233763807878947
9745,1,1.4233745714831423
9746,2,1.4233727621783898
9747,2,1.4233709528736374
9748,2,1.4233691435688849
9749,2,1.4233673342641322
9750,3,1.4233655249593797
9751,2,1.4233637156546273
9752,2,1.4233619063498748
9753,2,1.4233600970451223
9754,2,1.4233582877403699
9755,2,1.4233564784356174
9756,3,1.423354669130865
9757,3,1.4233528598261125
9758,3,1.42335105052136
9759,3,1.4233492412166076
9760,3,1.423347431911855
9761,3,1.4233456226071026
9762,3,1.4233438133023502
9763,3,1.4233420039975977
9764,3,1.423340194692845
9765,2,1.4233383853880925
9766,2,1.42333657608334
9767,2,1.4233347667785876
9768,2,1.4233329574738351
9769,1,1.4233311481690827
9770,2,1.4233293388643302
9771,2,1.4233275295595778
9772,2,1.4233257202548253
9773,2,1.4233239109500728
9774,2,1.4233221016453204
9775,2,1.423320292340568
9776,2,1.4233184830358154
9777,2,1.423316673731063
9778,2,1.4233148644263105
9779,2,1.423313055121558
9780,1,1.4233112458168053
9781,1,1.4233094365120529
9782,1,1.4233076272073004
9783,1,1.423305817902548
9784,1,1.4233040085977955
9785,1,1.423302199293043
9786,1,1.4233003899882906
9787,1,1.423298580683538
9788,1,1.4232967713787856
9789,1,1.4232949620740332
9790,1,1.4232931527692807
9791,1,1.4232913434645282
9792,1,1.4232895341597758
9793,1,1.4232877248550233
9794,1,1.4232859155502708
9795,1,1.4232841062455182
9796,1,1.4232822969407657
9797,1,1.4232804876360132
9798,1,1.4232786783312608
9799,1,1.4232768690265083
9800,1,1.4232750597217558
9801,1,1.4232732504170034
9802,1,1.423271441112251
9803,1,1.4232696318074984
9804,1,1.423267822502746
9805,1,1.4232660131979935
9806,1,1.423264203893241
9807,1,1.4232623945884886
9808,1,1.4232605852837361
9809,1,1.4232587759789836
9810,1,1.423256966674231
9811,1,1.4232551573694785
9812,1,1.423253348064726
9813,1,1.4232515387599736
9814,1,1.423249729455221
9815,1,1.4232479201504686
9816,1,1.4232461108457162
9817,2,1.4232443015409637
9818,2,1.4232424922362112
9819,2,1.4232406829314588
9820,2,1.4232388736267063
9821,2,1.4232370643219538
9822,2,1.4232352550172014
9823,2,1.423233445712449
9824,1,1.4232316364076965
9825,2,1.423229827102944
9826,2,1.4232280177981913
9827,2,1.4232262084934388
9828,2,1.4232243991886864
9829,2,1.423222589883934
9830,2,1.4232207805791814
9831,1,1.423218971274429
9832,2,1.4232171619696765
9833,2,1.423215352664924
9834,2,1.4232135433601716
9835,2,1.4232117340554191
9836,2,1.4232099247506667
9837,2,1.4232081154459142
9838,2,1.4232063061411617
9839,3,1.4232044968364093
9840,3,1.4232026875316568
9841,2,1.423200878226904
9842,2,1.4231990689221516
9843,2,1.4231972596173992
9844,2,1.4231954503126467
9845,2,1.4231936410078943
9846,2,1.4231918317031418
9847,1,1.4231900223983893
9848,2,1.4231882130936369
9849,1,1.4231864037888844
9850,1,1.423184594484132
9851,1,1.4231827851793795
9852,1,1.423180975874627
9853,1,1.4231791665698745
9854,1,1.423177357265122
9855,1,1.4231755479603696
9856,1,1.423173738655617
9857,1,1.4231719293508645
9858,1,1.423170120046112
9859,1,1.4231683107413595
9860,1,1.423166501436607
9861,1,1.4231646921318546
9862,1,1.4231628828271021
9863,1,1.4231610735223497
9864,1,1.4231592642175972
9865,1,1.4231574549128447
9866,1,1.4231556456080923
9867,1,1.4231538363033398
9868,1,1.4231520269985873
9869,1,1.4231502176938349
9870,1,1.4231484083890824
9871,1,1.42314659908433
9872,1,1.4231447897795773
9873,1,1.4231429804748248
9874,1,1.4231411711700723
9875,2,1.4231393618653199
9876,2,1.4231375525605674
9877,1,1.423135743255815
9878,2,1.4231339339510625
9879,1,1.42313212464631
9880,1,1.4231303153415575
9881,1,1.423128506036805
9882,1,1.4231266967320526
9883,1,1.4231248874273001
9884,1,1.4231230781225477
9885,1,1.4231212688177952
9886,2,1.4231194595130428
9887,1,1.42311765020829
9888,1,1.4231158409035376
9889,1,1.4231140315987851
9890,1,1.4231122222940327
9891,2,1.4231104129892802
9892,1,1.4231086036845277
9893,1,1.4231067943797753
9894,1,1.4231049850750228
9895,1,1.4231031757702703
9896,1,1.4231013664655179
9897,1,1.4230995571607654
9898,1,1.423097747856013
9899,1,1.4230959385512605
9900,1,1.423094129246508
9901,1,1.4230923199417556
9902,1,1.4230905106370029
9903,1,1.4230887013322504
9904,1,1.423086892027498
9905,1,1.4230850827227455
9906,2,1.423083273417993
9907,2,1.4230814641132405
9908,2,1.423079654808488
9909,2,1.4230778455037356
9910,2,1.4230760361989832
9911,2,1.4230742268942307
9912,2,1.4230724175894782
9913,2,1.4230706082847258
9914,2,1.4230687989799733
9915,3,1.4230669896752208
9916,1,1.4230651803704684
9917,1,1.423063371065716
9918,1,1.4230615617609632
9919,1,1.4230597524562107
9920,1,1.4230579431514583
9921,1,1.4230561338467058
9922,1,1.4230543245419534
9923,1,1.4230525152372009
9924,1,1.4230507059324484
9925,1,1.423048896627696
9926,1,1.4230470873229435
9927,1,1.423045278018191
9928,1,1.4230434687134386
9929,1,1.423041659408686
9930,1,1.4230398501039336
9931,1,1.4230380407991812
9932,1,1.4230362314944287
9933,1,1.423034422189676
9934,1,1.4230326128849236
9935,1,1.423030803580171
9936,2,1.4230289942754186
9937,1,1.4230271849706662
9938,3,1.4230253756659137
9939,1,1.4230235663611612
9940,1,1.4230217570564088
9941,2,1.4230199477516563
9942,2,1.4230181384469038
9943,2,1.4230163291421514
9944,2,1.423014519837399
9945,3,1.4230127105326464
9946,3,1.423010901227894
9947,2,1.4230090919231415
9948,2,1.4230072826183888
9949,2,1.4230054733136364
9950,2,1.423003664008884
9951,3,1.4230018547041314
9952,3,1.423000045399379
9953,3,1.4229982360946265
9954,2,1.422996426789874
9955,2,1.4229946174851216
9956,1,1.422992808180369
9957,1,1.4229909988756166
9958,1,1.4229891895708642
9959,1,1.4229873802661117
9960,1,1.4229855709613592
9961,1,1.4229837616566068
9962,1,1.4229819523518543
9963,1,1.4229801430471016
9964,1,1.4229783337423492
9965,2,1.4229765244375967
9966,2,1.4229747151328442
9967,1,1.4229729058280918
9968,1,1.4229710965233393
9969,3,1.4229692872185868
9970,1,1.4229674779138344
9971,1,1.422965668609082
9972,1,1.4229638593043294
9973,1,1.422962049999577
9974,1,1.4229602406948245
9975,1,1.422958431390072
9976,1,1.4229566220853196
9977,1,1.4229548127805671
9978,1,1.4229530034758147
9979,1,1.422951194171062
9980,1,1.4229493848663095
9981,1,1.422947575561557
9982,1,1.4229457662568046
9983,1,1.4229439569520521
9984,1,1.4229421476472996
9985,1,1.4229403383425472
9986,1,1.4229385290377947
9987,1,1.4229367197330423
9988,1,1.4229349104282898
9989,1,1.4229331011235373
9990,1,1.4229312918187849
9991,1,1.4229294825140324
9992,1,1.42292767320928
9993,1,1.4229258639045275
9994,1,1.4229240545997748
9995,1,1.4229222452950223
9996,1,1.4229204359902698
9997,1,1.4229186266855174
9998,1,1.422916817380765
9999,1,1.4229150080760125
10000,1,1.42291319877126
10001,1,1.4229113894665075
10002,1,1.422909580161755
10003,1,1.4229077708570026
10004,1,1.4229059615522501
10005,1,1.4229041522474977
10006,1,1.4229023429427452
10007,1,1.4229005336379927
10008,1,1.4228987243332403
10009,1,1.4228969150284878
10010,1,1.4228951057237351
10011,1,1.4228932964189827
10012,1,1.4228914871142302
10013,1,1.4228896778094777
10014,1,1.4228878685047253
10015,1,1.4228860591999728
10016,1,1.4228842498952203
10017,1,1.4228824405904679
10018,1,1.4228806312857154
10019,1,1.422878821980963
10020,1,1.4228770126762105
10021,1,1.422875203371458
10022,1,1.4228733940667055
10023,1,1.422871584761953
10024,1,1.4228697754572006
10025,1,1.422867966152448
10026,1,1.4228661568476955
10027,1,1.422864347542943
10028,1,1.4228625382381905
10029,1,1.422860728933438
10030,1,1.4228589196286856
10031,1,1.4228571103239331
10032,1,1.4228553010191807
10033,1,1.4228534917144282
10034,1,1.4228516824096757
10035,1,1.4228498731049233
10036,1,1.4228480638001708
10037,1,1.4228462544954183
10038,1,1.4228444451906659
10039,1,1.4228426358859134
10040,1,1.4228408265811607
10041,1,1.4228390172764083
10042,1,1.4228372079716558
10043,1,1.4228353986669033
10044,1,1.4228335893621509
10045,1,1.4228317800573984
10046,1,1.422829970752646
10047,1,1.4228281614478935
10048,1,1.422826352143141
10049,1,1.4228245428383886
10050,1,1.422822733533636
10051,1,1.4228209242288836
10052,1,1.4228191149241312
10053,1,1.4228173056193787
10054,1,1.4228154963146262
10055,1,1.4228136870098735
10056,1,1.422811877705121
10057,1,1.4228100684003686
10058,1,1.4228082590956161
10059,1,1.4228064497908637
10060,1,1.4228046404861112
10061,2,1.4228028311813588
10062,2,1.4228010218766063
10063,2,1.4227992125718538
10064,3,1.4227974032671014
10065,3,1.422795593962349
10066,3,1.4227937846575964
10067,3,1.422791975352844
10068,2,1.4227901660480915
10069,2,1.422788356743339
10070,2,1.4227865474385866
10071,3,1.4227847381338339
10072,2,1.4227829288290814
10073,3,1.422781119524329
10074,2,1.4227793102195765
10075,3,1.422777500914824
10076,3,1.4227756916100716
10077,3,1.422773882305319
10078,3,1.4227720730005666
10079,2,1.4227702636958142
10080,3,1.4227684543910617
10081,2,1.4227666450863092
10082,1,1.4227648357815568
10083,1,1.4227630264768043
10084,1,1.4227612171720518
10085,2,1.4227594078672994
10086,2,1.4227575985625467
10087,1,1.4227557892577942
10088,1,1.4227539799530418
10089,1,1.4227521706482893
10090,1,1.4227503613435368
10091,1,1.4227485520387844
10092,1,1.422746742734032
10093,1,1.4227449334292794
10094,1,1.422743124124527
10095,1,1.4227413148197745
10096,1,1.422739505515022
10097,1,1.4227376962102696
10098,1,1.422735886905517
10099,1,1.4227340776007646
10100,1,1.4227322682960122
10101,1,1.4227304589912595
10102,1,1.422728649686507
10103,1,1.4227268403817546
10104,1,1.422725031077002
10105,1,1.4227232217722496
10106,1,1.4227214124674972
10107,1,1.4227196031627447
10108,1,1.4227177938579922
10109,1,1.4227159845532398
10110,1,1.4227141752484873
10111,1,1.4227123659437348
10112,1,1.4227105566389824
10113,1,1.42270874733423
10114,1,1.4227069380294775
10115,1,1.422705128724725
10116,1,1.4227033194199725
10117,2,1.4227015101152198
10118,2,1.4226997008104674
10119,3,1.422697891505715
10120,3,1.4226960822009624
10121,3,1.42269427289621
10122,3,1.4226924635914575
10123,2,1.422690654286705
10124,3,1.4226888449819526
10125,2,1.4226870356772001
10126,2,1.4226852263724477
10127,3,1.4226834170676952
10128,3,1.4226816077629427
10129,3,1.4226797984581903
10130,2,1.4226779891534378
10131,2,1.4226761798486853
10132,2,1.4226743705439326
10133,2,1.4226725612391802
10134,2,1.4226707519344277
10135,3,1.4226689426296752
10136,3,1.4226671333249228
10137,2,1.4226653240201703
10138,2,1.4226635147154179
10139,2,1.4226617054106654
10140,1,1.422659896105913
10141,2,1.4226580868011605
10142,1,1.422656277496408
10143,1,1.4226544681916555
10144,1,1.422652658886903
10145,1,1.4226508495821506
10146,1,1.4226490402773981
10147,1,1.4226472309726454
10148,1,1.422645421667893
10149,1,1.4226436123631405
10150,1,1.422641803058388
10151,2,1.4226399937536356
10152,2,1.4226381844488831
10153,2,1.4226363751441307
10154,2,1.4226345658393782
10155,2,1.4226327565346257
10156,2,1.4226309472298733
10157,2,1.4226291379251208
10158,2,1.4226273286203683
10159,1,1.4226255193156159
10160,1,1.4226237100108634
10161,1,1.422621900706111
10162,1,1.4226200914013585
10163,1,1.4226182820966058
10164,1,1.4226164727918533
10165,1,1.4226146634871009
10166,1,1.4226128541823484
10167,1,1.422611044877596
10168,1,1.4226092355728435
10169,1,1.422607426268091
10170,1,1.4226056169633385
10171,1,1.422603807658586
10172,1,1.4226019983538336
10173,1,1.4226001890490811
10174,1,1.4225983797443287
10175,1,1.4225965704395762
10176,1,1.4225947611348237
10177,1,1.4225929518300713
10178,1,1.4225911425253186
10179,1,1.4225893332205661
10180,1,1.4225875239158137
10181,1,1.4225857146110612
10182,1,1.4225839053063087
10183,1,1.4225820960015563
10184,2,1.4225802866968038
10185,2,1.4225784773920513
10186,2,1.4225766680872989
10187,2,1.4225748587825464
10188,2,1.422573049477794
10189,2,1.4225712401730415
10190,2,1.422569430868289
10191,1,1.4225676215635366
10192,3,1.422565812258784
10193,3,1.4225640029540314
10194,1,1.422562193649279
10195,1,1.4225603843445265
10196,1,1.422558575039774
10197,1,1.4225567657350215
10198,1,1.422554956430269
10199,1,1.4225531471255166
10200,1,1.4225513378207642
10201,1,1.4225495285160117
10202,1,1.4225477192112592
10203,1,1.4225459099065068
10204,1,1.4225441006017543
10205,1,1.4225422912970018
10206,1,1.4225404819922494
10207,1,1.422538672687497
10208,1,1.4225368633827444
10209,1,1.4225350540779917
10210,1,1.4225332447732393
10211,1,1.4225314354684868
10212,1,1.4225296261637344
10213,1,1.4225278168589819
10214,1,1.4225260075542294
10215,1,1.422524198249477
10216,1,1.4225223889447245
10217,1,1.422520579639972
10218,1,1.4225187703352196
10219,1,1.422516961030467
10220,1,1.4225151517257146
10221,1,1.4225133424209622
10222,1,1.4225115331162097
10223,1,1.4225097238114572
10224,1,1.4225079145067046
10225,1,1.422506105201952
10226,1,1.4225042958971996
10227,1,1.4225024865924472
10228,1,1.4225006772876947
10229,1,1.4224988679829422
10230,1,1.4224970586781898
10231,1,1.4224952493734373
10232,1,1.4224934400686848
10233,1,1.4224916307639324
10234,1,1.42248982145918
10235,1,1.4224880121544274
10236,1,1.422486202849675
10237,1,1.4224843935449225
10238,1,1.42248258424017
10239,1,1.4224807749354174
10240,1,1.422478965630665
10241,1,1.4224771563259124
10242,1,1.42247534702116
10243,1,1.4224735377164075
10244,1,1.422471728411655
10245,1,1.4224699191069026
10246,1,1.42246810980215
10247,1,1.4224663004973976
10248,1,1.4224644911926452
10249,1,1.4224626818878927
10250,1,1.4224608725831402
10251,1,1.4224590632783878
10252,1,1.4224572539736353
10253,1,1.4224554446688829
10254,1,1.4224536353641302
10255,1,1.4224518260593777
10256,1,1.4224500167546252
10257,1,1.4224482074498728
10258,2,1.4224463981451203
10259,2,1.4224445888403678
10260,2,1.4224427795356154
10261,2,1.422440970230863
10262,1,1.4224391609261104
10263,2,1.422437351621358
10264,1,1.4224355423166055
10265,2,1.422433733011853
10266,2,1.4224319237071006
10267,2,1.4224301144023481
10268,1,1.4224283050975957
10269,1,1.4224264957928432
10270,2,1.4224246864880905
10271,2,1.422422877183338
10272,3,1.4224210678785856
10273,3,1.4224192585738331
10274,1,1.4224174492690806
10275,3,1.4224156399643282
10276,3,1.4224138306595757
10277,2,1.4224120213548233
10278,2,1.4224102120500708
10279,2,1.4224084027453183
10280,2,1.4224065934405659
10281,2,1.4224047841358134
10282,2,1.422402974831061
10283,1,1.4224011655263085
10284,2,1.422399356221556
10285,1,1.4223975469168033
10286,1,1.4223957376120508
10287,1,1.4223939283072984
10288,1,1.422392119002546
10289,1,1.4223903096977935
10290,1,1.422388500393041
10291,1,1.4223866910882885
10292,1,1.422384881783536
10293,1,1.4223830724787836
10294,1,1.4223812631740311
10295,1,1.4223794538692787
10296,1,1.4223776445645262
10297,1,1.4223758352597737
10298,1,1.4223740259550213
10299,1,1.4223722166502688
10300,1,1.4223704073455163
10301,1,1.4223685980407637
10302,1,1.4223667887360112
10303,1,1.4223649794312587
10304,1,1.4223631701265063
10305,1,1.4223613608217538
10306,1,1.4223595515170013
10307,1,1.4223577422122489
10308,1,1.4223559329074964
10309,1,1.422354123602744
10310,1,1.4223523142979915
10311,1,1.422350504993239
10312,1,1.4223486956884865
10313,1,1.422346886383734
10314,1,1.4223450770789816
10315,1,1.4223432677742291
10316,1,1.4223414584694765
10317,1,1.422339649164724
10318,1,1.4223378398599715
10319,1,1.422336030555219
10320,1,1.4223342212504666
10321,1,1.4223324119457141
10322,1,1.4223306026409617
10323,1,1.4223287933362092
10324,1,1.4223269840314567
10325,1,1.4223251747267043
10326,1,1.4223233654219518
10327,1,1.4223215561171993
10328,1,1.4223197468124469
10329,1,1.4223179375076944
10330,1,1.422316128202942
10331,1,1.4223143188981893
10332,1,1.4223125095934368
10333,1,1.4223107002886843
10334,1,1.4223088909839319
10335,1,1.4223070816791794
10336,1,1.422305272374427
10337,1,1.4223034630696745
10338,1,1.422301653764922
10339,1,1.4222998444601695
10340,1,1.422298035155417
10341,1,1.4222962258506646
10342,1,1.4222944165459122
10343,1,1.4222926072411597
10344,1,1.4222907979364072
10345,1,1.4222889886316548
10346,1,1.422287179326902
10347,1,1.4222853700221496
10348,1,1.4222835607173971
10349,1,1.4222817514126447
10350,1,1.4222799421078922
10351,1,1.4222781328031397
10352,1,1.4222763234983873
10353,1,1.4222745141936348
10354,1,1.4222727048888824
10355,2,1.42227089558413
10356,2,1.4222690862793774
10357,1,1.422267276974625
10358,1,1.4222654676698725
10359,2,1.42226365836512
10360,2,1.4222618490603676
10361,2,1.422260039755615
10362,2,1.4222582304508624
10363,2,1.42225642114611
10364,2,1.4222546118413575
10365,1,1.422252802536605
10366,2,1.4222509932318526
10367,2,1.4222491839271
10368,3,1.4222473746223476
10369,3,1.4222455653175952
10370,2,1.4222437560128427
10371,2,1.4222419467080902
10372,3,1.4222401374033378
10373,2,1.4222383280985853
10374,1,1.4222365187938328
10375,1,1.4222347094890804
10376,1,1.422232900184328
10377,1,1.4222310908795752
10378,1,1.4222292815748228
10379,1,1.4222274722700703
10380,1,1.4222256629653178
10381,1,1.4222238536605654
10382,1,1.422222044355813
10383,1,1.4222202350510604
10384,1,1.422218425746308
10385,1,1.4222166164415555
10386,1,1.422214807136803
10387,1,1.4222129978320506
10388,1,1.422211188527298
10389,1,1.4222093792225456
10390,1,1.4222075699177932
10391,1,1.4222057606130407
10392,1,1.422203951308288
10393,1,1.4222021420035356
10394,1,1.422200332698783
10395,1,1.4221985233940306
10396,1,1.4221967140892782
10397,1,1.4221949047845257
10398,1,1.4221930954797732
10399,1,1.4221912861750208
10400,1,1.4221894768702683
10401,2,1.4221876675655158
10402,2,1.4221858582607634
10403,1,1.422184048956011
10404,1,1.4221822396512585
10405,1,1.422180430346506
10406,1,1.4221786210417535
10407,1,1.422176811737001
10408,1,1.4221750024322484
10409,1,1.422173193127496
10410,1,1.4221713838227434
10411,1,1.422169574517991
10412,1,1.4221677652132385
10413,1,1.422165955908486
10414,1,1.4221641466037336
10415,1,1.4221623372989811
10416,1,1.4221605279942287
10417,1,1.4221587186894762
10418,1,1.4221569093847237
10419,1,1.4221551000799713
10420,1,1.4221532907752188
10421,1,1.4221514814704663
10422,1,1.4221496721657139
10423,1,1.4221478628609612
10424,1,1.4221460535562087
10425,1,1.4221442442514562
10426,2,1.4221424349467038
10427,2,1.4221406256419513
10428,2,1.4221388163371989
10429,1,1.4221370070324464
10430,1,1.422135197727694
10431,1,1.4221333884229415
10432,1,1.422131579118189
10433,2,1.4221297698134365
10434,2,1.422127960508684
10435,1,1.4221261512039316
10436,1,1.4221243418991791
10437,1,1.4221225325944267
10438,1,1.422120723289674
10439,2,1.4221189139849215
10440,2,1.422117104680169
10441,2,1.4221152953754166
10442,2,1.4221134860706641
10443,2,1.4221116767659117
10444,2,1.4221098674611592
10445,2,1.4221080581564067
10446,2,1.4221062488516543
10447,2,1.4221044395469018
10448,2,1.4221026302421493
10449,2,1.4221008209373969
10450,2,1.4220990116326444
10451,2,1.422097202327892
10452,2,1.4220953930231395
10453,3,1.422093583718387
10454,3,1.4220917744136343
10455,3,1.4220899651088819
10456,3,1.4220881558041294
10457,2,1.422086346499377
10458,1,1.4220845371946245
10459,2,1.422082727889872
10460,2,1.4220809185851195
10461,2,1.422079109280367
10462,2,1.4220772999756146
10463,2,1.4220754906708621
10464,2,1.4220736813661097
10465,2,1.4220718720613572
10466,2,1.4220700627566047
10467,2,1.4220682534518523
10468,2,1.4220664441470998
10469,2,1.4220646348423471
10470,2,1.4220628255375947
10471,2,1.4220610162328422
10472,2,1.4220592069280897
10473,2,1.4220573976233373
10474,1,1.4220555883185848
10475,1,1.4220537790138323
10476,1,1.4220519697090799
10477,1,1.4220501604043274
10478,1,1.422048351099575
10479,1,1.4220465417948225
10480,1,1.42204473249007
10481,1,1.4220429231853176
10482,1,1.422041113880565
10483,1,1.4220393045758126
10484,1,1.42203749527106
10485,1,1.4220356859663075
10486,1,1.422033876661555
10487,1,1.4220320673568025
10488,2,1.42203025805205
10489,2,1.4220284487472976
10490,2,1.4220266394425451
10491,2,1.4220248301377927
10492,2,1.4220230208330402
10493,3,1.4220212115282878
10494,2,1.4220194022235353
10495,2,1.4220175929187828
10496,2,1.4220157836140304
10497,2,1.422013974309278
10498,2,1.4220121650045254
10499,2,1.422010355699773
10500,2,1.4220085463950203
10501,1,1.4220067370902678
10502,1,1.4220049277855153
10503,1,1.4220031184807629
10504,1,1.4220013091760104
10505,1,1.421999499871258
10506,1,1.4219976905665055
10507,1,1.421995881261753
10508,1,1.4219940719570006
10509,1,1.421992262652248
10510,1,1.4219904533474956
10511,1,1.4219886440427432
10512,1,1.4219868347379907
10513,1,1.4219850254332382
10514,1,1.4219832161284858
10515,1,1.421981406823733
10516,1,1.4219795975189806
10517,1,1.4219777882142282
10518,1,1.4219759789094757
10519,1,1.4219741696047232
10520,1,1.4219723602999708
10521,1,1.4219705509952183
10522,1,1.4219687416904658
10523,1,1.4219669323857134
10524,2,1.421965123080961
10525,1,1.4219633137762084
10526,1,1.421961504471456
10527,1,1.4219596951667035
10528,1,1.421957885861951
10529,1,1.4219560765571986
10530,1,1.421954267252446
10531,1,1.4219524579476934
10532,2,1.421950648642941
10533,2,1.4219488393381885
10534,2,1.421947030033436
10535,1,1.4219452207286836
10536,1,1.421943411423931
10537,2,1.4219416021191786
10538,2,1.4219397928144262
10539,2,1.4219379835096737
10540,2,1.4219361742049212
10541,3,1.4219343649001688
10542,2,1.4219325555954163
10543,2,1.4219307462906638
10544,1,1.4219289369859114
10545,1,1.4219271276811587
10546,1,1.4219253183764062
10547,1,1.4219235090716538
10548,2,1.4219216997669013
10549,2,1.4219198904621488
10550,1,1.4219180811573964
10551,1,1.421916271852644
10552,1,1.4219144625478914
10553,1,1.421912653243139
10554,1,1.4219108439383865
10555,1,1.421909034633634
10556,1,1.4219072253288816
10557,1,1.4219054160241291
10558,1,1.4219036067193767
10559,1,1.4219017974146242
10560,1,1.4218999881098717
10561,2,1.421898178805119
10562,2,1.4218963695003666
10563,2,1.421894560195614
10564,2,1.4218927508908616
10565,3,1.4218909415861092
10566,3,1.4218891322813567
10567,2,1.4218873229766043
10568,2,1.4218855136718518
10569,2,1.4218837043670993
10570,2,1.4218818950623469
10571,2,1.4218800857575944
10572,2,1.421878276452842
10573,2,1.4218764671480895
10574,1,1.421874657843337
10575,1,1.4218728485385845
10576,1,1.4218710392338318
10577,1,1.4218692299290794
10578,1,1.421867420624327
10579,1,1.4218656113195745
10580,1,1.421863802014822
10581,1,1.4218619927100695
10582,1,1.421860183405317
10583,1,1.4218583741005646
10584,1,1.4218565647958121
