atemp,casual,Predicted Y
0.5455,24,44.75989101877182
0.5455,37,44.75989101877182
0.6212,31,54.62199245508655
0.5455,38,44.75989101877182
0.5303,49,42.77965400646027
0.5152,27,40.81244486922973
0.4697,11,34.88476170737609
0.4394,12,30.937315557833998
0.4242,7,28.957078545522457
0.3939,3,25.00963239598036
0.3485,9,19.094977109207726
0.3333,1,17.114740096896178
0.3182,2,15.14753095966563
0.3182,2,15.14753095966563
0.3182,0,15.14753095966563
0.3485,0,19.094977109207726
0.3333,0,17.114740096896178
0.3333,4,17.114740096896178
0.3333,4,17.114740096896178
0.303,16,13.16729394735409
0.3333,15,17.114740096896178
0.3485,14,19.094977109207726
0.3939,40,25.00963239598036
0.4091,40,26.98986940829191
0.4242,31,28.957078545522457
0.4394,29,30.937315557833998
0.4242,5,28.957078545522457
0.4091,1,26.98986940829191
0.3485,5,19.094977109207726
0.3485,6,19.094977109207726
0.3485,12,19.094977109207726
0.3485,7,19.094977109207726
0.3636,2,21.062186246438273
0.3788,6,23.04242325874982
0.3788,4,23.04242325874982
0.3636,1,21.062186246438273
0.3788,0,23.04242325874982
0.3636,4,21.062186246438273
0.3485,1,19.094977109207726
0.3485,0,19.094977109207726
0.3636,1,21.062186246438273
0.3636,1,21.062186246438273
0.3485,2,19.094977109207726
0.3788,2,23.04242325874982
0.3939,7,25.00963239598036
0.4091,31,26.98986940829191
0.4091,33,26.98986940829191
0.4242,47,28.957078545522457
0.4394,87,30.937315557833998
0.4545,151,32.904524695064545
0.4697,145,34.88476170737609
0.4848,167,36.85197084460664
0.4848,106,36.85197084460664
0.4848,53,36.85197084460664
0.4545,34,32.904524695064545
0.4394,28,30.937315557833998
0.4545,24,32.904524695064545
0.4394,19,30.937315557833998
0.4242,12,28.957078545522457
0.4091,5,26.98986940829191
0.3939,16,25.00963239598036
0.3485,14,19.094977109207726
0.3485,5,19.094977109207726
0.3333,3,17.114740096896178
0.3182,0,15.14753095966563
0.2727,0,9.219847797812001
0.2727,2,9.219847797812001
0.2727,12,9.219847797812001
0.2727,14,9.219847797812001
0.2727,31,9.219847797812001
0.2879,64,11.200084810123542
0.303,71,13.16729394735409
0.3333,108,17.114740096896178
0.3333,106,17.114740096896178
0.3182,82,15.14753095966563
0.3182,68,15.14753095966563
0.2879,49,11.200084810123542
0.2727,20,9.219847797812001
0.2576,12,7.252638660581454
0.2727,8,9.219847797812001
0.2727,9,9.219847797812001
0.2424,9,5.272401648269909
0.2576,2,7.252638660581454
0.2273,2,3.305192511039362
0.2424,3,5.272401648269909
0.2424,1,5.272401648269909
0.2273,0,3.305192511039362
0.2273,0,3.305192511039362
0.2273,1,3.305192511039362
0.197,2,-0.64225363850273
0.197,7,-0.64225363850273
0.2273,13,3.305192511039362
0.2576,11,7.252638660581454
0.2576,12,7.252638660581454
0.2727,17,9.219847797812001
0.303,15,13.16729394735409
0.2576,11,7.252638660581454
0.2576,13,7.252638660581454
0.2879,20,11.200084810123542
0.2727,30,9.219847797812001
0.2727,11,9.219847797812001
0.2273,12,3.305192511039362
0.2576,6,7.252638660581454
0.2273,8,3.305192511039362
0.2273,4,3.305192511039362
0.2121,2,1.3249554987278174
0.1818,2,-2.6224906508142745
0.2121,0,1.3249554987278174
0.197,0,-0.64225363850273
0.197,0,-0.64225363850273
0.1667,0,-4.589699788044822
0.1667,0,-4.589699788044822
0.1818,0,-2.6224906508142745
0.2121,3,1.3249554987278174
0.1818,5,-2.6224906508142745
0.1818,14,-2.6224906508142745
0.2727,11,9.219847797812001
0.2576,16,7.252638660581454
0.2576,20,7.252638660581454
0.2727,9,9.219847797812001
0.303,16,13.16729394735409
0.303,20,13.16729394735409
0.303,24,13.16729394735409
0.3333,22,17.114740096896178
0.3333,21,17.114740096896178
0.303,15,13.16729394735409
0.303,9,13.16729394735409
0.3182,3,15.14753095966563
0.3182,5,15.14753095966563
0.2727,5,9.219847797812001
0.2727,3,9.219847797812001
0.2576,3,7.252638660581454
0.2727,1,9.219847797812001
0.2879,0,11.200084810123542
0.2727,1,9.219847797812001
0.2576,0,7.252638660581454
0.2576,0,7.252638660581454
0.2576,4,7.252638660581454
0.2273,12,3.305192511039362
0.2576,12,7.252638660581454
0.2727,12,9.219847797812001
0.3333,20,17.114740096896178
0.4242,33,28.957078545522457
0.4394,40,30.937315557833998
0.4848,26,36.85197084460664
0.5,38,38.83220785691818
0.5152,44,40.81244486922973
0.5303,34,42.77965400646027
0.5303,58,42.77965400646027
0.5303,35,42.77965400646027
0.5152,16,40.81244486922973
0.4848,18,36.85197084460664
0.4394,11,30.937315557833998
0.4545,10,32.904524695064545
0.4394,4,30.937315557833998
0.4394,11,30.937315557833998
0.4545,4,32.904524695064545
0.4545,6,32.904524695064545
0.4545,0,32.904524695064545
0.4394,0,30.937315557833998
0.4242,1,28.957078545522457
0.4242,4,28.957078545522457
0.4242,8,28.957078545522457
0.4394,12,30.937315557833998
0.4545,19,32.904524695064545
0.4848,19,36.85197084460664
0.5152,48,40.81244486922973
0.5303,27,42.77965400646027
0.6212,35,54.62199245508655
0.6212,48,54.62199245508655
0.6212,24,54.62199245508655
0.6212,37,54.62199245508655
0.6212,52,54.62199245508655
0.6212,45,54.62199245508655
0.6212,21,54.62199245508655
0.6212,20,54.62199245508655
0.6212,27,54.62199245508655
0.5303,12,42.77965400646027
0.5303,6,42.77965400646027
0.5455,3,44.75989101877182
0.5303,4,42.77965400646027
0.4697,2,34.88476170737609
0.4545,0,32.904524695064545
0.4091,0,26.98986940829191
0.4091,2,26.98986940829191
0.4091,2,26.98986940829191
0.3939,6,25.00963239598036
0.2879,17,11.200084810123542
0.2879,17,11.200084810123542
0.2879,14,11.200084810123542
0.3333,17,17.114740096896178
0.3333,27,17.114740096896178
0.3939,49,25.00963239598036
0.4242,49,28.957078545522457
0.4545,50,32.904524695064545
0.4697,51,34.88476170737609
0.4545,68,32.904524695064545
0.4394,30,30.937315557833998
0.4242,12,28.957078545522457
0.3939,3,25.00963239598036
0.3333,8,17.114740096896178
0.2879,7,11.200084810123542
0.303,9,13.16729394735409
0.2727,9,9.219847797812001
0.2879,1,11.200084810123542
0.2424,12,5.272401648269909
0.2273,0,3.305192511039362
0.2121,1,1.3249554987278174
0.2121,3,1.3249554987278174
0.2121,1,1.3249554987278174
0.2121,4,1.3249554987278174
0.2121,15,1.3249554987278174
0.2121,21,1.3249554987278174
0.2273,47,3.305192511039362
0.2727,56,9.219847797812001
0.2727,88,9.219847797812001
0.303,89,13.16729394735409
0.3182,117,15.14753095966563
0.3636,132,21.062186246438273
0.3636,115,21.062186246438273
0.3788,104,23.04242325874982
0.3636,67,21.062186246438273
0.3636,25,21.062186246438273
0.3333,20,17.114740096896178
0.2879,16,11.200084810123542
0.2576,19,7.252638660581454
0.2576,6,7.252638660581454
0.2879,7,11.200084810123542
0.2424,4,5.272401648269909
0.2424,15,5.272401648269909
0.2424,7,5.272401648269909
0.2424,2,5.272401648269909
0.2424,2,5.272401648269909
0.2273,2,3.305192511039362
0.2273,4,3.305192511039362
0.2576,20,7.252638660581454
0.303,71,13.16729394735409
0.3333,90,17.114740096896178
0.4091,146,26.98986940829191
0.4242,176,28.957078545522457
0.4545,212,32.904524695064545
0.4848,201,36.85197084460664
0.4848,208,36.85197084460664
0.5,199,38.83220785691818
0.5,133,38.83220785691818
0.4848,55,36.85197084460664
0.4394,42,30.937315557833998
0.4242,37,28.957078545522457
0.4091,13,26.98986940829191
0.4091,12,26.98986940829191
0.3939,4,25.00963239598036
0.3939,1,25.00963239598036
0.3939,4,25.00963239598036
0.3485,0,19.094977109207726
0.3333,0,17.114740096896178
0.3333,1,17.114740096896178
0.3485,2,19.094977109207726
0.3485,9,19.094977109207726
0.3333,17,17.114740096896178
0.3939,21,25.00963239598036
0.4091,39,26.98986940829191
0.4394,39,30.937315557833998
0.4697,59,34.88476170737609
0.5152,74,40.81244486922973
0.5455,76,44.75989101877182
0.5303,74,42.77965400646027
0.6212,77,54.62199245508655
0.6212,87,54.62199245508655
0.6212,89,54.62199245508655
0.5303,67,42.77965400646027
0.5303,49,42.77965400646027
0.5152,22,40.81244486922973
0.5303,17,42.77965400646027
0.5303,10,42.77965400646027
0.5303,5,42.77965400646027
0.5,2,38.83220785691818
0.5,0,38.83220785691818
0.5,0,38.83220785691818
0.4545,0,32.904524695064545
0.4545,0,32.904524695064545
0.4545,5,32.904524695064545
0.4545,16,32.904524695064545
0.4545,22,32.904524695064545
0.4697,18,34.88476170737609
0.5,28,38.83220785691818
0.5152,64,40.81244486922973
0.6061,47,52.654783317855994
0.6061,53,52.654783317855994
0.6212,52,54.62199245508655
0.6364,68,56.60222946739808
0.6515,53,58.56943860462864
0.6364,62,56.60222946739808
0.6364,96,56.60222946739808
0.6212,50,54.62199245508655
0.6212,45,54.62199245508655
0.5455,44,44.75989101877182
0.5303,24,42.77965400646027
0.5303,8,42.77965400646027
0.5152,5,40.81244486922973
0.5,2,38.83220785691818
0.4848,0,36.85197084460664
0.4697,1,34.88476170737609
0.4697,1,34.88476170737609
0.4394,2,30.937315557833998
0.4394,1,30.937315557833998
0.4394,20,30.937315557833998
0.4394,34,30.937315557833998
0.5,26,38.83220785691818
0.5303,38,42.77965400646027
0.6212,65,54.62199245508655
0.6212,55,54.62199245508655
0.6212,57,54.62199245508655
0.6364,61,56.60222946739808
0.6364,86,56.60222946739808
0.6364,78,56.60222946739808
0.6364,140,56.60222946739808
0.6364,102,56.60222946739808
0.6212,70,54.62199245508655
0.6212,44,54.62199245508655
0.6212,47,54.62199245508655
0.5,43,38.83220785691818
0.5303,19,42.77965400646027
0.5152,14,40.81244486922973
0.4848,15,36.85197084460664
0.4848,14,36.85197084460664
0.4848,0,36.85197084460664
0.4394,11,30.937315557833998
0.4545,2,32.904524695064545
0.4394,4,30.937315557833998
0.4394,14,30.937315557833998
0.4394,21,30.937315557833998
0.4697,30,34.88476170737609
0.5,34,38.83220785691818
0.5303,60,42.77965400646027
0.6212,59,54.62199245508655
0.6212,62,54.62199245508655
0.6515,81,58.56943860462864
0.6515,100,58.56943860462864
0.6515,95,58.56943860462864
0.6364,79,56.60222946739808
0.6212,98,54.62199245508655
0.6212,72,54.62199245508655
0.5455,60,44.75989101877182
0.5152,36,40.81244486922973
0.5,32,38.83220785691818
0.4697,12,34.88476170737609
0.4394,8,30.937315557833998
0.4242,4,28.957078545522457
0.4242,0,28.957078545522457
0.4091,0,26.98986940829191
0.4091,0,26.98986940829191
0.4091,2,26.98986940829191
0.4091,3,26.98986940829191
0.4091,13,26.98986940829191
0.4091,28,26.98986940829191
0.4242,35,28.957078545522457
0.4091,44,26.98986940829191
0.4394,40,30.937315557833998
0.4394,72,30.937315557833998
0.4545,52,32.904524695064545
0.4697,56,34.88476170737609
0.4545,19,32.904524695064545
0.4697,18,34.88476170737609
0.4697,23,34.88476170737609
0.4697,31,34.88476170737609
0.4545,23,32.904524695064545
0.4545,31,32.904524695064545
0.4394,8,30.937315557833998
0.4394,16,30.937315557833998
0.4394,22,30.937315557833998
0.4394,13,30.937315557833998
0.4394,12,30.937315557833998
0.4394,10,30.937315557833998
0.4394,2,30.937315557833998
0.4242,0,28.957078545522457
0.4242,5,28.957078545522457
0.4242,1,28.957078545522457
0.4091,29,26.98986940829191
0.4242,63,28.957078545522457
0.4394,104,30.937315557833998
0.4848,140,36.85197084460664
0.5,226,38.83220785691818
0.5303,286,42.77965400646027
0.6061,286,52.654783317855994
0.6212,352,54.62199245508655
0.6212,357,54.62199245508655
0.6212,367,54.62199245508655
0.6212,291,54.62199245508655
0.6212,221,54.62199245508655
0.5455,155,44.75989101877182
0.5303,89,42.77965400646027
0.5152,54,40.81244486922973
0.5152,58,40.81244486922973
0.4848,34,36.85197084460664
0.4545,27,32.904524695064545
0.4545,25,32.904524695064545
0.4545,15,32.904524695064545
0.4394,3,30.937315557833998
0.4242,6,28.957078545522457
0.4091,0,26.98986940829191
0.4091,2,26.98986940829191
0.4242,17,28.957078545522457
0.4242,25,28.957078545522457
0.4242,65,28.957078545522457
0.4242,139,28.957078545522457
0.4394,129,30.937315557833998
0.4394,222,30.937315557833998
0.4545,198,32.904524695064545
0.4848,218,36.85197084460664
0.5152,240,40.81244486922973
0.5152,229,40.81244486922973
0.5303,233,42.77965400646027
0.5303,165,42.77965400646027
0.5303,118,42.77965400646027
0.5,59,38.83220785691818
0.5,44,38.83220785691818
0.4848,21,36.85197084460664
0.4697,7,34.88476170737609
0.4697,4,34.88476170737609
0.4545,0,32.904524695064545
0.4545,1,32.904524695064545
0.4545,0,32.904524695064545
0.4394,0,30.937315557833998
0.4394,0,30.937315557833998
0.4545,2,32.904524695064545
0.4545,25,32.904524695064545
0.4545,16,32.904524695064545
0.4848,55,36.85197084460664
0.5,56,38.83220785691818
0.5303,56,42.77965400646027
0.6061,71,52.654783317855994
0.6061,69,52.654783317855994
0.6212,60,54.62199245508655
0.6212,97,54.62199245508655
0.6212,65,54.62199245508655
0.6212,106,54.62199245508655
0.6212,120,54.62199245508655
0.6061,86,52.654783317855994
0.6061,34,52.654783317855994
0.6061,33,52.654783317855994
0.5303,17,42.77965400646027
0.5303,9,42.77965400646027
0.5303,5,42.77965400646027
0.5152,6,40.81244486922973
0.5152,2,40.81244486922973
0.5152,0,40.81244486922973
0.5,0,38.83220785691818
0.5,0,38.83220785691818
0.5,6,38.83220785691818
0.5,3,38.83220785691818
0.5,28,38.83220785691818
0.5152,41,40.81244486922973
0.5152,44,40.81244486922973
0.5455,74,44.75989101877182
0.5758,56,48.707337168313906
0.5758,77,48.707337168313906
0.5909,66,50.674546305544446
0.6061,67,52.654783317855994
0.6061,99,52.654783317855994
0.5909,108,50.674546305544446
0.5909,136,50.674546305544446
0.5455,75,44.75989101877182
0.5455,78,44.75989101877182
0.5303,38,42.77965400646027
0.5152,32,40.81244486922973
0.5,10,38.83220785691818
0.5,4,38.83220785691818
0.5,4,38.83220785691818
0.4848,2,36.85197084460664
0.4848,1,36.85197084460664
0.4848,0,36.85197084460664
0.4848,4,36.85197084460664
0.4697,10,34.88476170737609
0.4697,34,34.88476170737609
0.4697,33,34.88476170737609
0.4848,38,36.85197084460664
0.5,30,38.83220785691818
0.5,38,38.83220785691818
0.5152,58,40.81244486922973
0.5152,81,40.81244486922973
0.5303,74,42.77965400646027
0.5303,68,42.77965400646027
0.5455,91,44.75989101877182
0.5909,113,50.674546305544446
0.5909,152,50.674546305544446
0.6061,86,52.654783317855994
0.5303,76,42.77965400646027
0.5152,47,40.81244486922973
0.5,41,38.83220785691818
0.5152,37,40.81244486922973
0.5,9,38.83220785691818
0.5,14,38.83220785691818
0.5,1,38.83220785691818
0.5,0,38.83220785691818
0.4697,0,34.88476170737609
0.4697,2,34.88476170737609
0.4697,10,34.88476170737609
0.4697,29,34.88476170737609
0.4848,51,36.85197084460664
0.4848,41,36.85197084460664
0.4848,32,36.85197084460664
0.5,53,38.83220785691818
0.5152,48,40.81244486922973
0.5455,83,44.75989101877182
0.5909,96,50.674546305544446
0.6061,102,52.654783317855994
0.6061,125,52.654783317855994
0.6212,154,54.62199245508655
0.6212,147,54.62199245508655
0.6212,117,54.62199245508655
0.5909,64,50.674546305544446
0.5455,66,44.75989101877182
0.5303,56,42.77965400646027
0.5303,34,42.77965400646027
0.5303,30,42.77965400646027
0.5152,18,40.81244486922973
0.5152,12,40.81244486922973
0.5,4,38.83220785691818
0.4848,0,36.85197084460664
0.4848,5,36.85197084460664
0.4848,6,36.85197084460664
0.4848,28,36.85197084460664
0.4848,47,36.85197084460664
0.5,75,38.83220785691818
0.5303,125,42.77965400646027
0.5909,131,50.674546305544446
0.6212,199,54.62199245508655
0.6515,172,58.56943860462864
0.6515,208,58.56943860462864
0.6515,191,58.56943860462864
0.6515,219,58.56943860462864
0.6515,264,58.56943860462864
0.6364,237,56.60222946739808
0.6212,213,54.62199245508655
0.6212,117,54.62199245508655
0.6212,64,54.62199245508655
0.6061,53,52.654783317855994
0.5909,51,50.674546305544446
0.5455,45,44.75989101877182
0.5303,20,42.77965400646027
0.5152,14,40.81244486922973
0.5152,10,40.81244486922973
0.5,1,38.83220785691818
0.5,0,38.83220785691818
0.5,4,38.83220785691818
0.4848,25,36.85197084460664
0.4848,41,36.85197084460664
0.5,96,38.83220785691818
0.5,148,38.83220785691818
0.4848,98,36.85197084460664
0.5,61,38.83220785691818
0.5,62,38.83220785691818
0.5,63,38.83220785691818
0.4848,118,36.85197084460664
0.4848,49,36.85197084460664
0.4848,47,36.85197084460664
0.4545,27,32.904524695064545
0.4545,28,32.904524695064545
0.4394,31,30.937315557833998
0.4394,16,30.937315557833998
0.4394,12,30.937315557833998
0.4394,17,30.937315557833998
0.4394,18,30.937315557833998
0.4242,24,28.957078545522457
0.4242,6,28.957078545522457
0.4242,8,28.957078545522457
0.4242,1,28.957078545522457
0.4091,0,26.98986940829191
0.4091,5,26.98986940829191
0.4091,14,26.98986940829191
0.4091,21,26.98986940829191
0.4091,26,26.98986940829191
0.4091,78,26.98986940829191
0.4091,106,26.98986940829191
0.4091,122,26.98986940829191
0.4242,110,28.957078545522457
0.4394,123,30.937315557833998
0.4394,139,30.937315557833998
0.4697,153,34.88476170737609
0.4848,146,36.85197084460664
0.4848,202,36.85197084460664
0.4848,114,36.85197084460664
0.4697,63,34.88476170737609
0.4697,25,34.88476170737609
0.4545,19,32.904524695064545
0.4697,9,34.88476170737609
0.4697,10,34.88476170737609
0.4697,18,34.88476170737609
0.4545,14,32.904524695064545
0.4545,0,32.904524695064545
0.4394,0,30.937315557833998
0.4394,0,30.937315557833998
0.4242,7,28.957078545522457
0.4394,15,30.937315557833998
0.4394,32,30.937315557833998
0.4545,37,32.904524695064545
0.4848,55,36.85197084460664
0.4697,47,34.88476170737609
0.4697,63,34.88476170737609
0.4697,79,34.88476170737609
0.4697,58,34.88476170737609
0.4697,66,34.88476170737609
0.4697,60,34.88476170737609
0.4545,65,32.904524695064545
0.4394,90,30.937315557833998
0.4242,41,28.957078545522457
0.4091,12,26.98986940829191
0.3939,11,25.00963239598036
0.3333,13,17.114740096896178
0.2879,2,11.200084810123542
0.2879,1,11.200084810123542
0.2727,1,9.219847797812001
0.2273,1,3.305192511039362
0.2273,0,3.305192511039362
0.2121,0,1.3249554987278174
0.2121,1,1.3249554987278174
0.2273,5,3.305192511039362
0.2273,9,3.305192511039362
0.2121,14,1.3249554987278174
0.2273,8,3.305192511039362
0.2576,20,7.252638660581454
0.303,34,13.16729394735409
0.3182,34,15.14753095966563
0.3485,46,19.094977109207726
0.4091,37,26.98986940829191
0.4242,42,28.957078545522457
0.4242,38,28.957078545522457
0.4394,72,30.937315557833998
0.4242,67,28.957078545522457
0.4242,40,28.957078545522457
0.4242,28,28.957078545522457
0.3485,21,19.094977109207726
0.3485,7,19.094977109207726
0.3485,5,19.094977109207726
0.3333,1,17.114740096896178
0.3333,0,17.114740096896178
0.303,0,13.16729394735409
0.303,1,13.16729394735409
0.3333,1,17.114740096896178
0.3333,2,17.114740096896178
0.3333,4,17.114740096896178
0.3333,10,17.114740096896178
0.3939,19,25.00963239598036
0.4091,16,26.98986940829191
0.4545,33,32.904524695064545
0.4848,54,36.85197084460664
0.5152,50,40.81244486922973
0.5303,60,42.77965400646027
0.6212,52,54.62199245508655
0.6212,47,54.62199245508655
0.6212,51,54.62199245508655
0.6061,72,52.654783317855994
0.6061,61,52.654783317855994
0.6212,41,54.62199245508655
0.6212,38,54.62199245508655
0.5455,28,44.75989101877182
0.5303,21,42.77965400646027
0.5152,12,40.81244486922973
0.5152,10,40.81244486922973
0.5303,15,42.77965400646027
0.6061,0,52.654783317855994
0.5455,1,44.75989101877182
0.5,1,38.83220785691818
0.4848,2,36.85197084460664
0.4545,3,32.904524695064545
0.4545,14,32.904524695064545
0.4545,26,32.904524695064545
0.4697,22,34.88476170737609
0.4545,42,32.904524695064545
0.4848,54,36.85197084460664
0.4848,64,36.85197084460664
0.4545,50,32.904524695064545
0.4848,63,36.85197084460664
0.5,109,38.83220785691818
0.5,67,38.83220785691818
0.5,83,38.83220785691818
0.4848,83,36.85197084460664
0.4697,47,34.88476170737609
0.4545,34,32.904524695064545
0.4394,10,30.937315557833998
0.4242,17,28.957078545522457
0.4242,17,28.957078545522457
0.4091,10,26.98986940829191
0.3939,6,25.00963239598036
0.3333,1,17.114740096896178
0.3333,0,17.114740096896178
0.3485,1,19.094977109207726
0.3333,0,17.114740096896178
0.3333,5,17.114740096896178
0.3182,9,15.14753095966563
0.3182,38,15.14753095966563
0.3333,29,17.114740096896178
0.3636,50,21.062186246438273
0.3788,48,23.04242325874982
0.3939,62,25.00963239598036
0.4091,44,26.98986940829191
0.4091,56,26.98986940829191
0.4242,73,28.957078545522457
0.4091,75,26.98986940829191
0.4091,93,26.98986940829191
0.4242,68,28.957078545522457
0.4091,42,26.98986940829191
0.4091,17,26.98986940829191
0.3939,30,25.00963239598036
0.3485,23,19.094977109207726
0.3788,16,23.04242325874982
0.3939,12,25.00963239598036
0.4091,17,26.98986940829191
0.4242,14,28.957078545522457
0.4091,10,26.98986940829191
0.4242,4,28.957078545522457
0.4091,0,26.98986940829191
0.3485,7,19.094977109207726
0.3485,5,19.094977109207726
0.3485,19,19.094977109207726
0.4091,62,26.98986940829191
0.4091,108,26.98986940829191
0.4545,184,32.904524695064545
0.4697,263,34.88476170737609
0.5152,265,40.81244486922973
0.4848,240,36.85197084460664
0.5,275,38.83220785691818
0.4848,243,36.85197084460664
0.4697,238,34.88476170737609
0.4394,102,30.937315557833998
0.4242,93,28.957078545522457
0.4091,52,26.98986940829191
0.4091,36,26.98986940829191
0.3939,40,25.00963239598036
0.3333,12,17.114740096896178
0.3333,8,17.114740096896178
0.3485,13,19.094977109207726
0.3485,20,19.094977109207726
0.3333,4,17.114740096896178
0.3485,3,19.094977109207726
0.3485,8,19.094977109207726
0.3485,9,19.094977109207726
0.3485,29,19.094977109207726
0.3636,37,21.062186246438273
0.3485,102,19.094977109207726
0.4091,132,26.98986940829191
0.4091,180,26.98986940829191
0.4242,187,28.957078545522457
0.4394,190,30.937315557833998
0.4697,283,34.88476170737609
0.4848,295,36.85197084460664
0.5,236,38.83220785691818
0.5,232,38.83220785691818
0.5,153,38.83220785691818
0.5,110,38.83220785691818
0.4848,66,36.85197084460664
0.4848,33,36.85197084460664
0.4848,7,36.85197084460664
0.4545,10,32.904524695064545
0.4394,6,30.937315557833998
0.4242,0,28.957078545522457
0.4394,2,30.937315557833998
0.4091,2,26.98986940829191
0.4091,2,26.98986940829191
0.3182,6,15.14753095966563
0.303,12,13.16729394735409
0.3333,36,17.114740096896178
0.3939,52,25.00963239598036
0.4091,85,26.98986940829191
0.4242,81,28.957078545522457
0.4394,100,30.937315557833998
0.4545,97,32.904524695064545
0.4545,127,32.904524695064545
0.4697,132,34.88476170737609
0.4848,104,36.85197084460664
0.4848,128,36.85197084460664
0.4848,75,36.85197084460664
0.4848,66,36.85197084460664
0.4545,48,32.904524695064545
0.4545,24,32.904524695064545
0.4242,17,28.957078545522457
0.4394,6,30.937315557833998
0.4091,1,26.98986940829191
0.3939,0,25.00963239598036
0.3485,0,19.094977109207726
0.3939,0,25.00963239598036
0.3333,0,17.114740096896178
0.3333,2,17.114740096896178
0.3182,2,15.14753095966563
0.3333,14,17.114740096896178
0.3636,27,21.062186246438273
0.4242,54,28.957078545522457
0.4394,77,30.937315557833998
0.4697,91,34.88476170737609
0.5,101,38.83220785691818
0.5303,120,42.77965400646027
0.5303,120,42.77965400646027
0.5909,109,50.674546305544446
0.6061,145,52.654783317855994
0.6061,123,52.654783317855994
0.6061,139,52.654783317855994
0.5303,98,42.77965400646027
0.5303,54,42.77965400646027
0.5152,33,40.81244486922973
0.4848,25,36.85197084460664
0.4848,13,36.85197084460664
0.4697,18,34.88476170737609
0.4545,0,32.904524695064545
0.4545,0,32.904524695064545
0.4394,0,30.937315557833998
0.4242,0,28.957078545522457
0.4242,0,28.957078545522457
0.4242,6,28.957078545522457
0.4394,12,30.937315557833998
0.4394,31,30.937315557833998
0.4697,47,34.88476170737609
0.5152,68,40.81244486922973
0.6212,61,54.62199245508655
0.6212,73,54.62199245508655
0.6212,70,54.62199245508655
0.6212,82,54.62199245508655
0.6212,86,54.62199245508655
0.6212,86,54.62199245508655
0.6212,99,54.62199245508655
0.6212,113,54.62199245508655
0.6212,75,54.62199245508655
0.6212,39,54.62199245508655
0.6061,43,52.654783317855994
0.5303,30,42.77965400646027
0.5,19,38.83220785691818
0.5,12,38.83220785691818
0.4697,4,34.88476170737609
0.4545,7,32.904524695064545
0.4242,0,28.957078545522457
0.3939,0,25.00963239598036
0.3939,1,25.00963239598036
0.3333,8,17.114740096896178
0.3333,15,17.114740096896178
0.3485,28,19.094977109207726
0.4091,61,26.98986940829191
0.4242,88,28.957078545522457
0.4242,109,28.957078545522457
0.4394,66,30.937315557833998
0.4545,89,32.904524695064545
0.4545,143,32.904524695064545
0.4848,98,36.85197084460664
0.4848,84,36.85197084460664
0.4848,145,36.85197084460664
0.4848,80,36.85197084460664
0.4697,64,34.88476170737609
0.4394,33,30.937315557833998
0.4242,25,28.957078545522457
0.4091,20,26.98986940829191
0.4091,12,26.98986940829191
0.4091,12,26.98986940829191
0.3485,10,19.094977109207726
0.3333,6,17.114740096896178
0.303,3,13.16729394735409
0.3182,2,15.14753095966563
0.303,0,13.16729394735409
0.2727,0,9.219847797812001
0.2879,15,11.200084810123542
0.2727,19,9.219847797812001
0.303,58,13.16729394735409
0.3333,81,17.114740096896178
0.4091,112,26.98986940829191
0.4242,113,28.957078545522457
0.4394,173,30.937315557833998
0.4697,240,34.88476170737609
0.4848,218,36.85197084460664
0.4848,184,36.85197084460664
0.5,172,38.83220785691818
0.4848,104,36.85197084460664
0.4697,115,34.88476170737609
0.4545,61,32.904524695064545
0.4394,54,30.937315557833998
0.4091,34,26.98986940829191
0.4242,21,28.957078545522457
0.4242,9,28.957078545522457
0.4091,9,26.98986940829191
0.3333,11,17.114740096896178
0.3333,7,17.114740096896178
0.3182,3,15.14753095966563
0.3182,0,15.14753095966563
0.3182,1,15.14753095966563
0.303,14,13.16729394735409
0.3182,29,15.14753095966563
0.4091,103,26.98986940829191
0.4242,187,28.957078545522457
0.4394,251,30.937315557833998
0.4545,320,32.904524695064545
0.4848,355,36.85197084460664
0.4848,326,36.85197084460664
0.5,321,38.83220785691818
0.5152,354,40.81244486922973
0.5152,299,40.81244486922973
0.5152,227,40.81244486922973
0.5152,170,40.81244486922973
0.4848,73,36.85197084460664
0.4848,75,36.85197084460664
0.4697,76,34.88476170737609
0.4545,32,32.904524695064545
0.4394,21,30.937315557833998
0.4394,14,30.937315557833998
0.4394,7,30.937315557833998
0.4242,8,28.957078545522457
0.4091,0,26.98986940829191
0.3939,4,25.00963239598036
0.3788,7,23.04242325874982
0.3939,12,25.00963239598036
0.4091,19,26.98986940829191
0.4394,71,30.937315557833998
0.4848,113,36.85197084460664
0.4848,195,36.85197084460664
0.5152,198,40.81244486922973
0.5455,229,44.75989101877182
0.5909,254,50.674546305544446
0.6061,260,52.654783317855994
0.6061,232,52.654783317855994
0.6061,185,52.654783317855994
0.6061,151,52.654783317855994
0.6061,89,52.654783317855994
0.5303,65,42.77965400646027
0.5,53,38.83220785691818
0.4848,33,36.85197084460664
0.4848,10,36.85197084460664
0.4697,8,34.88476170737609
0.4545,4,32.904524695064545
0.4545,2,32.904524695064545
0.4394,0,30.937315557833998
0.4394,2,30.937315557833998
0.4394,2,30.937315557833998
0.4242,3,28.957078545522457
0.4242,11,28.957078545522457
0.4394,22,30.937315557833998
0.4545,50,32.904524695064545
0.4848,65,36.85197084460664
0.5,96,38.83220785691818
0.5152,94,40.81244486922973
0.5152,108,40.81244486922973
0.5303,66,42.77965400646027
