casual,atemp,Predicted Y
0,0.4545,0.4193113023465265
0,0.4545,0.4193113023465265
0,0.4697,0.4193113023465265
3,0.4394,0.42405932236784694
6,0.4394,0.4288073423891674
0,0.4394,0.4193113023465265
1,0.4394,0.4208939756869667
3,0.4394,0.42405932236784694
4,0.4394,0.4256419957082871
5,0.4394,0.42722466904872725
1,0.4394,0.4208939756869667
5,0.4242,0.42722466904872725
3,0.4242,0.42405932236784694
4,0.4091,0.4256419957082871
3,0.4091,0.42405932236784694
2,0.2879,0.42247664902740684
1,0.2879,0.4208939756869667
0,0.2576,0.4193113023465265
0,0.197,0.4193113023465265
0,0.2121,0.4193113023465265
0,0.2273,0.4193113023465265
1,0.2273,0.4208939756869667
0,0.2727,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.197,0.4193113023465265
0,0.2121,0.4193113023465265
0,0.2121,0.4193113023465265
11,0.2121,0.4367207090913681
11,0.2121,0.4367207090913681
7,0.2121,0.43039001572960756
1,0.2273,0.4208939756869667
6,0.2727,0.4288073423891674
8,0.2576,0.43197268907004766
9,0.2727,0.4335553624104878
16,0.303,0.44463407579356884
19,0.3333,0.44938209581488925
7,0.3182,0.43039001572960756
10,0.3182,0.43513803575092797
12,0.2727,0.4383033824318083
12,0.2727,0.4383033824318083
5,0.2727,0.42722466904872725
4,0.303,0.4256419957082871
8,0.2727,0.43197268907004766
3,0.2576,0.42405932236784694
8,0.2879,0.43197268907004766
2,0.2879,0.42247664902740684
2,0.2879,0.42247664902740684
1,0.2727,0.4208939756869667
1,0.2727,0.4208939756869667
0,0.2727,0.4193113023465265
1,0.2576,0.4208939756869667
4,0.2576,0.4256419957082871
7,0.2879,0.43039001572960756
8,0.2879,0.43197268907004766
11,0.303,0.4367207090913681
15,0.303,0.4430514024531287
27,0.3333,0.46204348253841043
27,0.3939,0.46204348253841043
24,0.3939,0.45729546251708997
29,0.3939,0.4652088292192907
24,0.3485,0.45729546251708997
10,0.3485,0.43513803575092797
10,0.3636,0.43513803575092797
10,0.3636,0.43513803575092797
10,0.3333,0.43513803575092797
9,0.3333,0.4335553624104878
15,0.3182,0.4430514024531287
6,0.3182,0.4288073423891674
11,0.2727,0.4367207090913681
11,0.2576,0.4367207090913681
12,0.303,0.4383033824318083
5,0.303,0.42722466904872725
0,0.2727,0.4193113023465265
0,0.2576,0.4193113023465265
1,0.2576,0.4208939756869667
0,0.2273,0.4193113023465265
5,0.2727,0.42722466904872725
15,0.2576,0.4430514024531287
31,0.303,0.468374175900171
44,0.2879,0.48894892932589284
48,0.2879,0.49527962268765346
47,0.303,0.4936969493472133
51,0.303,0.5000276427089738
60,0.303,0.5142717027729352
58,0.2879,0.5111063560920549
34,0.2576,0.4731221959214914
28,0.2576,0.4636261558788506
15,0.2424,0.4430514024531287
10,0.2273,0.43513803575092797
4,0.2121,0.4256419957082871
7,0.2273,0.43039001572960756
5,0.2121,0.42722466904872725
5,0.197,0.42722466904872725
8,0.1515,0.43197268907004766
5,0.1667,0.42722466904872725
2,0.1818,0.42247664902740684
0,0.1667,0.4193113023465265
0,0.2121,0.4193113023465265
0,0.2273,0.4193113023465265
1,0.2424,0.4208939756869667
4,0.2273,0.4256419957082871
19,0.2576,0.44938209581488925
30,0.2879,0.46679150255973084
31,0.303,0.468374175900171
42,0.303,0.4857835826450126
44,0.3333,0.48894892932589284
44,0.3333,0.48894892932589284
47,0.3333,0.4936969493472133
32,0.3333,0.46995684924061115
13,0.3182,0.4398860557722484
12,0.2273,0.4383033824318083
7,0.2273,0.43039001572960756
10,0.2424,0.43513803575092797
10,0.2727,0.43513803575092797
7,0.2727,0.43039001572960756
4,0.2576,0.4256419957082871
4,0.2273,0.4256419957082871
0,0.2576,0.4193113023465265
0,0.2576,0.4193113023465265
0,0.2424,0.4193113023465265
0,0.2424,0.4193113023465265
0,0.2273,0.4193113023465265
1,0.1818,0.4208939756869667
4,0.1515,0.4256419957082871
7,0.1818,0.43039001572960756
12,0.2121,0.4383033824318083
14,0.2424,0.44146872911268853
15,0.2879,0.4430514024531287
7,0.2879,0.43039001572960756
13,0.3182,0.4398860557722484
16,0.3333,0.44463407579356884
8,0.3333,0.43197268907004766
5,0.3333,0.42722466904872725
7,0.3333,0.43039001572960756
8,0.3182,0.43197268907004766
9,0.303,0.4335553624104878
8,0.3182,0.43197268907004766
2,0.303,0.42247664902740684
0,0.303,0.4193113023465265
3,0.2879,0.42405932236784694
1,0.2727,0.4208939756869667
0,0.2576,0.4193113023465265
1,0.2576,0.4208939756869667
0,0.2424,0.4193113023465265
0,0.2576,0.4193113023465265
0,0.2424,0.4193113023465265
0,0.2576,0.4193113023465265
2,0.1667,0.42247664902740684
9,0.2273,0.4335553624104878
10,0.2576,0.43513803575092797
3,0.303,0.42405932236784694
9,0.3182,0.4335553624104878
20,0.3333,0.4509647691553294
7,0.4091,0.43039001572960756
18,0.4091,0.44779942247444915
7,0.4091,0.43039001572960756
13,0.3939,0.4398860557722484
17,0.3485,0.446216749134009
12,0.3182,0.4383033824318083
5,0.3182,0.42722466904872725
7,0.3182,0.43039001572960756
5,0.303,0.42722466904872725
5,0.303,0.42722466904872725
4,0.303,0.4256419957082871
0,0.303,0.4193113023465265
0,0.303,0.4193113023465265
0,0.303,0.4193113023465265
0,0.3182,0.4193113023465265
0,0.303,0.4193113023465265
0,0.303,0.4193113023465265
0,0.303,0.4193113023465265
4,0.3182,0.4256419957082871
9,0.303,0.4335553624104878
9,0.3333,0.4335553624104878
9,0.3485,0.4335553624104878
12,0.3636,0.4383033824318083
6,0.3636,0.4288073423891674
14,0.3636,0.44146872911268853
17,0.3939,0.446216749134009
24,0.3939,0.45729546251708997
12,0.3939,0.4383033824318083
19,0.3636,0.44938209581488925
11,0.3485,0.4367207090913681
9,0.3636,0.4335553624104878
6,0.3485,0.4288073423891674
9,0.3333,0.4335553624104878
5,0.3333,0.42722466904872725
3,0.3182,0.42405932236784694
5,0.3182,0.42722466904872725
5,0.3182,0.42722466904872725
2,0.3333,0.42247664902740684
1,0.3333,0.4208939756869667
0,0.303,0.4193113023465265
0,0.303,0.4193113023465265
2,0.3182,0.42247664902740684
6,0.3182,0.4288073423891674
8,0.3182,0.43197268907004766
6,0.3333,0.4288073423891674
4,0.4091,0.4256419957082871
9,0.4091,0.4335553624104878
17,0.4545,0.446216749134009
14,0.4848,0.44146872911268853
8,0.5,0.43197268907004766
6,0.5,0.4288073423891674
7,0.4545,0.43039001572960756
14,0.5,0.44146872911268853
14,0.5,0.44146872911268853
13,0.5,0.4398860557722484
12,0.5,0.4383033824318083
10,0.4848,0.43513803575092797
8,0.5,0.43197268907004766
10,0.5,0.43513803575092797
12,0.4848,0.4383033824318083
3,0.4848,0.42405932236784694
0,0.4697,0.4193113023465265
2,0.4545,0.42247664902740684
1,0.4848,0.4208939756869667
0,0.4697,0.4193113023465265
2,0.4394,0.42247664902740684
5,0.3939,0.42722466904872725
10,0.3333,0.43513803575092797
8,0.3333,0.43197268907004766
10,0.303,0.43513803575092797
9,0.303,0.4335553624104878
10,0.303,0.43513803575092797
12,0.303,0.4383033824318083
13,0.3182,0.4398860557722484
12,0.303,0.4383033824318083
12,0.303,0.4383033824318083
13,0.303,0.4398860557722484
10,0.303,0.43513803575092797
11,0.303,0.4367207090913681
6,0.3182,0.4288073423891674
7,0.3182,0.43039001572960756
6,0.303,0.4288073423891674
4,0.303,0.4256419957082871
3,0.2879,0.42405932236784694
4,0.2879,0.4256419957082871
11,0.2727,0.4367207090913681
4,0.2576,0.4256419957082871
0,0.2424,0.4193113023465265
2,0.2576,0.42247664902740684
0,0.2424,0.4193113023465265
0,0.2576,0.4193113023465265
4,0.2576,0.4256419957082871
5,0.2424,0.42722466904872725
10,0.2424,0.43513803575092797
21,0.2576,0.45254744249576956
28,0.2576,0.4636261558788506
32,0.2727,0.46995684924061115
30,0.2576,0.46679150255973084
33,0.2576,0.47153952258105125
30,0.2727,0.46679150255973084
12,0.2576,0.4383033824318083
7,0.2273,0.43039001572960756
11,0.2121,0.4367207090913681
7,0.2121,0.43039001572960756
8,0.2121,0.43197268907004766
7,0.2121,0.43039001572960756
6,0.2273,0.4288073423891674
7,0.2121,0.43039001572960756
3,0.2273,0.42405932236784694
2,0.2424,0.42247664902740684
2,0.2121,0.42247664902740684
0,0.2121,0.4193113023465265
1,0.2273,0.4208939756869667
0,0.2121,0.4193113023465265
1,0.2121,0.4208939756869667
1,0.2576,0.4208939756869667
6,0.2273,0.4288073423891674
7,0.2273,0.43039001572960756
20,0.2273,0.4509647691553294
26,0.2576,0.4604608091979703
18,0.2727,0.44779942247444915
19,0.2879,0.44938209581488925
23,0.303,0.4557127891766498
27,0.2727,0.46204348253841043
10,0.2727,0.43513803575092797
15,0.2727,0.4430514024531287
5,0.2727,0.42722466904872725
10,0.2576,0.43513803575092797
9,0.2727,0.4335553624104878
2,0.2273,0.42247664902740684
6,0.2273,0.4288073423891674
3,0.2273,0.42405932236784694
3,0.2121,0.42405932236784694
0,0.2121,0.4193113023465265
0,0.197,0.4193113023465265
0,0.1818,0.4193113023465265
0,0.1667,0.4193113023465265
0,0.1818,0.4193113023465265
4,0.2121,0.4256419957082871
8,0.197,0.43197268907004766
17,0.2121,0.446216749134009
12,0.2273,0.4383033824318083
22,0.2424,0.4541301158362097
13,0.2727,0.4398860557722484
15,0.303,0.4430514024531287
30,0.3485,0.46679150255973084
24,0.3939,0.45729546251708997
19,0.4091,0.44938209581488925
16,0.3939,0.44463407579356884
11,0.3485,0.4367207090913681
17,0.3485,0.446216749134009
9,0.4091,0.4335553624104878
15,0.3485,0.4430514024531287
12,0.3485,0.4383033824318083
10,0.3485,0.43513803575092797
0,0.3636,0.4193113023465265
0,0.3788,0.4193113023465265
1,0.3636,0.4208939756869667
1,0.3636,0.4208939756869667
0,0.3636,0.4193113023465265
0,0.3788,0.4193113023465265
1,0.3788,0.4208939756869667
7,0.3788,0.43039001572960756
10,0.4242,0.43513803575092797
14,0.3788,0.44146872911268853
20,0.4242,0.4509647691553294
13,0.4091,0.4398860557722484
16,0.4394,0.44463407579356884
18,0.4394,0.44779942247444915
11,0.4394,0.4367207090913681
15,0.4394,0.4430514024531287
20,0.4394,0.4509647691553294
14,0.4091,0.44146872911268853
26,0.3939,0.4604608091979703
6,0.3939,0.4288073423891674
3,0.3788,0.42405932236784694
4,0.3636,0.4256419957082871
3,0.3788,0.42405932236784694
13,0.3939,0.4398860557722484
7,0.3333,0.43039001572960756
1,0.3636,0.4208939756869667
0,0.3788,0.4193113023465265
0,0.3788,0.4193113023465265
0,0.3788,0.4193113023465265
0,0.3939,0.4193113023465265
1,0.3788,0.4208939756869667
5,0.3636,0.42722466904872725
12,0.3788,0.4383033824318083
14,0.4091,0.44146872911268853
6,0.4697,0.4288073423891674
3,0.4697,0.42405932236784694
3,0.4545,0.42405932236784694
3,0.4394,0.42405932236784694
11,0.4697,0.4367207090913681
4,0.4697,0.4256419957082871
6,0.4394,0.4288073423891674
3,0.4394,0.42405932236784694
2,0.4394,0.42247664902740684
9,0.4848,0.4335553624104878
5,0.4848,0.42722466904872725
9,0.4848,0.4335553624104878
3,0.4848,0.42405932236784694
0,0.4848,0.4193113023465265
3,0.4848,0.42405932236784694
0,0.4394,0.4193113023465265
1,0.4697,0.4208939756869667
0,0.4394,0.4193113023465265
0,0.3939,0.4193113023465265
1,0.3939,0.4208939756869667
1,0.3788,0.4208939756869667
4,0.3636,0.4256419957082871
10,0.3788,0.43513803575092797
10,0.3939,0.43513803575092797
13,0.4091,0.4398860557722484
10,0.4394,0.43513803575092797
22,0.4697,0.4541301158362097
21,0.4545,0.45254744249576956
23,0.4545,0.4557127891766498
28,0.4697,0.4636261558788506
30,0.4545,0.46679150255973084
24,0.4394,0.45729546251708997
11,0.4394,0.4367207090913681
12,0.4394,0.4383033824318083
0,0.4242,0.4193113023465265
2,0.4242,0.42247664902740684
0,0.3636,0.4193113023465265
1,0.4091,0.4208939756869667
2,0.4091,0.42247664902740684
1,0.4091,0.4208939756869667
1,0.3939,0.4208939756869667
0,0.3939,0.4193113023465265
0,0.3939,0.4193113023465265
0,0.3485,0.4193113023465265
0,0.3939,0.4193113023465265
4,0.3939,0.4256419957082871
9,0.4091,0.4335553624104878
4,0.4091,0.4256419957082871
8,0.4091,0.43197268907004766
26,0.4091,0.4604608091979703
14,0.4091,0.44146872911268853
17,0.4091,0.446216749134009
23,0.4091,0.4557127891766498
12,0.3939,0.4383033824318083
15,0.3939,0.4430514024531287
11,0.3485,0.4367207090913681
4,0.3333,0.4256419957082871
1,0.3333,0.4208939756869667
3,0.303,0.42405932236784694
0,0.303,0.4193113023465265
4,0.3182,0.4256419957082871
4,0.3333,0.4256419957082871
3,0.3182,0.42405932236784694
1,0.3485,0.4208939756869667
4,0.3333,0.4256419957082871
0,0.3333,0.4193113023465265
0,0.3182,0.4193113023465265
1,0.3182,0.4208939756869667
0,0.303,0.4193113023465265
0,0.2727,0.4193113023465265
0,0.2727,0.4193113023465265
3,0.2727,0.42405932236784694
4,0.2576,0.4256419957082871
9,0.2879,0.4335553624104878
15,0.3182,0.4430514024531287
24,0.303,0.45729546251708997
15,0.303,0.4430514024531287
15,0.303,0.4430514024531287
25,0.3182,0.4588781358575301
15,0.2879,0.4430514024531287
2,0.3182,0.42247664902740684
1,0.3182,0.4208939756869667
5,0.2727,0.42722466904872725
4,0.2576,0.4256419957082871
8,0.2879,0.43197268907004766
1,0.2576,0.4208939756869667
2,0.2273,0.42247664902740684
2,0.2273,0.42247664902740684
0,0.2576,0.4193113023465265
1,0.2727,0.4208939756869667
0,0.2273,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.2424,0.4193113023465265
1,0.2121,0.4208939756869667
3,0.2424,0.42405932236784694
31,0.2424,0.468374175900171
43,0.303,0.4873662559854527
25,0.2727,0.4588781358575301
40,0.303,0.4826182359641323
41,0.3182,0.48420090930457244
43,0.3333,0.4873662559854527
35,0.3636,0.47470486926193156
11,0.3333,0.4367207090913681
7,0.3182,0.43039001572960756
2,0.3333,0.42247664902740684
8,0.3333,0.43197268907004766
4,0.303,0.4256419957082871
2,0.2727,0.42247664902740684
2,0.2727,0.42247664902740684
5,0.2273,0.42722466904872725
3,0.2727,0.42405932236784694
2,0.3182,0.42247664902740684
0,0.303,0.4193113023465265
0,0.303,0.4193113023465265
0,0.303,0.4193113023465265
2,0.3182,0.42247664902740684
5,0.3333,0.42722466904872725
24,0.303,0.45729546251708997
31,0.2879,0.468374175900171
40,0.2879,0.4826182359641323
34,0.3182,0.4731221959214914
57,0.3939,0.5095236827516147
73,0.3939,0.534846456198657
26,0.3939,0.4604608091979703
28,0.3333,0.4636261558788506
30,0.3182,0.46679150255973084
21,0.3333,0.45254744249576956
16,0.3182,0.44463407579356884
14,0.3182,0.44146872911268853
10,0.303,0.43513803575092797
5,0.303,0.42722466904872725
4,0.2727,0.4256419957082871
3,0.2576,0.42405932236784694
0,0.2727,0.4193113023465265
2,0.2727,0.42247664902740684
0,0.2879,0.4193113023465265
0,0.2879,0.4193113023465265
0,0.2727,0.4193113023465265
0,0.2727,0.4193113023465265
1,0.2879,0.4208939756869667
9,0.303,0.4335553624104878
19,0.3333,0.44938209581488925
13,0.3333,0.4398860557722484
6,0.3333,0.4288073423891674
8,0.3182,0.43197268907004766
1,0.303,0.4208939756869667
0,0.4242,0.4193113023465265
2,0.4242,0.42247664902740684
2,0.4394,0.42247664902740684
6,0.4091,0.4288073423891674
9,0.3939,0.4335553624104878
3,0.3333,0.42405932236784694
3,0.3333,0.42405932236784694
11,0.3333,0.4367207090913681
3,0.3333,0.42405932236784694
2,0.303,0.42247664902740684
0,0.3182,0.4193113023465265
0,0.3182,0.4193113023465265
0,0.303,0.4193113023465265
0,0.303,0.4193113023465265
0,0.2879,0.4193113023465265
1,0.303,0.4208939756869667
4,0.303,0.4256419957082871
11,0.2879,0.4367207090913681
18,0.303,0.44779942247444915
12,0.3182,0.4383033824318083
18,0.3333,0.44779942247444915
32,0.2879,0.46995684924061115
24,0.2879,0.45729546251708997
24,0.2879,0.45729546251708997
16,0.2879,0.44463407579356884
23,0.2727,0.4557127891766498
25,0.2727,0.4588781358575301
10,0.2273,0.43513803575092797
16,0.2273,0.44463407579356884
9,0.2273,0.4335553624104878
7,0.2273,0.43039001572960756
2,0.2424,0.42247664902740684
3,0.2121,0.42405932236784694
4,0.2273,0.4256419957082871
0,0.2121,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.197,0.4193113023465265
1,0.2121,0.4208939756869667
0,0.2273,0.4193113023465265
2,0.2576,0.42247664902740684
2,0.2121,0.42247664902740684
3,0.2576,0.42405932236784694
15,0.2121,0.4430514024531287
13,0.2273,0.4398860557722484
23,0.2576,0.4557127891766498
12,0.2727,0.4383033824318083
36,0.2879,0.4762875426023717
30,0.3333,0.46679150255973084
27,0.3182,0.46204348253841043
22,0.303,0.4541301158362097
14,0.303,0.44146872911268853
15,0.303,0.4430514024531287
11,0.3182,0.4367207090913681
8,0.2879,0.43197268907004766
8,0.2879,0.43197268907004766
7,0.2879,0.43039001572960756
1,0.303,0.4208939756869667
4,0.2879,0.4256419957082871
9,0.2879,0.4335553624104878
2,0.2576,0.42247664902740684
0,0.2576,0.4193113023465265
0,0.2576,0.4193113023465265
0,0.2576,0.4193113023465265
1,0.2576,0.4208939756869667
3,0.2576,0.42405932236784694
12,0.2576,0.4383033824318083
19,0.303,0.44938209581488925
10,0.2879,0.43513803575092797
45,0.3182,0.490531602666333
38,0.3333,0.479452889283252
53,0.3485,0.5031929893898541
67,0.4091,0.5253504161560162
56,0.4242,0.5079410094111746
36,0.4242,0.4762875426023717
54,0.3939,0.5047756627302943
19,0.3485,0.44938209581488925
16,0.303,0.44463407579356884
16,0.3485,0.44463407579356884
11,0.3636,0.4367207090913681
7,0.3333,0.43039001572960756
13,0.3333,0.4398860557722484
7,0.3939,0.43039001572960756
4,0.4091,0.4256419957082871
1,0.4091,0.4208939756869667
1,0.4091,0.4208939756869667
1,0.3939,0.4208939756869667
1,0.3485,0.4208939756869667
1,0.4091,0.4208939756869667
6,0.3939,0.4288073423891674
7,0.3333,0.43039001572960756
18,0.3939,0.44779942247444915
20,0.4091,0.4509647691553294
65,0.4242,0.5221850694751359
93,0.5,0.5664999230074599
108,0.4848,0.5902400231140621
115,0.4545,0.6013187364971431
89,0.4545,0.5601692296456994
52,0.4394,0.501610316049414
28,0.4242,0.4636261558788506
13,0.4242,0.4398860557722484
19,0.4242,0.44938209581488925
8,0.4242,0.43197268907004766
2,0.4091,0.42247664902740684
2,0.3939,0.42247664902740684
4,0.3788,0.4256419957082871
5,0.3788,0.42722466904872725
15,0.3485,0.4430514024531287
16,0.3485,0.44463407579356884
11,0.3333,0.4367207090913681
0,0.303,0.4193113023465265
0,0.2879,0.4193113023465265
1,0.2727,0.4208939756869667
1,0.2576,0.4208939756869667
4,0.2727,0.4256419957082871
13,0.2727,0.4398860557722484
18,0.3182,0.44779942247444915
40,0.3333,0.4826182359641323
58,0.4091,0.5111063560920549
82,0.4242,0.5490905162626183
120,0.4394,0.6092321031993438
101,0.4545,0.5791613097309811
68,0.4394,0.5269330894964563
36,0.4697,0.4762875426023717
25,0.4545,0.4588781358575301
20,0.4242,0.4509647691553294
25,0.4394,0.4588781358575301
10,0.4394,0.43513803575092797
13,0.4545,0.4398860557722484
4,0.4394,0.4256419957082871
8,0.4091,0.43197268907004766
1,0.3333,0.4208939756869667
1,0.3182,0.4208939756869667
0,0.2576,0.4193113023465265
1,0.2576,0.4208939756869667
0,0.2273,0.4193113023465265
0,0.2121,0.4193113023465265
2,0.2273,0.42247664902740684
15,0.2576,0.4430514024531287
20,0.2424,0.4509647691553294
33,0.2121,0.47153952258105125
41,0.2727,0.48420090930457244
26,0.2727,0.4604608091979703
10,0.2727,0.43513803575092797
29,0.2424,0.4652088292192907
10,0.2273,0.43513803575092797
17,0.2273,0.446216749134009
13,0.2424,0.4398860557722484
4,0.2273,0.4256419957082871
5,0.2273,0.42722466904872725
3,0.2121,0.42405932236784694
3,0.2121,0.42405932236784694
2,0.2121,0.42247664902740684
0,0.197,0.4193113023465265
1,0.1818,0.4208939756869667
0,0.1667,0.4193113023465265
0,0.1364,0.4193113023465265
0,0.1515,0.4193113023465265
0,0.1364,0.4193113023465265
4,0.1212,0.4256419957082871
2,0.1212,0.42247664902740684
5,0.1364,0.42722466904872725
8,0.1364,0.43197268907004766
5,0.1212,0.42722466904872725
12,0.1364,0.4383033824318083
4,0.1364,0.4256419957082871
5,0.1212,0.42722466904872725
7,0.1212,0.43039001572960756
9,0.1212,0.4335553624104878
7,0.0909,0.43039001572960756
4,0.1061,0.4256419957082871
10,0.0909,0.43513803575092797
4,0.0909,0.4256419957082871
0,0.1212,0.4193113023465265
2,0.1061,0.42247664902740684
0,0.1061,0.4193113023465265
0,0.0758,0.4193113023465265
0,0.0606,0.4193113023465265
0,0.0303,0.4193113023465265
0,0.0152,0.4193113023465265
0,0.0152,0.4193113023465265
0,0.0455,0.4193113023465265
0,0.0455,0.4193113023465265
0,0.0455,0.4193113023465265
1,0.0455,0.4208939756869667
5,0.0606,0.42722466904872725
7,0.0606,0.43039001572960756
7,0.1061,0.43039001572960756
6,0.1212,0.4288073423891674
9,0.1061,0.4335553624104878
9,0.1212,0.4335553624104878
6,0.1212,0.4288073423891674
9,0.1515,0.4335553624104878
8,0.1667,0.43197268907004766
9,0.197,0.4335553624104878
9,0.2121,0.4335553624104878
2,0.2273,0.42247664902740684
2,0.197,0.42247664902740684
2,0.2576,0.42247664902740684
4,0.2273,0.4256419957082871
0,0.2273,0.4193113023465265
1,0.2273,0.4208939756869667
0,0.2273,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.2576,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.2121,0.4193113023465265
3,0.2273,0.42405932236784694
11,0.2576,0.4367207090913681
7,0.2727,0.43039001572960756
5,0.2576,0.42722466904872725
6,0.3333,0.4288073423891674
6,0.2879,0.4288073423891674
6,0.303,0.4288073423891674
13,0.3182,0.4398860557722484
6,0.3333,0.4288073423891674
19,0.3333,0.44938209581488925
19,0.3485,0.44938209581488925
9,0.3333,0.4335553624104878
10,0.3485,0.43513803575092797
5,0.3333,0.42722466904872725
9,0.2727,0.4335553624104878
1,0.2576,0.4208939756869667
4,0.2576,0.4256419957082871
1,0.2576,0.4208939756869667
2,0.2727,0.42247664902740684
2,0.2273,0.42247664902740684
1,0.2424,0.4208939756869667
0,0.2273,0.4193113023465265
0,0.2121,0.4193113023465265
1,0.2424,0.4208939756869667
4,0.2879,0.4256419957082871
11,0.2424,0.4367207090913681
4,0.2424,0.4256419957082871
14,0.2576,0.44146872911268853
8,0.303,0.43197268907004766
23,0.3333,0.4557127891766498
16,0.4091,0.44463407579356884
26,0.4545,0.4604608091979703
44,0.5,0.48894892932589284
35,0.5,0.47470486926193156
20,0.4545,0.4509647691553294
28,0.4848,0.4636261558788506
11,0.4545,0.4367207090913681
14,0.4242,0.44146872911268853
17,0.4091,0.446216749134009
12,0.3485,0.4383033824318083
13,0.3788,0.4398860557722484
2,0.3485,0.42247664902740684
6,0.3939,0.4288073423891674
2,0.3636,0.42247664902740684
1,0.3333,0.4208939756869667
1,0.3333,0.4208939756869667
2,0.2727,0.42247664902740684
0,0.2727,0.4193113023465265
0,0.2273,0.4193113023465265
0,0.2576,0.4193113023465265
14,0.2273,0.44146872911268853
43,0.303,0.4873662559854527
74,0.3182,0.5364291295390972
100,0.4091,0.577578636390541
149,0.4394,0.655129630072108
156,0.4848,0.666208343455189
132,0.5455,0.6282241832846256
133,0.5303,0.6298068566250656
87,0.5152,0.5570038829648191
49,0.5152,0.4968622960280936
44,0.5,0.48894892932589284
21,0.4848,0.45254744249576956
22,0.4394,0.4541301158362097
16,0.4394,0.44463407579356884
16,0.4242,0.44463407579356884
14,0.3939,0.44146872911268853
10,0.3333,0.43513803575092797
10,0.3333,0.43513803575092797
6,0.3333,0.4288073423891674
2,0.303,0.42247664902740684
0,0.3333,0.4193113023465265
0,0.3333,0.4193113023465265
1,0.3333,0.4208939756869667
4,0.303,0.4256419957082871
23,0.3333,0.4557127891766498
27,0.3333,0.46204348253841043
55,0.3485,0.5063583360707344
78,0.3939,0.5427598229008578
77,0.4091,0.5411771495604176
75,0.4091,0.5380118028795373
89,0.4091,0.5601692296456994
58,0.4091,0.5111063560920549
22,0.3939,0.4541301158362097
19,0.3182,0.44938209581488925
8,0.3182,0.43197268907004766
7,0.303,0.43039001572960756
10,0.2727,0.43513803575092797
4,0.2727,0.4256419957082871
0,0.2424,0.4193113023465265
3,0.2273,0.42405932236784694
1,0.2424,0.4208939756869667
2,0.2424,0.42247664902740684
0,0.2424,0.4193113023465265
0,0.2424,0.4193113023465265
0,0.2273,0.4193113023465265
3,0.2273,0.42405932236784694
1,0.2424,0.4208939756869667
13,0.2576,0.4398860557722484
9,0.2727,0.4335553624104878
13,0.2879,0.4398860557722484
6,0.2879,0.4288073423891674
10,0.2727,0.43513803575092797
3,0.2727,0.42405932236784694
5,0.2273,0.42722466904872725
5,0.2273,0.42722466904872725
3,0.2576,0.42405932236784694
5,0.2727,0.42722466904872725
6,0.2273,0.4288073423891674
3,0.2273,0.42405932236784694
5,0.2273,0.42722466904872725
1,0.2576,0.4208939756869667
8,0.2273,0.43197268907004766
1,0.2424,0.4208939756869667
0,0.2424,0.4193113023465265
2,0.2424,0.42247664902740684
2,0.2273,0.42247664902740684
0,0.2121,0.4193113023465265
0,0.4091,0.4193113023465265
0,0.1818,0.4193113023465265
3,0.197,0.42405932236784694
6,0.197,0.4288073423891674
11,0.197,0.4367207090913681
3,0.197,0.42405932236784694
8,0.4242,0.43197268907004766
13,0.4242,0.4398860557722484
15,0.4242,0.4430514024531287
10,0.4242,0.43513803575092797
17,0.4242,0.446216749134009
15,0.4242,0.4430514024531287
14,0.4242,0.44146872911268853
13,0.4091,0.4398860557722484
11,0.3939,0.4367207090913681
10,0.3485,0.43513803575092797
7,0.3333,0.43039001572960756
10,0.303,0.43513803575092797
3,0.2727,0.42405932236784694
2,0.303,0.42247664902740684
1,0.2576,0.4208939756869667
0,0.2121,0.4193113023465265
0,0.2727,0.4193113023465265
0,0.2121,0.4193113023465265
0,0.2121,0.4193113023465265
2,0.2121,0.42247664902740684
9,0.2121,0.4335553624104878
11,0.2273,0.4367207090913681
7,0.2121,0.43039001572960756
13,0.2424,0.4398860557722484
9,0.2879,0.4335553624104878
4,0.3333,0.4256419957082871
8,0.3485,0.43197268907004766
3,0.3333,0.42405932236784694
6,0.3485,0.4288073423891674
6,0.3182,0.4288073423891674
6,0.3182,0.4288073423891674
2,0.3333,0.42247664902740684
1,0.303,0.4208939756869667
2,0.3182,0.42247664902740684
0,0.3182,0.4193113023465265
0,0.3333,0.4193113023465265
0,0.3182,0.4193113023465265
0,0.3333,0.4193113023465265
0,0.3485,0.4193113023465265
1,0.3485,0.4208939756869667
0,0.3485,0.4193113023465265
0,0.3485,0.4193113023465265
0,0.3485,0.4193113023465265
1,0.3485,0.4208939756869667
2,0.3182,0.42247664902740684
11,0.3182,0.4367207090913681
10,0.3333,0.43513803575092797
6,0.3485,0.4288073423891674
18,0.3485,0.44779942247444915
14,0.3485,0.44146872911268853
13,0.4242,0.4398860557722484
24,0.4242,0.45729546251708997
32,0.4394,0.46995684924061115
33,0.4545,0.47153952258105125
23,0.4545,0.4557127891766498
22,0.4394,0.4541301158362097
17,0.4242,0.446216749134009
11,0.4242,0.4367207090913681
12,0.4394,0.4383033824318083
12,0.3939,0.4383033824318083
7,0.4091,0.43039001572960756
4,0.4091,0.4256419957082871
0,0.3939,0.4193113023465265
1,0.4091,0.4208939756869667
