instant,cnt,Predicted Y
7482,111,149.2631583750352
7483,111,149.29643646217053
7484,112,149.32971454930586
7485,112,149.36299263644116
7486,112,149.3962707235765
7487,112,149.42954881071182
7488,112,149.46282689784712
7489,112,149.49610498498245
7490,112,149.52938307211778
7491,112,149.56266115925308
7492,112,149.5959392463884
7493,112,149.62921733352374
7494,112,149.66249542065904
7495,112,149.69577350779437
7496,112,149.7290515949297
7497,112,149.762329682065
7498,112,149.79560776920033
7499,112,149.82888585633563
7500,112,149.86216394347096
7501,112,149.8954420306063
7502,112,149.9287201177416
7503,112,149.96199820487692
7504,112,149.99527629201225
7505,112,150.02855437914755
7506,112,150.06183246628288
7507,112,150.0951105534182
7508,112,150.1283886405535
7509,112,150.16166672768884
7510,112,150.19494481482417
7511,112,150.22822290195947
7512,112,150.2615009890948
7513,112,150.29477907623013
7514,112,150.32805716336543
7515,112,150.36133525050076
7516,112,150.3946133376361
7517,112,150.4278914247714
7518,112,150.46116951190672
7519,112,150.49444759904205
7520,112,150.52772568617735
7521,112,150.56100377331268
7522,112,150.594281860448
7523,112,150.6275599475833
7524,112,150.66083803471864
7525,112,150.69411612185397
7526,112,150.72739420898927
7527,113,150.7606722961246
7528,113,150.79395038325993
7529,113,150.82722847039523
7530,113,150.86050655753056
7531,113,150.89378464466589
7532,113,150.9270627318012
7533,113,150.96034081893652
7534,113,150.99361890607184
7535,113,151.02689699320715
7536,113,151.06017508034247
7537,113,151.0934531674778
7538,113,151.1267312546131
7539,113,151.16000934174843
7540,113,151.19328742888376
7541,113,151.22656551601906
7542,113,151.2598436031544
7543,113,151.29312169028972
7544,113,151.32639977742502
7545,113,151.35967786456035
7546,113,151.39295595169568
7547,113,151.42623403883098
7548,113,151.4595121259663
7549,113,151.49279021310164
7550,113,151.52606830023694
7551,113,151.55934638737227
7552,113,151.5926244745076
7553,113,151.6259025616429
7554,113,151.65918064877823
7555,113,151.69245873591356
7556,113,151.72573682304886
7557,113,151.7590149101842
7558,113,151.79229299731952
7559,113,151.82557108445482
7560,113,151.85884917159015
7561,113,151.89212725872548
7562,113,151.92540534586078
7563,113,151.9586834329961
7564,113,151.99196152013144
7565,113,152.02523960726674
7566,113,152.05851769440207
7567,113,152.09179578153737
7568,114,152.1250738686727
7569,114,152.15835195580803
7570,114,152.19163004294333
7571,114,152.22490813007866
7572,114,152.258186217214
7573,114,152.2914643043493
7574,114,152.32474239148462
7575,114,152.35802047861995
7576,114,152.39129856575525
7577,114,152.42457665289058
7578,114,152.4578547400259
7579,114,152.4911328271612
7580,114,152.52441091429654
7581,114,152.55768900143187
7582,114,152.59096708856717
7583,114,152.6242451757025
7584,114,152.65752326283783
7585,114,152.69080134997313
7586,114,152.72407943710846
7587,114,152.7573575242438
7588,114,152.7906356113791
7589,114,152.82391369851442
7590,114,152.85719178564975
7591,114,152.89046987278505
7592,114,152.92374795992038
7593,114,152.9570260470557
7594,114,152.990304134191
7595,114,153.02358222132634
7596,114,153.05686030846167
7597,114,153.09013839559697
7598,114,153.1234164827323
7599,114,153.15669456986762
7600,114,153.18997265700293
7601,114,153.22325074413826
7602,114,153.25652883127358
7603,114,153.28980691840889
7604,114,153.32308500554421
7605,114,153.35636309267954
7606,114,153.38964117981484
7607,114,153.42291926695017
7608,114,153.4561973540855
7609,114,153.4894754412208
7610,114,153.52275352835613
7611,114,153.55603161549146
7612,114,153.58930970262676
7613,114,153.6225877897621
7614,114,153.65586587689742
7615,114,153.68914396403272
7616,115,153.72242205116805
7617,115,153.75570013830338
7618,115,153.78897822543868
7619,115,153.822256312574
7620,115,153.85553439970934
7621,115,153.88881248684464
7622,115,153.92209057397997
7623,115,153.9553686611153
7624,115,153.9886467482506
7625,115,154.02192483538593
7626,115,154.05520292252126
7627,115,154.08848100965656
7628,115,154.1217590967919
7629,115,154.15503718392722
7630,115,154.18831527106252
7631,115,154.22159335819785
7632,115,154.25487144533315
7633,115,154.28814953246848
7634,115,154.3214276196038
7635,115,154.3547057067391
7636,115,154.38798379387444
7637,115,154.42126188100977
7638,115,154.45453996814507
7639,115,154.4878180552804
7640,115,154.52109614241573
7641,115,154.55437422955103
7642,115,154.58765231668636
7643,115,154.6209304038217
7644,115,154.654208490957
7645,115,154.68748657809232
7646,115,154.72076466522765
7647,115,154.75404275236295
7648,115,154.78732083949828
7649,115,154.8205989266336
7650,115,154.8538770137689
7651,115,154.88715510090424
7652,116,154.92043318803957
7653,116,154.95371127517487
7654,116,154.9869893623102
7655,116,155.02026744944553
7656,116,155.05354553658083
7657,116,155.08682362371616
7658,116,155.1201017108515
7659,116,155.1533797979868
7660,116,155.18665788512212
7661,116,155.21993597225745
7662,116,155.25321405939275
7663,116,155.28649214652808
7664,116,155.3197702336634
7665,116,155.3530483207987
7666,116,155.38632640793404
7667,116,155.41960449506936
7668,116,155.45288258220467
7669,116,155.48616066934
7670,116,155.51943875647532
7671,116,155.55271684361063
7672,116,155.58599493074595
7673,116,155.61927301788128
7674,116,155.65255110501658
7675,116,155.6858291921519
7676,116,155.71910727928724
7677,116,155.75238536642254
7678,116,155.78566345355787
7679,116,155.8189415406932
7680,116,155.8522196278285
7681,116,155.88549771496383
7682,116,155.91877580209916
7683,116,155.95205388923446
7684,116,155.9853319763698
7685,116,156.01861006350512
7686,116,156.05188815064042
7687,116,156.08516623777575
7688,116,156.11844432491108
7689,116,156.15172241204638
7690,116,156.1850004991817
7691,116,156.21827858631704
7692,116,156.25155667345234
7693,116,156.28483476058764
7694,116,156.31811284772297
7695,116,156.3513909348583
7696,117,156.38466902199363
7697,117,156.41794710912896
7698,117,156.4512251962643
7699,117,156.48450328339956
7700,117,156.5177813705349
7701,117,156.55105945767022
7702,117,156.58433754480555
7703,117,156.61761563194088
7704,117,156.6508937190762
7705,117,156.68417180621148
7706,117,156.7174498933468
7707,117,156.75072798048214
7708,117,156.78400606761747
7709,117,156.8172841547528
7710,117,156.85056224188813
7711,117,156.8838403290234
7712,117,156.91711841615873
7713,117,156.95039650329406
7714,117,156.9836745904294
7715,117,157.01695267756472
7716,117,157.05023076470005
7717,117,157.08350885183532
7718,117,157.11678693897065
7719,117,157.15006502610598
7720,117,157.1833431132413
7721,117,157.21662120037664
7722,117,157.24989928751197
7723,117,157.28317737464724
7724,117,157.31645546178257
7725,117,157.3497335489179
7726,117,157.38301163605323
7727,117,157.41628972318856
7728,117,157.44956781032388
7729,117,157.48284589745916
7730,117,157.5161239845945
7731,118,157.54940207172982
7732,118,157.58268015886514
7733,118,157.61595824600047
7734,118,157.64923633313575
7735,118,157.68251442027108
7736,118,157.7157925074064
7737,118,157.74907059454173
7738,118,157.78234868167706
7739,118,157.8156267688124
7740,118,157.84890485594767
7741,118,157.882182943083
7742,118,157.91546103021832
7743,118,157.94873911735365
7744,118,157.98201720448898
7745,118,158.0152952916243
7746,118,158.04857337875958
7747,118,158.0818514658949
7748,118,158.11512955303024
7749,118,158.14840764016557
7750,118,158.1816857273009
7751,118,158.21496381443623
7752,118,158.2482419015715
7753,118,158.28151998870683
7754,118,158.31479807584216
7755,118,158.3480761629775
7756,118,158.38135425011282
7757,118,158.41463233724815
7758,118,158.44791042438342
7759,118,158.48118851151875
7760,118,158.51446659865408
7761,118,158.5477446857894
7762,118,158.58102277292474
7763,118,158.61430086006007
7764,118,158.64757894719534
7765,118,158.68085703433067
7766,118,158.714135121466
7767,118,158.74741320860133
7768,118,158.78069129573666
7769,118,158.813969382872
7770,118,158.84724747000726
7771,118,158.8805255571426
7772,118,158.91380364427792
7773,118,158.94708173141325
7774,118,158.98035981854858
7775,118,159.0136379056839
7776,118,159.04691599281918
7777,118,159.0801940799545
7778,118,159.11347216708984
7779,119,159.14675025422517
7780,119,159.1800283413605
7781,119,159.21330642849583
7782,119,159.2465845156311
7783,119,159.27986260276643
7784,119,159.31314068990176
7785,119,159.3464187770371
7786,119,159.37969686417242
7787,119,159.41297495130775
7788,119,159.44625303844302
7789,119,159.47953112557835
7790,119,159.51280921271368
7791,119,159.546087299849
7792,119,159.57936538698434
7793,119,159.61264347411966
7794,119,159.64592156125494
7795,119,159.67919964839027
7796,119,159.7124777355256
7797,119,159.74575582266093
7798,119,159.77903390979625
7799,119,159.81231199693153
7800,119,159.84559008406686
7801,119,159.87886817120219
7802,119,159.91214625833751
7803,119,159.94542434547284
7804,119,159.97870243260817
7805,119,160.01198051974345
7806,119,160.04525860687878
7807,119,160.0785366940141
7808,119,160.11181478114943
7809,119,160.14509286828476
7810,119,160.1783709554201
7811,119,160.21164904255536
7812,119,160.2449271296907
7813,119,160.27820521682602
7814,119,160.31148330396135
7815,119,160.34476139109668
7816,119,160.378039478232
7817,119,160.41131756536728
7818,120,160.4445956525026
7819,120,160.47787373963794
7820,120,160.51115182677327
7821,120,160.5444299139086
7822,120,160.57770800104393
7823,120,160.6109860881792
7824,120,160.64426417531453
7825,120,160.67754226244986
7826,120,160.7108203495852
7827,120,160.74409843672052
7828,120,160.77737652385585
7829,120,160.81065461099112
7830,120,160.84393269812645
7831,120,160.87721078526178
7832,120,160.9104888723971
7833,120,160.94376695953244
7834,120,160.97704504666777
7835,120,161.01032313380304
7836,120,161.04360122093837
7837,120,161.0768793080737
7838,120,161.11015739520903
7839,120,161.14343548234436
7840,120,161.1767135694797
7841,120,161.20999165661496
7842,120,161.2432697437503
7843,120,161.27654783088562
7844,120,161.30982591802095
7845,120,161.34310400515628
7846,120,161.3763820922916
7847,120,161.40966017942688
7848,120,161.4429382665622
7849,120,161.47621635369754
7850,120,161.50949444083287
7851,120,161.5427725279682
7852,120,161.57605061510353
7853,120,161.6093287022388
7854,120,161.64260678937413
7855,120,161.67588487650946
7856,120,161.7091629636448
7857,121,161.74244105078012
7858,121,161.77571913791544
7859,121,161.80899722505072
7860,121,161.84227531218605
7861,121,161.87555339932138
7862,121,161.9088314864567
7863,121,161.94210957359203
7864,121,161.9753876607273
7865,121,162.00866574786264
7866,121,162.04194383499797
7867,121,162.0752219221333
7868,121,162.10850000926862
7869,121,162.14177809640395
7870,121,162.17505618353923
7871,121,162.20833427067456
7872,121,162.24161235780988
7873,121,162.2748904449452
7874,121,162.30816853208054
7875,121,162.34144661921587
7876,121,162.37472470635115
7877,121,162.40800279348647
7878,121,162.4412808806218
7879,121,162.47455896775713
7880,121,162.50783705489246
7881,121,162.5411151420278
7882,121,162.57439322916306
7883,121,162.6076713162984
7884,121,162.64094940343372
7885,121,162.67422749056905
7886,121,162.70750557770438
7887,121,162.7407836648397
7888,121,162.77406175197498
7889,121,162.8073398391103
7890,121,162.84061792624564
7891,121,162.87389601338097
7892,121,162.9071741005163
7893,121,162.94045218765163
7894,121,162.9737302747869
7895,121,163.00700836192223
7896,121,163.04028644905756
7897,122,163.0735645361929
7898,122,163.10684262332822
7899,122,163.14012071046355
7900,122,163.17339879759882
7901,122,163.20667688473415
7902,122,163.23995497186948
7903,122,163.2732330590048
7904,122,163.30651114614014
7905,122,163.33978923327547
7906,122,163.37306732041074
7907,122,163.40634540754607
7908,122,163.4396234946814
7909,122,163.47290158181673
7910,122,163.50617966895206
7911,122,163.5394577560874
7912,122,163.57273584322266
7913,122,163.606013930358
7914,122,163.63929201749332
7915,122,163.67257010462865
7916,122,163.70584819176398
7917,122,163.7391262788993
7918,122,163.77240436603458
7919,122,163.8056824531699
7920,122,163.83896054030524
7921,122,163.87223862744057
7922,122,163.9055167145759
7923,122,163.93879480171123
7924,122,163.9720728888465
7925,122,164.00535097598183
7926,122,164.03862906311716
7927,122,164.07190715025249
7928,122,164.10518523738781
7929,122,164.1384633245231
7930,122,164.17174141165842
7931,122,164.20501949879375
7932,122,164.23829758592908
7933,122,164.2715756730644
7934,122,164.30485376019973
7935,122,164.338131847335
7936,122,164.37140993447034
7937,122,164.40468802160566
7938,123,164.437966108741
7939,123,164.47124419587632
7940,123,164.50452228301165
7941,123,164.53780037014693
7942,123,164.57107845728225
7943,123,164.60435654441758
7944,123,164.6376346315529
7945,123,164.67091271868824
7946,123,164.70419080582357
7947,123,164.73746889295884
7948,123,164.77074698009417
7949,123,164.8040250672295
7950,123,164.83730315436483
7951,123,164.87058124150016
7952,123,164.9038593286355
7953,123,164.93713741577076
7954,123,164.9704155029061
7955,123,165.00369359004142
7956,123,165.03697167717675
7957,123,165.07024976431208
7958,123,165.1035278514474
7959,123,165.13680593858268
7960,123,165.170084025718
7961,123,165.20336211285334
7962,123,165.23664019998867
7963,123,165.269918287124
7964,123,165.30319637425933
7965,123,165.3364744613946
7966,123,165.36975254852993
7967,123,165.40303063566526
7968,123,165.4363087228006
7969,123,165.46958680993592
7970,123,165.50286489707125
7971,123,165.53614298420652
7972,123,165.56942107134185
7973,123,165.60269915847718
7974,123,165.6359772456125
7975,123,165.66925533274784
7976,123,165.70253341988317
7977,123,165.73581150701844
7978,123,165.76908959415377
7979,123,165.8023676812891
7980,123,165.83564576842443
7981,123,165.86892385555976
7982,123,165.9022019426951
7983,123,165.93548002983036
7984,123,165.9687581169657
7985,123,166.00203620410102
7986,123,166.03531429123635
7987,123,166.06859237837168
7988,123,166.101870465507
7989,124,166.13514855264228
7990,124,166.1684266397776
7991,124,166.20170472691294
7992,124,166.23498281404827
7993,124,166.2682609011836
7994,124,166.30153898831887
7995,124,166.3348170754542
7996,124,166.36809516258953
7997,124,166.40137324972486
7998,124,166.43465133686018
7999,124,166.4679294239955
8000,124,166.5012075111308
8001,124,166.53448559826612
8002,124,166.56776368540145
8003,124,166.60104177253677
8004,124,166.6343198596721
8005,124,166.66759794680743
8006,124,166.7008760339427
8007,124,166.73415412107803
8008,124,166.76743220821336
8009,124,166.8007102953487
8010,124,166.83398838248402
8011,124,166.86726646961935
8012,124,166.90054455675462
8013,124,166.93382264388995
8014,124,166.96710073102528
8015,124,167.0003788181606
8016,124,167.03365690529594
8017,124,167.06693499243127
8018,124,167.10021307956654
8019,124,167.13349116670187
8020,124,167.1667692538372
8021,124,167.20004734097253
8022,124,167.23332542810786
8023,124,167.2666035152432
8024,124,167.29988160237846
8025,124,167.3331596895138
8026,124,167.36643777664912
8027,124,167.39971586378445
8028,124,167.43299395091978
8029,124,167.4662720380551
8030,124,167.49955012519038
8031,124,167.5328282123257
8032,124,167.56610629946104
8033,124,167.59938438659637
8034,124,167.6326624737317
8035,125,167.66594056086703
8036,125,167.6992186480023
8037,125,167.73249673513763
8038,125,167.76577482227296
8039,125,167.7990529094083
8040,125,167.83233099654362
8041,125,167.86560908367895
8042,125,167.89888717081422
8043,125,167.93216525794955
8044,125,167.96544334508488
8045,125,167.9987214322202
8046,125,168.03199951935554
8047,125,168.06527760649087
8048,125,168.09855569362614
8049,125,168.13183378076147
8050,125,168.1651118678968
8051,125,168.19838995503213
8052,125,168.23166804216746
8053,125,168.26494612930279
8054,125,168.29822421643806
8055,125,168.3315023035734
8056,125,168.36478039070872
8057,125,168.39805847784405
8058,125,168.43133656497938
8059,125,168.4646146521147
8060,125,168.49789273924998
8061,125,168.5311708263853
8062,125,168.56444891352064
8063,125,168.59772700065596
8064,125,168.6310050877913
8065,125,168.66428317492657
8066,125,168.6975612620619
8067,125,168.73083934919723
8068,126,168.76411743633255
8069,126,168.79739552346788
8070,126,168.8306736106032
8071,126,168.8639516977385
8072,126,168.89722978487382
8073,126,168.93050787200914
8074,126,168.96378595914447
8075,126,168.9970640462798
8076,126,169.03034213341513
8077,126,169.0636202205504
8078,126,169.09689830768573
8079,126,169.13017639482106
8080,126,169.1634544819564
8081,126,169.19673256909172
8082,126,169.23001065622705
8083,126,169.26328874336232
8084,126,169.29656683049765
8085,126,169.32984491763298
8086,126,169.3631230047683
8087,126,169.39640109190364
8088,126,169.42967917903897
8089,126,169.46295726617424
8090,126,169.49623535330957
8091,126,169.5295134404449
8092,126,169.56279152758023
8093,126,169.59606961471556
8094,126,169.6293477018509
8095,126,169.66262578898616
8096,126,169.6959038761215
8097,126,169.72918196325682
8098,126,169.76246005039215
8099,126,169.79573813752748
8100,126,169.8290162246628
8101,126,169.86229431179808
8102,126,169.8955723989334
8103,126,169.92885048606874
8104,126,169.96212857320407
8105,126,169.9954066603394
8106,126,170.02868474747473
8107,126,170.06196283461
8108,126,170.09524092174533
8109,127,170.12851900888066
8110,127,170.161797096016
8111,127,170.19507518315132
8112,127,170.22835327028665
8113,127,170.26163135742192
8114,127,170.29490944455725
8115,127,170.32818753169258
8116,127,170.3614656188279
8117,127,170.39474370596324
8118,127,170.42802179309857
8119,127,170.46129988023384
8120,127,170.49457796736917
8121,127,170.5278560545045
8122,127,170.56113414163983
8123,127,170.59441222877516
8124,127,170.62769031591048
8125,127,170.66096840304576
8126,127,170.6942464901811
8127,127,170.72752457731642
8128,127,170.76080266445175
8129,127,170.79408075158707
8130,127,170.82735883872235
8131,127,170.86063692585768
8132,127,170.893915012993
8133,127,170.92719310012833
8134,127,170.96047118726366
8135,127,170.993749274399
8136,127,171.02702736153427
8137,127,171.0603054486696
8138,127,171.09358353580492
8139,127,171.12686162294025
8140,127,171.16013971007558
8141,127,171.1934177972109
8142,127,171.22669588434619
8143,127,171.25997397148151
8144,127,171.29325205861684
8145,127,171.32653014575217
8146,127,171.3598082328875
8147,127,171.39308632002283
8148,128,171.4263644071581
8149,128,171.45964249429343
8150,128,171.49292058142876
8151,128,171.5261986685641
8152,128,171.55947675569942
8153,128,171.59275484283475
8154,128,171.62603292997002
8155,128,171.65931101710535
8156,128,171.69258910424068
8157,128,171.725867191376
8158,128,171.75914527851134
8159,128,171.79242336564667
8160,128,171.82570145278194
8161,128,171.85897953991727
8162,128,171.8922576270526
8163,128,171.92553571418793
8164,128,171.95881380132326
8165,128,171.9920918884586
8166,128,172.02536997559386
8167,128,172.0586480627292
8168,128,172.09192614986452
8169,128,172.12520423699985
8170,128,172.15848232413518
8171,128,172.1917604112705
8172,128,172.22503849840578
8173,128,172.2583165855411
8174,128,172.29159467267644
8175,128,172.32487275981177
8176,128,172.3581508469471
8177,128,172.39142893408243
8178,128,172.4247070212177
8179,128,172.45798510835303
8180,129,172.49126319548836
8181,129,172.5245412826237
8182,129,172.55781936975902
8183,129,172.59109745689435
8184,129,172.62437554402962
8185,129,172.65765363116495
8186,129,172.69093171830028
8187,129,172.7242098054356
8188,129,172.75748789257094
8189,129,172.79076597970626
8190,129,172.82404406684154
8191,129,172.85732215397687
8192,129,172.8906002411122
8193,129,172.92387832824753
8194,129,172.95715641538285
8195,129,172.99043450251813
8196,129,173.02371258965346
8197,129,173.05699067678879
8198,129,173.09026876392412
8199,129,173.12354685105944
8200,129,173.15682493819477
8201,129,173.19010302533005
8202,129,173.22338111246538
8203,129,173.2566591996007
8204,129,173.28993728673603
8205,129,173.32321537387136
8206,129,173.3564934610067
8207,129,173.38977154814197
8208,129,173.4230496352773
8209,129,173.45632772241262
8210,129,173.48960580954795
8211,129,173.52288389668328
8212,129,173.5561619838186
8213,129,173.58944007095388
8214,129,173.6227181580892
8215,129,173.65599624522454
8216,129,173.68927433235987
8217,129,173.7225524194952
8218,129,173.75583050663053
8219,129,173.7891085937658
8220,129,173.82238668090113
8221,129,173.85566476803646
8222,129,173.8889428551718
8223,129,173.92222094230712
8224,130,173.95549902944245
8225,130,173.98877711657772
8226,130,174.02205520371305
8227,130,174.05533329084838
8228,130,174.0886113779837
8229,130,174.12188946511904
8230,130,174.15516755225437
8231,130,174.18844563938964
8232,130,174.22172372652497
8233,130,174.2550018136603
8234,130,174.28827990079563
8235,130,174.32155798793096
8236,130,174.3548360750663
8237,130,174.38811416220156
8238,130,174.4213922493369
8239,130,174.45467033647222
8240,130,174.48794842360755
8241,130,174.52122651074288
8242,130,174.5545045978782
8243,130,174.58778268501348
8244,130,174.6210607721488
8245,130,174.65433885928414
8246,130,174.68761694641947
8247,130,174.7208950335548
8248,130,174.75417312069013
8249,130,174.7874512078254
8250,130,174.82072929496073
8251,130,174.85400738209606
8252,130,174.8872854692314
8253,130,174.92056355636672
8254,130,174.95384164350205
8255,130,174.98711973063732
8256,130,175.02039781777265
8257,130,175.05367590490798
8258,130,175.0869539920433
8259,130,175.12023207917863
8260,131,175.1535101663139
8261,131,175.18678825344924
8262,131,175.22006634058457
8263,131,175.2533444277199
8264,131,175.28662251485522
8265,131,175.31990060199055
8266,131,175.35317868912583
8267,131,175.38645677626116
8268,131,175.41973486339649
8269,131,175.45301295053181
8270,131,175.48629103766714
8271,131,175.51956912480247
8272,131,175.55284721193775
8273,131,175.58612529907307
8274,131,175.6194033862084
8275,131,175.65268147334373
8276,131,175.68595956047906
8277,131,175.7192376476144
8278,131,175.75251573474966
8279,131,175.785793821885
8280,131,175.81907190902032
8281,131,175.85234999615565
8282,131,175.88562808329098
8283,131,175.9189061704263
8284,131,175.95218425756158
8285,131,175.9854623446969
8286,132,176.01874043183224
8287,132,176.05201851896757
8288,132,176.0852966061029
8289,132,176.11857469323823
8290,132,176.1518527803735
8291,132,176.18513086750883
8292,132,176.21840895464416
8293,132,176.2516870417795
8294,132,176.28496512891482
8295,132,176.31824321605015
8296,132,176.35152130318542
8297,132,176.38479939032075
8298,132,176.41807747745608
8299,132,176.4513555645914
8300,132,176.48463365172674
8301,132,176.51791173886207
8302,132,176.55118982599734
8303,132,176.58446791313267
8304,132,176.617746000268
8305,132,176.65102408740333
8306,132,176.68430217453866
8307,132,176.717580261674
8308,132,176.75085834880926
8309,132,176.7841364359446
8310,132,176.81741452307992
8311,132,176.85069261021525
8312,132,176.88397069735058
8313,132,176.9172487844859
8314,132,176.95052687162118
8315,132,176.9838049587565
8316,132,177.01708304589184
8317,133,177.05036113302717
8318,133,177.0836392201625
8319,133,177.11691730729783
8320,133,177.1501953944331
8321,133,177.18347348156843
8322,133,177.21675156870376
8323,133,177.25002965583909
8324,133,177.28330774297442
8325,133,177.3165858301097
8326,133,177.34986391724502
8327,133,177.38314200438035
8328,133,177.41642009151568
8329,133,177.449698178651
8330,133,177.48297626578633
8331,133,177.5162543529216
8332,133,177.54953244005694
8333,133,177.58281052719227
8334,133,177.6160886143276
8335,133,177.64936670146292
8336,133,177.68264478859825
8337,133,177.71592287573353
8338,133,177.74920096286885
8339,133,177.78247905000418
8340,133,177.8157571371395
8341,133,177.84903522427484
8342,133,177.88231331141017
8343,133,177.91559139854544
8344,133,177.94886948568077
8345,133,177.9821475728161
8346,133,178.01542565995143
8347,133,178.04870374708676
8348,133,178.0819818342221
8349,133,178.11525992135736
8350,133,178.1485380084927
8351,133,178.18181609562802
8352,133,178.21509418276335
8353,133,178.24837226989868
8354,133,178.281650357034
8355,133,178.31492844416928
8356,134,178.3482065313046
8357,134,178.38148461843994
8358,134,178.41476270557527
8359,134,178.4480407927106
8360,134,178.48131887984593
8361,134,178.5145969669812
8362,134,178.54787505411653
8363,134,178.58115314125186
8364,134,178.6144312283872
8365,134,178.64770931552252
8366,134,178.68098740265785
8367,134,178.71426548979312
8368,134,178.74754357692845
8369,134,178.78082166406378
8370,134,178.8140997511991
8371,134,178.84737783833444
8372,134,178.88065592546977
8373,134,178.91393401260504
8374,134,178.94721209974037
8375,134,178.9804901868757
8376,134,179.01376827401103
8377,134,179.04704636114636
8378,134,179.0803244482817
8379,134,179.11360253541696
8380,134,179.1468806225523
8381,134,179.18015870968762
8382,134,179.21343679682295
8383,134,179.24671488395828
8384,134,179.2799929710936
8385,134,179.31327105822888
8386,134,179.3465491453642
8387,134,179.37982723249954
8388,134,179.41310531963487
8389,134,179.4463834067702
8390,134,179.47966149390552
8391,134,179.5129395810408
8392,134,179.54621766817613
8393,134,179.57949575531146
8394,134,179.61277384244679
8395,134,179.64605192958211
8396,134,179.6793300167174
8397,134,179.71260810385272
8398,135,179.74588619098805
8399,135,179.77916427812337
8400,135,179.8124423652587
8401,135,179.84572045239403
8402,135,179.8789985395293
8403,135,179.91227662666464
8404,135,179.94555471379996
8405,135,179.9788328009353
8406,135,180.01211088807062
8407,135,180.04538897520595
8408,135,180.07866706234122
8409,135,180.11194514947655
8410,135,180.14522323661188
8411,135,180.1785013237472
8412,135,180.21177941088254
8413,135,180.24505749801787
8414,135,180.27833558515314
8415,135,180.31161367228847
8416,135,180.3448917594238
8417,135,180.37816984655913
8418,135,180.41144793369446
8419,135,180.4447260208298
8420,135,180.47800410796506
8421,135,180.5112821951004
8422,135,180.54456028223572
8423,135,180.57783836937105
8424,135,180.61111645650638
8425,135,180.6443945436417
8426,135,180.67767263077698
8427,135,180.7109507179123
8428,135,180.74422880504764
8429,135,180.77750689218297
8430,135,180.8107849793183
8431,135,180.84406306645363
8432,135,180.8773411535889
8433,135,180.91061924072423
8434,135,180.94389732785956
8435,135,180.9771754149949
8436,135,181.01045350213022
8437,135,181.04373158926555
8438,135,181.07700967640082
8439,135,181.11028776353615
8440,136,181.14356585067148
8441,136,181.1768439378068
8442,136,181.21012202494214
8443,136,181.24340011207747
8444,136,181.27667819921274
8445,136,181.30995628634807
8446,136,181.3432343734834
8447,136,181.37651246061873
8448,136,181.40979054775406
8449,136,181.44306863488939
8450,136,181.47634672202466
8451,136,181.50962480916
8452,136,181.54290289629532
8453,136,181.57618098343065
8454,136,181.60945907056598
8455,136,181.6427371577013
8456,136,181.67601524483658
8457,136,181.7092933319719
8458,136,181.74257141910724
8459,136,181.77584950624257
8460,136,181.8091275933779
8461,136,181.84240568051317
8462,136,181.8756837676485
8463,136,181.90896185478383
8464,136,181.94223994191915
8465,136,181.97551802905448
8466,136,182.0087961161898
8467,136,182.0420742033251
8468,136,182.07535229046042
8469,136,182.10863037759574
8470,136,182.14190846473107
8471,136,182.1751865518664
8472,136,182.20846463900173
8473,136,182.241742726137
8474,136,182.27502081327233
8475,136,182.30829890040766
8476,136,182.341576987543
8477,136,182.37485507467832
8478,136,182.40813316181365
8479,136,182.44141124894892
8480,136,182.47468933608425
8481,136,182.50796742321958
8482,136,182.5412455103549
8483,137,182.57452359749024
8484,137,182.60780168462557
8485,137,182.64107977176084
8486,137,182.67435785889617
8487,137,182.7076359460315
8488,137,182.74091403316683
8489,137,182.77419212030216
8490,137,182.8074702074375
8491,137,182.84074829457276
8492,137,182.8740263817081
8493,137,182.90730446884342
8494,137,182.94058255597875
8495,137,182.97386064311408
8496,137,183.0071387302494
8497,137,183.04041681738468
8498,137,183.07369490452
8499,137,183.10697299165534
8500,137,183.14025107879067
8501,137,183.173529165926
8502,137,183.20680725306133
8503,137,183.2400853401966
8504,137,183.27336342733193
8505,137,183.30664151446726
8506,137,183.3399196016026
8507,137,183.37319768873792
8508,137,183.40647577587325
8509,137,183.43975386300852
8510,137,183.47303195014385
8511,137,183.50631003727918
8512,137,183.5395881244145
8513,137,183.57286621154984
8514,137,183.60614429868517
8515,137,183.63942238582044
8516,137,183.67270047295577
8517,138,183.7059785600911
8518,138,183.73925664722643
8519,138,183.77253473436176
8520,138,183.80581282149708
8521,138,183.83909090863236
8522,138,183.8723689957677
8523,138,183.90564708290302
8524,138,183.93892517003835
8525,138,183.97220325717367
8526,138,184.00548134430895
8527,138,184.03875943144428
8528,138,184.0720375185796
8529,138,184.10531560571494
8530,138,184.13859369285026
8531,138,184.1718717799856
8532,138,184.20514986712087
8533,138,184.2384279542562
8534,138,184.27170604139152
8535,138,184.30498412852685
8536,138,184.33826221566218
8537,138,184.3715403027975
8538,138,184.40481838993279
8539,138,184.43809647706811
8540,138,184.47137456420344
8541,138,184.50465265133877
8542,138,184.5379307384741
8543,138,184.57120882560943
8544,138,184.6044869127447
8545,138,184.63776499988003
8546,138,184.67104308701536
8547,138,184.7043211741507
8548,138,184.73759926128602
8549,138,184.77087734842135
8550,138,184.80415543555662
8551,138,184.83743352269195
8552,138,184.87071160982728
8553,138,184.9039896969626
8554,138,184.93726778409794
8555,138,184.97054587123327
8556,138,185.00382395836854
8557,138,185.03710204550387
8558,138,185.0703801326392
8559,138,185.10365821977453
